InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accY;Accelerometer BACK accZ
-578.0;-35.0;82;?;-14;1058.0;-459.0
-579.0;-21.0;84;652.0;-14;1062.0;-660.0
-577.0;-19.0;?;653.0;-14;961.0;-483.0
-572.0;-21.0;81;654.0;-14;843.0;-709.0
-564.0;?;87;?;-13;1050.0;-963.0
-579.0;-17.0;84;?;-23;580.0;-497.0
-574.0;-28.0;82;681.0;-22;524.0;-720.0
?;-37.0;78;675.0;-20;561.0;-639.0
-568.0;-43.0;75;667.0;-19;983.0;-723.0
-563.0;-52.0;74;662.0;-20;1461.0;-811.0
-560.0;-60.0;79;660.0;-19;-57.0;-634.0
-562.0;-64.0;83;659.0;-17;196.0;-685.0
-566.0;-62.0;82;657.0;-17;?;-429.0
?;-50.0;81;658.0;-17;2626.0;-350.0
-580.0;-39.0;81;?;-17;1225.0;-342.0
-584.0;-24.0;81;662.0;-17;453.0;-333.0
-589.0;-15.0;82;668.0;-17;1421.0;-386.0
?;2.0;82;673.0;-17;1251.0;-350.0
-604.0;?;?;675.0;-17;1064.0;-327.0
-608.0;17.0;81;678.0;?;865.0;-386.0
-608.0;19.0;81;682.0;-16;1098.0;-504.0
?;19.0;81;687.0;-16;1031.0;-544.0
-603.0;9.0;80;693.0;?;787.0;-380.0
-601.0;-3.0;80;696.0;-16;846.0;-682.0
-603.0;-13.0;79;695.0;-15;1012.0;-1051.0
-605.0;-22.0;81;692.0;-14;907.0;-450.0
-608.0;-24.0;79;688.0;-12;1007.0;-797.0
-611.0;-27.0;?;682.0;-9;1092.0;-751.0
-610.0;-30.0;71;678.0;?;1263.0;?
-604.0;?;24;677.0;2;1509.0;?
?;-69.0;-20;676.0;5;1650.0;?
-595.0;-78.0;-23;677.0;4;669.0;-316.0
?;-109.0;-2;672.0;1;2065.0;-327.0
-571.0;-122.0;18;662.0;-3;?;-354.0
-562.0;-146.0;34;649.0;-6;1679.0;-344.0
-557.0;?;49;641.0;-10;1224.0;?
-554.0;-169.0;62;643.0;-19;960.0;?
-552.0;-176.0;70;648.0;-26;868.0;-402.0
-547.0;-189.0;74;651.0;-29;787.0;-584.0
-542.0;-200.0;78;653.0;-30;588.0;-321.0
-539.0;-214.0;80;653.0;-27;711.0;-836.0
-536.0;-225.0;79;653.0;-25;508.0;-1024.0
-534.0;-235.0;79;653.0;-24;1120.0;-545.0
-534.0;-242.0;79;653.0;-22;?;-855.0
-536.0;-240.0;78;655.0;-26;-426.0;-630.0
?;-232.0;75;657.0;-29;442.0;-677.0
-548.0;-217.0;74;659.0;-29;338.0;-531.0
-559.0;-193.0;73;661.0;-29;3056.0;-323.0
-570.0;?;73;665.0;-29;804.0;-323.0
-580.0;-131.0;73;?;?;320.0;-329.0
-589.0;-101.0;73;673.0;-28;1350.0;-374.0
-598.0;-77.0;?;678.0;-28;1154.0;-337.0
-606.0;-60.0;73;680.0;-28;1092.0;-349.0
-610.0;-51.0;73;683.0;-27;917.0;?
-611.0;-47.0;73;686.0;-27;1048.0;-512.0
?;-48.0;73;?;-26;1025.0;?
-607.0;?;72;696.0;-25;913.0;-532.0
-605.0;-77.0;73;698.0;-24;851.0;-883.0
-605.0;-91.0;72;697.0;?;974.0;-804.0
-607.0;-101.0;72;695.0;-22;1032.0;-421.0
-608.0;-106.0;74;690.0;-19;953.0;-1039.0
?;-109.0;71;685.0;-16;?;-708.0
-615.0;-103.0;72;678.0;?;1187.0;-624.0
-613.0;-102.0;36;675.0;-5;1545.0;-510.0
-606.0;-110.0;-29;675.0;?;1032.0;-494.0
-603.0;-113.0;-37;674.0;-5;324.0;-387.0
-590.0;-126.0;-12;671.0;-11;1830.0;-293.0
-579.0;-144.0;-1;668.0;-15;1995.0;-299.0
-570.0;-162.0;19;662.0;-18;1740.0;-298.0
-563.0;-172.0;45;656.0;-21;1207.0;-286.0
-562.0;-173.0;58;658.0;-22;1109.0;?
-562.0;-164.0;63;661.0;-21;922.0;-418.0
-563.0;-165.0;70;665.0;-19;859.0;-513.0
-563.0;-160.0;76;669.0;-16;732.0;-570.0
-564.0;-157.0;77;672.0;-15;731.0;-534.0
?;-149.0;76;674.0;-13;520.0;-614.0
-565.0;-144.0;71;675.0;-11;906.0;-641.0
-565.0;-142.0;?;677.0;-11;1000.0;-744.0
-566.0;-134.0;70;680.0;-11;-73.0;-849.0
?;-126.0;?;683.0;-9;574.0;-631.0
-573.0;-112.0;68;685.0;?;32.0;-599.0
-580.0;-89.0;?;686.0;-8;2750.0;-401.0
-585.0;-57.0;67;689.0;-8;749.0;-341.0
-589.0;-33.0;67;690.0;-8;55.0;-341.0
?;-13.0;67;690.0;-8;1418.0;-322.0
-598.0;5.0;67;687.0;-8;1168.0;-368.0
-557.0;-47.0;69;682.0;-45;904.0;-728.0
-559.0;-38.0;58;679.0;-36;1040.0;-896.0
-566.0;-21.0;57;673.0;-27;1155.0;-663.0
-573.0;-3.0;65;665.0;-27;1297.0;-498.0
-578.0;10.0;-37;662.0;-15;1581.0;-439.0
?;5.0;-97;662.0;-3;671.0;-330.0
-586.0;14.0;?;664.0;0;780.0;-298.0
-583.0;?;-62;668.0;7;2122.0;-339.0
-586.0;17.0;-46;672.0;10;1839.0;-318.0
-585.0;18.0;-12;671.0;13;1650.0;-365.0
-584.0;19.0;22;666.0;12;?;-311.0
-579.0;12.0;46;663.0;9;998.0;-366.0
-571.0;-8.0;56;661.0;4;935.0;-374.0
-562.0;?;64;659.0;0;?;?
-551.0;-52.0;63;656.0;0;?;?
-541.0;?;68;651.0;-7;?;-579.0
-532.0;-98.0;69;646.0;-10;491.0;-734.0
-525.0;-102.0;65;643.0;-9;1553.0;-573.0
-519.0;-113.0;66;641.0;-9;?;-786.0
-516.0;-118.0;?;642.0;-7;-132.0;-646.0
-518.0;-118.0;67;644.0;?;467.0;-568.0
-527.0;-96.0;65;645.0;-4;398.0;-423.0
-540.0;-58.0;65;649.0;-4;2366.0;-312.0
-553.0;-13.0;65;655.0;-5;1048.0;?
-564.0;33.0;?;660.0;-4;?;-323.0
-573.0;78.0;?;669.0;-4;966.0;?
-583.0;111.0;65;676.0;-4;1452.0;-328.0
-594.0;132.0;?;679.0;-4;982.0;-285.0
-598.0;150.0;65;679.0;-4;775.0;-384.0
-599.0;160.0;65;?;-4;1119.0;-447.0
-596.0;172.0;65;684.0;-4;1025.0;-665.0
-593.0;174.0;65;689.0;-4;866.0;-357.0
-592.0;?;65;694.0;-4;893.0;-735.0
-592.0;158.0;64;696.0;-3;1032.0;-765.0
-595.0;150.0;67;695.0;?;967.0;-589.0
-599.0;144.0;63;694.0;0;905.0;-1057.0
?;143.0;68;693.0;?;1227.0;-705.0
-610.0;149.0;32;691.0;?;1100.0;-454.0
?;152.0;-58;689.0;17;1534.0;-484.0
?;138.0;?;?;18;1638.0;-414.0
-618.0;143.0;-68;682.0;15;1067.0;-366.0
-610.0;145.0;-62;676.0;11;1576.0;-314.0
-604.0;148.0;-34;671.0;4;2161.0;-321.0
-596.0;139.0;-3;666.0;-4;1772.0;-315.0
-588.0;124.0;24;661.0;?;1208.0;-325.0
-580.0;103.0;44;662.0;-17;882.0;-399.0
-572.0;90.0;54;663.0;-19;?;-376.0
-564.0;74.0;?;663.0;-18;716.0;-578.0
-557.0;57.0;68;663.0;-16;751.0;-383.0
-551.0;43.0;72;662.0;?;501.0;-666.0
-548.0;32.0;71;660.0;-14;?;-967.0
-545.0;29.0;70;658.0;-12;796.0;-640.0
-543.0;27.0;71;658.0;-12;1479.0;-727.0
-542.0;25.0;72;660.0;-11;923.0;-601.0
-545.0;29.0;72;664.0;-9;9.0;-649.0
-551.0;44.0;70;667.0;-9;535.0;-514.0
-559.0;68.0;?;672.0;-9;2330.0;-379.0
-569.0;104.0;70;676.0;-9;?;-351.0
-577.0;140.0;70;679.0;-9;549.0;-342.0
-586.0;176.0;70;684.0;-9;1239.0;-372.0
-596.0;212.0;70;689.0;-8;1281.0;-328.0
-605.0;233.0;70;691.0;-8;1023.0;-375.0
-612.0;248.0;69;690.0;-8;?;-363.0
-614.0;261.0;70;691.0;-8;1064.0;-484.0
-613.0;269.0;?;692.0;-8;1081.0;-576.0
-611.0;270.0;70;695.0;-8;836.0;?
?;262.0;68;696.0;?;798.0;-828.0
-609.0;255.0;69;696.0;-7;987.0;-815.0
-610.0;253.0;73;694.0;-5;921.0;-432.0
-614.0;258.0;64;691.0;-1;926.0;-829.0
-619.0;274.0;?;686.0;3;1091.0;-746.0
?;?;43;680.0;9;1169.0;-677.0
-614.0;302.0;-60;?;15;1462.0;?
-609.0;309.0;-79;686.0;18;1734.0;-408.0
-606.0;317.0;-73;690.0;27;940.0;?
-598.0;310.0;-68;688.0;35;1378.0;-275.0
-592.0;333.0;-46;685.0;40;2220.0;-363.0
-584.0;341.0;-16;678.0;40;1732.0;-337.0
-578.0;341.0;23;?;?;1241.0;-343.0
-572.0;342.0;35;659.0;25;1028.0;-405.0
-566.0;?;47;657.0;18;1122.0;?
?;532.0;-61;674.0;17;1433.0;?
-589.0;513.0;?;669.0;14;2247.0;-378.0
-586.0;517.0;-36;663.0;13;1768.0;-373.0
-581.0;510.0;-23;656.0;11;1434.0;-343.0
-577.0;515.0;18;655.0;3;?;-348.0
?;524.0;28;660.0;-1;1127.0;-381.0
-571.0;532.0;34;664.0;-7;866.0;-506.0
-567.0;532.0;45;666.0;-14;?;-572.0
-566.0;528.0;47;668.0;-17;665.0;-368.0
-566.0;528.0;50;669.0;-18;666.0;-887.0
-566.0;527.0;49;?;-17;?;-810.0
-566.0;?;49;667.0;-17;1283.0;-573.0
-564.0;514.0;?;667.0;-18;205.0;-810.0
-565.0;513.0;49;669.0;-18;301.0;-629.0
?;510.0;50;671.0;-17;226.0;-694.0
-571.0;508.0;49;672.0;-16;?;-471.0
-578.0;514.0;49;675.0;-16;1884.0;-411.0
-585.0;517.0;49;678.0;-16;-206.0;-423.0
-589.0;518.0;49;680.0;-16;1282.0;-410.0
-593.0;515.0;49;681.0;-16;1045.0;-411.0
-599.0;502.0;49;679.0;-16;1357.0;-400.0
-607.0;480.0;49;676.0;-16;928.0;?
-613.0;464.0;49;675.0;-16;1026.0;-419.0
-617.0;?;49;678.0;-16;1121.0;-458.0
-619.0;439.0;48;685.0;-16;1018.0;-546.0
?;420.0;50;693.0;?;856.0;-540.0
-619.0;390.0;47;701.0;-15;894.0;-533.0
-619.0;360.0;50;706.0;-15;1052.0;-998.0
?;325.0;49;708.0;-14;892.0;-677.0
-620.0;292.0;47;708.0;-14;958.0;-669.0
-622.0;261.0;57;707.0;-11;1155.0;?
-624.0;232.0;41;704.0;-5;1108.0;-717.0
-625.0;204.0;74;698.0;3;1573.0;?
-620.0;173.0;33;691.0;10;?;-554.0
-617.0;143.0;-122;685.0;14;94.0;-489.0
-610.0;108.0;-120;676.0;15;1310.0;-429.0
-602.0;74.0;-66;666.0;14;1814.0;-411.0
-593.0;?;?;660.0;13;?;-391.0
-584.0;?;-14;651.0;10;1362.0;-408.0
-576.0;-2.0;10;642.0;7;?;-363.0
-571.0;-11.0;?;?;5;1189.0;-348.0
-570.0;-10.0;25;647.0;-1;870.0;-357.0
-569.0;-12.0;30;651.0;-7;815.0;-572.0
-569.0;-15.0;32;656.0;-9;787.0;-458.0
-571.0;-23.0;36;659.0;?;?;?
-573.0;-34.0;38;659.0;-11;647.0;-948.0
-575.0;-57.0;38;657.0;-11;992.0;-558.0
-575.0;-81.0;37;656.0;?;?;-640.0
-575.0;-106.0;37;657.0;-10;?;?
-577.0;-136.0;38;661.0;-9;301.0;-718.0
-580.0;-171.0;38;665.0;-8;728.0;-658.0
-583.0;-214.0;37;670.0;-8;2689.0;-542.0
-588.0;-262.0;37;672.0;-8;855.0;-450.0
-590.0;-315.0;?;671.0;-8;?;-440.0
-587.0;-379.0;37;670.0;?;1396.0;?
-584.0;-437.0;37;669.0;-8;1174.0;-513.0
?;-490.0;37;668.0;-8;?;?
?;?;37;666.0;-8;1140.0;?
-585.0;-513.0;37;663.0;-8;1022.0;-515.0
-587.0;?;38;660.0;-8;995.0;-491.0
?;-453.0;?;658.0;?;946.0;-564.0
-592.0;-393.0;39;658.0;-7;896.0;-673.0
-595.0;-334.0;36;659.0;-7;?;-682.0
-598.0;-280.0;39;663.0;-7;989.0;?
-600.0;-212.0;41;?;-6;?;-799.0
-604.0;-146.0;35;670.0;-6;937.0;-793.0
?;-70.0;51;674.0;-4;1062.0;-772.0
-614.0;-3.0;?;?;-2;1243.0;-665.0
-618.0;53.0;64;686.0;0;1426.0;-591.0
-618.0;104.0;52;694.0;4;?;?
-618.0;154.0;-130;698.0;6;815.0;-372.0
-621.0;206.0;-158;700.0;7;1198.0;-411.0
-619.0;228.0;-67;698.0;7;1780.0;?
-618.0;225.0;-27;694.0;5;1543.0;?
-614.0;198.0;11;687.0;3;1275.0;?
?;147.0;14;678.0;2;1276.0;-411.0
-595.0;59.0;16;668.0;-1;?;-366.0
-580.0;-23.0;22;653.0;-4;864.0;-474.0
-563.0;-91.0;20;637.0;-8;759.0;-555.0
?;-164.0;?;?;-13;698.0;-506.0
-527.0;-238.0;23;601.0;-16;696.0;-469.0
-509.0;-301.0;22;585.0;-19;707.0;-983.0
-80.0;-727.0;-72;242.0;-19;1032.0;-450.0
-76.0;-743.0;-67;246.0;-21;1099.0;-397.0
-60.0;-763.0;-60;236.0;-26;946.0;-393.0
-39.0;-785.0;-56;215.0;-31;857.0;-382.0
?;-802.0;-55;?;-38;762.0;-402.0
-1.0;-816.0;-55;168.0;-46;911.0;-507.0
14.0;-825.0;-56;155.0;-57;?;-432.0
26.0;-827.0;?;143.0;-66;794.0;-532.0
40.0;-828.0;-63;?;-70;563.0;-442.0
53.0;-824.0;-66;116.0;?;1049.0;-838.0
67.0;-819.0;?;102.0;-71;445.0;-760.0
81.0;-812.0;-81;88.0;-75;437.0;-758.0
98.0;-799.0;-83;72.0;-80;620.0;-834.0
118.0;-785.0;-83;53.0;?;1421.0;-792.0
139.0;-764.0;-82;34.0;-91;?;?
158.0;-742.0;-82;16.0;-93;815.0;-574.0
177.0;-715.0;-83;-1.0;-93;?;-479.0
192.0;-690.0;-82;-18.0;-94;900.0;-461.0
204.0;-670.0;-82;-34.0;-93;1225.0;-485.0
217.0;-651.0;-82;-49.0;-93;1072.0;-506.0
230.0;-634.0;-82;-61.0;-93;853.0;-480.0
243.0;-622.0;-82;-80.0;?;1011.0;?
260.0;-607.0;-81;?;-92;961.0;-538.0
279.0;-590.0;-81;-144.0;-92;?;-553.0
302.0;-570.0;-81;-179.0;-91;981.0;-495.0
325.0;-550.0;-81;-212.0;?;947.0;-513.0
347.0;-530.0;-81;-244.0;-90;984.0;-533.0
365.0;-510.0;-81;?;-91;?;-648.0
381.0;-491.0;-81;-303.0;-88;838.0;-509.0
398.0;-470.0;-81;-327.0;-85;944.0;-478.0
415.0;-440.0;-81;-350.0;-85;1148.0;-466.0
431.0;-399.0;?;-374.0;-85;?;-498.0
447.0;-354.0;-81;-400.0;-85;984.0;-541.0
462.0;-303.0;-86;-423.0;-83;1332.0;-581.0
476.0;-240.0;-101;-445.0;-66;1288.0;?
488.0;-174.0;-122;-466.0;-40;1062.0;-547.0
497.0;-93.0;-127;?;-24;1828.0;-497.0
505.0;-14.0;-143;-515.0;-14;1610.0;-390.0
506.0;47.0;-149;-530.0;-6;1303.0;-408.0
498.0;77.0;-148;-530.0;?;1257.0;-392.0
489.0;83.0;?;-517.0;2;1162.0;-408.0
482.0;77.0;-142;-496.0;3;1039.0;-387.0
482.0;83.0;-200;-472.0;3;769.0;?
490.0;106.0;-139;-453.0;4;721.0;-586.0
500.0;134.0;162;-445.0;3;740.0;-441.0
510.0;165.0;201;-451.0;2;893.0;-456.0
522.0;204.0;155;-467.0;2;962.0;-468.0
534.0;?;190;-490.0;2;1268.0;-461.0
547.0;280.0;168;-514.0;?;1637.0;-383.0
559.0;309.0;178;?;2;919.0;-456.0
570.0;336.0;177;-553.0;1;373.0;-359.0
575.0;353.0;173;-565.0;0;1859.0;-393.0
577.0;359.0;177;-575.0;0;1432.0;?
581.0;366.0;173;-584.0;-1;1015.0;-390.0
586.0;375.0;173;-595.0;-1;874.0;-377.0
594.0;394.0;170;-609.0;-1;1186.0;-380.0
603.0;410.0;164;-624.0;-2;747.0;-381.0
609.0;429.0;157;-634.0;-1;1117.0;-363.0
613.0;441.0;152;-638.0;-1;1092.0;-345.0
617.0;449.0;151;-639.0;-2;930.0;-358.0
?;458.0;150;?;-2;1060.0;-390.0
624.0;460.0;151;-641.0;-2;1033.0;?
625.0;463.0;151;-639.0;-3;?;-389.0
626.0;470.0;150;-637.0;-3;962.0;-400.0
?;471.0;151;-634.0;-3;979.0;-401.0
625.0;471.0;148;-633.0;-3;1040.0;-436.0
625.0;466.0;143;-633.0;?;1040.0;-487.0
625.0;467.0;142;-635.0;?;986.0;-480.0
626.0;472.0;145;-638.0;-3;1031.0;-463.0
627.0;476.0;145;-642.0;-3;1036.0;-485.0
627.0;476.0;145;-647.0;-3;977.0;-528.0
627.0;478.0;146;-649.0;-3;?;-593.0
627.0;476.0;146;-652.0;-3;1017.0;-593.0
628.0;477.0;146;-653.0;-3;?;-539.0
628.0;477.0;146;-654.0;-3;1038.0;-457.0
627.0;475.0;146;?;-3;1004.0;-406.0
626.0;471.0;147;-653.0;-3;991.0;-420.0
625.0;469.0;147;-651.0;-3;?;-461.0
627.0;471.0;147;-650.0;-3;991.0;?
631.0;477.0;147;?;-3;1002.0;-450.0
634.0;486.0;147;-648.0;-3;1010.0;-406.0
637.0;495.0;147;-648.0;-3;1013.0;?
639.0;504.0;147;?;-3;1019.0;-408.0
641.0;512.0;147;-654.0;-3;?;-395.0
643.0;517.0;147;-658.0;-3;1014.0;-377.0
647.0;523.0;147;-663.0;-3;1024.0;-399.0
651.0;528.0;147;-666.0;-3;1005.0;-385.0
654.0;534.0;147;-669.0;-3;986.0;-374.0
657.0;541.0;147;-673.0;-3;1002.0;-398.0
658.0;548.0;147;-678.0;-3;1009.0;-381.0
659.0;554.0;?;-685.0;-3;992.0;-397.0
658.0;557.0;?;-692.0;-3;1031.0;-454.0
657.0;562.0;147;-699.0;-3;994.0;-803.0
655.0;569.0;147;-704.0;-3;957.0;-749.0
652.0;570.0;146;-704.0;-2;834.0;-602.0
649.0;570.0;146;-700.0;-3;1229.0;-519.0
644.0;567.0;146;-691.0;-2;1381.0;-583.0
?;562.0;145;-680.0;1;1080.0;-632.0
631.0;558.0;145;-669.0;0;1123.0;-623.0
622.0;551.0;144;-656.0;5;1041.0;-706.0
?;547.0;143;-645.0;8;1053.0;-718.0
604.0;540.0;143;-636.0;?;979.0;-652.0
592.0;532.0;?;-630.0;10;?;-638.0
577.0;519.0;114;-625.0;9;1040.0;-679.0
568.0;509.0;103;-624.0;8;1021.0;-695.0
564.0;503.0;98;-628.0;?;?;-667.0
564.0;500.0;94;-638.0;4;966.0;-658.0
566.0;501.0;97;-649.0;4;?;-668.0
567.0;502.0;105;-659.0;-1;848.0;-623.0
568.0;502.0;109;-668.0;-5;772.0;-601.0
570.0;498.0;?;-676.0;-6;765.0;-600.0
574.0;494.0;113;-682.0;-6;702.0;?
578.0;492.0;112;-684.0;-6;?;-589.0
583.0;488.0;114;-686.0;-6;?;-586.0
586.0;484.0;120;-686.0;-5;714.0;-553.0
586.0;478.0;?;-687.0;?;?;?
585.0;470.0;?;-687.0;-6;1453.0;-574.0
584.0;461.0;129;-687.0;-6;1289.0;-562.0
583.0;453.0;128;-685.0;-7;899.0;-566.0
582.0;447.0;130;-682.0;-8;1254.0;-559.0
580.0;441.0;129;?;?;?;-552.0
578.0;436.0;129;-674.0;?;854.0;-568.0
576.0;?;130;-670.0;-10;1038.0;-570.0
575.0;433.0;129;-667.0;-11;1062.0;-562.0
574.0;?;129;-663.0;-11;1015.0;-560.0
?;438.0;126;-659.0;-11;991.0;-523.0
576.0;440.0;121;-655.0;-11;1010.0;-460.0
576.0;446.0;117;-651.0;-11;1001.0;-505.0
577.0;?;111;-649.0;-11;1002.0;-565.0
579.0;461.0;106;-647.0;?;1013.0;-593.0
580.0;470.0;106;-647.0;-11;1021.0;?
583.0;483.0;108;-648.0;?;1035.0;-585.0
586.0;495.0;109;-648.0;-11;?;-580.0
?;509.0;109;-649.0;-11;1020.0;-571.0
?;528.0;109;?;-11;?;-534.0
601.0;546.0;109;-661.0;-11;1018.0;-574.0
603.0;562.0;?;-669.0;-11;1016.0;-621.0
604.0;570.0;109;-674.0;?;993.0;-647.0
604.0;576.0;109;-677.0;-11;1024.0;-622.0
605.0;?;109;-678.0;?;1018.0;-597.0
606.0;582.0;109;-675.0;-11;1022.0;-610.0
607.0;?;109;-671.0;-11;1028.0;-590.0
?;?;76;-700.0;-12;1023.0;-679.0
607.0;586.0;76;-697.0;-12;983.0;-699.0
605.0;583.0;76;?;-12;991.0;-657.0
602.0;580.0;75;-690.0;-12;1032.0;-664.0
601.0;577.0;?;-688.0;?;1010.0;-694.0
?;575.0;74;-686.0;-11;978.0;-668.0
594.0;569.0;73;-686.0;-11;1041.0;-749.0
?;567.0;73;-689.0;-11;1054.0;-771.0
584.0;561.0;72;-695.0;?;1051.0;?
?;555.0;70;-699.0;-10;1022.0;-719.0
575.0;550.0;70;-704.0;-10;978.0;-710.0
570.0;?;69;-709.0;-10;960.0;-717.0
568.0;538.0;66;-712.0;-10;990.0;-651.0
567.0;534.0;66;-713.0;-10;1011.0;-629.0
566.0;532.0;64;-713.0;?;992.0;-607.0
566.0;534.0;62;-712.0;?;?;-523.0
567.0;535.0;61;-708.0;-9;1023.0;-558.0
569.0;541.0;60;-702.0;-9;966.0;-482.0
572.0;545.0;60;-694.0;-9;1124.0;-467.0
574.0;550.0;60;-687.0;-9;974.0;-483.0
573.0;551.0;59;-679.0;-9;970.0;-435.0
570.0;552.0;57;-673.0;?;1056.0;-511.0
567.0;548.0;?;?;-10;1040.0;-411.0
563.0;?;?;-667.0;-11;1008.0;-351.0
559.0;532.0;55;-664.0;?;1074.0;-368.0
555.0;523.0;?;-661.0;-12;1039.0;-400.0
?;514.0;52;-658.0;-13;1020.0;-420.0
547.0;499.0;54;-656.0;-12;1029.0;?
541.0;483.0;46;-654.0;-14;1040.0;-444.0
535.0;464.0;36;-652.0;-16;1041.0;-463.0
527.0;436.0;33;-646.0;-16;1000.0;-450.0
516.0;398.0;26;-639.0;-17;1025.0;-425.0
502.0;349.0;23;-631.0;-18;1036.0;?
486.0;299.0;16;-620.0;-19;1008.0;-455.0
470.0;240.0;8;-606.0;-20;1009.0;-390.0
453.0;181.0;?;-591.0;-22;997.0;-391.0
440.0;?;-7;-573.0;-25;1005.0;-404.0
426.0;72.0;-17;-555.0;?;1014.0;-533.0
413.0;25.0;-29;-536.0;-34;1019.0;-491.0
398.0;-27.0;-41;-520.0;?;998.0;-580.0
379.0;-82.0;-45;-506.0;-39;1018.0;-596.0
359.0;-143.0;-44;-493.0;-40;1010.0;-510.0
339.0;-199.0;-39;-482.0;-38;1028.0;-499.0
322.0;-253.0;-37;-472.0;-37;1006.0;-471.0
308.0;-301.0;-36;-463.0;?;?;?
298.0;-338.0;-34;-456.0;?;1021.0;-343.0
292.0;-363.0;-34;-450.0;-36;1000.0;-392.0
286.0;-385.0;-33;-443.0;?;994.0;-515.0
276.0;-413.0;-33;-433.0;-36;1019.0;-504.0
263.0;-439.0;?;-420.0;-36;1002.0;-427.0
248.0;-468.0;-32;?;-36;1024.0;-410.0
231.0;-497.0;-32;-384.0;-36;1019.0;-432.0
214.0;-527.0;-32;-364.0;-36;1017.0;-425.0
200.0;-550.0;?;-346.0;-36;1013.0;-441.0
188.0;-568.0;-32;-332.0;-36;?;-452.0
178.0;-580.0;-32;-321.0;-36;1043.0;-449.0
?;-590.0;-33;-313.0;-36;1039.0;-459.0
167.0;-600.0;-32;-307.0;-36;1026.0;-511.0
164.0;-611.0;-33;-304.0;-36;1041.0;-522.0
161.0;-622.0;-33;?;-36;1017.0;-573.0
158.0;-631.0;-33;-309.0;-36;1000.0;-519.0
154.0;-643.0;-34;-312.0;-36;1011.0;-728.0
149.0;-655.0;-32;-311.0;-35;1011.0;-814.0
143.0;-668.0;-36;-309.0;-36;?;-663.0
136.0;-677.0;-28;-306.0;-32;849.0;-904.0
129.0;-683.0;-28;-304.0;-30;?;-776.0
121.0;-691.0;-27;?;-30;1269.0;-634.0
110.0;-700.0;6;-294.0;-18;1018.0;-534.0
95.0;-713.0;12;-282.0;-14;1152.0;-557.0
83.0;-726.0;47;-268.0;?;1015.0;-501.0
?;-732.0;67;-257.0;-9;1087.0;?
88.0;-731.0;53;-254.0;?;1255.0;-491.0
92.0;-727.0;53;-257.0;-12;1246.0;-431.0
87.0;-724.0;-8;?;-30;1085.0;-399.0
73.0;-725.0;-41;-227.0;-41;1022.0;-378.0
59.0;-731.0;-34;-205.0;-50;1036.0;-373.0
52.0;-734.0;-48;-189.0;-65;918.0;-426.0
46.0;-734.0;-43;-181.0;-72;801.0;-493.0
38.0;-737.0;-42;-177.0;?;766.0;-512.0
31.0;-739.0;-42;?;-109;768.0;-538.0
27.0;-738.0;-34;?;-125;774.0;-655.0
25.0;-741.0;-30;-178.0;?;617.0;-742.0
22.0;-742.0;-30;-182.0;-130;700.0;-705.0
20.0;-742.0;-30;-187.0;-134;668.0;-750.0
20.0;-745.0;-27;-193.0;?;?;-688.0
26.0;?;-23;?;-132;1809.0;-529.0
30.0;-744.0;-23;-216.0;-132;653.0;-547.0
31.0;-743.0;-23;-228.0;-132;375.0;-495.0
35.0;-742.0;-25;-237.0;-133;1262.0;-460.0
46.0;-737.0;-26;-246.0;-134;1205.0;-418.0
60.0;-732.0;-26;-255.0;-134;863.0;-435.0
78.0;-722.0;-26;-265.0;-134;1023.0;-429.0
94.0;-713.0;-26;-272.0;-134;982.0;-388.0
?;-700.0;-26;-273.0;-134;995.0;-381.0
104.0;-692.0;-26;-269.0;?;906.0;-343.0
105.0;-683.0;?;-263.0;-134;917.0;-373.0
108.0;-671.0;-26;-255.0;-134;1004.0;-405.0
111.0;-659.0;-26;-251.0;-135;924.0;-557.0
112.0;-649.0;-26;-246.0;-135;892.0;-574.0
111.0;-641.0;-26;-239.0;-135;974.0;-685.0
114.0;-631.0;-26;-230.0;-135;?;-721.0
118.0;-622.0;-26;-224.0;?;958.0;-475.0
?;-612.0;-26;-222.0;-135;1060.0;-552.0
129.0;-602.0;-26;-224.0;-135;?;-719.0
?;-594.0;-25;-229.0;-133;1278.0;-559.0
145.0;-586.0;-30;-240.0;-126;1332.0;-493.0
158.0;-578.0;-48;-257.0;-121;795.0;-553.0
175.0;-573.0;-65;-280.0;-118;1192.0;-453.0
196.0;-564.0;-72;-308.0;-106;1942.0;-368.0
207.0;-562.0;-67;-337.0;-97;1494.0;-368.0
210.0;-567.0;-58;-359.0;-84;1130.0;-356.0
215.0;-574.0;-48;-375.0;-66;1155.0;-392.0
215.0;-583.0;?;-383.0;-57;1065.0;-320.0
206.0;-600.0;-29;-383.0;-55;1056.0;-305.0
194.0;-622.0;-21;-375.0;-53;914.0;-340.0
182.0;-642.0;-10;-364.0;-52;843.0;-398.0
167.0;-664.0;-10;?;-53;755.0;-505.0
?;-685.0;-6;?;-53;?;-560.0
135.0;-699.0;5;-331.0;?;832.0;-601.0
?;-712.0;6;-321.0;-53;909.0;?
113.0;-722.0;3;-313.0;-56;530.0;-612.0
104.0;-733.0;1;-307.0;-67;362.0;-713.0
97.0;-740.0;-1;-303.0;-76;208.0;-549.0
