Accelerometer RKN_ accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA gyroX;Accelerometer HIP accX;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE Nav_Ax;Accelerometer BACK accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit L-SHOE Body_Az;Accelerometer LH accZ;Accelerometer RWR accZ;Accelerometer BACK accY
28.0;?;-169.0;-89.0;606.0;2;630.0;-340.0;719;?;558.0;312.0
7.0;-865.0;-250.0;-86.0;564.0;11;706.0;-347.0;721;18.0;763.0;248.0
10.0;-835.0;-601.0;-95.0;412.0;?;748.0;?;?;14.0;803.0;207.0
15.0;-790.0;-1382.0;-115.0;508.0;12;742.0;-420.0;726;-19.0;771.0;181.0
12.0;?;-1547.0;-77.0;838.0;-3;731.0;-467.0;721;-40.0;535.0;177.0
2.0;-716.0;-462.0;-95.0;?;-14;735.0;-541.0;723;7.0;616.0;168.0
9.0;-677.0;?;-142.0;293.0;2;?;-520.0;726;-16.0;754.0;203.0
-12.0;-622.0;-68.0;-142.0;71.0;1;668.0;-541.0;723;-18.0;?;226.0
6.0;-594.0;-484.0;-129.0;?;-8;617.0;-590.0;718;38.0;703.0;?
-10.0;-548.0;?;-104.0;505.0;-8;576.0;-629.0;719;32.0;558.0;293.0
-26.0;-531.0;-71.0;-147.0;780.0;-1;604.0;-640.0;723;14.0;?;298.0
10.0;-511.0;264.0;-164.0;496.0;-5;661.0;-631.0;?;-39.0;613.0;302.0
-38.0;-509.0;686.0;-94.0;562.0;?;627.0;-618.0;720;-9.0;?;300.0
-9.0;-502.0;407.0;-104.0;710.0;11;654.0;?;720;-1.0;549.0;311.0
10.0;-543.0;660.0;-126.0;346.0;8;621.0;-558.0;720;17.0;667.0;311.0
?;-566.0;339.0;-147.0;?;-8;583.0;-558.0;721;53.0;676.0;310.0
16.0;-574.0;137.0;-137.0;398.0;5;567.0;-503.0;716;48.0;723.0;344.0
31.0;?;-189.0;-137.0;920.0;5;578.0;-505.0;?;?;697.0;384.0
43.0;-596.0;-80.0;-128.0;522.0;1;540.0;-536.0;719;-10.0;611.0;386.0
20.0;-603.0;230.0;-139.0;395.0;?;514.0;?;720;31.0;516.0;418.0
56.0;?;?;-121.0;394.0;-2;478.0;-509.0;726;?;610.0;442.0
45.0;-613.0;-30.0;?;528.0;-1;468.0;?;729;81.0;664.0;461.0
-11.0;-600.0;571.0;-141.0;603.0;-12;476.0;-508.0;734;103.0;833.0;495.0
1.0;-620.0;?;?;582.0;?;430.0;-472.0;727;84.0;869.0;552.0
35.0;?;590.0;-116.0;556.0;5;382.0;-464.0;?;96.0;652.0;569.0
12.0;-685.0;620.0;-126.0;520.0;-6;368.0;-448.0;729;?;651.0;581.0
19.0;-705.0;741.0;-145.0;508.0;1;369.0;-438.0;731;34.0;?;615.0
3.0;-740.0;1039.0;-108.0;250.0;-1;412.0;-402.0;730;29.0;617.0;632.0
8.0;-740.0;1428.0;-77.0;1.0;-4;403.0;-392.0;724;?;718.0;622.0
-2.0;-743.0;1334.0;-34.0;-22.0;-1;430.0;-400.0;722;125.0;624.0;631.0
-102.0;-793.0;535.0;-37.0;42.0;-3;367.0;-369.0;723;126.0;675.0;630.0
-50.0;-820.0;?;-49.0;124.0;-2;401.0;-345.0;722;69.0;788.0;636.0
-35.0;-837.0;-899.0;-49.0;317.0;?;351.0;-309.0;724;?;701.0;659.0
-29.0;-837.0;-766.0;-40.0;292.0;-7;383.0;-292.0;727;7.0;751.0;648.0
16.0;?;-422.0;-46.0;344.0;-7;369.0;?;727;60.0;725.0;645.0
-33.0;-850.0;252.0;-30.0;?;-8;381.0;-339.0;727;65.0;719.0;626.0
-4.0;?;515.0;-37.0;?;-3;387.0;-365.0;725;40.0;723.0;640.0
104.0;-865.0;145.0;-33.0;300.0;5;400.0;-320.0;720;59.0;?;656.0
112.0;-873.0;44.0;-47.0;316.0;4;409.0;-324.0;721;70.0;700.0;?
96.0;-870.0;-150.0;-19.0;387.0;4;414.0;-310.0;721;50.0;681.0;660.0
105.0;-881.0;?;-26.0;352.0;4;407.0;?;721;54.0;691.0;651.0
95.0;-871.0;131.0;-29.0;305.0;4;396.0;-307.0;721;24.0;713.0;663.0
129.0;-865.0;44.0;-34.0;315.0;4;393.0;-302.0;721;19.0;682.0;671.0
112.0;?;5.0;-48.0;314.0;4;411.0;-328.0;721;30.0;691.0;?
121.0;-869.0;6.0;-42.0;293.0;4;413.0;-329.0;721;41.0;653.0;650.0
101.0;-875.0;-46.0;-31.0;333.0;4;394.0;?;?;29.0;649.0;669.0
?;-873.0;-15.0;-13.0;351.0;?;404.0;?;721;32.0;691.0;669.0
?;-873.0;-11.0;0.0;347.0;5;405.0;-339.0;720;43.0;681.0;667.0
122.0;?;-1.0;?;346.0;2;412.0;-332.0;723;54.0;659.0;660.0
127.0;-877.0;31.0;10.0;340.0;?;403.0;-332.0;728;?;684.0;669.0
150.0;-879.0;45.0;-2.0;375.0;-1;421.0;-336.0;728;38.0;661.0;652.0
128.0;-881.0;76.0;-10.0;344.0;-1;?;-337.0;727;18.0;?;653.0
146.0;-879.0;114.0;5.0;312.0;-1;414.0;-333.0;727;?;668.0;660.0
141.0;-883.0;-6.0;?;333.0;-1;419.0;-326.0;727;43.0;665.0;658.0
155.0;-886.0;3.0;-9.0;341.0;-1;417.0;?;727;45.0;675.0;660.0
101.0;-878.0;?;0.0;346.0;-1;417.0;-340.0;727;17.0;669.0;652.0
?;-878.0;16.0;-18.0;343.0;-1;431.0;-340.0;728;30.0;693.0;649.0
90.0;?;-3.0;-16.0;353.0;-1;431.0;-346.0;727;77.0;641.0;650.0
98.0;-874.0;?;-2.0;342.0;-1;425.0;-348.0;727;91.0;662.0;657.0
102.0;-875.0;-18.0;0.0;338.0;-1;413.0;-354.0;?;81.0;?;669.0
100.0;-876.0;-24.0;-4.0;339.0;-1;?;-355.0;727;60.0;693.0;650.0
121.0;-872.0;15.0;-35.0;341.0;-1;404.0;-360.0;727;52.0;?;641.0
112.0;-873.0;-59.0;?;312.0;-1;401.0;-345.0;727;47.0;660.0;650.0
155.0;-868.0;-71.0;-1.0;311.0;-1;386.0;-352.0;727;15.0;?;650.0
141.0;-866.0;-167.0;0.0;332.0;-1;404.0;?;727;28.0;667.0;649.0
97.0;-873.0;-232.0;-10.0;381.0;-1;393.0;?;727;40.0;670.0;652.0
88.0;-873.0;-139.0;-10.0;391.0;-1;407.0;-344.0;727;26.0;643.0;641.0
104.0;-875.0;?;-11.0;392.0;-1;402.0;-347.0;727;37.0;645.0;635.0
138.0;-867.0;0.0;-10.0;372.0;-1;405.0;-342.0;727;39.0;703.0;658.0
152.0;-867.0;-42.0;?;346.0;-1;402.0;?;727;?;656.0;657.0
?;-866.0;-93.0;-37.0;336.0;?;410.0;-331.0;727;63.0;697.0;660.0
154.0;?;-85.0;-51.0;342.0;?;403.0;-332.0;727;?;622.0;657.0
?;-865.0;-123.0;-62.0;361.0;-3;375.0;-331.0;728;54.0;719.0;667.0
?;-868.0;-166.0;-24.0;?;-11;?;-334.0;732;58.0;662.0;?
182.0;-872.0;-138.0;-47.0;338.0;-11;?;-331.0;732;80.0;711.0;677.0
172.0;-875.0;-187.0;-33.0;?;-12;346.0;-335.0;731;?;676.0;652.0
171.0;-871.0;-142.0;-47.0;412.0;-8;?;-341.0;731;91.0;704.0;593.0
171.0;-869.0;24.0;-83.0;398.0;?;287.0;-346.0;731;64.0;688.0;595.0
213.0;?;121.0;-98.0;398.0;-7;297.0;-340.0;?;48.0;691.0;638.0
?;-882.0;116.0;-56.0;382.0;-12;277.0;-342.0;732;99.0;647.0;670.0
207.0;-883.0;87.0;8.0;372.0;-15;292.0;?;731;116.0;711.0;684.0
233.0;-895.0;69.0;10.0;384.0;8;305.0;-321.0;736;113.0;648.0;694.0
198.0;?;55.0;?;?;-77;379.0;-307.0;678;61.0;677.0;694.0
183.0;-852.0;?;47.0;370.0;-106;442.0;-303.0;542;64.0;539.0;704.0
188.0;?;?;-55.0;397.0;-134;447.0;-237.0;654;133.0;483.0;683.0
182.0;-851.0;136.0;-110.0;379.0;-231;402.0;-234.0;900;174.0;616.0;613.0
200.0;-888.0;?;-121.0;401.0;-129;376.0;-226.0;837;117.0;688.0;602.0
196.0;-892.0;-24.0;-96.0;382.0;?;415.0;-234.0;730;11.0;791.0;603.0
?;-901.0;-211.0;-83.0;362.0;-90;?;-218.0;734;-74.0;687.0;577.0
215.0;-905.0;?;-16.0;270.0;-60;501.0;-256.0;722;1.0;682.0;?
193.0;?;-503.0;29.0;204.0;-47;490.0;-308.0;728;11.0;?;527.0
201.0;-925.0;-647.0;-9.0;204.0;-48;?;-391.0;732;-10.0;753.0;527.0
182.0;-899.0;-1081.0;?;414.0;-48;586.0;-357.0;?;-94.0;688.0;518.0
?;-847.0;-1256.0;-39.0;387.0;-32;578.0;-316.0;?;-100.0;644.0;538.0
190.0;-853.0;-1073.0;3.0;387.0;?;595.0;-308.0;724;-113.0;669.0;534.0
180.0;-845.0;-807.0;?;556.0;-30;558.0;-364.0;?;-93.0;564.0;527.0
171.0;-827.0;-506.0;-9.0;590.0;-22;564.0;?;725;-78.0;459.0;525.0
?;-790.0;-322.0;0.0;556.0;-25;552.0;-426.0;725;-26.0;487.0;532.0
194.0;-764.0;-387.0;-30.0;567.0;-32;513.0;?;726;-6.0;?;554.0
207.0;-765.0;?;-18.0;518.0;-17;548.0;-474.0;721;-16.0;539.0;569.0
229.0;-762.0;-467.0;-7.0;426.0;-9;551.0;-502.0;723;15.0;475.0;551.0
?;-773.0;-547.0;12.0;370.0;-11;549.0;-509.0;724;22.0;563.0;557.0
200.0;-759.0;-408.0;9.0;403.0;-11;548.0;?;719;-3.0;545.0;561.0
170.0;-762.0;-456.0;7.0;249.0;-8;577.0;-494.0;723;-61.0;654.0;559.0
121.0;?;-514.0;-1.0;239.0;-3;557.0;-495.0;?;-89.0;640.0;575.0
121.0;-777.0;-429.0;-3.0;328.0;-8;598.0;-472.0;725;-92.0;869.0;?
8.0;-927.0;-763.0;?;468.0;-30;344.0;-341.0;?;49.0;513.0;974.0
-18.0;-931.0;-733.0;120.0;419.0;-154;320.0;-332.0;?;79.0;?;1038.0
-51.0;?;-684.0;152.0;401.0;-173;200.0;-331.0;829;126.0;571.0;962.0
-71.0;-930.0;-635.0;13.0;417.0;?;118.0;-357.0;757;152.0;564.0;815.0
-76.0;-929.0;-489.0;-197.0;432.0;83;117.0;-377.0;786;142.0;499.0;744.0
-101.0;-952.0;-226.0;-335.0;411.0;-44;171.0;-345.0;862;154.0;466.0;785.0
-63.0;-1040.0;122.0;-269.0;428.0;?;131.0;-283.0;795;?;464.0;813.0
-81.0;-1019.0;535.0;-122.0;?;828;?;-210.0;1189;217.0;421.0;860.0
-90.0;-1137.0;?;-77.0;?;473;118.0;-247.0;?;275.0;410.0;897.0
-81.0;-1132.0;620.0;?;451.0;115;138.0;?;?;292.0;423.0;876.0
?;-1007.0;268.0;-40.0;452.0;172;134.0;?;716;256.0;459.0;882.0
-57.0;?;-228.0;-79.0;446.0;86;125.0;-38.0;916;188.0;459.0;877.0
-98.0;-895.0;-587.0;-96.0;?;49;92.0;-79.0;647;?;483.0;?
-63.0;-889.0;-427.0;-56.0;491.0;73;81.0;-84.0;925;216.0;508.0;906.0
-60.0;-941.0;-215.0;-49.0;484.0;71;65.0;-62.0;864;152.0;523.0;894.0
-88.0;-979.0;-72.0;-14.0;460.0;66;48.0;-60.0;849;80.0;?;871.0
-62.0;-980.0;5.0;23.0;451.0;?;61.0;?;1098;22.0;549.0;919.0
-57.0;-956.0;42.0;43.0;463.0;61;113.0;-67.0;994;-68.0;600.0;986.0
-92.0;-957.0;230.0;77.0;471.0;-308;181.0;-85.0;1260;-85.0;650.0;1029.0
-68.0;-954.0;285.0;64.0;464.0;-788;127.0;-67.0;939;-12.0;622.0;952.0
-51.0;-958.0;266.0;-38.0;478.0;-691;139.0;-52.0;1236;?;641.0;1168.0
-501.0;?;1495.0;-310.0;829.0;475;-4.0;-161.0;1044;134.0;790.0;812.0
-518.0;-1099.0;1425.0;?;?;229;-1.0;-253.0;914;236.0;765.0;773.0
-428.0;-1329.0;1389.0;-67.0;853.0;329;-13.0;-185.0;1065;382.0;733.0;803.0
-405.0;-1083.0;1095.0;-18.0;945.0;?;-9.0;-96.0;1031;397.0;713.0;847.0
-382.0;-951.0;877.0;-26.0;969.0;124;-59.0;-44.0;?;355.0;699.0;848.0
-323.0;-1005.0;612.0;-25.0;912.0;58;?;6.0;547;291.0;686.0;868.0
-315.0;-1028.0;501.0;-18.0;1005.0;53;-126.0;-33.0;503;247.0;713.0;849.0
-121.0;-979.0;369.0;-20.0;1020.0;51;-182.0;41.0;560;208.0;680.0;812.0
-40.0;-937.0;512.0;46.0;944.0;53;-186.0;-5.0;528;151.0;664.0;913.0
-5.0;-891.0;924.0;?;912.0;23;?;22.0;980;95.0;608.0;990.0
494.0;-906.0;1562.0;53.0;868.0;6;-29.0;16.0;1287;30.0;675.0;967.0
848.0;?;1633.0;-93.0;821.0;70;94.0;23.0;-439;-74.0;681.0;1092.0
?;-958.0;1137.0;-139.0;810.0;77;117.0;?;-1161;-43.0;586.0;993.0
9.0;?;112.0;-118.0;?;232;140.0;101.0;-1021;-45.0;619.0;812.0
535.0;-936.0;-664.0;-161.0;?;99;?;?;-808;-38.0;573.0;792.0
80.0;?;-1063.0;18.0;817.0;-466;238.0;163.0;912;-105.0;?;703.0
?;-1033.0;-967.0;10.0;883.0;-544;368.0;121.0;1198;?;609.0;660.0
-85.0;-1068.0;-833.0;-171.0;910.0;-462;404.0;30.0;878;-171.0;577.0;?
-112.0;-1101.0;?;-212.0;903.0;-524;355.0;?;?;-83.0;499.0;749.0
?;-1164.0;-339.0;-228.0;779.0;-485;261.0;-157.0;971;15.0;502.0;698.0
-248.0;-1056.0;-225.0;-162.0;794.0;-502;258.0;-144.0;1037;81.0;505.0;716.0
-85.0;-992.0;373.0;-50.0;747.0;-501;232.0;-102.0;1033;69.0;?;716.0
359.0;-906.0;374.0;-87.0;645.0;?;260.0;-164.0;1008;62.0;673.0;717.0
518.0;-864.0;139.0;?;707.0;-506;251.0;-280.0;1038;?;?;758.0
227.0;-879.0;?;-61.0;680.0;-491;269.0;-356.0;1016;55.0;?;784.0
40.0;-936.0;-15.0;-80.0;670.0;-506;222.0;-356.0;?;?;720.0;747.0
15.0;-936.0;157.0;-112.0;690.0;-496;213.0;-290.0;1023;50.0;?;771.0
-97.0;-894.0;247.0;-90.0;736.0;-493;200.0;-253.0;1022;?;744.0;769.0
?;-907.0;134.0;-80.0;845.0;-520;189.0;-239.0;1035;-18.0;784.0;774.0
-45.0;-908.0;99.0;-69.0;846.0;-458;167.0;-247.0;?;11.0;613.0;768.0
12.0;-944.0;81.0;-48.0;826.0;-565;180.0;-254.0;1057;14.0;673.0;785.0
93.0;-987.0;92.0;-40.0;853.0;-382;186.0;-244.0;967;15.0;657.0;797.0
?;-979.0;151.0;-65.0;737.0;128;138.0;-230.0;712;16.0;832.0;822.0
245.0;-972.0;77.0;-89.0;784.0;139;151.0;?;707;-8.0;702.0;838.0
206.0;-960.0;46.0;-86.0;754.0;?;155.0;-201.0;?;-18.0;642.0;846.0
431.0;-960.0;-10.0;-75.0;?;109;163.0;-190.0;698;?;674.0;857.0
590.0;-954.0;75.0;-85.0;730.0;63;192.0;-180.0;716;-41.0;747.0;808.0
-486.0;-961.0;160.0;-63.0;657.0;94;?;-173.0;707;-31.0;770.0;803.0
?;-970.0;277.0;-78.0;385.0;83;179.0;-182.0;712;-42.0;670.0;794.0
-636.0;-981.0;39.0;?;?;78;198.0;-169.0;721;-38.0;654.0;775.0
-618.0;-996.0;-175.0;-42.0;441.0;85;169.0;-155.0;?;-11.0;620.0;790.0
-625.0;-999.0;-178.0;-12.0;555.0;?;187.0;-154.0;721;14.0;601.0;783.0
-600.0;-1016.0;16.0;3.0;502.0;84;160.0;-150.0;721;27.0;586.0;?
-473.0;-1019.0;-2.0;?;450.0;?;178.0;-173.0;721;?;605.0;784.0
-520.0;-978.0;-8.0;11.0;460.0;63;161.0;-171.0;722;28.0;?;795.0
-590.0;-953.0;5.0;10.0;?;61;153.0;-175.0;?;-5.0;585.0;814.0
-651.0;-940.0;-10.0;10.0;422.0;62;?;-185.0;716;29.0;768.0;810.0
-154.0;-943.0;47.0;23.0;347.0;63;174.0;-183.0;717;42.0;668.0;836.0
149.0;-945.0;-1.0;64.0;414.0;60;220.0;-176.0;717;48.0;937.0;851.0
73.0;-941.0;?;78.0;328.0;?;193.0;-186.0;717;58.0;913.0;837.0
40.0;-943.0;-23.0;?;277.0;67;255.0;-167.0;719;97.0;951.0;848.0
?;-954.0;-268.0;55.0;383.0;45;269.0;-173.0;?;92.0;1036.0;829.0
386.0;-958.0;-517.0;49.0;234.0;38;298.0;-148.0;721;112.0;1034.0;831.0
-152.0;-959.0;-755.0;48.0;406.0;39;299.0;-155.0;721;140.0;1072.0;855.0
-332.0;?;-1068.0;49.0;365.0;22;291.0;-169.0;714;139.0;1073.0;842.0
-248.0;-968.0;-1051.0;16.0;362.0;19;?;-185.0;727;185.0;980.0;910.0
-71.0;-963.0;-1269.0;32.0;542.0;3;261.0;-197.0;738;166.0;980.0;902.0
?;-951.0;-1128.0;?;331.0;2;251.0;-214.0;732;165.0;965.0;964.0
-91.0;-945.0;-1328.0;94.0;508.0;-5;212.0;-252.0;746;205.0;971.0;998.0
-74.0;?;-1419.0;-28.0;464.0;8;209.0;-264.0;714;257.0;983.0;920.0
12.0;-944.0;-1492.0;-71.0;445.0;31;156.0;?;761;?;941.0;1027.0
42.0;-932.0;-1576.0;-40.0;508.0;36;136.0;-310.0;721;242.0;1025.0;1092.0
-1035.0;-897.0;-240.0;-59.0;5.0;-7;348.0;-349.0;716;-8.0;926.0;743.0
-684.0;-884.0;-382.0;-59.0;261.0;3;337.0;-342.0;723;?;888.0;751.0
-600.0;-875.0;-48.0;-49.0;299.0;0;327.0;-342.0;715;-49.0;886.0;800.0
-607.0;-891.0;240.0;-46.0;268.0;-5;325.0;-350.0;710;15.0;868.0;790.0
-639.0;-911.0;283.0;-30.0;193.0;-1;290.0;-360.0;714;91.0;1032.0;805.0
-536.0;?;88.0;-40.0;253.0;-6;346.0;-345.0;715;92.0;1188.0;814.0
-597.0;-929.0;10.0;-41.0;276.0;-5;?;-337.0;720;112.0;1087.0;?
-555.0;?;21.0;-47.0;272.0;?;299.0;-317.0;719;111.0;1089.0;776.0
-721.0;-921.0;?;-38.0;268.0;-3;262.0;-288.0;719;106.0;1063.0;779.0
-62.0;?;282.0;-68.0;326.0;1;?;-287.0;723;71.0;?;807.0
-272.0;-939.0;482.0;-98.0;348.0;1;222.0;-283.0;717;57.0;879.0;813.0
-437.0;-947.0;300.0;-46.0;448.0;-3;231.0;-277.0;719;51.0;811.0;818.0
-85.0;-956.0;477.0;1.0;701.0;?;205.0;-263.0;723;79.0;697.0;828.0
213.0;-952.0;767.0;?;621.0;-8;208.0;-310.0;714;86.0;740.0;851.0
4.0;-942.0;722.0;-17.0;?;-5;217.0;-305.0;716;46.0;738.0;871.0
-138.0;-923.0;324.0;-38.0;611.0;?;231.0;-263.0;721;?;865.0;883.0
-129.0;?;108.0;-30.0;556.0;-1;?;-227.0;721;30.0;914.0;886.0
-59.0;-952.0;110.0;-29.0;488.0;0;237.0;-200.0;720;15.0;947.0;876.0
-18.0;-970.0;127.0;3.0;451.0;-3;269.0;-195.0;717;50.0;865.0;867.0
-47.0;-963.0;?;?;424.0;-6;259.0;-196.0;717;21.0;865.0;?
?;-961.0;?;-33.0;423.0;-8;?;-189.0;716;30.0;?;836.0
-19.0;-978.0;-592.0;-28.0;565.0;0;243.0;-186.0;719;8.0;958.0;816.0
-26.0;-977.0;-465.0;?;633.0;0;260.0;-203.0;716;1.0;965.0;820.0
-16.0;-984.0;-270.0;-62.0;727.0;-4;246.0;-200.0;713;15.0;957.0;818.0
2.0;-994.0;-75.0;-70.0;805.0;6;257.0;-201.0;722;50.0;901.0;836.0
48.0;-985.0;300.0;-69.0;712.0;7;274.0;-224.0;722;62.0;945.0;830.0
?;-977.0;302.0;-67.0;622.0;?;273.0;-237.0;719;77.0;?;840.0
-1.0;-956.0;48.0;?;726.0;-1;?;-233.0;724;57.0;1020.0;837.0
20.0;-954.0;104.0;?;?;-5;?;?;715;?;995.0;827.0
45.0;-955.0;297.0;-40.0;764.0;-2;270.0;-211.0;713;69.0;988.0;827.0
97.0;-950.0;166.0;-37.0;747.0;7;285.0;-223.0;728;94.0;?;833.0
?;-940.0;311.0;-93.0;767.0;-1458;205.0;-53.0;590;34.0;716.0;833.0
?;-891.0;65.0;-170.0;743.0;-633;?;-62.0;693;87.0;785.0;986.0
51.0;-882.0;-61.0;-205.0;699.0;-902;?;-64.0;28;123.0;?;783.0
285.0;-907.0;47.0;-215.0;687.0;757;?;-31.0;?;242.0;915.0;625.0
509.0;-900.0;39.0;-170.0;646.0;3396;562.0;-11.0;-2420;340.0;885.0;632.0
45.0;-918.0;-13.0;?;632.0;247;?;-16.0;-292;263.0;858.0;550.0
708.0;-940.0;-111.0;?;576.0;-609;660.0;1.0;778;100.0;840.0;464.0
604.0;-924.0;?;-117.0;614.0;461;678.0;-77.0;635;-26.0;812.0;?
-322.0;-996.0;-554.0;-90.0;630.0;-198;669.0;-188.0;743;?;809.0;?
-393.0;-1033.0;-451.0;-136.0;646.0;118;630.0;-351.0;675;-89.0;749.0;391.0
-307.0;-998.0;-576.0;-108.0;721.0;0;580.0;-519.0;707;-144.0;731.0;397.0
-222.0;-879.0;-609.0;-95.0;?;-27;577.0;-531.0;716;-192.0;?;396.0
-217.0;-825.0;-283.0;-48.0;666.0;59;597.0;-504.0;695;-160.0;703.0;?
-262.0;-764.0;-306.0;?;668.0;?;619.0;-558.0;715;-96.0;744.0;420.0
-147.0;-686.0;-280.0;-93.0;639.0;37;661.0;-594.0;700;-22.0;1057.0;405.0
-83.0;-652.0;-128.0;-106.0;611.0;18;683.0;-597.0;710;20.0;992.0;402.0
-48.0;-653.0;-58.0;-102.0;568.0;18;674.0;?;713;8.0;797.0;413.0
-80.0;-668.0;-95.0;-80.0;558.0;11;606.0;-522.0;715;-26.0;795.0;419.0
?;-645.0;-172.0;-87.0;523.0;21;593.0;-511.0;?;-35.0;858.0;425.0
?;-659.0;-349.0;-108.0;501.0;27;572.0;?;708;?;750.0;445.0
-52.0;-677.0;-557.0;-117.0;522.0;13;544.0;-529.0;713;-50.0;?;450.0
92.0;-685.0;-610.0;-96.0;454.0;9;534.0;-546.0;718;-91.0;792.0;475.0
107.0;-669.0;-426.0;-116.0;764.0;16;495.0;-568.0;709;?;759.0;492.0
114.0;-669.0;-131.0;-119.0;712.0;16;481.0;-577.0;711;-68.0;743.0;525.0
99.0;-684.0;-64.0;-86.0;650.0;26;?;-553.0;?;-79.0;828.0;585.0
282.0;-685.0;14.0;-82.0;651.0;29;517.0;-515.0;709;?;679.0;?
1.0;-913.0;-376.0;-64.0;563.0;?;68.0;-93.0;987;29.0;600.0;913.0
23.0;-925.0;-130.0;1.0;528.0;-251;54.0;-60.0;668;?;583.0;889.0
11.0;-955.0;-191.0;-16.0;504.0;63;82.0;-46.0;?;8.0;609.0;954.0
-4.0;-993.0;-205.0;-30.0;535.0;124;?;6.0;598;-6.0;622.0;?
6.0;-989.0;-194.0;-52.0;507.0;9;122.0;?;427;35.0;663.0;1098.0
?;-993.0;-289.0;-69.0;491.0;-384;301.0;23.0;771;66.0;698.0;1048.0
24.0;-987.0;-523.0;-61.0;554.0;1140;435.0;-9.0;-812;177.0;755.0;878.0
-39.0;-991.0;-658.0;-77.0;577.0;732;261.0;-36.0;-449;227.0;675.0;668.0
-119.0;-996.0;-667.0;-311.0;572.0;-492;274.0;-41.0;1623;309.0;466.0;551.0
-140.0;-1011.0;-610.0;-361.0;556.0;?;297.0;?;974;195.0;?;551.0
-18.0;-1073.0;-575.0;-200.0;583.0;?;292.0;-41.0;509;34.0;462.0;671.0
377.0;-908.0;551.0;-128.0;207.0;-101;665.0;-163.0;680;229.0;676.0;?
-582.0;-985.0;712.0;-190.0;114.0;-77;?;-232.0;706;141.0;689.0;?
-365.0;?;15.0;-168.0;114.0;24;515.0;-260.0;737;10.0;883.0;463.0
-219.0;-1008.0;-692.0;-36.0;175.0;-7;415.0;-386.0;681;-121.0;787.0;407.0
-133.0;-930.0;?;20.0;164.0;25;447.0;-548.0;732;-294.0;564.0;511.0
193.0;-982.0;-129.0;?;321.0;-201;?;-271.0;679;209.0;698.0;857.0
177.0;-955.0;-138.0;59.0;346.0;-395;147.0;-238.0;689;149.0;?;849.0
194.0;-944.0;-48.0;12.0;?;-227;213.0;-174.0;675;95.0;748.0;865.0
?;-953.0;153.0;-67.0;368.0;52;199.0;-115.0;535;99.0;721.0;821.0
214.0;-969.0;263.0;-102.0;412.0;233;202.0;?;411;119.0;724.0;816.0
?;-987.0;389.0;-104.0;?;?;196.0;-87.0;359;162.0;676.0;859.0
222.0;-1008.0;484.0;-78.0;467.0;?;267.0;-110.0;407;152.0;776.0;?
?;-1007.0;149.0;-48.0;472.0;298;261.0;-118.0;357;148.0;689.0;768.0
214.0;-983.0;323.0;-49.0;353.0;275;242.0;-130.0;385;94.0;608.0;715.0
205.0;-968.0;46.0;-75.0;303.0;46;253.0;-120.0;743;63.0;659.0;675.0
190.0;-988.0;115.0;?;316.0;84;288.0;-161.0;785;24.0;642.0;685.0
270.0;-981.0;300.0;-91.0;?;169;320.0;-161.0;686;59.0;678.0;?
192.0;-1000.0;?;?;229.0;134;314.0;-150.0;741;85.0;677.0;650.0
549.0;-871.0;576.0;-58.0;?;?;?;-368.0;715;40.0;706.0;651.0
322.0;-875.0;?;?;300.0;4;403.0;-372.0;717;48.0;?;642.0
182.0;-887.0;?;-49.0;279.0;5;374.0;-355.0;717;52.0;586.0;690.0
?;-890.0;-167.0;-39.0;248.0;2;377.0;-348.0;719;?;621.0;696.0
192.0;-894.0;-92.0;-50.0;241.0;1;382.0;-351.0;719;79.0;653.0;696.0
96.0;-895.0;5.0;-59.0;282.0;2;376.0;?;719;82.0;631.0;701.0
60.0;-906.0;-73.0;?;344.0;2;383.0;?;718;61.0;663.0;717.0
?;-895.0;-179.0;-42.0;396.0;2;373.0;-329.0;720;40.0;688.0;692.0
190.0;-892.0;-224.0;-12.0;377.0;0;399.0;-325.0;730;?;?;674.0
221.0;-898.0;-123.0;-24.0;340.0;0;420.0;-311.0;730;37.0;?;682.0
183.0;-911.0;-115.0;-80.0;328.0;0;?;-303.0;729;-7.0;736.0;663.0
99.0;?;-148.0;-48.0;356.0;0;425.0;-303.0;729;41.0;738.0;660.0
155.0;-1146.0;-955.0;-230.0;648.0;?;279.0;-388.0;904;398.0;530.0;829.0
120.0;-846.0;-1128.0;-158.0;610.0;86;319.0;-184.0;569;300.0;445.0;791.0
135.0;-637.0;-1017.0;-123.0;437.0;106;?;-79.0;813;156.0;394.0;799.0
146.0;-721.0;-1042.0;-67.0;?;129;387.0;-74.0;696;92.0;405.0;759.0
157.0;-800.0;-1550.0;-58.0;363.0;111;389.0;-250.0;703;69.0;440.0;767.0
204.0;-933.0;?;-26.0;418.0;?;361.0;-355.0;738;?;478.0;753.0
220.0;-1014.0;-1752.0;19.0;406.0;95;348.0;?;687;?;468.0;719.0
227.0;?;?;40.0;376.0;83;?;-306.0;714;61.0;424.0;773.0
236.0;-915.0;-714.0;79.0;344.0;87;292.0;-253.0;698;27.0;407.0;846.0
248.0;-877.0;-381.0;67.0;?;86;244.0;-284.0;713;-4.0;540.0;1019.0
