InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
42.0;-242.0;250.0;?;?;-193.0;271.0
52.0;-236.0;250.0;467.0;-123.0;-199.0;274.0
68.0;-234.0;251.0;517.0;-125.0;-214.0;274.0
86.0;-236.0;254.0;567.0;-125.0;-226.0;281.0
95.0;-239.0;?;617.0;-114.0;?;290.0
91.0;-243.0;260.0;656.0;-100.0;-222.0;297.0
77.0;?;262.0;?;-86.0;-204.0;299.0
?;-246.0;264.0;700.0;-77.0;-180.0;300.0
46.0;?;266.0;705.0;?;-153.0;302.0
36.0;-246.0;267.0;702.0;-65.0;?;304.0
29.0;-246.0;269.0;693.0;-61.0;-108.0;308.0
23.0;-248.0;272.0;686.0;-58.0;-95.0;312.0
18.0;-250.0;274.0;675.0;-55.0;-90.0;317.0
13.0;-253.0;276.0;673.0;-51.0;-92.0;?
12.0;-258.0;278.0;675.0;-47.0;-99.0;321.0
?;-267.0;278.0;678.0;?;?;319.0
18.0;-276.0;278.0;682.0;-39.0;-123.0;316.0
18.0;-283.0;279.0;679.0;-36.0;-134.0;312.0
18.0;-293.0;278.0;667.0;-35.0;-144.0;303.0
18.0;-300.0;275.0;647.0;-42.0;-151.0;291.0
17.0;-307.0;276.0;612.0;?;-154.0;277.0
22.0;?;280.0;579.0;-83.0;-156.0;262.0
27.0;-320.0;?;561.0;-115.0;-167.0;244.0
22.0;-332.0;298.0;559.0;-149.0;-176.0;219.0
6.0;-345.0;306.0;556.0;-180.0;-170.0;192.0
?;-355.0;314.0;527.0;-207.0;-146.0;164.0
?;-362.0;324.0;480.0;-232.0;-114.0;141.0
-54.0;-368.0;334.0;427.0;-254.0;-82.0;121.0
-69.0;-375.0;346.0;380.0;-275.0;-58.0;105.0
-82.0;-381.0;357.0;344.0;-294.0;-44.0;91.0
-92.0;-388.0;367.0;315.0;-314.0;-38.0;77.0
-100.0;-393.0;375.0;292.0;-332.0;-34.0;65.0
-105.0;-399.0;383.0;270.0;-347.0;-29.0;57.0
-111.0;?;388.0;245.0;-357.0;-22.0;52.0
-119.0;-407.0;393.0;219.0;-364.0;-14.0;49.0
-126.0;-409.0;?;194.0;-366.0;-7.0;47.0
-131.0;-409.0;403.0;177.0;-365.0;-1.0;48.0
-133.0;-411.0;407.0;169.0;-365.0;3.0;?
-137.0;-412.0;407.0;164.0;-365.0;?;45.0
-140.0;-409.0;406.0;161.0;-364.0;9.0;43.0
?;-405.0;409.0;171.0;-365.0;12.0;47.0
-128.0;-400.0;409.0;?;-368.0;13.0;?
-122.0;-395.0;405.0;242.0;-376.0;?;41.0
?;?;402.0;?;-387.0;11.0;35.0
-109.0;-387.0;401.0;333.0;-393.0;19.0;37.0
-115.0;-387.0;401.0;362.0;-392.0;35.0;44.0
-125.0;-387.0;400.0;?;-392.0;59.0;?
-137.0;-387.0;398.0;390.0;-395.0;86.0;47.0
?;-386.0;398.0;?;-400.0;109.0;44.0
-146.0;?;397.0;385.0;-408.0;127.0;42.0
-147.0;-382.0;?;?;-416.0;134.0;40.0
-147.0;-382.0;400.0;397.0;-427.0;132.0;39.0
-147.0;-384.0;403.0;401.0;-438.0;126.0;36.0
-146.0;-388.0;406.0;403.0;-449.0;116.0;31.0
-146.0;?;407.0;402.0;-462.0;106.0;22.0
-146.0;-400.0;410.0;392.0;-476.0;93.0;12.0
?;-406.0;?;372.0;-488.0;79.0;3.0
-144.0;-412.0;412.0;343.0;-498.0;64.0;-3.0
-140.0;-418.0;413.0;309.0;-510.0;47.0;-8.0
-137.0;-425.0;414.0;277.0;-519.0;27.0;-14.0
-134.0;-429.0;416.0;247.0;-526.0;9.0;-21.0
-130.0;-430.0;419.0;229.0;-537.0;?;-29.0
-129.0;?;424.0;212.0;-553.0;-6.0;-39.0
-127.0;-437.0;429.0;206.0;-571.0;-4.0;-53.0
-132.0;-444.0;433.0;202.0;-586.0;7.0;-66.0
-144.0;-451.0;438.0;186.0;-597.0;28.0;?
-158.0;-455.0;?;167.0;-604.0;53.0;-77.0
-169.0;-458.0;447.0;152.0;-610.0;76.0;-77.0
-173.0;-460.0;451.0;140.0;-618.0;96.0;-82.0
-177.0;-462.0;453.0;138.0;-626.0;111.0;-91.0
-182.0;-465.0;?;144.0;-630.0;119.0;-100.0
-184.0;-467.0;451.0;155.0;-626.0;123.0;-104.0
-184.0;-468.0;448.0;?;-622.0;123.0;-94.0
-179.0;-466.0;443.0;178.0;-626.0;119.0;-80.0
-171.0;-462.0;439.0;?;-632.0;112.0;-64.0
-159.0;-456.0;435.0;206.0;-637.0;102.0;-56.0
-148.0;-448.0;430.0;227.0;-642.0;91.0;-57.0
-140.0;-441.0;424.0;?;-647.0;80.0;?
-134.0;-436.0;?;266.0;-652.0;71.0;?
-129.0;-429.0;409.0;276.0;-659.0;62.0;-54.0
-123.0;-423.0;401.0;?;-664.0;51.0;-54.0
-115.0;-417.0;393.0;290.0;-663.0;38.0;-48.0
?;-411.0;384.0;302.0;-672.0;25.0;-36.0
-101.0;-404.0;375.0;316.0;-675.0;13.0;-41.0
-96.0;-398.0;365.0;329.0;?;4.0;-41.0
-93.0;-392.0;356.0;337.0;-700.0;-6.0;-50.0
?;-386.0;347.0;350.0;-716.0;-15.0;-67.0
-83.0;-379.0;337.0;354.0;-735.0;-25.0;-98.0
-75.0;-372.0;330.0;367.0;-752.0;-36.0;-128.0
-67.0;-370.0;?;?;?;-45.0;-159.0
-63.0;-371.0;329.0;?;-744.0;-50.0;-159.0
-62.0;-371.0;328.0;410.0;-739.0;-50.0;-155.0
-64.0;-367.0;326.0;414.0;-729.0;?;?
?;-360.0;322.0;409.0;-715.0;-40.0;-146.0
-62.0;-355.0;318.0;405.0;-699.0;?;-135.0
-54.0;-347.0;313.0;406.0;-682.0;-45.0;-131.0
-44.0;-339.0;308.0;418.0;-667.0;?;-128.0
?;-333.0;304.0;435.0;-652.0;-75.0;-131.0
-24.0;-329.0;300.0;447.0;-638.0;-88.0;-138.0
?;-325.0;298.0;?;-623.0;-96.0;-146.0
-13.0;-323.0;295.0;461.0;-611.0;-101.0;-150.0
-11.0;-321.0;293.0;462.0;-602.0;-102.0;-153.0
-9.0;-319.0;291.0;458.0;-596.0;-103.0;-155.0
-8.0;-317.0;290.0;?;-588.0;-104.0;-155.0
-7.0;?;289.0;465.0;-577.0;-106.0;-153.0
-7.0;-317.0;288.0;466.0;-569.0;-107.0;-150.0
-8.0;-316.0;287.0;468.0;-564.0;-107.0;-154.0
?;-315.0;285.0;463.0;-557.0;-107.0;-160.0
-8.0;-315.0;284.0;465.0;-548.0;-110.0;-165.0
-7.0;-316.0;?;467.0;-536.0;-114.0;-169.0
-6.0;-316.0;280.0;470.0;-525.0;-120.0;-167.0
-4.0;-316.0;?;470.0;-514.0;-126.0;-162.0
-2.0;-318.0;?;473.0;-499.0;?;-158.0
1.0;-320.0;272.0;473.0;-487.0;?;-157.0
3.0;-322.0;270.0;?;-478.0;-140.0;-153.0
3.0;-322.0;266.0;478.0;-473.0;-142.0;-145.0
3.0;-320.0;260.0;475.0;-474.0;-142.0;-134.0
5.0;-313.0;251.0;470.0;-475.0;-143.0;-121.0
11.0;-304.0;241.0;469.0;-478.0;?;-103.0
23.0;-293.0;229.0;474.0;-481.0;-163.0;-82.0
40.0;?;217.0;488.0;-485.0;-181.0;-59.0
59.0;-266.0;203.0;503.0;-488.0;-201.0;-37.0
78.0;-250.0;187.0;524.0;-490.0;?;?
99.0;-231.0;171.0;540.0;?;-238.0;1.0
119.0;-212.0;155.0;556.0;-493.0;-257.0;23.0
139.0;-192.0;140.0;577.0;-496.0;-275.0;47.0
158.0;-173.0;124.0;595.0;?;-291.0;70.0
175.0;-154.0;?;615.0;?;-305.0;91.0
189.0;-137.0;92.0;631.0;-491.0;-317.0;109.0
199.0;-122.0;77.0;645.0;-483.0;-325.0;127.0
208.0;-109.0;63.0;659.0;-474.0;-331.0;147.0
215.0;-98.0;49.0;672.0;-465.0;-339.0;167.0
222.0;?;?;684.0;-457.0;?;186.0
227.0;-82.0;?;696.0;-452.0;-352.0;204.0
231.0;-77.0;14.0;?;-447.0;-356.0;220.0
?;-73.0;5.0;719.0;-441.0;-359.0;238.0
235.0;-69.0;-4.0;727.0;-434.0;-362.0;254.0
237.0;-67.0;?;?;-426.0;-366.0;267.0
241.0;-63.0;-21.0;736.0;-418.0;-371.0;279.0
245.0;-60.0;?;738.0;-411.0;-376.0;288.0
?;-57.0;-39.0;?;?;-382.0;294.0
255.0;-53.0;-48.0;737.0;-402.0;-390.0;299.0
260.0;-49.0;-55.0;734.0;?;-396.0;302.0
264.0;-44.0;-62.0;730.0;-395.0;-402.0;303.0
?;-39.0;-70.0;729.0;-393.0;-407.0;303.0
?;-35.0;-77.0;727.0;-390.0;-411.0;302.0
?;-33.0;?;726.0;-387.0;-413.0;298.0
275.0;-31.0;?;722.0;-384.0;-415.0;293.0
?;-30.0;-98.0;722.0;-382.0;-417.0;288.0
279.0;-29.0;-101.0;?;-380.0;-418.0;283.0
281.0;-30.0;-103.0;722.0;?;-418.0;277.0
283.0;?;-104.0;724.0;-375.0;?;271.0
283.0;-37.0;-105.0;728.0;-374.0;-415.0;269.0
283.0;-41.0;-104.0;729.0;-372.0;-412.0;269.0
282.0;-47.0;-104.0;728.0;-367.0;-410.0;270.0
281.0;-51.0;-104.0;728.0;-360.0;-410.0;273.0
278.0;-54.0;-106.0;726.0;-351.0;-409.0;276.0
275.0;-56.0;-111.0;722.0;?;-408.0;280.0
273.0;-58.0;-115.0;721.0;-330.0;-406.0;?
271.0;-58.0;-120.0;718.0;-320.0;-406.0;?
270.0;-56.0;-124.0;717.0;?;-409.0;?
?;-52.0;-129.0;715.0;?;?;297.0
272.0;-45.0;-135.0;710.0;-281.0;-419.0;301.0
276.0;-38.0;?;707.0;-266.0;-422.0;305.0
280.0;-32.0;-149.0;708.0;?;-425.0;308.0
285.0;-26.0;-156.0;704.0;-237.0;-428.0;?
?;-21.0;-161.0;705.0;-226.0;-432.0;315.0
294.0;-15.0;-165.0;704.0;-212.0;-437.0;318.0
?;-11.0;-167.0;705.0;-197.0;-440.0;319.0
298.0;-8.0;-169.0;?;-183.0;-442.0;319.0
301.0;?;-169.0;711.0;-168.0;?;321.0
304.0;-3.0;-169.0;713.0;-153.0;?;325.0
309.0;-2.0;-168.0;715.0;-136.0;-448.0;330.0
312.0;-1.0;-167.0;717.0;-123.0;-452.0;339.0
315.0;1.0;-168.0;717.0;-93.0;-456.0;350.0
318.0;3.0;?;719.0;-58.0;-462.0;359.0
323.0;8.0;-176.0;715.0;-26.0;?;369.0
331.0;?;-182.0;?;-2.0;?;?
340.0;20.0;-188.0;704.0;15.0;-490.0;386.0
350.0;26.0;-192.0;694.0;19.0;-500.0;?
359.0;31.0;-196.0;?;3.0;-509.0;392.0
366.0;35.0;-201.0;671.0;-14.0;-516.0;386.0
371.0;39.0;-204.0;661.0;-29.0;-520.0;378.0
372.0;41.0;-207.0;653.0;-37.0;-522.0;370.0
372.0;43.0;-207.0;650.0;-38.0;-523.0;368.0
370.0;42.0;-206.0;651.0;?;-523.0;371.0
369.0;41.0;-205.0;654.0;-29.0;-521.0;378.0
368.0;41.0;-204.0;661.0;?;?;382.0
366.0;?;?;663.0;-19.0;-516.0;382.0
?;40.0;-201.0;669.0;-14.0;-515.0;384.0
365.0;39.0;-200.0;672.0;-8.0;-513.0;386.0
364.0;38.0;-199.0;674.0;-2.0;-511.0;386.0
363.0;38.0;-197.0;680.0;?;?;385.0
363.0;37.0;-196.0;684.0;13.0;-509.0;385.0
362.0;36.0;-194.0;689.0;21.0;-508.0;383.0
362.0;35.0;?;692.0;30.0;-509.0;379.0
362.0;35.0;-193.0;693.0;40.0;-511.0;375.0
364.0;34.0;-193.0;695.0;50.0;-513.0;372.0
366.0;34.0;?;696.0;?;?;366.0
367.0;33.0;-193.0;?;74.0;-518.0;361.0
369.0;33.0;-193.0;692.0;87.0;-520.0;358.0
?;?;-193.0;688.0;103.0;-521.0;356.0
368.0;32.0;-193.0;?;122.0;-520.0;358.0
364.0;32.0;-192.0;688.0;141.0;-517.0;367.0
359.0;32.0;-191.0;696.0;157.0;-512.0;385.0
?;33.0;-191.0;705.0;169.0;-504.0;403.0
347.0;34.0;-190.0;712.0;181.0;-496.0;421.0
342.0;35.0;-187.0;725.0;196.0;-485.0;439.0
336.0;35.0;-186.0;738.0;212.0;-473.0;456.0
327.0;35.0;-183.0;746.0;229.0;-458.0;475.0
318.0;35.0;-181.0;758.0;251.0;-441.0;495.0
307.0;35.0;?;764.0;279.0;-424.0;514.0
?;37.0;-180.0;770.0;309.0;-407.0;531.0
284.0;38.0;-180.0;768.0;?;?;546.0
275.0;?;-181.0;764.0;?;?;559.0
266.0;44.0;-185.0;747.0;396.0;-367.0;575.0
259.0;48.0;-189.0;718.0;423.0;-359.0;593.0
256.0;54.0;-195.0;672.0;450.0;-355.0;611.0
256.0;?;-202.0;633.0;476.0;?;627.0
259.0;69.0;-210.0;597.0;496.0;-356.0;?
266.0;78.0;-219.0;553.0;511.0;?;?
?;89.0;-230.0;513.0;522.0;-363.0;664.0
289.0;101.0;-242.0;483.0;531.0;-368.0;671.0
303.0;?;-254.0;461.0;539.0;-377.0;678.0
320.0;126.0;?;447.0;543.0;-387.0;684.0
335.0;138.0;-277.0;442.0;544.0;-402.0;689.0
351.0;149.0;?;445.0;543.0;-417.0;693.0
364.0;157.0;-298.0;484.0;?;-427.0;698.0
367.0;164.0;-305.0;512.0;539.0;-428.0;703.0
?;170.0;?;503.0;537.0;-426.0;705.0
366.0;?;-318.0;496.0;537.0;-430.0;705.0
367.0;180.0;-323.0;494.0;537.0;-434.0;704.0
368.0;183.0;-327.0;481.0;540.0;-434.0;703.0
?;185.0;-330.0;475.0;543.0;-435.0;702.0
368.0;187.0;-330.0;480.0;547.0;-438.0;702.0
369.0;188.0;-330.0;483.0;551.0;-440.0;701.0
369.0;?;-329.0;484.0;555.0;-441.0;701.0
?;190.0;-328.0;488.0;558.0;-440.0;702.0
367.0;191.0;-328.0;494.0;561.0;-438.0;703.0
364.0;193.0;-327.0;508.0;564.0;?;703.0
361.0;195.0;-328.0;518.0;567.0;-437.0;704.0
?;?;-330.0;524.0;569.0;-436.0;706.0
356.0;204.0;-333.0;513.0;572.0;-428.0;707.0
355.0;209.0;-335.0;491.0;574.0;?;709.0
352.0;212.0;-336.0;492.0;575.0;?;712.0
349.0;215.0;-336.0;519.0;575.0;-444.0;713.0
347.0;?;-335.0;559.0;574.0;?;714.0
346.0;221.0;-336.0;592.0;573.0;-489.0;713.0
347.0;226.0;-338.0;613.0;572.0;-503.0;713.0
348.0;232.0;-339.0;633.0;571.0;-516.0;714.0
350.0;238.0;-341.0;647.0;572.0;-522.0;715.0
352.0;244.0;-343.0;655.0;574.0;-518.0;716.0
354.0;248.0;-344.0;655.0;576.0;-510.0;718.0
355.0;251.0;-344.0;656.0;577.0;?;?
357.0;254.0;-345.0;659.0;578.0;-505.0;721.0
361.0;?;?;668.0;580.0;?;722.0
365.0;255.0;-344.0;?;582.0;-509.0;722.0
?;256.0;-344.0;683.0;585.0;-510.0;?
369.0;256.0;-344.0;684.0;587.0;-509.0;722.0
370.0;256.0;-343.0;685.0;?;-507.0;722.0
?;255.0;?;684.0;589.0;-505.0;?
372.0;255.0;-343.0;687.0;589.0;-506.0;722.0
372.0;?;-343.0;684.0;590.0;-505.0;?
373.0;255.0;?;688.0;590.0;-506.0;722.0
374.0;254.0;-344.0;690.0;589.0;-507.0;722.0
375.0;254.0;-344.0;691.0;588.0;-507.0;?
375.0;255.0;-345.0;693.0;586.0;-508.0;720.0
375.0;255.0;-345.0;696.0;584.0;-509.0;720.0
372.0;254.0;-346.0;695.0;582.0;-511.0;720.0
?;254.0;-348.0;697.0;?;-513.0;720.0
363.0;254.0;-351.0;693.0;579.0;-514.0;719.0
357.0;255.0;-355.0;685.0;579.0;-517.0;719.0
352.0;255.0;-359.0;671.0;578.0;-519.0;718.0
348.0;256.0;-364.0;665.0;578.0;-525.0;717.0
348.0;?;-370.0;661.0;579.0;-531.0;718.0
352.0;256.0;-375.0;662.0;580.0;-540.0;718.0
362.0;255.0;?;668.0;581.0;-552.0;719.0
377.0;255.0;-385.0;670.0;?;-559.0;719.0
396.0;255.0;-389.0;?;588.0;-562.0;720.0
411.0;256.0;-392.0;628.0;?;?;721.0
?;255.0;-395.0;583.0;597.0;-569.0;721.0
450.0;255.0;?;532.0;601.0;-577.0;721.0
472.0;255.0;-399.0;486.0;607.0;?;722.0
490.0;255.0;-399.0;469.0;611.0;-597.0;723.0
505.0;255.0;-400.0;462.0;613.0;-598.0;723.0
513.0;254.0;-401.0;425.0;614.0;-604.0;?
508.0;254.0;-400.0;378.0;?;-615.0;725.0
?;251.0;-399.0;350.0;613.0;-626.0;727.0
500.0;248.0;-396.0;349.0;610.0;-633.0;728.0
496.0;244.0;-393.0;363.0;?;-635.0;727.0
490.0;241.0;-389.0;389.0;600.0;-635.0;725.0
485.0;238.0;-384.0;410.0;?;-631.0;724.0
482.0;236.0;-380.0;440.0;?;-626.0;722.0
?;235.0;-377.0;458.0;580.0;-622.0;720.0
479.0;?;-373.0;467.0;572.0;-617.0;718.0
477.0;232.0;?;489.0;564.0;-613.0;716.0
475.0;231.0;-368.0;510.0;558.0;-610.0;713.0
473.0;231.0;-366.0;?;552.0;-608.0;711.0
473.0;230.0;-365.0;542.0;547.0;-607.0;709.0
473.0;231.0;-363.0;545.0;542.0;-606.0;708.0
473.0;231.0;-363.0;549.0;?;-607.0;707.0
475.0;232.0;-363.0;548.0;535.0;?;706.0
477.0;233.0;-363.0;546.0;534.0;-611.0;706.0
?;234.0;-364.0;534.0;535.0;-615.0;706.0
487.0;235.0;?;518.0;537.0;-619.0;?
493.0;?;-367.0;502.0;541.0;-623.0;707.0
497.0;238.0;-369.0;487.0;545.0;-627.0;708.0
499.0;239.0;-371.0;475.0;550.0;-631.0;?
501.0;241.0;-373.0;465.0;556.0;-634.0;711.0
501.0;242.0;-374.0;457.0;562.0;-637.0;713.0
502.0;243.0;-376.0;452.0;?;-639.0;714.0
502.0;?;-377.0;447.0;572.0;-640.0;716.0
502.0;245.0;-378.0;447.0;577.0;-640.0;717.0
502.0;246.0;-379.0;444.0;580.0;-640.0;719.0
502.0;247.0;-379.0;440.0;582.0;-640.0;720.0
?;247.0;-379.0;438.0;583.0;?;720.0
?;248.0;-380.0;436.0;584.0;-638.0;721.0
502.0;249.0;-380.0;435.0;584.0;-638.0;721.0
502.0;249.0;-380.0;435.0;583.0;-638.0;720.0
502.0;250.0;-380.0;436.0;581.0;?;720.0
503.0;250.0;-380.0;438.0;579.0;-639.0;720.0
?;250.0;-380.0;439.0;?;-639.0;719.0
504.0;250.0;-380.0;441.0;574.0;-640.0;719.0
505.0;250.0;-379.0;441.0;572.0;-642.0;718.0
506.0;249.0;-379.0;442.0;570.0;-643.0;718.0
507.0;249.0;-378.0;446.0;568.0;-645.0;717.0
508.0;248.0;-378.0;445.0;567.0;?;717.0
508.0;248.0;-377.0;445.0;566.0;-648.0;717.0
509.0;248.0;-377.0;444.0;567.0;-648.0;717.0
509.0;247.0;-376.0;445.0;567.0;-649.0;717.0
509.0;247.0;?;443.0;567.0;-650.0;717.0
509.0;246.0;-375.0;444.0;568.0;-650.0;718.0
509.0;246.0;-375.0;444.0;569.0;-650.0;718.0
508.0;246.0;-374.0;442.0;570.0;-649.0;718.0
507.0;245.0;-374.0;442.0;571.0;-648.0;719.0
506.0;245.0;-374.0;443.0;571.0;-647.0;719.0
506.0;?;-374.0;?;572.0;-647.0;719.0
505.0;?;-375.0;442.0;573.0;-646.0;719.0
?;243.0;-375.0;439.0;573.0;-646.0;719.0
504.0;244.0;-375.0;442.0;572.0;-646.0;720.0
504.0;244.0;-375.0;440.0;571.0;-646.0;719.0
505.0;?;-376.0;440.0;571.0;-646.0;719.0
505.0;244.0;-376.0;440.0;571.0;-647.0;719.0
507.0;244.0;-376.0;?;571.0;-648.0;719.0
?;244.0;-376.0;440.0;570.0;-649.0;719.0
508.0;244.0;-377.0;438.0;570.0;-650.0;?
509.0;245.0;?;438.0;569.0;-651.0;719.0
510.0;245.0;-377.0;436.0;570.0;-652.0;718.0
511.0;246.0;-378.0;439.0;570.0;-652.0;718.0
512.0;246.0;-378.0;439.0;571.0;-653.0;718.0
?;?;-379.0;437.0;571.0;-654.0;718.0
513.0;247.0;-379.0;436.0;572.0;-654.0;719.0
513.0;248.0;-379.0;435.0;572.0;-654.0;719.0
513.0;248.0;?;436.0;573.0;-654.0;720.0
513.0;248.0;-379.0;?;573.0;-654.0;720.0
?;247.0;-379.0;434.0;573.0;-653.0;721.0
513.0;247.0;-379.0;434.0;572.0;-653.0;721.0
512.0;246.0;-378.0;435.0;572.0;-652.0;722.0
512.0;245.0;-378.0;434.0;572.0;-652.0;722.0
511.0;244.0;-377.0;437.0;571.0;-651.0;722.0
510.0;?;?;438.0;570.0;-651.0;722.0
509.0;241.0;-375.0;439.0;568.0;-651.0;722.0
507.0;239.0;-374.0;440.0;566.0;-651.0;722.0
507.0;238.0;-373.0;442.0;565.0;-651.0;?
506.0;236.0;-371.0;443.0;562.0;-650.0;721.0
505.0;234.0;-370.0;444.0;560.0;-649.0;721.0
503.0;232.0;-367.0;447.0;557.0;-648.0;720.0
501.0;230.0;-365.0;452.0;554.0;-646.0;719.0
499.0;227.0;-361.0;455.0;?;-644.0;?
496.0;223.0;-357.0;460.0;547.0;-642.0;716.0
493.0;218.0;?;466.0;542.0;-639.0;715.0
489.0;213.0;-347.0;478.0;537.0;-635.0;713.0
484.0;207.0;-341.0;488.0;531.0;-631.0;710.0
479.0;199.0;-334.0;?;524.0;?;706.0
473.0;191.0;-327.0;511.0;516.0;-622.0;703.0
466.0;182.0;-320.0;525.0;505.0;-617.0;?
458.0;171.0;-312.0;540.0;493.0;-612.0;692.0
451.0;?;-305.0;554.0;480.0;-606.0;687.0
443.0;149.0;-298.0;?;465.0;-599.0;?
?;137.0;-290.0;583.0;?;?;673.0
427.0;125.0;-282.0;?;431.0;-586.0;665.0
418.0;?;-272.0;610.0;414.0;-579.0;656.0
?;100.0;-262.0;619.0;396.0;-569.0;646.0
400.0;87.0;?;634.0;379.0;?;635.0
389.0;73.0;-238.0;651.0;361.0;-547.0;625.0
376.0;59.0;-225.0;667.0;343.0;-534.0;614.0
364.0;45.0;-211.0;684.0;322.0;-520.0;602.0
?;?;-197.0;699.0;301.0;-505.0;588.0
339.0;18.0;-182.0;709.0;280.0;-491.0;574.0
326.0;6.0;-168.0;718.0;260.0;-477.0;562.0
314.0;-5.0;-153.0;721.0;242.0;-464.0;549.0
?;-16.0;?;725.0;225.0;-452.0;537.0
?;-26.0;-125.0;723.0;208.0;?;526.0
?;-37.0;-111.0;722.0;191.0;-430.0;515.0
264.0;-47.0;?;719.0;173.0;-419.0;504.0
254.0;-57.0;-87.0;717.0;160.0;-410.0;496.0
245.0;-65.0;-77.0;711.0;148.0;-403.0;487.0
240.0;-73.0;-66.0;704.0;138.0;-398.0;479.0
237.0;-79.0;-57.0;694.0;125.0;-396.0;470.0
235.0;-84.0;-49.0;686.0;113.0;-396.0;461.0
233.0;-89.0;-42.0;678.0;103.0;-395.0;456.0
232.0;-92.0;-35.0;670.0;97.0;?;?
233.0;-92.0;-28.0;?;97.0;-397.0;454.0
235.0;?;-19.0;?;100.0;-397.0;457.0
237.0;-90.0;-11.0;648.0;102.0;-397.0;459.0
238.0;-93.0;-5.0;650.0;101.0;-395.0;455.0
237.0;-95.0;0.0;655.0;95.0;-392.0;449.0
235.0;-97.0;6.0;666.0;89.0;-389.0;446.0
234.0;-98.0;12.0;681.0;86.0;-385.0;446.0
234.0;-98.0;17.0;694.0;86.0;-380.0;445.0
233.0;-98.0;22.0;712.0;?;-376.0;444.0
230.0;-97.0;25.0;729.0;86.0;-370.0;441.0
228.0;-95.0;29.0;747.0;84.0;-364.0;438.0
227.0;-94.0;?;758.0;82.0;-360.0;435.0
228.0;-94.0;36.0;771.0;81.0;-358.0;431.0
230.0;-95.0;?;784.0;79.0;?;428.0
233.0;-96.0;42.0;795.0;78.0;-361.0;425.0
238.0;-98.0;45.0;802.0;79.0;-363.0;422.0
241.0;-100.0;?;808.0;?;?;420.0
241.0;-103.0;49.0;814.0;79.0;-366.0;419.0
241.0;-107.0;50.0;815.0;78.0;-366.0;415.0
241.0;-112.0;50.0;816.0;77.0;-367.0;408.0
240.0;-116.0;48.0;816.0;75.0;-368.0;?
238.0;-122.0;46.0;814.0;73.0;-369.0;395.0
235.0;-132.0;?;?;73.0;-370.0;382.0
230.0;?;39.0;801.0;68.0;-367.0;367.0
227.0;-142.0;44.0;791.0;52.0;-362.0;356.0
224.0;-151.0;52.0;781.0;26.0;-358.0;349.0
214.0;-161.0;60.0;782.0;-3.0;-353.0;331.0
?;-174.0;67.0;782.0;-29.0;-341.0;307.0
179.0;-182.0;74.0;777.0;-49.0;?;286.0
163.0;-190.0;82.0;?;-65.0;-307.0;272.0
152.0;-200.0;93.0;754.0;-81.0;-298.0;?
145.0;-210.0;?;742.0;-96.0;-296.0;240.0
140.0;-220.0;114.0;734.0;-111.0;-298.0;222.0
136.0;-230.0;125.0;723.0;-123.0;?;207.0
130.0;-238.0;135.0;710.0;-136.0;-293.0;?
122.0;-248.0;145.0;696.0;-145.0;-286.0;181.0
113.0;?;155.0;680.0;-152.0;-278.0;173.0
106.0;-261.0;164.0;662.0;-160.0;-270.0;167.0
99.0;-265.0;172.0;?;-171.0;-262.0;162.0
94.0;-270.0;?;635.0;-179.0;-255.0;160.0
85.0;?;188.0;627.0;-182.0;-246.0;163.0
70.0;-273.0;194.0;?;?;-233.0;170.0
58.0;-272.0;200.0;599.0;-169.0;-219.0;176.0
47.0;-271.0;204.0;584.0;-156.0;-207.0;185.0
40.0;-269.0;209.0;570.0;-142.0;-199.0;195.0
35.0;-266.0;212.0;558.0;-125.0;-192.0;208.0
30.0;-264.0;212.0;545.0;-102.0;-188.0;221.0
29.0;?;219.0;537.0;-75.0;-183.0;237.0
35.0;-261.0;230.0;538.0;-46.0;-180.0;253.0
39.0;-262.0;232.0;555.0;?;-179.0;263.0
38.0;-261.0;229.0;580.0;-18.0;-177.0;268.0
?;-261.0;228.0;606.0;-17.0;-171.0;281.0
36.0;-260.0;228.0;631.0;-7.0;-162.0;?
32.0;-260.0;227.0;656.0;7.0;-154.0;330.0
26.0;?;224.0;687.0;22.0;-147.0;348.0
17.0;-260.0;221.0;713.0;33.0;-140.0;358.0
8.0;-260.0;?;737.0;39.0;-137.0;366.0
4.0;-261.0;217.0;763.0;?;-138.0;370.0
8.0;-262.0;215.0;?;35.0;-144.0;371.0
12.0;-263.0;?;833.0;34.0;-153.0;370.0
14.0;-263.0;212.0;864.0;36.0;-162.0;370.0
16.0;-262.0;213.0;885.0;40.0;-166.0;371.0
19.0;-262.0;213.0;903.0;43.0;-168.0;373.0
20.0;?;214.0;912.0;?;-169.0;378.0
22.0;-259.0;?;?;?;?;383.0
23.0;-259.0;217.0;917.0;?;-172.0;388.0
26.0;-261.0;219.0;?;57.0;-176.0;389.0
31.0;-266.0;220.0;914.0;?;-185.0;384.0
35.0;-271.0;219.0;905.0;48.0;-196.0;379.0
42.0;-275.0;218.0;885.0;45.0;-208.0;377.0
48.0;-280.0;216.0;849.0;51.0;?;377.0
46.0;-285.0;213.0;809.0;55.0;-232.0;374.0
48.0;-288.0;213.0;771.0;50.0;?;371.0
