Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
999.0;-172;?;537.0;?;-574.0;-17.0;543.0;932.0;419.0;751.0;-751.0
1003.0;-172;-775.0;542.0;555.0;-576.0;-28.0;?;1064.0;415.0;746.0;-748.0
?;-172;-776.0;545.0;499.0;-576.0;?;?;1081.0;410.0;742.0;-742.0
917.0;-172;-776.0;546.0;548.0;-577.0;-83.0;534.0;1099.0;406.0;737.0;?
867.0;-172;-775.0;545.0;583.0;-577.0;-88.0;527.0;1120.0;401.0;734.0;-732.0
799.0;-172;?;546.0;514.0;-577.0;-96.0;520.0;1055.0;396.0;731.0;-728.0
794.0;-172;-775.0;?;432.0;-576.0;-113.0;506.0;858.0;387.0;731.0;-721.0
757.0;-172;-774.0;544.0;400.0;-577.0;-148.0;489.0;948.0;378.0;735.0;-714.0
701.0;-171;-772.0;541.0;344.0;-578.0;-142.0;467.0;1043.0;370.0;743.0;-708.0
870.0;-172;-771.0;545.0;699.0;-579.0;?;445.0;1023.0;362.0;753.0;-703.0
1310.0;-172;-768.0;542.0;798.0;-581.0;-173.0;?;961.0;353.0;763.0;-701.0
1614.0;-172;-763.0;544.0;?;-585.0;-161.0;403.0;798.0;346.0;770.0;-696.0
1151.0;-172;-756.0;?;966.0;-588.0;-107.0;386.0;747.0;331.0;772.0;-689.0
925.0;-168;-750.0;538.0;908.0;-588.0;-133.0;349.0;738.0;?;?;-676.0
977.0;-162;-744.0;532.0;605.0;-586.0;-176.0;307.0;?;305.0;789.0;-667.0
930.0;-163;-739.0;522.0;643.0;-585.0;-263.0;285.0;?;317.0;803.0;-679.0
943.0;-159;?;?;641.0;-582.0;-228.0;250.0;748.0;336.0;821.0;?
?;-155;-735.0;500.0;790.0;-578.0;-264.0;215.0;734.0;354.0;833.0;-731.0
1004.0;-158;?;492.0;232.0;-575.0;-267.0;183.0;979.0;364.0;?;?
983.0;-146;-731.0;?;?;-573.0;-193.0;168.0;1076.0;364.0;839.0;-744.0
973.0;-152;-729.0;472.0;651.0;?;-94.0;140.0;844.0;?;834.0;-736.0
988.0;124;-672.0;112.0;829.0;-465.0;-190.0;-13.0;882.0;?;?;?
?;124;-674.0;113.0;1284.0;-466.0;-169.0;37.0;461.0;313.0;802.0;-347.0
1022.0;124;-676.0;117.0;756.0;-467.0;-147.0;101.0;1087.0;?;?;-384.0
993.0;124;-680.0;119.0;806.0;-465.0;-113.0;140.0;?;344.0;792.0;?
?;124;-683.0;120.0;863.0;-463.0;-98.0;204.0;736.0;375.0;779.0;-515.0
974.0;124;?;119.0;791.0;-460.0;-58.0;265.0;663.0;387.0;762.0;?
?;124;-689.0;113.0;563.0;-455.0;31.0;?;843.0;413.0;744.0;-625.0
988.0;124;-691.0;99.0;698.0;-448.0;5.0;378.0;1014.0;423.0;719.0;-671.0
1003.0;124;-691.0;86.0;849.0;-439.0;-51.0;416.0;850.0;409.0;703.0;-684.0
986.0;124;-690.0;70.0;744.0;-431.0;-15.0;451.0;1012.0;410.0;683.0;-694.0
974.0;124;-689.0;52.0;821.0;-422.0;-46.0;483.0;866.0;414.0;662.0;-711.0
985.0;124;-689.0;30.0;721.0;-413.0;-147.0;517.0;?;413.0;636.0;-710.0
964.0;124;-687.0;13.0;811.0;-405.0;-185.0;538.0;847.0;407.0;624.0;-711.0
999.0;124;-687.0;-4.0;739.0;-396.0;-128.0;?;848.0;412.0;?;-724.0
954.0;124;?;-12.0;716.0;-389.0;-192.0;572.0;793.0;415.0;604.0;-733.0
1004.0;?;-689.0;-15.0;713.0;-386.0;-254.0;576.0;784.0;415.0;603.0;-732.0
942.0;124;-689.0;-21.0;643.0;-384.0;-183.0;580.0;726.0;417.0;600.0;-727.0
956.0;124;?;-17.0;553.0;-386.0;-138.0;579.0;714.0;416.0;599.0;-725.0
?;124;-687.0;-13.0;?;-389.0;?;574.0;704.0;413.0;598.0;-725.0
1015.0;124;-682.0;-10.0;590.0;-391.0;-20.0;567.0;?;409.0;597.0;?
992.0;124;-676.0;-9.0;604.0;-394.0;37.0;559.0;811.0;406.0;598.0;-715.0
1002.0;124;-668.0;-11.0;575.0;-396.0;-18.0;549.0;?;401.0;597.0;-703.0
970.0;124;-657.0;-23.0;501.0;-392.0;-7.0;540.0;1026.0;393.0;596.0;-691.0
973.0;125;-644.0;-42.0;428.0;-386.0;-37.0;529.0;940.0;384.0;598.0;-679.0
954.0;125;-628.0;-72.0;613.0;-377.0;-79.0;?;1013.0;374.0;597.0;-663.0
944.0;125;-610.0;-109.0;643.0;-362.0;-85.0;505.0;1056.0;360.0;?;?
962.0;125;-590.0;-162.0;731.0;-345.0;-73.0;482.0;944.0;342.0;608.0;-614.0
?;125;-570.0;-209.0;876.0;-327.0;?;454.0;891.0;317.0;619.0;-581.0
917.0;125;-550.0;-250.0;926.0;-313.0;-139.0;414.0;854.0;287.0;642.0;-541.0
872.0;?;-526.0;?;?;-298.0;-142.0;364.0;963.0;255.0;674.0;-495.0
840.0;126;-502.0;-342.0;229.0;-281.0;-68.0;?;875.0;?;703.0;-453.0
940.0;126;?;-391.0;-285.0;-263.0;-81.0;274.0;872.0;203.0;729.0;-418.0
1043.0;126;-451.0;-436.0;-17.0;-247.0;-189.0;239.0;1070.0;172.0;749.0;-374.0
1148.0;126;-428.0;?;-31.0;?;-235.0;?;1204.0;136.0;761.0;-314.0
?;?;-405.0;-514.0;-215.0;-222.0;-277.0;160.0;1196.0;106.0;776.0;-242.0
1101.0;126;-380.0;-546.0;-97.0;-210.0;-326.0;106.0;1169.0;86.0;782.0;-180.0
960.0;126;-357.0;-578.0;7.0;-196.0;-315.0;14.0;1126.0;63.0;781.0;-109.0
976.0;126;-332.0;-613.0;?;-179.0;?;-95.0;1175.0;18.0;766.0;-7.0
984.0;125;-308.0;-646.0;-86.0;-161.0;-184.0;-197.0;1203.0;-27.0;731.0;95.0
985.0;?;-285.0;-677.0;-10.0;-142.0;-143.0;-275.0;1276.0;?;676.0;183.0
985.0;125;?;-705.0;84.0;-122.0;-176.0;-317.0;1334.0;-107.0;620.0;279.0
967.0;124;-239.0;-729.0;157.0;?;-170.0;-330.0;1170.0;-146.0;579.0;?
966.0;121;-218.0;-751.0;281.0;-82.0;-172.0;-335.0;1152.0;-178.0;541.0;453.0
?;117;-198.0;-769.0;202.0;-63.0;-212.0;-336.0;1210.0;-205.0;503.0;505.0
969.0;?;-179.0;-783.0;?;?;?;?;1055.0;-226.0;467.0;551.0
1000.0;90;-160.0;-792.0;91.0;?;-263.0;-327.0;929.0;-242.0;431.0;587.0
1000.0;73;-135.0;-797.0;111.0;?;-195.0;?;821.0;-252.0;404.0;608.0
1006.0;56;-105.0;-803.0;137.0;11.0;-73.0;-317.0;845.0;-262.0;381.0;625.0
998.0;42;-76.0;?;155.0;30.0;-74.0;-314.0;935.0;-276.0;358.0;645.0
?;38;-48.0;-812.0;133.0;?;-55.0;-318.0;1040.0;-293.0;330.0;666.0
996.0;34;-20.0;-809.0;119.0;?;-40.0;-328.0;1085.0;-309.0;296.0;685.0
989.0;32;7.0;-804.0;110.0;88.0;-96.0;-338.0;1069.0;-324.0;260.0;698.0
974.0;32;34.0;?;90.0;105.0;-166.0;-349.0;1054.0;-337.0;226.0;710.0
989.0;24;57.0;-795.0;56.0;120.0;-180.0;-362.0;1038.0;-351.0;195.0;721.0
1001.0;14;76.0;?;84.0;133.0;-175.0;-376.0;1020.0;-365.0;173.0;726.0
993.0;11;?;-780.0;171.0;145.0;-185.0;-392.0;1013.0;-382.0;157.0;728.0
1005.0;?;108.0;-768.0;192.0;?;-194.0;-409.0;1007.0;-399.0;143.0;?
995.0;9;121.0;-759.0;194.0;167.0;-229.0;-427.0;1027.0;-415.0;130.0;726.0
993.0;7;133.0;?;232.0;177.0;-239.0;-445.0;1038.0;-431.0;112.0;726.0
?;1;143.0;-738.0;276.0;?;-246.0;-462.0;1106.0;-444.0;95.0;?
969.0;1;150.0;-729.0;226.0;?;-233.0;?;1181.0;-456.0;82.0;726.0
978.0;?;156.0;-716.0;178.0;205.0;-197.0;?;1260.0;-465.0;75.0;724.0
985.0;-1;160.0;-707.0;?;212.0;-256.0;-500.0;1397.0;-474.0;72.0;724.0
1015.0;?;?;-694.0;-5.0;219.0;-286.0;-511.0;1562.0;-482.0;73.0;722.0
989.0;10;?;-686.0;-181.0;225.0;-285.0;-522.0;?;-488.0;74.0;719.0
997.0;10;173.0;?;-113.0;233.0;-278.0;?;?;-495.0;74.0;717.0
983.0;11;176.0;-660.0;-7.0;241.0;?;-544.0;1133.0;-502.0;74.0;711.0
1026.0;12;176.0;?;100.0;250.0;-193.0;-553.0;1162.0;-510.0;72.0;705.0
1019.0;12;?;-638.0;126.0;257.0;?;-560.0;1139.0;-516.0;71.0;?
1025.0;12;164.0;-634.0;122.0;259.0;-298.0;-562.0;1075.0;-521.0;72.0;687.0
985.0;11;156.0;-631.0;142.0;258.0;-378.0;-556.0;1007.0;-525.0;69.0;677.0
1007.0;?;153.0;-631.0;?;253.0;?;-543.0;975.0;-523.0;59.0;?
988.0;11;153.0;-628.0;99.0;250.0;226.0;-528.0;932.0;-517.0;44.0;655.0
1030.0;11;153.0;-626.0;?;246.0;496.0;-516.0;928.0;-508.0;27.0;640.0
960.0;11;153.0;-621.0;34.0;244.0;182.0;-504.0;1003.0;-505.0;10.0;615.0
999.0;?;157.0;-615.0;121.0;?;?;-493.0;1020.0;-505.0;?;587.0
946.0;11;160.0;?;138.0;242.0;-96.0;-481.0;?;-508.0;?;553.0
1008.0;12;?;?;?;?;-66.0;-473.0;955.0;-509.0;-45.0;522.0
1043.0;12;166.0;-595.0;216.0;244.0;-122.0;-465.0;1037.0;-507.0;-66.0;499.0
1210.0;12;166.0;-590.0;235.0;?;-167.0;-458.0;1131.0;-508.0;-87.0;471.0
1328.0;13;164.0;-586.0;184.0;244.0;?;?;1135.0;-509.0;-104.0;452.0
?;13;160.0;-584.0;181.0;243.0;-251.0;-443.0;1185.0;-509.0;-116.0;437.0
865.0;14;156.0;-583.0;384.0;240.0;-270.0;-440.0;1456.0;?;?;426.0
954.0;15;149.0;-585.0;330.0;235.0;-321.0;-437.0;1423.0;-511.0;-128.0;417.0
?;15;140.0;-587.0;187.0;229.0;?;-438.0;1143.0;-513.0;-128.0;413.0
953.0;37;133.0;-590.0;126.0;222.0;-320.0;-441.0;1075.0;-515.0;-125.0;414.0
981.0;82;128.0;-592.0;16.0;219.0;-258.0;-447.0;1148.0;-518.0;-115.0;426.0
1091.0;99;122.0;-591.0;-69.0;218.0;-295.0;-454.0;1097.0;-519.0;?;449.0
1075.0;98;119.0;-587.0;88.0;215.0;-299.0;-467.0;1057.0;-518.0;-67.0;473.0
949.0;115;118.0;-585.0;176.0;212.0;-233.0;-484.0;967.0;-516.0;-29.0;500.0
955.0;116;123.0;-583.0;240.0;210.0;-229.0;-500.0;942.0;-519.0;7.0;524.0
962.0;?;116.0;-586.0;292.0;202.0;-140.0;?;930.0;-527.0;30.0;541.0
973.0;103;?;-596.0;365.0;192.0;-17.0;-513.0;?;-528.0;?;548.0
971.0;91;86.0;?;365.0;178.0;17.0;?;908.0;-516.0;?;555.0
867.0;78;74.0;-623.0;378.0;164.0;-45.0;-502.0;868.0;-496.0;71.0;572.0
804.0;72;61.0;-636.0;379.0;150.0;-91.0;-494.0;912.0;-477.0;?;586.0
832.0;50;48.0;-650.0;325.0;136.0;-73.0;-485.0;917.0;-463.0;132.0;599.0
738.0;41;36.0;-662.0;347.0;122.0;-27.0;-477.0;?;-451.0;154.0;605.0
694.0;41;25.0;-669.0;400.0;109.0;0.0;-470.0;1071.0;-438.0;169.0;?
828.0;36;?;-677.0;340.0;102.0;-14.0;-467.0;1216.0;-428.0;183.0;615.0
1279.0;40;12.0;-684.0;267.0;97.0;-101.0;-466.0;1354.0;-421.0;?;619.0
1410.0;48;?;-688.0;348.0;94.0;-145.0;-468.0;1579.0;-416.0;206.0;623.0
?;57;5.0;-692.0;183.0;92.0;-153.0;?;1558.0;-413.0;216.0;626.0
858.0;61;0.0;-694.0;-1.0;91.0;-172.0;-477.0;1097.0;-409.0;226.0;?
1158.0;61;-7.0;?;127.0;91.0;-233.0;-483.0;1073.0;-408.0;237.0;634.0
950.0;60;-12.0;-702.0;133.0;93.0;?;-490.0;1231.0;-409.0;247.0;639.0
1005.0;62;-17.0;-700.0;57.0;96.0;-356.0;-497.0;?;-412.0;255.0;640.0
940.0;66;-26.0;-701.0;55.0;?;-327.0;-504.0;1159.0;?;?;644.0
1004.0;67;-33.0;-700.0;118.0;104.0;-258.0;-508.0;1062.0;-418.0;265.0;647.0
?;66;?;-699.0;159.0;106.0;-171.0;-503.0;989.0;-422.0;259.0;646.0
966.0;66;-36.0;?;156.0;107.0;?;-495.0;988.0;-425.0;248.0;641.0
950.0;66;-37.0;-698.0;178.0;105.0;-13.0;-488.0;941.0;-428.0;?;630.0
961.0;66;-35.0;-692.0;215.0;107.0;?;-480.0;923.0;-431.0;211.0;617.0
933.0;66;-30.0;-687.0;217.0;106.0;-143.0;-469.0;961.0;-434.0;189.0;600.0
933.0;66;-27.0;-683.0;268.0;105.0;-197.0;-456.0;958.0;-435.0;169.0;585.0
946.0;65;-25.0;-680.0;268.0;104.0;-231.0;-443.0;?;-434.0;151.0;569.0
944.0;67;-23.0;-677.0;?;102.0;?;?;930.0;-429.0;138.0;552.0
996.0;64;-20.0;-678.0;283.0;?;-253.0;-418.0;1082.0;-424.0;128.0;540.0
1096.0;66;-18.0;-673.0;222.0;98.0;-298.0;-410.0;1171.0;-420.0;120.0;531.0
1128.0;66;-16.0;-669.0;210.0;?;?;?;1230.0;-416.0;114.0;522.0
1148.0;?;-15.0;-666.0;?;92.0;-260.0;-406.0;1497.0;-414.0;111.0;516.0
?;72;-14.0;-663.0;121.0;88.0;-281.0;-410.0;1433.0;-413.0;114.0;511.0
?;59;-16.0;-662.0;-110.0;83.0;?;-418.0;1039.0;-411.0;121.0;508.0
1389.0;85;-15.0;-660.0;4.0;79.0;-377.0;-432.0;932.0;-409.0;134.0;506.0
959.0;72;-11.0;-658.0;-6.0;78.0;-357.0;-448.0;1104.0;-410.0;150.0;506.0
602.0;-155;-9.0;-657.0;-45.0;76.0;-274.0;-466.0;1168.0;?;167.0;512.0
476.0;?;-11.0;?;120.0;70.0;?;?;1046.0;-422.0;186.0;?
?;52;-9.0;-644.0;234.0;70.0;-291.0;-502.0;906.0;?;202.0;524.0
462.0;208;-7.0;?;353.0;69.0;-260.0;-509.0;857.0;-435.0;210.0;?
434.0;148;-13.0;-633.0;390.0;65.0;-292.0;-505.0;881.0;-436.0;218.0;531.0
476.0;148;-22.0;-629.0;409.0;57.0;-203.0;-498.0;933.0;-429.0;223.0;?
559.0;128;-29.0;?;?;50.0;-50.0;-485.0;949.0;-415.0;232.0;?
611.0;108;?;-626.0;361.0;?;26.0;-465.0;922.0;-397.0;248.0;509.0
685.0;95;-41.0;-622.0;403.0;38.0;10.0;-444.0;897.0;?;260.0;499.0
1096.0;71;?;-622.0;471.0;34.0;1.0;-425.0;955.0;-372.0;262.0;493.0
1288.0;71;-54.0;-617.0;?;31.0;-5.0;-411.0;925.0;-365.0;255.0;483.0
561.0;63;-60.0;-614.0;507.0;28.0;-25.0;-403.0;914.0;?;245.0;467.0
496.0;59;-62.0;?;510.0;27.0;-77.0;-398.0;925.0;-352.0;236.0;454.0
798.0;58;?;-613.0;477.0;30.0;-114.0;-395.0;?;?;?;442.0
2056.0;52;-59.0;-610.0;475.0;36.0;-90.0;-389.0;1203.0;-350.0;219.0;437.0
1264.0;50;-55.0;?;356.0;44.0;-132.0;-385.0;1587.0;-351.0;211.0;433.0
786.0;52;-49.0;-613.0;56.0;54.0;-163.0;-381.0;?;-353.0;201.0;434.0
995.0;53;-44.0;-609.0;-6.0;?;-208.0;-379.0;1481.0;-355.0;192.0;430.0
1064.0;56;-39.0;-607.0;-82.0;79.0;-267.0;-378.0;1260.0;-359.0;183.0;424.0
977.0;60;-34.0;-606.0;-155.0;92.0;-255.0;-378.0;?;-365.0;176.0;420.0
974.0;61;-32.0;-605.0;213.0;102.0;-323.0;-382.0;1063.0;?;172.0;411.0
1076.0;61;?;-607.0;223.0;112.0;-456.0;-390.0;1039.0;-388.0;173.0;395.0
956.0;?;-42.0;-611.0;?;118.0;-546.0;-394.0;?;-408.0;170.0;375.0
937.0;61;-39.0;-614.0;?;126.0;-449.0;-394.0;1025.0;-420.0;164.0;351.0
1045.0;?;-32.0;-617.0;86.0;137.0;95.0;-385.0;1076.0;-426.0;153.0;334.0
980.0;61;-19.0;-614.0;114.0;151.0;138.0;-373.0;1076.0;-423.0;144.0;324.0
890.0;61;-9.0;-610.0;165.0;167.0;43.0;-360.0;1059.0;?;142.0;?
1041.0;61;-2.0;-603.0;261.0;183.0;26.0;-348.0;?;-415.0;?;?
903.0;61;3.0;-596.0;171.0;199.0;-23.0;-338.0;1080.0;-413.0;141.0;292.0
963.0;62;10.0;-591.0;280.0;?;-121.0;?;1098.0;-407.0;152.0;270.0
1030.0;62;17.0;-582.0;232.0;226.0;-222.0;-322.0;963.0;-400.0;173.0;?
980.0;62;22.0;?;74.0;237.0;-288.0;-306.0;1093.0;-390.0;209.0;230.0
1195.0;62;24.0;-573.0;395.0;245.0;-357.0;-281.0;?;-380.0;258.0;212.0
1229.0;62;26.0;-569.0;347.0;252.0;-402.0;-251.0;1083.0;-364.0;312.0;193.0
1736.0;62;28.0;-569.0;344.0;256.0;-263.0;?;1100.0;-347.0;349.0;175.0
1390.0;62;30.0;-568.0;?;258.0;-143.0;-215.0;1042.0;-339.0;364.0;157.0
1334.0;62;30.0;-569.0;420.0;258.0;-133.0;-231.0;977.0;-341.0;380.0;137.0
1134.0;62;32.0;?;536.0;258.0;-164.0;-244.0;1043.0;-361.0;380.0;139.0
?;62;31.0;-568.0;379.0;258.0;-175.0;-255.0;1056.0;-370.0;?;138.0
502.0;62;?;-573.0;246.0;257.0;-230.0;-260.0;1101.0;-373.0;384.0;144.0
368.0;62;28.0;-578.0;271.0;?;-229.0;-254.0;1020.0;-375.0;389.0;151.0
475.0;62;?;-579.0;269.0;251.0;-197.0;-253.0;1150.0;?;389.0;160.0
470.0;62;20.0;-585.0;234.0;248.0;-196.0;-254.0;1153.0;-381.0;383.0;165.0
501.0;62;16.0;-592.0;252.0;244.0;-136.0;?;1161.0;-381.0;377.0;?
557.0;62;12.0;-595.0;322.0;242.0;-69.0;-256.0;1104.0;-384.0;372.0;164.0
664.0;62;8.0;-598.0;425.0;239.0;-89.0;-264.0;1070.0;-391.0;367.0;175.0
920.0;?;2.0;-602.0;462.0;234.0;-166.0;-273.0;1070.0;-403.0;363.0;187.0
986.0;62;-4.0;-603.0;369.0;228.0;-209.0;-288.0;1078.0;-416.0;354.0;201.0
859.0;62;-9.0;-606.0;424.0;221.0;-171.0;-304.0;1100.0;-430.0;346.0;221.0
927.0;62;-15.0;-608.0;?;212.0;-133.0;-316.0;1016.0;-439.0;337.0;249.0
287.0;62;-21.0;?;?;?;-123.0;-329.0;996.0;-445.0;317.0;273.0
?;61;-27.0;?;352.0;194.0;-128.0;-344.0;1025.0;-446.0;297.0;301.0
789.0;61;-32.0;-613.0;?;185.0;-120.0;-356.0;985.0;-446.0;282.0;?
1982.0;61;-36.0;-608.0;280.0;175.0;-119.0;-362.0;989.0;-445.0;269.0;341.0
?;61;-40.0;-607.0;314.0;165.0;-126.0;-368.0;985.0;-440.0;256.0;356.0
1205.0;61;?;-608.0;318.0;155.0;-127.0;-374.0;1049.0;-434.0;246.0;366.0
684.0;61;-44.0;-603.0;328.0;147.0;?;-378.0;992.0;?;241.0;367.0
1108.0;61;-45.0;-603.0;341.0;139.0;?;-380.0;1024.0;-424.0;241.0;370.0
948.0;61;-46.0;-601.0;406.0;132.0;-119.0;-381.0;988.0;-421.0;250.0;375.0
1066.0;61;-46.0;-599.0;290.0;127.0;-143.0;-380.0;1093.0;-417.0;260.0;379.0
1041.0;?;-45.0;-596.0;261.0;122.0;?;-379.0;?;?;269.0;380.0
957.0;61;?;-598.0;322.0;119.0;-101.0;-379.0;999.0;-413.0;275.0;383.0
1030.0;61;-47.0;-594.0;367.0;115.0;-142.0;-378.0;1058.0;-409.0;275.0;384.0
966.0;?;-48.0;-591.0;368.0;112.0;-150.0;-376.0;1040.0;-408.0;?;385.0
989.0;61;-50.0;?;356.0;108.0;?;-374.0;1069.0;-404.0;280.0;386.0
985.0;61;-50.0;-589.0;346.0;105.0;-184.0;-374.0;1048.0;-403.0;287.0;379.0
1012.0;61;?;-589.0;367.0;101.0;-180.0;-373.0;1020.0;?;293.0;378.0
1009.0;61;?;-589.0;?;98.0;?;-370.0;1019.0;-393.0;296.0;?
1006.0;61;-53.0;-588.0;330.0;?;-181.0;-367.0;1037.0;-389.0;302.0;377.0
998.0;61;?;-587.0;363.0;91.0;?;-363.0;?;-385.0;304.0;375.0
971.0;61;?;-588.0;360.0;?;-159.0;-361.0;?;?;305.0;375.0
1002.0;61;-55.0;-585.0;360.0;87.0;-152.0;-359.0;1050.0;-379.0;307.0;368.0
1000.0;61;-56.0;-585.0;388.0;?;-163.0;-356.0;1056.0;-375.0;311.0;365.0
978.0;61;?;-585.0;386.0;83.0;?;-353.0;1043.0;-371.0;316.0;363.0
976.0;61;-56.0;-584.0;371.0;?;-159.0;-349.0;1037.0;-368.0;320.0;360.0
989.0;?;-56.0;-583.0;379.0;82.0;-161.0;?;1047.0;-365.0;323.0;357.0
?;61;-55.0;-584.0;354.0;82.0;-157.0;-344.0;1048.0;-364.0;325.0;356.0
999.0;?;-55.0;-582.0;?;82.0;-173.0;-342.0;1059.0;-363.0;?;354.0
997.0;61;?;-579.0;356.0;83.0;-184.0;-341.0;1051.0;-362.0;328.0;351.0
961.0;61;-53.0;?;355.0;84.0;-191.0;-339.0;1050.0;-359.0;329.0;350.0
1006.0;61;?;?;347.0;85.0;-193.0;?;1040.0;?;330.0;347.0
993.0;?;?;-575.0;338.0;85.0;-184.0;-335.0;1049.0;?;331.0;343.0
958.0;61;-48.0;-575.0;405.0;86.0;-174.0;-334.0;1032.0;-354.0;332.0;341.0
993.0;61;-47.0;-570.0;373.0;88.0;-172.0;?;1058.0;-354.0;333.0;337.0
?;61;-46.0;-570.0;399.0;89.0;-175.0;-331.0;1040.0;-354.0;334.0;336.0
?;61;?;?;384.0;91.0;-177.0;-331.0;1044.0;-354.0;334.0;335.0
?;?;?;-566.0;463.0;93.0;-187.0;-330.0;1018.0;?;335.0;331.0
997.0;61;-42.0;-566.0;378.0;94.0;-200.0;-329.0;1045.0;-353.0;336.0;331.0
1000.0;62;-41.0;-567.0;394.0;94.0;-206.0;-328.0;1010.0;-352.0;336.0;329.0
988.0;67;?;-565.0;388.0;95.0;-202.0;-327.0;1000.0;-351.0;336.0;325.0
974.0;72;-41.0;-567.0;351.0;94.0;-200.0;-328.0;987.0;-349.0;335.0;321.0
983.0;77;-41.0;-569.0;?;94.0;-191.0;-327.0;981.0;-348.0;333.0;319.0
973.0;89;-42.0;-570.0;496.0;94.0;-199.0;-329.0;1000.0;-345.0;331.0;?
992.0;100;?;-573.0;538.0;94.0;-203.0;-329.0;1002.0;-346.0;332.0;306.0
991.0;105;-42.0;-574.0;?;94.0;-164.0;-329.0;1031.0;-346.0;331.0;303.0
995.0;108;-41.0;-577.0;462.0;95.0;-131.0;-328.0;994.0;-346.0;334.0;298.0
979.0;110;-39.0;?;452.0;98.0;?;-325.0;980.0;-345.0;331.0;294.0
978.0;108;-38.0;-585.0;434.0;?;-118.0;-323.0;990.0;-345.0;326.0;294.0
979.0;108;-37.0;-584.0;437.0;107.0;-160.0;-319.0;983.0;-346.0;320.0;292.0
986.0;108;-35.0;-587.0;?;112.0;-206.0;-314.0;974.0;-345.0;316.0;287.0
990.0;106;-34.0;-589.0;408.0;118.0;-180.0;?;1188.0;-343.0;312.0;285.0
970.0;105;-31.0;-589.0;387.0;124.0;-148.0;-302.0;1080.0;-343.0;310.0;?
988.0;104;-28.0;?;366.0;129.0;-155.0;-299.0;964.0;-345.0;304.0;273.0
961.0;104;-26.0;-594.0;238.0;134.0;-157.0;-297.0;987.0;-349.0;296.0;?
981.0;104;-22.0;-595.0;353.0;139.0;-154.0;?;1009.0;-355.0;286.0;267.0
976.0;104;-19.0;-594.0;352.0;144.0;-159.0;-299.0;1031.0;-357.0;277.0;266.0
981.0;104;-19.0;?;417.0;148.0;-174.0;-299.0;1060.0;-364.0;271.0;269.0
975.0;104;-21.0;-599.0;427.0;152.0;-188.0;-298.0;1013.0;-370.0;265.0;271.0
982.0;103;-22.0;-603.0;398.0;154.0;-169.0;-297.0;1053.0;-370.0;257.0;271.0
964.0;103;-22.0;-608.0;443.0;157.0;-108.0;-295.0;1038.0;-377.0;246.0;276.0
953.0;103;-20.0;?;331.0;162.0;-48.0;-295.0;1034.0;-384.0;237.0;280.0
966.0;104;-20.0;-617.0;337.0;168.0;-103.0;-295.0;1065.0;-388.0;?;288.0
977.0;103;-20.0;-619.0;393.0;172.0;?;-299.0;1081.0;-391.0;211.0;293.0
971.0;103;-22.0;-622.0;435.0;176.0;-160.0;-304.0;?;-395.0;199.0;296.0
977.0;103;-21.0;-627.0;506.0;180.0;-171.0;-307.0;1047.0;-401.0;186.0;297.0
971.0;103;-21.0;-629.0;531.0;184.0;-133.0;-310.0;999.0;-405.0;174.0;299.0
?;103;-20.0;-629.0;444.0;189.0;-112.0;-311.0;984.0;-409.0;?;295.0
971.0;104;-19.0;-632.0;440.0;194.0;-122.0;-308.0;1061.0;-414.0;?;296.0
952.0;103;-18.0;-634.0;219.0;199.0;-157.0;-304.0;1130.0;?;152.0;296.0
952.0;103;-18.0;-633.0;-175.0;203.0;-213.0;-300.0;1069.0;?;148.0;289.0
964.0;103;-19.0;-636.0;170.0;207.0;-241.0;?;1120.0;-407.0;?;?
978.0;103;-22.0;?;492.0;209.0;-249.0;-295.0;1007.0;?;145.0;262.0
967.0;104;-24.0;-637.0;574.0;?;-212.0;-296.0;1031.0;-392.0;143.0;237.0
?;104;-27.0;?;591.0;214.0;-165.0;-294.0;1043.0;-388.0;143.0;215.0
970.0;103;-30.0;-639.0;518.0;?;-173.0;-314.0;1067.0;?;163.0;193.0
918.0;103;-33.0;-638.0;?;218.0;-210.0;-325.0;1106.0;-396.0;163.0;189.0
928.0;103;-39.0;-639.0;301.0;216.0;-229.0;?;1080.0;-404.0;?;196.0
892.0;103;-46.0;-642.0;249.0;212.0;-249.0;-330.0;1034.0;-399.0;160.0;199.0
993.0;?;-51.0;-642.0;?;208.0;-216.0;-330.0;1028.0;-391.0;157.0;196.0
1079.0;104;?;?;316.0;203.0;-133.0;-330.0;1040.0;-386.0;152.0;194.0
1036.0;103;-60.0;-646.0;283.0;200.0;?;-334.0;1022.0;-387.0;143.0;189.0
973.0;103;-64.0;-644.0;240.0;195.0;-115.0;?;1048.0;-393.0;?;178.0
909.0;103;?;-643.0;304.0;189.0;-138.0;-343.0;1060.0;?;124.0;179.0
906.0;103;?;-641.0;303.0;183.0;-128.0;-352.0;1094.0;-402.0;111.0;189.0
915.0;?;-71.0;-636.0;384.0;?;-125.0;-364.0;1136.0;-406.0;97.0;201.0
?;104;-72.0;-634.0;442.0;171.0;?;-380.0;?;-412.0;87.0;?
