InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-1138.0;902.0;1105.0;-1087.0;54.0;-32.0;-410.0;382.0;-964.0;?;-157.0;124.0
-990.0;810.0;1406.0;-955.0;?;-22.0;-472.0;358.0;-878.0;-20.0;-173.0;174.0
-891.0;775.0;?;-872.0;159.0;-52.0;-425.0;337.0;-788.0;60.0;?;166.0
-800.0;?;1619.0;-791.0;203.0;-136.0;-433.0;294.0;-707.0;47.0;-184.0;133.0
-748.0;764.0;1548.0;-731.0;204.0;-337.0;-536.0;243.0;-655.0;87.0;-273.0;193.0
-749.0;?;1254.0;-699.0;?;-452.0;-732.0;181.0;-718.0;?;-405.0;97.0
-783.0;849.0;842.0;-685.0;226.0;-86.0;-238.0;124.0;-798.0;207.0;-579.0;-167.0
?;1102.0;450.0;-674.0;212.0;206.0;974.0;72.0;-817.0;202.0;-579.0;-283.0
-836.0;1251.0;46.0;-685.0;105.0;-209.0;?;36.0;-797.0;221.0;-668.0;-309.0
-1029.0;1280.0;-385.0;-857.0;16.0;2453.0;808.0;21.0;-940.0;269.0;-538.0;-472.0
-1195.0;1504.0;-825.0;-1077.0;53.0;439.0;-492.0;25.0;-1071.0;229.0;-518.0;-175.0
-1243.0;?;-865.0;-1132.0;-37.0;-42.0;-340.0;46.0;-1055.0;116.0;-535.0;-76.0
?;938.0;?;-1295.0;20.0;45.0;?;78.0;-1109.0;75.0;-395.0;-112.0
-1320.0;1124.0;-495.0;-1266.0;157.0;?;-1335.0;135.0;-1181.0;21.0;-255.0;-98.0
-847.0;1208.0;-143.0;-860.0;119.0;127.0;-362.0;203.0;?;-181.0;-293.0;-139.0
-925.0;1083.0;-54.0;-839.0;124.0;-277.0;?;277.0;-1053.0;-8.0;-265.0;?
-1128.0;823.0;-398.0;-1035.0;212.0;515.0;-90.0;321.0;-1413.0;-45.0;-273.0;-19.0
?;663.0;-814.0;-1056.0;291.0;134.0;-247.0;342.0;?;14.0;-353.0;24.0
-933.0;639.0;?;-851.0;288.0;224.0;-88.0;352.0;-1168.0;193.0;-311.0;-67.0
-703.0;684.0;-1187.0;-602.0;320.0;166.0;24.0;367.0;-889.0;262.0;-326.0;?
-604.0;745.0;-1058.0;-483.0;241.0;348.0;24.0;399.0;-793.0;270.0;-419.0;-209.0
-639.0;749.0;-1083.0;-506.0;215.0;432.0;176.0;445.0;-795.0;300.0;?;-60.0
?;?;-1134.0;-575.0;?;371.0;234.0;491.0;-796.0;304.0;-451.0;44.0
-853.0;699.0;-411.0;-776.0;326.0;329.0;4.0;326.0;-979.0;127.0;-335.0;20.0
-700.0;811.0;-427.0;-568.0;425.0;343.0;50.0;342.0;-748.0;203.0;-401.0;?
-705.0;871.0;-500.0;-548.0;363.0;473.0;175.0;379.0;-737.0;277.0;-448.0;-115.0
-739.0;882.0;-632.0;-542.0;219.0;433.0;236.0;442.0;-751.0;358.0;-471.0;-38.0
-795.0;924.0;-716.0;-633.0;209.0;420.0;292.0;500.0;-776.0;332.0;-559.0;?
-844.0;970.0;?;-727.0;239.0;?;111.0;535.0;-816.0;322.0;-497.0;?
-869.0;1154.0;?;-763.0;281.0;392.0;16.0;547.0;-873.0;242.0;-364.0;-172.0
-882.0;1290.0;-398.0;-764.0;235.0;?;73.0;537.0;-894.0;200.0;-259.0;138.0
-987.0;1262.0;-406.0;-870.0;127.0;411.0;415.0;519.0;-1050.0;232.0;-191.0;?
-1120.0;1341.0;-473.0;-1016.0;288.0;437.0;299.0;497.0;-1209.0;225.0;-248.0;196.0
-1212.0;?;-575.0;?;369.0;619.0;1679.0;?;-1251.0;?;-363.0;45.0
?;1189.0;-406.0;-1107.0;368.0;1078.0;1507.0;?;-1356.0;240.0;-371.0;-184.0
-1268.0;1393.0;-391.0;?;178.0;993.0;-36.0;419.0;-1410.0;405.0;?;-160.0
?;1288.0;-236.0;-937.0;-10.0;282.0;-264.0;?;-889.0;264.0;-212.0;36.0
-1184.0;1084.0;?;-1086.0;-57.0;130.0;?;353.0;-882.0;212.0;-187.0;78.0
-1330.0;999.0;1069.0;-1269.0;19.0;99.0;-365.0;?;-1092.0;69.0;-158.0;120.0
?;918.0;1510.0;-1125.0;111.0;56.0;-336.0;311.0;-1019.0;-95.0;-137.0;136.0
-989.0;830.0;1809.0;-980.0;?;?;-354.0;335.0;-897.0;-59.0;-136.0;174.0
-894.0;774.0;1861.0;-904.0;176.0;-20.0;-420.0;388.0;-832.0;80.0;-158.0;173.0
-821.0;?;1787.0;-817.0;182.0;-105.0;-468.0;?;?;122.0;-242.0;114.0
-771.0;762.0;1632.0;-745.0;171.0;-179.0;-413.0;464.0;-710.0;?;-278.0;63.0
-741.0;816.0;1395.0;-701.0;137.0;-333.0;-725.0;467.0;-687.0;112.0;-250.0;-33.0
?;931.0;1058.0;-691.0;115.0;?;-501.0;455.0;-698.0;151.0;-271.0;?
-823.0;1075.0;?;-728.0;68.0;252.0;-396.0;437.0;-751.0;186.0;-366.0;0.0
-875.0;1139.0;275.0;-774.0;?;64.0;2121.0;?;-800.0;158.0;-478.0;111.0
-1002.0;1053.0;?;-903.0;122.0;334.0;2302.0;388.0;?;164.0;-539.0;-321.0
-1121.0;1247.0;-236.0;-1046.0;259.0;2585.0;267.0;381.0;-1126.0;177.0;-484.0;-261.0
-1120.0;1214.0;-204.0;-1034.0;165.0;-792.0;-1320.0;383.0;-1155.0;162.0;-658.0;-193.0
-1140.0;941.0;-150.0;-994.0;6.0;985.0;1321.0;410.0;-1116.0;221.0;?;-252.0
-1304.0;1092.0;?;-1161.0;67.0;-572.0;686.0;447.0;-1281.0;202.0;-464.0;-234.0
?;1311.0;-624.0;-965.0;?;913.0;-930.0;503.0;-979.0;-117.0;-360.0;-197.0
-895.0;1243.0;-481.0;-858.0;-58.0;-867.0;-238.0;540.0;-958.0;-28.0;-294.0;-88.0
-1091.0;918.0;-498.0;-1046.0;17.0;368.0;-323.0;558.0;-1214.0;-22.0;-275.0;-6.0
-1224.0;762.0;-400.0;?;116.0;?;-152.0;515.0;-1375.0;-187.0;-285.0;35.0
?;690.0;-391.0;-999.0;188.0;190.0;-238.0;453.0;-1158.0;-90.0;-299.0;47.0
-817.0;?;-482.0;-735.0;254.0;91.0;-37.0;?;-845.0;33.0;-328.0;-16.0
-706.0;705.0;-512.0;-607.0;271.0;?;-3.0;391.0;-738.0;144.0;-339.0;-55.0
-655.0;?;-577.0;?;249.0;357.0;161.0;384.0;-721.0;194.0;?;38.0
-672.0;835.0;-608.0;-542.0;198.0;361.0;228.0;387.0;-740.0;248.0;-466.0;87.0
-734.0;935.0;-667.0;-605.0;294.0;513.0;219.0;392.0;-797.0;?;-483.0;-25.0
-810.0;1104.0;-746.0;-690.0;374.0;552.0;5.0;364.0;-835.0;260.0;-455.0;-203.0
-854.0;1251.0;-758.0;-719.0;263.0;510.0;119.0;318.0;-890.0;268.0;-327.0;?
-991.0;1345.0;?;-837.0;94.0;546.0;?;254.0;?;360.0;-197.0;253.0
-1097.0;1391.0;-1073.0;-986.0;124.0;548.0;359.0;205.0;-1337.0;309.0;-215.0;158.0
?;1284.0;-1048.0;-1131.0;?;591.0;872.0;173.0;-1348.0;119.0;?;48.0
?;1147.0;-801.0;-1211.0;259.0;433.0;2125.0;158.0;-1242.0;70.0;-459.0;-90.0
-1393.0;1300.0;-755.0;?;?;619.0;734.0;157.0;-1380.0;236.0;-333.0;-52.0
-1122.0;1301.0;-451.0;-1002.0;39.0;382.0;287.0;?;-720.0;142.0;-226.0;-6.0
-1120.0;1140.0;-86.0;-1051.0;-20.0;89.0;137.0;182.0;-652.0;124.0;-205.0;28.0
-1290.0;993.0;565.0;-1199.0;19.0;-19.0;-283.0;201.0;-1046.0;80.0;?;40.0
-1197.0;889.0;1104.0;-1130.0;76.0;?;-329.0;218.0;-974.0;16.0;?;130.0
-1026.0;811.0;1392.0;-992.0;127.0;-67.0;?;234.0;-838.0;1.0;-180.0;207.0
-894.0;763.0;1444.0;?;151.0;-102.0;?;258.0;-752.0;75.0;-170.0;159.0
-808.0;756.0;1508.0;-785.0;189.0;?;-382.0;279.0;-717.0;80.0;?;124.0
-741.0;804.0;1538.0;?;197.0;-180.0;-378.0;294.0;-699.0;76.0;-243.0;144.0
-729.0;821.0;1466.0;-695.0;156.0;-268.0;-492.0;318.0;-711.0;130.0;-328.0;127.0
-761.0;898.0;1169.0;-700.0;176.0;-294.0;-870.0;330.0;-740.0;173.0;-375.0;-57.0
-823.0;1070.0;753.0;-729.0;195.0;?;149.0;337.0;-793.0;182.0;-428.0;-97.0
-865.0;1278.0;350.0;-755.0;102.0;771.0;1482.0;334.0;-778.0;178.0;-538.0;-1.0
-988.0;1240.0;4.0;-859.0;26.0;?;2012.0;337.0;-855.0;233.0;-495.0;-282.0
-1168.0;1277.0;?;-1047.0;98.0;1808.0;?;344.0;-1001.0;233.0;-405.0;-245.0
-1276.0;1285.0;-389.0;-1190.0;?;555.0;-1140.0;350.0;-1102.0;132.0;-519.0;-24.0
-1274.0;912.0;-226.0;-1154.0;-52.0;-16.0;1360.0;353.0;-1145.0;115.0;-450.0;-73.0
-1336.0;990.0;-371.0;-1214.0;58.0;-993.0;641.0;?;-1248.0;137.0;-323.0;-133.0
-1054.0;1162.0;-368.0;-1016.0;117.0;?;-1122.0;366.0;-1094.0;-117.0;-221.0;-101.0
-837.0;1120.0;-167.0;-769.0;-24.0;-426.0;-456.0;362.0;-904.0;-91.0;-200.0;-23.0
-985.0;881.0;?;-930.0;27.0;113.0;-375.0;?;-1091.0;52.0;-201.0;43.0
-1116.0;?;-316.0;-1057.0;?;97.0;-64.0;277.0;-1282.0;-92.0;-254.0;48.0
-987.0;713.0;-457.0;-930.0;203.0;331.0;-179.0;201.0;-1202.0;-19.0;-271.0;47.0
-778.0;720.0;-565.0;?;248.0;252.0;36.0;156.0;-943.0;116.0;-251.0;37.0
-702.0;766.0;-553.0;-598.0;255.0;331.0;1.0;177.0;-803.0;197.0;?;2.0
-714.0;785.0;-570.0;-597.0;241.0;372.0;48.0;233.0;-773.0;230.0;-394.0;-58.0
-736.0;?;-625.0;-612.0;232.0;321.0;163.0;285.0;-750.0;268.0;-461.0;-89.0
-764.0;958.0;-699.0;?;213.0;406.0;304.0;312.0;-763.0;?;-502.0;29.0
-783.0;1066.0;-732.0;?;198.0;466.0;179.0;?;-785.0;290.0;-553.0;-91.0
-886.0;?;-748.0;-788.0;266.0;526.0;38.0;359.0;-831.0;258.0;-460.0;-74.0
-962.0;1311.0;-678.0;-843.0;209.0;443.0;152.0;367.0;-903.0;244.0;-328.0;?
-1082.0;1299.0;?;-966.0;199.0;446.0;488.0;359.0;-1152.0;228.0;-236.0;259.0
-1225.0;?;-448.0;-1113.0;205.0;516.0;487.0;331.0;-1320.0;222.0;-319.0;183.0
-1198.0;1131.0;?;-1111.0;300.0;544.0;?;296.0;-1139.0;83.0;-383.0;-74.0
-1267.0;1246.0;-268.0;?;?;810.0;813.0;257.0;-1289.0;180.0;-384.0;-141.0
-1208.0;1330.0;-277.0;-1090.0;?;?;-386.0;214.0;-1198.0;257.0;-224.0;-63.0
-870.0;803.0;1690.0;-853.0;121.0;-97.0;-409.0;245.0;-751.0;?;?;147.0
-817.0;?;1632.0;?;136.0;-8.0;-401.0;250.0;-709.0;109.0;-139.0;133.0
-770.0;832.0;1535.0;-737.0;165.0;-95.0;-394.0;256.0;-680.0;76.0;?;?
-760.0;?;1354.0;-718.0;139.0;-310.0;-417.0;254.0;-704.0;95.0;-275.0;85.0
?;858.0;1100.0;-725.0;126.0;-324.0;-702.0;245.0;-772.0;150.0;-487.0;?
-852.0;991.0;727.0;-768.0;185.0;-306.0;-394.0;236.0;-824.0;170.0;-447.0;-142.0
-882.0;1193.0;419.0;-779.0;119.0;601.0;1049.0;224.0;-831.0;186.0;-467.0;38.0
-920.0;1246.0;98.0;?;5.0;28.0;2624.0;210.0;-829.0;?;-553.0;-237.0
-1089.0;?;-104.0;-964.0;88.0;1682.0;1309.0;201.0;-981.0;223.0;-459.0;-332.0
-1235.0;1398.0;-282.0;-1152.0;78.0;994.0;31.0;187.0;?;143.0;-549.0;-76.0
-1236.0;959.0;-132.0;-1126.0;?;-861.0;698.0;181.0;-1108.0;62.0;-504.0;-168.0
-1399.0;991.0;-452.0;-1277.0;-51.0;420.0;1637.0;168.0;-1315.0;176.0;-325.0;-173.0
-1201.0;1264.0;-808.0;-1181.0;-36.0;-355.0;-1362.0;163.0;-1211.0;?;-226.0;-82.0
-820.0;1165.0;-636.0;-791.0;-109.0;1707.0;-131.0;170.0;-895.0;-222.0;-216.0;26.0
?;901.0;-575.0;?;-16.0;-1261.0;-343.0;190.0;-1105.0;-116.0;-180.0;127.0
-1189.0;787.0;-657.0;?;?;723.0;19.0;?;-1279.0;-204.0;-246.0;?
?;686.0;-847.0;-1014.0;?;130.0;-250.0;?;-1137.0;-88.0;-289.0;44.0
-831.0;694.0;-1070.0;-776.0;242.0;487.0;-102.0;287.0;-939.0;117.0;?;2.0
?;731.0;-1114.0;-638.0;251.0;107.0;11.0;?;-808.0;193.0;-312.0;-35.0
-686.0;805.0;-1070.0;-585.0;242.0;484.0;35.0;312.0;-757.0;222.0;-363.0;17.0
-688.0;848.0;-1076.0;-587.0;233.0;258.0;190.0;?;-761.0;266.0;-428.0;49.0
-735.0;919.0;-1107.0;-638.0;237.0;452.0;230.0;?;-799.0;287.0;-499.0;87.0
-784.0;1000.0;-1154.0;?;279.0;552.0;?;359.0;-828.0;?;?;?
-836.0;1157.0;-1088.0;-744.0;291.0;?;56.0;364.0;-861.0;291.0;-456.0;-94.0
-892.0;1278.0;-927.0;-787.0;255.0;?;180.0;367.0;?;278.0;-240.0;123.0
-1009.0;1304.0;-799.0;-917.0;144.0;391.0;425.0;358.0;-1118.0;317.0;-237.0;162.0
-1105.0;1398.0;?;-1010.0;238.0;471.0;486.0;345.0;?;268.0;-312.0;124.0
-1179.0;1253.0;-653.0;-1098.0;246.0;611.0;998.0;333.0;-1139.0;126.0;-439.0;2.0
-1311.0;1254.0;-404.0;-1204.0;218.0;556.0;606.0;334.0;-1224.0;187.0;-426.0;-105.0
?;1384.0;-182.0;-1218.0;95.0;541.0;682.0;335.0;-1307.0;247.0;-324.0;-19.0
-1104.0;1227.0;141.0;-968.0;43.0;136.0;?;?;?;175.0;-241.0;-25.0
-1226.0;1039.0;?;-1159.0;17.0;-3.0;-47.0;342.0;-954.0;175.0;-217.0;55.0
-1296.0;979.0;1290.0;-1236.0;37.0;-74.0;-285.0;341.0;-1082.0;134.0;-164.0;64.0
?;890.0;?;-1070.0;95.0;?;-355.0;334.0;-934.0;4.0;-155.0;177.0
-947.0;?;1928.0;-947.0;134.0;5.0;-341.0;?;-840.0;?;-176.0;180.0
?;793.0;1894.0;-888.0;144.0;-194.0;-371.0;315.0;-773.0;57.0;-177.0;120.0
-811.0;820.0;?;?;165.0;-56.0;-364.0;299.0;-709.0;61.0;-172.0;71.0
-779.0;829.0;1609.0;?;124.0;-207.0;-475.0;287.0;-676.0;?;-277.0;76.0
-792.0;828.0;1278.0;-757.0;109.0;-340.0;-620.0;269.0;-709.0;138.0;-313.0;-7.0
?;896.0;939.0;-765.0;126.0;-329.0;?;256.0;-754.0;168.0;-332.0;-161.0
-843.0;?;598.0;?;95.0;323.0;545.0;239.0;?;158.0;-370.0;18.0
-850.0;1190.0;?;-766.0;30.0;541.0;843.0;225.0;-777.0;152.0;-526.0;-25.0
-989.0;1210.0;58.0;-882.0;69.0;147.0;2699.0;211.0;-878.0;199.0;-497.0;-353.0
-1169.0;1377.0;-126.0;-1068.0;234.0;1827.0;-21.0;202.0;-1023.0;157.0;?;-117.0
-1201.0;1094.0;-75.0;?;69.0;344.0;-961.0;199.0;-1085.0;77.0;-616.0;-65.0
-1343.0;861.0;-419.0;-1198.0;-32.0;-794.0;?;199.0;-1270.0;237.0;-497.0;-251.0
-1345.0;1131.0;-871.0;-1242.0;82.0;-284.0;-1033.0;204.0;?;195.0;-366.0;-188.0
-879.0;1237.0;-899.0;-870.0;-22.0;528.0;-1005.0;217.0;-946.0;-119.0;-311.0;-112.0
-840.0;1098.0;?;?;-111.0;-224.0;-512.0;246.0;-890.0;-81.0;-249.0;14.0
-1066.0;895.0;-619.0;-1068.0;39.0;?;-169.0;280.0;?;-124.0;-269.0;31.0
-1136.0;798.0;-562.0;-1125.0;200.0;116.0;-106.0;308.0;-1230.0;-220.0;-340.0;?
-989.0;?;-679.0;-934.0;?;?;-174.0;318.0;-1073.0;-40.0;-373.0;?
-824.0;754.0;-874.0;-747.0;281.0;253.0;-36.0;330.0;-891.0;108.0;?;?
-749.0;775.0;-859.0;-637.0;262.0;326.0;-15.0;348.0;-785.0;205.0;?;-105.0
-727.0;815.0;-744.0;-602.0;?;394.0;106.0;366.0;-761.0;248.0;-433.0;22.0
-737.0;842.0;-699.0;?;237.0;220.0;213.0;383.0;-783.0;267.0;-406.0;58.0
-769.0;909.0;-792.0;-643.0;240.0;584.0;292.0;390.0;-782.0;293.0;?;103.0
-800.0;1009.0;-790.0;-682.0;271.0;527.0;114.0;393.0;-791.0;269.0;-434.0;-198.0
-842.0;1207.0;-729.0;-717.0;324.0;529.0;44.0;378.0;-825.0;234.0;-372.0;21.0
-878.0;1241.0;-551.0;-756.0;194.0;457.0;325.0;360.0;-955.0;260.0;-219.0;?
-1005.0;1378.0;-548.0;-879.0;194.0;400.0;303.0;343.0;-1186.0;282.0;-230.0;180.0
-1148.0;1378.0;-569.0;-1043.0;214.0;393.0;999.0;323.0;-1294.0;267.0;-393.0;?
-1206.0;1154.0;-453.0;-1082.0;212.0;865.0;1812.0;309.0;-1190.0;?;?;?
?;1350.0;-317.0;-1245.0;176.0;867.0;56.0;296.0;-1495.0;?;-307.0;-73.0
-1223.0;1306.0;-119.0;-1117.0;59.0;318.0;-253.0;284.0;-1093.0;157.0;-239.0;32.0
-1102.0;1150.0;262.0;-1010.0;7.0;?;14.0;270.0;-642.0;146.0;-218.0;38.0
-1298.0;1066.0;?;-1234.0;38.0;79.0;-106.0;?;-1087.0;135.0;-225.0;66.0
?;968.0;1261.0;-1163.0;77.0;-31.0;-339.0;258.0;-1084.0;28.0;-215.0;?
-1053.0;878.0;1567.0;?;107.0;176.0;-346.0;246.0;-945.0;-7.0;?;156.0
?;809.0;1765.0;-957.0;?;21.0;-359.0;249.0;-824.0;73.0;-164.0;?
-882.0;792.0;1829.0;-873.0;108.0;-127.0;-399.0;245.0;-724.0;?;?;87.0
-799.0;790.0;1757.0;-792.0;129.0;-128.0;-459.0;238.0;-662.0;64.0;-223.0;74.0
-756.0;783.0;1575.0;-746.0;119.0;-160.0;-518.0;?;-660.0;70.0;-281.0;98.0
-758.0;852.0;1305.0;-733.0;114.0;-358.0;-725.0;222.0;-700.0;118.0;-386.0;-127.0
-798.0;1012.0;958.0;-736.0;152.0;-403.0;-254.0;206.0;-772.0;141.0;-369.0;-87.0
-832.0;1178.0;589.0;?;87.0;771.0;1497.0;192.0;-797.0;130.0;?;?
-912.0;?;294.0;-805.0;66.0;-100.0;2412.0;182.0;?;159.0;-540.0;-283.0
?;1385.0;?;-978.0;187.0;1711.0;1361.0;?;-958.0;179.0;-544.0;-221.0
-1196.0;1259.0;-146.0;-1107.0;134.0;841.0;-465.0;182.0;-1060.0;98.0;-612.0;-94.0
-1301.0;883.0;-173.0;-1130.0;87.0;113.0;-555.0;179.0;-1194.0;173.0;-592.0;-306.0
?;1108.0;-524.0;-1236.0;88.0;223.0;1743.0;?;-1425.0;219.0;-316.0;-197.0
-1043.0;1350.0;-671.0;?;-47.0;-341.0;-1190.0;188.0;-1149.0;48.0;-251.0;-100.0
-807.0;1167.0;-374.0;-744.0;-124.0;166.0;-426.0;204.0;-884.0;-129.0;-275.0;-69.0
-1088.0;893.0;-315.0;-1066.0;70.0;-606.0;-461.0;219.0;-1213.0;?;-266.0;8.0
-1258.0;736.0;-330.0;-1218.0;232.0;765.0;-187.0;226.0;?;?;-303.0;?
-1038.0;677.0;-567.0;-988.0;?;-45.0;-262.0;219.0;-1122.0;0.0;-311.0;27.0
?;662.0;-876.0;-723.0;348.0;372.0;-164.0;210.0;-910.0;202.0;-340.0;-1.0
-699.0;680.0;?;-566.0;320.0;?;-86.0;204.0;-791.0;245.0;-383.0;-40.0
-648.0;723.0;?;-493.0;274.0;343.0;147.0;212.0;?;314.0;-463.0;-42.0
-670.0;786.0;-901.0;-519.0;241.0;307.0;224.0;?;-734.0;348.0;?;31.0
-698.0;?;?;-559.0;250.0;642.0;376.0;239.0;-759.0;329.0;-508.0;31.0
-762.0;858.0;?;-734.0;140.0;-271.0;-389.0;?;-710.0;101.0;-346.0;56.0
-785.0;850.0;1549.0;-736.0;134.0;-432.0;-466.0;262.0;-754.0;147.0;?;-107.0
-828.0;964.0;1184.0;-762.0;139.0;-456.0;-630.0;256.0;-786.0;169.0;-391.0;-188.0
-856.0;1180.0;748.0;-778.0;51.0;?;?;?;-812.0;133.0;-366.0;87.0
-884.0;1146.0;420.0;-779.0;-18.0;630.0;2422.0;226.0;?;149.0;-489.0;-68.0
?;1238.0;102.0;-934.0;131.0;341.0;2172.0;218.0;?;177.0;-475.0;-240.0
-1183.0;1338.0;-10.0;-1102.0;303.0;2094.0;930.0;214.0;-1135.0;114.0;-529.0;-77.0
-1183.0;931.0;41.0;-1074.0;138.0;-615.0;-531.0;205.0;-1164.0;85.0;-602.0;-246.0
-1351.0;?;-175.0;-1168.0;154.0;304.0;1274.0;203.0;?;289.0;-418.0;?
-1237.0;1171.0;-571.0;-1104.0;100.0;-493.0;261.0;?;-1255.0;244.0;?;-125.0
-848.0;1133.0;-553.0;-757.0;-15.0;1094.0;-996.0;220.0;-925.0;-48.0;-193.0;-6.0
-974.0;902.0;-614.0;-879.0;6.0;?;-73.0;233.0;-1127.0;27.0;-277.0;24.0
?;727.0;-675.0;-1042.0;169.0;-372.0;-379.0;?;?;-108.0;-270.0;89.0
?;661.0;-718.0;-969.0;304.0;514.0;-61.0;239.0;-1190.0;-67.0;-248.0;61.0
-821.0;697.0;-898.0;-744.0;338.0;404.0;-257.0;231.0;-928.0;56.0;-368.0;68.0
-686.0;740.0;-1028.0;-574.0;387.0;208.0;38.0;?;-745.0;151.0;-445.0;-25.0
-658.0;825.0;-1102.0;-531.0;355.0;324.0;?;249.0;-718.0;243.0;-424.0;-86.0
-689.0;?;-1215.0;?;279.0;437.0;167.0;265.0;-730.0;298.0;-443.0;46.0
-745.0;968.0;-1296.0;-611.0;269.0;422.0;272.0;275.0;-755.0;354.0;-450.0;-2.0
-816.0;1100.0;-1378.0;-710.0;240.0;495.0;258.0;284.0;-813.0;?;-477.0;-44.0
-898.0;1229.0;-1221.0;?;238.0;506.0;68.0;270.0;-882.0;313.0;-401.0;-20.0
-955.0;1299.0;-953.0;-838.0;204.0;466.0;54.0;245.0;-901.0;263.0;-339.0;219.0
-1076.0;1331.0;-714.0;-952.0;149.0;476.0;555.0;?;?;318.0;-206.0;142.0
-1174.0;1501.0;-517.0;-1066.0;247.0;391.0;370.0;188.0;-1230.0;281.0;-265.0;156.0
-1225.0;1268.0;-129.0;-1119.0;205.0;663.0;1476.0;169.0;-1203.0;172.0;-391.0;78.0
-1314.0;1118.0;289.0;-1193.0;203.0;1065.0;1553.0;164.0;?;180.0;-390.0;30.0
?;1272.0;595.0;-1319.0;137.0;898.0;4.0;159.0;-1494.0;261.0;-288.0;-18.0
-1115.0;1226.0;857.0;-1004.0;91.0;157.0;-306.0;154.0;?;171.0;-223.0;20.0
-1049.0;1053.0;1178.0;?;36.0;-19.0;-48.0;139.0;-630.0;175.0;-196.0;100.0
-1203.0;953.0;1484.0;?;25.0;49.0;-382.0;?;-970.0;?;-182.0;105.0
-1152.0;852.0;?;?;78.0;?;-432.0;91.0;-908.0;?;-166.0;102.0
-982.0;793.0;1638.0;-968.0;98.0;-122.0;-363.0;93.0;-803.0;19.0;-151.0;147.0
?;?;1504.0;-858.0;125.0;-104.0;-395.0;106.0;?;?;?;143.0
-807.0;784.0;1414.0;-789.0;124.0;-83.0;-347.0;114.0;?;93.0;-183.0;?
-770.0;803.0;1374.0;?;127.0;-324.0;-337.0;130.0;-684.0;63.0;-265.0;137.0
-766.0;837.0;1211.0;-726.0;140.0;?;?;133.0;-730.0;81.0;-329.0;44.0
-787.0;957.0;966.0;-725.0;169.0;-443.0;-715.0;135.0;-765.0;129.0;-341.0;-88.0
-831.0;?;553.0;-731.0;140.0;-110.0;200.0;127.0;?;165.0;-408.0;?
-899.0;1214.0;142.0;-769.0;?;687.0;1787.0;129.0;-798.0;194.0;?;-41.0
-1008.0;1218.0;-257.0;-872.0;128.0;-30.0;1595.0;138.0;-910.0;217.0;-445.0;-304.0
-1160.0;1393.0;-577.0;-1042.0;222.0;1780.0;1602.0;139.0;-1069.0;211.0;-571.0;-119.0
-1204.0;1115.0;-710.0;-1098.0;102.0;-194.0;-931.0;144.0;-1145.0;171.0;-600.0;-211.0
-1276.0;?;-780.0;?;85.0;-13.0;1319.0;146.0;-1216.0;229.0;-396.0;-175.0
-1333.0;1200.0;-1056.0;-1242.0;79.0;-613.0;366.0;159.0;-1320.0;211.0;?;-117.0
-919.0;1201.0;-884.0;-889.0;-64.0;?;-1234.0;?;-954.0;-82.0;-225.0;-52.0
-950.0;1005.0;-585.0;-887.0;-51.0;-132.0;-329.0;?;?;-38.0;-214.0;32.0
-1099.0;772.0;-451.0;-1061.0;100.0;-97.0;-265.0;197.0;-1298.0;-148.0;-173.0;76.0
-1102.0;687.0;-346.0;-1052.0;208.0;325.0;-2.0;185.0;-1271.0;-173.0;-240.0;81.0
-909.0;662.0;?;-848.0;290.0;278.0;-215.0;176.0;-1015.0;-6.0;?;10.0
-733.0;716.0;-640.0;-645.0;318.0;275.0;-27.0;170.0;?;101.0;-361.0;-30.0
?;764.0;-663.0;-556.0;273.0;388.0;5.0;179.0;-751.0;189.0;-414.0;-29.0
-688.0;826.0;-681.0;-550.0;249.0;383.0;125.0;188.0;-734.0;257.0;-450.0;47.0
-723.0;880.0;-799.0;-581.0;236.0;?;147.0;192.0;-762.0;304.0;?;70.0
-766.0;986.0;-873.0;?;273.0;502.0;254.0;187.0;-794.0;318.0;-533.0;-10.0
-816.0;1149.0;-798.0;-694.0;314.0;408.0;110.0;168.0;-825.0;273.0;-400.0;-48.0
-880.0;1266.0;-679.0;-742.0;281.0;395.0;?;?;-860.0;259.0;-304.0;219.0
-972.0;1309.0;?;-835.0;156.0;?;454.0;113.0;?;?;-179.0;153.0
-1118.0;1407.0;?;?;243.0;505.0;375.0;79.0;-1221.0;266.0;?;151.0
-1199.0;1307.0;-769.0;-1100.0;221.0;583.0;1011.0;57.0;-1261.0;173.0;-418.0;71.0
-1284.0;1127.0;-572.0;-1162.0;204.0;?;753.0;52.0;-1247.0;125.0;-433.0;?
?;1350.0;-570.0;-1262.0;117.0;716.0;530.0;?;-1480.0;243.0;-350.0;-53.0
-1150.0;1302.0;-259.0;-1029.0;29.0;285.0;-115.0;?;-853.0;116.0;-237.0;48.0
-1093.0;1130.0;216.0;-1009.0;-9.0;-16.0;-95.0;71.0;-668.0;118.0;-227.0;24.0
-1311.0;968.0;806.0;-1243.0;55.0;-84.0;-218.0;70.0;-1043.0;139.0;-177.0;82.0
-1235.0;863.0;1314.0;-1172.0;68.0;50.0;-356.0;62.0;-962.0;57.0;-172.0;141.0
