Accelerometer LUA_ accZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LLA Quaternion1;Accelerometer RUA_ accZ
339.0;-16.0;934.0;390.0;-472.0;-390.0;?;-279.0;-538.0;173.0
330.0;-30.0;933.0;429.0;-472.0;-390.0;687.0;-291.0;-538.0;166.0
318.0;?;933.0;396.0;-473.0;-389.0;688.0;?;-538.0;143.0
362.0;-65.0;933.0;407.0;-475.0;-390.0;688.0;-284.0;-538.0;170.0
363.0;-68.0;936.0;438.0;-477.0;-390.0;689.0;-292.0;-538.0;217.0
350.0;-76.0;937.0;354.0;-481.0;-387.0;690.0;-287.0;-537.0;138.0
341.0;16.0;936.0;450.0;?;?;692.0;-306.0;-536.0;165.0
?;12.0;938.0;410.0;-486.0;-382.0;693.0;-316.0;?;210.0
348.0;-31.0;?;445.0;-488.0;-388.0;696.0;-287.0;-537.0;221.0
330.0;61.0;938.0;492.0;-493.0;-392.0;698.0;-282.0;-537.0;239.0
343.0;78.0;940.0;488.0;-499.0;-394.0;701.0;-297.0;-536.0;185.0
348.0;100.0;942.0;525.0;-506.0;-395.0;704.0;-290.0;-533.0;139.0
351.0;90.0;948.0;514.0;-511.0;-397.0;707.0;-314.0;?;139.0
320.0;107.0;948.0;509.0;-514.0;-402.0;?;-331.0;-529.0;201.0
269.0;159.0;951.0;525.0;-516.0;-409.0;716.0;-304.0;-529.0;161.0
259.0;238.0;956.0;495.0;-519.0;-416.0;720.0;-293.0;-529.0;111.0
267.0;?;959.0;495.0;-524.0;-419.0;724.0;-296.0;-529.0;158.0
244.0;340.0;961.0;503.0;-530.0;-423.0;727.0;-304.0;-527.0;112.0
257.0;353.0;?;336.0;-537.0;-425.0;730.0;-295.0;-526.0;21.0
215.0;433.0;968.0;489.0;-544.0;-434.0;733.0;-290.0;-523.0;-14.0
287.0;?;969.0;?;-549.0;-447.0;736.0;-294.0;-521.0;15.0
325.0;?;971.0;591.0;-548.0;-465.0;738.0;-265.0;-521.0;-18.0
310.0;492.0;973.0;620.0;-544.0;-480.0;741.0;?;-521.0;?
302.0;380.0;969.0;456.0;?;-491.0;744.0;?;-521.0;-99.0
301.0;252.0;967.0;552.0;-535.0;-496.0;747.0;-197.0;-519.0;-76.0
?;182.0;966.0;484.0;-530.0;-495.0;748.0;-221.0;-518.0;-43.0
356.0;182.0;962.0;725.0;-526.0;-495.0;749.0;-225.0;-518.0;-86.0
350.0;256.0;961.0;?;-521.0;-490.0;751.0;-231.0;-519.0;-84.0
?;189.0;957.0;678.0;-517.0;?;753.0;-219.0;-520.0;-65.0
384.0;158.0;952.0;714.0;-514.0;-488.0;756.0;-207.0;-522.0;-9.0
?;?;946.0;692.0;-514.0;-489.0;759.0;-211.0;-523.0;-59.0
353.0;103.0;944.0;645.0;-517.0;?;763.0;-224.0;-522.0;-92.0
382.0;13.0;936.0;666.0;-520.0;-492.0;766.0;-249.0;-521.0;-148.0
387.0;-7.0;935.0;?;-524.0;-490.0;?;-281.0;-520.0;?
392.0;-146.0;932.0;753.0;-528.0;-484.0;771.0;-303.0;-520.0;-234.0
359.0;?;931.0;746.0;-531.0;-474.0;772.0;-317.0;-521.0;-272.0
335.0;-36.0;931.0;953.0;?;-468.0;773.0;-322.0;-522.0;-36.0
289.0;-137.0;937.0;104.0;-539.0;-475.0;774.0;-309.0;-523.0;50.0
279.0;259.0;937.0;621.0;-543.0;-476.0;775.0;-309.0;-523.0;17.0
301.0;293.0;?;507.0;-545.0;-475.0;775.0;-350.0;-524.0;?
311.0;?;943.0;610.0;-545.0;-468.0;773.0;?;-528.0;0.0
309.0;-206.0;946.0;779.0;-543.0;-460.0;?;-364.0;-532.0;9.0
?;-80.0;950.0;?;-540.0;-451.0;765.0;-329.0;-537.0;-15.0
293.0;61.0;951.0;717.0;-537.0;-436.0;761.0;-285.0;-542.0;-50.0
335.0;65.0;950.0;?;-533.0;-421.0;757.0;-275.0;-545.0;-47.0
?;-44.0;952.0;541.0;-528.0;-407.0;752.0;-277.0;-548.0;-9.0
346.0;?;952.0;?;-521.0;-393.0;747.0;-277.0;-551.0;-46.0
376.0;-272.0;951.0;?;-514.0;-377.0;741.0;-260.0;-553.0;85.0
357.0;?;955.0;296.0;?;-361.0;736.0;?;-554.0;220.0
349.0;-206.0;960.0;311.0;-498.0;-345.0;731.0;-242.0;-554.0;?
382.0;-157.0;966.0;309.0;?;-328.0;?;-254.0;-554.0;264.0
375.0;-373.0;978.0;327.0;-483.0;?;720.0;-286.0;-555.0;205.0
368.0;?;982.0;358.0;?;-312.0;714.0;-281.0;-555.0;177.0
353.0;-976.0;985.0;517.0;-470.0;-316.0;709.0;-292.0;-556.0;?
340.0;?;982.0;692.0;-464.0;-322.0;704.0;-304.0;-558.0;20.0
340.0;-1265.0;980.0;781.0;-457.0;?;700.0;-312.0;-561.0;-89.0
319.0;-1321.0;970.0;808.0;-452.0;-345.0;696.0;-310.0;-564.0;-146.0
301.0;-1340.0;953.0;826.0;-448.0;-369.0;693.0;-303.0;-567.0;-32.0
324.0;-1212.0;928.0;1025.0;-446.0;-396.0;689.0;-303.0;-570.0;18.0
327.0;-1018.0;903.0;1060.0;-445.0;-409.0;685.0;-301.0;?;22.0
340.0;-787.0;874.0;874.0;-446.0;-409.0;682.0;-286.0;-576.0;-89.0
?;-523.0;841.0;676.0;-449.0;-408.0;679.0;?;-578.0;?
326.0;-423.0;815.0;712.0;-452.0;-413.0;676.0;-295.0;-578.0;3.0
349.0;-118.0;794.0;632.0;-453.0;-420.0;673.0;-293.0;-579.0;33.0
342.0;129.0;776.0;533.0;-454.0;-435.0;672.0;-302.0;-580.0;17.0
341.0;222.0;764.0;542.0;-453.0;-464.0;672.0;-296.0;-580.0;39.0
341.0;350.0;759.0;677.0;-452.0;-498.0;672.0;-285.0;-579.0;22.0
373.0;401.0;758.0;779.0;-450.0;-527.0;673.0;-294.0;-578.0;48.0
372.0;388.0;761.0;829.0;-449.0;-548.0;674.0;-292.0;-577.0;70.0
?;291.0;766.0;956.0;-448.0;-557.0;675.0;-286.0;-577.0;70.0
380.0;172.0;774.0;885.0;-448.0;-553.0;?;-288.0;-575.0;130.0
397.0;160.0;781.0;876.0;-448.0;-542.0;680.0;-283.0;-573.0;80.0
407.0;170.0;?;?;-450.0;-529.0;683.0;?;-571.0;133.0
389.0;181.0;794.0;782.0;-454.0;-517.0;686.0;-296.0;-569.0;?
393.0;?;805.0;836.0;-458.0;-513.0;689.0;-289.0;-566.0;159.0
358.0;200.0;?;816.0;-463.0;-509.0;?;-304.0;-564.0;134.0
387.0;184.0;811.0;787.0;-470.0;-507.0;697.0;-311.0;-560.0;135.0
383.0;142.0;815.0;818.0;-478.0;-508.0;701.0;-324.0;-557.0;137.0
374.0;59.0;813.0;860.0;-486.0;?;704.0;?;-554.0;125.0
348.0;35.0;812.0;925.0;-495.0;-512.0;708.0;-340.0;-550.0;91.0
362.0;-51.0;?;860.0;-502.0;-509.0;711.0;-349.0;-548.0;90.0
358.0;-53.0;811.0;831.0;-508.0;-510.0;714.0;-355.0;-546.0;93.0
?;-56.0;810.0;882.0;-514.0;?;717.0;-345.0;-544.0;68.0
387.0;-93.0;810.0;912.0;-520.0;-508.0;719.0;-351.0;-542.0;?
381.0;-109.0;809.0;?;-523.0;-505.0;720.0;-358.0;-541.0;47.0
371.0;-66.0;811.0;878.0;-526.0;-504.0;721.0;-337.0;-540.0;37.0
?;-27.0;812.0;874.0;-527.0;-503.0;722.0;-331.0;-538.0;59.0
398.0;-38.0;810.0;?;-526.0;-503.0;722.0;?;-537.0;187.0
369.0;-1.0;812.0;960.0;-524.0;-501.0;721.0;-335.0;-536.0;355.0
?;-59.0;813.0;1248.0;?;-485.0;?;-334.0;-537.0;178.0
341.0;-244.0;809.0;917.0;-516.0;-449.0;717.0;-329.0;-537.0;161.0
?;-331.0;803.0;143.0;?;-410.0;714.0;-342.0;-539.0;121.0
366.0;-450.0;803.0;658.0;-504.0;-395.0;711.0;-352.0;-542.0;118.0
329.0;-487.0;799.0;623.0;-497.0;-384.0;707.0;-341.0;-545.0;54.0
317.0;-454.0;791.0;?;-490.0;-376.0;703.0;-323.0;-550.0;29.0
309.0;?;787.0;627.0;?;-375.0;?;?;-554.0;31.0
311.0;-284.0;787.0;679.0;-477.0;-382.0;694.0;-327.0;-558.0;61.0
319.0;-143.0;?;687.0;-469.0;-390.0;691.0;-301.0;?;92.0
345.0;99.0;789.0;638.0;-463.0;-396.0;688.0;-298.0;-567.0;66.0
348.0;174.0;786.0;?;?;-406.0;685.0;-297.0;-571.0;41.0
356.0;181.0;794.0;621.0;-451.0;-416.0;684.0;-262.0;-575.0;68.0
360.0;139.0;808.0;613.0;-448.0;-425.0;684.0;?;-577.0;-52.0
358.0;163.0;825.0;?;-447.0;-435.0;685.0;?;-577.0;?
369.0;73.0;844.0;705.0;-447.0;-447.0;687.0;-235.0;-575.0;9.0
358.0;107.0;874.0;761.0;-449.0;-453.0;690.0;-236.0;-573.0;-33.0
329.0;?;905.0;781.0;-452.0;-447.0;694.0;-239.0;-571.0;-65.0
346.0;578.0;935.0;778.0;-457.0;-434.0;699.0;-244.0;-567.0;-3.0
350.0;680.0;963.0;722.0;-464.0;-416.0;704.0;-258.0;-562.0;31.0
304.0;961.0;983.0;779.0;?;-390.0;709.0;-284.0;-557.0;115.0
299.0;1243.0;996.0;802.0;-483.0;-351.0;715.0;-308.0;-553.0;175.0
289.0;1345.0;998.0;698.0;-494.0;-304.0;721.0;-309.0;-550.0;196.0
295.0;1409.0;990.0;438.0;-505.0;-255.0;729.0;-300.0;-545.0;209.0
334.0;?;980.0;145.0;-515.0;-219.0;739.0;-277.0;-540.0;89.0
308.0;1327.0;968.0;?;-526.0;-200.0;749.0;-295.0;-536.0;-22.0
?;1029.0;959.0;132.0;-537.0;-196.0;761.0;-253.0;-531.0;-184.0
?;666.0;954.0;234.0;-548.0;-201.0;774.0;-206.0;-523.0;?
270.0;419.0;953.0;443.0;-560.0;-206.0;788.0;-257.0;-516.0;207.0
227.0;379.0;?;542.0;-570.0;-203.0;802.0;?;-509.0;150.0
207.0;306.0;935.0;?;?;-174.0;814.0;-252.0;-502.0;-191.0
166.0;341.0;922.0;?;-591.0;-137.0;826.0;-249.0;-496.0;-260.0
184.0;-148.0;910.0;?;-602.0;-117.0;837.0;-189.0;-489.0;-191.0
167.0;-276.0;902.0;187.0;-613.0;-120.0;845.0;-205.0;-481.0;-64.0
?;61.0;892.0;?;-622.0;-116.0;?;?;-475.0;-32.0
188.0;260.0;?;514.0;-630.0;-114.0;858.0;-203.0;-469.0;-44.0
186.0;4.0;886.0;505.0;-635.0;-111.0;863.0;-189.0;-464.0;-218.0
?;-138.0;874.0;395.0;-638.0;-110.0;866.0;-214.0;?;113.0
144.0;-26.0;861.0;156.0;-637.0;-111.0;868.0;-200.0;-460.0;-113.0
116.0;305.0;855.0;242.0;-634.0;-119.0;?;-196.0;-461.0;-201.0
107.0;493.0;851.0;639.0;-627.0;-128.0;868.0;-176.0;-463.0;-151.0
171.0;112.0;847.0;205.0;-621.0;-137.0;865.0;-159.0;-466.0;31.0
189.0;220.0;855.0;492.0;-614.0;-150.0;861.0;-165.0;-469.0;-2.0
204.0;255.0;864.0;381.0;-606.0;-152.0;856.0;-177.0;-472.0;-111.0
207.0;?;876.0;597.0;-595.0;-147.0;850.0;-171.0;-478.0;-107.0
249.0;-69.0;?;307.0;-582.0;-142.0;846.0;-128.0;-485.0;33.0
?;26.0;888.0;235.0;-570.0;-143.0;845.0;-68.0;-492.0;18.0
222.0;47.0;896.0;259.0;-560.0;-143.0;844.0;-52.0;-496.0;-59.0
263.0;-135.0;906.0;251.0;-552.0;-144.0;841.0;-83.0;-497.0;?
278.0;-343.0;916.0;295.0;-546.0;-155.0;838.0;-138.0;-498.0;-2.0
267.0;-526.0;921.0;373.0;-541.0;-172.0;?;-142.0;-499.0;?
300.0;-729.0;931.0;372.0;-537.0;-187.0;830.0;-133.0;-501.0;-46.0
282.0;-663.0;938.0;206.0;?;-205.0;827.0;-147.0;-501.0;-254.0
304.0;-591.0;?;51.0;-537.0;-237.0;825.0;-152.0;-499.0;-285.0
283.0;?;967.0;366.0;-541.0;-302.0;?;-167.0;-496.0;-293.0
262.0;?;972.0;853.0;-546.0;-383.0;821.0;-204.0;?;-107.0
285.0;-259.0;?;1025.0;-552.0;-440.0;819.0;-224.0;-488.0;-38.0
321.0;-143.0;977.0;1135.0;-558.0;-460.0;816.0;-225.0;-483.0;36.0
332.0;21.0;973.0;731.0;-565.0;-453.0;813.0;?;-479.0;33.0
360.0;220.0;973.0;521.0;-572.0;-434.0;810.0;-270.0;-476.0;15.0
300.0;440.0;975.0;359.0;-578.0;-415.0;807.0;-271.0;?;23.0
283.0;376.0;976.0;321.0;-584.0;-406.0;806.0;-255.0;-473.0;10.0
262.0;300.0;975.0;?;-589.0;-413.0;806.0;-227.0;?;28.0
299.0;20.0;?;498.0;?;-422.0;806.0;-252.0;-467.0;?
320.0;79.0;975.0;534.0;-595.0;?;806.0;-299.0;-464.0;?
328.0;146.0;974.0;?;-595.0;-424.0;805.0;-312.0;-464.0;?
311.0;145.0;976.0;508.0;-594.0;-418.0;804.0;-288.0;-466.0;-26.0
305.0;45.0;975.0;526.0;-593.0;-414.0;802.0;-272.0;-468.0;-5.0
300.0;?;974.0;542.0;-592.0;-414.0;801.0;-261.0;-469.0;29.0
326.0;35.0;977.0;586.0;-590.0;?;?;-247.0;-471.0;?
?;57.0;976.0;562.0;?;-417.0;799.0;-253.0;-472.0;20.0
306.0;95.0;974.0;523.0;-585.0;-417.0;798.0;-251.0;-473.0;27.0
308.0;39.0;975.0;540.0;-582.0;-418.0;797.0;-247.0;-475.0;?
319.0;60.0;976.0;508.0;-579.0;?;796.0;-241.0;-476.0;9.0
312.0;20.0;975.0;504.0;-576.0;-416.0;795.0;?;-478.0;40.0
313.0;36.0;?;520.0;-573.0;-415.0;794.0;-241.0;-479.0;19.0
294.0;2.0;?;?;-572.0;-414.0;793.0;-237.0;-480.0;-2.0
298.0;56.0;?;504.0;-571.0;?;792.0;-236.0;-480.0;33.0
317.0;25.0;976.0;479.0;-571.0;-413.0;792.0;-251.0;-480.0;42.0
340.0;-22.0;975.0;?;-571.0;?;791.0;?;-480.0;10.0
301.0;23.0;975.0;522.0;-571.0;-415.0;791.0;-248.0;-480.0;40.0
322.0;40.0;976.0;494.0;-572.0;-415.0;791.0;-254.0;-480.0;17.0
?;-21.0;975.0;?;-573.0;-415.0;?;-258.0;-480.0;?
321.0;?;974.0;502.0;-573.0;-416.0;791.0;-253.0;-479.0;-4.0
330.0;-29.0;974.0;482.0;-573.0;-416.0;791.0;-264.0;-478.0;10.0
313.0;-22.0;974.0;490.0;-574.0;-416.0;792.0;-263.0;?;31.0
?;-37.0;972.0;504.0;-574.0;-417.0;?;-255.0;-477.0;11.0
278.0;-74.0;976.0;497.0;-575.0;-417.0;792.0;?;-476.0;?
275.0;-29.0;973.0;493.0;-575.0;-417.0;?;-269.0;-475.0;29.0
289.0;-57.0;975.0;500.0;-575.0;-416.0;792.0;-285.0;-475.0;44.0
279.0;-18.0;973.0;554.0;-575.0;-414.0;?;?;-475.0;68.0
280.0;-26.0;974.0;490.0;?;-408.0;791.0;-255.0;-475.0;49.0
296.0;-24.0;975.0;434.0;-575.0;-399.0;790.0;-262.0;-475.0;31.0
309.0;-8.0;976.0;409.0;-573.0;-394.0;790.0;-251.0;-474.0;13.0
312.0;-49.0;975.0;474.0;-572.0;-394.0;789.0;-253.0;-473.0;36.0
301.0;-53.0;975.0;480.0;?;-394.0;789.0;-247.0;-473.0;50.0
?;-58.0;974.0;480.0;-567.0;-394.0;789.0;-239.0;-473.0;31.0
293.0;-51.0;973.0;482.0;-566.0;-394.0;789.0;-240.0;-473.0;?
?;?;974.0;449.0;-565.0;-392.0;789.0;-231.0;-473.0;25.0
308.0;-18.0;977.0;468.0;-565.0;-392.0;789.0;-228.0;-472.0;80.0
324.0;-31.0;974.0;467.0;-565.0;-391.0;?;-244.0;-472.0;74.0
316.0;-43.0;974.0;467.0;-565.0;-391.0;790.0;-235.0;-472.0;88.0
319.0;-32.0;975.0;?;-567.0;-389.0;792.0;-232.0;-471.0;58.0
285.0;-52.0;974.0;412.0;-569.0;-388.0;793.0;-245.0;-469.0;52.0
293.0;-106.0;973.0;441.0;-571.0;-389.0;?;-259.0;-468.0;70.0
299.0;-95.0;974.0;455.0;-574.0;-391.0;795.0;-271.0;-467.0;53.0
321.0;-108.0;973.0;513.0;-576.0;-395.0;?;-266.0;-466.0;31.0
304.0;-123.0;972.0;461.0;-579.0;-397.0;796.0;-276.0;-465.0;44.0
249.0;-161.0;974.0;507.0;?;?;796.0;-274.0;-464.0;115.0
?;-115.0;973.0;484.0;-583.0;-401.0;797.0;-279.0;-464.0;69.0
261.0;-14.0;974.0;527.0;-583.0;?;798.0;-266.0;-464.0;128.0
?;65.0;973.0;478.0;-584.0;-403.0;799.0;-245.0;-465.0;62.0
262.0;27.0;973.0;529.0;-584.0;-407.0;?;-256.0;?;58.0
282.0;-2.0;973.0;517.0;-586.0;-407.0;799.0;-259.0;-465.0;-3.0
256.0;55.0;973.0;516.0;-588.0;-408.0;799.0;-259.0;-465.0;-31.0
244.0;59.0;973.0;582.0;-590.0;-408.0;800.0;-237.0;-464.0;?
205.0;-29.0;975.0;494.0;-592.0;-408.0;802.0;-238.0;?;-7.0
200.0;47.0;974.0;499.0;-592.0;-401.0;804.0;-242.0;-463.0;24.0
268.0;?;?;302.0;-593.0;-379.0;805.0;-218.0;?;-4.0
277.0;163.0;969.0;349.0;-595.0;-332.0;807.0;-211.0;-459.0;54.0
293.0;?;967.0;506.0;?;-282.0;808.0;-195.0;-457.0;45.0
270.0;-126.0;961.0;564.0;-593.0;-246.0;810.0;?;-455.0;16.0
319.0;?;952.0;324.0;-592.0;-219.0;814.0;?;-454.0;10.0
318.0;162.0;945.0;284.0;-592.0;-210.0;818.0;-138.0;-451.0;-19.0
316.0;124.0;942.0;351.0;-594.0;-209.0;822.0;?;-448.0;-80.0
321.0;60.0;939.0;433.0;?;?;827.0;-185.0;-444.0;-69.0
312.0;-12.0;936.0;440.0;-599.0;-208.0;830.0;-196.0;?;-39.0
310.0;?;930.0;389.0;-604.0;?;834.0;-179.0;?;-79.0
329.0;-35.0;932.0;404.0;-609.0;-197.0;837.0;-201.0;-433.0;-79.0
304.0;28.0;927.0;346.0;-616.0;-190.0;?;-243.0;?;-70.0
352.0;-106.0;923.0;291.0;-624.0;-180.0;844.0;-224.0;-424.0;-10.0
?;-87.0;920.0;307.0;-632.0;-167.0;847.0;?;-419.0;53.0
371.0;162.0;916.0;222.0;?;-154.0;850.0;-264.0;-413.0;6.0
?;-10.0;940.0;283.0;-755.0;36.0;827.0;-280.0;-160.0;?
432.0;-125.0;948.0;276.0;-764.0;40.0;827.0;-328.0;-140.0;13.0
470.0;-128.0;957.0;265.0;-773.0;44.0;827.0;-348.0;-123.0;20.0
425.0;-109.0;966.0;256.0;-778.0;47.0;827.0;-367.0;-109.0;?
351.0;-156.0;978.0;238.0;-780.0;48.0;826.0;-433.0;-100.0;64.0
296.0;-275.0;?;241.0;-778.0;47.0;824.0;?;-97.0;?
318.0;-356.0;1000.0;222.0;-774.0;43.0;822.0;-450.0;-98.0;95.0
334.0;-436.0;1008.0;201.0;-767.0;34.0;818.0;-490.0;-103.0;177.0
342.0;-334.0;1011.0;211.0;-760.0;?;811.0;-456.0;-111.0;208.0
299.0;-152.0;1009.0;254.0;-754.0;9.0;804.0;-482.0;-120.0;181.0
348.0;?;1006.0;288.0;-747.0;?;799.0;-488.0;-135.0;203.0
324.0;76.0;998.0;235.0;-738.0;?;796.0;?;-158.0;197.0
273.0;19.0;980.0;209.0;-726.0;-9.0;793.0;-316.0;?;169.0
298.0;-4.0;957.0;?;-715.0;-2.0;789.0;-308.0;-206.0;200.0
389.0;-7.0;931.0;57.0;-704.0;4.0;784.0;-319.0;-228.0;?
?;-8.0;907.0;39.0;-692.0;5.0;778.0;-269.0;-248.0;170.0
403.0;35.0;886.0;57.0;-680.0;2.0;772.0;-230.0;-262.0;158.0
?;71.0;869.0;125.0;-670.0;0.0;?;-288.0;-273.0;162.0
442.0;135.0;856.0;140.0;-661.0;0.0;757.0;?;-283.0;141.0
453.0;157.0;846.0;132.0;-651.0;4.0;753.0;?;-291.0;155.0
?;161.0;842.0;153.0;-639.0;9.0;?;?;?;172.0
339.0;?;101.0;497.0;-717.0;-186.0;785.0;-525.0;-119.0;517.0
329.0;-1588.0;66.0;?;-716.0;-200.0;?;-352.0;-129.0;500.0
267.0;-1468.0;?;649.0;-713.0;-208.0;782.0;-365.0;-136.0;473.0
180.0;-1393.0;27.0;641.0;?;-209.0;782.0;-524.0;-152.0;525.0
210.0;-1360.0;?;529.0;-706.0;-208.0;?;-376.0;-175.0;452.0
228.0;-1211.0;-5.0;538.0;-701.0;-204.0;788.0;-244.0;-198.0;412.0
273.0;-1132.0;-24.0;446.0;?;-195.0;790.0;?;-217.0;515.0
303.0;-974.0;-37.0;303.0;-695.0;-188.0;790.0;-343.0;-236.0;?
342.0;-734.0;-58.0;356.0;-696.0;-184.0;787.0;-321.0;-254.0;660.0
334.0;-603.0;-80.0;289.0;-695.0;-185.0;?;-288.0;-273.0;687.0
314.0;-739.0;-107.0;238.0;-691.0;-197.0;786.0;-205.0;?;670.0
316.0;-817.0;-135.0;255.0;-682.0;-216.0;785.0;-140.0;-305.0;648.0
368.0;-761.0;-160.0;?;-670.0;-235.0;?;-195.0;-313.0;668.0
529.0;-744.0;?;377.0;-658.0;-242.0;?;-254.0;-319.0;594.0
600.0;-767.0;-194.0;?;-646.0;-234.0;778.0;-285.0;?;570.0
591.0;-785.0;-210.0;341.0;-638.0;-215.0;774.0;-263.0;-327.0;678.0
505.0;-657.0;-222.0;204.0;?;?;771.0;-261.0;-329.0;807.0
507.0;-411.0;-238.0;177.0;-632.0;-184.0;772.0;-235.0;-326.0;642.0
441.0;-276.0;-252.0;270.0;-631.0;?;774.0;-163.0;?;668.0
448.0;-183.0;-267.0;189.0;-632.0;-196.0;?;-212.0;-292.0;596.0
437.0;-170.0;-291.0;219.0;-637.0;-217.0;778.0;-410.0;-269.0;?
440.0;-209.0;-315.0;277.0;-647.0;-236.0;780.0;?;-253.0;614.0
410.0;-136.0;?;223.0;-662.0;-249.0;784.0;-542.0;-245.0;654.0
?;?;-357.0;219.0;?;-256.0;789.0;-410.0;-237.0;?
401.0;-70.0;-377.0;224.0;-697.0;-261.0;792.0;-324.0;-222.0;675.0
419.0;40.0;-386.0;178.0;-713.0;-267.0;795.0;?;-200.0;723.0
405.0;32.0;?;170.0;-727.0;-276.0;?;-403.0;-180.0;719.0
432.0;38.0;-387.0;121.0;-739.0;-285.0;799.0;-447.0;-163.0;684.0
421.0;-14.0;-382.0;293.0;-749.0;-292.0;?;-442.0;-150.0;703.0
409.0;-41.0;-384.0;276.0;-756.0;?;802.0;-413.0;-139.0;680.0
389.0;-19.0;-380.0;419.0;-761.0;-311.0;803.0;?;-130.0;681.0
398.0;-3.0;-381.0;437.0;-762.0;-320.0;?;-414.0;-124.0;631.0
398.0;-69.0;-390.0;360.0;-762.0;-331.0;804.0;-435.0;-121.0;671.0
408.0;-81.0;-391.0;427.0;-760.0;-340.0;803.0;-408.0;-122.0;644.0
409.0;-81.0;-391.0;388.0;-756.0;-348.0;803.0;-415.0;-125.0;?
417.0;-75.0;-393.0;445.0;-752.0;?;802.0;-412.0;-130.0;391.0
402.0;-81.0;-394.0;373.0;-747.0;-372.0;801.0;-385.0;-136.0;300.0
398.0;-75.0;-390.0;477.0;-742.0;-390.0;800.0;-370.0;-142.0;?
394.0;-67.0;-396.0;574.0;-736.0;-413.0;798.0;-363.0;-150.0;447.0
379.0;-22.0;-401.0;844.0;-729.0;-430.0;797.0;-357.0;-157.0;416.0
?;126.0;-421.0;662.0;-721.0;-437.0;?;-364.0;-165.0;395.0
?;207.0;-446.0;518.0;-715.0;-444.0;797.0;-351.0;-172.0;364.0
354.0;298.0;-462.0;524.0;-709.0;-453.0;798.0;-338.0;-179.0;?
357.0;375.0;-483.0;647.0;-705.0;-464.0;799.0;-318.0;-183.0;372.0
336.0;498.0;-511.0;728.0;?;-470.0;800.0;-314.0;-185.0;379.0
329.0;539.0;-534.0;681.0;-702.0;-475.0;801.0;-296.0;-184.0;?
?;684.0;-554.0;?;?;-477.0;802.0;-284.0;-182.0;321.0
311.0;701.0;-571.0;590.0;-703.0;-478.0;801.0;-260.0;?;270.0
313.0;801.0;-587.0;?;-705.0;-474.0;800.0;-271.0;?;268.0
340.0;1096.0;?;493.0;-708.0;-473.0;798.0;-264.0;-157.0;236.0
?;?;-606.0;572.0;-711.0;-470.0;796.0;-258.0;-144.0;?
331.0;1427.0;-610.0;569.0;-715.0;-461.0;792.0;?;-129.0;?
327.0;1491.0;-608.0;614.0;-719.0;-449.0;787.0;-257.0;-111.0;189.0
315.0;?;-603.0;630.0;-722.0;-429.0;781.0;-273.0;-92.0;124.0
316.0;1970.0;-594.0;644.0;-725.0;-410.0;773.0;-252.0;-70.0;101.0
341.0;1918.0;?;865.0;-727.0;-385.0;?;-249.0;-45.0;130.0
362.0;2133.0;-560.0;836.0;-728.0;-362.0;754.0;-257.0;?;52.0
400.0;2134.0;-543.0;889.0;-729.0;-338.0;743.0;?;8.0;65.0
373.0;2088.0;-521.0;950.0;-730.0;-312.0;732.0;-245.0;38.0;89.0
402.0;2133.0;-497.0;1026.0;-729.0;-287.0;719.0;-245.0;68.0;87.0
?;2142.0;-476.0;1013.0;-728.0;?;705.0;-261.0;99.0;33.0
353.0;2021.0;-454.0;987.0;-726.0;-234.0;?;-267.0;131.0;117.0
398.0;197.0;-226.0;1122.0;-362.0;474.0;173.0;-294.0;649.0;-111.0
408.0;85.0;?;742.0;-368.0;474.0;176.0;-286.0;643.0;-107.0
395.0;141.0;-223.0;737.0;?;473.0;178.0;-250.0;638.0;-77.0
384.0;147.0;-225.0;767.0;-373.0;469.0;180.0;-253.0;636.0;?
334.0;-65.0;-233.0;799.0;-372.0;465.0;180.0;?;637.0;-82.0
351.0;-37.0;-235.0;781.0;-370.0;460.0;181.0;-315.0;640.0;-70.0
402.0;-36.0;-236.0;756.0;-367.0;456.0;182.0;-325.0;644.0;-18.0
359.0;-133.0;-242.0;?;-364.0;452.0;?;-320.0;650.0;-85.0
358.0;-328.0;-238.0;842.0;?;448.0;181.0;-338.0;656.0;13.0
403.0;-360.0;-239.0;749.0;-356.0;441.0;?;-338.0;662.0;51.0
?;-412.0;-244.0;806.0;?;432.0;176.0;-311.0;668.0;?
353.0;-479.0;-247.0;?;-345.0;?;173.0;-326.0;673.0;-30.0
327.0;-500.0;-256.0;955.0;-339.0;400.0;171.0;-359.0;678.0;-52.0
324.0;-676.0;-273.0;977.0;-335.0;373.0;169.0;?;682.0;-2.0
?;?;-277.0;982.0;-332.0;345.0;167.0;?;684.0;-9.0
359.0;-649.0;-286.0;899.0;-330.0;314.0;168.0;-365.0;?;0.0
359.0;-476.0;-298.0;809.0;?;285.0;172.0;?;683.0;?
341.0;-407.0;-298.0;662.0;-333.0;260.0;175.0;-352.0;681.0;?
362.0;-326.0;-293.0;610.0;-335.0;241.0;177.0;-322.0;677.0;101.0
394.0;-208.0;-290.0;543.0;-338.0;227.0;179.0;-330.0;672.0;138.0
