Accelerometer LUA^ accZ;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK gyroZ
-502.0;-45.0;114.0;698;330.0;736.0;-38;139;534;-66.0;204.0
-420.0;-83.0;85.0;781;325.0;653.0;-39;139;317;-68.0;274.0
-441.0;-120.0;41.0;785;317.0;410.0;-39;139;242;-74.0;431.0
?;-154.0;-4.0;808;308.0;344.0;-40;139;243;-88.0;487.0
-418.0;?;-49.0;966;303.0;230.0;-39;139;165;-109.0;533.0
?;-223.0;-115.0;873;303.0;310.0;-39;139;253;-126.0;575.0
-483.0;-259.0;-191.0;?;303.0;?;-38;139;488;-132.0;589.0
-572.0;-300.0;-275.0;859;302.0;297.0;-38;139;383;-137.0;521.0
-382.0;-339.0;-355.0;1198;309.0;-194.0;-38;139;13;-138.0;493.0
-178.0;-371.0;-419.0;1237;314.0;-457.0;-37;139;-700;-129.0;?
-247.0;-402.0;-483.0;1155;323.0;-21.0;-37;139;?;-115.0;689.0
-29.0;?;-545.0;1007;339.0;-410.0;-37;139;839;-99.0;?
73.0;-451.0;-603.0;978;353.0;?;-37;139;81;?;?
107.0;-461.0;?;1008;362.0;-287.0;-37;137;-595;-81.0;1083.0
334.0;-465.0;?;988;366.0;-928.0;-37;133;-252;-78.0;1154.0
357.0;-475.0;-750.0;999;?;?;-37;137;-413;?;?
425.0;-486.0;-797.0;996;333.0;-354.0;-37;151;?;-67.0;1270.0
442.0;-496.0;-836.0;993;297.0;-185.0;?;153;-347;-62.0;1322.0
479.0;-504.0;-873.0;1001;250.0;195.0;-37;?;-389;-45.0;1427.0
426.0;-508.0;-900.0;986;?;146.0;-37;138;-350;-29.0;1458.0
426.0;-509.0;-917.0;1006;97.0;-52.0;-37;142;-372;-23.0;1445.0
436.0;-509.0;-908.0;987;-8.0;-424.0;-37;141;-367;-23.0;1366.0
611.0;-508.0;-884.0;995;?;-174.0;-37;139;-367;-26.0;1337.0
636.0;-509.0;-848.0;1014;-202.0;-15.0;-37;139;-358;-25.0;1210.0
503.0;-508.0;-814.0;947;-274.0;-176.0;-37;139;?;-26.0;1152.0
525.0;-503.0;-779.0;1098;-374.0;?;-36;140;-320;-30.0;996.0
473.0;-501.0;-744.0;767;-501.0;?;-38;141;-464;-35.0;1004.0
553.0;-498.0;-698.0;151;-640.0;-709.0;-42;142;-707;-37.0;?
570.0;-499.0;-665.0;196;-758.0;-564.0;-41;?;-691;?;864.0
591.0;-501.0;-643.0;229;-845.0;-1669.0;-41;141;-695;-34.0;768.0
661.0;-505.0;-613.0;?;-900.0;-1412.0;-45;142;-550;-34.0;?
654.0;-508.0;-596.0;104;-945.0;-60.0;-46;141;-365;-38.0;644.0
-111.0;-298.0;?;1942;-48.0;?;-38;148;?;370.0;-256.0
-518.0;-337.0;67.0;-73;-38.0;862.0;-39;148;-1111;240.0;-239.0
?;-374.0;103.0;1180;-31.0;697.0;-37;150;?;74.0;-62.0
86.0;-399.0;143.0;1499;-25.0;884.0;-36;153;1053;-58.0;62.0
?;-419.0;?;781;-18.0;?;-36;153;?;-134.0;31.0
-369.0;-426.0;193.0;1181;7.0;823.0;-36;155;327;-177.0;-54.0
?;-423.0;199.0;?;31.0;887.0;-35;156;?;-213.0;-164.0
-606.0;-409.0;194.0;626;66.0;927.0;-34;155;567;-228.0;-133.0
?;-392.0;199.0;917;93.0;811.0;-34;152;?;?;-49.0
-455.0;-368.0;215.0;883;120.0;891.0;-34;150;304;-317.0;?
-414.0;-335.0;225.0;761;?;862.0;-33;148;429;-344.0;136.0
-449.0;-298.0;?;797;168.0;807.0;-34;145;276;-369.0;249.0
-284.0;-256.0;239.0;753;197.0;952.0;-34;141;?;-394.0;431.0
-639.0;?;253.0;704;217.0;883.0;-35;138;486;-443.0;570.0
-384.0;-176.0;271.0;?;235.0;922.0;-36;137;464;-495.0;673.0
-599.0;?;283.0;776;256.0;?;?;135;383;-541.0;588.0
-435.0;-83.0;294.0;793;273.0;1633.0;-36;134;384;-577.0;617.0
-609.0;-28.0;305.0;756;?;?;-36;134;418;-607.0;453.0
-374.0;20.0;321.0;767;304.0;1039.0;-36;134;402;?;431.0
-572.0;57.0;?;768;324.0;1341.0;-36;134;403;-650.0;315.0
?;107.0;364.0;771;336.0;1185.0;-37;135;383;-647.0;288.0
-526.0;180.0;385.0;764;353.0;1336.0;-37;136;409;-608.0;143.0
-525.0;247.0;?;768;367.0;1132.0;-37;138;397;-572.0;?
-587.0;304.0;422.0;791;383.0;1269.0;-37;141;348;?;-232.0
-498.0;356.0;433.0;?;395.0;1021.0;?;143;355;-504.0;-293.0
?;396.0;435.0;771;403.0;1273.0;-37;143;358;-456.0;-397.0
-607.0;428.0;435.0;777;402.0;952.0;-37;147;354;-402.0;-381.0
?;447.0;421.0;764;401.0;906.0;-37;154;357;-348.0;-357.0
-564.0;457.0;406.0;758;409.0;923.0;-37;156;352;-306.0;-351.0
-519.0;465.0;401.0;771;425.0;1207.0;-37;156;348;-266.0;-258.0
-604.0;467.0;396.0;?;430.0;?;-37;159;348;-221.0;?
-116.0;?;398.0;742;433.0;1102.0;-37;160;?;-186.0;-635.0
-336.0;455.0;394.0;750;440.0;1236.0;-37;161;334;-158.0;-705.0
-873.0;452.0;401.0;765;?;1140.0;-37;162;361;-132.0;-711.0
-650.0;449.0;407.0;?;441.0;1065.0;-37;161;349;-113.0;-721.0
?;444.0;?;777;438.0;1025.0;-37;163;340;?;?
-504.0;439.0;409.0;781;435.0;?;-37;162;337;-91.0;-694.0
-435.0;427.0;406.0;749;427.0;1062.0;-37;163;331;-90.0;-616.0
-454.0;421.0;399.0;766;417.0;1095.0;?;163;351;-82.0;-545.0
-435.0;?;391.0;802;409.0;1065.0;-37;158;321;-68.0;-395.0
-378.0;416.0;376.0;?;393.0;?;-37;160;306;?;-309.0
-355.0;421.0;357.0;763;374.0;1003.0;-37;149;186;-62.0;-203.0
-318.0;429.0;327.0;763;350.0;1058.0;-37;?;190;-56.0;-203.0
?;444.0;298.0;755;329.0;1078.0;-37;122;?;-49.0;-216.0
-251.0;?;280.0;760;311.0;1130.0;-37;119;?;-36.0;-318.0
?;472.0;248.0;745;288.0;?;-37;131;383;-17.0;-421.0
-74.0;488.0;215.0;789;262.0;992.0;-37;137;390;4.0;-438.0
-84.0;?;168.0;805;225.0;958.0;-37;142;338;39.0;-550.0
-98.0;517.0;134.0;728;188.0;944.0;-37;?;399;82.0;-617.0
74.0;530.0;110.0;755;161.0;865.0;-37;?;365;129.0;-722.0
77.0;542.0;82.0;822;128.0;804.0;-37;165;?;180.0;-842.0
86.0;552.0;61.0;809;98.0;824.0;?;152;445;?;-923.0
133.0;556.0;?;844;73.0;978.0;-37;203;331;290.0;-1013.0
109.0;562.0;?;783;52.0;986.0;-38;114;354;336.0;-1187.0
73.0;559.0;35.0;785;31.0;1130.0;-39;-198;403;375.0;-1349.0
169.0;557.0;43.0;791;15.0;1175.0;-41;-198;355;409.0;-1467.0
?;557.0;55.0;?;-2.0;1068.0;-47;108;426;441.0;-1636.0
197.0;553.0;83.0;888;-13.0;980.0;-54;197;-71;472.0;-1695.0
?;543.0;95.0;?;-31.0;974.0;-63;154;-5;505.0;?
171.0;532.0;93.0;262;-49.0;956.0;-68;170;1020;?;-1725.0
81.0;515.0;?;216;-63.0;1225.0;-69;163;1800;571.0;-1623.0
76.0;494.0;98.0;189;-68.0;1500.0;-69;163;1836;598.0;-1544.0
141.0;476.0;121.0;902;?;1385.0;-61;167;?;620.0;-1459.0
197.0;463.0;142.0;?;-23.0;1287.0;-52;163;?;639.0;-1263.0
320.0;460.0;155.0;1011;-9.0;1244.0;-48;168;136;653.0;-1054.0
291.0;461.0;174.0;966;-4.0;?;-46;166;269;?;-806.0
89.0;465.0;184.0;624;?;1211.0;-46;167;195;662.0;?
-173.0;477.0;193.0;619;-10.0;1111.0;-46;?;247;653.0;-465.0
-149.0;486.0;?;542;-14.0;931.0;?;168;?;645.0;-431.0
-121.0;495.0;199.0;446;-12.0;?;-47;166;?;640.0;?
-147.0;504.0;199.0;637;-15.0;983.0;?;170;-478;628.0;-373.0
-125.0;514.0;198.0;553;-17.0;980.0;-48;166;-618;619.0;-386.0
-19.0;526.0;191.0;858;-23.0;983.0;-50;169;-426;608.0;-516.0
66.0;531.0;191.0;1428;-29.0;873.0;-52;174;-427;599.0;-589.0
101.0;535.0;193.0;1147;-32.0;806.0;-49;164;-132;590.0;-720.0
140.0;542.0;186.0;568;-44.0;732.0;-40;188;?;577.0;-806.0
109.0;549.0;182.0;?;-54.0;740.0;?;156;-1045;561.0;-734.0
92.0;555.0;179.0;-422;-71.0;875.0;-30;194;689;539.0;-616.0
62.0;559.0;184.0;1330;-84.0;1314.0;-30;178;4024;515.0;-451.0
53.0;565.0;190.0;836;?;1568.0;-36;-123;-514;493.0;-405.0
106.0;566.0;202.0;481;-88.0;1659.0;-38;?;-1865;473.0;-411.0
151.0;570.0;?;918;-77.0;1585.0;-38;-132;422;447.0;-465.0
219.0;576.0;225.0;742;?;1473.0;-39;-158;100;401.0;?
277.0;581.0;227.0;864;-17.0;1126.0;-39;-143;393;339.0;-198.0
280.0;575.0;227.0;858;23.0;1026.0;-39;-145;308;292.0;-216.0
225.0;556.0;?;780;63.0;?;-39;?;218;262.0;?
-90.0;539.0;263.0;808;99.0;1174.0;?;-157;319;238.0;-476.0
-225.0;521.0;303.0;810;133.0;1241.0;?;-163;219;203.0;-602.0
-38.0;509.0;364.0;804;?;1272.0;-40;?;?;163.0;-639.0
33.0;502.0;441.0;?;186.0;1213.0;-41;-168;230;120.0;-729.0
83.0;492.0;515.0;786;212.0;1149.0;-41;-167;234;74.0;-729.0
115.0;481.0;?;785;238.0;1118.0;-41;-168;238;29.0;-698.0
148.0;462.0;649.0;768;265.0;1051.0;-44;-168;216;-17.0;-675.0
207.0;451.0;710.0;?;299.0;943.0;-46;-157;?;-48.0;-664.0
244.0;?;765.0;747;335.0;911.0;-46;-165;206;-72.0;-657.0
172.0;427.0;?;732;369.0;974.0;-49;-158;174;-95.0;-623.0
152.0;417.0;847.0;643;405.0;1012.0;-56;-162;210;-121.0;-537.0
163.0;407.0;868.0;711;440.0;1255.0;-63;-182;126;-148.0;-512.0
252.0;397.0;881.0;645;473.0;1208.0;-72;-153;?;-180.0;-537.0
328.0;393.0;884.0;562;?;952.0;-81;-221;160;?;-617.0
401.0;388.0;879.0;1114;532.0;1222.0;-78;-101;762;-231.0;-698.0
396.0;388.0;?;1920;551.0;1451.0;-70;193;451;-251.0;-721.0
396.0;395.0;875.0;1747;?;1325.0;-66;190;33;-255.0;?
296.0;412.0;875.0;860;569.0;1120.0;-67;164;117;-253.0;-762.0
?;?;865.0;687;566.0;1103.0;-70;194;102;-255.0;-435.0
246.0;444.0;864.0;834;?;1158.0;-72;170;-141;-253.0;?
29.0;?;864.0;726;565.0;1200.0;-81;186;-147;-241.0;-64.0
51.0;?;867.0;766;554.0;1170.0;-85;179;-131;-219.0;-61.0
-49.0;?;?;754;?;1133.0;-75;?;-159;-204.0;?
24.0;535.0;851.0;814;516.0;1074.0;-68;187;-77;-195.0;19.0
230.0;?;833.0;?;495.0;?;-57;166;-278;-192.0;51.0
211.0;571.0;807.0;1480;472.0;900.0;?;195;?;-191.0;78.0
190.0;590.0;?;1408;446.0;918.0;-36;163;371;-194.0;67.0
272.0;604.0;727.0;-722;421.0;1018.0;-21;184;299;-193.0;?
269.0;613.0;684.0;-3006;397.0;1054.0;-14;?;?;-193.0;?
231.0;620.0;642.0;?;375.0;?;-16;-93;-191;-192.0;260.0
203.0;?;610.0;199;351.0;1325.0;-13;?;-639;-194.0;305.0
236.0;626.0;580.0;483;326.0;1308.0;-21;?;-657;-197.0;284.0
231.0;?;?;1829;313.0;1096.0;-36;-129;-1159;-199.0;276.0
298.0;634.0;?;739;304.0;1009.0;-38;170;?;-201.0;259.0
292.0;635.0;546.0;647;?;1151.0;-39;117;207;-200.0;334.0
277.0;635.0;544.0;943;310.0;1225.0;-39;26;340;-196.0;344.0
307.0;633.0;540.0;652;325.0;1233.0;-39;74;318;-182.0;221.0
?;637.0;551.0;852;346.0;1193.0;-39;53;252;-160.0;137.0
248.0;641.0;?;766;372.0;1220.0;?;?;278;-136.0;-31.0
113.0;647.0;613.0;790;?;1260.0;-39;78;?;?;-133.0
162.0;654.0;655.0;795;436.0;1231.0;-39;100;263;-156.0;-182.0
172.0;661.0;?;785;474.0;1197.0;-39;154;267;-198.0;-226.0
127.0;661.0;745.0;802;512.0;1160.0;-39;135;275;-241.0;-238.0
103.0;666.0;793.0;787;?;1079.0;-39;209;?;-272.0;-256.0
111.0;672.0;837.0;790;591.0;973.0;-39;136;264;-290.0;-297.0
114.0;682.0;872.0;787;619.0;841.0;-40;-165;269;-310.0;-276.0
82.0;693.0;896.0;790;640.0;836.0;-40;-196;260;-328.0;-294.0
85.0;701.0;912.0;788;?;900.0;-40;-155;255;-348.0;-258.0
194.0;705.0;927.0;?;681.0;1005.0;?;-189;257;-371.0;-219.0
191.0;708.0;930.0;?;696.0;1227.0;-39;-165;?;-386.0;?
228.0;716.0;929.0;865;706.0;1267.0;-41;-174;263;-399.0;-196.0
264.0;721.0;927.0;843;715.0;1070.0;-41;-175;341;-412.0;-232.0
244.0;729.0;928.0;816;720.0;1000.0;-40;-174;392;-421.0;-329.0
?;740.0;929.0;1039;725.0;1244.0;-50;-179;210;-432.0;-389.0
325.0;750.0;936.0;1390;721.0;1518.0;-63;-177;287;-436.0;-515.0
397.0;763.0;944.0;1186;714.0;1454.0;-67;-179;?;-438.0;?
507.0;777.0;958.0;973;709.0;1233.0;-67;-178;61;-427.0;?
472.0;787.0;956.0;936;699.0;1082.0;-68;-178;208;-422.0;-17.0
282.0;799.0;944.0;636;683.0;961.0;-64;-178;-129;-418.0;-8.0
68.0;811.0;?;828;?;862.0;-59;-178;-20;-410.0;?
55.0;?;918.0;461;651.0;843.0;-56;-178;-329;?;?
173.0;836.0;898.0;847;633.0;?;?;-178;361;?;-16.0
139.0;853.0;884.0;?;613.0;813.0;-48;?;1663;?;39.0
99.0;877.0;865.0;-304;589.0;845.0;-43;?;795;?;49.0
185.0;898.0;849.0;-351;569.0;914.0;-42;-177;601;-293.0;?
?;912.0;834.0;-179;553.0;908.0;-40;-177;754;-261.0;125.0
235.0;924.0;818.0;-37;534.0;962.0;-38;-177;640;-244.0;138.0
300.0;936.0;805.0;886;526.0;?;-37;-177;726;-207.0;211.0
314.0;944.0;795.0;704;523.0;1102.0;-36;-177;280;-187.0;215.0
297.0;936.0;788.0;679;526.0;1089.0;-37;?;430;-225.0;171.0
352.0;926.0;786.0;777;?;1109.0;-37;-177;444;-264.0;130.0
?;919.0;786.0;663;537.0;1158.0;-38;-177;273;-270.0;107.0
305.0;913.0;792.0;?;547.0;?;-39;-177;367;?;141.0
305.0;905.0;798.0;669;?;1194.0;-40;-177;?;-302.0;167.0
290.0;901.0;?;670;579.0;1215.0;-40;?;335;-312.0;171.0
?;?;832.0;673;599.0;1221.0;-40;?;374;-330.0;196.0
210.0;891.0;850.0;685;623.0;1141.0;-39;-177;348;?;190.0
218.0;888.0;879.0;707;641.0;1104.0;-39;-177;336;?;132.0
165.0;884.0;911.0;702;656.0;1069.0;-39;-177;357;-350.0;98.0
159.0;880.0;938.0;700;671.0;1071.0;-39;-177;370;-356.0;74.0
180.0;878.0;959.0;713;682.0;1039.0;-39;-177;352;-358.0;-16.0
181.0;878.0;974.0;708;684.0;1001.0;-39;-176;346;-361.0;-16.0
194.0;877.0;984.0;?;690.0;1007.0;-39;-176;344;?;-7.0
219.0;872.0;991.0;704;693.0;1009.0;-39;-176;345;-373.0;11.0
231.0;866.0;993.0;700;692.0;1019.0;-39;?;353;-389.0;39.0
228.0;854.0;991.0;699;688.0;1054.0;-39;-176;357;-406.0;43.0
213.0;838.0;990.0;698;?;1102.0;-40;?;?;?;-4.0
?;821.0;988.0;687;678.0;1155.0;-40;-176;349;-452.0;7.0
224.0;807.0;982.0;662;666.0;1142.0;-41;-176;373;-471.0;-24.0
263.0;788.0;974.0;638;655.0;1121.0;-41;-176;416;-491.0;-62.0
186.0;772.0;?;663;?;1092.0;-42;-176;?;-507.0;-32.0
182.0;750.0;953.0;642;622.0;1041.0;?;-176;412;-519.0;-26.0
229.0;732.0;929.0;601;600.0;?;-41;?;400;-524.0;-16.0
194.0;714.0;903.0;614;580.0;1031.0;-41;-176;351;-526.0;-3.0
150.0;698.0;874.0;492;558.0;1003.0;-40;-176;644;-519.0;27.0
164.0;685.0;842.0;419;537.0;?;-38;-176;712;-492.0;85.0
144.0;674.0;?;515;513.0;1022.0;-37;?;467;-454.0;153.0
?;682.0;779.0;488;491.0;1026.0;-37;?;420;-400.0;?
137.0;697.0;756.0;491;474.0;1026.0;-37;-176;418;-337.0;306.0
123.0;?;735.0;668;456.0;1065.0;-37;-176;512;-260.0;389.0
128.0;783.0;?;720;?;1024.0;-37;-176;563;-155.0;454.0
?;838.0;?;698;427.0;998.0;-37;-177;481;?;436.0
147.0;857.0;698.0;706;419.0;1008.0;?;-176;464;123.0;535.0
129.0;852.0;684.0;765;414.0;1108.0;-35;-177;435;243.0;610.0
203.0;844.0;669.0;768;412.0;1111.0;-35;-177;434;328.0;690.0
150.0;844.0;657.0;636;405.0;?;-33;-173;446;360.0;678.0
136.0;841.0;642.0;?;400.0;1081.0;-32;-182;287;372.0;650.0
194.0;846.0;629.0;540;392.0;1054.0;-31;-168;466;373.0;652.0
235.0;858.0;611.0;619;376.0;1018.0;-29;-186;125;367.0;690.0
221.0;866.0;585.0;395;368.0;998.0;?;-173;210;350.0;715.0
206.0;875.0;558.0;322;358.0;1027.0;-27;?;290;328.0;724.0
188.0;880.0;?;1810;350.0;1088.0;-28;-222;-1202;298.0;732.0
152.0;889.0;505.0;1176;340.0;1056.0;-28;?;-10;271.0;678.0
159.0;?;483.0;251;329.0;?;-29;220;?;253.0;655.0
154.0;899.0;465.0;?;?;1224.0;-29;152;-105;233.0;629.0
125.0;902.0;453.0;784;313.0;1285.0;-29;168;324;218.0;629.0
184.0;896.0;451.0;762;309.0;1233.0;-29;159;377;?;592.0
208.0;893.0;447.0;869;?;1015.0;-29;135;214;186.0;611.0
226.0;896.0;452.0;748;319.0;858.0;-29;159;363;168.0;563.0
185.0;890.0;462.0;846;330.0;911.0;-29;145;227;?;465.0
183.0;881.0;478.0;791;337.0;1032.0;-29;172;318;?;334.0
165.0;867.0;493.0;808;344.0;1109.0;?;161;293;191.0;330.0
?;859.0;515.0;818;359.0;1159.0;-29;156;263;211.0;304.0
279.0;850.0;545.0;810;372.0;1194.0;-29;219;261;230.0;?
259.0;845.0;584.0;813;383.0;1153.0;-29;-6;253;242.0;246.0
177.0;839.0;623.0;810;393.0;1134.0;-30;-222;207;253.0;204.0
216.0;834.0;652.0;845;400.0;1082.0;-30;-160;190;267.0;119.0
222.0;832.0;680.0;803;405.0;1020.0;-30;?;304;279.0;110.0
208.0;831.0;701.0;744;415.0;1041.0;-31;-173;291;288.0;125.0
223.0;832.0;711.0;?;418.0;1035.0;-31;-154;203;297.0;78.0
176.0;833.0;710.0;761;424.0;?;-34;-164;328;301.0;26.0
194.0;836.0;?;?;426.0;1037.0;-35;-159;258;299.0;-19.0
206.0;837.0;684.0;817;426.0;1243.0;-44;-172;67;302.0;-7.0
223.0;841.0;670.0;?;425.0;1276.0;-49;-174;263;?;-77.0
265.0;846.0;655.0;682;421.0;1053.0;-46;-175;319;314.0;-141.0
272.0;846.0;?;815;407.0;1049.0;-73;-178;191;332.0;-256.0
295.0;849.0;631.0;1402;?;1334.0;-90;-177;482;351.0;-309.0
312.0;847.0;627.0;1962;384.0;1370.0;-78;-177;430;367.0;-387.0
438.0;841.0;615.0;1430;369.0;?;-76;-177;10;387.0;-361.0
396.0;835.0;607.0;768;356.0;979.0;-77;-177;8;403.0;-208.0
343.0;830.0;593.0;803;345.0;947.0;-82;-177;-29;412.0;-63.0
-26.0;?;577.0;691;329.0;927.0;?;?;-68;425.0;?
-100.0;818.0;541.0;750;317.0;911.0;-80;-177;-18;429.0;114.0
-123.0;809.0;499.0;709;304.0;895.0;-70;-175;65;432.0;232.0
?;794.0;468.0;848;291.0;910.0;?;-177;?;436.0;348.0
-56.0;782.0;441.0;1152;278.0;920.0;-51;-176;55;437.0;366.0
95.0;769.0;416.0;1363;272.0;895.0;-37;-173;198;426.0;232.0
205.0;755.0;398.0;2549;263.0;921.0;-26;-182;-73;422.0;221.0
240.0;750.0;386.0;485;259.0;1033.0;-16;-167;19;417.0;202.0
?;741.0;377.0;-2427;263.0;1136.0;-8;-185;978;407.0;214.0
?;730.0;372.0;-3133;265.0;1233.0;-5;-170;574;408.0;204.0
?;721.0;368.0;-3217;274.0;1401.0;-5;-166;524;?;215.0
254.0;719.0;372.0;119;284.0;?;-17;-217;2391;?;199.0
277.0;715.0;372.0;1372;289.0;?;-25;36;?;409.0;?
330.0;713.0;377.0;418;?;1126.0;-25;192;14;411.0;170.0
315.0;716.0;?;1021;312.0;1288.0;-27;53;425;?;136.0
291.0;712.0;371.0;758;?;1403.0;-27;40;342;417.0;154.0
277.0;708.0;364.0;?;324.0;?;-27;55;280;418.0;-9.0
231.0;707.0;?;?;326.0;1214.0;-27;67;359;418.0;-9.0
154.0;703.0;364.0;739;315.0;1209.0;-26;80;261;419.0;-206.0
15.0;701.0;365.0;836;300.0;1183.0;-27;?;?;412.0;-327.0
105.0;704.0;359.0;775;274.0;1124.0;-27;127;283;404.0;-360.0
153.0;?;353.0;793;258.0;1033.0;-27;151;291;401.0;-356.0
92.0;710.0;356.0;796;250.0;955.0;-27;163;293;396.0;-400.0
13.0;?;354.0;784;238.0;890.0;-27;153;286;392.0;-443.0
41.0;715.0;352.0;794;221.0;825.0;-27;223;276;391.0;-504.0
70.0;720.0;349.0;781;?;787.0;-28;65;267;389.0;-499.0
90.0;723.0;353.0;786;186.0;886.0;?;-201;309;389.0;-446.0
132.0;725.0;363.0;778;175.0;963.0;-28;-164;312;389.0;-488.0
154.0;726.0;370.0;?;168.0;987.0;-29;-151;300;391.0;-471.0
?;729.0;376.0;802;164.0;1115.0;?;-194;353;394.0;-466.0
232.0;726.0;?;724;164.0;?;-33;-143;196;404.0;-488.0
201.0;729.0;391.0;?;164.0;1168.0;?;-215;201;410.0;-565.0
242.0;?;396.0;?;168.0;1078.0;-57;-126;242;?;-721.0
305.0;734.0;403.0;742;172.0;1400.0;-70;172;?;422.0;-756.0
331.0;740.0;?;1049;186.0;1668.0;-76;193;418;423.0;-825.0
?;748.0;444.0;942;211.0;1496.0;-79;156;282;420.0;-876.0
425.0;751.0;454.0;498;227.0;1270.0;?;?;-54;430.0;-779.0
507.0;?;454.0;664;232.0;1088.0;-78;166;19;434.0;-477.0
172.0;770.0;458.0;802;231.0;942.0;-73;176;-200;428.0;-329.0
40.0;778.0;448.0;795;?;817.0;-71;174;-78;427.0;-320.0
54.0;789.0;438.0;821;210.0;785.0;-67;172;241;428.0;-293.0
3.0;800.0;426.0;406;202.0;795.0;-56;176;-342;?;-272.0
-3.0;807.0;411.0;638;?;820.0;-50;173;?;429.0;?
111.0;821.0;395.0;751;177.0;896.0;-44;175;819;424.0;-254.0
145.0;?;385.0;71;167.0;959.0;-37;?;-14;409.0;?
206.0;849.0;370.0;233;156.0;969.0;-37;174;?;397.0;-187.0
175.0;?;365.0;555;149.0;988.0;?;174;35;395.0;-183.0
166.0;863.0;367.0;458;?;1002.0;-26;174;-148;397.0;-193.0
172.0;864.0;371.0;396;?;1040.0;-25;174;-214;394.0;-174.0
129.0;?;381.0;?;157.0;1041.0;-24;175;-205;383.0;-194.0
57.0;871.0;395.0;514;163.0;1027.0;-24;175;-256;370.0;-247.0
?;873.0;411.0;378;167.0;986.0;-23;175;-293;363.0;-271.0
?;873.0;432.0;363;176.0;941.0;?;?;-79;358.0;-322.0
152.0;868.0;454.0;348;186.0;969.0;-23;175;-682;369.0;-244.0
126.0;857.0;476.0;475;201.0;1061.0;-23;176;904;386.0;-204.0
99.0;842.0;502.0;815;215.0;1126.0;-24;176;2059;392.0;?
?;835.0;535.0;910;232.0;1103.0;-25;?;282;386.0;-213.0
114.0;825.0;568.0;834;251.0;1060.0;-25;176;270;381.0;-227.0
102.0;817.0;609.0;818;272.0;1036.0;-25;176;425;377.0;-222.0
122.0;808.0;652.0;811;299.0;1018.0;-25;176;104;374.0;-219.0
163.0;796.0;693.0;808;319.0;940.0;-25;177;339;370.0;-164.0
176.0;792.0;731.0;?;?;902.0;-25;177;247;354.0;-230.0
161.0;789.0;769.0;799;375.0;913.0;-25;178;305;?;-226.0
111.0;?;799.0;812;402.0;904.0;-25;178;284;339.0;-244.0
120.0;776.0;826.0;817;?;899.0;-25;177;251;336.0;-256.0
140.0;772.0;853.0;814;453.0;935.0;-25;178;283;327.0;-213.0
143.0;?;872.0;812;475.0;908.0;-25;176;261;321.0;-196.0
92.0;?;893.0;801;498.0;913.0;-25;175;?;?;-176.0
108.0;?;912.0;?;521.0;932.0;-25;175;291;307.0;-211.0
127.0;752.0;926.0;803;540.0;941.0;-25;169;290;306.0;-290.0
118.0;749.0;946.0;802;559.0;600.0;-25;168;297;298.0;-324.0
125.0;?;962.0;802;576.0;1698.0;-25;164;291;286.0;-351.0
141.0;743.0;974.0;798;589.0;1009.0;-25;172;288;273.0;-397.0
168.0;738.0;986.0;806;596.0;991.0;-25;177;297;264.0;-384.0
174.0;733.0;998.0;813;?;1079.0;-25;178;277;254.0;-374.0
193.0;723.0;1011.0;806;605.0;939.0;?;181;283;241.0;-367.0
?;716.0;1023.0;806;?;995.0;-25;171;?;222.0;-329.0
185.0;?;1037.0;?;?;842.0;?;191;281;203.0;-351.0
177.0;702.0;1039.0;814;580.0;672.0;-25;164;332;183.0;-377.0
?;696.0;1028.0;799;556.0;757.0;-25;194;260;155.0;?
164.0;689.0;1001.0;801;528.0;?;-25;183;271;121.0;-388.0
43.0;682.0;960.0;835;496.0;905.0;-25;-114;252;90.0;-345.0
137.0;672.0;920.0;695;471.0;755.0;-25;-230;-419;58.0;-282.0
259.0;664.0;890.0;1002;453.0;913.0;-26;-132;-157;28.0;?
274.0;652.0;862.0;1159;432.0;755.0;-27;-224;503;?;-89.0
?;633.0;830.0;910;411.0;583.0;-27;-136;610;-19.0;3.0
207.0;622.0;807.0;969;402.0;531.0;-27;168;930;-39.0;55.0
220.0;610.0;784.0;803;392.0;499.0;-27;200;581;-52.0;61.0
206.0;598.0;762.0;742;?;479.0;?;162;274;-61.0;57.0
247.0;588.0;745.0;858;375.0;567.0;-27;192;369;-73.0;75.0
254.0;?;723.0;790;364.0;?;-27;173;274;-81.0;?
275.0;562.0;710.0;809;357.0;608.0;-27;181;307;-96.0;?
243.0;553.0;701.0;798;350.0;731.0;-27;180;292;-113.0;105.0
272.0;545.0;684.0;778;345.0;727.0;-27;177;273;-123.0;106.0
340.0;?;670.0;?;341.0;803.0;-27;181;330;?;100.0
388.0;532.0;663.0;816;?;738.0;-27;178;?;-126.0;119.0
393.0;532.0;653.0;810;?;763.0;-27;180;341;-116.0;96.0
369.0;532.0;648.0;801;341.0;728.0;-27;179;322;-107.0;104.0
266.0;?;648.0;795;342.0;817.0;-27;179;308;-101.0;83.0
334.0;537.0;647.0;791;342.0;805.0;-27;179;306;-93.0;98.0
344.0;543.0;650.0;797;340.0;835.0;-26;179;306;-91.0;67.0
