InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
?;121.0;-5.0;169.0;-51.0;202.0;?;7.0;393.0;395.0
-65.0;?;-2.0;176.0;-88.0;180.0;-153.0;-19.0;381.0;394.0
-56.0;79.0;?;175.0;?;190.0;-153.0;-7.0;396.0;377.0
-42.0;?;-17.0;176.0;-95.0;174.0;-155.0;-2.0;405.0;365.0
-39.0;54.0;-24.0;171.0;-90.0;156.0;?;25.0;377.0;?
-35.0;50.0;-29.0;171.0;-74.0;120.0;-155.0;8.0;419.0;356.0
-59.0;13.0;-29.0;175.0;-14.0;95.0;-155.0;?;401.0;364.0
-21.0;11.0;-37.0;?;3.0;85.0;-155.0;-21.0;403.0;356.0
14.0;19.0;-36.0;174.0;?;55.0;-154.0;41.0;418.0;366.0
6.0;14.0;-40.0;175.0;58.0;23.0;-154.0;28.0;379.0;367.0
72.0;8.0;-26.0;177.0;82.0;-6.0;-155.0;13.0;429.0;375.0
64.0;-16.0;-22.0;174.0;114.0;-41.0;-153.0;-5.0;402.0;375.0
55.0;-17.0;-24.0;?;157.0;-37.0;-154.0;-6.0;412.0;368.0
79.0;6.0;?;171.0;122.0;-23.0;-152.0;21.0;396.0;371.0
83.0;-33.0;?;174.0;101.0;-59.0;?;49.0;?;368.0
64.0;4.0;-15.0;180.0;115.0;-37.0;?;?;394.0;366.0
?;4.0;?;186.0;125.0;-9.0;-149.0;?;?;349.0
20.0;-19.0;-5.0;183.0;104.0;-23.0;-148.0;34.0;396.0;344.0
37.0;-4.0;-8.0;?;95.0;4.0;-148.0;55.0;405.0;353.0
-1.0;-19.0;-9.0;175.0;48.0;19.0;-146.0;52.0;410.0;365.0
14.0;?;-4.0;177.0;?;40.0;-147.0;47.0;424.0;345.0
-2.0;3.0;-6.0;180.0;-6.0;?;-146.0;?;411.0;353.0
-15.0;65.0;-12.0;?;-10.0;59.0;-145.0;-36.0;417.0;336.0
?;22.0;-14.0;178.0;-24.0;81.0;-147.0;-41.0;409.0;358.0
-56.0;25.0;-25.0;?;-47.0;79.0;-148.0;-37.0;403.0;368.0
-59.0;37.0;-28.0;179.0;-50.0;?;-148.0;-76.0;?;352.0
-52.0;50.0;?;181.0;-49.0;?;-150.0;-126.0;402.0;342.0
-63.0;70.0;-27.0;184.0;-31.0;148.0;-152.0;-115.0;422.0;349.0
-75.0;?;?;182.0;-12.0;?;-155.0;-168.0;416.0;?
-98.0;82.0;-25.0;?;-19.0;118.0;-158.0;?;424.0;?
-72.0;99.0;-22.0;?;-35.0;108.0;-164.0;-157.0;415.0;370.0
-98.0;112.0;-19.0;168.0;-58.0;132.0;-166.0;-155.0;406.0;?
-98.0;79.0;-15.0;173.0;-77.0;138.0;?;-174.0;424.0;375.0
-115.0;48.0;?;177.0;-94.0;101.0;-172.0;-187.0;400.0;357.0
-98.0;61.0;-27.0;179.0;-109.0;51.0;-178.0;-200.0;399.0;355.0
-109.0;32.0;-26.0;183.0;-143.0;42.0;-182.0;-259.0;402.0;?
?;21.0;-22.0;173.0;-146.0;10.0;-186.0;-320.0;411.0;344.0
?;-4.0;-23.0;171.0;-179.0;-8.0;-197.0;-371.0;379.0;337.0
-139.0;-1.0;-23.0;?;-201.0;-61.0;-206.0;?;343.0;353.0
-158.0;2.0;-21.0;200.0;-203.0;?;-216.0;-486.0;378.0;333.0
-183.0;26.0;-15.0;209.0;-225.0;-96.0;-228.0;-575.0;?;332.0
?;66.0;-10.0;212.0;-196.0;-100.0;-244.0;-676.0;333.0;330.0
-285.0;116.0;-4.0;210.0;-218.0;-97.0;?;-731.0;342.0;?
-314.0;179.0;-1.0;?;-239.0;-81.0;-276.0;-820.0;330.0;359.0
-320.0;?;5.0;213.0;-277.0;-39.0;?;-863.0;298.0;392.0
-360.0;261.0;12.0;212.0;-327.0;9.0;-311.0;-910.0;?;375.0
-361.0;?;13.0;221.0;-334.0;?;?;-984.0;?;406.0
-370.0;308.0;26.0;231.0;-381.0;?;-344.0;-1062.0;304.0;361.0
?;320.0;37.0;257.0;-425.0;160.0;-364.0;-1087.0;290.0;358.0
-339.0;367.0;40.0;277.0;?;114.0;-386.0;-1113.0;263.0;423.0
-404.0;401.0;?;298.0;-487.0;55.0;?;-1121.0;257.0;396.0
-441.0;505.0;56.0;301.0;-479.0;7.0;-427.0;-1117.0;231.0;404.0
-456.0;482.0;54.0;308.0;-489.0;-15.0;-446.0;-1082.0;248.0;395.0
-379.0;468.0;68.0;278.0;-499.0;9.0;-466.0;-1190.0;258.0;436.0
-319.0;503.0;76.0;285.0;-565.0;43.0;-488.0;-1283.0;256.0;434.0
-249.0;495.0;?;293.0;-573.0;148.0;-511.0;-1296.0;?;428.0
-238.0;494.0;?;312.0;-575.0;227.0;-532.0;-1191.0;228.0;386.0
-231.0;511.0;93.0;328.0;-572.0;310.0;-551.0;?;217.0;402.0
-240.0;511.0;85.0;323.0;-529.0;336.0;-567.0;-923.0;203.0;398.0
-189.0;478.0;79.0;309.0;-470.0;341.0;-580.0;-859.0;222.0;400.0
-197.0;417.0;69.0;310.0;-477.0;354.0;-596.0;-882.0;?;431.0
-227.0;565.0;60.0;313.0;-387.0;392.0;-607.0;?;242.0;455.0
-259.0;642.0;63.0;322.0;-270.0;411.0;-617.0;?;?;466.0
-292.0;723.0;69.0;?;-210.0;516.0;-626.0;-618.0;273.0;?
-236.0;786.0;78.0;288.0;-132.0;618.0;?;-687.0;?;520.0
-204.0;781.0;?;282.0;-85.0;721.0;-649.0;-909.0;268.0;488.0
-153.0;?;89.0;276.0;-20.0;758.0;-661.0;-1003.0;273.0;?
-32.0;678.0;87.0;296.0;-4.0;777.0;-674.0;-913.0;223.0;?
86.0;588.0;89.0;326.0;62.0;752.0;-686.0;-630.0;322.0;433.0
67.0;466.0;93.0;348.0;68.0;629.0;?;-409.0;?;388.0
82.0;326.0;89.0;339.0;105.0;411.0;-709.0;-146.0;394.0;349.0
48.0;92.0;79.0;293.0;113.0;175.0;-716.0;-117.0;362.0;336.0
86.0;-182.0;32.0;234.0;59.0;?;-723.0;-300.0;346.0;323.0
?;-340.0;0.0;232.0;?;-221.0;-736.0;-570.0;353.0;274.0
208.0;-426.0;-39.0;229.0;-114.0;-358.0;-748.0;-566.0;?;258.0
346.0;-556.0;?;?;-40.0;-484.0;?;-279.0;333.0;245.0
471.0;-625.0;-80.0;130.0;-61.0;-552.0;-761.0;40.0;328.0;269.0
491.0;-588.0;-114.0;111.0;8.0;-641.0;-760.0;?;361.0;285.0
448.0;-546.0;-122.0;106.0;51.0;-725.0;-761.0;-21.0;364.0;323.0
470.0;-480.0;-141.0;94.0;212.0;-772.0;-763.0;-199.0;364.0;351.0
516.0;-432.0;-137.0;113.0;360.0;-723.0;?;-237.0;387.0;363.0
508.0;-360.0;-114.0;145.0;496.0;-739.0;-772.0;-233.0;414.0;380.0
439.0;-274.0;-105.0;179.0;696.0;-744.0;-776.0;-252.0;390.0;413.0
345.0;-193.0;-78.0;192.0;?;-698.0;-780.0;-180.0;374.0;434.0
269.0;-41.0;-30.0;165.0;875.0;?;-781.0;?;379.0;463.0
141.0;63.0;1.0;137.0;872.0;-594.0;-781.0;-86.0;430.0;467.0
-7.0;163.0;32.0;98.0;775.0;-409.0;-785.0;-142.0;469.0;491.0
-67.0;193.0;59.0;77.0;559.0;-151.0;-787.0;-163.0;274.0;469.0
-157.0;173.0;93.0;93.0;?;118.0;-788.0;-244.0;272.0;431.0
-309.0;149.0;95.0;141.0;?;343.0;-793.0;-248.0;527.0;328.0
-403.0;66.0;87.0;?;?;592.0;-795.0;-97.0;290.0;248.0
-458.0;176.0;57.0;273.0;-904.0;847.0;-797.0;?;-9.0;238.0
-595.0;364.0;25.0;427.0;-1060.0;943.0;-804.0;?;60.0;153.0
-705.0;321.0;76.0;476.0;-1027.0;767.0;-820.0;-801.0;312.0;127.0
?;?;37.0;397.0;-974.0;378.0;?;-1043.0;258.0;123.0
-768.0;-78.0;-66.0;292.0;?;128.0;-849.0;-1224.0;144.0;163.0
-660.0;175.0;?;260.0;-860.0;108.0;-864.0;-1261.0;144.0;252.0
-532.0;389.0;?;281.0;-753.0;108.0;-877.0;-844.0;206.0;361.0
-442.0;442.0;-71.0;?;?;179.0;-884.0;-547.0;250.0;423.0
-309.0;345.0;-54.0;277.0;-403.0;?;-891.0;?;?;434.0
-120.0;355.0;-52.0;272.0;-249.0;?;-903.0;?;248.0;?
1.0;?;-32.0;275.0;-80.0;522.0;-913.0;-667.0;287.0;?
109.0;526.0;10.0;?;-7.0;459.0;?;-472.0;209.0;469.0
160.0;553.0;39.0;282.0;?;373.0;-926.0;-566.0;244.0;567.0
156.0;555.0;50.0;279.0;174.0;?;-933.0;-385.0;330.0;?
142.0;576.0;67.0;?;211.0;278.0;-935.0;-177.0;290.0;550.0
?;591.0;73.0;237.0;307.0;250.0;-934.0;-162.0;246.0;473.0
250.0;517.0;116.0;206.0;312.0;332.0;?;-265.0;?;482.0
303.0;307.0;170.0;213.0;192.0;274.0;-941.0;-263.0;378.0;?
295.0;315.0;133.0;239.0;73.0;72.0;-943.0;-37.0;359.0;557.0
114.0;339.0;109.0;208.0;132.0;-26.0;-941.0;?;?;510.0
?;392.0;92.0;172.0;141.0;19.0;-943.0;321.0;389.0;630.0
72.0;371.0;74.0;140.0;83.0;111.0;-942.0;197.0;464.0;626.0
47.0;304.0;86.0;159.0;46.0;202.0;-943.0;-42.0;21.0;456.0
?;214.0;92.0;189.0;-12.0;190.0;-946.0;-271.0;?;394.0
178.0;75.0;?;163.0;-89.0;247.0;-954.0;-355.0;420.0;454.0
340.0;-206.0;?;209.0;-276.0;237.0;-963.0;-343.0;254.0;420.0
?;-388.0;26.0;?;-375.0;-130.0;-974.0;-126.0;264.0;293.0
158.0;-686.0;4.0;416.0;-188.0;-639.0;-987.0;-173.0;167.0;315.0
147.0;?;?;293.0;43.0;-984.0;-1001.0;-727.0;206.0;260.0
151.0;-1004.0;-27.0;184.0;42.0;-1113.0;-1015.0;-557.0;228.0;270.0
163.0;-1082.0;?;116.0;48.0;-1297.0;-1026.0;678.0;349.0;352.0
260.0;?;-165.0;64.0;75.0;-1417.0;-1031.0;?;285.0;414.0
321.0;-1213.0;-210.0;57.0;157.0;-1479.0;-1032.0;1906.0;289.0;369.0
325.0;-1262.0;-231.0;12.0;318.0;-1504.0;?;1616.0;349.0;420.0
452.0;-1341.0;-211.0;-45.0;463.0;?;-1021.0;1081.0;370.0;469.0
573.0;-1399.0;-171.0;-46.0;488.0;?;-1018.0;378.0;376.0;442.0
658.0;-1396.0;-136.0;39.0;?;-1140.0;-1023.0;-144.0;392.0;390.0
551.0;-1285.0;-130.0;117.0;496.0;-1148.0;-1026.0;-296.0;444.0;329.0
337.0;-1028.0;-69.0;171.0;639.0;-1202.0;-1031.0;-205.0;478.0;333.0
189.0;-808.0;14.0;178.0;725.0;-1184.0;-1034.0;-41.0;528.0;335.0
-18.0;-508.0;28.0;?;709.0;-1167.0;-1035.0;-32.0;460.0;?
-199.0;-201.0;46.0;106.0;683.0;-960.0;-1033.0;65.0;301.0;310.0
-367.0;149.0;51.0;40.0;499.0;-577.0;?;144.0;399.0;524.0
-406.0;366.0;61.0;-38.0;224.0;-84.0;-1028.0;105.0;620.0;577.0
-350.0;531.0;37.0;-81.0;-149.0;522.0;-1027.0;-25.0;411.0;599.0
?;758.0;?;-57.0;-598.0;1240.0;-1027.0;-372.0;167.0;802.0
-221.0;?;-2.0;?;-931.0;?;-1031.0;-511.0;254.0;738.0
-99.0;1008.0;64.0;188.0;?;2541.0;-1040.0;-211.0;101.0;575.0
-229.0;1218.0;?;?;-1424.0;2741.0;-1053.0;620.0;-27.0;?
-645.0;1410.0;153.0;561.0;?;2725.0;-1063.0;695.0;-50.0;342.0
-920.0;1430.0;245.0;735.0;-973.0;2249.0;?;395.0;40.0;378.0
-1193.0;?;248.0;642.0;-546.0;1383.0;-1085.0;-6.0;187.0;335.0
-1344.0;394.0;165.0;449.0;-342.0;?;-1098.0;-580.0;104.0;229.0
-1426.0;507.0;33.0;275.0;-324.0;?;?;-807.0;59.0;243.0
-1343.0;672.0;0.0;151.0;-326.0;17.0;-1127.0;-642.0;203.0;349.0
-1000.0;896.0;-17.0;54.0;-462.0;107.0;?;-469.0;?;374.0
-712.0;1052.0;-68.0;84.0;-633.0;190.0;-1155.0;?;200.0;446.0
?;992.0;-82.0;153.0;-622.0;331.0;-1167.0;-146.0;219.0;505.0
-215.0;822.0;-11.0;221.0;?;598.0;-1178.0;-62.0;204.0;512.0
-72.0;622.0;61.0;260.0;-383.0;?;-1188.0;83.0;247.0;532.0
?;494.0;70.0;260.0;-222.0;967.0;-1193.0;190.0;?;618.0
-49.0;?;58.0;247.0;-91.0;991.0;-1198.0;?;194.0;656.0
-31.0;570.0;46.0;?;24.0;923.0;-1201.0;326.0;134.0;578.0
0.0;581.0;47.0;?;133.0;894.0;-1204.0;366.0;184.0;570.0
102.0;574.0;72.0;205.0;162.0;783.0;-1204.0;374.0;361.0;544.0
166.0;416.0;112.0;249.0;?;634.0;-1209.0;340.0;?;517.0
167.0;220.0;?;292.0;367.0;371.0;-1210.0;322.0;334.0;526.0
140.0;29.0;127.0;309.0;505.0;96.0;?;331.0;194.0;569.0
659.0;241.0;-86.0;138.0;1756.0;48.0;?;943.0;400.0;736.0
699.0;547.0;-21.0;112.0;1664.0;486.0;-658.0;826.0;387.0;943.0
880.0;811.0;49.0;179.0;1447.0;987.0;-630.0;790.0;314.0;909.0
989.0;971.0;97.0;278.0;1220.0;1265.0;?;614.0;95.0;858.0
955.0;1067.0;?;446.0;1115.0;1302.0;-596.0;267.0;72.0;?
858.0;1080.0;396.0;576.0;1184.0;981.0;-593.0;98.0;279.0;574.0
612.0;722.0;531.0;513.0;1061.0;438.0;-589.0;103.0;348.0;495.0
269.0;?;?;431.0;728.0;104.0;-594.0;?;313.0;396.0
-13.0;100.0;?;487.0;364.0;-172.0;-616.0;-761.0;239.0;300.0
-330.0;191.0;385.0;398.0;59.0;-370.0;-652.0;-1005.0;?;?
-529.0;?;298.0;270.0;?;-405.0;-685.0;-942.0;348.0;275.0
-656.0;65.0;185.0;196.0;-444.0;-267.0;-701.0;-222.0;330.0;304.0
-666.0;42.0;91.0;152.0;-688.0;-140.0;-676.0;717.0;313.0;313.0
?;147.0;10.0;135.0;-861.0;129.0;-629.0;1003.0;343.0;298.0
-609.0;173.0;-2.0;191.0;-954.0;445.0;-581.0;648.0;311.0;287.0
-466.0;286.0;2.0;211.0;-989.0;744.0;?;-15.0;243.0;371.0
?;419.0;6.0;272.0;-955.0;1011.0;-560.0;-585.0;250.0;?
?;542.0;11.0;271.0;-848.0;1165.0;-582.0;-722.0;239.0;514.0
-586.0;725.0;-7.0;256.0;-704.0;1247.0;-598.0;-493.0;335.0;468.0
-532.0;839.0;-20.0;205.0;-636.0;1401.0;-618.0;?;420.0;679.0
-374.0;897.0;-21.0;185.0;-662.0;1614.0;-622.0;-181.0;288.0;791.0
-82.0;994.0;-32.0;233.0;-676.0;1659.0;-623.0;-299.0;82.0;635.0
68.0;1073.0;-42.0;?;-487.0;1549.0;-635.0;-319.0;242.0;?
151.0;946.0;-18.0;?;-148.0;1517.0;-652.0;-350.0;290.0;463.0
208.0;775.0;81.0;330.0;72.0;1331.0;-674.0;-317.0;?;437.0
188.0;553.0;108.0;349.0;248.0;744.0;-682.0;?;402.0;441.0
?;23.0;79.0;261.0;494.0;71.0;-675.0;312.0;210.0;430.0
204.0;-539.0;9.0;154.0;?;-424.0;-668.0;133.0;198.0;401.0
327.0;?;-90.0;122.0;558.0;-746.0;-659.0;289.0;262.0;324.0
463.0;?;-50.0;124.0;515.0;-1027.0;-630.0;843.0;270.0;267.0
584.0;?;3.0;146.0;391.0;-1317.0;-583.0;1263.0;364.0;235.0
568.0;-1340.0;18.0;170.0;284.0;-1587.0;-528.0;1259.0;331.0;173.0
363.0;-1412.0;-20.0;179.0;305.0;-1764.0;-478.0;875.0;316.0;134.0
178.0;-1359.0;-52.0;158.0;338.0;-1832.0;-443.0;518.0;?;133.0
140.0;-1254.0;?;110.0;413.0;-1815.0;-407.0;384.0;414.0;164.0
?;-1197.0;-105.0;74.0;341.0;-1693.0;-385.0;384.0;276.0;183.0
215.0;?;-126.0;86.0;?;-1477.0;-368.0;388.0;?;208.0
233.0;-917.0;?;115.0;308.0;-1267.0;-344.0;432.0;410.0;295.0
212.0;-758.0;-118.0;119.0;293.0;-1019.0;-318.0;496.0;?;411.0
221.0;-557.0;-96.0;87.0;200.0;-717.0;-292.0;211.0;381.0;560.0
188.0;-246.0;-96.0;132.0;117.0;-243.0;-296.0;-652.0;164.0;614.0
145.0;124.0;-85.0;224.0;104.0;210.0;-323.0;-1205.0;?;655.0
11.0;410.0;-6.0;315.0;144.0;643.0;-352.0;-681.0;282.0;592.0
-85.0;?;85.0;375.0;108.0;965.0;-346.0;209.0;156.0;446.0
-68.0;?;179.0;457.0;?;1131.0;-339.0;?;64.0;347.0
-333.0;1141.0;299.0;517.0;?;1060.0;-336.0;-337.0;309.0;393.0
?;591.0;369.0;363.0;-117.0;791.0;?;-504.0;?;385.0
-660.0;366.0;285.0;283.0;-550.0;?;-341.0;-767.0;90.0;454.0
-754.0;?;89.0;297.0;-824.0;699.0;-357.0;?;107.0;402.0
-768.0;771.0;?;249.0;-901.0;667.0;-376.0;?;169.0;376.0
-786.0;755.0;73.0;?;-974.0;725.0;?;20.0;192.0;388.0
-800.0;694.0;75.0;156.0;-1066.0;748.0;-334.0;?;159.0;447.0
?;580.0;38.0;146.0;-1074.0;871.0;-305.0;395.0;184.0;447.0
-587.0;?;24.0;168.0;-1057.0;968.0;?;270.0;209.0;431.0
-491.0;380.0;7.0;187.0;-1028.0;1049.0;-258.0;126.0;237.0;506.0
-439.0;346.0;?;222.0;-885.0;1061.0;-242.0;-67.0;208.0;572.0
-414.0;398.0;0.0;243.0;-691.0;990.0;-235.0;-201.0;231.0;501.0
-392.0;461.0;12.0;247.0;-369.0;759.0;-228.0;-176.0;299.0;447.0
-264.0;449.0;23.0;231.0;?;684.0;-223.0;-123.0;313.0;652.0
-38.0;299.0;37.0;?;65.0;546.0;-218.0;-44.0;10.0;522.0
?;179.0;50.0;295.0;164.0;295.0;-214.0;141.0;205.0;340.0
321.0;104.0;13.0;298.0;463.0;-34.0;-204.0;327.0;350.0;382.0
482.0;80.0;45.0;265.0;675.0;-80.0;-197.0;225.0;304.0;462.0
629.0;-89.0;?;263.0;775.0;-104.0;-203.0;-70.0;262.0;394.0
702.0;-438.0;37.0;230.0;793.0;-438.0;-215.0;117.0;266.0;314.0
790.0;-843.0;-58.0;167.0;886.0;-597.0;-219.0;246.0;266.0;257.0
895.0;-1039.0;-72.0;145.0;854.0;-714.0;-220.0;108.0;232.0;246.0
917.0;-1194.0;-38.0;174.0;?;-956.0;-214.0;750.0;266.0;242.0
835.0;-1264.0;-29.0;218.0;?;-1328.0;-188.0;1565.0;318.0;?
625.0;-1245.0;-51.0;215.0;794.0;-1592.0;-146.0;1941.0;332.0;161.0
354.0;-1229.0;-46.0;141.0;823.0;-1700.0;-104.0;1715.0;325.0;120.0
215.0;-1189.0;-47.0;84.0;774.0;-1635.0;-71.0;1320.0;383.0;125.0
200.0;-1110.0;-67.0;33.0;608.0;?;-44.0;1053.0;443.0;129.0
240.0;-1011.0;-86.0;22.0;410.0;-1295.0;-24.0;835.0;310.0;123.0
250.0;-873.0;-96.0;46.0;210.0;-993.0;-10.0;736.0;310.0;213.0
246.0;-711.0;-98.0;81.0;104.0;-684.0;8.0;687.0;584.0;324.0
219.0;-497.0;-98.0;102.0;91.0;-321.0;26.0;663.0;565.0;415.0
213.0;-222.0;-117.0;103.0;21.0;78.0;43.0;618.0;326.0;609.0
230.0;121.0;-135.0;168.0;40.0;527.0;55.0;371.0;162.0;679.0
120.0;515.0;-90.0;302.0;123.0;903.0;61.0;207.0;304.0;671.0
24.0;857.0;-11.0;407.0;262.0;1158.0;63.0;378.0;217.0;588.0
123.0;1074.0;101.0;523.0;261.0;1375.0;66.0;648.0;165.0;396.0
97.0;1393.0;280.0;596.0;382.0;?;63.0;490.0;163.0;381.0
-159.0;1048.0;457.0;458.0;401.0;923.0;52.0;214.0;310.0;400.0
-277.0;440.0;478.0;280.0;-67.0;775.0;32.0;-435.0;194.0;417.0
-380.0;356.0;250.0;320.0;-540.0;600.0;10.0;-704.0;186.0;412.0
?;435.0;134.0;365.0;-619.0;540.0;-10.0;-310.0;250.0;407.0
-557.0;395.0;?;286.0;-624.0;374.0;?;-9.0;301.0;371.0
-621.0;293.0;164.0;227.0;?;269.0;-41.0;24.0;327.0;379.0
-630.0;257.0;126.0;229.0;?;301.0;-61.0;-167.0;316.0;409.0
?;275.0;77.0;?;-748.0;347.0;-81.0;-232.0;279.0;383.0
-544.0;284.0;80.0;240.0;-593.0;437.0;?;-233.0;318.0;434.0
-519.0;?;63.0;246.0;-522.0;483.0;-119.0;-83.0;313.0;490.0
-530.0;183.0;47.0;261.0;?;465.0;?;87.0;?;473.0
-499.0;182.0;44.0;230.0;-275.0;389.0;-139.0;226.0;349.0;378.0
-347.0;141.0;36.0;?;-193.0;?;-140.0;274.0;514.0;569.0
?;92.0;?;185.0;-94.0;500.0;-140.0;154.0;288.0;599.0
126.0;?;22.0;220.0;-63.0;518.0;-135.0;186.0;164.0;401.0
315.0;145.0;15.0;247.0;42.0;426.0;-131.0;352.0;347.0;383.0
610.0;76.0;-14.0;256.0;230.0;485.0;-125.0;458.0;312.0;412.0
837.0;-62.0;50.0;277.0;414.0;?;?;378.0;465.0;403.0
?;-275.0;?;268.0;518.0;-87.0;-113.0;490.0;409.0;369.0
?;-831.0;-75.0;217.0;663.0;-539.0;-105.0;557.0;307.0;328.0
888.0;-1068.0;-140.0;154.0;757.0;-893.0;-102.0;54.0;270.0;?
931.0;-1025.0;?;178.0;749.0;-1253.0;-103.0;403.0;268.0;195.0
887.0;-925.0;-59.0;226.0;855.0;?;-102.0;1487.0;?;171.0
667.0;-889.0;-3.0;195.0;?;-1758.0;-99.0;1896.0;377.0;195.0
352.0;-1118.0;-23.0;103.0;1118.0;-1883.0;-93.0;1617.0;449.0;213.0
169.0;-1182.0;-97.0;?;1024.0;-1922.0;-88.0;1188.0;482.0;245.0
80.0;-1225.0;-161.0;-4.0;874.0;-1825.0;-83.0;1005.0;486.0;246.0
122.0;-1183.0;-163.0;-2.0;722.0;-1602.0;-79.0;899.0;329.0;265.0
240.0;-1144.0;-153.0;19.0;530.0;?;-71.0;776.0;?;257.0
238.0;-1061.0;-172.0;94.0;418.0;-1162.0;-60.0;?;683.0;282.0
164.0;-915.0;-161.0;138.0;386.0;-903.0;-48.0;558.0;677.0;372.0
117.0;-741.0;-125.0;175.0;314.0;-597.0;?;463.0;250.0;505.0
-76.0;?;-129.0;308.0;331.0;-212.0;-15.0;?;?;463.0
-314.0;?;-53.0;?;441.0;111.0;-1.0;255.0;282.0;537.0
-127.0;522.0;43.0;359.0;357.0;673.0;9.0;469.0;2.0;623.0
-195.0;1009.0;127.0;406.0;162.0;1307.0;14.0;644.0;117.0;599.0
?;1103.0;202.0;?;81.0;1469.0;11.0;497.0;320.0;504.0
7.0;876.0;228.0;435.0;?;?;7.0;116.0;280.0;467.0
69.0;508.0;?;427.0;-254.0;1592.0;4.0;-520.0;200.0;508.0
12.0;?;201.0;521.0;-405.0;1335.0;7.0;?;?;446.0
-164.0;730.0;200.0;?;-367.0;1033.0;4.0;-356.0;275.0;430.0
-298.0;625.0;250.0;373.0;-409.0;720.0;-2.0;-33.0;287.0;453.0
-402.0;555.0;221.0;311.0;-545.0;709.0;-10.0;249.0;303.0;444.0
-389.0;461.0;158.0;?;?;759.0;-20.0;322.0;330.0;483.0
-314.0;485.0;113.0;273.0;-546.0;763.0;-24.0;162.0;316.0;487.0
-296.0;429.0;98.0;290.0;-513.0;786.0;-31.0;-31.0;334.0;544.0
-240.0;399.0;96.0;308.0;?;734.0;-31.0;-155.0;338.0;571.0
-259.0;404.0;123.0;321.0;-349.0;636.0;-31.0;-135.0;317.0;508.0
-269.0;366.0;114.0;303.0;?;558.0;-23.0;-18.0;?;?
-156.0;310.0;111.0;294.0;-41.0;517.0;-13.0;98.0;405.0;582.0
24.0;162.0;109.0;297.0;51.0;507.0;5.0;100.0;281.0;527.0
216.0;78.0;82.0;341.0;?;379.0;25.0;145.0;282.0;360.0
376.0;47.0;15.0;327.0;169.0;?;44.0;204.0;387.0;412.0
585.0;25.0;?;324.0;390.0;175.0;66.0;112.0;389.0;449.0
713.0;-41.0;85.0;368.0;535.0;111.0;87.0;-15.0;517.0;391.0
?;?;78.0;307.0;618.0;-349.0;106.0;205.0;367.0;346.0
605.0;-650.0;-6.0;179.0;665.0;-596.0;122.0;?;306.0;345.0
751.0;-739.0;-78.0;122.0;630.0;-710.0;136.0;-154.0;293.0;326.0
718.0;-640.0;-94.0;166.0;646.0;-877.0;138.0;?;331.0;275.0
660.0;-712.0;-63.0;223.0;764.0;-1127.0;125.0;1646.0;389.0;256.0
524.0;-910.0;-45.0;201.0;843.0;-1336.0;106.0;1829.0;415.0;?
328.0;-1047.0;?;131.0;917.0;-1622.0;?;1589.0;415.0;195.0
173.0;-1037.0;-124.0;73.0;880.0;-1719.0;77.0;1231.0;456.0;248.0
139.0;-1004.0;-149.0;45.0;828.0;-1729.0;74.0;?;494.0;?
127.0;-973.0;?;36.0;753.0;-1579.0;81.0;671.0;?;276.0
208.0;-941.0;-155.0;71.0;664.0;-1447.0;94.0;569.0;?;?
266.0;-898.0;-162.0;93.0;575.0;-1247.0;114.0;491.0;660.0;383.0
207.0;-802.0;-152.0;110.0;491.0;-1031.0;141.0;427.0;?;499.0
234.0;-674.0;-146.0;106.0;377.0;-672.0;168.0;349.0;236.0;474.0
169.0;-371.0;-146.0;226.0;277.0;-275.0;?;186.0;145.0;438.0
-32.0;-14.0;-61.0;363.0;312.0;49.0;230.0;186.0;368.0;531.0
-70.0;188.0;50.0;350.0;219.0;409.0;266.0;420.0;286.0;643.0
135.0;461.0;140.0;347.0;-156.0;966.0;290.0;435.0;147.0;470.0
-242.0;872.0;178.0;532.0;-172.0;1062.0;311.0;-88.0;312.0;442.0
-12.0;622.0;229.0;467.0;-111.0;1118.0;329.0;-454.0;288.0;432.0
-176.0;271.0;287.0;379.0;-386.0;1276.0;349.0;-835.0;172.0;417.0
-264.0;532.0;221.0;420.0;-761.0;1090.0;368.0;-658.0;245.0;?
?;670.0;125.0;410.0;-786.0;953.0;?;-131.0;273.0;464.0
-631.0;649.0;153.0;311.0;-740.0;952.0;350.0;213.0;263.0;496.0
-669.0;631.0;131.0;242.0;-821.0;996.0;323.0;284.0;284.0;527.0
-655.0;590.0;61.0;208.0;-852.0;1075.0;297.0;194.0;268.0;527.0
-570.0;511.0;50.0;?;-907.0;1133.0;?;112.0;273.0;507.0
-431.0;446.0;?;214.0;-907.0;1213.0;235.0;?;318.0;555.0
?;365.0;71.0;270.0;?;1163.0;221.0;-152.0;294.0;540.0
-327.0;321.0;85.0;346.0;-682.0;996.0;204.0;-113.0;342.0;415.0
-327.0;324.0;94.0;363.0;-409.0;704.0;196.0;17.0;524.0;467.0
-212.0;215.0;102.0;324.0;-178.0;452.0;?;?;?;609.0
-42.0;208.0;76.0;302.0;-34.0;305.0;210.0;-227.0;91.0;425.0
