InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-175;-39.0;-18;5;?;?;-373.0;91;21;-21;-18;5
-175;48.0;21;?;-332.0;244.0;-168.0;94;69;-69;21;7
-175;40.0;11;9;66.0;249.0;16.0;93;53;-53;11;9
-175;26.0;-7;20;332.0;219.0;110.0;?;18;?;-7;20
?;120.0;8;-29;332.0;215.0;72.0;89;26;-26;8;-29
-175;133.0;11;?;237.0;?;74.0;86;12;-12;11;-26
-175;185.0;-27;?;44.0;173.0;27.0;85;-11;?;-27;39
-175;247.0;-44;0;-131.0;139.0;-78.0;?;-12;12;-44;0
-175;287.0;-5;-43;-173.0;68.0;-88.0;72;-3;?;-5;-43
?;302.0;-1;0;-32.0;112.0;80.0;69;7;-7;-1;0
?;203.0;-30;16;143.0;223.0;300.0;69;4;-4;-30;16
-175;76.0;-6;-5;298.0;325.0;489.0;69;21;-21;-6;-5
-175;-2.0;-5;4;418.0;357.0;603.0;74;17;-17;?;4
-175;?;-28;6;463.0;362.0;619.0;75;-16;16;-28;6
-175;144.0;-17;-3;419.0;340.0;580.0;70;17;-17;-17;-3
-175;161.0;-9;-1;328.0;347.0;456.0;70;34;-34;-9;-1
-175;93.0;11;-7;?;326.0;394.0;70;?;16;11;-7
-175;15.0;1;12;215.0;284.0;392.0;67;-3;3;1;12
-175;40.0;?;12;264.0;203.0;424.0;?;28;-28;-16;12
-175;32.0;21;-2;242.0;193.0;331.0;69;-41;41;21;-2
-175;36.0;15;18;165.0;149.0;265.0;68;-84;84;15;18
-175;32.0;-16;?;163.0;135.0;200.0;67;-19;19;-16;20
-175;46.0;-10;18;147.0;114.0;77.0;68;12;?;-10;18
-175;47.0;-39;?;97.0;64.0;37.0;66;-29;29;-39;6
-175;18.0;?;-37;82.0;53.0;98.0;66;-22;22;-30;-37
-175;-7.0;28;-26;?;59.0;96.0;69;7;-7;28;-26
-175;12.0;-4;17;?;21.0;38.0;68;-12;12;-4;17
-175;11.0;-33;12;40.0;-22.0;-62.0;71;-17;17;-33;12
-175;13.0;4;4;-8.0;-33.0;-160.0;73;9;-9;4;4
-175;-54.0;6;10;-98.0;-31.0;-127.0;72;41;-41;6;10
-175;-40.0;-28;7;-101.0;-32.0;-164.0;74;10;-10;-28;7
-175;-29.0;-35;8;-141.0;-88.0;-180.0;74;4;-4;-35;8
-175;-24.0;-9;-1;-197.0;-106.0;-240.0;72;55;-55;-9;-1
-175;-20.0;14;-20;-223.0;-137.0;-276.0;67;19;-19;14;-20
-175;-33.0;3;-16;-254.0;-110.0;-214.0;66;7;-7;3;-16
-175;0.0;-10;5;-218.0;-79.0;?;70;11;-11;-10;?
-175;-17.0;-2;-28;-195.0;-97.0;-188.0;72;-19;19;-2;-28
-175;-5.0;16;?;-152.0;-54.0;-149.0;76;?;2;16;-27
-175;5.0;25;27;-126.0;?;-59.0;74;-1;1;25;27
-175;4.0;6;-28;-98.0;-10.0;?;66;-14;14;6;-28
-175;28.0;22;-77;?;-45.0;-84.0;65;-9;9;?;-77
-175;26.0;60;-43;-166.0;-73.0;-75.0;68;?;3;60;-43
-175;-23.0;45;-1;-98.0;-39.0;-41.0;72;-22;22;45;-1
-175;16.0;13;17;-63.0;-24.0;-75.0;76;-43;43;13;17
-175;45.0;14;-10;-109.0;-40.0;?;73;-18;?;14;-10
-175;?;-2;-9;?;-5.0;-54.0;68;6;-6;-2;-9
-175;-41.0;-43;6;?;?;16.0;65;?;-1;-43;?
-175;-62.0;-36;11;31.0;-19.0;86.0;64;-4;?;-36;11
-175;-97.0;-16;18;15.0;-42.0;89.0;69;-2;2;-16;?
?;-148.0;-27;7;17.0;-105.0;81.0;73;-3;3;-27;7
-175;-162.0;-11;-2;-87.0;-205.0;-22.0;?;?;-4;-11;?
-175;-156.0;0;-3;-195.0;-287.0;-116.0;70;12;-12;0;?
-175;?;-16;-2;-242.0;?;-203.0;70;-3;3;-16;?
-175;-196.0;5;-4;-311.0;-411.0;-306.0;70;19;-19;5;-4
-175;-222.0;-20;-1;-352.0;-419.0;?;70;-9;9;-20;-1
-175;-278.0;-56;8;-359.0;-463.0;?;70;-42;42;-56;8
-175;-331.0;-12;16;-295.0;-404.0;-204.0;67;?;-6;-12;16
-175;-375.0;-18;17;-209.0;-384.0;-88.0;?;-50;50;-18;17
-175;-501.0;-19;-11;-114.0;-407.0;5.0;68;-62;?;-19;-11
-175;?;-8;-3;?;-379.0;39.0;70;-16;16;-8;-3
-175;-548.0;-12;?;-102.0;-377.0;-38.0;69;-50;50;-12;3
-175;?;25;-33;?;-334.0;-61.0;74;-34;34;?;-33
-175;-589.0;11;-12;-178.0;?;-58.0;73;-13;13;11;-12
-175;-647.0;-2;9;-112.0;-247.0;69.0;?;-16;16;-2;9
-175;-616.0;3;?;-74.0;-228.0;77.0;73;-7;7;?;-16
-175;-645.0;-27;11;-74.0;-192.0;145.0;73;-3;3;-27;11
-175;-595.0;-8;-15;-82.0;-265.0;71.0;73;-3;?;-8;-15
?;-606.0;24;-35;-177.0;-229.0;-32.0;71;15;-15;24;-35
-175;-681.0;-2;60;-237.0;?;?;67;45;-45;-2;60
-175;-644.0;-3;25;-259.0;?;-32.0;68;33;-33;-3;25
-175;-669.0;3;-28;-249.0;-272.0;-42.0;73;-3;3;3;-28
-175;-616.0;-8;-28;-223.0;-234.0;22.0;76;-14;14;-8;-28
?;-563.0;6;-39;?;?;113.0;75;-1;1;6;?
?;-538.0;-5;15;-119.0;-250.0;128.0;70;25;-25;-5;15
-175;-492.0;-7;-7;-87.0;-289.0;98.0;72;39;-39;?;-7
-175;-244.0;37;-37;-130.0;117.0;-29.0;74;18;-18;37;-37
-175;-282.0;38;-6;-323.0;165.0;-44.0;71;2;-2;38;?
-175;-194.0;40;-5;-161.0;145.0;244.0;72;9;-9;40;-5
-175;-188.0;27;-2;149.0;43.0;319.0;71;5;-5;27;-2
-175;-220.0;?;?;260.0;-71.0;246.0;67;-2;?;-43;-2
-175;-348.0;-24;-19;-1.0;-112.0;153.0;?;?;17;-24;-19
-175;-467.0;10;-27;-257.0;-72.0;-52.0;73;-32;32;10;-27
-175;-645.0;?;-15;-296.0;-122.0;?;73;?;9;-28;?
-175;?;-31;0;-243.0;-233.0;81.0;?;-9;9;-31;0
-175;-876.0;-5;-16;-81.0;-347.0;259.0;?;-22;22;-5;?
-175;-962.0;-14;-43;109.0;-308.0;297.0;72;-4;4;-14;-43
?;-1030.0;-29;?;84.0;-428.0;174.0;67;-13;13;?;-4
-175;-1028.0;-14;?;-67.0;-427.0;144.0;66;?;11;-14;39
-175;-1051.0;0;-20;-88.0;-354.0;166.0;67;-45;45;?;-20
-175;-934.0;21;-49;-40.0;-345.0;106.0;67;-25;25;21;-49
-175;?;11;11;-50.0;-290.0;182.0;72;25;-25;11;11
-175;-719.0;-18;21;-18.0;-148.0;?;71;-28;28;-18;21
-175;-544.0;24;-8;58.0;-54.0;321.0;68;-5;5;24;-8
-175;-377.0;31;-15;?;259.0;368.0;66;-6;6;31;?
-175;-212.0;?;-7;69.0;332.0;299.0;71;-16;16;24;-7
-175;-53.0;-14;12;14.0;?;298.0;?;?;-20;-14;12
-175;-7.0;-56;17;-22.0;?;246.0;67;-3;3;-56;17
-175;?;6;0;-36.0;199.0;120.0;71;20;-20;6;?
-175;43.0;3;-6;?;209.0;66.0;67;28;?;3;-6
-175;98.0;5;5;-125.0;250.0;?;68;1;-1;5;?
-175;149.0;20;7;-82.0;250.0;61.0;74;-4;4;20;7
-175;122.0;-24;9;-80.0;220.0;51.0;69;0;0;-24;9
-175;79.0;-27;7;-64.0;?;69.0;63;17;-17;-27;7
-175;97.0;-11;-19;-77.0;207.0;?;60;-13;13;-11;-19
?;98.0;22;-27;-90.0;188.0;42.0;64;-50;50;22;-27
-175;95.0;7;-20;-89.0;164.0;85.0;71;-19;19;7;-20
-175;89.0;0;-24;-16.0;115.0;?;71;-5;5;0;-24
-175;51.0;?;-8;12.0;134.0;101.0;69;-12;12;10;-8
-175;?;-36;8;13.0;93.0;8.0;70;7;-7;?;?
-175;89.0;-18;-2;-52.0;122.0;-8.0;70;14;-14;-18;?
-175;58.0;6;9;-50.0;105.0;-8.0;70;29;?;6;9
-175;90.0;-27;28;-19.0;138.0;-13.0;67;5;-5;-27;28
-175;91.0;-16;?;-39.0;26.0;-37.0;68;-34;34;-16;42
-175;93.0;4;8;-4.0;21.0;-1.0;72;-60;60;4;8
-175;83.0;-15;-14;-46.0;9.0;?;69;-84;84;-15;-14
-175;71.0;-34;29;-110.0;25.0;?;68;-8;8;-34;29
-175;60.0;-37;-10;-72.0;?;?;69;43;-43;-37;-10
-175;41.0;-2;-5;-25.0;38.0;-24.0;?;?;33;-2;-5
-175;46.0;26;?;22.0;45.0;?;69;-36;36;26;13
-175;32.0;-12;-11;17.0;54.0;50.0;71;31;-31;-12;-11
-175;61.0;0;17;-47.0;50.0;-12.0;69;10;-10;0;17
-175;42.0;35;-17;?;?;-18.0;?;-16;16;35;-17
-175;15.0;-25;-3;-2.0;41.0;-13.0;70;0;0;-25;?
-175;20.0;-10;?;7.0;17.0;18.0;66;6;-6;-10;-12
-175;13.0;37;-41;?;20.0;63.0;69;-28;28;37;-41
-175;-11.0;-22;11;6.0;-1.0;41.0;69;-40;40;-22;11
?;-33.0;-30;9;-70.0;5.0;-28.0;67;-5;?;?;9
-175;4.0;-17;8;-45.0;-5.0;-6.0;67;-4;4;?;8
?;-5.0;-47;-7;-68.0;-15.0;-26.0;67;15;-15;-47;-7
-175;8.0;-2;4;-108.0;-1.0;-12.0;70;24;?;-2;4
-175;-12.0;51;43;-80.0;-7.0;-25.0;68;4;-4;51;?
-175;-19.0;?;-8;-52.0;21.0;-6.0;69;17;-17;21;-8
?;-19.0;-5;-44;-38.0;23.0;-8.0;71;-8;8;-5;?
?;30.0;-6;-21;-25.0;21.0;?;61;-39;?;-6;-21
-175;-36.0;-5;-4;-42.0;21.0;-19.0;67;0;0;-5;-4
-175;-26.0;-11;?;?;18.0;-12.0;72;37;-37;-11;-1
-175;-39.0;-17;11;-76.0;8.0;-12.0;?;21;?;-17;11
-175;-53.0;-17;7;?;-4.0;?;67;29;-29;-17;7
-175;?;-19;5;60.0;4.0;71.0;?;32;-32;-19;5
-175;-58.0;8;23;?;?;141.0;68;-10;10;8;23
-175;-18.0;1;-11;111.0;9.0;156.0;70;2;-2;1;-11
-175;-4.0;?;-32;82.0;36.0;102.0;68;?;2;-39;-32
-175;19.0;0;5;74.0;-4.0;73.0;69;8;-8;0;5
-175;4.0;33;-4;36.0;?;39.0;70;46;-46;33;-4
-175;4.0;-19;-17;?;-27.0;-3.0;65;-21;21;-19;-17
-175;4.0;-20;20;-36.0;8.0;-33.0;64;-32;32;-20;20
-175;58.0;?;26;12.0;-41.0;4.0;68;5;-5;4;26
-175;31.0;-19;14;-8.0;-44.0;-5.0;?;-13;13;-19;14
?;39.0;-38;-9;-5.0;-71.0;-39.0;72;-24;?;-38;-9
-175;?;-26;?;-1.0;-86.0;?;72;-13;13;-26;?
-175;-48.0;9;20;-40.0;?;?;65;14;-14;9;20
-175;-16.0;-2;-25;?;-110.0;-116.0;75;7;?;-2;-25
-175;-18.0;?;?;-93.0;-128.0;-111.0;?;-14;?;-53;-40
-175;-41.0;-7;-19;-97.0;-125.0;-108.0;39;-12;12;-7;-19
-175;-97.0;32;-6;-153.0;-153.0;-116.0;75;?;13;32;-6
-175;-105.0;4;28;-158.0;-115.0;-141.0;68;16;-16;4;28
-175;?;23;-13;-154.0;-84.0;-74.0;68;28;?;23;-13
-175;-129.0;-2;?;-137.0;-51.0;-75.0;77;-36;36;?;-9
-175;?;-6;38;-135.0;-111.0;-62.0;72;-20;20;-6;38
-175;-208.0;30;-2;?;-137.0;-77.0;67;-17;17;30;-2
?;-232.0;0;-7;?;-105.0;-58.0;62;-64;64;0;-7
-175;-215.0;12;?;?;-93.0;-49.0;71;?;26;12;18
-175;-237.0;32;?;-128.0;-81.0;10.0;73;-21;?;32;-25
-175;-226.0;-11;-22;-147.0;?;15.0;67;-7;7;?;?
-175;-228.0;-31;13;-166.0;-25.0;-1.0;64;6;-6;-31;13
?;-209.0;-26;19;-152.0;-48.0;-5.0;?;-19;19;?;19
-175;-211.0;-26;17;-154.0;13.0;18.0;65;-10;10;-26;17
-175;-229.0;-8;17;-137.0;9.0;-3.0;66;24;-24;-8;17
-175;-200.0;3;19;-79.0;81.0;29.0;75;40;-40;3;19
-175;-220.0;9;-29;-103.0;19.0;62.0;?;-27;?;9;-29
-175;-195.0;17;-14;?;32.0;-6.0;60;-25;25;17;-14
-175;-245.0;?;-12;-167.0;-32.0;-49.0;67;7;-7;?;-12
-175;-252.0;?;-16;-110.0;-78.0;-61.0;?;-12;12;4;?
-175;-252.0;3;55;-193.0;-136.0;-102.0;71;32;-32;3;55
-175;-232.0;-15;28;-219.0;75.0;-98.0;72;38;-38;-15;28
?;-168.0;-45;31;-242.0;?;-75.0;65;15;-15;?;31
-175;-163.0;-17;?;-169.0;?;81.0;67;23;-23;-17;16
?;-167.0;?;-39;13.0;62.0;92.0;62;?;-27;-31;-39
?;-251.0;-54;?;-6.0;-33.0;34.0;63;14;-14;-54;-1
-175;-316.0;-15;-25;-122.0;-157.0;12.0;58;-29;29;-15;-25
-175;-353.0;-63;?;-218.0;?;-124.0;39;-32;32;-63;-48
-175;-425.0;-38;-28;-270.0;-179.0;-180.0;57;-14;14;-38;?
-175;-474.0;-39;-118;?;-184.0;-140.0;74;-3;3;-39;-118
-175;-598.0;-28;?;-169.0;-140.0;-92.0;82;65;-65;-28;-61
-175;-665.0;-107;-27;-180.0;-210.0;-92.0;?;63;-63;-107;-27
-175;-691.0;-109;?;-149.0;-333.0;-23.0;42;-20;20;-109;?
?;-716.0;116;164;-66.0;-467.0;-42.0;36;81;-81;116;164
-173;-860.0;-647;-358;-101.0;-530.0;-4.0;-20;33;-33;-647;-358
?;?;-1252;-593;?;-589.0;?;-45;-622;622;-1252;-593
-166;-939.0;-707;129;-383.0;?;66.0;66;-990;990;-707;129
-163;-908.0;-501;282;-647.0;-616.0;-59.0;43;-803;803;-501;282
?;?;?;235;-678.0;-525.0;-76.0;20;-803;803;-524;235
-159;-680.0;-282;529;-558.0;-436.0;-154.0;181;-599;599;?;529
-155;-416.0;-88;77;-533.0;?;-82.0;133;?;?;-88;77
?;-244.0;-97;-610;-450.0;-157.0;109.0;255;-206;206;-97;-610
-156;-221.0;232;-972;-157.0;-106.0;268.0;?;?;60;232;-972
-157;-213.0;788;-997;?;-69.0;152.0;?;144;-144;788;-997
-158;-196.0;789;50;197.0;-73.0;136.0;-209;244;-244;789;50
-158;-243.0;577;?;40.0;-31.0;170.0;72;626;-626;577;845
-159;-263.0;260;396;?;-13.0;254.0;36;836;-836;260;396
-158;-263.0;90;58;128.0;109.0;281.0;95;754;-754;90;?
-159;-242.0;101;104;188.0;33.0;380.0;64;790;-790;101;104
-159;?;105;?;131.0;-11.0;482.0;72;782;-782;105;101
-159;?;323;210;281.0;41.0;431.0;113;592;-592;323;210
-160;-244.0;215;71;641.0;22.0;489.0;81;192;-192;?;71
-160;-141.0;66;-100;669.0;43.0;503.0;53;?;-11;66;-100
-160;-170.0;106;-5;515.0;5.0;385.0;72;77;-77;106;-5
?;-125.0;14;4;246.0;-61.0;?;86;76;-76;14;4
-160;-100.0;21;6;-98.0;-58.0;-41.0;86;?;-78;?;6
-160;-118.0;6;16;-127.0;?;-85.0;75;34;-34;6;16
-160;?;-21;-13;-112.0;25.0;-110.0;57;48;-48;-21;-13
-160;19.0;-57;3;-186.0;68.0;-81.0;53;60;-60;-57;?
-160;66.0;-103;59;-246.0;?;-26.0;67;?;?;-103;59
-160;102.0;-77;?;-71.0;135.0;13.0;75;30;-30;-77;?
-160;147.0;-78;115;71.0;156.0;42.0;75;29;-29;-78;115
-160;124.0;-56;?;-28.0;197.0;59.0;75;27;-27;-56;51
-160;167.0;-48;46;-98.0;224.0;6.0;68;28;-28;-48;46
-160;195.0;-62;84;34.0;257.0;65.0;65;49;-49;-62;?
-160;253.0;-56;58;102.0;291.0;77.0;63;21;-21;?;58
-159;286.0;-58;?;161.0;295.0;?;51;14;-14;-58;64
-159;326.0;-67;100;118.0;296.0;68.0;72;93;-93;-67;100
-159;319.0;-77;91;67.0;211.0;71.0;91;94;-94;-77;91
-159;290.0;-29;151;75.0;?;-25.0;28;149;-149;-29;151
-159;?;6;?;46.0;109.0;-8.0;4;201;-201;6;192
?;273.0;-35;200;54.0;?;-24.0;28;222;-222;-35;200
-159;226.0;-72;189;90.0;-91.0;-1.0;47;283;-283;-72;?
-159;246.0;-57;91;48.0;-134.0;-73.0;66;337;-337;?;91
-159;209.0;-31;?;-37.0;-193.0;-112.0;?;397;-397;-31;84
-159;242.0;-68;55;-98.0;-233.0;-113.0;154;167;-167;-68;55
-159;240.0;-19;-61;-48.0;-200.0;-127.0;125;-65;65;?;-61
-159;255.0;?;-93;2.0;-200.0;-104.0;69;-16;16;18;?
-159;240.0;-70;-73;108.0;-169.0;-85.0;102;-39;39;-70;-73
-159;246.0;-152;-63;137.0;-120.0;-36.0;31;-195;195;-152;-63
-158;237.0;-195;-86;49.0;-32.0;-3.0;62;?;326;-195;-86
-158;247.0;-81;-91;54.0;-5.0;28.0;122;-260;260;-81;-91
-158;219.0;?;-43;156.0;24.0;55.0;116;-183;183;-103;-43
-158;168.0;-13;-60;?;-23.0;-7.0;155;-212;212;?;-60
-158;68.0;493;-178;?;?;-41.0;177;-240;240;493;-178
-158;2.0;552;-194;-36.0;12.0;-33.0;182;-253;253;552;-194
-160;69.0;133;-65;-46.0;122.0;92.0;115;-104;?;?;-65
?;64.0;-64;-6;117.0;207.0;254.0;?;16;-16;?;-6
-160;48.0;13;-30;224.0;176.0;291.0;57;-4;4;13;-30
-161;35.0;38;-7;159.0;97.0;169.0;66;0;0;38;-7
?;35.0;4;-22;-42.0;141.0;105.0;73;26;-26;4;?
?;-30.0;?;-67;-115.0;112.0;73.0;69;33;-33;38;-67
-161;-96.0;?;-19;-20.0;?;?;71;-15;15;42;-19
-161;-105.0;39;-15;-1.0;119.0;117.0;59;-11;11;?;-15
-161;-60.0;59;-47;23.0;118.0;143.0;?;-18;18;59;-47
-161;-82.0;26;-5;-6.0;120.0;145.0;72;-52;52;26;-5
-161;-81.0;?;18;-7.0;?;109.0;54;-5;5;-25;18
-161;-64.0;-34;18;-19.0;96.0;109.0;50;3;?;-34;18
-161;-61.0;-6;14;-58.0;86.0;118.0;60;?;12;-6;14
-161;-20.0;-21;-1;-48.0;64.0;?;67;-13;13;-21;-1
-161;-29.0;?;-20;-46.0;36.0;54.0;73;7;-7;-15;-20
-161;-42.0;27;-34;-69.0;?;?;?;11;-11;27;-34
-161;-23.0;26;-24;-118.0;-8.0;-68.0;63;?;32;26;-24
-161;-29.0;18;7;-141.0;18.0;-69.0;67;-5;5;18;7
-161;-12.0;-8;35;-4.0;9.0;-76.0;70;6;-6;-8;35
-161;-22.0;-11;10;-20.0;?;-12.0;72;?;29;-11;10
-161;-53.0;5;1;-47.0;-32.0;-17.0;71;-18;?;5;1
-161;-45.0;-7;6;-86.0;-45.0;-12.0;69;-39;39;-7;6
-161;-55.0;3;5;-133.0;-64.0;?;69;-56;56;3;5
-161;-68.0;5;55;-170.0;-54.0;?;69;11;-11;5;55
-161;-41.0;10;26;-168.0;-36.0;-77.0;69;29;-29;10;26
-161;-43.0;34;-30;-138.0;-18.0;-78.0;69;12;-12;34;-30
-161;-72.0;13;0;-119.0;-7.0;-4.0;68;17;-17;13;0
-161;-59.0;-17;18;-100.0;-44.0;7.0;64;6;-6;-17;18
-161;-100.0;-17;18;-109.0;?;-6.0;?;7;-7;-17;18
-161;-70.0;-26;26;-112.0;0.0;11.0;69;?;?;-26;26
-161;-80.0;-24;31;-146.0;-3.0;13.0;71;-4;?;-24;31
-161;-79.0;?;22;-115.0;29.0;7.0;69;-6;6;-35;22
-161;-88.0;-27;1;-100.0;24.0;20.0;67;-14;?;-27;1
-161;-152.0;26;-24;-112.0;-25.0;-6.0;67;-14;14;26;-24
-161;-149.0;28;-26;-124.0;-33.0;0.0;66;-14;14;28;-26
?;?;12;?;-129.0;-73.0;-55.0;?;-6;?;12;7
-161;-194.0;17;24;-207.0;?;-44.0;70;-3;3;?;24
-161;-202.0;10;?;-282.0;?;-142.0;69;-2;2;10;14
-161;-225.0;17;21;-259.0;-88.0;-211.0;70;-5;5;17;21
-161;-213.0;?;17;-141.0;-146.0;-185.0;69;-3;3;13;17
-161;-264.0;-7;-2;-150.0;-135.0;-155.0;72;16;-16;-7;-2
-161;-215.0;11;2;-301.0;-180.0;?;78;8;-8;11;2
-161;-215.0;?;?;-385.0;-187.0;-220.0;70;12;-12;-5;-23
-161;-209.0;-51;-23;-332.0;-216.0;-247.0;66;-8;8;-51;-23
-161;-230.0;?;26;-349.0;-194.0;?;72;?;32;-40;?
-161;-215.0;-16;18;-387.0;?;-233.0;66;-13;13;-16;18
-161;-185.0;-15;-10;-396.0;-127.0;-214.0;66;-21;21;-15;-10
-161;-170.0;-17;-14;-395.0;-62.0;-205.0;74;-37;?;-17;-14
-161;-164.0;-14;-4;-339.0;-71.0;-189.0;?;-81;81;-14;-4
-161;-105.0;-19;?;-307.0;-51.0;-136.0;70;-45;?;-19;33
-161;-100.0;?;31;-310.0;-77.0;-140.0;71;5;-5;-29;31
-161;-89.0;-46;-32;?;-8.0;-153.0;68;-33;?;-46;-32
-161;-45.0;-58;-42;-252.0;-54.0;-88.0;69;-24;24;-58;-42
-161;?;-52;-4;-101.0;-74.0;-12.0;71;-52;52;-52;-4
-161;-58.0;-64;-15;30.0;?;-23.0;71;-49;49;?;-15
-161;-29.0;-23;-18;17.0;-115.0;-61.0;?;-25;25;-23;-18
-161;4.0;12;-3;-190.0;-49.0;-221.0;?;-55;55;12;-3
-161;-12.0;-34;-22;-255.0;-36.0;-348.0;69;-44;44;-34;-22
-161;-28.0;-46;-18;-263.0;-126.0;-398.0;?;-73;73;-46;-18
-161;-26.0;-52;-8;-305.0;-193.0;-397.0;68;-92;92;?;-8
-160;?;-15;-20;-303.0;-276.0;?;70;-70;70;-15;-20
-160;-20.0;50;-22;-284.0;-260.0;-385.0;69;-24;24;50;-22
?;?;43;-23;-298.0;-276.0;-410.0;?;29;-29;43;?
-160;-95.0;?;-23;-385.0;-196.0;-380.0;66;27;-27;44;-23
-160;-108.0;49;-21;-300.0;-214.0;-411.0;67;25;-25;49;-21
-160;-106.0;40;-26;-271.0;-218.0;-291.0;65;25;-25;40;-26
-160;-6.0;52;-18;-186.0;-120.0;-210.0;68;30;-30;52;-18
-160;?;32;-31;-205.0;8.0;-164.0;64;19;-19;32;-31
-160;19.0;-7;-41;-216.0;101.0;-183.0;64;9;-9;-7;-41
-160;-10.0;10;3;-177.0;52.0;39.0;74;52;-52;10;3
?;-41.0;34;?;-69.0;153.0;16.0;68;?;-57;34;29
-160;-75.0;24;24;-182.0;?;71.0;?;30;-30;24;24
-160;-35.0;4;10;-132.0;227.0;173.0;70;27;-27;?;10
-160;-37.0;-8;-4;-116.0;319.0;190.0;70;27;-27;-8;?
?;-101.0;-7;-2;-129.0;197.0;295.0;71;27;-27;-7;-2
?;-166.0;-7;?;-70.0;104.0;?;?;27;-27;-7;-2
-160;-179.0;-5;-2;85.0;-51.0;272.0;70;28;-28;-5;-2
-160;-258.0;-9;-4;59.0;-58.0;?;71;26;-26;-9;-4
-160;-231.0;?;0;?;-59.0;-69.0;71;31;-31;?;0
?;-159.0;?;-5;-24.0;-157.0;-39.0;70;16;-16;-14;-5
?;-133.0;-3;-1;-105.0;-166.0;-171.0;68;-46;?;-3;-1
-160;-176.0;31;26;-325.0;-172.0;-235.0;71;-81;?;?;26
-160;-127.0;-42;13;-419.0;-94.0;-316.0;?;-71;71;-42;?
-160;?;-22;-12;-372.0;51.0;-209.0;74;?;8;-22;-12
-160;32.0;-89;5;-310.0;220.0;-202.0;72;-111;111;-89;5
-160;262.0;-31;-43;-347.0;?;-161.0;81;-232;232;-31;-43
-160;554.0;-77;?;-326.0;470.0;-64.0;63;-567;567;-77;-95
-160;787.0;-137;?;-256.0;?;?;55;-644;644;-137;-88
-160;1050.0;152;-120;-92.0;422.0;-105.0;?;-320;320;152;-120
-158;1283.0;-908;-73;14.0;329.0;-143.0;-14;-1205;?;-908;-73
-154;1439.0;-1487;?;76.0;259.0;-324.0;51;-641;641;-1487;-437
-152;1573.0;?;-724;97.0;?;-488.0;?;574;?;-780;-724
-152;?;?;-721;117.0;147.0;-562.0;227;514;-514;-869;-721
-153;1779.0;-660;-989;164.0;219.0;-610.0;99;1917;-1917;-660;-989
-153;1900.0;-744;-1516;158.0;?;-603.0;80;2463;-2463;-744;-1516
-154;1930.0;-1298;-2812;238.0;418.0;-585.0;383;2204;-2204;-1298;-2812
-154;1914.0;-605;-1709;605.0;510.0;-530.0;37;1713;-1713;-605;-1709
-154;1819.0;214;552;-87.0;569.0;-315.0;-400;236;-236;214;552
?;1841.0;214;144;61.0;711.0;?;62;-186;186;214;144
-154;1726.0;207;?;579.0;790.0;-80.0;?;-170;170;207;0
-154;1696.0;83;194;853.0;?;?;?;-106;106;?;194
-155;1683.0;?;?;942.0;822.0;263.0;76;32;-32;-108;?
-155;1574.0;33;96;850.0;888.0;229.0;36;-28;28;?;96
-155;1464.0;?;-42;800.0;1020.0;144.0;81;10;-10;127;-42
?;1244.0;80;-29;821.0;1160.0;305.0;?;-11;11;80;-29
-155;1108.0;13;-3;1123.0;1322.0;?;?;?;5;13;-3
-156;920.0;21;?;1640.0;1356.0;721.0;74;20;-20;21;-7
-155;773.0;58;?;1989.0;1598.0;?;69;14;-14;58;?
-156;678.0;14;-41;2611.0;1661.0;1694.0;78;?;-32;14;-41
-156;669.0;-27;?;2916.0;1707.0;2197.0;75;36;-36;-27;-32
-156;670.0;-25;-32;2720.0;1817.0;2273.0;75;36;-36;-25;-32
-156;553.0;-59;-37;2448.0;1797.0;2207.0;74;57;-57;-59;-37
-156;519.0;-75;-13;2031.0;1832.0;1893.0;68;50;-50;-75;-13
-155;514.0;-128;33;1900.0;?;1758.0;?;?;-57;?;33
-155;531.0;-144;84;?;1642.0;?;43;66;-66;-144;84
-155;474.0;-142;?;1967.0;1430.0;1903.0;53;58;-58;-142;65
-155;476.0;-166;89;1992.0;1509.0;1772.0;75;10;-10;-166;89
-154;470.0;-256;148;1914.0;?;1593.0;68;-63;63;-256;148
-154;493.0;-451;43;1948.0;1507.0;1539.0;100;6;-6;-451;43
-153;537.0;-408;381;?;1566.0;1521.0;67;-168;168;-408;381
-152;506.0;-712;17;2303.0;1548.0;1630.0;47;-240;240;-712;17
-150;528.0;-2150;-349;2565.0;1587.0;1710.0;136;-548;548;-2150;-349
-146;404.0;?;-151;2560.0;?;1680.0;93;-1584;1584;-2725;-151
-138;?;-3044;-727;2595.0;?;1648.0;-37;-2367;2367;-3044;-727
-130;130.0;-5524;-79;3009.0;1801.0;?;?;?;2500;-5524;-79
-118;183.0;-5333;-2137;3522.0;1766.0;2278.0;187;?;415;-5333;-2137
-111;234.0;-3122;-4850;3656.0;?;2308.0;?;2072;-2072;-3122;-4850
