InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
-973.0;-168.0;-838.0;-4.0;-325.0;171;234.0;-10.0
-468.0;-220.0;-908.0;56.0;-129.0;171;438.0;5.0
-101.0;-128.0;-789.0;77.0;200.0;171;805.0;46.0
174.0;-46.0;-702.0;126.0;374.0;171;686.0;52.0
227.0;-142.0;-982.0;222.0;400.0;171;182.0;93.0
7.0;-373.0;-1348.0;372.0;342.0;171;135.0;105.0
-536.0;-242.0;-1068.0;504.0;301.0;171;341.0;114.0
-799.0;-144.0;-861.0;561.0;278.0;171;546.0;140.0
-273.0;-90.0;-998.0;614.0;661.0;171;540.0;140.0
535.0;-138.0;-1041.0;572.0;877.0;171;931.0;67.0
938.0;-10.0;-990.0;549.0;872.0;171;953.0;43.0
827.0;176.0;-1021.0;437.0;766.0;171;771.0;-48.0
638.0;263.0;-1095.0;413.0;632.0;171;786.0;-143.0
586.0;337.0;-1112.0;398.0;530.0;171;870.0;-256.0
730.0;238.0;-865.0;321.0;596.0;171;497.0;-239.0
852.0;-27.0;-493.0;345.0;628.0;169;384.0;-294.0
793.0;-318.0;-461.0;269.0;296.0;168;82.0;-353.0
589.0;-598.0;-238.0;350.0;103.0;168;187.0;-344.0
315.0;-584.0;-42.0;458.0;126.0;167;401.0;-431.0
380.0;-514.0;-65.0;714.0;320.0;167;754.0;-474.0
682.0;-525.0;197.0;876.0;619.0;167;945.0;-472.0
1125.0;-442.0;393.0;975.0;1009.0;169;447.0;-395.0
1439.0;-282.0;399.0;1021.0;1200.0;171;-12.0;-327.0
1413.0;-79.0;591.0;1075.0;1150.0;171;-50.0;-240.0
1228.0;66.0;650.0;1047.0;1026.0;171;-127.0;-169.0
53.0;-503.0;-1786.0;196.0;-275.0;172;1134.0;-324.0
34.0;-428.0;-1605.0;154.0;-262.0;172;651.0;-288.0
-93.0;-352.0;-1402.0;101.0;-230.0;172;360.0;-221.0
54.0;-276.0;-1157.0;82.0;-229.0;172;96.0;-173.0
21.0;-286.0;-898.0;54.0;-178.0;172;-103.0;-105.0
261.0;-291.0;-640.0;47.0;-151.0;172;-229.0;-58.0
551.0;-287.0;-401.0;72.0;3.0;172;-182.0;-13.0
655.0;-228.0;-307.0;84.0;103.0;172;-134.0;27.0
788.0;-206.0;-127.0;108.0;69.0;172;-143.0;51.0
701.0;-123.0;91.0;44.0;10.0;174;-95.0;70.0
545.0;-83.0;256.0;-7.0;11.0;169;-114.0;120.0
345.0;-1.0;374.0;-51.0;-91.0;177;-131.0;117.0
114.0;61.0;?;-102.0;-297.0;167;-241.0;115.0
-83.0;95.0;?;-163.0;-370.0;176;?;173.0
-157.0;116.0;?;-188.0;-348.0;179;?;220.0
226.0;150.0;?;-213.0;-159.0;153;?;256.0
304.0;155.0;?;-262.0;-196.0;224;?;327.0
-213.0;230.0;?;-371.0;-482.0;54;?;324.0
-832.0;356.0;?;-429.0;-714.0;-210;?;286.0
-536.0;397.0;?;-529.0;-640.0;-173;?;202.0
-284.0;460.0;?;-549.0;-312.0;-165;?;173.0
-290.0;494.0;?;-503.0;-57.0;-185;?;128.0
?;547.0;?;-467.0;67.0;-164;?;136.0
?;364.0;?;-496.0;145.0;-180;?;84.0
?;270.0;?;-678.0;50.0;-174;?;53.0
?;150.0;?;-964.0;-165.0;-177;-776.0;33.0
?;189.0;?;-1242.0;-339.0;-178;-671.0;56.0
?;62.0;538.0;-1515.0;-503.0;-176;-937.0;117.0
?;70.0;477.0;-1472.0;-690.0;-178;-1057.0;60.0
?;263.0;261.0;-1373.0;-592.0;-178;-988.0;-40.0
?;483.0;189.0;-1149.0;-312.0;-178;-654.0;-104.0
?;404.0;159.0;-1051.0;-267.0;-178;-448.0;-54.0
?;257.0;340.0;-926.0;-263.0;-180;-384.0;-98.0
?;131.0;564.0;-797.0;-67.0;-176;-418.0;-59.0
?;119.0;567.0;-765.0;-28.0;-185;-470.0;-61.0
?;52.0;454.0;-680.0;-117.0;-173;-564.0;-97.0
?;106.0;291.0;-661.0;-107.0;-185;-413.0;-112.0
-163.0;228.0;150.0;-586.0;-86.0;-182;-351.0;-190.0
5.0;154.0;237.0;-517.0;-1.0;-163;-313.0;-245.0
29.0;109.0;404.0;-422.0;32.0;-225;-411.0;-241.0
24.0;68.0;475.0;-421.0;68.0;-21;-377.0;-276.0
38.0;13.0;156.0;-349.0;128.0;223;14.0;-330.0
88.0;90.0;-97.0;-292.0;115.0;171;297.0;-418.0
128.0;41.0;174.0;-225.0;169.0;176;-14.0;?
139.0;-70.0;256.0;-79.0;169.0;189;13.0;?
146.0;-167.0;120.0;20.0;207.0;171;415.0;?
116.0;-213.0;155.0;71.0;213.0;186;510.0;?
127.0;-287.0;263.0;39.0;162.0;177;205.0;?
34.0;-338.0;380.0;47.0;115.0;180;174.0;?
-11.0;-284.0;476.0;104.0;78.0;180;142.0;?
-12.0;-127.0;297.0;62.0;80.0;179;230.0;?
53.0;73.0;384.0;48.0;82.0;180;159.0;?
101.0;182.0;230.0;25.0;58.0;180;-79.0;-132.0
68.0;210.0;233.0;15.0;13.0;180;-265.0;-98.0
-38.0;227.0;447.0;-10.0;62.0;180;-471.0;-58.0
-80.0;105.0;375.0;3.0;18.0;180;-579.0;-47.0
-150.0;62.0;?;-15.0;-16.0;180;?;-4.0
-46.0;107.0;350.0;-10.0;-14.0;?;?;28.0
84.0;166.0;-53.0;-8.0;-4.0;?;-121.0;46.0
-9.0;227.0;-363.0;55.0;-6.0;?;197.0;59.0
-32.0;229.0;-384.0;107.0;-89.0;?;143.0;76.0
-29.0;202.0;-419.0;26.0;-54.0;?;-50.0;83.0
-3.0;111.0;-561.0;105.0;15.0;?;?;81.0
-46.0;0.0;-399.0;54.0;-59.0;180;?;97.0
-135.0;-168.0;-305.0;-37.0;-94.0;180;?;102.0
-154.0;-349.0;-136.0;53.0;-85.0;180;-5.0;63.0
-74.0;-430.0;75.0;117.0;-56.0;180;93.0;51.0
-33.0;-506.0;93.0;181.0;-58.0;180;297.0;28.0
15.0;-601.0;-107.0;195.0;-18.0;180;257.0;109.0
-10.0;-654.0;-211.0;176.0;6.0;180;280.0;126.0
-103.0;-650.0;-130.0;193.0;-41.0;180;271.0;114.0
-207.0;-843.0;-105.0;248.0;-77.0;180;299.0;139.0
-274.0;-964.0;-12.0;290.0;-127.0;180;461.0;156.0
-194.0;-894.0;-19.0;346.0;-97.0;180;423.0;137.0
-115.0;-940.0;79.0;377.0;28.0;180;512.0;122.0
-138.0;-858.0;9.0;392.0;45.0;180;554.0;114.0
-176.0;-826.0;-68.0;428.0;1.0;180;570.0;94.0
-179.0;-698.0;-168.0;390.0;39.0;180;529.0;67.0
-144.0;-679.0;-375.0;379.0;68.0;180;742.0;50.0
-135.0;-622.0;-592.0;401.0;18.0;180;743.0;22.0
-208.0;-547.0;-710.0;330.0;-16.0;180;660.0;29.0
-217.0;-439.0;-804.0;298.0;-117.0;180;562.0;30.0
288.0;138.0;-814.0;567.0;437.0;171;1352.0;264.0
228.0;177.0;-796.0;432.0;373.0;168;1261.0;248.0
149.0;109.0;-785.0;324.0;243.0;165;1040.0;201.0
-214.0;106.0;-739.0;242.0;6.0;164;1021.0;171.0
-435.0;109.0;-672.0;145.0;-55.0;163;905.0;149.0
-628.0;137.0;-679.0;-88.0;-126.0;163;730.0;138.0
-458.0;130.0;-617.0;-150.0;18.0;162;661.0;125.0
-263.0;104.0;-511.0;-170.0;360.0;163;530.0;71.0
-186.0;94.0;-398.0;-68.0;409.0;170;415.0;41.0
-521.0;102.0;-252.0;14.0;357.0;175;273.0;-8.0
-1061.0;88.0;-114.0;25.0;264.0;176;202.0;-89.0
-1274.0;83.0;26.0;200.0;163.0;177;94.0;-112.0
-996.0;37.0;245.0;286.0;268.0;178;101.0;-179.0
-1202.0;-11.0;362.0;325.0;?;179;143.0;-222.0
-880.0;-45.0;506.0;336.0;?;179;111.0;-235.0
-625.0;-98.0;590.0;375.0;?;179;73.0;-278.0
-364.0;-123.0;489.0;478.0;?;179;43.0;-387.0
-211.0;-183.0;369.0;448.0;?;179;-55.0;-389.0
41.0;-261.0;338.0;438.0;?;179;-60.0;-296.0
-131.0;-185.0;370.0;413.0;?;179;1.0;-270.0
-484.0;-68.0;362.0;380.0;?;179;-71.0;-221.0
-547.0;-142.0;314.0;318.0;?;179;-158.0;-189.0
-407.0;-151.0;306.0;?;?;179;-341.0;-114.0
-243.0;-167.0;427.0;?;?;179;?;-86.0
-212.0;-138.0;463.0;?;?;179;?;-75.0
-198.0;-95.0;512.0;?;?;179;?;-92.0
-50.0;-34.0;419.0;?;57.0;179;?;-103.0
187.0;-41.0;268.0;?;173.0;179;?;-133.0
-488.0;-17.0;164.0;474.0;180.0;179;?;-160.0
-2180.0;4.0;58.0;558.0;96.0;179;?;-141.0
-3519.0;-29.0;-20.0;528.0;?;179;?;-87.0
-3199.0;-128.0;-80.0;513.0;?;179;?;-65.0
-2289.0;-144.0;-170.0;559.0;?;179;519.0;11.0
-2417.0;-151.0;-211.0;573.0;?;179;512.0;30.0
-2378.0;-150.0;-247.0;527.0;?;179;476.0;75.0
-2429.0;-192.0;-146.0;487.0;?;179;369.0;77.0
-1644.0;-194.0;-101.0;429.0;-426.0;179;298.0;64.0
-1530.0;-127.0;-74.0;462.0;-178.0;179;240.0;130.0
-1885.0;-89.0;-52.0;469.0;-217.0;179;170.0;103.0
-2089.0;-67.0;-52.0;445.0;-202.0;179;77.0;94.0
-1802.0;-21.0;0.0;443.0;-235.0;179;36.0;66.0
-1008.0;-21.0;72.0;300.0;62.0;179;14.0;24.0
-1529.0;-96.0;148.0;56.0;-525.0;179;139.0;28.0
-607.0;-209.0;221.0;-199.0;-518.0;179;-45.0;131.0
-274.0;-123.0;323.0;-244.0;-222.0;179;-315.0;141.0
82.0;2.0;427.0;-269.0;-220.0;179;-510.0;104.0
350.0;147.0;457.0;-372.0;-169.0;179;-607.0;77.0
540.0;210.0;526.0;-515.0;-295.0;179;-641.0;114.0
640.0;252.0;582.0;-585.0;-297.0;179;-652.0;170.0
906.0;256.0;653.0;-658.0;-235.0;179;-723.0;198.0
1864.0;288.0;659.0;-680.0;50.0;179;-917.0;165.0
2891.0;341.0;740.0;-803.0;253.0;179;-1041.0;153.0
4252.0;359.0;873.0;-954.0;285.0;179;-1101.0;151.0
4843.0;418.0;1021.0;-1096.0;315.0;179;-1211.0;168.0
4685.0;520.0;1165.0;-1234.0;-150.0;179;-1301.0;142.0
4013.0;589.0;1253.0;-1436.0;-679.0;179;-1384.0;228.0
3259.0;723.0;1337.0;-1561.0;-913.0;178;-1450.0;277.0
1811.0;719.0;1325.0;-1760.0;-1131.0;178;-1488.0;378.0
35.0;758.0;1277.0;-1908.0;?;178;-1570.0;458.0
-1122.0;821.0;1330.0;-2085.0;?;178;-1702.0;540.0
-1453.0;866.0;1351.0;-2285.0;?;177;-1877.0;553.0
-1372.0;872.0;1330.0;-2479.0;?;177;-1998.0;588.0
-1533.0;824.0;1371.0;-2640.0;?;176;-2196.0;636.0
-2144.0;815.0;1385.0;-2798.0;?;176;-2394.0;669.0
-2870.0;798.0;1352.0;-2882.0;?;175;-2445.0;656.0
-3490.0;758.0;1268.0;-2899.0;-4003.0;174;-2363.0;590.0
-3916.0;746.0;1098.0;-2716.0;-4126.0;173;-2250.0;526.0
-3866.0;654.0;898.0;-2587.0;-4066.0;173;-2163.0;501.0
-3474.0;638.0;774.0;-2556.0;-3717.0;170;-2069.0;577.0
-3119.0;647.0;707.0;-2386.0;-3249.0;?;-1946.0;547.0
-2611.0;646.0;609.0;-2153.0;-2639.0;?;-1710.0;438.0
-2372.0;604.0;421.0;-2130.0;-2138.0;?;-1359.0;389.0
-2114.0;?;282.0;-2245.0;-1819.0;?;-1061.0;429.0
-1932.0;?;260.0;-2137.0;-1793.0;?;-960.0;425.0
-1964.0;446.0;456.0;-1897.0;-1952.0;?;-1053.0;404.0
?;544.0;661.0;-1773.0;-1925.0;?;-1198.0;498.0
?;610.0;813.0;-1575.0;-1716.0;?;-1354.0;502.0
?;706.0;837.0;-1467.0;-1451.0;175;-1476.0;526.0
?;644.0;993.0;-1414.0;-1322.0;178;-1421.0;536.0
?;635.0;1045.0;-1415.0;-1373.0;179;-1363.0;516.0
?;617.0;1126.0;-1345.0;-1435.0;179;-1333.0;503.0
?;585.0;1126.0;-1342.0;-1353.0;179;-1337.0;486.0
?;583.0;1062.0;-1371.0;-1195.0;179;-1360.0;459.0
?;559.0;1074.0;-1350.0;-1056.0;179;-1450.0;407.0
?;547.0;1115.0;-1401.0;-1035.0;178;-1454.0;369.0
?;530.0;1080.0;-1402.0;-1087.0;177;-1354.0;312.0
?;508.0;1129.0;-1365.0;-1170.0;178;-1269.0;270.0
?;483.0;1167.0;-1378.0;-1186.0;177;-1228.0;217.0
?;540.0;1313.0;-1270.0;-1194.0;178;-1315.0;165.0
-1175.0;640.0;1389.0;-1236.0;-1241.0;178;-1320.0;127.0
-1150.0;674.0;1402.0;-1162.0;-1269.0;169;-1284.0;83.0
-1261.0;777.0;1302.0;-917.0;-1152.0;164;-1225.0;-33.0
-1601.0;884.0;1197.0;-881.0;-1412.0;166;-1404.0;-130.0
-1685.0;734.0;1309.0;-1168.0;-993.0;165;-1662.0;41.0
-1180.0;647.0;1421.0;-1266.0;-797.0;165;-1755.0;200.0
-983.0;858.0;1358.0;-1327.0;-1373.0;165;-1876.0;424.0
-1952.0;1066.0;1332.0;-1576.0;-2099.0;165;-1732.0;453.0
-2911.0;1114.0;1433.0;-1596.0;-2392.0;165;-1993.0;448.0
-2903.0;947.0;1553.0;-1603.0;-2245.0;165;-2049.0;450.0
-2111.0;840.0;1510.0;-1527.0;-2002.0;165;-1747.0;460.0
-1689.0;811.0;1427.0;-1387.0;-1911.0;165;-1389.0;471.0
-1743.0;894.0;1296.0;-1156.0;-1827.0;165;-1161.0;452.0
-1768.0;866.0;1130.0;-1072.0;-1687.0;165;-906.0;457.0
-1612.0;838.0;1001.0;-904.0;-1442.0;165;-777.0;446.0
-1281.0;775.0;851.0;-832.0;-1283.0;165;-570.0;437.0
-1032.0;782.0;835.0;-648.0;-1240.0;164;-391.0;464.0
-1063.0;902.0;668.0;-393.0;-1196.0;162;-295.0;417.0
-987.0;942.0;425.0;-218.0;-974.0;144;-93.0;360.0
-814.0;663.0;403.0;-362.0;-667.0;108;64.0;283.0
-466.0;420.0;257.0;-383.0;-497.0;84;-21.0;333.0
-406.0;316.0;61.0;-270.0;-481.0;73;18.0;305.0
-252.0;190.0;-30.0;-411.0;-271.0;77;98.0;169.0
-296.0;196.0;45.0;-483.0;-221.0;81;116.0;70.0
-185.0;379.0;271.0;-334.0;-105.0;80;-6.0;30.0
40.0;634.0;294.0;-102.0;295.0;97;12.0;4.0
540.0;769.0;265.0;-65.0;808.0;97;283.0;-19.0
834.0;?;145.0;-239.0;1006.0;114;438.0;-16.0
721.0;?;152.0;-260.0;651.0;164;311.0;-36.0
350.0;?;68.0;-255.0;409.0;171;280.0;-26.0
73.0;580.0;25.0;-137.0;146.0;170;357.0;-95.0
-16.0;527.0;23.0;-133.0;105.0;176;397.0;-126.0
-72.0;390.0;-2.0;-180.0;180.0;177;252.0;-110.0
-77.0;237.0;99.0;-342.0;45.0;179;?;-108.0
-71.0;150.0;186.0;-498.0;-92.0;177;?;-147.0
-19.0;114.0;295.0;-563.0;-215.0;177;?;-168.0
-69.0;150.0;298.0;-575.0;-308.0;176;?;-210.0
-247.0;112.0;334.0;-522.0;-535.0;174;-202.0;-167.0
-459.0;76.0;383.0;-366.0;-719.0;175;-174.0;-231.0
-711.0;0.0;399.0;-223.0;-688.0;175;-272.0;-272.0
-787.0;-143.0;444.0;-344.0;-665.0;176;-266.0;-245.0
-601.0;-300.0;446.0;-412.0;-463.0;176;-210.0;-155.0
-89.0;-438.0;538.0;-463.0;-370.0;176;-332.0;-114.0
160.0;-500.0;591.0;-437.0;-475.0;176;-512.0;-75.0
33.0;-430.0;577.0;-373.0;-530.0;176;-701.0;-79.0
-360.0;-409.0;535.0;-393.0;-543.0;176;-688.0;-67.0
-689.0;-309.0;435.0;-363.0;-544.0;177;-596.0;-14.0
-676.0;-274.0;240.0;-305.0;-515.0;177;-564.0;-15.0
-440.0;-177.0;72.0;-272.0;-372.0;177;-499.0;27.0
-248.0;-167.0;4.0;-272.0;-192.0;178;-586.0;3.0
-118.0;-234.0;-262.0;-313.0;-116.0;178;-551.0;1.0
-44.0;-438.0;65.0;-306.0;-125.0;178;253.0;-28.0
-91.0;-89.0;252.0;-236.0;-201.0;178;667.0;32.0
-96.0;-84.0;380.0;-125.0;-123.0;178;320.0;16.0
3.0;-58.0;411.0;-36.0;28.0;178;-97.0;37.0
136.0;-136.0;286.0;78.0;185.0;178;-12.0;55.0
219.0;-165.0;187.0;145.0;337.0;178;293.0;63.0
327.0;-205.0;-128.0;219.0;488.0;178;476.0;30.0
411.0;-240.0;-292.0;313.0;481.0;178;693.0;21.0
330.0;-226.0;-429.0;260.0;379.0;178;829.0;5.0
222.0;-205.0;-460.0;242.0;228.0;178;775.0;43.0
67.0;-262.0;-581.0;217.0;161.0;178;663.0;-2.0
78.0;-418.0;-832.0;188.0;217.0;178;859.0;-15.0
184.0;-443.0;-1151.0;146.0;310.0;178;864.0;-27.0
273.0;-547.0;-1427.0;89.0;318.0;178;706.0;-19.0
277.0;-556.0;-1815.0;112.0;305.0;178;498.0;-13.0
147.0;-493.0;-2306.0;86.0;177.0;178;491.0;4.0
167.0;-455.0;-2557.0;57.0;189.0;178;492.0;19.0
255.0;-571.0;-2826.0;-5.0;293.0;178;247.0;13.0
282.0;-702.0;-2530.0;?;332.0;178;-426.0;28.0
279.0;-801.0;-1673.0;?;389.0;178;-1225.0;-9.0
130.0;-763.0;-652.0;?;216.0;?;-2180.0;41.0
-100.0;-649.0;118.0;-196.0;-153.0;?;-2523.0;19.0
-418.0;-347.0;693.0;-211.0;-350.0;?;-2278.0;21.0
-533.0;224.0;970.0;-89.0;-435.0;?;-2076.0;36.0
-358.0;320.0;1109.0;-83.0;-371.0;?;-2265.0;34.0
?;252.0;1102.0;-132.0;-162.0;?;-2186.0;64.0
?;244.0;757.0;-196.0;-136.0;?;-1724.0;130.0
?;295.0;411.0;-227.0;-139.0;178;-1063.0;175.0
?;368.0;315.0;-239.0;-264.0;178;-414.0;137.0
?;368.0;282.0;-188.0;-360.0;178;135.0;130.0
?;384.0;213.0;-210.0;-394.0;178;308.0;98.0
?;393.0;218.0;-210.0;-382.0;178;253.0;117.0
?;390.0;384.0;-199.0;-395.0;178;198.0;113.0
?;404.0;502.0;-211.0;-355.0;178;8.0;81.0
-452.0;379.0;654.0;-202.0;-294.0;178;-179.0;129.0
-386.0;384.0;798.0;-187.0;-228.0;178;-375.0;134.0
-357.0;338.0;886.0;-143.0;-242.0;178;-562.0;173.0
-432.0;335.0;1016.0;-112.0;-315.0;178;-472.0;168.0
-450.0;286.0;1060.0;-61.0;-285.0;178;-329.0;164.0
-339.0;271.0;1062.0;11.0;-261.0;178;-251.0;141.0
-204.0;201.0;1151.0;23.0;?;178;-222.0;135.0
-95.0;173.0;1083.0;32.0;?;177;-162.0;115.0
-31.0;182.0;975.0;-4.0;?;177;-190.0;94.0
-18.0;110.0;987.0;7.0;?;178;-112.0;100.0
18.0;85.0;730.0;-49.0;?;175;-64.0;29.0
190.0;-38.0;524.0;-47.0;?;177;73.0;-17.0
392.0;-97.0;191.0;-66.0;?;149;215.0;-5.0
621.0;-225.0;-23.0;-293.0;618.0;158;255.0;16.0
685.0;-237.0;-43.0;-364.0;560.0;153;187.0;-37.0
493.0;103.0;-247.0;66.0;368.0;153;154.0;-101.0
171.0;291.0;-367.0;173.0;134.0;218;292.0;-202.0
-51.0;427.0;-368.0;135.0;46.0;-5;540.0;-169.0
31.0;447.0;-249.0;251.0;276.0;-223;551.0;-156.0
354.0;461.0;-237.0;380.0;535.0;-164;362.0;-106.0
619.0;643.0;-295.0;477.0;498.0;-179;22.0;-83.0
599.0;591.0;-381.0;412.0;448.0;-186;99.0;-47.0
388.0;416.0;-402.0;323.0;353.0;-170;340.0;1.0
?;296.0;-306.0;284.0;152.0;-183;612.0;-44.0
?;293.0;-393.0;255.0;31.0;-173;601.0;-94.0
-135.0;203.0;-585.0;224.0;0.0;-176;380.0;-63.0
-152.0;43.0;-460.0;150.0;-17.0;-176;550.0;-119.0
-14.0;114.0;-327.0;173.0;178.0;-175;580.0;?
55.0;87.0;-329.0;201.0;109.0;-176;445.0;?
-10.0;56.0;-286.0;248.0;-22.0;-176;374.0;?
-99.0;12.0;-99.0;295.0;5.0;-176;344.0;?
-41.0;-48.0;33.0;317.0;219.0;-176;151.0;0.0
240.0;-197.0;-135.0;260.0;590.0;-176;119.0;77.0
656.0;?;-90.0;252.0;696.0;-176;125.0;28.0
620.0;?;-174.0;277.0;601.0;-176;231.0;0.0
320.0;?;-214.0;270.0;324.0;-176;402.0;-5.0
68.0;?;-117.0;246.0;139.0;-176;508.0;30.0
86.0;?;-165.0;187.0;146.0;-176;345.0;21.0
151.0;?;44.0;159.0;166.0;-176;205.0;-11.0
142.0;?;141.0;135.0;155.0;-176;346.0;-1.0
111.0;?;-15.0;146.0;128.0;-176;149.0;-19.0
100.0;-240.0;-6.0;136.0;98.0;-176;166.0;-32.0
84.0;-258.0;68.0;126.0;72.0;-176;140.0;-53.0
25.0;-191.0;196.0;141.0;33.0;-176;146.0;-56.0
34.0;13.0;92.0;181.0;60.0;-176;443.0;-51.0
96.0;14.0;43.0;153.0;84.0;-176;272.0;-36.0
11.0;21.0;95.0;78.0;54.0;-176;-85.0;-11.0
-83.0;0.0;25.0;3.0;-86.0;-176;1.0;-7.0
-144.0;28.0;60.0;18.0;-111.0;-176;45.0;0.0
-189.0;66.0;75.0;-19.0;-102.0;-176;54.0;-35.0
-130.0;35.0;9.0;-10.0;-85.0;-176;50.0;-11.0
-42.0;9.0;7.0;-40.0;?;-176;53.0;-38.0
-72.0;22.0;9.0;-64.0;-56.0;-176;-16.0;2.0
-143.0;33.0;117.0;-51.0;-97.0;-176;55.0;-21.0
-142.0;27.0;21.0;-88.0;-64.0;-176;-12.0;0.0
-97.0;27.0;-57.0;-40.0;-45.0;-176;-46.0;-7.0
-63.0;39.0;20.0;-60.0;-52.0;-176;-64.0;19.0
-38.0;37.0;46.0;-59.0;-41.0;-176;-36.0;-12.0
-56.0;-4.0;-6.0;-37.0;-36.0;-176;29.0;-7.0
-133.0;-6.0;74.0;-31.0;-54.0;-176;85.0;-5.0
-91.0;-4.0;93.0;-37.0;-46.0;-176;36.0;13.0
-61.0;8.0;133.0;11.0;-25.0;-176;67.0;-2.0
-42.0;-23.0;181.0;6.0;-28.0;-176;23.0;-21.0
-23.0;-21.0;202.0;-3.0;-26.0;-176;24.0;-1.0
22.0;-30.0;164.0;50.0;22.0;-176;47.0;21.0
15.0;-76.0;248.0;7.0;24.0;-176;4.0;-1.0
-35.0;-93.0;527.0;14.0;-12.0;-176;5.0;-2.0
37.0;-25.0;393.0;50.0;22.0;-176;36.0;11.0
62.0;-40.0;213.0;72.0;49.0;-176;-19.0;-9.0
71.0;-27.0;328.0;30.0;73.0;-176;-72.0;-25.0
88.0;9.0;185.0;49.0;110.0;-175;-124.0;-32.0
44.0;-138.0;47.0;15.0;71.0;-177;41.0;-34.0
-16.0;-133.0;-20.0;52.0;18.0;-174;106.0;-49.0
-24.0;-162.0;-48.0;41.0;-5.0;-175;22.0;-53.0
0.0;-178.0;-90.0;?;18.0;-180;171.0;-41.0
56.0;-130.0;-57.0;?;39.0;-167;87.0;-56.0
12.0;-132.0;-97.0;?;30.0;-190;121.0;-49.0
107.0;-109.0;-161.0;?;74.0;-160;207.0;-36.0
91.0;-55.0;-133.0;?;74.0;-190;106.0;-32.0
70.0;-107.0;-101.0;?;101.0;-186;74.0;-35.0
85.0;-109.0;-118.0;?;81.0;109;176.0;-45.0
45.0;-160.0;-185.0;?;67.0;217;236.0;-31.0
69.0;-190.0;-185.0;?;58.0;154;228.0;-51.0
112.0;-232.0;-175.0;?;122.0;188;230.0;-8.0
159.0;-266.0;-162.0;?;203.0;173;264.0;-1.0
226.0;-314.0;-246.0;?;264.0;174;322.0;-2.0
305.0;-391.0;-274.0;?;328.0;179;356.0;-10.0
362.0;-425.0;-378.0;?;407.0;171;421.0;-1.0
441.0;-514.0;-383.0;?;457.0;177;537.0;13.0
468.0;-486.0;-377.0;?;494.0;173;715.0;18.0
455.0;-461.0;-452.0;?;516.0;175;726.0;-36.0
493.0;-456.0;-499.0;?;503.0;175;799.0;-12.0
482.0;-370.0;-504.0;?;501.0;171;762.0;-74.0
517.0;-269.0;-508.0;?;560.0;170;771.0;-96.0
660.0;-196.0;-532.0;?;612.0;170;682.0;-94.0
720.0;-101.0;-616.0;?;677.0;169;689.0;-142.0
689.0;-51.0;-598.0;392.0;657.0;167;652.0;-209.0
705.0;14.0;-620.0;352.0;635.0;165;640.0;-211.0
670.0;103.0;-557.0;326.0;601.0;162;588.0;-267.0
559.0;126.0;-497.0;285.0;553.0;161;555.0;-312.0
511.0;134.0;-383.0;346.0;487.0;162;539.0;-346.0
491.0;123.0;-341.0;309.0;533.0;161;445.0;-372.0
545.0;102.0;-199.0;327.0;567.0;161;352.0;-416.0
578.0;-28.0;-12.0;281.0;556.0;164;308.0;-428.0
515.0;-107.0;89.0;308.0;441.0;163;150.0;-392.0
348.0;-148.0;132.0;282.0;391.0;177;23.0;-391.0
328.0;-175.0;115.0;309.0;389.0;168;-207.0;-358.0
367.0;-329.0;159.0;294.0;457.0;184;-492.0;-287.0
318.0;-359.0;714.0;230.0;433.0;178;-423.0;-271.0
78.0;-320.0;684.0;193.0;271.0;166;-982.0;-290.0
-193.0;-351.0;713.0;47.0;122.0;224;-704.0;-255.0
-331.0;-130.0;859.0;-88.0;-14.0;3;-554.0;-211.0
-256.0;118.0;846.0;-127.0;-112.0;-223;-947.0;-228.0
-266.0;223.0;773.0;-41.0;-172.0;-167;-1234.0;-194.0
-322.0;303.0;521.0;-66.0;-123.0;-178;-1415.0;-106.0
-99.0;375.0;322.0;-104.0;46.0;-186;?;23.0
293.0;289.0;267.0;-226.0;99.0;-170;?;106.0
430.0;63.0;292.0;-310.0;40.0;-184;?;132.0
244.0;-270.0;429.0;-351.0;-216.0;-174;-571.0;209.0
-139.0;-615.0;678.0;-402.0;-225.0;-178;-286.0;139.0
-390.0;-825.0;842.0;-427.0;-177.0;-177;187.0;177.0
-268.0;-964.0;1061.0;-373.0;-217.0;-175;834.0;156.0
-38.0;-763.0;1174.0;-310.0;-133.0;-176;1350.0;120.0
189.0;-131.0;1288.0;-171.0;52.0;-175;1970.0;127.0
415.0;639.0;1117.0;-10.0;143.0;-175;2192.0;141.0
724.0;1370.0;606.0;125.0;395.0;-175;1830.0;135.0
816.0;?;474.0;196.0;460.0;-176;1569.0;184.0
806.0;?;436.0;221.0;443.0;-176;846.0;158.0
664.0;2461.0;750.0;217.0;458.0;-176;58.0;185.0
387.0;?;1054.0;144.0;349.0;-176;-958.0;140.0
254.0;?;1391.0;-36.0;331.0;-176;-1864.0;41.0
257.0;1869.0;1503.0;-267.0;284.0;-176;-2382.0;47.0
220.0;1548.0;1421.0;-643.0;165.0;-176;-1957.0;118.0
51.0;1057.0;1219.0;-706.0;-143.0;-176;-1535.0;203.0
-130.0;542.0;1094.0;-770.0;-372.0;-176;-1096.0;239.0
