InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accX;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit RLA accY;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax
121.0;-617.0;?;512.0;-227.0;?;275.0;347.0;8;8;29
51.0;-728.0;?;328.0;-251.0;?;251.0;366.0;-69;-69;40
44.0;-716.0;?;241.0;-281.0;?;211.0;368.0;-73;-73;42
182.0;-716.0;?;316.0;-296.0;66.0;181.0;311.0;-73;-73;42
56.0;-609.0;?;385.0;-306.0;71.0;180.0;299.0;-90;-90;41
49.0;-498.0;?;360.0;-283.0;57.0;182.0;282.0;-43;-43;35
193.0;-348.0;?;356.0;-328.0;65.0;176.0;299.0;-119;-119;49
281.0;-256.0;?;391.0;-340.0;46.0;170.0;347.0;-111;-111;30
197.0;-191.0;?;429.0;-328.0;22.0;173.0;410.0;-128;-128;92
121.0;-108.0;?;382.0;-383.0;70.0;180.0;385.0;-211;-211;242
51.0;19.0;?;346.0;-474.0;116.0;188.0;404.0;-123;-123;160
-103.0;177.0;?;336.0;-476.0;57.0;209.0;336.0;-241;-241;1
-148.0;270.0;?;391.0;-530.0;-162.0;211.0;61.0;195;195;98
-162.0;331.0;82.0;287.0;-444.0;122.0;361.0;229.0;517;517;367
-164.0;341.0;107.0;336.0;-425.0;94.0;365.0;205.0;202;202;-549
-45.0;425.0;235.0;341.0;-321.0;-108.0;372.0;256.0;151;151;57
60.0;436.0;361.0;360.0;-272.0;-49.0;396.0;274.0;-113;-113;-99
74.0;353.0;532.0;525.0;-332.0;88.0;407.0;231.0;-74;-74;17
23.0;158.0;537.0;742.0;-406.0;94.0;370.0;193.0;-40;-40;73
22.0;-85.0;425.0;731.0;-405.0;65.0;293.0;228.0;-118;-118;-27
270.0;-266.0;288.0;467.0;-416.0;47.0;335.0;259.0;-99;-99;63
305.0;-375.0;225.0;479.0;-263.0;73.0;338.0;208.0;-23;-23;19
202.0;-597.0;151.0;745.0;-158.0;110.0;280.0;207.0;?;40;36
128.0;-737.0;124.0;599.0;-99.0;128.0;164.0;244.0;?;-31;24
156.0;-951.0;207.0;378.0;-173.0;147.0;58.0;233.0;?;-23;7
79.0;-961.0;143.0;299.0;-237.0;126.0;131.0;245.0;?;-16;7
-83.0;-823.0;111.0;331.0;-323.0;71.0;232.0;281.0;?;-7;18
-80.0;-707.0;78.0;341.0;-256.0;68.0;292.0;248.0;?;-37;28
-43.0;-466.0;-19.0;345.0;-236.0;141.0;319.0;262.0;46;46;9
-54.0;-179.0;-125.0;371.0;-275.0;205.0;275.0;187.0;-185;-185;21
-32.0;-35.0;-190.0;390.0;-359.0;213.0;182.0;312.0;-546;-546;92
45.0;49.0;-275.0;432.0;-352.0;129.0;133.0;308.0;36;36;126
-12.0;163.0;-267.0;423.0;-447.0;110.0;161.0;182.0;-178;-178;126
-110.0;310.0;-265.0;393.0;-506.0;67.0;232.0;93.0;474;474;100
-299.0;464.0;-226.0;385.0;-438.0;-82.0;254.0;-28.0;1014;1014;17
-25.0;552.0;-256.0;389.0;-442.0;-173.0;267.0;91.0;-1144;-1144;179
240.0;607.0;-258.0;482.0;-538.0;-246.0;303.0;93.0;-1321;-1321;551
139.0;671.0;-92.0;542.0;-549.0;-223.0;303.0;18.0;-540;-540;578
39.0;582.0;-104.0;448.0;-431.0;-224.0;244.0;8.0;-313;-313;432
67.0;306.0;-162.0;372.0;-324.0;-147.0;238.0;19.0;143;143;255
36.0;142.0;-133.0;284.0;-246.0;-20.0;202.0;47.0;-967;-967;-33
90.0;-147.0;-195.0;266.0;-285.0;26.0;111.0;20.0;-1498;-1498;-114
88.0;-488.0;-350.0;257.0;-304.0;54.0;82.0;-19.0;-1291;-1291;-114
77.0;-588.0;-364.0;276.0;-328.0;23.0;98.0;-29.0;-2456;-2456;-186
68.0;-503.0;-295.0;286.0;-320.0;-53.0;186.0;-4.0;-1837;-1837;161
53.0;-411.0;-103.0;295.0;-382.0;-81.0;236.0;-25.0;-2310;-2310;114
-14.0;-278.0;4.0;311.0;-387.0;-78.0;219.0;-62.0;-1063;-1063;103
-91.0;-172.0;103.0;329.0;-355.0;-46.0;189.0;32.0;930;930;-193
-140.0;-58.0;122.0;255.0;-398.0;47.0;145.0;176.0;-4631;-4631;-1334
-153.0;67.0;74.0;192.0;-477.0;136.0;130.0;37.0;5;5;-34
-85.0;90.0;15.0;185.0;-589.0;202.0;122.0;?;7982;7982;-238
-68.0;239.0;9.0;217.0;-593.0;-41.0;139.0;?;2476;2476;-1384
60.0;520.0;57.0;230.0;-550.0;-240.0;228.0;?;-345;-345;79
166.0;653.0;178.0;228.0;-417.0;-218.0;329.0;?;1206;1206;-565
46.0;603.0;160.0;286.0;-320.0;218.0;317.0;?;635;635;-634
116.0;515.0;141.0;396.0;-186.0;-109.0;206.0;?;118;118;168
207.0;545.0;121.0;453.0;-366.0;-18.0;190.0;?;-34;-34;-174
-128.0;476.0;177.0;568.0;-401.0;4.0;411.0;?;-84;-84;92
-325.0;23.0;106.0;750.0;-381.0;18.0;470.0;?;42;42;13
-59.0;-363.0;-82.0;547.0;-322.0;-59.0;401.0;270.0;-43;-43;-70
251.0;-323.0;-37.0;421.0;-266.0;-62.0;381.0;252.0;-167;-167;25
181.0;-464.0;106.0;392.0;-240.0;11.0;272.0;212.0;-93;-93;9
142.0;-722.0;140.0;489.0;-195.0;78.0;236.0;214.0;-113;-113;28
119.0;-832.0;?;380.0;-196.0;126.0;201.0;214.0;-59;-59;16
115.0;-861.0;?;313.0;-242.0;127.0;190.0;239.0;-46;-46;35
42.0;-806.0;-13.0;309.0;-248.0;74.0;202.0;262.0;10;10;20
-8.0;-724.0;27.0;348.0;-335.0;38.0;218.0;214.0;-27;-27;-25
-20.0;-632.0;49.0;335.0;-338.0;85.0;222.0;115.0;-245;-245;-19
-40.0;-424.0;96.0;298.0;-336.0;74.0;207.0;127.0;-275;-275;59
-33.0;-245.0;171.0;331.0;-450.0;61.0;176.0;297.0;-447;-447;-5
-45.0;-76.0;119.0;364.0;-406.0;-22.0;146.0;151.0;-354;-354;9
81.0;38.0;24.0;424.0;-387.0;70.0;146.0;84.0;522;522;457
124.0;131.0;-59.0;395.0;-507.0;159.0;156.0;?;223;223;551
-3.0;292.0;-97.0;406.0;-609.0;-95.0;158.0;?;-1255;-1255;?
194.0;390.0;-71.0;435.0;-616.0;-211.0;124.0;132.0;-1963;-1963;?
362.0;584.0;-46.0;534.0;-579.0;-241.0;215.0;49.0;-2271;-2271;?
184.0;735.0;49.0;482.0;-468.0;-255.0;275.0;52.0;-1810;-1810;?
-146.0;678.0;82.0;320.0;-330.0;-184.0;230.0;40.0;-517;-517;?
-119.0;513.0;-112.0;234.0;-239.0;-92.0;212.0;23.0;-1155;-1155;-264
-11.0;169.0;-330.0;257.0;-218.0;34.0;166.0;-22.0;-1782;-1782;-248
-63.0;-226.0;-572.0;304.0;-226.0;76.0;53.0;-52.0;-2108;-2108;-413
-32.0;-478.0;-661.0;381.0;-230.0;68.0;97.0;-69.0;-2366;-2366;-296
-49.0;-541.0;-557.0;430.0;-253.0;40.0;178.0;-38.0;-2266;-2266;-174
-33.0;-515.0;-470.0;369.0;-341.0;28.0;275.0;-48.0;-2684;-2684;-600
-76.0;-379.0;-366.0;252.0;-284.0;-10.0;288.0;-29.0;-962;-962;89
-152.0;-275.0;-253.0;178.0;-295.0;-20.0;265.0;94.0;-3687;-3687;-2585
-171.0;-67.0;-143.0;144.0;-375.0;3.0;223.0;194.0;-3995;-3995;-2285
-162.0;98.0;-70.0;148.0;-428.0;76.0;215.0;86.0;4258;4258;1347
-198.0;183.0;-38.0;176.0;-470.0;51.0;218.0;191.0;4609;4609;-1722
-190.0;315.0;-46.0;207.0;-550.0;18.0;218.0;330.0;528;528;-1778
-217.0;435.0;84.0;237.0;-472.0;-10.0;249.0;364.0;619;619;372
-140.0;578.0;146.0;267.0;-316.0;94.0;315.0;51.0;689;689;-51
107.0;607.0;241.0;302.0;-267.0;5.0;320.0;195.0;245;245;411
247.0;620.0;310.0;417.0;-386.0;-38.0;283.0;265.0;168;168;-96
174.0;649.0;255.0;518.0;-507.0;2.0;308.0;239.0;-9;-9;-69
-178.0;426.0;235.0;732.0;-468.0;-85.0;400.0;232.0;-41;-41;126
-267.0;25.0;80.0;710.0;-386.0;-84.0;374.0;283.0;57;57;-87
318.0;-104.0;126.0;462.0;-327.0;-17.0;370.0;255.0;-48;-48;31
467.0;-254.0;86.0;368.0;-291.0;-8.0;269.0;249.0;-18;-18;-8
172.0;-561.0;-9.0;484.0;-227.0;55.0;175.0;207.0;-35;-35;4
181.0;-711.0;-116.0;446.0;-300.0;92.0;160.0;151.0;-62;-62;22
221.0;-801.0;-258.0;324.0;-256.0;46.0;197.0;222.0;3;3;-1
273.0;-886.0;-294.0;332.0;-229.0;44.0;220.0;214.0;-60;-60;15
56.0;-940.0;-337.0;336.0;-179.0;17.0;194.0;212.0;-8;-8;37
-84.0;-898.0;-378.0;441.0;-225.0;52.0;161.0;221.0;-219;-219;-29
10.0;-866.0;-413.0;422.0;-320.0;66.0;149.0;109.0;-346;-346;8
-14.0;-743.0;-389.0;372.0;-387.0;81.0;145.0;274.0;-139;-139;59
80.0;-581.0;-322.0;353.0;-350.0;10.0;154.0;296.0;-492;-492;-15
222.0;-373.0;-292.0;372.0;-439.0;34.0;168.0;-14.0;369;369;243
304.0;-151.0;-222.0;383.0;-488.0;85.0;199.0;-150.0;689;689;97
24.0;29.0;-247.0;386.0;-507.0;-276.0;197.0;91.0;-1159;-1159;-114
65.0;124.0;-185.0;390.0;-494.0;-286.0;156.0;138.0;-2467;-2467;356
339.0;319.0;-83.0;443.0;-653.0;-227.0;206.0;59.0;-2915;-2915;510
251.0;492.0;142.0;472.0;-535.0;-225.0;252.0;-4.0;-1980;-1980;619
-35.0;531.0;228.0;355.0;-411.0;-207.0;193.0;9.0;-1037;-1037;304
64.0;515.0;16.0;217.0;-298.0;-163.0;172.0;-12.0;-1560;-1560;-552
53.0;305.0;-71.0;271.0;-262.0;-56.0;184.0;-32.0;-2042;-2042;-666
-65.0;-71.0;-232.0;374.0;-286.0;-47.0;59.0;-86.0;-2575;-2575;-699
-42.0;-305.0;-290.0;487.0;-307.0;-22.0;40.0;-105.0;-2721;-2721;-744
85.0;-328.0;-164.0;431.0;-298.0;-13.0;133.0;-88.0;-1841;-1841;-246
8.0;-260.0;-156.0;251.0;-255.0;-11.0;229.0;-66.0;-1866;-1866;-714
-3.0;-259.0;-150.0;164.0;-367.0;-11.0;242.0;-62.0;-678;-678;-640
-70.0;-192.0;-125.0;162.0;-367.0;-44.0;204.0;134.0;59;59;-182
-118.0;-49.0;10.0;142.0;-358.0;66.0;172.0;204.0;-1428;-1428;-387
-111.0;142.0;22.0;113.0;-414.0;91.0;199.0;118.0;446;446;438
-72.0;333.0;81.0;146.0;-568.0;-12.0;213.0;332.0;1829;1829;-349
-8.0;454.0;111.0;218.0;-559.0;-139.0;206.0;367.0;759;759;-90
-57.0;568.0;262.0;280.0;-451.0;-9.0;255.0;335.0;730;730;1493
-93.0;654.0;344.0;345.0;-335.0;3.0;314.0;295.0;423;423;451
5.0;627.0;383.0;428.0;-240.0;-21.0;313.0;381.0;181;181;-23
57.0;608.0;387.0;535.0;-373.0;53.0;275.0;259.0;76;76;74
-34.0;531.0;287.0;572.0;-375.0;49.0;328.0;223.0;-34;-34;-64
-142.0;152.0;151.0;597.0;-292.0;-20.0;368.0;233.0;47;47;91
-24.0;-145.0;6.0;588.0;-318.0;-46.0;375.0;276.0;42;42;-8
166.0;-282.0;-67.0;473.0;-218.0;2.0;363.0;275.0;23;23;3
77.0;-507.0;-100.0;522.0;-204.0;76.0;253.0;267.0;-33;-33;23
127.0;-696.0;-118.0;608.0;-177.0;114.0;183.0;253.0;-5;-5;20
154.0;-847.0;-152.0;567.0;-180.0;148.0;158.0;251.0;-32;-32;6
164.0;-888.0;-268.0;440.0;-218.0;137.0;174.0;248.0;5;5;-20
131.0;-817.0;-300.0;402.0;-226.0;117.0;209.0;245.0;-13;-13;52
74.0;-777.0;-266.0;475.0;-211.0;32.0;224.0;209.0;16;16;51
43.0;-672.0;-254.0;429.0;-248.0;50.0;227.0;211.0;-145;-145;-87
12.0;-585.0;-210.0;407.0;-308.0;86.0;212.0;145.0;-579;-579;-21
64.0;-465.0;-209.0;401.0;-363.0;79.0;183.0;285.0;-45;-45;194
?;-309.0;-223.0;445.0;-398.0;16.0;165.0;240.0;-461;-461;125
?;-136.0;-239.0;471.0;-466.0;82.0;191.0;37.0;-66;-66;43
?;41.0;-241.0;477.0;-523.0;22.0;219.0;73.0;1047;1047;-91
?;157.0;-255.0;470.0;-433.0;-273.0;227.0;300.0;-1519;-1519;-84
?;296.0;-215.0;474.0;-444.0;-208.0;214.0;82.0;-2850;-2850;534
?;464.0;-127.0;550.0;-629.0;-194.0;264.0;65.0;-2338;-2338;499
?;604.0;20.0;542.0;-551.0;-260.0;268.0;18.0;-2195;-2195;427
?;467.0;51.0;356.0;-370.0;-251.0;174.0;-32.0;-908;-908;534
?;229.0;-123.0;290.0;-304.0;-144.0;227.0;-38.0;-710;-710;-146
?;-16.0;-167.0;323.0;-267.0;-63.0;181.0;-5.0;-1748;-1748;-415
?;-319.0;-261.0;323.0;-201.0;18.0;47.0;-37.0;-2174;-2174;-471
170.0;-591.0;-216.0;351.0;-242.0;52.0;66.0;-53.0;-2741;-2741;-502
205.0;-610.0;-131.0;289.0;-260.0;31.0;153.0;-35.0;-2612;-2612;-187
121.0;-588.0;-186.0;254.0;-383.0;-14.0;225.0;-67.0;-2557;-2557;-370
67.0;-514.0;-128.0;250.0;-356.0;-28.0;218.0;-69.0;-1608;-1608;-821
-16.0;-313.0;4.0;247.0;-410.0;-2.0;218.0;49.0;-391;-391;-2122
-49.0;-119.0;105.0;176.0;-447.0;31.0;173.0;174.0;-2365;-2365;-2237
-73.0;60.0;93.0;149.0;-469.0;138.0;176.0;23.0;2197;2197;2279
-64.0;174.0;113.0;190.0;-477.0;32.0;177.0;107.0;6196;6196;1852
-20.0;344.0;118.0;254.0;-473.0;-116.0;187.0;451.0;1678;1678;-1446
11.0;416.0;208.0;279.0;-398.0;16.0;228.0;431.0;1033;1033;1277
10.0;499.0;270.0;327.0;-286.0;196.0;300.0;135.0;766;766;506
134.0;452.0;245.0;385.0;-313.0;-39.0;295.0;304.0;-213;-213;-789
145.0;567.0;221.0;469.0;-437.0;72.0;278.0;273.0;286;286;362
-33.0;577.0;247.0;509.0;-460.0;-68.0;415.0;297.0;-182;-182;-208
-154.0;244.0;188.0;657.0;-382.0;-112.0;468.0;249.0;-33;-33;64
35.0;-90.0;-17.0;602.0;-275.0;-111.0;433.0;201.0;-10;-10;53
197.0;-160.0;-77.0;493.0;-237.0;38.0;366.0;229.0;-74;-74;-62
180.0;-450.0;-69.0;504.0;-181.0;104.0;229.0;218.0;-7;-7;84
148.0;-670.0;-120.0;570.0;-153.0;139.0;199.0;203.0;-35;-35;-4
144.0;-754.0;-265.0;493.0;-189.0;155.0;185.0;188.0;57;57;42
121.0;-733.0;-378.0;416.0;-235.0;106.0;215.0;187.0;41;41;10
12.0;-744.0;-356.0;?;-206.0;130.0;224.0;?;24;24;24
-54.0;-714.0;-317.0;?;-202.0;86.0;214.0;?;5;5;12
-31.0;-577.0;-271.0;?;-255.0;147.0;203.0;?;-319;-319;-71
68.0;-467.0;-224.0;?;-338.0;189.0;183.0;?;-270;-270;65
94.0;-276.0;-175.0;?;-382.0;134.0;163.0;?;-468;-468;28
113.0;-78.0;-158.0;?;?;20.0;180.0;?;-370;-370;89
212.0;143.0;-86.0;?;?;72.0;247.0;?;1210;1210;400
61.0;394.0;-100.0;?;?;-139.0;266.0;?;806;806;139
-102.0;650.0;-117.0;?;?;-344.0;275.0;?;-1609;-1609;448
70.0;659.0;-31.0;?;?;-243.0;269.0;?;-1744;-1744;868
270.0;798.0;-68.0;?;?;-220.0;328.0;27.0;-889;-889;454
-3.0;720.0;54.0;?;?;-187.0;253.0;36.0;-730;-730;442
-104.0;437.0;-73.0;?;?;-147.0;131.0;29.0;93;93;472
100.0;181.0;-153.0;?;?;-77.0;259.0;50.0;263;263;113
-56.0;-72.0;-211.0;290.0;?;23.0;140.0;53.0;-383;-383;83
-115.0;-345.0;-245.0;402.0;?;57.0;115.0;22.0;-1153;-1153;-125
-58.0;-501.0;-196.0;495.0;?;16.0;129.0;10.0;-1015;-1015;-8
-60.0;-483.0;-115.0;443.0;?;17.0;170.0;38.0;-1370;-1370;-76
-43.0;-340.0;-15.0;411.0;?;-10.0;225.0;38.0;-2115;-2115;-254
-98.0;-158.0;79.0;308.0;-394.0;-62.0;246.0;68.0;-393;-393;313
-208.0;8.0;163.0;235.0;-371.0;-93.0;254.0;162.0;-2311;-2311;-2167
-232.0;177.0;238.0;183.0;-383.0;-24.0;189.0;202.0;-3339;-3339;-2524
-139.0;311.0;285.0;178.0;-415.0;96.0;171.0;92.0;1881;1881;155
-116.0;412.0;257.0;235.0;-536.0;64.0;158.0;?;2663;2663;-611
-118.0;446.0;177.0;282.0;-557.0;-36.0;139.0;?;-127;-127;-658
-325.0;584.0;167.0;268.0;-419.0;64.0;182.0;203.0;35;35;-571
-219.0;657.0;303.0;294.0;-220.0;27.0;258.0;293.0;496;496;-755
93.0;722.0;500.0;396.0;-268.0;-112.0;302.0;291.0;63;63;115
-60.0;825.0;486.0;555.0;-424.0;64.0;?;255.0;33;33;-53
-220.0;747.0;413.0;602.0;-377.0;-23.0;?;261.0;-60;-60;8
-375.0;280.0;210.0;562.0;-278.0;-39.0;?;338.0;-117;-117;88
-6.0;44.0;20.0;637.0;-272.0;-6.0;398.0;357.0;-55;-55;-27
258.0;-19.0;-112.0;505.0;-188.0;88.0;345.0;310.0;-110;-110;46
?;-336.0;-149.0;521.0;-136.0;127.0;186.0;278.0;-84;-84;13
?;-646.0;-176.0;694.0;-163.0;148.0;139.0;282.0;-87;-87;9
?;-711.0;-262.0;491.0;-186.0;160.0;176.0;307.0;-109;-109;17
?;-790.0;-308.0;384.0;-200.0;143.0;237.0;326.0;-170;-170;11
?;-819.0;-308.0;376.0;-192.0;74.0;250.0;305.0;-148;-148;51
?;-786.0;-316.0;344.0;-200.0;42.0;269.0;263.0;-232;-232;19
?;-699.0;-308.0;314.0;-322.0;96.0;242.0;274.0;-319;-319;-36
?;-560.0;-266.0;344.0;-355.0;51.0;232.0;376.0;?;-583;40
?;-498.0;-219.0;413.0;-402.0;-8.0;225.0;396.0;?;-705;125
?;-339.0;-162.0;475.0;-386.0;40.0;237.0;84.0;?;471;274
?;-132.0;-178.0;493.0;-444.0;77.0;262.0;66.0;?;1249;405
?;35.0;-213.0;456.0;-423.0;-266.0;223.0;199.0;?;-304;296
?;252.0;-168.0;509.0;-406.0;-217.0;190.0;165.0;?;-1463;444
?;304.0;34.0;549.0;-540.0;-38.0;207.0;96.0;?;-916;823
190.0;395.0;129.0;507.0;-423.0;-194.0;203.0;132.0;?;-306;706
51.0;409.0;166.0;377.0;-349.0;-156.0;56.0;116.0;683;683;447
112.0;475.0;254.0;270.0;-306.0;-129.0;121.0;86.0;1034;1034;322
122.0;469.0;238.0;371.0;-242.0;-73.0;217.0;98.0;461;461;145
-62.0;249.0;129.0;574.0;-295.0;27.0;126.0;104.0;-981;-981;-55
162.0;100.0;15.0;651.0;-284.0;74.0;61.0;97.0;-1297;-1297;55
143.0;120.0;37.0;581.0;-322.0;38.0;99.0;88.0;-689;-689;176
27.0;157.0;-36.0;414.0;-392.0;-11.0;170.0;42.0;-1098;-1098;-112
-27.0;205.0;-58.0;379.0;-315.0;-55.0;227.0;47.0;1896;1896;39
-109.0;253.0;-4.0;249.0;-388.0;-91.0;228.0;194.0;59;59;-198
-157.0;278.0;18.0;182.0;?;-32.0;214.0;175.0;-3297;-3297;-639
-197.0;320.0;18.0;152.0;?;-8.0;204.0;104.0;1793;1793;-841
-198.0;291.0;62.0;223.0;?;-18.0;199.0;573.0;2069;2069;-1389
-101.0;288.0;52.0;278.0;?;-31.0;213.0;440.0;-1399;-1399;-400
-39.0;343.0;182.0;296.0;-263.0;187.0;271.0;284.0;-466;-466;632
-42.0;360.0;259.0;287.0;-143.0;88.0;302.0;248.0;636;636;17
91.0;399.0;392.0;435.0;-231.0;63.0;291.0;283.0;403;403;-263
-2.0;507.0;443.0;578.0;-355.0;136.0;334.0;250.0;116;116;-73
-259.0;472.0;431.0;677.0;-321.0;-26.0;444.0;235.0;-1;-1;11
-392.0;72.0;226.0;672.0;-219.0;-42.0;376.0;292.0;-49;-49;37
151.0;26.0;161.0;669.0;-125.0;94.0;399.0;321.0;-2;-2;28
369.0;-53.0;173.0;474.0;-164.0;168.0;317.0;323.0;-44;-44;16
93.0;-249.0;41.0;574.0;-148.0;189.0;207.0;282.0;-69;-69;29
-77.0;-291.0;-54.0;656.0;-183.0;179.0;182.0;262.0;-87;-87;11
-8.0;-241.0;-115.0;457.0;-186.0;166.0;231.0;309.0;-68;-68;15
3.0;-252.0;-100.0;355.0;-215.0;128.0;288.0;332.0;-112;-112;35
-67.0;-311.0;-105.0;347.0;-148.0;123.0;259.0;342.0;16;16;-30
-184.0;-306.0;-136.0;427.0;-167.0;141.0;240.0;290.0;-387;-387;25
-77.0;-276.0;-113.0;396.0;-307.0;155.0;208.0;283.0;-392;?;70
-84.0;-240.0;-76.0;376.0;-403.0;67.0;217.0;436.0;-290;?;15
-52.0;-131.0;-63.0;436.0;?;-24.0;255.0;167.0;-572;-572;245
48.0;15.0;-87.0;474.0;?;41.0;300.0;22.0;1275;1275;330
-97.0;122.0;-183.0;513.0;-472.0;-143.0;317.0;113.0;571;571;-51
-62.0;198.0;-265.0;550.0;-414.0;-324.0;279.0;57.0;-1598;-1598;147
118.0;134.0;-251.0;629.0;-524.0;-142.0;183.0;1.0;-1186;-1186;532
49.0;142.0;-229.0;589.0;-425.0;?;225.0;7.0;-1468;-1468;519
17.0;61.0;-260.0;410.0;-290.0;-163.0;155.0;-7.0;-458;-458;787
187.0;-240.0;-253.0;335.0;-229.0;-97.0;75.0;8.0;415;415;376
497.0;-373.0;-290.0;297.0;-153.0;-58.0;126.0;7.0;-264;-264;-5
91.0;-624.0;-396.0;343.0;-164.0;2.0;58.0;42.0;-1253;-1253;-164
82.0;-789.0;-393.0;462.0;-216.0;61.0;60.0;-8.0;-1629;-1629;-140
170.0;-678.0;-267.0;571.0;-282.0;70.0;117.0;-30.0;?;-1592;197
111.0;-379.0;-218.0;540.0;-366.0;11.0;169.0;-7.0;?;-1812;-208
37.0;-155.0;-213.0;438.0;-362.0;-80.0;223.0;-31.0;?;587;154
-32.0;-21.0;-117.0;386.0;-378.0;-105.0;227.0;31.0;?;-1119;-958
-133.0;109.0;51.0;293.0;-415.0;-6.0;208.0;133.0;?;-1679;-2474
-171.0;227.0;113.0;175.0;-430.0;36.0;195.0;20.0;?;4333;204
-113.0;370.0;108.0;88.0;-477.0;49.0;176.0;56.0;?;3255;872
-60.0;427.0;67.0;223.0;-544.0;-47.0;184.0;463.0;?;-116;-2111
-170.0;506.0;82.0;355.0;-457.0;48.0;236.0;262.0;?;1062;-1176
?;559.0;221.0;380.0;-307.0;153.0;295.0;190.0;?;1091;525
?;598.0;364.0;396.0;-237.0;5.0;314.0;243.0;?;180;-338
?;649.0;398.0;467.0;-407.0;74.0;291.0;245.0;?;98;-83
?;674.0;390.0;534.0;-419.0;21.0;373.0;220.0;?;45;53
?;380.0;309.0;594.0;-356.0;-64.0;446.0;249.0;-76;-76;-71
?;-46.0;60.0;610.0;-210.0;-45.0;382.0;264.0;-18;-18;93
168.0;-48.0;-29.0;587.0;-244.0;63.0;410.0;264.0;-37;-37;-42
121.0;-252.0;-64.0;434.0;-154.0;108.0;264.0;261.0;-49;-49;33
-62.0;-480.0;-69.0;576.0;-195.0;136.0;202.0;236.0;-57;-57;23
-78.0;-580.0;-118.0;581.0;-202.0;162.0;173.0;239.0;27;27;22
-43.0;-578.0;-250.0;431.0;-208.0;185.0;220.0;306.0;25;25;38
-46.0;-632.0;-308.0;310.0;-166.0;118.0;223.0;252.0;52;52;39
-72.0;-693.0;-300.0;292.0;-163.0;114.0;219.0;256.0;-279;-279;-97
-170.0;-722.0;-304.0;412.0;-284.0;145.0;192.0;175.0;-346;-346;-43
-78.0;-674.0;-275.0;432.0;-374.0;97.0;189.0;296.0;-234;?;135
-74.0;-572.0;-166.0;434.0;-404.0;-62.0;208.0;170.0;-90;?;117
61.0;-341.0;-127.0;474.0;-440.0;-51.0;252.0;-20.0;1714;1714;296
188.0;-96.0;-72.0;502.0;-522.0;-11.0;307.0;111.0;2073;2073;134
-147.0;119.0;-132.0;505.0;-445.0;-261.0;301.0;158.0;30;30;408
-18.0;276.0;-203.0;484.0;-464.0;-140.0;206.0;79.0;-792;-792;968
288.0;431.0;-129.0;455.0;-587.0;-106.0;198.0;100.0;-724;-724;596
198.0;604.0;-77.0;485.0;-487.0;-264.0;191.0;6.0;-439;-439;551
-141.0;522.0;157.0;358.0;-361.0;-231.0;70.0;62.0;?;186;505
208.0;522.0;169.0;248.0;-263.0;-136.0;171.0;77.0;?;-304;142
-78.0;344.0;168.0;291.0;-253.0;-34.0;182.0;74.0;?;-762;-19
-161.0;77.0;66.0;408.0;-268.0;8.0;36.0;38.0;?;-1492;-113
43.0;-28.0;-74.0;561.0;-345.0;28.0;22.0;-11.0;?;-1934;57
92.0;-42.0;-94.0;494.0;-322.0;-8.0;103.0;29.0;?;-1058;63
27.0;-32.0;-77.0;421.0;-336.0;-61.0;188.0;48.0;-1580;-1580;-76
-14.0;-4.0;-37.0;310.0;-355.0;-85.0;199.0;74.0;880;880;-82
-74.0;56.0;69.0;246.0;-363.0;-28.0;164.0;173.0;-259;-259;-49
-119.0;104.0;102.0;152.0;-434.0;33.0;165.0;172.0;-3931;-3931;-455
-137.0;223.0;111.0;183.0;-467.0;36.0;199.0;28.0;2030;2030;-1135
-175.0;407.0;121.0;229.0;-557.0;-58.0;228.0;159.0;4242;4242;-1361
-164.0;532.0;56.0;260.0;-496.0;-37.0;256.0;466.0;596;596;-1514
-150.0;598.0;115.0;284.0;-372.0;71.0;278.0;384.0;795;795;-1182
-128.0;611.0;156.0;329.0;-294.0;182.0;253.0;127.0;959;959;-296
-117.0;608.0;151.0;381.0;-290.0;-18.0;194.0;297.0;111;111;44
-164.0;638.0;132.0;510.0;-440.0;35.0;206.0;237.0;49;49;24
-355.0;717.0;300.0;504.0;-370.0;-122.0;355.0;247.0;1;1;38
-463.0;486.0;259.0;609.0;-341.0;-148.0;470.0;263.0;-126;-126;45
-170.0;76.0;162.0;675.0;-241.0;-58.0;416.0;335.0;-25;-25;31
-118.0;-83.0;-45.0;577.0;-162.0;65.0;345.0;290.0;-58;-58;21
-82.0;-419.0;-149.0;451.0;-78.0;107.0;153.0;294.0;-56;-56;57
69.0;-634.0;-173.0;646.0;-181.0;164.0;130.0;265.0;-74;-74;54
125.0;-721.0;-177.0;513.0;-204.0;174.0;172.0;231.0;-48;-48;16
248.0;-733.0;-256.0;390.0;-239.0;108.0;231.0;270.0;-109;-109;10
182.0;-756.0;-258.0;380.0;-217.0;36.0;266.0;291.0;-94;-94;43
86.0;-777.0;-186.0;334.0;-182.0;-29.0;258.0;206.0;-223;-223;22
41.0;-753.0;-181.0;324.0;-156.0;20.0;216.0;159.0;-450;-450;11
