Accelerometer RKN_ accY;Accelerometer LUA_ accX;InertialMeasurementUnit LLA accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Nav_Ax
1166.0;52.0;71.0;267.0;?;-12.0;812;-268;885;-45;-148
1045.0;61.0;77.0;458.0;10;-24.0;620;-339;846;-55;75
1654.0;-58.0;73.0;664.0;-110;-639.0;905;-748;750;-66;-526
1747.0;-82.0;83.0;525.0;-1461;226.0;2457;-1134;987;-79;-129
1441.0;68.0;55.0;-352.0;-294;388.0;1380;-734;777;-76;425
1287.0;188.0;22.0;-908.0;1541;-792.0;-390;-365;446;-69;210
982.0;298.0;29.0;-1204.0;1067;-902.0;149;-811;713;-70;95
692.0;152.0;83.0;-746.0;805;-351.0;498;-1120;741;-69;-167
367.0;10.0;9.0;-606.0;741;-327.0;443;-854;560;-69;-195
435.0;9.0;-72.0;-643.0;215;-477.0;689;-571;651;-68;55
408.0;38.0;-76.0;-544.0;-200;-422.0;986;-306;797;-63;128
371.0;-197.0;-35.0;-554.0;-516;-581.0;1150;-145;943;-56;68
378.0;-133.0;-10.0;-599.0;-990;-507.0;1640;250;1198;-47;-103
611.0;-201.0;-20.0;-598.0;-1562;-371.0;2437;1020;1404;-36;-586
738.0;-170.0;-19.0;-293.0;-1187;-419.0;2888;1926;995;-26;-1014
1610.0;-59.0;-28.0;-345.0;1700;183.0;3636;3417;-1514;-15;-1607
575.0;170.0;-42.0;-169.0;3862;-751.0;3318;3324;-3286;-4;-1929
-100.0;100.0;-25.0;901.0;-385;-15.0;-94;-294;1504;-5;417
867.0;187.0;-40.0;-62.0;-1040;921.0;-2119;-1306;2805;-8;2987
1168.0;582.0;-55.0;146.0;2672;-20.0;571;1072;-1785;-13;-17
1786.0;402.0;-77.0;631.0;-222;-952.0;2596;843;-289;-29;-3376
727.0;581.0;-91.0;-373.0;-1025;-906.0;1397;387;1247;-36;-601
1233.0;522.0;-66.0;-496.0;489;603.0;573;495;440;-35;913
870.0;132.0;33.0;-408.0;-271;-385.0;736;10;923;-36;-282
1073.0;-37.0;163.0;-309.0;136;-608.0;643;150;644;-36;72
1062.0;-39.0;263.0;-191.0;16;-211.0;688;115;717;-37;-45
930.0;-175.0;557.0;-270.0;-37;94.0;692;89;755;-37;-90
1072.0;-294.0;532.0;-110.0;86;-136.0;662;142;663;-37;43
954.0;-241.0;-85.0;-27.0;-18;-86.0;686;76;751;-37;-70
956.0;-228.0;-309.0;8.0;55;63.0;672;137;662;-37;0
1001.0;-206.0;-303.0;-5.0;20;-36.0;684;75;725;-38;-45
1424.0;258.0;-147.0;143.0;4284;198.0;2376;3737;-3005;-10;1241
410.0;160.0;-192.0;718.0;586;-370.0;1448;1221;379;-10;-63
770.0;-18.0;-170.0;504.0;-1368;818.0;705;282;1993;-14;-283
730.0;295.0;-121.0;-323.0;367;191.0;1189;1178;417;-22;609
1748.0;371.0;-162.0;702.0;-1719;-373.0;1893;-120;1873;-31;-1778
983.0;179.0;-259.0;489.0;-511;-1729.0;936;130;1118;-35;-144
583.0;329.0;-243.0;-1103.0;348;632.0;617;467;473;-35;628
1079.0;282.0;-49.0;-681.0;-313;158.0;788;17;957;-36;-300
942.0;84.0;132.0;-490.0;209;-852.0;589;160;606;-36;150
1173.0;53.0;141.0;-167.0;-62;-374.0;709;85;773;-36;-124
972.0;130.0;209.0;-167.0;33;-12.0;674;105;706;-37;-48
983.0;128.0;248.0;-156.0;47;-51.0;664;111;699;-37;-9
1064.0;144.0;82.0;-51.0;-11;-195.0;694;96;735;-37;-44
911.0;225.0;111.0;11.0;43;-79.0;662;81;699;-37;-69
991.0;285.0;265.0;22.0;8;4.0;680;64;721;-38;-24
944.0;212.0;256.0;111.0;44;22.0;665;100;698;-38;-9
940.0;177.0;186.0;143.0;20;107.0;650;16;734;-40;-8
963.0;179.0;195.0;140.0;-4;143.0;628;-45;776;-42;110
1037.0;157.0;207.0;235.0;66;?;590;3;757;-42;0
1125.0;-6.0;220.0;308.0;-30;?;598;-151;828;-44;343
1173.0;18.0;206.0;?;13;?;688;-229;782;-59;3
1609.0;-60.0;201.0;?;-1427;?;2379;-622;718;-78;-401
1609.0;-7.0;147.0;?;-1736;?;2964;-1846;1492;-80;400
1497.0;54.0;81.0;?;1502;?;131;-2195;2102;-73;373
1154.0;175.0;24.0;?;1897;-895.0;-468;-1182;1214;-73;124
910.0;197.0;82.0;?;767;-964.0;358;-800;678;-75;206
580.0;185.0;46.0;?;1019;-303.0;184;-880;755;-76;57
366.0;49.0;-70.0;?;337;-413.0;636;-621;595;-75;64
377.0;-58.0;-97.0;-670.0;-7;-431.0;845;-460;708;-69;78
373.0;-233.0;-32.0;-535.0;-184;-387.0;987;-277;771;-62;35
384.0;-216.0;35.0;-533.0;-609;-465.0;1274;-61;908;-53;-138
423.0;-147.0;27.0;-554.0;-881;-558.0;1727;413;1061;-41;-390
582.0;-247.0;-19.0;-556.0;-1506;-302.0;2615;1412;1267;-33;-739
734.0;-182.0;-65.0;-306.0;-264;-490.0;2696;2222;319;-23;-804
1715.0;-119.0;-56.0;-364.0;3037;176.0;2967;3578;-2358;-11;-414
171.0;144.0;-51.0;263.0;2997;-1023.0;2595;2964;-2149;-7;-590
276.0;261.0;-66.0;1048.0;-325;606.0;-696;-1037;1575;-8;141
798.0;382.0;-74.0;-209.0;-1111;634.0;-590;76;2425;-16;2736
1425.0;525.0;-106.0;463.0;-817;518.0;2386;2167;1168;-26;794
1449.0;455.0;-128.0;498.0;-1025;-1441.0;1656;-204;1180;-31;-2171
983.0;706.0;-75.0;-786.0;-45;70.0;571;87;833;-34;138
1256.0;460.0;37.0;-691.0;103;-94.0;760;497;662;-35;457
838.0;251.0;277.0;-410.0;-126;-619.0;702;-27;798;-35;-337
1256.0;28.0;403.0;-284.0;105;-424.0;660;238;686;-35;169
963.0;-27.0;400.0;-231.0;-28;83.0;669;26;757;-35;-195
969.0;34.0;452.0;-208.0;34;-23.0;663;120;718;-36;?
1097.0;11.0;350.0;-20.0;33;-65.0;673;132;710;-36;?
888.0;83.0;253.0;56.0;6;-31.0;678;85;731;-36;?
973.0;79.0;199.0;70.0;16;43.0;688;114;708;-37;-21
984.0;76.0;102.0;142.0;48;86.0;633;68;722;-37;-22
934.0;70.0;57.0;140.0;9;122.0;687;72;710;-38;-26
933.0;75.0;35.0;37.0;21;43.0;639;18;746;-39;11
1046.0;174.0;64.0;159.0;21;75.0;577;-67;807;-42;88
1097.0;94.0;63.0;194.0;-65;34.0;699;-167;787;-46;-42
1139.0;0.0;66.0;505.0;328;-153.0;200;-446;869;-53;124
1283.0;-30.0;51.0;608.0;-535;-321.0;1276;-451;874;-66;-12
1907.0;-140.0;48.0;981.0;-1993;502.0;2958;-262;603;-77;?
1521.0;-23.0;19.0;-263.0;-1900;401.0;3064;-1821;1527;-76;?
1438.0;205.0;?;-804.0;-801;-588.0;2472;-3167;2539;-71;?
962.0;293.0;?;-636.0;886;-866.0;519;-1438;1205;-69;?
728.0;251.0;?;-664.0;1220;-405.0;-46;-670;434;-68;-263
465.0;107.0;?;-724.0;648;-369.0;580;-1003;732;-67;-291
480.0;-19.0;?;-677.0;642;-433.0;304;-430;466;-67;42
401.0;-51.0;?;-597.0;19;-524.0;786;-518;785;-65;41
431.0;-124.0;-63.0;-596.0;-417;-619.0;1072;-279;948;-59;87
381.0;-133.0;13.0;-598.0;-420;-469.0;1140;70;879;-52;119
529.0;-97.0;31.0;-677.0;-1342;-428.0;1745;227;1510;-42;-315
?;-161.0;22.0;-238.0;-1307;-257.0;2519;1516;1240;-32;-195
?;-201.0;4.0;-470.0;-871;-38.0;2825;2201;829;-24;-678
?;-74.0;5.0;475.0;1456;-211.0;3358;3291;-1300;-14;-1382
?;43.0;-10.0;688.0;3507;-5.0;2791;3261;-2708;-8;-568
?;20.0;-6.0;299.0;-1430;1067.0;-915;-1331;2709;-8;572
?;282.0;-18.0;-209.0;-2131;147.0;-1489;-1099;3576;-16;2680
?;393.0;-37.0;831.0;469;?;2356;2525;-207;-26;619
?;156.0;-72.0;33.0;-1174;?;2852;1297;676;-30;-2335
?;294.0;-87.0;-852.0;-171;?;818;374;849;-32;178
?;224.0;-24.0;-682.0;270;?;597;313;584;-33;353
?;77.0;58.0;-429.0;-215;?;773;68;849;-33;-410
?;-4.0;133.0;-276.0;198;?;605;222;632;-33;189
?;14.0;159.0;-247.0;-64;?;710;119;770;-34;-185
1057.0;-22.0;220.0;-172.0;54;?;661;160;702;-34;-21
1074.0;-24.0;117.0;-25.0;39;?;669;153;710;-34;-43
927.0;47.0;-34.0;20.0;24;?;674;132;730;-34;-59
981.0;170.0;8.0;20.0;21;?;688;172;681;-34;-52
944.0;173.0;30.0;81.0;60;13.0;633;38;754;-35;-49
?;98.0;-6.0;107.0;-15;25.0;675;137;704;-35;-42
?;47.0;-8.0;-3.0;32;68.0;609;10;784;-37;44
?;101.0;14.0;212.0;71;15.0;520;-118;826;-41;147
?;-22.0;45.0;268.0;-93;25.0;663;69;689;-41;-17
?;-8.0;91.0;525.0;335;-103.0;181;-783;1202;-50;365
?;-66.0;119.0;749.0;-729;-378.0;1250;-289;814;-68;18
?;-69.0;134.0;1077.0;-2468;628.0;3557;-888;1331;-78;270
1274.0;204.0;105.0;-513.0;-1003;6.0;2585;-2758;2476;-74;1214
1464.0;357.0;55.0;-819.0;1224;-656.0;89;-1093;1000;-71;297
829.0;258.0;72.0;-622.0;1296;-782.0;-105;-490;490;-71;-13
577.0;176.0;133.0;-609.0;780;-222.0;452;-1209;855;-71;57
371.0;16.0;42.0;-695.0;620;-433.0;468;-569;475;-71;-93
429.0;-79.0;-66.0;-573.0;165;-411.0;662;-561;724;-69;172
412.0;-140.0;-106.0;-565.0;-282;-455.0;1044;-346;840;-63;93
423.0;-154.0;-47.0;-531.0;-631;-511.0;1365;-32;961;-54;-66
481.0;-193.0;40.0;-561.0;-1182;-467.0;1604;-128;1351;-45;-463
533.0;-137.0;21.0;-549.0;-1434;-498.0;2599;1280;1321;-36;-422
736.0;-159.0;-22.0;-441.0;-834;-339.0;3315;2331;542;-21;-1773
1170.0;5.0;-41.0;-129.0;3024;-209.0;3729;4155;-2447;-10;-993
1453.0;116.0;-37.0;-245.0;3724;148.0;2411;3669;-2275;-6;1197
-246.0;70.0;-44.0;722.0;-2108;-560.0;-218;-400;3178;-6;470
776.0;410.0;-58.0;452.0;-2959;863.0;1527;1370;3640;-13;932
966.0;455.0;-73.0;-392.0;-1638;-49.0;3448;1632;1477;-24;-2000
2017.0;176.0;-82.0;1053.0;-1540;-284.0;1797;-479;1361;-31;-2749
418.0;369.0;-93.0;-565.0;101;-1745.0;875;935;685;-33;1033
1107.0;262.0;-5.0;-761.0;-29;650.0;776;300;732;-34;66
1180.0;70.0;126.0;-675.0;-95;-335.0;673;-3;789;-34;-268
920.0;72.0;181.0;-272.0;130;-496.0;699;320;659;-35;211
1205.0;66.0;248.0;-320.0;-54;?;671;8;749;-35;-266
951.0;-4.0;314.0;-208.0;78;?;670;199;686;-35;57
1025.0;-20.0;185.0;-141.0;8;?;691;112;717;-35;-101
1021.0;31.0;65.0;-67.0;33;-117.0;668;98;709;-35;-88
825.0;100.0;108.0;-66.0;28;29.0;670;122;704;-36;-54
954.0;115.0;63.0;83.0;26;-20.0;680;96;733;-36;-17
957.0;73.0;-6.0;191.0;9;105.0;656;122;703;-37;-15
927.0;63.0;-6.0;74.0;23;148.0;590;-67;830;-39;86
998.0;115.0;22.0;162.0;35;80.0;545;-29;773;-40;110
1101.0;11.0;48.0;253.0;108;23.0;453;-278;800;-47;53
1157.0;58.0;53.0;330.0;255;-2.0;311;-1023;1104;-60;-59
1204.0;12.0;65.0;663.0;-147;-408.0;808;-691;775;-68;-643
1777.0;-18.0;73.0;754.0;-624;-306.0;1742;-1381;1436;-71;101
1572.0;131.0;43.0;230.0;-448;670.0;2050;-2742;2387;-72;899
1529.0;211.0;6.0;-761.0;311;-236.0;1202;-1882;1529;-70;203
987.0;222.0;54.0;-1160.0;985;-916.0;244;-907;741;-69;-1
844.0;144.0;98.0;-900.0;800;-569.0;349;-873;623;-69;-180
506.0;37.0;-30.0;-649.0;395;-268.0;723;-707;?;-69;-257
412.0;-8.0;-62.0;-736.0;-48;-493.0;802;-436;?;-65;48
423.0;-78.0;-39.0;-597.0;-314;-408.0;1122;-144;?;-57;-11
331.0;-150.0;18.0;-560.0;-789;-455.0;1398;13;?;-51;-105
349.0;?;23.0;-635.0;-1239;-554.0;1806;515;?;-40;-200
415.0;?;10.0;-628.0;-979;-490.0;2659;1846;?;-27;-430
604.0;?;-6.0;-469.0;-466;-361.0;3059;2757;?;-18;-867
1157.0;?;-29.0;-265.0;2658;-213.0;3024;3103;?;-8;-892
1411.0;52.0;-32.0;-544.0;2404;-37.0;1815;2000;?;-2;97
-314.0;17.0;-36.0;774.0;-793;-1046.0;45;?;?;-5;1496
797.0;222.0;-48.0;243.0;1096;1136.0;-69;?;?;-11;864
748.0;405.0;-74.0;-177.0;866;402.0;487;?;-22;-20;-582
1761.0;187.0;-95.0;900.0;-829;72.0;1113;?;1506;-27;1025
902.0;177.0;-108.0;-288.0;-103;-1883.0;1183;?;786;-29;1154
1094.0;337.0;-54.0;-991.0;-105;1003.0;623;?;845;-30;-555
1005.0;-93.0;76.0;-699.0;34;-744.0;637;?;752;-31;?
?;21.0;146.0;-389.0;60;-428.0;691;?;700;-31;?
?;25.0;197.0;-192.0;-13;-322.0;646;?;769;-31;?
?;-18.0;239.0;-242.0;48;70.0;686;228;710;-32;?
?;-11.0;131.0;-81.0;25;-90.0;641;151;743;-32;?
?;20.0;13.0;43.0;34;-38.0;672;188;718;-32;?
?;88.0;59.0;82.0;33;84.0;673;174;718;-32;?
?;112.0;39.0;77.0;47;78.0;637;145;730;-33;?
?;54.0;6.0;135.0;1;55.0;670;147;737;-34;13
?;19.0;-20.0;78.0;38;21.0;579;34;803;-35;117
?;85.0;3.0;112.0;-9;0.0;620;-6;763;-39;25
1140.0;15.0;36.0;305.0;64;-53.0;479;-282;863;-44;-4
1113.0;45.0;46.0;426.0;23;74.0;492;-410;947;-51;119
1387.0;-23.0;60.0;693.0;-1063;-461.0;1884;-192;779;-67;-362
1892.0;-80.0;59.0;685.0;-1827;-185.0;2838;-771;949;-80;-391
1422.0;42.0;34.0;-48.0;-724;734.0;1751;-908;746;-77;91
1465.0;195.0;5.0;-896.0;898;-561.0;296;-582;489;-71;95
1001.0;266.0;45.0;-1213.0;1277;-1031.0;-50;-997;884;-71;-61
772.0;132.0;85.0;-1009.0;960;-526.0;229;-993;806;-71;-129
399.0;77.0;23.0;-695.0;672;-266.0;420;-670;556;-70;-100
378.0;4.0;-33.0;-721.0;172;-478.0;567;-537;764;-69;98
409.0;-140.0;-51.0;-627.0;97;-430.0;786;-225;644;-63;316
351.0;-142.0;-56.0;-525.0;-710;-444.0;1102;-148;1198;-55;181
512.0;-179.0;-12.0;-595.0;-968;-617.0;1669;384;1211;-42;-86
491.0;-249.0;13.0;-616.0;-1426;-407.0;2307;1062;1407;-34;-313
753.0;-237.0;-4.0;-487.0;-2324;-330.0;2510;1079;2113;-35;-485
1379.0;-71.0;-63.0;-193.0;2316;-97.0;2794;2709;-1819;-17;-182
994.0;95.0;-105.0;27.0;4222;-98.0;3074;3701;-3212;-1;-134
-25.0;0.0;-149.0;709.0;268;-213.0;1017;532;488;-4;-1175
922.0;259.0;-143.0;167.0;-496;1233.0;-888;-1114;1569;-9;193
743.0;399.0;-125.0;-367.0;-391;92.0;1070;1220;1287;-19;1664
2004.0;233.0;-114.0;776.0;-815;-680.0;2577;1743;733;-27;-1009
874.0;-119.0;-126.0;177.0;-167;-1321.0;1177;402;527;-30;-1023
1036.0;280.0;-60.0;-449.0;124;305.0;450;118;827;-33;468
1043.0;217.0;69.0;-458.0;-33;165.0;756;173;703;-33;-231
931.0;107.0;149.0;-449.0;5;-604.0;695;181;741;-33;-3
1195.0;61.0;139.0;-206.0;26;-185.0;677;160;727;-34;-23
900.0;12.0;260.0;-225.0;9;-72.0;708;155;699;-34;-143
1052.0;-40.0;222.0;-144.0;39;-106.0;675;168;717;-34;37
1011.0;38.0;20.0;31.0;39;-146.0;686;170;679;-35;-94
955.0;152.0;51.0;62.0;32;18.0;703;153;696;-36;3
1002.0;160.0;?;68.0;41;-3.0;696;152;675;-36;-59
916.0;60.0;?;188.0;46;105.0;672;117;675;-37;-86
936.0;29.0;?;121.0;-53;135.0;727;-12;802;-40;113
1047.0;133.0;?;100.0;141;-31.0;464;46;669;-41;-21
1084.0;67.0;?;188.0;-104;54.0;699;-370;984;-48;277
1143.0;60.0;?;252.0;121;93.0;491;-250;764;-59;95
1162.0;-112.0;?;471.0;-429;-321.0;1277;-634;750;-71;-472
1786.0;-53.0;98.0;1134.0;-1926;40.0;3072;-1915;1677;-83;265
1693.0;121.0;81.0;805.0;-546;589.0;1894;-1699;1400;-76;509
1421.0;258.0;41.0;-592.0;-107;-137.0;2145;-3244;2603;-69;706
1339.0;294.0;48.0;-661.0;-336;-812.0;2249;-3246;2597;-73;606
814.0;368.0;107.0;-821.0;961;-702.0;173;-637;352;-74;-264
666.0;-1.0;15.0;-534.0;512;-254.0;562;-761;558;-75;-147
408.0;-59.0;-103.0;-593.0;3;-537.0;890;-597;776;-70;84
406.0;-166.0;-94.0;-551.0;-228;-446.0;979;-79;667;-60;42
364.0;-230.0;-14.0;-563.0;-964;-488.0;1562;-188;1255;-52;-197
386.0;-182.0;5.0;-516.0;-1032;-463.0;1803;422;1098;-43;-324
490.0;-202.0;-19.0;-610.0;-1850;-474.0;3190;1770;1413;-31;-1041
694.0;-98.0;-22.0;-588.0;-132;-445.0;3394;3187;105;-20;-855
1127.0;95.0;-16.0;-480.0;3826;-103.0;2361;3521;-2638;-8;754
1381.0;157.0;-43.0;?;2602;-54.0;?;2807;-1708;-4;-685
302.0;53.0;-37.0;?;2004;-1381.0;?;248;-1244;-9;-1623
855.0;377.0;-42.0;?;2222;1325.0;?;-686;-1137;-18;-255
690.0;175.0;-59.0;?;-647;683.0;?;1137;1259;-28;963
1912.0;-32.0;-66.0;?;?;-402.0;?;1208;1332;-33;1847
1445.0;259.0;-64.0;?;?;-1751.0;660;273;746;-35;437
797.0;257.0;39.0;?;?;304.0;793;85;840;-35;-334
1046.0;99.0;143.0;?;?;273.0;571;72;680;-35;93
838.0;139.0;161.0;?;?;-365.0;715;96;757;-36;-166
1117.0;30.0;187.0;?;?;-365.0;671;85;710;-36;-89
979.0;-6.0;224.0;?;?;-238.0;686;112;700;-36;-72
1077.0;-3.0;92.0;?;?;-91.0;711;109;707;-37;-99
981.0;126.0;21.0;?;?;-85.0;685;117;677;-37;-73
1015.0;182.0;69.0;?;?;-116.0;660;52;706;-37;-49
997.0;124.0;37.0;?;?;-89.0;703;96;692;-38;-99
905.0;65.0;-6.0;168.0;?;41.0;643;0;761;-39;21
852.0;46.0;-25.0;160.0;16;186.0;607;-81;791;-40;12
997.0;15.0;4.0;150.0;-148;134.0;850;1;716;-44;-401
1106.0;6.0;67.0;246.0;-46;9.0;653;-467;963;-49;-73
1162.0;107.0;98.0;382.0;5;-4.0;633;-315;704;-61;-174
1245.0;-39.0;100.0;701.0;-1131;-327.0;2191;-888;951;-74;-569
1815.0;1.0;86.0;1125.0;-1538;70.0;2828;-1977;1509;-73;-20
1618.0;224.0;48.0;109.0;245;495.0;966;-907;649;-68;90
1464.0;267.0;26.0;-964.0;1365;-348.0;-122;-534;466;-66;-52
1128.0;114.0;70.0;-639.0;1090;-951.0;223;-1071;816;-66;-77
744.0;164.0;56.0;-682.0;786;-392.0;396;-761;554;-66;-203
490.0;-138.0;-17.0;-733.0;633;-269.0;396;-550;467;-66;-82
399.0;230.0;-43.0;-721.0;203;-428.0;647;-462;659;-65;42
305.0;452.0;-52.0;-656.0;-427;-442.0;1119;-317;930;-60;-17
307.0;-361.0;-18.0;-589.0;-550;-508.0;1294;-38;914;-50;-124
323.0;-139.0;?;-636.0;-1291;-536.0;1778;440;1442;-42;-223
467.0;-283.0;?;-641.0;-1168;-365.0;2374;1243;1137;-31;-523
747.0;-219.0;?;-299.0;?;-364.0;3031;2723;740;-20;-400
1583.0;-48.0;?;-222.0;?;2.0;3133;3286;?;-12;-693
679.0;128.0;?;0.0;?;-486.0;1906;2017;?;-4;-602
178.0;124.0;?;869.0;?;177.0;-7;331;?;-6;1750
819.0;155.0;?;-130.0;?;829.0;-2689;-2013;?;-8;1385
1215.0;391.0;?;25.0;?;-69.0;-1327;-2291;?;-14;-1967
1856.0;192.0;?;553.0;?;-914.0;2184;190;?;-27;-1963
694.0;237.0;?;-635.0;?;-643.0;1621;975;?;-31;-252
1203.0;286.0;?;-822.0;317;549.0;656;177;?;-32;-147
780.0;196.0;117.0;-546.0;-376;-738.0;731;65;1149;-33;-165
1134.0;142.0;72.0;-396.0;316;-459.0;612;192;429;-33;20
1151.0;46.0;45.0;-304.0;-142;-245.0;722;132;883;-34;-135
907.0;19.0;143.0;-212.0;87;-70.0;651;125;665;-34;-92
1107.0;-26.0;252.0;-99.0;35;-132.0;677;151;708;-34;-56
953.0;11.0;153.0;-50.0;-3;-92.0;696;153;729;-34;-102
937.0;72.0;65.0;-48.0;63;2.0;664;115;699;-34;-60
934.0;165.0;79.0;12.0;6;-74.0;705;171;686;-34;-131
920.0;181.0;61.0;153.0;27;182.0;663;83;765;-35;-16
918.0;136.0;20.0;104.0;16;177.0;649;120;717;-35;-11
1004.0;75.0;13.0;144.0;6;49.0;628;37;754;-37;-13
1183.0;44.0;37.0;307.0;40;-44.0;452;-251;990;-41;298
1152.0;-78.0;75.0;496.0;68;31.0;522;-9;563;-44;-168
1464.0;135.0;95.0;638.0;39;-481.0;673;-965;1096;-53;-575
1795.0;-25.0;90.0;823.0;-154;77.0;858;-721;648;-70;-596
1448.0;138.0;102.0;-240.0;-871;438.0;1935;-378;346;-78;-45
1322.0;264.0;69.0;-1147.0;-747;-693.0;2179;-2264;2092;-73;872
1037.0;254.0;15.0;-1030.0;808;-920.0;515;-1353;1147;-70;261
613.0;69.0;72.0;-766.0;1175;-288.0;37;-541;408;-69;-72
386.0;-57.0;67.0;-686.0;800;-268.0;470;-1161;877;-68;70
392.0;69.0;-27.0;-589.0;527;-485.0;516;-616;525;-67;-65
389.0;-58.0;-34.0;-504.0;18;-364.0;822;-398;674;-64;116
408.0;-106.0;-53.0;-519.0;-115;-444.0;948;18;549;-58;45
433.0;-186.0;1.0;-530.0;-657;-479.0;1338;381;936;-50;111
578.0;-164.0;16.0;-542.0;-1004;-307.0;1603;329;1248;-43;-28
773.0;-124.0;10.0;-360.0;-1315;-561.0;2035;785;1312;-44;-111
1360.0;-130.0;-21.0;-388.0;-871;-38.0;1782;751;1044;-35;-372
1198.0;-83.0;-53.0;556.0;453;-555.0;2102;1725;-38;-15;-1089
263.0;22.0;-26.0;1027.0;1563;-772.0;2466;2628;-952;-11;-651
1054.0;194.0;-6.0;277.0;2047;1543.0;1343;1432;-1138;-9;-593
104.0;99.0;-14.0;-516.0;458;-116.0;2739;2275;-41;-9;-1269
2198.0;-65.0;-52.0;295.0;2005;-895.0;-991;-386;-488;-12;690
1674.0;147.0;-56.0;495.0;1509;-1363.0;-2128;-2370;-207;-19;295
646.0;263.0;-61.0;-1279.0;-2874;470.0;4246;1641;1871;-31;-2467
1043.0;207.0;-35.0;-818.0;-877;169.0;2016;963;1010;-34;-720
993.0;392.0;47.0;-513.0;458;-633.0;86;-156;480;-34;299
?;493.0;125.0;-259.0;-408;-413.0;1274;516;932;-35;-279
?;285.0;49.0;-181.0;259;-139.0;326;?;617;-34;130
?;44.0;-16.0;-156.0;-68;87.0;800;?;769;-35;-121
1105.0;-16.0;96.0;0.0;34;-55.0;656;?;721;-35;-63
880.0;-54.0;299.0;34.0;76;-41.0;592;?;702;-35;-24
944.0;-16.0;248.0;-1.0;-27;53.0;731;?;753;-35;-75
936.0;94.0;56.0;38.0;55;33.0;615;?;713;-35;-31
919.0;195.0;91.0;108.0;10;1.0;660;?;748;-35;-98
1009.0;206.0;110.0;-113.0;41;-108.0;637;?;722;-35;-53
1079.0;76.0;47.0;149.0;41;-18.0;654;?;712;-35;13
1005.0;42.0;20.0;288.0;26;51.0;646;?;740;-35;39
1189.0;123.0;63.0;462.0;64;68.0;611;?;698;-35;0
1206.0;221.0;112.0;669.0;-58;-267.0;700;?;820;-35;-57
2235.0;197.0;121.0;1217.0;101;346.0;547;70;684;-36;-18
1448.0;112.0;108.0;218.0;-69;215.0;657;-88;868;-38;81
1519.0;118.0;87.0;-683.0;-89;-453.0;543;-256;984;-40;89
1045.0;-19.0;67.0;-706.0;201;-1022.0;357;-101;699;-46;31
745.0;-145.0;109.0;-727.0;-393;-529.0;993;-884;1280;-55;-20
428.0;-105.0;154.0;-808.0;858;-417.0;-223;-202;406;-65;-93
417.0;29.0;150.0;-773.0;-303;-617.0;1419;-1491;1276;-71;-279
374.0;143.0;99.0;-634.0;-1633;-510.0;3071;-3278;2786;-70;-334
422.0;28.0;97.0;-596.0;1703;-526.0;-562;-649;458;-68;-44
354.0;-128.0;78.0;-407.0;1015;-417.0;-218;-87;280;-65;272
620.0;-140.0;101.0;-423.0;-676;-526.0;1364;-380;982;-60;335
1329.0;-370.0;114.0;41.0;93;-28.0;807;-352;513;-71;-109
903.0;-210.0;60.0;-20.0;387;-272.0;431;-1617;2034;-72;1275
1216.0;-230.0;-53.0;-78.0;1041;-493.0;-51;-1301;1551;-70;905
1578.0;-344.0;-159.0;-1008.0;1391;-400.0;-212;-434;72;-68;-537
439.0;-352.0;-224.0;-1064.0;362;-598.0;539;-646;731;-65;65
-146.0;-257.0;-380.0;-801.0;433;-452.0;381;-193;461;-62;210
320.0;-262.0;-485.0;-441.0;-191;-521.0;959;-144;695;-58;-63
575.0;-299.0;-582.0;-724.0;-861;-793.0;1420;59;1088;-55;328
295.0;-250.0;-460.0;-701.0;-477;-643.0;1583;1104;193;-53;19
665.0;-161.0;-367.0;-781.0;-406;-837.0;2088;1380;-340;-51;-840
937.0;?;-318.0;-445.0;269;-145.0;1461;1384;-480;-49;?
1091.0;?;-242.0;-94.0;723;69.0;1090;1313;-669;-48;?
937.0;?;-221.0;-80.0;694;-24.0;1188;1282;-769;-48;?
710.0;?;?;157.0;1348;-12.0;622;1676;-806;-48;?
686.0;-62.0;-245.0;212.0;-838;-62.0;1747;-195;111;-54;?
647.0;-169.0;-227.0;202.0;-2292;-117.0;1895;-1724;1823;-57;?
648.0;-39.0;-255.0;150.0;-291;-10.0;529;-92;1747;-49;?
706.0;141.0;-233.0;89.0;-288;-109.0;908;-120;902;-43;?
541.0;514.0;-249.0;219.0;-399;-173.0;271;-1297;1347;-38;?
1147.0;156.0;-187.0;753.0;102;307.0;184;-457;1091;-37;?
848.0;159.0;-65.0;53.0;-41;385.0;904;276;545;-38;?
2278.0;623.0;-194.0;732.0;73;-495.0;590;91;749;-38;?
3086.0;-22.0;-191.0;-216.0;-5;-779.0;706;83;721;-38;?
-306.0;47.0;-173.0;-1686.0;-1;-1004.0;699;77;725;-38;-61
1612.0;70.0;127.0;-620.0;41;-170.0;638;93;697;-39;1
913.0;-61.0;109.0;-320.0;-14;271.0;659;-47;822;-41;34
969.0;-13.0;-338.0;-235.0;0;-506.0;624;43;700;-42;37
1030.0;-62.0;492.0;-208.0;-36;-141.0;632;-232;930;-46;119
