InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
152.0;985.0;-393.0;-149;775.0;800.0;671.0;-87.0;-117.0
136.0;988.0;-395.0;-150;791.0;795.0;692.0;-102.0;-129.0
112.0;980.0;-394.0;-144;792.0;785.0;691.0;-103.0;-126.0
110.0;989.0;-393.0;-143;806.0;788.0;712.0;-89.0;-124.0
105.0;982.0;-395.0;-138;798.0;789.0;719.0;-91.0;-108.0
91.0;981.0;-396.0;-110;799.0;797.0;734.0;-90.0;-84.0
83.0;983.0;-395.0;-96;797.0;812.0;739.0;-111.0;-48.0
80.0;984.0;-387.0;-89;792.0;835.0;744.0;-135.0;-13.0
71.0;989.0;-377.0;-74;792.0;866.0;755.0;-159.0;19.0
54.0;982.0;-379.0;-67;787.0;882.0;751.0;-176.0;56.0
42.0;982.0;-382.0;-61;803.0;903.0;748.0;-185.0;84.0
26.0;976.0;-380.0;-60;809.0;910.0;740.0;-193.0;100.0
22.0;986.0;-381.0;-68;838.0;925.0;758.0;-189.0;105.0
26.0;984.0;-382.0;-82;844.0;925.0;755.0;-173.0;126.0
48.0;989.0;-381.0;-105;859.0;931.0;761.0;-139.0;142.0
83.0;989.0;-386.0;-127;865.0;931.0;756.0;-92.0;158.0
51.0;976.0;-389.0;-159;926.0;906.0;747.0;-11.0;56.0
99.0;969.0;-377.0;-159;911.0;889.0;734.0;33.0;37.0
143.0;978.0;-369.0;-159;912.0;890.0;740.0;73.0;11.0
159.0;972.0;-364.0;-158;893.0;876.0;732.0;93.0;0.0
168.0;979.0;-363.0;-158;890.0;878.0;742.0;101.0;-24.0
148.0;971.0;-375.0;-158;883.0;868.0;738.0;80.0;-31.0
134.0;972.0;-386.0;-157;883.0;866.0;736.0;57.0;-34.0
125.0;975.0;-393.0;-157;881.0;868.0;728.0;27.0;-32.0
111.0;970.0;-399.0;-157;872.0;864.0;713.0;-5.0;-15.0
104.0;979.0;-406.0;-156;876.0;872.0;712.0;-30.0;-1.0
90.0;969.0;-417.0;-152;868.0;869.0;696.0;-68.0;24.0
76.0;976.0;-426.0;-145;867.0;885.0;698.0;-102.0;40.0
61.0;969.0;-431.0;-137;842.0;892.0;682.0;-138.0;61.0
50.0;972.0;-436.0;-130;834.0;912.0;683.0;-174.0;83.0
34.0;967.0;-438.0;-123;812.0;919.0;675.0;-219.0;111.0
6.0;968.0;-448.0;-115;790.0;926.0;682.0;-273.0;135.0
-29.0;968.0;-456.0;-104;770.0;937.0;691.0;-325.0;156.0
-60.0;962.0;-462.0;-92;765.0;940.0;698.0;-364.0;178.0
-78.0;974.0;-467.0;-87;787.0;948.0;716.0;-380.0;181.0
-96.0;964.0;-466.0;-88;801.0;942.0;721.0;-376.0;185.0
-103.0;977.0;-472.0;-95;833.0;950.0;738.0;-348.0;185.0
-96.0;969.0;-476.0;-116;853.0;940.0;745.0;-306.0;193.0
-76.0;978.0;-481.0;-139;897.0;944.0;772.0;-251.0;191.0
-42.0;976.0;-484.0;-149;917.0;940.0;784.0;-183.0;194.0
-1.0;977.0;-488.0;-153;934.0;941.0;793.0;-107.0;192.0
45.0;977.0;-495.0;-157;943.0;945.0;802.0;-27.0;190.0
77.0;969.0;-502.0;-162;947.0;942.0;804.0;30.0;199.0
99.0;977.0;-510.0;-166;958.0;953.0;823.0;83.0;201.0
105.0;966.0;-516.0;-166;950.0;950.0;825.0;118.0;216.0
120.0;970.0;-519.0;-165;959.0;959.0;837.0;160.0;225.0
117.0;957.0;-519.0;-155;955.0;956.0;837.0;188.0;241.0
123.0;960.0;-520.0;-147;958.0;963.0;850.0;214.0;251.0
113.0;954.0;-521.0;-147;952.0;960.0;847.0;220.0;265.0
97.0;951.0;-519.0;-146;956.0;963.0;846.0;215.0;275.0
75.0;952.0;-514.0;-147;962.0;966.0;854.0;192.0;286.0
42.0;942.0;-507.0;-147;972.0;967.0;858.0;131.0;294.0
29.0;954.0;-505.0;-145;985.0;978.0;870.0;72.0;287.0
5.0;946.0;-504.0;-147;968.0;971.0;855.0;4.0;282.0
-5.0;960.0;-508.0;-147;972.0;978.0;853.0;-35.0;262.0
-7.0;960.0;-505.0;-147;956.0;970.0;832.0;-67.0;239.0
11.0;977.0;-497.0;-147;947.0;976.0;816.0;-83.0;204.0
31.0;979.0;-482.0;-147;934.0;967.0;793.0;-83.0;169.0
55.0;982.0;-469.0;-147;924.0;957.0;780.0;-70.0;138.0
79.0;989.0;-460.0;-146;916.0;954.0;771.0;-51.0;104.0
97.0;987.0;-454.0;-146;899.0;938.0;754.0;-44.0;81.0
114.0;999.0;-453.0;-146;895.0;933.0;756.0;-28.0;48.0
113.0;993.0;-454.0;-145;878.0;914.0;745.0;-37.0;31.0
109.0;1003.0;-457.0;-145;?;914.0;751.0;-50.0;7.0
83.0;999.0;-462.0;-146;?;903.0;747.0;-83.0;-2.0
58.0;1004.0;-467.0;-145;?;908.0;755.0;-114.0;-7.0
20.0;998.0;-473.0;-145;?;906.0;761.0;-153.0;-1.0
-7.0;998.0;-478.0;-144;?;910.0;768.0;-182.0;7.0
-30.0;1008.0;-483.0;-144;?;924.0;782.0;-205.0;19.0
-57.0;1002.0;-486.0;-141;?;929.0;786.0;-232.0;48.0
-65.0;1011.0;-483.0;-129;?;948.0;809.0;-240.0;77.0
-71.0;997.0;-477.0;-120;?;948.0;810.0;-237.0;123.0
-61.0;1003.0;-470.0;-109;?;965.0;823.0;-222.0;156.0
-58.0;992.0;-466.0;-87;?;974.0;817.0;?;191.0
-62.0;993.0;-468.0;-69;?;988.0;821.0;?;218.0
-66.0;988.0;-470.0;-56;916.0;988.0;814.0;?;241.0
-65.0;986.0;-476.0;-42;920.0;990.0;804.0;?;253.0
-50.0;989.0;-480.0;-35;933.0;998.0;804.0;-187.0;255.0
-39.0;981.0;-485.0;-32;933.0;991.0;797.0;-177.0;259.0
-22.0;990.0;-493.0;-33;940.0;994.0;803.0;-165.0;255.0
-11.0;979.0;-501.0;-36;926.0;984.0;794.0;-159.0;260.0
18.0;986.0;-504.0;-38;923.0;986.0;798.0;-148.0;255.0
37.0;978.0;-508.0;-45;912.0;978.0;793.0;-135.0;256.0
59.0;982.0;-506.0;-37;921.0;979.0;803.0;-106.0;254.0
71.0;982.0;-511.0;-48;924.0;976.0;804.0;-80.0;245.0
76.0;981.0;-521.0;-97;934.0;975.0;809.0;-53.0;236.0
79.0;986.0;-531.0;-112;948.0;977.0;821.0;-26.0;231.0
67.0;976.0;-538.0;-111;952.0;972.0;826.0;-23.0;244.0
62.0;988.0;-537.0;-116;973.0;984.0;848.0;-8.0;251.0
41.0;974.0;-540.0;-115;977.0;981.0;857.0;-9.0;261.0
28.0;980.0;-543.0;-124;996.0;991.0;879.0;5.0;265.0
1.0;974.0;-546.0;-110;1003.0;985.0;891.0;6.0;277.0
-20.0;977.0;-550.0;-64;1013.0;994.0;907.0;13.0;283.0
-44.0;973.0;-557.0;-43;1010.0;993.0;912.0;11.0;295.0
-67.0;969.0;-553.0;-47;1007.0;991.0;918.0;6.0;309.0
-82.0;970.0;-549.0;-46;1010.0;1001.0;928.0;5.0;318.0
-98.0;958.0;-538.0;-46;1001.0;999.0;919.0;-14.0;332.0
-98.0;970.0;-524.0;-45;1005.0;1014.0;921.0;-21.0;333.0
-110.0;961.0;-509.0;-44;993.0;1007.0;897.0;-46.0;334.0
-114.0;976.0;-499.0;-46;998.0;1018.0;885.0;-72.0;316.0
-117.0;979.0;-492.0;-45;993.0;1016.0;858.0;-93.0;297.0
-102.0;994.0;-485.0;-43;996.0;1029.0;836.0;-93.0;269.0
-74.0;1007.0;-475.0;-43;996.0;1024.0;820.0;-87.0;240.0
-43.0;1008.0;-463.0;-43;986.0;1009.0;810.0;-89.0;202.0
-5.0;1024.0;-450.0;-43;972.0;1004.0;810.0;-103.0;145.0
17.0;1020.0;-444.0;-43;936.0;985.0;801.0;-126.0;99.0
45.0;1035.0;-436.0;-43;921.0;980.0;812.0;-135.0;41.0
46.0;1023.0;-439.0;-43;893.0;959.0;794.0;-150.0;15.0
46.0;1030.0;-445.0;-43;891.0;944.0;793.0;-158.0;-12.0
32.0;1023.0;-448.0;-43;886.0;917.0;775.0;-177.0;-24.0
21.0;1027.0;-455.0;-44;894.0;894.0;769.0;-193.0;-38.0
2.0;1022.0;-465.0;-44;901.0;873.0;763.0;-209.0;-42.0
-23.0;1021.0;-474.0;-44;902.0;860.0;762.0;-226.0;-34.0
-44.0;1032.0;-483.0;-45;911.0;875.0;775.0;-241.0;-28.0
-85.0;1023.0;-499.0;-44;902.0;885.0;777.0;-277.0;3.0
-120.0;1033.0;-511.0;-45;917.0;908.0;801.0;-304.0;25.0
-162.0;1022.0;-523.0;-45;912.0;922.0;809.0;-338.0;66.0
-188.0;1026.0;-536.0;-46;926.0;949.0;827.0;-349.0;96.0
-202.0;1022.0;-543.0;-49;927.0;972.0;826.0;-347.0;129.0
-199.0;1020.0;-546.0;-49;935.0;992.0;830.0;-334.0;164.0
-188.0;1018.0;-547.0;-46;943.0;1010.0;828.0;-321.0;197.0
-181.0;1008.0;-542.0;-44;944.0;1013.0;817.0;-308.0;230.0
-170.0;1015.0;-531.0;-42;957.0;1026.0;827.0;-298.0;249.0
-173.0;1000.0;-529.0;-39;944.0;1022.0;822.0;-303.0;272.0
-173.0;1008.0;-526.0;-38;950.0;1032.0;840.0;-306.0;281.0
-185.0;993.0;?;-36;939.0;1020.0;837.0;-319.0;296.0
-187.0;993.0;?;-32;944.0;1022.0;852.0;-319.0;298.0
-186.0;985.0;?;-29;949.0;1018.0;858.0;-309.0;303.0
-177.0;986.0;-527.0;-26;966.0;1017.0;872.0;-284.0;307.0
-160.0;983.0;-533.0;-27;985.0;1020.0;882.0;-249.0;302.0
-147.0;978.0;-536.0;-26;990.0;1015.0;880.0;-211.0;303.0
-118.0;992.0;-541.0;-26;1005.0;1028.0;893.0;-160.0;290.0
-103.0;986.0;-551.0;-30;1002.0;1018.0;888.0;-133.0;289.0
-76.0;1000.0;-557.0;-33;1019.0;1023.0;908.0;-97.0;288.0
-58.0;994.0;-560.0;-44;1015.0;1015.0;907.0;-72.0;298.0
-30.0;998.0;-567.0;-60;1023.0;1017.0;916.0;-38.0;304.0
-11.0;?;-569.0;-84;1021.0;1014.0;913.0;-10.0;301.0
1.0;?;-574.0;-119;1022.0;1011.0;914.0;17.0;292.0
10.0;?;-576.0;-141;1024.0;1014.0;917.0;37.0;287.0
7.0;?;-576.0;-150;1020.0;1012.0;909.0;40.0;284.0
8.0;?;-576.0;-155;1027.0;1020.0;916.0;46.0;281.0
-9.0;?;-578.0;-158;1022.0;1014.0;906.0;24.0;287.0
-17.0;?;-578.0;-161;1032.0;1024.0;914.0;13.0;287.0
-42.0;?;-581.0;-162;1017.0;1020.0;897.0;-19.0;294.0
-62.0;?;-580.0;-159;1020.0;1027.0;894.0;-58.0;295.0
-88.0;?;-577.0;-154;1012.0;1030.0;881.0;-107.0;298.0
-115.0;?;-571.0;-153;1006.0;1031.0;873.0;-161.0;302.0
-137.0;?;-562.0;-152;996.0;1038.0;864.0;-211.0;306.0
-154.0;?;-552.0;-152;972.0;1035.0;840.0;-258.0;312.0
-152.0;?;-537.0;-153;960.0;1046.0;838.0;-291.0;311.0
-151.0;1001.0;-522.0;-153;929.0;1039.0;810.0;-322.0;315.0
-140.0;1015.0;-509.0;-152;920.0;1051.0;803.0;-338.0;306.0
-133.0;1008.0;-496.0;-153;898.0;1047.0;781.0;-346.0;304.0
-121.0;1015.0;-490.0;-153;902.0;1052.0;777.0;-337.0;295.0
-113.0;1016.0;-487.0;-153;903.0;1048.0;763.0;-321.0;289.0
-97.0;1017.0;-484.0;-153;911.0;1045.0;753.0;-296.0;279.0
-74.0;1022.0;-482.0;-154;919.0;1047.0;742.0;-262.0;265.0
-58.0;1018.0;-479.0;-154;921.0;1031.0;727.0;-237.0;258.0
-38.0;1033.0;-476.0;-153;945.0;1026.0;732.0;-203.0;244.0
-28.0;1021.0;-479.0;-153;945.0;991.0;709.0;-176.0;245.0
-8.0;1033.0;-480.0;-154;967.0;973.0;707.0;-132.0;242.0
2.0;1026.0;-479.0;-154;968.0;942.0;687.0;-97.0;237.0
13.0;1033.0;-477.0;-153;979.0;930.0;686.0;-69.0;227.0
22.0;1031.0;-474.0;-154;983.0;918.0;679.0;-54.0;221.0
29.0;1031.0;-474.0;-154;980.0;902.0;669.0;-43.0;224.0
38.0;1036.0;-473.0;-153;987.0;894.0;666.0;-27.0;226.0
38.0;1024.0;-471.0;-153;982.0;880.0;656.0;-28.0;233.0
47.0;1033.0;-467.0;-153;992.0;884.0;662.0;-16.0;237.0
45.0;1021.0;-468.0;-154;979.0;879.0;649.0;-22.0;242.0
48.0;1032.0;-466.0;-153;989.0;893.0;659.0;-11.0;244.0
45.0;1023.0;-467.0;-153;982.0;888.0;655.0;-13.0;249.0
38.0;1028.0;-470.0;-153;987.0;893.0;663.0;-16.0;249.0
23.0;1026.0;-468.0;-153;992.0;889.0;667.0;-20.0;256.0
9.0;1021.0;-464.0;-153;994.0;880.0;666.0;-22.0;260.0
7.0;1027.0;-461.0;-153;?;878.0;676.0;-16.0;263.0
-1.0;1015.0;-462.0;-153;?;868.0;672.0;-22.0;273.0
-9.0;1024.0;-459.0;-153;?;873.0;688.0;-19.0;274.0
-30.0;1011.0;-459.0;-153;?;867.0;686.0;-26.0;280.0
-34.0;1022.0;-458.0;-153;?;878.0;707.0;-18.0;275.0
-50.0;1015.0;-461.0;-153;?;873.0;710.0;-22.0;272.0
-58.0;1022.0;-460.0;-153;?;867.0;724.0;-23.0;263.0
-79.0;1022.0;-464.0;-153;?;852.0;730.0;-28.0;252.0
-100.0;1020.0;-463.0;-153;?;827.0;728.0;-21.0;?
-108.0;1031.0;-463.0;-153;?;814.0;742.0;-3.0;?
-124.0;1026.0;-466.0;-154;?;805.0;737.0;2.0;?
-119.0;1039.0;-464.0;-154;1020.0;812.0;753.0;18.0;?
-124.0;1034.0;-467.0;-154;1010.0;802.0;748.0;17.0;?
-122.0;1044.0;-469.0;-153;1021.0;807.0;765.0;12.0;?
-132.0;1038.0;-472.0;-153;1011.0;801.0;767.0;-8.0;?
-128.0;1041.0;-472.0;-154;1014.0;806.0;780.0;-27.0;?
-114.0;1043.0;-473.0;-154;1014.0;814.0;792.0;-42.0;?
-99.0;1036.0;-474.0;-153;1013.0;817.0;801.0;-61.0;?
-79.0;1042.0;-472.0;-154;1020.0;833.0;816.0;-71.0;?
-72.0;1034.0;-472.0;-153;1007.0;840.0;811.0;-90.0;?
-68.0;1045.0;-471.0;-153;1016.0;863.0;825.0;-93.0;?
-78.0;1034.0;-473.0;-153;1006.0;867.0;814.0;-103.0;?
-79.0;1043.0;-470.0;-153;1010.0;884.0;824.0;-97.0;166.0
-80.0;1038.0;-473.0;-154;1005.0;885.0;816.0;-96.0;169.0
-77.0;1040.0;-471.0;-153;1010.0;890.0;817.0;-90.0;167.0
-75.0;1043.0;-471.0;-153;1015.0;895.0;820.0;-88.0;164.0
-75.0;1037.0;-468.0;-154;1006.0;893.0;815.0;-92.0;168.0
?;1043.0;-468.0;-154;1014.0;898.0;823.0;-87.0;164.0
?;1033.0;-467.0;-154;1005.0;892.0;813.0;-92.0;169.0
?;1046.0;-466.0;-154;1016.0;903.0;825.0;-83.0;164.0
?;1034.0;-467.0;-154;1004.0;896.0;812.0;-89.0;174.0
?;1041.0;-466.0;-154;1013.0;903.0;821.0;-84.0;174.0
?;1035.0;-462.0;-153;1007.0;901.0;814.0;-86.0;177.0
?;1037.0;-462.0;-154;1007.0;901.0;815.0;-84.0;179.0
?;1040.0;-458.0;-154;1011.0;905.0;820.0;-80.0;178.0
?;1032.0;-456.0;-154;1004.0;900.0;813.0;-79.0;179.0
?;1044.0;-455.0;-153;1014.0;908.0;823.0;-72.0;175.0
?;1034.0;-453.0;-154;1005.0;899.0;813.0;-75.0;179.0
?;1046.0;-453.0;-154;1015.0;906.0;822.0;-63.0;175.0
?;1033.0;-454.0;-153;1002.0;897.0;809.0;-73.0;180.0
?;1042.0;-452.0;-154;1010.0;904.0;817.0;-67.0;177.0
-54.0;1037.0;-451.0;-154;1008.0;899.0;810.0;-68.0;175.0
-49.0;1037.0;-448.0;-153;1005.0;899.0;813.0;-65.0;175.0
-41.0;1044.0;-447.0;-153;1009.0;903.0;818.0;-57.0;172.0
-41.0;1034.0;-447.0;-154;1003.0;895.0;809.0;-59.0;174.0
-34.0;1046.0;-443.0;-154;1008.0;901.0;817.0;-51.0;167.0
-38.0;1036.0;-445.0;-154;1000.0;892.0;804.0;-59.0;170.0
-34.0;1044.0;-444.0;-154;1009.0;897.0;811.0;-53.0;162.0
-33.0;1032.0;-444.0;-154;998.0;889.0;801.0;-60.0;?
-27.0;1043.0;-442.0;-154;1005.0;892.0;809.0;-52.0;?
-27.0;1039.0;-440.0;-154;1004.0;889.0;805.0;-54.0;?
-28.0;1037.0;-441.0;-154;1002.0;886.0;802.0;-54.0;?
-24.0;1043.0;-440.0;-154;1004.0;888.0;805.0;-54.0;?
-27.0;1032.0;-441.0;-154;995.0;880.0;794.0;-58.0;?
-18.0;1043.0;-440.0;-154;1005.0;887.0;806.0;-50.0;?
-23.0;1033.0;-440.0;-154;996.0;880.0;793.0;-57.0;?
-17.0;1044.0;-440.0;-154;1005.0;885.0;804.0;-50.0;?
-20.0;1032.0;-442.0;-154;997.0;875.0;792.0;-55.0;159.0
-16.0;1039.0;-441.0;-154;1001.0;880.0;797.0;-50.0;156.0
-15.0;1037.0;-441.0;-153;997.0;876.0;792.0;-53.0;157.0
-14.0;1032.0;-443.0;-154;995.0;871.0;790.0;-51.0;160.0
-9.0;1040.0;-443.0;-151;1001.0;879.0;797.0;-46.0;156.0
-13.0;1031.0;-446.0;-152;993.0;872.0;788.0;-50.0;160.0
-10.0;1042.0;-449.0;-148;1002.0;880.0;798.0;-43.0;155.0
-18.0;1029.0;-455.0;-141;991.0;870.0;784.0;-58.0;161.0
-19.0;1039.0;-459.0;-150;1002.0;878.0;794.0;-49.0;160.0
-25.0;1030.0;-464.0;-147;995.0;870.0;783.0;-59.0;167.0
-25.0;1037.0;-470.0;-177;1001.0;874.0;785.0;-54.0;171.0
-27.0;1035.0;-476.0;-156;1002.0;869.0;781.0;-55.0;176.0
-28.0;1031.0;-479.0;-177;1000.0;863.0;772.0;-51.0;181.0
-20.0;1039.0;-483.0;-197;1006.0;862.0;775.0;-46.0;182.0
-21.0;1026.0;-485.0;82;997.0;842.0;760.0;-55.0;186.0
-16.0;1037.0;-486.0;223;1004.0;843.0;765.0;-49.0;180.0
-24.0;?;-489.0;155;994.0;826.0;751.0;-57.0;176.0
-19.0;1039.0;-491.0;185;1000.0;829.0;759.0;-56.0;168.0
-26.0;1030.0;-491.0;176;993.0;818.0;742.0;-65.0;164.0
-22.0;1032.0;-489.0;173;997.0;811.0;738.0;-67.0;160.0
-18.0;1027.0;-487.0;181;990.0;793.0;727.0;-70.0;154.0
-8.0;1019.0;-483.0;173;983.0;774.0;709.0;-72.0;152.0
10.0;1025.0;-474.0;179;987.0;765.0;704.0;-62.0;146.0
25.0;1009.0;-462.0;176;970.0;737.0;679.0;-58.0;140.0
45.0;1020.0;-449.0;177;973.0;726.0;680.0;-31.0;120.0
597.0;930.0;229.0;?;654.0;514.0;752.0;704.0;-487.0
584.0;923.0;237.0;?;644.0;528.0;779.0;722.0;-491.0
580.0;920.0;249.0;?;630.0;533.0;796.0;739.0;-488.0
579.0;911.0;263.0;?;602.0;526.0;796.0;754.0;-482.0
580.0;916.0;278.0;?;601.0;533.0;812.0;764.0;-476.0
581.0;896.0;290.0;?;592.0;514.0;794.0;755.0;-478.0
577.0;894.0;287.0;?;609.0;510.0;806.0;751.0;-479.0
579.0;868.0;295.0;?;601.0;481.0;802.0;743.0;-481.0
574.0;862.0;291.0;?;620.0;473.0;812.0;742.0;-473.0
567.0;842.0;291.0;96;621.0;446.0;810.0;733.0;-468.0
556.0;828.0;279.0;96;632.0;431.0;819.0;727.0;-461.0
545.0;825.0;270.0;99;640.0;417.0;830.0;723.0;-457.0
537.0;814.0;268.0;102;637.0;397.0;830.0;715.0;-454.0
522.0;825.0;252.0;108;659.0;396.0;851.0;708.0;-448.0
503.0;810.0;245.0;117;655.0;374.0;849.0;687.0;-450.0
481.0;819.0;223.0;130;678.0;377.0;871.0;672.0;-444.0
463.0;811.0;214.0;139;679.0;368.0;870.0;649.0;-447.0
445.0;824.0;195.0;143;699.0;385.0;889.0;635.0;?
426.0;825.0;182.0;143;705.0;399.0;891.0;616.0;?
413.0;834.0;166.0;139;721.0;422.0;898.0;600.0;?
402.0;839.0;145.0;130;733.0;451.0;904.0;586.0;?
399.0;838.0;?;117;733.0;471.0;895.0;577.0;-408.0
395.0;856.0;?;111;755.0;510.0;911.0;576.0;-402.0
396.0;846.0;?;111;748.0;522.0;899.0;569.0;-402.0
397.0;862.0;?;111;768.0;557.0;909.0;567.0;-399.0
399.0;860.0;?;112;764.0;573.0;897.0;562.0;-404.0
391.0;877.0;?;112;775.0;610.0;907.0;553.0;-404.0
380.0;876.0;?;112;773.0;638.0;907.0;541.0;-408.0
378.0;876.0;?;112;772.0;659.0;908.0;532.0;-418.0
385.0;878.0;?;112;773.0;668.0;909.0;537.0;-433.0
401.0;865.0;?;113;743.0;662.0;891.0;560.0;-455.0
415.0;868.0;?;112;732.0;667.0;894.0;597.0;-477.0
433.0;839.0;?;112;702.0;633.0;876.0;624.0;-501.0
441.0;841.0;126.0;113;702.0;623.0;881.0;642.0;-530.0
444.0;822.0;?;113;686.0;586.0;868.0;646.0;-557.0
440.0;817.0;?;113;689.0;564.0;876.0;648.0;-582.0
437.0;806.0;?;113;690.0;525.0;877.0;642.0;-600.0
436.0;803.0;?;113;695.0;492.0;875.0;633.0;-610.0
430.0;810.0;130.0;112;710.0;473.0;885.0;623.0;-613.0
422.0;803.0;137.0;112;707.0;445.0;?;607.0;-611.0
406.0;817.0;136.0;112;735.0;444.0;?;585.0;-600.0
391.0;810.0;139.0;112;735.0;438.0;?;562.0;-592.0
373.0;834.0;134.0;114;762.0;467.0;?;541.0;-583.0
355.0;833.0;139.0;?;769.0;490.0;?;509.0;-571.0
336.0;846.0;134.0;?;791.0;541.0;918.0;480.0;-558.0
316.0;853.0;132.0;?;809.0;582.0;921.0;443.0;-537.0
299.0;863.0;138.0;?;815.0;625.0;925.0;422.0;-515.0
284.0;880.0;144.0;?;831.0;672.0;?;395.0;-495.0
272.0;877.0;158.0;?;828.0;687.0;?;368.0;-475.0
263.0;895.0;150.0;?;852.0;715.0;?;338.0;-462.0
270.0;887.0;152.0;102;845.0;709.0;?;331.0;-449.0
290.0;898.0;146.0;90;859.0;719.0;?;345.0;-440.0
322.0;877.0;152.0;83;852.0;694.0;?;371.0;-445.0
355.0;869.0;150.0;87;849.0;672.0;?;404.0;-459.0
393.0;859.0;150.0;94;833.0;638.0;?;?;-475.0
435.0;853.0;156.0;102;800.0;604.0;?;?;-488.0
471.0;857.0;151.0;110;777.0;578.0;?;?;-497.0
502.0;844.0;154.0;114;741.0;538.0;?;?;-506.0
533.0;855.0;145.0;114;720.0;528.0;?;?;-518.0
555.0;840.0;147.0;118;668.0;499.0;?;?;-530.0
578.0;849.0;137.0;125;634.0;497.0;778.0;?;-536.0
590.0;848.0;133.0;129;598.0;486.0;761.0;?;-530.0
602.0;860.0;122.0;134;584.0;498.0;759.0;?;-523.0
608.0;865.0;121.0;127;566.0;515.0;751.0;?;-517.0
607.0;867.0;121.0;112;555.0;536.0;748.0;?;-509.0
600.0;878.0;111.0;104;566.0;569.0;762.0;?;-502.0
588.0;873.0;111.0;102;569.0;587.0;759.0;?;-493.0
577.0;893.0;106.0;101;599.0;630.0;779.0;?;-484.0
556.0;888.0;120.0;100;617.0;645.0;781.0;?;-472.0
532.0;904.0;121.0;100;659.0;687.0;?;684.0;-455.0
502.0;904.0;117.0;100;695.0;714.0;?;638.0;-441.0
477.0;911.0;106.0;100;716.0;741.0;?;612.0;-428.0
470.0;911.0;93.0;101;721.0;746.0;?;598.0;-426.0
470.0;899.0;100.0;101;719.0;736.0;?;589.0;-434.0
466.0;897.0;105.0;101;730.0;731.0;845.0;590.0;-443.0
461.0;880.0;117.0;102;715.0;700.0;838.0;591.0;-460.0
450.0;883.0;116.0;101;730.0;686.0;856.0;589.0;-473.0
433.0;852.0;124.0;102;719.0;641.0;850.0;576.0;-487.0
418.0;846.0;118.0;103;733.0;620.0;865.0;570.0;-504.0
402.0;823.0;118.0;102;734.0;583.0;867.0;552.0;-520.0
382.0;809.0;111.0;102;752.0;552.0;878.0;533.0;-539.0
363.0;792.0;107.0;102;764.0;527.0;889.0;512.0;-551.0
339.0;773.0;108.0;103;771.0;501.0;891.0;486.0;-561.0
313.0;773.0;107.0;106;792.0;491.0;908.0;463.0;-571.0
285.0;753.0;114.0;110;791.0;469.0;903.0;434.0;-576.0
256.0;759.0;113.0;110;818.0;474.0;925.0;396.0;-575.0
232.0;750.0;112.0;105;822.0;464.0;918.0;355.0;-568.0
203.0;774.0;105.0;100;839.0;483.0;933.0;323.0;-551.0
183.0;784.0;108.0;96;841.0;494.0;932.0;282.0;-524.0
166.0;804.0;112.0;89;847.0;517.0;939.0;247.0;-497.0
155.0;820.0;112.0;80;852.0;536.0;935.0;218.0;-469.0
159.0;830.0;111.0;74;847.0;547.0;924.0;213.0;-447.0
178.0;849.0;107.0;68;860.0;574.0;936.0;222.0;-432.0
209.0;835.0;107.0;67;845.0;572.0;917.0;260.0;-425.0
244.0;850.0;100.0;71;851.0;592.0;919.0;305.0;-418.0
291.0;840.0;106.0;77;809.0;580.0;891.0;375.0;-421.0
326.0;847.0;101.0;80;791.0;589.0;886.0;438.0;-423.0
356.0;841.0;105.0;82;762.0;582.0;870.0;495.0;-428.0
387.0;841.0;102.0;84;720.0;586.0;858.0;555.0;-431.0
415.0;845.0;95.0;89;675.0;592.0;845.0;607.0;-433.0
440.0;840.0;87.0;97;622.0;595.0;826.0;652.0;-429.0
462.0;856.0;73.0;114;593.0;615.0;825.0;691.0;-420.0
476.0;851.0;72.0;121;560.0;612.0;806.0;705.0;-408.0
486.0;873.0;56.0;105;557.0;639.0;814.0;726.0;-388.0
488.0;870.0;49.0;94;542.0;642.0;799.0;724.0;-370.0
483.0;885.0;40.0;94;573.0;671.0;811.0;716.0;-350.0
473.0;887.0;35.0;91;595.0;688.0;814.0;693.0;-340.0
456.0;895.0;29.0;88;623.0;711.0;823.0;663.0;-331.0
430.0;904.0;23.0;87;671.0;737.0;841.0;617.0;-320.0
395.0;901.0;23.0;87;713.0;752.0;848.0;553.0;-314.0
356.0;915.0;7.0;88;772.0;774.0;878.0;493.0;-306.0
330.0;902.0;7.0;87;779.0;764.0;873.0;451.0;-306.0
320.0;911.0;0.0;87;801.0;769.0;890.0;429.0;-308.0
304.0;891.0;10.0;87;797.0;747.0;881.0;408.0;-320.0
288.0;896.0;10.0;87;809.0;737.0;893.0;394.0;-333.0
276.0;884.0;17.0;87;805.0;713.0;894.0;380.0;-351.0
259.0;875.0;18.0;88;808.0;692.0;897.0;367.0;-364.0
243.0;864.0;14.0;88;820.0;677.0;904.0;352.0;-377.0
229.0;843.0;11.0;88;817.0;652.0;901.0;336.0;-390.0
217.0;842.0;4.0;89;?;644.0;913.0;322.0;-405.0
206.0;820.0;6.0;91;?;617.0;901.0;306.0;-412.0
