InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit LUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ
-737.0;2596;730.0;808.0;777;-572.0;-45;-777;331;786.0;-45
-649.0;2453;679.0;887.0;1548;-520.0;69;-1548;32;758.0;69
-555.0;840;621.0;1090.0;2840;-484.0;16;-2840;-426;752.0;16
-555.0;1188;530.0;1246.0;4648;-438.0;-705;-4648;?;651.0;-705
-526.0;503;471.0;1321.0;6404;-323.0;-2230;-6404;?;484.0;-2230
-384.0;-1378;382.0;1362.0;8399;-207.0;-2390;-8399;-4350;486.0;-2390
-168.0;650;300.0;1075.0;7506;-208.0;-922;-7506;-348;481.0;-922
132.0;903;165.0;648.0;1001;-209.0;-1558;-1001;1452;436.0;-1558
451.0;-327;130.0;1051.0;-3003;-70.0;-2481;3003;-135;304.0;-2481
638.0;157;48.0;1392.0;-2821;189.0;-1469;2821;752;244.0;-1469
709.0;-93;-80.0;1145.0;-3823;374.0;17;?;181;-91.0;17
894.0;-61;-547.0;900.0;-4481;579.0;1684;?;300;-473.0;1684
986.0;51;-816.0;696.0;-4704;815.0;2333;?;439;-800.0;2333
1040.0;-82;-903.0;535.0;-5005;984.0;1753;?;191;-1287.0;1753
947.0;-22;-943.0;559.0;-4666;1243.0;1480;?;336;-1805.0;1480
759.0;-45;-1048.0;759.0;-4533;1498.0;1732;4533;242;-2199.0;1732
502.0;-76;-1116.0;861.0;-4210;1662.0;2546;4210;236;-2510.0;2546
322.0;-73;-1213.0;776.0;-4631;1684.0;2813;4631;270;-2652.0;2813
207.0;-133;-1296.0;796.0;-4850;1498.0;2282;4850;277;-2582.0;2282
253.0;-175;-1256.0;1003.0;-1383;1190.0;2418;1383;333;-2277.0;?
315.0;-214;-1137.0;1226.0;884;895.0;579;-884;284;-1860.0;?
292.0;-314;-1051.0;1295.0;1958;582.0;-1324;-1958;28;-1377.0;-1324
160.0;-350;-858.0;1185.0;3799;279.0;-647;-3799;-90;-749.0;-647
116.0;-362;-539.0;1422.0;2376;6.0;?;-2376;95;-101.0;-857
-64.0;-1484;-109.0;1218.0;881;-203.0;?;-881;506;622.0;-895
-232.0;-3325;368.0;746.0;461;-257.0;?;-461;769;1175.0;-233
-435.0;-2215;730.0;993.0;-17;-298.0;?;17;516;1681.0;-148
-440.0;-455;1086.0;1214.0;165;-528.0;?;-165;195;2247.0;6
-515.0;-816;1649.0;1027.0;138;-396.0;?;-138;161;2385.0;79
-208.0;-611;1074.0;850.0;146;-332.0;?;-146;174;2345.0;-17
-560.0;-356;1081.0;696.0;148;-865.0;?;-148;308;2031.0;-29
-620.0;-264;1454.0;768.0;187;-1163.0;?;-187;444;1653.0;-51
-869.0;-247;1532.0;822.0;223;-1062.0;?;-223;294;1464.0;-131
-1078.0;583;1386.0;882.0;433;-1006.0;?;-433;309;1377.0;-108
-1196.0;2503;1283.0;937.0;595;-1054.0;?;-595;658;1241.0;-57
-1190.0;3358;1085.0;890.0;956;-1081.0;?;-956;1035;1190.0;-134
-1078.0;3215;826.0;963.0;1793;-1139.0;-101;-1793;1018;1220.0;-101
-894.0;1584;711.0;1105.0;1905;-1162.0;100;-1905;573;1259.0;100
-679.0;505;567.0;1200.0;4181;-1112.0;-771;-4181;910;1225.0;-771
-496.0;433;554.0;1278.0;7351;-973.0;-2991;-7351;-82;1114.0;-2991
-198.0;-364;490.0;1495.0;7494;-701.0;-3095;-7494;-1833;1045.0;-3095
157.0;-262;362.0;983.0;4600;-435.0;-1072;-4600;-610;923.0;-1072
517.0;96;245.0;652.0;-595;-172.0;-1209;595;419;651.0;-1209
966.0;20;55.0;1231.0;-2307;218.0;-1571;2307;210;301.0;-1571
1334.0;53;-49.0;1302.0;-1923;618.0;-243;1923;358;-81.0;-243
1338.0;-20;-307.0;1083.0;-3618;1021.0;1052;3618;257;-823.0;1052
1473.0;-17;-852.0;848.0;-4137;1400.0;2303;4137;233;-1406.0;2303
1535.0;-10;-1150.0;655.0;-4454;1632.0;2621;4454;248;-1878.0;2621
1498.0;-9;-1354.0;564.0;-4970;1687.0;1907;4970;241;-2324.0;1907
1302.0;15;-1463.0;610.0;-4091;1744.0;1855;4091;251;-2767.0;1855
975.0;-5;-1510.0;742.0;-3995;1828.0;2136;3995;192;-3088.0;2136
578.0;-46;-1485.0;820.0;-4394;1944.0;2562;4394;201;-3204.0;2562
231.0;-70;-1414.0;778.0;-4303;1840.0;2457;4303;202;-3192.0;2457
190.0;-74;-1342.0;824.0;-4190;1593.0;2314;4190;240;-2921.0;2314
192.0;-71;-1163.0;1026.0;-1694;1259.0;2670;1694;403;-2436.0;2670
134.0;-109;-1039.0;1265.0;1636;906.0;-955;-1636;231;-1833.0;-955
81.0;-301;-853.0;1310.0;3540;475.0;-2269;-3540;191;-1166.0;-2269
-14.0;-115;-566.0;1238.0;4694;59.0;605;-4694;166;-494.0;605
-188.0;-142;?;1439.0;3687;-347.0;-129;-3687;179;330.0;-129
-301.0;-991;?;1200.0;1360;-708.0;-436;-1360;369;1289.0;-436
-391.0;-1024;?;706.0;303;-909.0;18;-303;-590;2069.0;18
-475.0;-716;?;912.0;180;-1066.0;-261;-180;-683;2718.0;-261
-545.0;-877;?;1162.0;124;-1252.0;134;-124;117;3233.0;134
-772.0;-762;?;1110.0;141;-1153.0;19;-141;-156;3341.0;19
-618.0;-726;?;907.0;72;-676.0;14;-72;-167;2927.0;14
-826.0;-635;?;754.0;75;-609.0;51;-75;57;2383.0;51
-902.0;-345;?;837.0;104;-784.0;38;-104;164;1740.0;38
-824.0;-23;?;821.0;166;-780.0;8;-166;270;1245.0;8
-838.0;64;?;858.0;178;-670.0;-84;-178;297;987.0;-84
-825.0;1179;?;941.0;355;-675.0;-119;-355;605;788.0;-119
-686.0;2605;?;911.0;638;-738.0;-61;-638;836;576.0;-61
-533.0;2841;755.0;877.0;890;-746.0;31;-890;936;413.0;31
-445.0;2397;713.0;999.0;2016;-604.0;-7;-2016;254;363.0;-7
-372.0;-1440;608.0;1088.0;2638;-433.0;223;-2638;-1672;368.0;223
-299.0;-1773;545.0;1207.0;4478;-277.0;-699;-4478;-108;303.0;-699
-235.0;4017;449.0;1337.0;7218;-23.0;-2261;-7218;4702;286.0;-2261
-88.0;4190;391.0;1395.0;7770;126.0;-1927;-7770;4860;312.0;-1927
136.0;1027;279.0;922.0;6186;150.0;-1157;-6186;1623;385.0;-1157
513.0;138;247.0;758.0;615;85.0;-936;-615;224;335.0;-936
793.0;45;210.0;1207.0;-2163;191.0;-961;2163;262;269.0;-961
949.0;141;43.0;1280.0;-1742;364.0;-756;1742;276;256.0;-756
1151.0;67;-230.0;1046.0;-4053;450.0;310;4053;223;-165.0;310
1139.0;66;-805.0;820.0;-4374;602.0;1125;4374;231;-618.0;1125
1136.0;89;-1155.0;695.0;-4163;740.0;1417;4163;262;-1119.0;1417
1145.0;81;-1247.0;612.0;-5385;905.0;1514;5385;265;-1740.0;1514
967.0;73;-1233.0;716.0;-4612;1105.0;1470;4612;211;-2282.0;1470
598.0;83;-1205.0;782.0;-4496;1379.0;1575;4496;237;-2717.0;1575
181.0;103;-1251.0;786.0;-5286;1538.0;2463;5286;289;-2744.0;2463
-5.0;66;-1178.0;704.0;-4899;1460.0;2489;4899;261;-2703.0;2489
-8.0;-13;-1115.0;849.0;-4572;1206.0;756;4572;248;-2496.0;756
194.0;32;-1044.0;1120.0;-1394;871.0;460;1394;333;-2116.0;460
165.0;-146;-888.0;1312.0;1795;570.0;-94;-1795;234;-1581.0;-94
132.0;-190;-705.0;1103.0;2713;253.0;-571;-2713;148;-1020.0;-571
58.0;-127;-403.0;1182.0;3996;-48.0;391;-3996;53;-379.0;391
71.0;-233;-99.0;1601.0;2745;-319.0;-652;-2745;72;439.0;-652
-48.0;-786;269.0;1130.0;1094;-573.0;-813;-1094;489;1294.0;-813
-347.0;-2918;701.0;675.0;573;-628.0;24;-573;39;1903.0;24
-423.0;-2742;988.0;1029.0;122;-638.0;-167;-122;-445;2377.0;-167
-619.0;-557;1198.0;1213.0;211;-820.0;56;-211;-89;2774.0;56
-841.0;-749;1708.0;1152.0;86;-522.0;?;-86;-167;2566.0;92
-517.0;-904;1186.0;822.0;85;-194.0;?;-85;-214;2135.0;19
-876.0;-502;824.0;712.0;145;-384.0;?;-145;49;1756.0;9
-914.0;-432;904.0;743.0;84;-635.0;?;-84;208;1401.0;-20
-779.0;3;1149.0;843.0;112;-616.0;?;-112;317;1137.0;-2
-764.0;-49;1117.0;862.0;114;-550.0;?;-114;247;1067.0;9
-697.0;679;993.0;955.0;240;-655.0;?;-240;360;941.0;7
-684.0;2138;797.0;856.0;355;-633.0;?;-355;629;709.0;-3
-575.0;2495;629.0;808.0;440;-613.0;?;-440;760;684.0;42
-420.0;2964;535.0;891.0;1299;-547.0;-36;-1299;887;629.0;-36
-347.0;-803;411.0;1098.0;2254;-423.0;158;-2254;-1640;559.0;158
-289.0;-1568;290.0;1237.0;3893;-279.0;-139;-3893;-34;438.0;-139
-229.0;3760;266.0;1322.0;6801;-91.0;-1597;-6801;4447;?;-1597
-125.0;1465;172.0;1384.0;8322;36.0;-1837;-8322;804;?;-1837
63.0;-34;101.0;1228.0;7087;54.0;-805;-7087;-120;?;-805
305.0;1320;60.0;603.0;3092;40.0;-1467;-3092;1584;?;-1467
602.0;-253;85.0;827.0;-488;241.0;-2152;488;-120;?;-2152
898.0;208;-47.0;1295.0;-1661;343.0;-1115;1661;337;?;-1115
1063.0;177;-297.0;1229.0;-3097;409.0;-505;3097;307;55.0;-505
1360.0;-14;-898.0;975.0;-4026;421.0;55;4026;114;-279.0;55
1471.0;241;-1482.0;739.0;-4147;440.0;1365;4147;389;-559.0;1365
1486.0;58;?;647.0;-4941;434.0;2014;4941;192;-1015.0;2014
1344.0;147;?;681.0;-4920;508.0;2218;4920;275;-1616.0;2218
1121.0;72;?;808.0;-4373;699.0;2113;4373;195;-2139.0;2113
848.0;92;?;844.0;-4423;912.0;1895;4423;228;-2571.0;1895
506.0;126;?;764.0;-4470;1174.0;1754;4470;232;-2780.0;1754
225.0;40;?;709.0;-5132;1334.0;561;5132;220;-2831.0;561
104.0;102;?;851.0;-3550;1305.0;1015;3550;266;-2665.0;1015
139.0;-57;?;1141.0;-651;1115.0;822;651;253;-2311.0;822
67.0;10;-571.0;1198.0;1925;924.0;-801;-1925;244;-1834.0;-801
43.0;304;-389.0;1123.0;5225;686.0;443;-5225;296;-1246.0;443
16.0;-319;-80.0;1361.0;4352;372.0;76;-4352;93;-513.0;76
-73.0;-623;228.0;1754.0;1518;3.0;-1045;-1518;-138;337.0;-1045
-207.0;-1038;605.0;907.0;850;-340.0;-355;-850;615;1254.0;-355
-345.0;-1890;946.0;723.0;362;-602.0;-296;-362;953;2004.0;-296
-417.0;-1360;1173.0;1080.0;144;-1004.0;-74;-144;117;2635.0;-74
-397.0;-589;1396.0;1299.0;151;-1274.0;145;-151;-43;3111.0;145
-532.0;-668;1577.0;1003.0;114;-949.0;77;-114;23;2847.0;77
-532.0;-831;870.0;753.0;98;-761.0;53;-98;-173;2340.0;53
-827.0;-588;629.0;626.0;114;-966.0;34;-114;43;1777.0;34
-916.0;-128;971.0;810.0;104;-993.0;47;-104;343;1156.0;47
-971.0;81;1064.0;841.0;110;-773.0;26;-110;303;937.0;26
-890.0;195;1085.0;891.0;225;-752.0;-64;-225;156;856.0;-64
-794.0;916;1003.0;896.0;218;-745.0;-112;-218;521;768.0;-112
-648.0;2069;897.0;866.0;?;-703.0;-67;-406;708;690.0;-67
-420.0;3230;686.0;999.0;?;-635.0;13;-1416;1031;754.0;13
-217.0;-607;625.0;1112.0;?;-481.0;151;-1994;-1377;820.0;151
-151.0;-3036;577.0;1204.0;?;-274.0;-151;-3365;-1370;795.0;-151
-123.0;1798;621.0;1322.0;?;75.0;-1764;-6724;2789;577.0;-1764
-63.0;191;584.0;1420.0;?;400.0;-3062;-8413;-1167;367.0;-3062
-3.0;-1423;521.0;1078.0;?;579.0;-1784;-7871;-2203;243.0;-1784
160.0;1243;483.0;654.0;?;616.0;-955;-2963;1755;146.0;-955
452.0;-10;442.0;967.0;?;659.0;-2083;2160;146;131.0;-2083
626.0;11;186.0;1373.0;?;595.0;-1696;2194;195;187.0;-1696
684.0;256;-196.0;1177.0;?;519.0;-28;3239;500;-41.0;-28
803.0;-123;-806.0;901.0;?;498.0;1178;4078;15;-359.0;1178
861.0;191;-1323.0;722.0;?;441.0;2195;3751;425;-552.0;2195
862.0;6;-1433.0;583.0;?;215.0;2371;4738;197;-878.0;2371
709.0;80;-1395.0;617.0;?;152.0;2002;4804;261;-1366.0;2002
438.0;80;-1344.0;741.0;-4685;273.0;1859;4685;244;-1793.0;1859
115.0;49;-1359.0;837.0;-5203;454.0;2037;5203;217;-2063.0;2037
-119.0;64;-1329.0;755.0;-5524;517.0;3164;5524;273;-2123.0;3164
-141.0;57;-1279.0;739.0;-4662;451.0;2613;4662;277;-2058.0;2613
-112.0;-26;-1196.0;993.0;-1787;298.0;-145;1787;304;-1827.0;-145
-33.0;-114;-1093.0;1342.0;2713;50.0;-809;-2713;209;-1490.0;-809
35.0;-272;-971.0;1190.0;5659;-155.0;74;-5659;82;-1114.0;74
57.0;-465;-827.0;1378.0;4642;-281.0;-378;-4642;-38;-581.0;-378
65.0;-818;-657.0;1746.0;2103;-401.0;-908;-2103;-136;7.0;-908
-80.0;-1991;-101.0;796.0;691;-388.0;-505;-691;847;435.0;-505
-302.0;-2321;495.0;744.0;226;-162.0;-150;-226;1062;707.0;-150
-156.0;-1092;825.0;1211.0;155;-43.0;21;-155;-87;1160.0;21
-79.0;-678;1350.0;1293.0;145;-10.0;70;-145;-14;1756.0;70
-179.0;-809;1442.0;933.0;129;281.0;35;-129;177;1631.0;35
-3.0;-441;971.0;715.0;100;?;11;-100;168;1438.0;11
-196.0;-287;941.0;684.0;125;?;-23;-125;455;1226.0;-23
-243.0;-105;1122.0;840.0;172;?;-66;-172;472;1012.0;-66
-425.0;-3;1115.0;852.0;178;?;-97;-178;474;863.0;-97
-522.0;417;1030.0;898.0;364;?;-75;-364;482;748.0;-75
-552.0;1808;920.0;881.0;546;?;-38;-546;714;663.0;-38
-495.0;1923;797.0;857.0;454;-501.0;-87;-454;357;679.0;-87
-415.0;2222;640.0;937.0;1056;-554.0;-55;-1056;244;?;-55
-362.0;447;524.0;1130.0;1966;-506.0;69;-1966;-479;?;69
-339.0;?;484.0;1178.0;3737;-368.0;-416;-3737;2351;?;-416
-314.0;?;465.0;1296.0;6626;-209.0;-2156;-6626;5431;?;-2156
-210.0;?;396.0;1388.0;7811;-79.0;-3260;-7811;-1213;?;-3260
-104.0;?;333.0;1031.0;7065;-111.0;-1699;-7065;-2068;?;-1699
106.0;?;305.0;617.0;2125;-47.0;-645;-2125;2078;369.0;-645
430.0;?;346.0;1041.0;-2357;16.0;-1342;2357;7;362.0;-1342
573.0;?;138.0;1491.0;-1955;135.0;-807;1955;261;478.0;-807
675.0;?;-139.0;1214.0;-3194;109.0;470;3194;495;264.0;470
832.0;?;-701.0;930.0;-4515;147.0;1292;4515;-18;-142.0;1292
860.0;?;-1123.0;735.0;-4340;261.0;2048;4340;442;-503.0;2048
902.0;?;-1018.0;595.0;-5021;361.0;1964;5021;169;-1010.0;1964
811.0;104;-911.0;611.0;-4921;656.0;1855;4921;274;-1585.0;1855
578.0;101;-851.0;672.0;-4605;849.0;1675;4605;251;-2143.0;1675
174.0;68;-755.0;742.0;-4887;1185.0;1725;4887;248;-2629.0;1725
-185.0;79;-714.0;701.0;-5063;1764.0;3228;5063;331;-2707.0;3228
-301.0;51;-722.0;752.0;-4613;2297.0;1494;4613;195;-2613.0;1494
-25.0;-87;-824.0;1036.0;-2867;2372.0;252;2867;262;-2363.0;252
294.0;-8;-1073.0;1354.0;708;1825.0;75;-708;288;-2118.0;75
302.0;-150;-1244.0;1259.0;3710;1002.0;-2292;-3710;95;-1777.0;-2292
121.0;-570;-1360.0;1272.0;4264;354.0;-448;-4264;243;-1115.0;-448
44.0;-109;-1176.0;1528.0;3674;-268.0;151;-3674;179;-398.0;151
-162.0;-493;-694.0;1254.0;1822;-812.0;-942;-1822;383;256.0;-942
-618.0;-2563;19.0;705.0;127;-999.0;161;-127;699;729.0;161
-713.0;-2515;511.0;1002.0;153;-1062.0;-80;-153;187;1290.0;-80
-649.0;-727;947.0;1248.0;131;-1303.0;-8;-131;-195;2029.0;-8
-709.0;-651;1516.0;1064.0;134;-1113.0;123;-134;-190;2235.0;123
-160.0;-789;1340.0;919.0;193;-833.0;-62;-193;-24;1993.0;-62
-62.0;-266;794.0;766.0;135;-1060.0;73;-135;303;1985.0;73
-177.0;-235;947.0;783.0;315;-1258.0;43;-315;434;1896.0;43
-261.0;-29;1243.0;859.0;289;-1095.0;67;-289;545;1624.0;67
-435.0;103;1214.0;831.0;254;-1015.0;3;-254;519;1188.0;3
-699.0;199;1012.0;860.0;329;-955.0;-71;-329;318;707.0;-71
-746.0;1333;742.0;785.0;305;-911.0;-28;-305;948;566.0;-28
-682.0;2365;548.0;823.0;575;-785.0;-148;-575;1261;671.0;-148
-479.0;2660;464.0;975.0;1178;-733.0;-95;-1178;1103;814.0;-95
-407.0;676;378.0;1190.0;2338;-624.0;-28;-2338;-456;936.0;-28
-368.0;-839;301.0;1216.0;4248;-477.0;-586;-4248;-1296;914.0;?
?;2800;359.0;1391.0;6086;-270.0;-1602;-6086;3018;729.0;?
?;3915;432.0;1454.0;7529;-58.0;-2720;-7529;4656;636.0;?
?;757;508.0;923.0;6866;140.0;-1965;-6866;1275;736.0;?
295.0;-95;515.0;572.0;1988;257.0;-759;-1988;78;766.0;?
674.0;108;374.0;1160.0;-2247;356.0;-938;2247;356;742.0;?
884.0;100;159.0;1435.0;-2485;619.0;-317;2485;308;621.0;?
961.0;59;-97.0;1127.0;-3502;832.0;467;3502;227;24.0;?
1083.0;22;-679.0;895.0;-4401;1117.0;835;4401;232;-533.0;?
1129.0;106;-984.0;663.0;-4417;1319.0;1563;4417;281;-976.0;?
1174.0;76;-1062.0;559.0;-5048;1321.0;1665;5048;270;-1465.0;?
1058.0;73;-1090.0;616.0;-4950;1323.0;1616;4950;248;-1913.0;1616
786.0;101;-1050.0;771.0;-4606;1431.0;1865;4606;258;-2241.0;1865
375.0;79;-1065.0;860.0;-4587;1547.0;2192;4587;281;-2418.0;2192
51.0;-2;-1019.0;718.0;-5641;1504.0;3243;5641;184;-2476.0;3243
-56.0;10;-896.0;752.0;-4371;1275.0;1966;4371;251;-2288.0;1966
-97.0;29;-898.0;1129.0;-1591;936.0;-652;1591;339;-1869.0;-652
14.0;-111;-784.0;1352.0;570;551.0;-209;-570;197;-1410.0;-209
32.0;-277;-723.0;1090.0;4586;186.0;384;-4586;159;-846.0;384
-10.0;-556;-473.0;1280.0;5075;-217.0;-319;-5075;?;-253.0;-319
1.0;-1084;-214.0;1507.0;2238;-624.0;-436;-2238;?;492.0;-436
-33.0;-1082;234.0;943.0;906;-1013.0;-370;-906;?;1243.0;-370
-237.0;-947;746.0;832.0;205;-1117.0;-275;-205;?;1788.0;-275
-274.0;-1045;971.0;1280.0;59;-1084.0;45;-59;?;2283.0;45
-419.0;-582;1127.0;1251.0;143;-1167.0;134;-143;?;2490.0;?
-688.0;-460;1366.0;884.0;107;-852.0;35;-107;?;1881.0;?
-629.0;-633;679.0;663.0;106;-596.0;2;-106;?;1370.0;?
-880.0;-285;560.0;632.0;124;-688.0;-57;-124;221;1032.0;?
-754.0;-88;842.0;799.0;76;-734.0;-39;-76;420;730.0;?
-715.0;25;861.0;868.0;57;-531.0;-47;-57;467;521.0;?
-634.0;414;815.0;957.0;160;-525.0;-137;-160;544;488.0;?
-612.0;1056;737.0;907.0;61;-523.0;-111;-61;592;428.0;?
-509.0;1808;651.0;842.0;511;-465.0;-247;-511;993;435.0;?
-364.0;1305;566.0;944.0;773;-444.0;19;-773;-660;570.0;?
-202.0;1964;535.0;1120.0;1611;-354.0;7;-1611;1076;642.0;?
-202.0;4051;497.0;1158.0;3080;-146.0;-170;-3080;5718;609.0;?
-208.0;2032;516.0;1230.0;4035;9.0;-180;-4035;1832;517.0;-180
-152.0;-1219;423.0;1350.0;7270;176.0;-2347;-7270;-2271;379.0;-2347
-35.0;-1268;297.0;1364.0;7930;182.0;-2579;-7930;-1092;401.0;-2579
187.0;-202;279.0;682.0;4314;133.0;-937;-4314;-385;417.0;-937
380.0;341;232.0;723.0;1381;168.0;-1800;-1381;422;241.0;-1800
585.0;165;82.0;1237.0;-1535;148.0;-1701;1535;361;393.0;-1701
696.0;94;-136.0;1256.0;-3033;103.0;-308;3033;180;302.0;-308
685.0;138;-553.0;966.0;?;194.0;587;3262;323;-160.0;587
745.0;100;-1110.0;709.0;?;287.0;1625;3860;203;?;1625
786.0;133;-1174.0;574.0;?;201.0;2002;4377;269;?;2002
699.0;109;-986.0;611.0;-4626;351.0;1799;4626;256;?;1799
495.0;91;-779.0;721.0;-4627;729.0;1707;4627;240;?;1707
270.0;88;-789.0;813.0;-5030;1117.0;1873;5030;238;?;1873
-34.0;112;-868.0;812.0;-5097;1289.0;2896;5097;297;?;2896
-169.0;132;-878.0;728.0;-5230;1198.0;2052;5230;310;?;2052
-176.0;71;-842.0;859.0;-4132;1021.0;1949;4132;308;?;1949
-19.0;132;-860.0;1191.0;-746;782.0;940;746;360;?;940
102.0;51;-817.0;1290.0;2424;505.0;-2846;-2424;267;?;?
166.0;-300;-739.0;1022.0;4791;290.0;12;-4791;-26;-767.0;?
181.0;-266;-617.0;1188.0;4912;82.0;1511;-4912;-149;-360.0;?
195.0;-675;-405.0;1548.0;2554;-186.0;-1036;-2554;506;191.0;?
96.0;-1081;-46.0;1033.0;903;?;-173;-903;310;691.0;?
-169.0;-803;286.0;788.0;403;-177.0;-172;-403;-676;964.0;?
225.0;-972;587.0;1219.0;133;-329.0;-167;-133;-196;1407.0;?
-97.0;-709;817.0;1227.0;112;-570.0;170;-112;234;1768.0;?
-104.0;-268;1230.0;897.0;163;-445.0;-68;-163;179;1498.0;?
-56.0;-336;846.0;676.0;61;-273.0;46;-61;358;1510.0;?
-335.0;-138;688.0;666.0;69;-556.0;-6;-69;458;1396.0;?
-458.0;-75;883.0;833.0;71;-816.0;-16;-71;517;1050.0;-16
-703.0;-61;892.0;859.0;45;-782.0;-84;-45;435;895.0;?
-771.0;360;856.0;935.0;204;-782.0;-152;-204;590;814.0;?
-813.0;1225;727.0;936.0;240;-783.0;-233;-240;537;733.0;-233
-750.0;2422;650.0;840.0;608;-766.0;-172;-608;1026;704.0;-172
-624.0;2369;543.0;985.0;1262;-763.0;-11;-1262;731;785.0;-11
-513.0;120;496.0;1137.0;2091;-680.0;47;-2091;-1022;880.0;47
-453.0;-149;469.0;1205.0;3960;-597.0;-337;-3960;670;855.0;-337
-371.0;3456;443.0;1258.0;6369;-396.0;-1792;-6369;4307;723.0;-1792
-135.0;3785;336.0;1355.0;8306;-193.0;-3003;-8306;3615;686.0;-3003
81.0;204;255.0;1135.0;7550;-71.0;-2486;-7550;248;630.0;-2486
308.0;-784;223.0;460.0;2248;26.0;-1449;-2248;-658;507.0;-1449
578.0;56;230.0;1014.0;-1924;278.0;-1475;1924;254;353.0;-1475
656.0;108;160.0;1416.0;-1830;567.0;-1542;1830;371;295.0;-1542
682.0;-7;2.0;1117.0;-2878;746.0;-41;2878;196;-7.0;-41
793.0;54;-507.0;853.0;-4290;794.0;1593;4290;263;-405.0;1593
793.0;47;-827.0;710.0;-4209;757.0;2144;4209;251;-680.0;2144
879.0;48;-750.0;575.0;-5030;645.0;2302;5030;267;-981.0;2302
846.0;34;-640.0;575.0;-5208;783.0;2168;5208;236;-1324.0;2168
726.0;11;-699.0;745.0;-4836;1086.0;2073;4836;228;-1703.0;2073
446.0;4;-796.0;846.0;-5249;1393.0;2754;5249;250;-2056.0;2754
41.0;47;-801.0;748.0;-5329;1490.0;2977;5329;274;-2288.0;2977
-151.0;27;-740.0;797.0;-5349;1443.0;2148;5349;294;-2325.0;2148
-89.0;65;-816.0;1125.0;-3101;1154.0;-600;3101;389;-2076.0;-600
30.0;-16;-791.0;1312.0;2515;866.0;-2129;-2515;294;-1625.0;-2129
151.0;-437;-739.0;1098.0;5729;492.0;726;-5729;-49;-1111.0;726
135.0;-483;-672.0;1451.0;5077;73.0;893;-5077;201;-524.0;893
26.0;-1037;-464.0;1527.0;3069;-395.0;-701;-3069;267;90.0;-701
-200.0;-1348;72.0;879.0;1036;-653.0;113;?;392;714.0;113
-334.0;-482;559.0;837.0;271;-649.0;-25;?;?;1264.0;-25
-201.0;-395;741.0;1366.0;148;-794.0;-82;?;?;1953.0;-82
-423.0;-547;1107.0;1219.0;134;?;145;?;?;2615.0;145
-337.0;-357;1160.0;881.0;176;?;24;?;?;2457.0;24
-363.0;-322;843.0;709.0;109;?;95;?;?;2113.0;95
-467.0;-190;?;731.0;153;?;5;?;?;1704.0;5
-663.0;-48;?;838.0;155;?;-5;?;?;1336.0;-5
-784.0;-8;?;782.0;111;?;-2;?;?;1181.0;-2
-822.0;248;?;839.0;274;?;-51;?;?;952.0;-51
-783.0;1324;?;886.0;288;?;-172;-288;?;755.0;-172
-691.0;1607;?;867.0;776;?;-37;-776;?;700.0;-37
-617.0;1845;?;1077.0;1736;?;36;-1736;?;700.0;36
-445.0;1592;?;1231.0;2887;?;-12;-2887;?;682.0;-12
-347.0;452;537.0;1330.0;5252;?;-812;-5252;?;583.0;-812
-276.0;2453;481.0;1454.0;8114;-62.0;-2573;-8114;2836;435.0;-2573
-75.0;2616;408.0;1309.0;9156;95.0;-2225;-9156;2764;375.0;-2225
129.0;77;315.0;676.0;5299;186.0;-1577;-5299;197;313.0;-1577
360.0;31;295.0;714.0;-88;270.0;-2140;88;413;151.0;-2140
626.0;89;151.0;1381.0;-1982;363.0;-1185;1982;359;194.0;-1185
856.0;-34;-121.0;1356.0;-3032;418.0;-84;3032;173;83.0;-84
1031.0;65;-600.0;932.0;-4198;522.0;814;4198;295;-341.0;?
1166.0;-2;-1260.0;751.0;-4305;621.0;1735;4305;189;-636.0;?
1161.0;80;-1435.0;616.0;-4773;644.0;1788;4773;304;-1039.0;?
1066.0;32;-1348.0;557.0;-5086;586.0;2013;5086;241;-1574.0;?
854.0;47;-1303.0;647.0;-5094;717.0;1959;5094;255;-2039.0;?
551.0;28;-1220.0;805.0;-5504;913.0;2228;5504;256;-2366.0;?
146.0;6;-1174.0;806.0;-5335;1094.0;3523;5335;227;-2526.0;3523
-54.0;57;-1118.0;783.0;-5376;1113.0;1779;5376;298;-2544.0;1779
-75.0;-85;-1050.0;1027.0;-3458;926.0;647;3458;191;-2306.0;647
4.0;-41;-964.0;1347.0;1289;663.0;658;-1289;267;-1891.0;658
68.0;-31;-886.0;1276.0;3474;391.0;-1931;-3474;296;-1367.0;-1931
105.0;-434;-712.0;1172.0;3956;15.0;-1063;-3956;-99;-777.0;-1063
104.0;-171;-501.0;1656.0;4698;-322.0;83;-4698;411;-22.0;83
70.0;-267;-121.0;1021.0;2521;-653.0;-900;-2521;807;773.0;-900
-102.0;-1076;519.0;712.0;18;-713.0;-347;-18;341;1324.0;-347
-333.0;-772;947.0;1114.0;206;-452.0;-27;-206;218;1749.0;-27
