InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ
-33.0;-175.0;-121.0;82;-809.0;-538.0;204.0
-25.0;-173.0;-99.0;82;-806.0;-521.0;219.0
-11.0;-166.0;-76.0;82;-806.0;-514.0;226.0
-12.0;-155.0;-50.0;83;-815.0;-514.0;219.0
-41.0;-149.0;-35.0;82;-828.0;-498.0;210.0
-63.0;-138.0;-21.0;84;-838.0;-489.0;204.0
-74.0;-126.0;-19.0;83;-840.0;-483.0;212.0
-66.0;-117.0;-21.0;81;-837.0;-480.0;229.0
-46.0;-104.0;-29.0;87;-829.0;-480.0;239.0
-252.0;-5.0;-17.0;84;-868.0;-352.0;255.0
-258.0;-18.0;-28.0;82;-883.0;-382.0;262.0
-258.0;-33.0;-37.0;78;-902.0;-415.0;256.0
-246.0;-46.0;-43.0;75;-920.0;-439.0;244.0
-235.0;-54.0;-52.0;74;-931.0;-449.0;226.0
-219.0;-71.0;-60.0;79;-939.0;-459.0;218.0
-208.0;-81.0;-64.0;83;-946.0;-464.0;214.0
-206.0;-93.0;-62.0;82;-949.0;-469.0;205.0
-218.0;-104.0;-50.0;81;-945.0;-473.0;203.0
-222.0;-115.0;-39.0;81;-931.0;-475.0;208.0
-209.0;-118.0;-24.0;81;-919.0;-471.0;220.0
-198.0;-115.0;-15.0;82;-909.0;-459.0;233.0
-175.0;-110.0;2.0;82;-901.0;-448.0;244.0
-155.0;-98.0;9.0;82;-895.0;-436.0;239.0
-154.0;-90.0;17.0;81;-889.0;-424.0;231.0
-164.0;-77.0;19.0;81;-883.0;-410.0;232.0
-171.0;-62.0;19.0;81;-872.0;-399.0;249.0
-170.0;-45.0;9.0;80;-862.0;-391.0;265.0
-141.0;-32.0;-3.0;80;-851.0;-381.0;275.0
-104.0;-20.0;-13.0;79;-838.0;-374.0;284.0
-58.0;-6.0;-22.0;81;-820.0;-366.0;270.0
-9.0;5.0;-24.0;79;-802.0;-359.0;245.0
31.0;18.0;-27.0;82;-780.0;-355.0;213.0
64.0;27.0;-30.0;71;?;-349.0;188.0
87.0;39.0;-45.0;24;?;-339.0;169.0
92.0;51.0;-69.0;-20;?;-329.0;164.0
84.0;64.0;-78.0;-23;?;-316.0;159.0
72.0;83.0;-109.0;-2;?;-310.0;154.0
52.0;89.0;-122.0;18;?;-315.0;139.0
31.0;85.0;-146.0;34;?;-319.0;113.0
12.0;69.0;-162.0;49;?;-326.0;91.0
-19.0;58.0;-169.0;62;?;-336.0;93.0
-58.0;37.0;-176.0;70;-732.0;-353.0;106.0
-103.0;27.0;-189.0;74;-757.0;-369.0;114.0
-143.0;19.0;-200.0;78;-782.0;-388.0;130.0
-178.0;7.0;-214.0;80;-813.0;-416.0;133.0
-202.0;-3.0;-225.0;79;-848.0;-440.0;135.0
-220.0;-17.0;-235.0;79;-882.0;-466.0;127.0
-232.0;-28.0;-242.0;79;-909.0;-480.0;129.0
-228.0;?;-240.0;78;-930.0;-486.0;138.0
-223.0;?;-232.0;75;-946.0;-484.0;139.0
-219.0;?;-217.0;74;-949.0;-479.0;144.0
-217.0;?;-193.0;73;-945.0;-476.0;146.0
-209.0;?;-162.0;73;-931.0;-468.0;159.0
-191.0;?;-131.0;73;-916.0;-462.0;178.0
-177.0;?;-101.0;73;-908.0;-448.0;192.0
-161.0;?;-77.0;73;-904.0;-439.0;197.0
-142.0;-67.0;-60.0;73;-902.0;-428.0;185.0
-150.0;-58.0;-51.0;73;-908.0;-427.0;176.0
-180.0;-48.0;-47.0;73;-914.0;-419.0;170.0
-205.0;-31.0;-48.0;73;-918.0;-409.0;179.0
-224.0;-14.0;-59.0;72;-921.0;-400.0;188.0
-235.0;-4.0;-77.0;73;-916.0;-392.0;192.0
-227.0;11.0;-91.0;72;-915.0;-384.0;187.0
-208.0;25.0;-101.0;72;-910.0;-377.0;168.0
-193.0;36.0;-106.0;74;-902.0;-376.0;141.0
-172.0;51.0;-109.0;71;-891.0;-373.0;113.0
-143.0;62.0;-103.0;72;-878.0;-369.0;79.0
-111.0;83.0;-102.0;36;-868.0;-360.0;57.0
-81.0;102.0;-110.0;-29;-862.0;-342.0;52.0
-68.0;126.0;-113.0;-37;-860.0;-322.0;59.0
-64.0;144.0;-126.0;-12;-861.0;-305.0;61.0
-67.0;158.0;-144.0;-1;-879.0;-306.0;71.0
-75.0;154.0;-162.0;19;-900.0;-312.0;70.0
-91.0;140.0;-172.0;45;-920.0;-324.0;62.0
-125.0;126.0;-173.0;58;-945.0;-334.0;?
-169.0;105.0;-164.0;63;-978.0;-347.0;?
-228.0;83.0;-165.0;70;-1017.0;-364.0;?
-276.0;64.0;-160.0;76;-1053.0;-393.0;?
-316.0;51.0;-157.0;77;-1093.0;-421.0;?
-345.0;34.0;-149.0;76;-1128.0;-445.0;?
-361.0;18.0;-144.0;71;-1163.0;-470.0;?
-375.0;5.0;-142.0;69;-1195.0;-490.0;?
-385.0;-14.0;-134.0;70;-1214.0;-498.0;?
-397.0;-23.0;-126.0;70;-1226.0;-494.0;?
-390.0;-42.0;-112.0;68;-1233.0;-492.0;223.0
-393.0;-55.0;-89.0;67;-1231.0;-496.0;230.0
-379.0;-73.0;-57.0;67;-1220.0;-490.0;248.0
-358.0;-81.0;-33.0;67;-1211.0;-480.0;271.0
-343.0;-87.0;-13.0;67;-1204.0;-456.0;283.0
-340.0;-85.0;5.0;67;-1193.0;-428.0;264.0
-97.0;-73.0;-47.0;69;-782.0;-426.0;382.0
-92.0;-66.0;-38.0;58;-793.0;-424.0;376.0
-91.0;-59.0;-21.0;57;-802.0;-416.0;350.0
-75.0;-55.0;-3.0;65;-805.0;-414.0;308.0
-59.0;-48.0;10.0;-37;-814.0;-407.0;266.0
-49.0;-44.0;5.0;-97;-823.0;-401.0;234.0
-46.0;-36.0;14.0;-63;-826.0;-395.0;225.0
-34.0;-23.0;10.0;-62;-830.0;-392.0;231.0
-1.0;-18.0;17.0;-46;-840.0;-407.0;247.0
43.0;-22.0;18.0;-12;-843.0;-420.0;254.0
96.0;-37.0;19.0;22;-833.0;-440.0;254.0
113.0;-48.0;12.0;46;-834.0;-455.0;252.0
105.0;-64.0;-8.0;56;-846.0;-462.0;258.0
78.0;-82.0;-28.0;64;-868.0;-484.0;264.0
43.0;-90.0;-52.0;63;-894.0;-511.0;262.0
2.0;-102.0;-78.0;68;-927.0;-544.0;258.0
-15.0;?;-98.0;69;-954.0;-572.0;248.0
-11.0;-130.0;-102.0;65;-981.0;-597.0;239.0
-11.0;-142.0;-113.0;66;-1004.0;-609.0;235.0
-8.0;-159.0;-118.0;68;-1022.0;-616.0;244.0
-1.0;-174.0;-118.0;67;-1035.0;-612.0;254.0
12.0;-186.0;-96.0;65;-1036.0;-613.0;264.0
23.0;-199.0;-58.0;65;-1033.0;-620.0;271.0
?;-209.0;-13.0;65;-1027.0;-613.0;287.0
?;-217.0;33.0;65;-1026.0;-603.0;318.0
?;-221.0;78.0;65;-1030.0;-582.0;349.0
?;-222.0;111.0;65;-1037.0;-563.0;368.0
?;-215.0;132.0;65;-1048.0;-547.0;364.0
?;-214.0;150.0;65;-1060.0;-541.0;351.0
?;-202.0;160.0;65;-1066.0;-530.0;343.0
?;-187.0;172.0;65;-1065.0;-523.0;347.0
?;-176.0;174.0;65;-1066.0;-516.0;372.0
?;-166.0;168.0;65;-1062.0;-508.0;393.0
?;-160.0;158.0;64;-1055.0;-503.0;397.0
-235.0;?;150.0;67;-1044.0;-489.0;382.0
-197.0;?;144.0;63;-1030.0;-485.0;360.0
-161.0;?;143.0;68;-1006.0;-485.0;343.0
-102.0;-119.0;149.0;32;-980.0;-489.0;330.0
-16.0;-100.0;152.0;-58;-956.0;-489.0;313.0
50.0;-82.0;138.0;-83;-934.0;-492.0;300.0
99.0;-63.0;143.0;-68;-920.0;-503.0;291.0
119.0;-48.0;145.0;-62;-917.0;-507.0;276.0
123.0;-40.0;148.0;-34;-933.0;-518.0;271.0
128.0;-47.0;139.0;-3;-955.0;-541.0;268.0
127.0;-69.0;124.0;24;-975.0;-562.0;267.0
104.0;-85.0;103.0;44;-1005.0;-587.0;275.0
77.0;-108.0;90.0;54;-1035.0;-606.0;294.0
47.0;-125.0;74.0;60;-1067.0;-626.0;306.0
16.0;-144.0;57.0;68;-1102.0;-656.0;315.0
-11.0;-162.0;43.0;72;-1137.0;-688.0;322.0
-32.0;-183.0;32.0;71;-1180.0;-718.0;326.0
-47.0;-201.0;29.0;70;-1222.0;-740.0;327.0
-69.0;-208.0;27.0;71;-1253.0;-747.0;319.0
-96.0;-227.0;25.0;72;-1287.0;-746.0;328.0
-129.0;-242.0;29.0;?;-1312.0;-732.0;340.0
-159.0;-254.0;44.0;?;-1331.0;-722.0;354.0
-196.0;-269.0;68.0;?;?;-717.0;365.0
-218.0;-284.0;104.0;70;?;-706.0;391.0
-210.0;-290.0;140.0;70;?;-692.0;415.0
-200.0;-291.0;176.0;70;?;-678.0;426.0
-189.0;-285.0;212.0;70;?;-669.0;421.0
-182.0;-269.0;233.0;70;?;-661.0;390.0
-199.0;-262.0;248.0;69;-1367.0;-654.0;361.0
-253.0;-241.0;261.0;70;-1376.0;-636.0;341.0
-299.0;-225.0;269.0;68;-1377.0;-616.0;329.0
-337.0;-205.0;270.0;70;-1383.0;-599.0;316.0
-353.0;-187.0;262.0;68;-1389.0;-581.0;310.0
-355.0;-169.0;255.0;69;-1392.0;-563.0;305.0
-358.0;-153.0;253.0;73;-1391.0;-544.0;284.0
-360.0;-142.0;258.0;64;-1388.0;-530.0;263.0
-354.0;-129.0;274.0;84;-1383.0;-523.0;237.0
-322.0;-114.0;294.0;43;-1386.0;-531.0;219.0
-279.0;-98.0;302.0;-60;-1392.0;-539.0;220.0
-236.0;-85.0;309.0;-79;-1401.0;-537.0;259.0
-228.0;-70.0;317.0;-73;-1411.0;-517.0;314.0
-214.0;-64.0;310.0;-68;-1424.0;-507.0;364.0
-208.0;-65.0;333.0;-46;-1449.0;-521.0;396.0
-191.0;-84.0;341.0;-16;-1474.0;-547.0;414.0
-149.0;-124.0;?;23;-1497.0;-591.0;404.0
-116.0;-160.0;?;35;-1512.0;-633.0;398.0
-82.0;-208.0;351.0;?;-1536.0;-691.0;419.0
-107.0;-224.0;?;?;-1144.0;-442.0;496.0
-97.0;-207.0;?;?;-1120.0;-442.0;496.0
-75.0;-210.0;?;?;-1091.0;-464.0;501.0
-43.0;-227.0;?;?;-1063.0;-493.0;492.0
-3.0;-250.0;?;?;-1030.0;-528.0;500.0
28.0;-275.0;?;?;-1002.0;-560.0;542.0
51.0;-297.0;?;?;-974.0;-592.0;593.0
61.0;-322.0;?;?;-953.0;-618.0;630.0
53.0;-326.0;?;?;-937.0;-631.0;657.0
50.0;-342.0;?;?;-925.0;-645.0;681.0
47.0;-349.0;527.0;?;-920.0;-652.0;695.0
40.0;-360.0;519.0;?;-917.0;-656.0;696.0
33.0;-365.0;514.0;48;-918.0;-652.0;698.0
20.0;-366.0;513.0;49;-919.0;-643.0;704.0
1.0;-372.0;510.0;50;-919.0;-633.0;705.0
-26.0;-370.0;508.0;49;-923.0;-621.0;700.0
-63.0;-374.0;514.0;49;-924.0;-609.0;694.0
-91.0;-368.0;517.0;49;-923.0;-595.0;692.0
-104.0;-362.0;518.0;?;-919.0;-579.0;682.0
-123.0;-349.0;515.0;?;-920.0;-554.0;650.0
-135.0;-332.0;502.0;?;-920.0;-537.0;595.0
-121.0;-311.0;480.0;?;-924.0;-520.0;513.0
-112.0;-289.0;464.0;?;-925.0;-498.0;439.0
-125.0;-269.0;455.0;49;-923.0;-481.0;390.0
-146.0;-248.0;439.0;48;-920.0;-454.0;355.0
-161.0;-220.0;420.0;50;-915.0;-434.0;328.0
-177.0;-195.0;390.0;47;-910.0;-410.0;302.0
-171.0;-176.0;360.0;50;-901.0;-393.0;271.0
-163.0;-153.0;325.0;49;-893.0;-378.0;237.0
-159.0;-135.0;292.0;47;-882.0;-365.0;202.0
-156.0;-117.0;261.0;57;-872.0;-355.0;171.0
-151.0;-102.0;232.0;41;-860.0;-348.0;?
-139.0;-82.0;204.0;74;-848.0;-342.0;?
-127.0;-58.0;173.0;33;-837.0;-334.0;?
-119.0;-38.0;143.0;-122;-828.0;-319.0;?
-119.0;-17.0;108.0;-120;-815.0;-301.0;?
-109.0;7.0;74.0;-66;-805.0;-293.0;?
-102.0;25.0;51.0;-56;-797.0;-298.0;?
-89.0;28.0;22.0;-14;-785.0;-308.0;29.0
-66.0;22.0;-2.0;10;-770.0;-324.0;0.0
-42.0;16.0;-11.0;16;-750.0;-340.0;-10.0
-20.0;10.0;-10.0;25;-733.0;-357.0;5.0
-14.0;11.0;-12.0;30;-715.0;-363.0;21.0
-10.0;10.0;-15.0;32;-697.0;-371.0;34.0
-8.0;13.0;-23.0;36;-684.0;-379.0;43.0
2.0;15.0;-34.0;38;-668.0;-386.0;40.0
9.0;16.0;-57.0;38;-654.0;-392.0;31.0
19.0;23.0;-81.0;37;-641.0;-393.0;14.0
24.0;31.0;-106.0;37;-631.0;-393.0;3.0
32.0;39.0;-136.0;38;-621.0;-387.0;0.0
?;49.0;-171.0;38;-613.0;-385.0;-2.0
?;63.0;-214.0;37;-603.0;-373.0;-9.0
?;77.0;-262.0;37;-598.0;-358.0;-17.0
?;94.0;-315.0;37;-598.0;-335.0;-34.0
?;112.0;-379.0;37;-596.0;-315.0;-48.0
?;125.0;-437.0;37;-595.0;-300.0;-48.0
?;132.0;-490.0;37;-595.0;-292.0;-30.0
?;135.0;-514.0;37;-597.0;-290.0;0.0
?;136.0;-513.0;37;-599.0;-287.0;40.0
?;125.0;-491.0;38;-603.0;-288.0;95.0
?;115.0;-453.0;36;-608.0;-290.0;157.0
?;91.0;-393.0;39;-611.0;-297.0;232.0
45.0;67.0;-334.0;36;-615.0;-307.0;303.0
71.0;38.0;-280.0;39;-616.0;-320.0;375.0
93.0;1.0;-212.0;41;-619.0;-336.0;441.0
120.0;-35.0;-146.0;35;-619.0;-353.0;504.0
146.0;-78.0;-70.0;51;-619.0;-376.0;558.0
165.0;-116.0;-3.0;34;-619.0;-397.0;607.0
188.0;-151.0;53.0;64;-620.0;-419.0;650.0
212.0;-183.0;104.0;52;-618.0;-437.0;687.0
234.0;-213.0;154.0;-130;-617.0;-456.0;719.0
252.0;-231.0;206.0;-158;-617.0;-474.0;736.0
286.0;-244.0;228.0;-67;-610.0;-492.0;748.0
326.0;-253.0;225.0;-27;-599.0;-509.0;762.0
377.0;-253.0;198.0;11;?;-522.0;763.0
432.0;-253.0;147.0;14;?;-531.0;749.0
490.0;-243.0;59.0;16;?;-528.0;714.0
529.0;-243.0;-23.0;22;?;-528.0;671.0
554.0;-240.0;-91.0;20;?;-526.0;625.0
579.0;-241.0;-164.0;24;?;-527.0;568.0
599.0;-241.0;-238.0;23;?;-531.0;508.0
621.0;-249.0;-301.0;22;?;-540.0;444.0
1.0;534.0;-727.0;-72;?;365.0;-383.0
-43.0;556.0;-743.0;-67;?;383.0;-403.0
-84.0;577.0;-763.0;-60;?;398.0;-422.0
-116.0;602.0;-785.0;-56;?;414.0;-451.0
-140.0;626.0;-802.0;-55;?;427.0;-491.0
-165.0;649.0;-816.0;-55;?;438.0;-522.0
-184.0;665.0;-825.0;-56;390.0;447.0;-554.0
-215.0;688.0;-827.0;-59;379.0;456.0;-568.0
-241.0;709.0;-828.0;-63;366.0;469.0;-577.0
-278.0;724.0;-824.0;-66;350.0;485.0;-588.0
-317.0;736.0;-819.0;-74;333.0;502.0;-599.0
-365.0;752.0;-812.0;-81;313.0;521.0;-610.0
-405.0;754.0;-799.0;-83;293.0;539.0;-617.0
-441.0;761.0;-785.0;-83;273.0;552.0;-618.0
-474.0;761.0;-764.0;-82;249.0;564.0;-620.0
-504.0;763.0;-742.0;-82;228.0;578.0;-618.0
-534.0;756.0;-715.0;-83;200.0;591.0;-612.0
-564.0;753.0;-690.0;-82;170.0;602.0;-604.0
-599.0;751.0;-670.0;-82;137.0;612.0;-592.0
-643.0;756.0;-651.0;-82;97.0;612.0;-580.0
-681.0;755.0;-634.0;-82;46.0;607.0;-567.0
-716.0;749.0;-622.0;-82;-26.0;588.0;-563.0
-730.0;743.0;-607.0;-81;-81.0;571.0;-560.0
-739.0;735.0;-590.0;-81;-113.0;558.0;-549.0
-747.0;721.0;-570.0;-81;-128.0;543.0;-535.0
-746.0;708.0;-550.0;-81;-147.0;525.0;-520.0
-736.0;688.0;-530.0;-81;-174.0;501.0;-505.0
-723.0;663.0;-510.0;-81;-219.0;476.0;-494.0
-712.0;633.0;-491.0;-81;-269.0;442.0;-488.0
-690.0;599.0;-470.0;-81;-314.0;407.0;-485.0
-669.0;565.0;-440.0;-81;-358.0;370.0;-487.0
?;525.0;-399.0;-81;-399.0;332.0;?
?;482.0;-354.0;-81;-444.0;292.0;?
?;440.0;-303.0;-86;-484.0;255.0;?
?;404.0;-240.0;-101;-519.0;214.0;?
?;372.0;-174.0;-122;-549.0;172.0;?
?;339.0;-93.0;-127;-571.0;131.0;?
?;312.0;-14.0;-143;-593.0;89.0;?
?;298.0;47.0;-149;-610.0;56.0;?
?;287.0;77.0;-148;-618.0;34.0;?
?;278.0;83.0;-175;-622.0;28.0;?
?;265.0;77.0;-142;-617.0;32.0;?
?;244.0;83.0;-200;-617.0;42.0;?
?;216.0;106.0;-139;-621.0;39.0;?
?;185.0;134.0;162;-635.0;22.0;?
-418.0;147.0;165.0;201;-661.0;-9.0;?
-369.0;104.0;204.0;155;-691.0;-46.0;-72.0
-320.0;70.0;244.0;190;-721.0;-77.0;-28.0
-285.0;35.0;280.0;168;-740.0;-103.0;19.0
-265.0;1.0;309.0;178;-754.0;-120.0;56.0
-250.0;-35.0;336.0;177;-763.0;-137.0;92.0
-247.0;-61.0;353.0;173;-769.0;-156.0;111.0
-232.0;-86.0;359.0;177;-777.0;-179.0;123.0
-210.0;-109.0;366.0;173;-781.0;-209.0;132.0
-193.0;-130.0;375.0;173;-785.0;-237.0;143.0
-173.0;-147.0;394.0;170;-784.0;-261.0;165.0
-162.0;-162.0;410.0;164;-780.0;-282.0;188.0
-162.0;-174.0;429.0;157;-774.0;-293.0;218.0
-167.0;-187.0;441.0;152;-769.0;-302.0;236.0
?;-198.0;449.0;151;-762.0;-315.0;246.0
-163.0;-204.0;458.0;150;-756.0;-330.0;254.0
-156.0;-202.0;460.0;151;-753.0;-336.0;255.0
-149.0;-205.0;463.0;151;-750.0;-342.0;261.0
-151.0;-209.0;470.0;150;-752.0;-344.0;272.0
-166.0;-206.0;471.0;151;-749.0;-335.0;272.0
-183.0;-204.0;?;148;-749.0;-325.0;272.0
-205.0;-205.0;?;143;-746.0;-312.0;268.0
-221.0;-204.0;?;142;-746.0;-307.0;270.0
-223.0;-205.0;?;145;-750.0;-306.0;277.0
-226.0;-203.0;?;145;-755.0;-306.0;282.0
-224.0;-205.0;?;145;-764.0;-303.0;281.0
-216.0;-205.0;478.0;146;-773.0;-303.0;282.0
-209.0;-209.0;476.0;146;-780.0;-305.0;278.0
-202.0;-213.0;477.0;146;-787.0;-304.0;278.0
-194.0;-213.0;477.0;146;-798.0;-305.0;275.0
-185.0;-224.0;475.0;146;-803.0;-311.0;273.0
-183.0;-235.0;471.0;147;-808.0;-316.0;264.0
-177.0;-249.0;469.0;147;-813.0;-327.0;257.0
-175.0;-259.0;471.0;147;-810.0;-342.0;257.0
-166.0;-271.0;477.0;147;-807.0;-359.0;259.0
-154.0;-280.0;486.0;147;-808.0;-377.0;267.0
-144.0;-287.0;495.0;147;-802.0;-393.0;278.0
-138.0;-295.0;504.0;147;-800.0;-402.0;288.0
-136.0;-299.0;512.0;147;-798.0;-407.0;293.0
-145.0;-307.0;517.0;147;-788.0;-410.0;304.0
-157.0;-315.0;523.0;147;-776.0;-411.0;313.0
-161.0;-321.0;528.0;147;-761.0;-412.0;321.0
-150.0;-329.0;534.0;147;-750.0;-411.0;330.0
-126.0;-339.0;541.0;147;-746.0;-415.0;340.0
-106.0;-349.0;548.0;147;-736.0;-420.0;348.0
-90.0;-362.0;554.0;147;-723.0;-418.0;355.0
-71.0;-375.0;557.0;147;-707.0;-417.0;369.0
-56.0;-383.0;562.0;147;-693.0;-406.0;384.0
-49.0;-392.0;569.0;147;-678.0;-396.0;403.0
-42.0;-402.0;570.0;146;-661.0;-380.0;417.0
-42.0;-404.0;570.0;146;-639.0;-357.0;428.0
-57.0;-405.0;567.0;146;-609.0;-329.0;433.0
-75.0;-409.0;562.0;145;-579.0;-298.0;441.0
-96.0;-404.0;558.0;145;-551.0;-269.0;446.0
-125.0;-400.0;551.0;144;-517.0;-238.0;450.0
-165.0;-394.0;547.0;143;-489.0;-207.0;454.0
-211.0;-384.0;540.0;143;-467.0;-182.0;456.0
-260.0;-375.0;532.0;133;-450.0;-174.0;459.0
-300.0;-368.0;519.0;114;-440.0;-176.0;456.0
-307.0;-369.0;509.0;103;-446.0;-187.0;445.0
-290.0;-370.0;503.0;98;-476.0;-203.0;437.0
-306.0;-374.0;500.0;94;-483.0;-232.0;440.0
-321.0;-375.0;501.0;97;-480.0;-226.0;450.0
-333.0;-369.0;502.0;105;-481.0;-214.0;455.0
-342.0;-360.0;502.0;109;-487.0;-224.0;454.0
-348.0;-353.0;498.0;110;-497.0;-240.0;444.0
-353.0;-341.0;494.0;113;-505.0;-251.0;435.0
-355.0;-328.0;492.0;112;-513.0;-262.0;415.0
-358.0;-317.0;488.0;114;-517.0;-269.0;395.0
-364.0;-304.0;484.0;120;-522.0;-269.0;374.0
-365.0;-286.0;478.0;119;-522.0;-267.0;351.0
-367.0;-266.0;470.0;125;-523.0;-260.0;332.0
-371.0;-253.0;461.0;129;-525.0;-260.0;313.0
-369.0;-241.0;453.0;128;?;-270.0;304.0
-366.0;-230.0;447.0;130;?;-277.0;291.0
-367.0;-220.0;441.0;129;?;-286.0;278.0
-361.0;-215.0;436.0;129;-559.0;-291.0;268.0
-356.0;-207.0;?;130;-573.0;-301.0;261.0
-354.0;-203.0;?;129;-589.0;-311.0;260.0
-349.0;-203.0;?;129;-602.0;-325.0;263.0
-339.0;-208.0;?;126;-620.0;-339.0;267.0
-330.0;-214.0;?;121;-639.0;-352.0;272.0
-316.0;-219.0;?;117;-659.0;-371.0;281.0
-299.0;-224.0;452.0;111;-680.0;-391.0;283.0
-276.0;-233.0;461.0;106;-701.0;-412.0;297.0
-248.0;-240.0;470.0;106;-721.0;-432.0;307.0
-208.0;-248.0;483.0;108;-746.0;-453.0;326.0
-172.0;-257.0;495.0;109;-762.0;-471.0;343.0
-132.0;-272.0;509.0;109;-774.0;-490.0;355.0
-44.0;-293.0;528.0;109;-788.0;-511.0;371.0
76.0;-315.0;546.0;109;-786.0;-526.0;399.0
163.0;-342.0;562.0;109;-764.0;-511.0;427.0
243.0;-363.0;570.0;109;-731.0;-478.0;450.0
327.0;-378.0;576.0;109;-686.0;-443.0;471.0
392.0;-392.0;581.0;109;-645.0;-426.0;485.0
435.0;-406.0;582.0;109;-622.0;-426.0;490.0
492.0;-421.0;581.0;109;-594.0;-447.0;483.0
763.0;-628.0;589.0;76;-464.0;-771.0;631.0
701.0;-628.0;586.0;76;-545.0;-763.0;628.0
601.0;-626.0;583.0;76;-644.0;-763.0;623.0
541.0;-620.0;580.0;75;-692.0;-751.0;622.0
450.0;-620.0;577.0;75;-744.0;-722.0;618.0
343.0;-611.0;575.0;74;-792.0;-695.0;614.0
241.0;-611.0;569.0;73;-801.0;-659.0;616.0
134.0;-606.0;567.0;73;-815.0;-621.0;618.0
45.0;-608.0;561.0;72;-828.0;-608.0;623.0
-30.0;-607.0;555.0;70;-821.0;-593.0;631.0
-86.0;-604.0;550.0;70;-809.0;-567.0;639.0
-142.0;-605.0;542.0;69;-785.0;-558.0;648.0
-196.0;-604.0;538.0;66;-768.0;-540.0;657.0
-221.0;-601.0;534.0;66;-758.0;-505.0;663.0
-244.0;-598.0;532.0;64;-742.0;-477.0;664.0
-255.0;-599.0;534.0;62;-734.0;-464.0;665.0
-250.0;-595.0;535.0;61;-724.0;-455.0;665.0
-253.0;-594.0;541.0;60;-723.0;-455.0;659.0
-260.0;-591.0;545.0;60;-730.0;-459.0;651.0
-256.0;-591.0;550.0;60;-742.0;-474.0;644.0
-250.0;-593.0;551.0;59;-754.0;-490.0;639.0
-240.0;-592.0;552.0;57;-766.0;-516.0;629.0
-238.0;-595.0;548.0;57;-778.0;-540.0;633.0
-233.0;-596.0;540.0;56;-791.0;-558.0;636.0
-225.0;-595.0;532.0;55;-799.0;-581.0;641.0
-202.0;-593.0;523.0;55;-813.0;-605.0;647.0
-157.0;-593.0;514.0;52;-829.0;-639.0;655.0
-120.0;-589.0;499.0;54;-846.0;-674.0;661.0
-61.0;-583.0;483.0;46;-861.0;-706.0;665.0
37.0;-573.0;464.0;36;-867.0;-735.0;670.0
119.0;-566.0;436.0;33;-865.0;-762.0;670.0
193.0;-554.0;398.0;26;-858.0;-784.0;668.0
225.0;-539.0;349.0;23;-860.0;-809.0;655.0
223.0;-522.0;299.0;16;-866.0;-836.0;639.0
206.0;-508.0;240.0;8;-880.0;-865.0;610.0
194.0;-493.0;181.0;3;-891.0;-885.0;572.0
249.0;-474.0;122.0;-7;-881.0;-904.0;519.0
407.0;-444.0;72.0;-17;-815.0;-911.0;464.0
578.0;-414.0;25.0;-29;-706.0;-901.0;412.0
699.0;-380.0;-27.0;-41;-563.0;-878.0;355.0
752.0;-344.0;-82.0;-45;-434.0;-846.0;301.0
771.0;-305.0;-143.0;-44;-338.0;-798.0;247.0
738.0;-264.0;-199.0;-39;-292.0;-749.0;205.0
679.0;-224.0;-253.0;-37;-264.0;-703.0;168.0
626.0;-184.0;-301.0;-36;-221.0;-655.0;135.0
570.0;-144.0;-338.0;-34;-177.0;-611.0;103.0
522.0;-101.0;-363.0;-34;-136.0;-568.0;74.0
482.0;-52.0;-385.0;-33;-109.0;-534.0;53.0
438.0;-6.0;-413.0;-33;-90.0;-496.0;30.0
399.0;44.0;-439.0;-33;-62.0;-448.0;4.0
361.0;93.0;-468.0;-32;-25.0;-398.0;-28.0
319.0;143.0;-497.0;-32;8.0;-352.0;-60.0
271.0;188.0;-527.0;-32;45.0;-307.0;-91.0
226.0;224.0;-550.0;-32;84.0;-265.0;-121.0
191.0;260.0;-568.0;-32;112.0;-221.0;-139.0
170.0;289.0;-580.0;-32;137.0;-176.0;-156.0
154.0;315.0;-590.0;-33;154.0;-130.0;-169.0
139.0;338.0;-600.0;-32;174.0;-88.0;-179.0
125.0;365.0;-611.0;-33;203.0;-43.0;-193.0
108.0;388.0;-622.0;-33;223.0;-11.0;-199.0
93.0;407.0;-631.0;-33;242.0;16.0;-200.0
81.0;421.0;-643.0;-34;257.0;37.0;-197.0
79.0;433.0;-655.0;-32;269.0;57.0;-206.0
81.0;448.0;-668.0;-36;279.0;77.0;-219.0
83.0;461.0;-677.0;-28;288.0;92.0;-238.0
92.0;471.0;-683.0;-28;297.0;111.0;-259.0
97.0;479.0;-691.0;-27;308.0;126.0;-278.0
106.0;494.0;-700.0;6;321.0;146.0;-300.0
109.0;505.0;-713.0;12;335.0;165.0;-327.0
112.0;510.0;-726.0;47;346.0;182.0;-362.0
108.0;502.0;-732.0;67;354.0;197.0;-395.0
91.0;496.0;-731.0;53;355.0;203.0;-414.0
54.0;492.0;-727.0;53;355.0;206.0;-420.0
15.0;490.0;-724.0;-8;352.0;210.0;?
-25.0;487.0;-725.0;-41;352.0;220.0;?
-66.0;487.0;-731.0;-34;350.0;243.0;?
