InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
882;731;745;2.0;-190.0;569;5032;380;-5032;882
1240;493;641;44.0;-509.0;270;5596;567;-5596;1240
1713;408;706;43.0;-369.0;47;5769;699;-5769;1713
2261;295;1189;80.0;-473.0;-733;5934;1014;-5934;2261
713;1438;1430;528.0;-271.0;1206;2036;264;-2036;713
1123;265;334;135.0;54.0;1109;3350;-144;-3350;1123
489;1066;1098;153.0;-216.0;743;3528;382;-3528;489
1187;529;582;109.0;-429.0;723;4146;223;-4146;1187
2057;345;720;192.0;-377.0;80;5387;546;-5387;2057
2426;238;850;-29.0;-388.0;-254;5617;?;-5617;2426
2842;86;1008;-109.0;-415.0;-560;5704;?;-5704;2842
2693;-954;1808;-91.0;-386.0;-1895;6119;?;-6119;2693
2961;-2798;581;-331.0;-408.0;-840;6400;?;-6400;2961
2327;-3051;-652;-294.0;-774.0;843;4992;?;-4992;2327
2797;-3225;-535;-518.0;-413.0;573;5731;?;-5731;2797
2890;-3274;-576;226.0;1008.0;602;5871;?;-5871;2890
-1225;-857;1057;-292.0;1370.0;-272;-1585;?;1585;-1225
-254;233;1688;1102.0;2354.0;-669;-4652;?;4652;-254
1603;224;1029;1694.0;-153.0;-101;-1403;?;1403;1603
-170;513;1021;-27.0;-384.0;-39;?;?;302;-170
424;-192;679;-599.0;1727.0;167;?;431;-83;424
229;-101;787;344.0;-1209.0;101;?;377;68;229
-66;1;864;601.0;-937.0;47;-179;335;179;-66
184;-154;753;-606.0;-188.0;118;3;402;-3;184
-16;-12;833;-15.0;-52.0;72;-110;358;110;-16
126;-72;805;378.0;-166.0;88;-74;374;74;126
-9;-51;796;285.0;-193.0;102;-129;363;129;-9
21;-69;794;166.0;29.0;87;-152;391;152;21
27;-74;817;330.0;5.0;73;-162;372;162;27
29;-38;792;392.0;104.0;74;-319;390;319;29
-7;4;820;261.0;208.0;101;-473;343;473;-7
51;-2;778;468.0;265.0;94;-790;368;790;51
56;18;807;508.0;208.0;95;-1159;349;1159;56
24;80;866;409.0;97.0;105;-1305;271;1305;?
279;21;591;530.0;329.0;148;-3186;519;3186;?
-599;133;761;273.0;434.0;126;-7189;631;7189;?
-1119;449;1082;546.0;708.0;-913;-8802;1545;8802;?
1370;1222;1731;612.0;992.0;-1605;-7775;2482;7775;?
2840;?;2712;681.0;701.0;-609;-4673;1799;4673;?
1098;?;1999;748.0;-29.0;493;557;790;-557;?
492;?;800;352.0;-167.0;1122;2433;9;-2433;?
589;?;799;160.0;-140.0;1025;2390;-24;-2390;?
603;?;784;266.0;-410.0;582;4017;363;-4017;?
1021;?;694;239.0;-360.0;361;4706;366;-4706;1021
1505;?;799;124.0;-388.0;82;5053;581;-5053;1505
2405;-49;787;14.0;-407.0;-178;5562;813;-5562;2405
2102;17;1472;-38.0;-346.0;-1096;5351;1343;-5351;2102
2514;-1154;1797;-309.0;-355.0;-1854;6375;2419;-6375;2514
1984;-1796;968;-231.0;-665.0;-943;5974;2680;-5974;1984
1816;-2885;-1776;-521.0;-470.0;2235;4833;3046;-4833;1816
1116;-2834;-3203;9.0;-155.0;3824;3482;2736;-3482;1116
-3916;405;14;-350.0;1510.0;877;-2253;919;2253;-3916
-2871;-2477;1450;415.0;2542.0;-987;-4873;1715;4873;-2871
-251;-3732;997;2697.0;167.0;-764;-2850;2277;2850;-251
-1025;-174;1255;-1141.0;-97.0;-544;-1202;823;1202;-1025
308;-484;696;451.0;1286.0;117;58;576;-58;308
182;-358;753;-287.0;681.0;130;-39;390;39;182
-87;-57;855;755.0;-890.0;51;-159;335;159;-87
227;-331;732;140.0;-161.0;148;52;439;-52;227
-21;?;823;-303.0;-145.0;85;-80;338;80;-21
68;?;776;744.0;-184.0;109;-116;411;116;68
24;?;810;149.0;-103.0;89;-126;377;126;24
103;?;798;188.0;-29.0;95;-133;387;133;103
95;?;787;382.0;42.0;87;-146;414;146;95
-6;?;791;338.0;99.0;106;-146;383;146;-6
62;?;788;202.0;172.0;69;-297;408;297;62
-51;?;791;414.0;132.0;109;-386;378;386;-51
14;?;778;307.0;110.0;100;-749;369;749;14
291;-16;824;273.0;-10.0;79;-1619;319;1619;291
231;-2;827;444.0;160.0;205;-2472;245;2472;231
288;44;659;361.0;287.0;53;-4171;518;4171;288
-691;214;836;195.0;477.0;244;-7074;422;7074;-691
-1845;45;753;520.0;539.0;-457;-8841;1143;8841;-1845
-285;608;1441;717.0;1973.0;-2066;-8465;2882;8465;-285
1454;1663;2784;976.0;845.0;-1156;-4920;2274;4920;1454
1070;1052;1688;572.0;-520.0;905;797;288;-797;1070
1007;495;801;-49.0;55.0;1177;2931;-195;-2931;1007
1281;574;?;-177.0;-213.0;688;3583;301;-3583;1281
1247;142;?;28.0;-243.0;454;5178;268;-5178;1247
1802;14;?;97.0;-208.0;340;5171;388;-5171;1802
2413;-47;?;-64.0;-244.0;-74;5369;773;-5369;2413
2883;-211;?;-6.0;-310.0;-706;5601;862;-5601;2883
2912;-728;?;-150.0;-378.0;-978;6146;2085;-6146;2912
2784;-1953;?;-173.0;-376.0;-1644;6426;2456;-6426;2784
3877;-2695;?;-284.0;-718.0;1024;5347;3399;-5347;3877
1072;-1594;?;-200.0;-354.0;4418;2837;3813;-2837;1072
1641;-266;?;155.0;-43.0;1126;1905;-184;-1905;1641
1084;-704;?;82.0;-42.0;433;2178;274;-2178;1084
2098;-897;?;-7.0;-66.0;493;3601;167;-3601;2098
2659;-903;?;-111.0;-52.0;288;3982;288;-3982;2659
2880;-1037;974;-105.0;-65.0;-228;4038;496;-4038;2880
3267;-834;648;-169.0;32.0;-11;4152;640;-4152;3267
2641;-854;1282;-342.0;29.0;-661;4360;643;-4360;2641
3454;-59;982;-134.0;137.0;-532;3852;1398;-3852;3454
4751;414;945;19.0;258.0;-430;3574;1754;-3574;4751
3614;1152;38;490.0;937.0;637;3559;1819;-3559;3614
1751;2781;-3098;526.0;1367.0;3733;472;2447;-472;1751
-1362;-1341;1000;59.0;1635.0;403;-2008;-919;2008;-1362
-3642;-3951;3690;199.0;981.0;-1732;-2586;-3230;2586;-3642
-3155;605;1576;324.0;1214.0;-1028;-4167;1032;4167;-3155
-1690;2103;2403;470.0;775.0;-2657;-3391;3106;3391;-1690
-71;71;1099;-137.0;-459.0;-308;-388;664;388;-71
187;-267;441;454.0;-572.0;592;246;127;-246;187
81;-20;1044;236.0;22.0;-230;-140;571;140;81
228;-168;632;21.0;143.0;334;59;284;-59;228
52;-107;878;-43.0;184.0;20;-83;425;83;52
132;-143;802;322.0;95.0;125;-29;374;29;132
122;-131;778;340.0;84.0;147;7;374;-7;122
72;-106;822;293.0;61.0;86;-32;409;32;72
108;-137;786;316.0;114.0;140;13;366;-13;108
28;-93;802;376.0;94.0;100;16;417;-16;28
53;-134;?;375.0;110.0;117;3;371;-3;53
32;-122;?;326.0;134.0;110;7;386;-7;32
14;-112;?;325.0;313.0;105;17;397;-17;14
93;-148;?;462.0;317.0;115;-67;349;67;93
-43;-43;?;280.0;129.0;49;-59;451;59;-43
176;-165;?;236.0;18.0;133;0;316;0;176
-83;-35;?;334.0;592.0;48;-15;457;15;-83
51;-95;?;499.0;963.0;87;-14;392;14;51
3668;-202;?;795.0;582.0;184;-440;275;440;3668
6223;1224;?;1083.0;693.0;-388;-1034;1815;1034;6223
4017;1318;-263;657.0;-517.0;168;-845;1994;845;4017
2482;304;-333;546.0;-250.0;695;-935;1107;935;2482
2112;284;325;198.0;-425.0;-11;-1642;1351;1642;2112
-173;46;668;448.0;-469.0;-65;-1840;883;1840;-173
-320;132;778;-9.0;-443.0;49;-1982;458;1982;-320
1545;54;687;5.0;-484.0;267;-1888;313;1888;1545
1459;-90;768;13.0;-469.0;371;-1382;51;1382;1459
2616;-10;1026;-409.0;-415.0;-60;-1657;445;1657;2616
3709;-786;1740;-287.0;-440.0;-22;-501;-94;501;3709
1601;-737;2090;-124.0;-464.0;113;1526;-712;-1526;1601
643;485;962;-131.0;-435.0;-92;577;461;-577;643
499;328;679;-240.0;-469.0;41;-361;592;361;499
-119;-84;980;-318.0;-43.0;159;-5;186;5;-119
-51;223;746;-392.0;561.0;56;-93;526;93;-51
2;135;836;-87.0;1739.0;104;153;373;-153;2
214;216;805;-914.0;511.0;100;303;388;-303;214
244;?;755;-240.0;-675.0;128;193;377;-193;244
87;?;852;1573.0;-98.0;103;204;341;-204;87
121;?;797;-145.0;356.0;91;170;383;-170;121
163;?;757;-454.0;115.0;122;60;303;-60;163
524;?;654;331.0;-3.0;176;-254;270;254;524
995;?;609;680.0;-102.0;257;-815;208;815;995
791;?;896;290.0;22.0;67;-1049;296;1049;791
359;?;1011;-61.0;125.0;13;-709;318;709;359
62;?;877;250.0;20.0;159;-405;201;405;62
-260;?;861;223.0;-11.0;141;-165;183;165;-260
-333;?;859;130.0;-77.0;54;-8;286;8;-333
-233;218;841;225.0;-100.0;9;-46;338;46;-233
-154;164;799;286.0;-137.0;42;76;344;-76;-154
-146;-6;764;230.0;-14.0;63;152;446;-152;-146
-107;150;745;480.0;316.0;115;-4;308;4;-107
172;-470;456;560.0;420.0;416;-769;565;769;172
709;-910;519;383.0;56.0;287;-1031;950;1031;709
938;147;1042;239.0;-56.0;-155;189;393;-189;938
605;97;889;176.0;-153.0;144;609;144;-609;605
386;-219;716;171.0;-198.0;262;124;356;-124;386
251;116;873;66.0;-152.0;18;39;352;-39;251
35;-1;795;148.0;-116.0;93;31;402;-31;35
56;88;794;216.0;-56.0;75;57;387;-57;56
99;132;808;214.0;-19.0;73;64;350;-64;99
82;57;801;225.0;-31.0;91;-3;369;3;82
62;64;820;268.0;-3.0;64;-38;381;38;62
68;51;817;271.0;-28.0;73;-12;380;12;68
125;72;833;312.0;-79.0;58;-8;373;8;125
118;69;831;304.0;-75.0;61;-5;374;5;118
73;65;818;254.0;-41.0;67;12;385;-12;73
54;64;806;264.0;-74.0;82;-35;377;35;54
62;59;816;233.0;-62.0;84;-25;363;25;62
61;53;813;264.0;-65.0;80;8;377;?;61
28;47;805;228.0;-64.0;85;-29;381;?;28
4;50;814;218.0;-71.0;81;-15;375;?;4
11;53;807;237.0;-118.0;78;14;386;-14;11
15;40;807;264.0;-95.0;76;-8;395;8;15
7;71;798;304.0;-20.0;84;37;380;-37;7
-14;61;790;307.0;56.0;90;-53;386;53;-14
-15;17;796;457.0;107.0;92;-71;394;71;-15
-15;19;795;398.0;282.0;92;-75;394;75;-15
-53;11;830;446.0;531.0;59;-178;408;178;-53
-1;61;853;556.0;650.0;46;-197;377;197;-1
153;118;833;633.0;474.0;72;-989;357;989;153
104;130;858;146.0;61.0;86;-872;299;872;104
161;122;838;45.0;-184.0;90;-1333;332;1333;161
250;34;778;533.0;-295.0;179;-4253;359;4253;250
168;11;793;263.0;-82.0;?;-4840;286;4840;168
540;4;664;193.0;54.0;?;-4168;735;4168;540
562;-159;539;324.0;131.0;?;-4901;1206;4901;562
866;47;608;262.0;138.0;?;-3900;911;3900;866
2085;546;738;82.0;227.0;?;-922;484;922;2085
2252;505;641;60.0;329.0;?;778;162;-778;2252
1684;265;487;-20.0;434.0;?;1174;48;-1174;1684
1171;252;724;2.0;443.0;?;2239;402;-2239;1171
520;206;585;82.0;319.0;?;2637;136;-2637;520
1023;242;865;96.0;306.0;?;2781;646;-2781;1023
1416;-72;960;114.0;444.0;?;3541;1763;-3541;1416
126;-990;-384;-17.0;454.0;?;2713;1449;-2713;126
-690;-1193;-407;138.0;475.0;?;1113;1485;-1113;-690
-1130;-532;389;297.0;394.0;-177;293;1264;-293;-1130
-1602;-377;307;230.0;335.0;199;-104;841;104;-1602
-1455;-279;473;220.0;613.0;12;141;880;-141;-1455
-1837;126;736;319.0;447.0;110;635;395;-635;-1837
-1938;133;737;453.0;247.0;131;648;?;-648;-1938
-883;230;771;355.0;1126.0;32;670;383;-670;-883
-384;367;823;467.0;157.0;44;805;247;-805;-384
-309;179;791;386.0;-157.0;44;768;359;-768;-309
149;29;816;-308.0;293.0;50;850;399;-850;149
290;-79;829;568.0;325.0;20;881;474;-881;290
328;-73;780;303.0;180.0;28;802;495;-802;328
443;17;780;246.0;156.0;-32;850;510;-850;443
668;-52;708;304.0;49.0;0;654;586;-654;668
550;-128;618;272.0;117.0;98;477;598;-477;550
841;-110;412;223.0;199.0;328;96;503;-96;841
1145;-181;254;221.0;131.0;442;-639;554;639;1145
688;-358;390;241.0;109.0;210;-1156;795;1156;688
1009;-583;291;250.0;108.0;374;-1398;840;1398;1009
465;-513;293;227.0;114.0;454;-199;686;199;465
1011;50;663;222.0;120.0;64;942;403;-942;1011
1906;190;669;201.0;53.0;94;361;285;-361;1906
254;-150;580;219.0;28.0;253;-35;446;35;254
189;-73;797;228.0;55.0;74;15;419;-15;189
328;17;837;233.0;62.0;39;2;362;-2;328
-206;-50;767;276.0;47.0;95;33;405;-33;-206
115;6;?;259.0;52.0;51;37;379;-37;115
20;-9;?;271.0;69.0;74;44;373;-44;20
33;-24;?;201.0;6.0;82;18;378;-18;33
72;-21;?;216.0;8.0;?;12;376;-12;72
10;-23;?;253.0;24.0;?;19;381;-19;10
36;-14;?;231.0;26.0;?;-17;382;17;36
-25;0;?;268.0;337.0;?;-161;374;161;-25
-133;-1;805;225.0;404.0;?;-171;387;?;-133
-161;2;803;134.0;414.0;?;-187;389;?;-161
-136;-6;790;148.0;337.0;?;-391;395;?;-136
-155;-5;790;109.0;261.0;73;-499;415;?;-155
-223;1;781;149.0;165.0;80;-462;419;?;-223
-179;-8;755;172.0;159.0;89;-521;431;521;-179
-103;-6;756;126.0;161.0;84;-578;445;578;-103
-111;-9;748;69.0;129.0;81;-559;461;559;-111
-7;-30;722;68.0;142.0;80;-587;500;587;-7
33;-22;720;104.0;172.0;89;-626;500;626;33
50;-29;697;142.0;181.0;96;-592;503;592;50
131;-31;682;39.0;194.0;94;-509;528;509;131
148;-22;681;29.0;287.0;103;-515;515;515;148
91;-27;672;-166.0;437.0;92;-555;526;555;91
-236;20;711;22.0;348.0;71;-447;549;447;-236
-467;-32;656;-61.0;-21.0;80;-395;567;395;-467
-163;-84;584;543.0;295.0;99;-297;554;297;-163
-200;-71;595;216.0;418.0;97;-230;563;230;-200
-155;-71;593;-37.0;377.0;98;-225;559;225;-155
?;-67;602;119.0;220.0;95;100;559;-100;702
?;-148;596;186.0;100.0;67;319;634;-319;1136
?;-110;604;244.0;62.0;77;374;513;-374;1404
?;-307;497;187.0;36.0;87;385;677;-385;1202
43;-749;261;217.0;10.0;95;577;1131;-577;43
81;-740;222;238.0;-10.0;152;548;1043;-548;81
1251;-716;198;226.0;-12.0;231;-23;826;23;1251
1523;-854;84;150.0;47.0;287;-54;846;54;1523
1375;-502;373;263.0;40.0;170;-463;735;463;1375
1294;-133;649;261.0;59.0;100;-1210;572;1210;1294
1182;-122;648;300.0;-1.0;119;-1076;494;1076;1182
1107;-50;778;234.0;-1.0;71;-904;346;904;1107
963;-103;811;210.0;-37.0;44;-854;304;854;963
1361;-143;843;191.0;-62.0;-67;-792;429;792;1361
1451;-31;869;252.0;-46.0;38;-591;287;591;1451
1499;185;659;264.0;-7.0;216;-795;439;795;1499
2023;-105;713;270.0;-48.0;60;-648;463;648;2023
2044;-125;423;250.0;-47.0;296;-1294;491;1294;2044
2236;773;-340;242.0;6.0;803;-3579;1273;3579;2236
2543;929;331;258.0;?;750;-2809;647;2809;2543
2826;1747;1361;220.0;?;749;-1647;-117;1647;2826
2725;1531;1087;230.0;?;622;-1535;308;1535;2725
1666;-350;807;229.0;?;24;-81;385;81;1666
672;-168;908;255.0;?;-57;67;460;-67;672
210;-82;818;306.0;?;118;-48;415;48;210
187;-413;790;302.0;?;75;192;353;-192;187
98;-173;815;283.0;?;96;103;421;-103;98
-62;-271;788;304.0;?;124;171;341;-171;-62
28;-256;815;257.0;?;115;38;343;-38;28
64;-308;784;297.0;?;139;-23;339;23;64
131;-299;785;258.0;?;132;-57;340;57;131
191;-260;822;242.0;?;98;-53;365;53;191
142;-265;789;190.0;?;132;-107;344;107;142
155;-251;814;221.0;?;93;-168;392;168;155
338;-278;822;170.0;-37.0;72;-54;416;54;338
441;-231;778;207.0;5.0;163;-85;327;85;441
208;-231;800;183.0;36.0;133;-114;353;114;208
97;-245;793;190.0;39.0;102;-46;407;46;97
108;-248;823;236.0;48.0;104;-128;371;128;108
-59;-260;777;216.0;76.0;126;-51;386;51;-59
13;-282;697;293.0;203.0;240;-65;305;65;13
172;-373;887;376.0;413.0;129;-942;251;942;172
86;-391;959;717.0;674.0;19;-1309;327;1309;86
389;-414;896;786.0;615.0;173;-1109;185;1109;389
460;-519;903;666.0;64.0;83;-3039;382;3039;460
346;-533;897;935.0;-323.0;451;-5140;31;5140;346
342;-538;898;937.0;-128.0;362;-4997;135;4997;342
791;-729;973;323.0;-382.0;-1498;-7072;2363;7072;791
2093;-1131;1360;-171.0;-104.0;-1863;-8955;2762;8955;2093
864;-1462;1648;207.0;-21.0;-251;-2673;1283;2673;864
-971;-1086;1115;334.0;39.0;702;3223;525;-3223;-971
-192;-596;489;188.0;57.0;1018;2079;55;-2079;-192
-291;-620;522;99.0;128.0;998;2265;87;-2265;-291
-947;-549;676;-110.0;187.0;533;4258;327;-4258;-947
-245;-348;664;-33.0;171.0;256;4822;500;-4822;-245
304;-139;658;20.0;168.0;186;5330;521;-5330;304
709;217;825;168.0;198.0;-164;5661;888;-5661;709
358;359;990;60.0;320.0;-382;5928;999;-5928;358
-188;992;1175;70.0;445.0;-735;6458;1725;-6458;-188
263;1531;1341;-43.0;578.0;-1028;6540;2825;-6540;263
-244;1048;-99;2.0;678.0;1006;5112;2158;-5112;-244
715;1697;-2131;431.0;709.0;3500;898;3580;-898;715
556;683;-650;378.0;747.0;1811;-1374;-85;1374;556
-1473;-2259;2878;608.0;796.0;-2161;-2055;-3619;2055;-1473
-507;-669;3092;-147.0;713.0;-2545;-3822;2184;3822;-507
-938;1280;1184;98.0;1272.0;-253;-1811;1609;1811;-938
-1780;-1124;722;793.0;633.0;240;-736;-733;736;-1780
-741;-1348;937;117.0;-398.0;-129;-1380;840;1380;-741
-244;293;820;65.0;-494.0;?;-311;250;311;-244
82;-172;815;7.0;-211.0;14;-227;588;227;82
89;-191;818;286.0;-96.0;7;-240;611;240;89
-30;4;783;238.0;-71.0;99;-109;361;109;-30
-40;-171;813;404.0;-48.0;63;-115;489;115;-40
16;-42;?;378.0;3.0;88;-145;388;145;16
29;-103;?;382.0;31.0;108;-337;424;337;29
-44;-81;775;431.0;-8.0;101;-282;428;282;-44
-44;-62;795;369.0;104.0;72;-295;452;295;-44
-112;-94;801;402.0;217.0;73;-337;435;337;-112
-3;-110;791;436.0;215.0;54;-232;467;232;-3
-93;-93;739;467.0;71.0;137;-625;422;625;-93
86;-84;802;353.0;20.0;62;-598;433;598;86
135;-127;775;323.0;150.0;132;?;347;1298;135
89;-93;773;432.0;58.0;168;?;314;2037;89
627;-41;921;415.0;254.0;-63;?;459;1140;627
-1510;-87;579;534.0;435.0;284;?;399;5049;-1510
-3246;271;1123;812.0;1293.0;-1424;?;2209;8776;-3246
-1276;333;1604;36.0;848.0;-1847;?;2472;5826;-1276
-286;-87;880;74.0;7.0;866;?;-16;1942;-286
-898;92;975;-297.0;32.0;716;?;213;-930;-898
-1182;212;875;-294.0;61.0;452;?;444;-1915;-1182
-1376;230;664;-171.0;-112.0;873;?;59;-2833;-1376
-1233;393;824;-176.0;-138.0;322;4493;515;?;-1233
-877;347;750;-341.0;-97.0;237;5019;541;?;-877
-14;435;754;-109.0;-133.0;73;5705;711;?;-14
869;492;780;-188.0;-132.0;-31;6126;802;?;869
499;640;1430;-40.0;-256.0;-657;5976;1301;?;499
576;929;1404;-259.0;-283.0;-711;6295;1402;?;576
436;461;1506;-71.0;-703.0;-677;5947;1801;?;436
2938;-1150;-859;-154.0;143.0;2061;6322;3330;?;2938
4918;-1673;-2615;741.0;736.0;3885;4344;2798;?;4918
-2309;-587;1220;195.0;2066.0;-227;-2339;342;?;-2309
-6536;58;938;871.0;2083.0;123;-4130;23;?;-6536
-2166;1600;635;1384.0;-498.0;805;-3090;1759;?;-2166
196;1937;2338;-448.0;924.0;-974;-2402;1592;?;196
-68;88;488;27.0;1492.0;477;23;295;?;-68
246;-69;698;342.0;-570.0;173;124;442;-124;246
213;47;1021;413.0;-369.0;-140;-138;489;138;213
86;-189;620;-121.0;-228.0;232;136;337;-136;86
133;49;933;302.0;-70.0;-35;-84;435;84;133
-28;14;745;435.0;-158.0;174;43;335;-43;-28
35;12;829;362.0;-33.0;75;-71;?;71;35
63;54;820;289.0;98.0;98;-122;397;122;63
54;52;777;436.0;50.0;142;-58;386;58;54
89;45;810;344.0;76.0;99;-81;411;81;89
-4;39;795;423.0;-1.0;117;-156;388;156;-4
-42;33;798;464.0;70.0;106;-60;399;60;-42
17;34;804;390.0;37.0;100;-161;396;161;17
18;34;801;345.0;70.0;104;-189;392;189;18
10;36;819;373.0;48.0;74;25;422;-25;10
40;22;759;429.0;123.0;154;-818;347;818;40
122;24;784;463.0;-33.0;74;-1245;434;1245;122
25;74;756;473.0;235.0;181;-1541;310;1541;25
-335;168;731;482.0;594.0;227;-3437;286;3437;-335
-1157;231;673;573.0;2217.0;120;-5559;609;5559;-1157
-1692;228;492;463.0;847.0;358;-6375;490;6375;-1692
-79;268;1111;345.0;-78.0;-600;-4223;1165;4223;-79
1478;317;1262;-130.0;-148.0;-856;-2406;1347;2406;1478
1874;291;567;-201.0;-36.0;377;-906;443;906;1874
2165;419;467;-32.0;-351.0;838;950;9;-950;2165
1981;368;469;86.0;-262.0;855;982;-75;-982;1981
2107;37;580;-32.0;-263.0;346;2868;417;-2868;2107
1676;119;701;61.0;-209.0;201;3804;203;-3804;1676
2334;-374;479;-108.0;-151.0;69;3819;1173;-3819;2334
2813;-935;86;-60.0;-183.0;67;3801;2364;-3801;2813
740;-424;-718;-238.0;-134.0;1370;2040;1483;-2040;740
444;-354;-900;-221.0;-10.0;1590;2032;1446;-2032;444
1564;-350;259;146.0;296.0;545;709;829;-709;1564
1812;170;1017;141.0;519.0;33;-723;39;723;1812
1036;96;818;179.0;593.0;111;-31;428;31;1036
-2;-184;739;391.0;1217.0;223;-136;414;136;-2
-71;-81;737;209.0;1620.0;207;-158;477;158;-71
-189;-66;721;1015.0;577.0;206;-19;508;19;-189
-351;-119;731;306.0;1232.0;213;-41;452;41;-351
-161;-51;715;-192.0;120.0;209;7;512;-7;-161
-280;-72;705;171.0;-219.0;220;225;502;-225;-280
-535;-78;728;599.0;-169.0;197;448;494;-448;-535
-594;9;756;-708.0;-173.0;163;363;539;-363;-594
-635;59;711;557.0;-136.0;200;360;596;-360;-635
-625;57;697;51.0;-51.0;214;404;598;-404;-625
-664;65;698;300.0;0.0;211;366;607;-366;-664
-603;55;705;194.0;126.0;208;399;593;-399;-603
-660;63;697;373.0;115.0;213;377;606;-377;-660
-670;64;696;300.0;104.0;214;376;608;-376;-670
57;-33;774;342.0;131.0;170;486;448;-486;57
374;-123;738;358.0;74.0;222;365;348;-365;374
190;-139;732;245.0;97.0;225;198;354;-198;190
218;-115;821;231.0;99.0;142;162;346;-162;218
?;-118;800;190.0;99.0;159;34;360;-34;138
?;-137;790;258.0;102.0;165;-20;366;20;102
?;-86;805;285.0;147.0;152;33;378;-33;115
?;-96;795;274.0;103.0;162;7;362;-7;93
?;-114;802;374.0;50.0;156;-19;355;19;97
?;-76;809;320.0;84.0;147;0;384;0;80
?;-87;804;282.0;54.0;146;15;386;-15;65
?;-86;802;264.0;29.0;146;17;384;-17;72
?;-72;808;242.0;22.0;140;-17;383;17;105
?;-71;811;169.0;47.0;138;-25;381;25;125
?;-74;810;233.0;98.0;138;-34;381;34;?
?;-79;810;280.0;149.0;134;-23;375;23;?
?;-64;809;306.0;124.0;131;57;377;-57;?
?;-62;808;222.0;94.0;131;63;378;-63;?
?;-81;810;218.0;68.0;127;28;366;-28;?
-24;-70;810;251.0;109.0;111;31;369;-31;?
11;-52;810;262.0;46.0;101;36;378;-36;?
0;-57;810;270.0;43.0;104;36;376;-36;?
?;-56;811;272.0;47.0;103;35;376;-35;?
?;-55;810;251.0;40.0;102;35;376;-35;?
?;-58;810;235.0;42.0;104;37;376;-37;?
?;-56;810;268.0;53.0;101;28;374;-28;?
?;-71;807;249.0;63.0;108;12;372;-12;-50
?;-57;810;243.0;74.0;100;18;372;-18;-28
?;-15;817;259.0;88.0;72;16;370;-16;32
?;-16;812;251.0;114.0;70;-12;370;12;17
?;-21;810;225.0;119.0;76;-4;366;4;-35
?;-11;809;215.0;119.0;72;1;369;-1;-21
-11;-7;812;194.0;125.0;68;-61;378;61;-11
-39;-12;814;190.0;147.0;66;-92;375;92;-39
-29;-22;807;191.0;139.0;71;-39;370;39;-29
-1;-8;810;191.0;167.0;68;2;374;-2;-1
6;-4;814;202.0;157.0;64;5;377;-5;6
-4;0;810;223.0;162.0;71;5;373;?;-4
-4;5;811;228.0;203.0;72;7;372;?;-4
15;-13;813;211.0;235.0;66;28;372;?;15
14;-12;813;240.0;244.0;67;27;372;?;14
-15;-2;815;227.0;242.0;63;-16;378;?;-15
-41;-3;817;198.0;262.0;60;-28;381;?;-41
3;1;814;224.0;270.0;64;-23;379;?;3
38;1;809;231.0;254.0;71;-8;377;?;38
47;-3;809;232.0;257.0;73;15;372;?;47
74;-3;811;223.0;268.0;?;6;374;?;74
37;-8;805;232.0;290.0;?;10;375;?;37
25;-8;806;252.0;330.0;?;15;373;?;25
54;-4;812;248.0;284.0;?;-2;372;?;54
37;-6;809;263.0;276.0;?;9;372;-9;37
23;-8;807;194.0;268.0;?;-19;372;19;23
15;-8;806;182.0;268.0;75;-57;370;57;15
11;-6;807;203.0;285.0;73;7;373;-7;11
10;0;810;223.0;280.0;72;17;373;-17;10
-27;1;810;233.0;294.0;73;-37;372;37;-27
-48;-4;808;225.0;279.0;72;-58;374;58;-48
-48;-3;809;228.0;299.0;72;-54;374;54;-48
-98;-4;806;239.0;289.0;72;-50;378;50;?
-141;2;801;254.0;343.0;74;-105;383;105;?
-179;0;807;291.0;401.0;72;-147;370;147;?
-252;14;805;390.0;579.0;71;-248;380;248;?
-198;-31;804;277.0;698.0;56;-424;386;424;?
-220;-13;803;80.0;678.0;62;-395;388;395;?
-289;6;785;-65.0;533.0;76;-391;400;391;?
158;-96;775;-146.0;94.0;48;-664;410;664;?
603;137;738;221.0;-21.0;103;-775;503;775;?
434;-125;757;425.0;6.0;40;-782;444;782;?
697;304;724;139.0;148.0;112;-739;603;739;?
?;1195;651;33.0;44.0;269;-255;936;255;?
?;715;641;134.0;103.0;192;235;813;-235;?
?;779;575;102.0;78.0;275;313;781;-313;-230
?;-97;813;15.0;379.0;-101;259;650;-259;-269
?;-809;984;-126.0;491.0;-308;229;384;-229;66
?;85;748;227.0;211.0;107;179;465;-179;791
?;-148;716;396.0;797.0;87;192;428;-192;504
?;-159;801;-6.0;785.0;61;225;328;-225;326
?;96;789;343.0;407.0;104;151;407;-151;242
?;-87;763;390.0;234.0;63;84;430;-84;55
94;-27;753;210.0;171.0;102;15;408;-15;94
11;-26;772;196.0;131.0;73;-47;433;47;11
-17;-52;762;125.0;83.0;74;-63;433;63;-17
-19;-79;748;67.0;88.0;81;-113;429;113;-19
