InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
217.0;?;-538.0;425.0;1.0;840.0
209.0;-962.0;-533.0;402.0;-2.0;826.0
207.0;-962.0;-517.0;383.0;-8.0;830.0
213.0;-969.0;-549.0;391.0;-2.0;860.0
209.0;-967.0;-529.0;399.0;-11.0;841.0
208.0;-964.0;-518.0;392.0;-12.0;837.0
202.0;-965.0;-520.0;414.0;?;831.0
196.0;-967.0;-536.0;384.0;?;?
196.0;-968.0;-541.0;387.0;?;?
194.0;-970.0;-540.0;386.0;?;?
195.0;-973.0;-538.0;412.0;?;?
188.0;-972.0;-511.0;407.0;?;?
184.0;-973.0;-532.0;412.0;?;?
184.0;-974.0;-527.0;415.0;?;?
184.0;-973.0;-534.0;407.0;?;?
182.0;-971.0;-539.0;376.0;9.0;?
181.0;-970.0;-538.0;385.0;10.0;?
181.0;-976.0;-520.0;410.0;-2.0;?
184.0;-976.0;-532.0;417.0;-20.0;840.0
183.0;-971.0;-539.0;405.0;-6.0;842.0
182.0;-972.0;-554.0;399.0;0.0;850.0
183.0;-974.0;-548.0;432.0;0.0;839.0
188.0;-976.0;-528.0;222.0;7.0;838.0
186.0;-978.0;-540.0;185.0;40.0;837.0
186.0;-974.0;-540.0;457.0;-5.0;856.0
185.0;-970.0;-540.0;362.0;-28.0;848.0
183.0;-969.0;-531.0;420.0;-19.0;828.0
187.0;-974.0;-537.0;396.0;-11.0;?
188.0;-975.0;-521.0;395.0;-38.0;?
192.0;-968.0;-543.0;389.0;-33.0;?
194.0;-962.0;-540.0;364.0;29.0;?
193.0;-965.0;-549.0;412.0;-26.0;?
191.0;-967.0;-513.0;415.0;-29.0;?
193.0;-971.0;-521.0;416.0;-40.0;?
192.0;-970.0;-528.0;434.0;-38.0;?
189.0;-972.0;-549.0;381.0;-25.0;?
183.0;-975.0;-557.0;410.0;-10.0;?
186.0;-977.0;-539.0;402.0;-21.0;?
180.0;-976.0;-549.0;370.0;-6.0;?
184.0;-973.0;-550.0;445.0;-36.0;?
189.0;-970.0;-559.0;410.0;-25.0;?
187.0;-962.0;-559.0;517.0;-42.0;875.0
190.0;-957.0;-529.0;482.0;-44.0;857.0
191.0;-958.0;-529.0;481.0;5.0;856.0
195.0;-969.0;-517.0;472.0;-25.0;861.0
190.0;-967.0;-507.0;530.0;-28.0;874.0
195.0;-977.0;-519.0;436.0;-54.0;885.0
200.0;-993.0;-539.0;453.0;-78.0;900.0
193.0;?;-503.0;425.0;-88.0;879.0
182.0;?;-511.0;456.0;-68.0;865.0
177.0;?;-523.0;447.0;-57.0;868.0
168.0;?;-537.0;476.0;-39.0;898.0
168.0;?;-512.0;472.0;-68.0;879.0
167.0;?;-578.0;525.0;-92.0;875.0
168.0;?;-590.0;511.0;-100.0;869.0
168.0;?;-600.0;540.0;-96.0;841.0
168.0;-1003.0;-609.0;539.0;-94.0;802.0
162.0;-999.0;-709.0;499.0;-16.0;?
155.0;-994.0;-636.0;434.0;57.0;?
168.0;-999.0;-666.0;445.0;53.0;?
173.0;-1005.0;-652.0;342.0;21.0;?
196.0;-1002.0;-653.0;354.0;-79.0;?
220.0;-1045.0;-647.0;326.0;-106.0;?
251.0;-1017.0;-672.0;267.0;-42.0;?
293.0;-967.0;-642.0;175.0;-49.0;?
331.0;-944.0;-593.0;184.0;-9.0;?
325.0;-940.0;-589.0;244.0;19.0;?
?;-864.0;-592.0;225.0;-2.0;?
?;-843.0;-579.0;180.0;18.0;600.0
?;-845.0;-603.0;212.0;4.0;611.0
?;-834.0;-620.0;202.0;-25.0;627.0
?;-839.0;-602.0;222.0;5.0;649.0
?;-843.0;-580.0;258.0;25.0;659.0
?;-855.0;-599.0;294.0;14.0;679.0
?;-837.0;-572.0;350.0;-62.0;713.0
?;-832.0;-642.0;299.0;-30.0;756.0
?;-815.0;-589.0;?;-27.0;799.0
?;-810.0;-553.0;?;-83.0;838.0
?;-827.0;-559.0;?;-134.0;873.0
?;-835.0;-508.0;?;-113.0;888.0
?;-838.0;-527.0;?;-34.0;845.0
?;-849.0;-512.0;?;88.0;788.0
259.0;-866.0;-543.0;?;93.0;802.0
272.0;-929.0;-541.0;?;-14.0;799.0
278.0;-971.0;-557.0;355.0;-66.0;818.0
228.0;-979.0;-499.0;386.0;-37.0;815.0
205.0;-993.0;-496.0;367.0;-53.0;841.0
181.0;-1011.0;-510.0;369.0;-43.0;867.0
191.0;-980.0;-500.0;367.0;-12.0;876.0
208.0;-950.0;-511.0;350.0;17.0;846.0
201.0;-931.0;-521.0;359.0;-6.0;814.0
237.0;-931.0;-503.0;367.0;-39.0;793.0
221.0;-931.0;-511.0;353.0;-64.0;823.0
193.0;-950.0;-536.0;371.0;-72.0;814.0
183.0;-956.0;-506.0;360.0;-52.0;828.0
183.0;-978.0;-524.0;352.0;-41.0;860.0
160.0;-988.0;-492.0;364.0;-29.0;864.0
176.0;-974.0;-495.0;375.0;-29.0;878.0
166.0;-953.0;-466.0;396.0;0.0;884.0
179.0;-936.0;-473.0;418.0;1.0;892.0
178.0;-938.0;-474.0;417.0;24.0;887.0
171.0;-947.0;-462.0;387.0;26.0;878.0
173.0;-948.0;-433.0;421.0;4.0;874.0
166.0;-963.0;-420.0;408.0;8.0;921.0
155.0;-981.0;-410.0;405.0;42.0;932.0
141.0;-983.0;-420.0;411.0;70.0;930.0
137.0;-987.0;-408.0;436.0;51.0;914.0
129.0;-990.0;-415.0;421.0;47.0;920.0
128.0;-993.0;-428.0;415.0;61.0;900.0
122.0;-978.0;-381.0;401.0;18.0;906.0
125.0;-981.0;-381.0;385.0;1.0;919.0
88.0;-992.0;-399.0;400.0;-1.0;913.0
82.0;-995.0;-388.0;433.0;9.0;906.0
77.0;-993.0;-385.0;435.0;10.0;916.0
74.0;-994.0;-393.0;434.0;-1.0;906.0
72.0;-993.0;-428.0;417.0;-21.0;896.0
68.0;-986.0;-376.0;431.0;-18.0;907.0
72.0;-975.0;-402.0;405.0;-10.0;924.0
66.0;-976.0;-404.0;411.0;-9.0;905.0
61.0;-980.0;-370.0;399.0;-13.0;914.0
48.0;-989.0;-400.0;432.0;-2.0;933.0
51.0;-1000.0;-386.0;415.0;-6.0;950.0
54.0;-989.0;-371.0;395.0;19.0;941.0
66.0;-980.0;-379.0;408.0;-13.0;940.0
61.0;-974.0;-368.0;412.0;-7.0;915.0
58.0;-978.0;-374.0;438.0;12.0;919.0
52.0;-971.0;-407.0;438.0;19.0;915.0
60.0;-987.0;-435.0;443.0;-6.0;897.0
53.0;-1004.0;-425.0;437.0;23.0;889.0
50.0;-999.0;-440.0;426.0;30.0;882.0
38.0;-1001.0;-420.0;415.0;39.0;891.0
35.0;-1007.0;-411.0;456.0;37.0;908.0
31.0;-994.0;-440.0;431.0;20.0;917.0
35.0;-983.0;-430.0;428.0;17.0;903.0
44.0;-986.0;-431.0;432.0;12.0;905.0
69.0;-980.0;-390.0;424.0;20.0;876.0
75.0;-978.0;-421.0;425.0;23.0;924.0
79.0;-979.0;-431.0;422.0;8.0;912.0
81.0;-977.0;-439.0;404.0;10.0;915.0
86.0;-979.0;-430.0;396.0;15.0;914.0
81.0;-982.0;-424.0;420.0;18.0;908.0
86.0;-981.0;-409.0;424.0;1.0;892.0
85.0;-988.0;-404.0;433.0;-7.0;897.0
83.0;-988.0;-405.0;428.0;17.0;915.0
76.0;-985.0;-403.0;415.0;29.0;913.0
72.0;?;-411.0;415.0;20.0;899.0
72.0;?;-421.0;425.0;29.0;911.0
72.0;?;?;445.0;9.0;920.0
75.0;?;?;443.0;12.0;923.0
76.0;?;?;435.0;32.0;923.0
67.0;?;?;432.0;36.0;923.0
60.0;?;?;409.0;16.0;914.0
57.0;?;?;407.0;42.0;905.0
60.0;?;?;419.0;35.0;924.0
60.0;?;?;427.0;0.0;908.0
66.0;?;?;411.0;4.0;896.0
63.0;?;-434.0;385.0;27.0;905.0
50.0;?;-438.0;427.0;45.0;903.0
55.0;?;-444.0;415.0;17.0;903.0
61.0;-989.0;-429.0;401.0;7.0;903.0
70.0;-990.0;-447.0;414.0;27.0;903.0
71.0;-981.0;-422.0;415.0;13.0;905.0
62.0;-976.0;-422.0;415.0;9.0;896.0
66.0;-981.0;-409.0;425.0;29.0;894.0
75.0;-985.0;-435.0;425.0;10.0;894.0
83.0;-993.0;-441.0;411.0;31.0;903.0
78.0;-981.0;-440.0;396.0;27.0;895.0
69.0;-978.0;-440.0;422.0;48.0;895.0
72.0;-978.0;-437.0;439.0;35.0;895.0
81.0;-976.0;-409.0;442.0;13.0;907.0
83.0;-987.0;-422.0;412.0;33.0;910.0
86.0;-985.0;-418.0;437.0;28.0;893.0
78.0;-979.0;-419.0;447.0;24.0;909.0
78.0;-977.0;-406.0;401.0;24.0;915.0
79.0;-979.0;-437.0;430.0;37.0;933.0
81.0;-985.0;-423.0;413.0;35.0;940.0
83.0;-988.0;-440.0;402.0;-4.0;914.0
83.0;-983.0;-445.0;415.0;-20.0;895.0
77.0;-985.0;-494.0;415.0;?;884.0
76.0;-983.0;-505.0;405.0;?;850.0
83.0;-985.0;-522.0;386.0;?;856.0
86.0;-981.0;-550.0;421.0;?;839.0
91.0;-996.0;-540.0;429.0;?;829.0
95.0;-1015.0;-550.0;406.0;?;810.0
104.0;-1004.0;-562.0;431.0;?;808.0
109.0;-999.0;-569.0;433.0;?;777.0
125.0;-993.0;-573.0;411.0;?;759.0
148.0;-986.0;-594.0;398.0;?;740.0
134.0;-950.0;-605.0;425.0;-61.0;766.0
168.0;-958.0;-624.0;388.0;-70.0;782.0
185.0;-953.0;-612.0;406.0;-85.0;786.0
199.0;-960.0;-619.0;415.0;-49.0;787.0
219.0;-956.0;-634.0;417.0;-43.0;779.0
237.0;-945.0;-620.0;395.0;?;782.0
246.0;-926.0;-621.0;432.0;?;781.0
250.0;-911.0;?;406.0;?;789.0
260.0;-919.0;?;428.0;?;792.0
274.0;-939.0;?;440.0;?;782.0
279.0;-949.0;?;418.0;?;791.0
283.0;-948.0;?;434.0;?;782.0
284.0;-940.0;?;427.0;?;792.0
290.0;-938.0;?;448.0;?;789.0
286.0;-935.0;?;428.0;?;792.0
288.0;-944.0;?;446.0;?;787.0
287.0;-951.0;?;427.0;-51.0;798.0
287.0;-957.0;?;414.0;-55.0;787.0
286.0;-950.0;?;408.0;-58.0;769.0
288.0;-945.0;?;405.0;-67.0;766.0
284.0;-944.0;?;403.0;-68.0;767.0
286.0;-948.0;?;422.0;-78.0;772.0
288.0;-946.0;-631.0;408.0;-70.0;773.0
294.0;-945.0;-651.0;423.0;-78.0;762.0
294.0;-944.0;-640.0;433.0;-69.0;780.0
297.0;-946.0;-640.0;384.0;-71.0;772.0
300.0;-943.0;-640.0;382.0;-87.0;782.0
302.0;-942.0;-648.0;366.0;-80.0;762.0
302.0;-938.0;-631.0;402.0;-90.0;773.0
298.0;-939.0;-636.0;386.0;-87.0;769.0
308.0;-942.0;-622.0;394.0;-86.0;761.0
302.0;-932.0;-641.0;400.0;-79.0;766.0
305.0;-929.0;-623.0;374.0;-98.0;770.0
305.0;-927.0;-614.0;387.0;-85.0;777.0
308.0;-932.0;-616.0;401.0;-88.0;776.0
309.0;-934.0;-640.0;408.0;-103.0;777.0
310.0;-940.0;-632.0;388.0;-87.0;777.0
308.0;-938.0;-629.0;385.0;-90.0;769.0
306.0;-932.0;-630.0;376.0;-70.0;773.0
305.0;-930.0;-622.0;375.0;-96.0;763.0
305.0;-936.0;-610.0;385.0;-88.0;771.0
305.0;-935.0;-620.0;415.0;-89.0;782.0
302.0;-934.0;-610.0;404.0;-97.0;771.0
300.0;-932.0;-611.0;406.0;-88.0;764.0
303.0;-935.0;-619.0;403.0;-87.0;783.0
303.0;-935.0;-622.0;388.0;-75.0;780.0
299.0;-938.0;-629.0;375.0;-70.0;783.0
300.0;-937.0;-614.0;388.0;-86.0;778.0
300.0;-936.0;-610.0;385.0;-82.0;769.0
301.0;-936.0;-605.0;406.0;-85.0;777.0
297.0;-936.0;-601.0;393.0;-78.0;782.0
299.0;-940.0;-620.0;413.0;-64.0;781.0
294.0;-936.0;-605.0;391.0;-79.0;781.0
294.0;-933.0;-599.0;399.0;-71.0;783.0
293.0;-937.0;-599.0;398.0;-77.0;773.0
295.0;-938.0;-600.0;403.0;-88.0;780.0
297.0;-937.0;-599.0;415.0;-79.0;791.0
291.0;-935.0;-620.0;415.0;-69.0;791.0
292.0;-938.0;-610.0;414.0;-71.0;791.0
289.0;-937.0;-619.0;391.0;-78.0;790.0
289.0;-937.0;-597.0;404.0;-69.0;779.0
289.0;-938.0;-602.0;422.0;-68.0;774.0
285.0;-936.0;-597.0;402.0;-74.0;795.0
287.0;-939.0;-605.0;404.0;-72.0;781.0
283.0;-939.0;-605.0;414.0;-56.0;772.0
284.0;-940.0;-599.0;420.0;-60.0;769.0
284.0;-941.0;-598.0;382.0;-63.0;784.0
282.0;-939.0;-606.0;387.0;-72.0;785.0
284.0;-939.0;-609.0;435.0;-66.0;787.0
282.0;-940.0;-618.0;409.0;-79.0;785.0
283.0;-943.0;-605.0;421.0;-63.0;781.0
281.0;-941.0;-589.0;417.0;-49.0;782.0
285.0;-939.0;-590.0;405.0;-58.0;782.0
280.0;-939.0;-590.0;385.0;-69.0;772.0
281.0;-940.0;-610.0;408.0;-59.0;782.0
283.0;-939.0;-599.0;412.0;-59.0;782.0
283.0;-937.0;-599.0;408.0;-62.0;780.0
283.0;-939.0;-588.0;411.0;-82.0;771.0
282.0;-938.0;-609.0;409.0;-56.0;787.0
281.0;-936.0;-616.0;408.0;-59.0;787.0
283.0;-937.0;-606.0;396.0;-61.0;780.0
284.0;-938.0;-591.0;409.0;-52.0;782.0
281.0;-936.0;-602.0;424.0;-59.0;784.0
285.0;-937.0;-600.0;405.0;-66.0;800.0
280.0;-934.0;-584.0;399.0;-62.0;792.0
282.0;-933.0;-607.0;400.0;-60.0;792.0
284.0;-935.0;-595.0;377.0;-42.0;774.0
282.0;-935.0;-579.0;398.0;-56.0;780.0
280.0;-936.0;-609.0;455.0;-60.0;791.0
280.0;-933.0;-610.0;395.0;-59.0;810.0
280.0;-932.0;-611.0;397.0;-69.0;809.0
279.0;-938.0;-606.0;413.0;-58.0;810.0
277.0;-944.0;-576.0;393.0;-58.0;809.0
272.0;-943.0;-584.0;395.0;-18.0;810.0
275.0;-945.0;-587.0;358.0;-55.0;809.0
268.0;-943.0;-578.0;379.0;-76.0;809.0
268.0;-947.0;-579.0;424.0;-66.0;810.0
267.0;-943.0;-551.0;371.0;-22.0;808.0
263.0;-953.0;-546.0;371.0;-67.0;823.0
260.0;-953.0;-574.0;409.0;-68.0;850.0
253.0;-952.0;-546.0;388.0;-1.0;836.0
250.0;-954.0;-533.0;299.0;-27.0;854.0
248.0;-954.0;-512.0;366.0;51.0;849.0
246.0;-959.0;-510.0;574.0;45.0;856.0
238.0;-960.0;-490.0;434.0;-15.0;857.0
227.0;-960.0;-500.0;514.0;-29.0;867.0
217.0;-962.0;-500.0;440.0;9.0;857.0
206.0;-968.0;-496.0;418.0;-45.0;866.0
204.0;-969.0;-482.0;424.0;-55.0;858.0
191.0;-963.0;-486.0;438.0;-54.0;882.0
179.0;-969.0;-488.0;436.0;-70.0;880.0
172.0;-970.0;-511.0;468.0;-68.0;876.0
164.0;-970.0;-493.0;466.0;-45.0;895.0
159.0;?;-479.0;440.0;-27.0;904.0
151.0;?;-467.0;476.0;-24.0;903.0
149.0;?;-465.0;451.0;-25.0;902.0
142.0;?;-456.0;475.0;-20.0;911.0
136.0;?;-470.0;491.0;1.0;907.0
126.0;-977.0;-468.0;465.0;-8.0;894.0
115.0;-980.0;-489.0;508.0;-3.0;895.0
125.0;-972.0;-480.0;467.0;11.0;885.0
115.0;-995.0;-490.0;496.0;-10.0;894.0
119.0;-999.0;-479.0;457.0;-11.0;886.0
113.0;-1007.0;-494.0;518.0;-63.0;893.0
106.0;-1005.0;-482.0;490.0;-62.0;887.0
104.0;-999.0;-474.0;490.0;-14.0;889.0
95.0;-994.0;-474.0;498.0;-13.0;863.0
101.0;-996.0;-479.0;523.0;-1.0;883.0
109.0;-994.0;-481.0;502.0;6.0;885.0
110.0;-993.0;-477.0;511.0;5.0;904.0
111.0;-995.0;-490.0;548.0;5.0;893.0
102.0;-993.0;-467.0;531.0;2.0;910.0
99.0;-994.0;-480.0;505.0;-16.0;906.0
100.0;-985.0;-471.0;557.0;0.0;912.0
106.0;-986.0;-471.0;540.0;0.0;905.0
103.0;-986.0;-451.0;520.0;-16.0;913.0
110.0;-998.0;-450.0;539.0;35.0;914.0
95.0;-999.0;-461.0;516.0;4.0;903.0
92.0;-1004.0;-468.0;537.0;-29.0;905.0
96.0;-998.0;-465.0;515.0;-12.0;898.0
91.0;-1001.0;-494.0;529.0;-27.0;874.0
91.0;-1001.0;-506.0;519.0;-10.0;891.0
87.0;-1002.0;-516.0;511.0;6.0;895.0
90.0;-1002.0;-493.0;523.0;-42.0;911.0
81.0;-1001.0;-508.0;525.0;28.0;904.0
76.0;-1004.0;-507.0;561.0;-139.0;888.0
86.0;-1010.0;-514.0;520.0;205.0;877.0
94.0;-1004.0;-499.0;567.0;190.0;881.0
100.0;-990.0;-510.0;572.0;-120.0;885.0
112.0;-996.0;-499.0;790.0;42.0;878.0
116.0;-999.0;-519.0;667.0;-15.0;858.0
112.0;-1004.0;-491.0;518.0;8.0;857.0
122.0;-1002.0;-531.0;601.0;-11.0;848.0
126.0;-1001.0;-540.0;484.0;-36.0;849.0
130.0;-999.0;-552.0;466.0;-30.0;857.0
258.0;-900.0;-609.0;348.0;52.0;797.0
259.0;-869.0;-604.0;303.0;-37.0;771.0
258.0;-869.0;-603.0;279.0;-95.0;769.0
251.0;-889.0;-572.0;339.0;-74.0;764.0
241.0;-899.0;-577.0;387.0;-7.0;770.0
252.0;-889.0;-585.0;376.0;26.0;757.0
258.0;-882.0;-608.0;382.0;45.0;765.0
265.0;-906.0;-601.0;378.0;69.0;783.0
267.0;-939.0;-619.0;382.0;54.0;772.0
270.0;-949.0;-600.0;351.0;-3.0;772.0
256.0;-938.0;-570.0;318.0;-9.0;784.0
229.0;-930.0;-571.0;329.0;-45.0;809.0
222.0;-925.0;-583.0;363.0;-31.0;785.0
233.0;-929.0;-589.0;344.0;10.0;756.0
247.0;-926.0;-591.0;357.0;60.0;727.0
258.0;-939.0;-588.0;372.0;47.0;713.0
272.0;-955.0;-615.0;356.0;22.0;717.0
265.0;-947.0;-601.0;377.0;-16.0;680.0
239.0;-944.0;-608.0;376.0;-36.0;654.0
223.0;-933.0;-636.0;366.0;-28.0;660.0
230.0;-936.0;-625.0;363.0;-13.0;663.0
246.0;-935.0;-639.0;386.0;-39.0;677.0
269.0;-924.0;-647.0;334.0;-67.0;677.0
281.0;-906.0;-651.0;335.0;-76.0;687.0
279.0;-897.0;-631.0;341.0;-66.0;688.0
280.0;-882.0;-630.0;322.0;-71.0;688.0
293.0;-860.0;-641.0;340.0;-62.0;697.0
314.0;-857.0;-637.0;345.0;-42.0;696.0
318.0;-864.0;?;335.0;-29.0;686.0
319.0;-866.0;?;324.0;-20.0;692.0
321.0;-871.0;?;335.0;-30.0;709.0
322.0;-877.0;?;355.0;-49.0;720.0
321.0;-884.0;?;339.0;-50.0;724.0
323.0;-884.0;-638.0;342.0;-46.0;730.0
324.0;-888.0;-632.0;343.0;-43.0;730.0
322.0;-891.0;-631.0;314.0;-63.0;718.0
325.0;-892.0;-620.0;320.0;-56.0;708.0
323.0;-893.0;-629.0;326.0;-64.0;?
320.0;-900.0;-621.0;345.0;-71.0;?
321.0;-908.0;-638.0;361.0;-63.0;?
309.0;-908.0;-630.0;367.0;-53.0;?
316.0;-910.0;-630.0;347.0;-41.0;?
309.0;-906.0;-629.0;359.0;-39.0;?
304.0;-904.0;-645.0;334.0;-31.0;?
308.0;-905.0;-656.0;352.0;-28.0;?
315.0;-904.0;-637.0;354.0;-39.0;698.0
314.0;-905.0;-623.0;363.0;-49.0;689.0
314.0;-903.0;-629.0;334.0;-38.0;697.0
317.0;-897.0;-631.0;356.0;-29.0;700.0
321.0;-899.0;-623.0;336.0;-28.0;706.0
320.0;-897.0;-621.0;344.0;-34.0;706.0
321.0;-894.0;-604.0;362.0;-51.0;703.0
323.0;-892.0;-619.0;356.0;-48.0;715.0
321.0;-894.0;-613.0;367.0;-47.0;713.0
320.0;-896.0;-600.0;388.0;-29.0;749.0
321.0;-895.0;-618.0;383.0;-17.0;737.0
315.0;-896.0;-610.0;375.0;-33.0;744.0
314.0;-892.0;-601.0;359.0;-41.0;742.0
313.0;-895.0;?;373.0;-38.0;725.0
311.0;-900.0;?;404.0;-40.0;749.0
302.0;-902.0;?;405.0;-30.0;760.0
312.0;-907.0;?;396.0;-38.0;754.0
291.0;-907.0;?;375.0;-39.0;766.0
292.0;-910.0;?;375.0;-19.0;776.0
290.0;-911.0;?;388.0;-22.0;784.0
289.0;-913.0;?;405.0;-28.0;799.0
290.0;-912.0;?;407.0;-32.0;788.0
284.0;-910.0;?;433.0;-17.0;781.0
282.0;-915.0;-568.0;445.0;10.0;774.0
277.0;-922.0;-556.0;420.0;-21.0;785.0
276.0;-929.0;-580.0;403.0;-12.0;793.0
270.0;-938.0;-561.0;400.0;-13.0;772.0
263.0;-942.0;-580.0;397.0;0.0;782.0
259.0;-942.0;-569.0;410.0;-14.0;772.0
261.0;-938.0;-573.0;399.0;-15.0;781.0
262.0;-934.0;-592.0;426.0;-8.0;772.0
259.0;-935.0;-602.0;381.0;-19.0;796.0
258.0;-932.0;-593.0;392.0;-20.0;780.0
263.0;-932.0;-578.0;405.0;-20.0;776.0
259.0;-932.0;-580.0;405.0;-39.0;774.0
252.0;-933.0;-580.0;403.0;-29.0;761.0
258.0;-939.0;-582.0;397.0;-28.0;757.0
253.0;-933.0;-607.0;403.0;-20.0;756.0
257.0;-928.0;-596.0;396.0;-31.0;766.0
259.0;-930.0;-582.0;406.0;-26.0;759.0
261.0;-932.0;-554.0;405.0;-15.0;787.0
264.0;-933.0;-566.0;403.0;-9.0;792.0
265.0;-930.0;-590.0;408.0;-9.0;791.0
268.0;-925.0;-580.0;390.0;-16.0;790.0
266.0;-924.0;-578.0;398.0;-12.0;771.0
268.0;-927.0;-561.0;400.0;20.0;762.0
264.0;-931.0;-582.0;400.0;-3.0;764.0
264.0;-936.0;-579.0;415.0;-12.0;775.0
260.0;-937.0;-594.0;406.0;-25.0;783.0
256.0;-934.0;-580.0;386.0;-78.0;777.0
252.0;-934.0;-570.0;375.0;-69.0;773.0
249.0;-931.0;-596.0;374.0;-57.0;789.0
257.0;-936.0;-614.0;364.0;-39.0;784.0
261.0;-936.0;-595.0;377.0;-49.0;787.0
268.0;-929.0;-588.0;389.0;?;787.0
266.0;-923.0;-590.0;409.0;?;765.0
264.0;-925.0;-582.0;380.0;?;762.0
253.0;-926.0;-570.0;386.0;?;763.0
259.0;-933.0;-580.0;385.0;?;763.0
262.0;-941.0;-590.0;375.0;?;762.0
260.0;-941.0;-589.0;360.0;?;754.0
262.0;-933.0;-579.0;360.0;?;773.0
255.0;-933.0;-579.0;356.0;?;771.0
258.0;-930.0;-582.0;377.0;?;773.0
261.0;-929.0;-591.0;396.0;?;788.0
264.0;-921.0;-589.0;385.0;?;782.0
265.0;-919.0;-586.0;375.0;?;774.0
267.0;-923.0;-572.0;376.0;?;783.0
264.0;-922.0;-574.0;396.0;?;782.0
262.0;-929.0;-583.0;393.0;-22.0;775.0
258.0;-936.0;-569.0;384.0;-31.0;765.0
257.0;-931.0;-586.0;384.0;-40.0;760.0
254.0;-934.0;-583.0;368.0;-38.0;781.0
253.0;-935.0;-570.0;368.0;-40.0;772.0
254.0;-933.0;-590.0;379.0;-35.0;791.0
252.0;-929.0;-588.0;393.0;-22.0;782.0
249.0;-933.0;-571.0;388.0;-17.0;?
257.0;-929.0;-579.0;391.0;7.0;?
258.0;-928.0;-568.0;396.0;-3.0;?
258.0;-928.0;-572.0;388.0;-20.0;?
254.0;-930.0;-586.0;366.0;-27.0;?
255.0;-931.0;-582.0;374.0;-39.0;?
254.0;-936.0;-566.0;385.0;-39.0;?
252.0;-936.0;-576.0;394.0;-59.0;?
254.0;-931.0;-586.0;374.0;-36.0;?
249.0;-930.0;-585.0;373.0;-19.0;?
248.0;-924.0;-563.0;364.0;-22.0;?
253.0;-929.0;-558.0;381.0;-11.0;?
256.0;-931.0;-569.0;419.0;9.0;773.0
252.0;-930.0;-570.0;408.0;-20.0;781.0
252.0;-928.0;-570.0;389.0;-13.0;772.0
250.0;-929.0;-569.0;409.0;-11.0;772.0
243.0;-936.0;-558.0;404.0;-7.0;761.0
239.0;-939.0;-548.0;389.0;-23.0;765.0
238.0;-943.0;-535.0;367.0;-35.0;773.0
230.0;-937.0;-534.0;395.0;-43.0;789.0
226.0;-937.0;-551.0;392.0;-20.0;802.0
225.0;-938.0;-524.0;407.0;-38.0;800.0
247.0;-934.0;-503.0;355.0;8.0;803.0
236.0;-927.0;-498.0;385.0;9.0;816.0
236.0;-927.0;-512.0;375.0;-11.0;786.0
232.0;-926.0;-518.0;384.0;-8.0;801.0
220.0;-928.0;-490.0;377.0;-16.0;798.0
217.0;-937.0;-515.0;395.0;-39.0;781.0
213.0;-938.0;-512.0;366.0;-29.0;790.0
208.0;-942.0;-509.0;364.0;-42.0;801.0
192.0;-945.0;-540.0;342.0;-35.0;810.0
189.0;-949.0;-517.0;336.0;-18.0;819.0
188.0;-949.0;-512.0;360.0;-13.0;793.0
189.0;-947.0;-518.0;387.0;-19.0;775.0
189.0;-947.0;-508.0;368.0;3.0;790.0
182.0;-943.0;-512.0;370.0;-17.0;798.0
183.0;-940.0;-525.0;391.0;-12.0;800.0
184.0;-937.0;-529.0;389.0;-2.0;784.0
179.0;-936.0;-532.0;345.0;19.0;810.0
183.0;-942.0;-516.0;385.0;10.0;812.0
181.0;-946.0;-510.0;385.0;8.0;827.0
186.0;-943.0;-501.0;383.0;-33.0;828.0
191.0;-940.0;-522.0;349.0;-34.0;835.0
190.0;-937.0;-533.0;361.0;-20.0;839.0
192.0;-939.0;-510.0;356.0;-15.0;820.0
194.0;-938.0;-520.0;367.0;4.0;819.0
194.0;-942.0;-542.0;376.0;-11.0;829.0
190.0;-949.0;-556.0;351.0;-43.0;817.0
196.0;-945.0;-535.0;375.0;-37.0;797.0
188.0;-950.0;-570.0;372.0;2.0;795.0
191.0;-946.0;-544.0;377.0;13.0;811.0
187.0;-959.0;-552.0;365.0;1.0;810.0
185.0;-958.0;-550.0;371.0;14.0;804.0
190.0;-947.0;-539.0;384.0;30.0;806.0
201.0;-946.0;-537.0;394.0;11.0;800.0
213.0;-944.0;-554.0;395.0;10.0;792.0
215.0;-948.0;-541.0;375.0;0.0;809.0
217.0;-943.0;-539.0;373.0;-2.0;809.0
218.0;-941.0;-548.0;352.0;-20.0;810.0
218.0;-944.0;-550.0;370.0;-8.0;802.0
218.0;-946.0;-550.0;371.0;-12.0;809.0
216.0;-944.0;-560.0;384.0;-8.0;819.0
209.0;-940.0;-569.0;369.0;-12.0;810.0
219.0;-943.0;-547.0;366.0;-4.0;?
218.0;-941.0;-541.0;380.0;-3.0;?
224.0;-941.0;-551.0;353.0;-18.0;?
220.0;-939.0;-531.0;358.0;-15.0;?
219.0;-943.0;-542.0;386.0;-7.0;?
220.0;-947.0;-554.0;391.0;-25.0;?
223.0;-948.0;-535.0;374.0;-23.0;?
224.0;-944.0;-542.0;384.0;-1.0;?
223.0;-940.0;-533.0;385.0;0.0;?
221.0;-941.0;-526.0;385.0;-10.0;?
222.0;-947.0;-547.0;375.0;-9.0;?
