Accelerometer LUA^ accZ;Accelerometer LUA^ accY;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LUA accX
162.0;814.0;409.0;761.0;-151.0;654.0;777.0;1237.0;-988.0;-181.0;-893.0
220.0;693.0;417.0;760.0;-236.0;663.0;841.0;1201.0;-849.0;-368.0;-770.0
274.0;599.0;419.0;899.0;-316.0;739.0;1065.0;919.0;-673.0;-398.0;-618.0
317.0;638.0;455.0;1051.0;-378.0;912.0;1279.0;659.0;-617.0;-360.0;-574.0
314.0;662.0;430.0;1116.0;-387.0;1044.0;1202.0;486.0;-673.0;-359.0;-628.0
293.0;646.0;479.0;1089.0;-383.0;1015.0;1321.0;519.0;-730.0;-420.0;-672.0
267.0;647.0;526.0;1259.0;-390.0;1135.0;1222.0;522.0;-701.0;-464.0;?
242.0;716.0;410.0;1135.0;-392.0;?;989.0;511.0;-697.0;-532.0;?
268.0;853.0;336.0;1085.0;-348.0;?;1258.0;231.0;-809.0;-537.0;?
326.0;998.0;250.0;1299.0;-340.0;?;1513.0;368.0;-970.0;-436.0;?
335.0;970.0;196.0;1359.0;-358.0;?;1480.0;2088.0;-1085.0;-361.0;?
404.0;1091.0;158.0;1302.0;-379.0;?;1440.0;1226.0;-1045.0;-376.0;?
311.0;1169.0;198.0;1193.0;-478.0;?;1304.0;451.0;-1257.0;-437.0;?
46.0;994.0;190.0;1045.0;-390.0;?;1062.0;1208.0;-1144.0;-616.0;?
109.0;1121.0;165.0;868.0;-296.0;969.0;997.0;1546.0;-992.0;-580.0;?
68.0;1240.0;193.0;773.0;-222.0;909.0;936.0;880.0;-1208.0;-454.0;?
47.0;1198.0;235.0;692.0;-43.0;824.0;858.0;1325.0;-1346.0;-358.0;-1246.0
60.0;1100.0;282.0;586.0;69.0;704.0;757.0;1046.0;-1343.0;-182.0;-1234.0
111.0;934.0;270.0;484.0;147.0;562.0;734.0;925.0;-1292.0;-31.0;-1183.0
79.0;755.0;307.0;556.0;22.0;544.0;804.0;978.0;-1129.0;-64.0;-1014.0
88.0;687.0;395.0;673.0;-60.0;623.0;938.0;916.0;-939.0;-127.0;-818.0
146.0;629.0;513.0;883.0;-78.0;771.0;1275.0;853.0;-889.0;-197.0;-754.0
156.0;616.0;515.0;1190.0;-130.0;1095.0;1643.0;767.0;-833.0;-211.0;-714.0
218.0;621.0;498.0;1398.0;-174.0;1381.0;1828.0;868.0;-731.0;-189.0;-679.0
275.0;669.0;438.0;1401.0;-176.0;1549.0;1879.0;928.0;-653.0;-140.0;-643.0
323.0;825.0;393.0;1493.0;-182.0;1613.0;1530.0;1035.0;?;-100.0;-773.0
391.0;1047.0;227.0;1221.0;-224.0;1361.0;1244.0;1408.0;?;-87.0;-965.0
393.0;1314.0;110.0;1201.0;-236.0;1212.0;1344.0;1367.0;?;-121.0;-1214.0
247.0;1324.0;25.0;1175.0;-177.0;1167.0;1164.0;1349.0;?;-193.0;-1464.0
217.0;1394.0;60.0;1035.0;-60.0;1030.0;1021.0;1131.0;?;-222.0;-1481.0
183.0;1305.0;150.0;953.0;-56.0;923.0;966.0;412.0;?;-214.0;-1467.0
-70.0;1040.0;221.0;877.0;-149.0;838.0;936.0;1055.0;?;-305.0;-1249.0
-294.0;873.0;264.0;813.0;-68.0;739.0;831.0;1981.0;?;-479.0;-926.0
-358.0;907.0;348.0;643.0;172.0;601.0;690.0;1566.0;?;-428.0;-831.0
-256.0;847.0;388.0;541.0;317.0;498.0;601.0;1552.0;?;-245.0;-916.0
-117.0;815.0;389.0;505.0;238.0;465.0;598.0;1295.0;?;-24.0;-858.0
220.0;664.0;456.0;1498.0;-189.0;1419.0;1868.0;951.0;?;-312.0;-667.0
259.0;749.0;316.0;1636.0;-176.0;1606.0;1749.0;912.0;?;-243.0;-714.0
328.0;927.0;207.0;1495.0;-212.0;1551.0;1464.0;1164.0;-699.0;-140.0;-823.0
359.0;1123.0;14.0;1280.0;-201.0;1354.0;1250.0;1441.0;-885.0;-105.0;-1045.0
347.0;1289.0;0.0;1189.0;-213.0;1231.0;1182.0;1329.0;-1106.0;-133.0;-1251.0
302.0;1417.0;16.0;1130.0;-252.0;1159.0;1009.0;1473.0;-1353.0;-240.0;-1399.0
115.0;1406.0;125.0;957.0;-103.0;995.0;915.0;845.0;-1609.0;-375.0;-1522.0
-57.0;1305.0;222.0;860.0;152.0;836.0;817.0;511.0;-1681.0;-318.0;-1476.0
-228.0;1167.0;296.0;741.0;54.0;729.0;743.0;1576.0;-1546.0;-189.0;-1319.0
-360.0;996.0;347.0;648.0;129.0;590.0;658.0;1941.0;-1287.0;-157.0;-1040.0
-216.0;911.0;348.0;587.0;262.0;503.0;612.0;1369.0;-1144.0;-96.0;-975.0
-91.0;804.0;356.0;528.0;272.0;467.0;613.0;1656.0;-1055.0;-22.0;-953.0
74.0;814.0;125.0;864.0;-726.0;906.0;852.0;1080.0;-1362.0;-208.0;-1198.0
-275.0;777.0;330.0;861.0;-612.0;846.0;736.0;979.0;-1054.0;-608.0;-663.0
-295.0;900.0;493.0;758.0;42.0;770.0;733.0;860.0;-1085.0;-860.0;-772.0
-134.0;827.0;312.0;842.0;663.0;757.0;758.0;826.0;-1208.0;-208.0;-915.0
95.0;816.0;290.0;874.0;327.0;777.0;855.0;904.0;-1061.0;260.0;-897.0
104.0;767.0;245.0;924.0;-27.0;771.0;905.0;817.0;-877.0;238.0;-849.0
148.0;728.0;340.0;879.0;-115.0;830.0;867.0;782.0;-855.0;-66.0;-769.0
171.0;774.0;294.0;924.0;-140.0;848.0;938.0;721.0;-845.0;-294.0;-731.0
264.0;780.0;286.0;905.0;-265.0;907.0;1152.0;736.0;-798.0;-406.0;-742.0
287.0;800.0;375.0;1057.0;-318.0;1010.0;1382.0;693.0;-788.0;-422.0;-787.0
258.0;794.0;356.0;1133.0;-433.0;1120.0;1253.0;1086.0;-795.0;-356.0;-805.0
252.0;793.0;387.0;1107.0;-569.0;1042.0;1411.0;179.0;-847.0;-358.0;-817.0
263.0;756.0;485.0;1216.0;-464.0;1092.0;1369.0;814.0;-866.0;-316.0;-821.0
255.0;765.0;434.0;1207.0;-299.0;1174.0;1175.0;-123.0;-890.0;-310.0;-801.0
272.0;875.0;353.0;1074.0;-140.0;920.0;1410.0;909.0;-910.0;-158.0;-830.0
241.0;1072.0;341.0;1231.0;-114.0;1077.0;1503.0;2544.0;-1066.0;-121.0;-964.0
222.0;1046.0;293.0;1287.0;-163.0;1203.0;1544.0;1091.0;-1203.0;-210.0;-1063.0
333.0;1147.0;233.0;1207.0;-211.0;1185.0;1347.0;261.0;-1108.0;-314.0;-1012.0
196.0;1240.0;194.0;1103.0;-418.0;1132.0;1242.0;1054.0;-1253.0;-412.0;-1159.0
-121.0;1026.0;162.0;998.0;-431.0;1009.0;1163.0;1174.0;-1250.0;-753.0;-1064.0
58.0;1130.0;267.0;959.0;-204.0;1006.0;1094.0;1106.0;-974.0;-816.0;-863.0
61.0;1185.0;275.0;910.0;-187.0;965.0;1049.0;863.0;-1146.0;-520.0;-1042.0
-26.0;1114.0;301.0;862.0;-94.0;930.0;1005.0;1027.0;-1247.0;-307.0;-1188.0
-9.0;997.0;272.0;837.0;13.0;870.0;956.0;1087.0;-1214.0;-319.0;?
90.0;854.0;157.0;799.0;-37.0;838.0;914.0;867.0;-1113.0;-333.0;-1004.0
28.0;762.0;119.0;740.0;-139.0;791.0;936.0;981.0;-1032.0;-231.0;-921.0
115.0;708.0;267.0;791.0;-34.0;794.0;1075.0;800.0;-987.0;-239.0;-883.0
168.0;861.0;316.0;1001.0;3.0;953.0;1128.0;?;-1016.0;-227.0;-869.0
201.0;815.0;363.0;1061.0;-60.0;1070.0;1051.0;?;-961.0;-156.0;-878.0
215.0;818.0;407.0;1136.0;-82.0;1045.0;1230.0;?;-931.0;-173.0;-862.0
198.0;771.0;383.0;1282.0;-159.0;1194.0;1305.0;?;-880.0;-133.0;-854.0
284.0;783.0;264.0;1027.0;-155.0;1216.0;848.0;?;-837.0;-113.0;-828.0
341.0;982.0;148.0;872.0;-184.0;824.0;1376.0;?;-871.0;-47.0;-910.0
349.0;1008.0;147.0;1261.0;-256.0;1184.0;1585.0;?;-1041.0;-33.0;-1118.0
378.0;1082.0;191.0;1153.0;-295.0;1248.0;1366.0;?;-1140.0;-66.0;-1189.0
387.0;1290.0;267.0;921.0;-334.0;986.0;1116.0;?;-1167.0;-117.0;-1231.0
192.0;1066.0;275.0;799.0;-354.0;836.0;948.0;?;-1364.0;-134.0;-1363.0
-325.0;646.0;346.0;775.0;-49.0;738.0;931.0;?;-1218.0;-206.0;-963.0
-156.0;985.0;409.0;772.0;79.0;707.0;861.0;?;-845.0;-259.0;-590.0
-48.0;950.0;420.0;768.0;101.0;687.0;859.0;?;-1228.0;-210.0;-1016.0
-73.0;825.0;429.0;814.0;209.0;716.0;915.0;?;-1234.0;-170.0;-1026.0
89.0;781.0;418.0;899.0;26.0;776.0;930.0;?;-974.0;-58.0;-885.0
172.0;749.0;402.0;888.0;-133.0;870.0;942.0;949.0;-862.0;-141.0;-813.0
220.0;730.0;428.0;908.0;-216.0;847.0;1078.0;764.0;-823.0;-316.0;-770.0
287.0;720.0;440.0;1016.0;-281.0;900.0;1217.0;642.0;-788.0;-426.0;-731.0
309.0;764.0;417.0;1154.0;-347.0;1050.0;1303.0;622.0;-766.0;-452.0;-734.0
297.0;803.0;372.0;1210.0;-384.0;1047.0;1374.0;550.0;-809.0;-466.0;-773.0
269.0;783.0;403.0;1250.0;-360.0;1154.0;1163.0;1017.0;-875.0;-459.0;-842.0
237.0;824.0;400.0;1196.0;-302.0;1139.0;979.0;1533.0;-890.0;-464.0;-845.0
285.0;944.0;330.0;982.0;-294.0;839.0;1160.0;171.0;-849.0;-394.0;-839.0
199.0;1083.0;315.0;1176.0;-312.0;1001.0;1394.0;70.0;-990.0;-425.0;-947.0
214.0;1139.0;256.0;1340.0;-250.0;1199.0;1386.0;955.0;-1117.0;-464.0;-1058.0
297.0;1174.0;226.0;1310.0;-181.0;1292.0;1291.0;2809.0;-1122.0;-428.0;-1076.0
220.0;1174.0;236.0;1140.0;-267.0;1197.0;1174.0;1021.0;-1227.0;-344.0;-1186.0
67.0;969.0;227.0;995.0;-296.0;1067.0;1078.0;527.0;-1177.0;-496.0;-1123.0
126.0;1092.0;143.0;871.0;-290.0;955.0;1065.0;1269.0;-912.0;-576.0;-869.0
126.0;1259.0;221.0;828.0;-372.0;912.0;1020.0;1216.0;-1080.0;-495.0;-1011.0
80.0;1237.0;230.0;765.0;-219.0;851.0;932.0;1108.0;-1293.0;-480.0;-1229.0
75.0;1059.0;319.0;695.0;33.0;759.0;804.0;834.0;-1322.0;-347.0;-1246.0
78.0;876.0;372.0;661.0;67.0;665.0;758.0;1158.0;-1196.0;-151.0;-1117.0
77.0;750.0;385.0;640.0;16.0;613.0;781.0;1070.0;-1036.0;-129.0;-956.0
125.0;700.0;429.0;693.0;-19.0;611.0;954.0;796.0;-941.0;-169.0;-834.0
203.0;723.0;441.0;859.0;-95.0;793.0;1201.0;914.0;-901.0;-186.0;-790.0
265.0;724.0;392.0;1130.0;-151.0;1041.0;1323.0;948.0;-874.0;-187.0;-799.0
278.0;762.0;314.0;1192.0;-211.0;1223.0;1287.0;923.0;-830.0;-222.0;-800.0
322.0;771.0;295.0;1295.0;-240.0;1337.0;1423.0;964.0;-770.0;-238.0;-791.0
373.0;?;288.0;1373.0;-218.0;1400.0;1086.0;1029.0;-738.0;-211.0;-817.0
448.0;?;136.0;939.0;-238.0;1037.0;1138.0;1170.0;-756.0;-135.0;-886.0
409.0;?;331.0;1129.0;-280.0;1042.0;1600.0;1371.0;?;-104.0;-1120.0
251.0;?;225.0;1132.0;-216.0;1219.0;1555.0;1543.0;?;-185.0;-1279.0
290.0;?;376.0;973.0;-124.0;979.0;1299.0;1149.0;?;-128.0;-1234.0
?;?;279.0;869.0;-179.0;898.0;1097.0;1124.0;?;-3.0;?
?;?;301.0;?;141.0;812.0;978.0;2003.0;?;-180.0;?
?;?;403.0;?;-31.0;699.0;828.0;1777.0;?;-256.0;?
?;?;448.0;?;-238.0;659.0;680.0;1476.0;-1132.0;-299.0;?
?;?;500.0;717.0;184.0;640.0;701.0;1189.0;-1237.0;-337.0;?
?;?;449.0;781.0;4.0;652.0;771.0;1283.0;-1025.0;-83.0;?
?;?;392.0;823.0;-159.0;725.0;915.0;914.0;-886.0;?;-854.0
?;?;358.0;902.0;-228.0;791.0;1062.0;880.0;-824.0;?;-772.0
?;?;409.0;1039.0;-276.0;937.0;1129.0;620.0;-775.0;?;-728.0
?;719.0;484.0;1058.0;-311.0;933.0;1099.0;725.0;-731.0;?;-703.0
?;738.0;486.0;1050.0;-340.0;922.0;1198.0;469.0;-723.0;?;-683.0
?;742.0;508.0;1168.0;-379.0;959.0;1468.0;1060.0;-722.0;?;-716.0
?;769.0;363.0;1283.0;-328.0;1239.0;1108.0;521.0;-759.0;?;-759.0
362.0;910.0;295.0;1142.0;-320.0;1140.0;1078.0;169.0;-823.0;?;-859.0
401.0;1014.0;304.0;1130.0;-421.0;946.0;1381.0;693.0;-995.0;?;-1021.0
277.0;1037.0;283.0;1321.0;-444.0;1184.0;1502.0;82.0;-1038.0;-431.0;-1012.0
245.0;1005.0;317.0;1380.0;-240.0;1333.0;1365.0;2405.0;-1017.0;-547.0;-934.0
324.0;1200.0;252.0;1197.0;-188.0;1268.0;1086.0;2315.0;-1086.0;-395.0;-1035.0
118.0;1147.0;220.0;968.0;-299.0;1026.0;997.0;624.0;-1251.0;-373.0;-1239.0
97.0;1042.0;224.0;863.0;-294.0;889.0;1005.0;873.0;-1115.0;-507.0;-1085.0
157.0;1230.0;279.0;744.0;-331.0;820.0;981.0;1258.0;-1058.0;-485.0;-987.0
148.0;1263.0;363.0;719.0;-151.0;765.0;903.0;1182.0;-1261.0;-434.0;-1189.0
150.0;1180.0;424.0;642.0;27.0;689.0;840.0;945.0;-1397.0;-299.0;-1311.0
71.0;912.0;472.0;633.0;15.0;601.0;845.0;1067.0;-1271.0;-189.0;-1210.0
64.0;713.0;468.0;639.0;-22.0;588.0;858.0;1074.0;-1028.0;-196.0;-949.0
125.0;668.0;456.0;683.0;-89.0;628.0;979.0;892.0;-884.0;-231.0;-793.0
232.0;677.0;485.0;873.0;-99.0;790.0;1127.0;924.0;-845.0;-259.0;-739.0
330.0;765.0;438.0;1038.0;-128.0;990.0;1266.0;949.0;-825.0;-291.0;-739.0
427.0;769.0;336.0;1099.0;-290.0;1128.0;1196.0;952.0;-785.0;-324.0;-774.0
436.0;748.0;303.0;1199.0;-379.0;1155.0;1409.0;968.0;-739.0;-346.0;-804.0
420.0;789.0;301.0;1316.0;-349.0;1422.0;1125.0;887.0;-733.0;-311.0;-835.0
464.0;963.0;209.0;972.0;-319.0;1062.0;1056.0;1073.0;-767.0;-238.0;-886.0
393.0;1048.0;161.0;975.0;-308.0;927.0;1426.0;1305.0;-945.0;-204.0;-1075.0
?;974.0;219.0;1297.0;-248.0;1259.0;1294.0;1369.0;-1109.0;-206.0;-1172.0
?;1006.0;295.0;1048.0;-222.0;1147.0;1129.0;1389.0;-1200.0;-205.0;-1187.0
?;1289.0;337.0;908.0;-158.0;949.0;1006.0;721.0;-1242.0;-154.0;-1196.0
-37.0;798.0;330.0;828.0;-18.0;819.0;884.0;1598.0;-1410.0;-47.0;-1330.0
-92.0;873.0;360.0;759.0;85.0;784.0;851.0;1897.0;-1068.0;-124.0;-850.0
76.0;1164.0;413.0;756.0;-239.0;720.0;861.0;1742.0;-966.0;-134.0;-878.0
-34.0;918.0;439.0;763.0;-115.0;717.0;903.0;1370.0;-1349.0;-342.0;-1151.0
89.0;824.0;484.0;840.0;132.0;772.0;941.0;1046.0;-1149.0;-356.0;-993.0
227.0;794.0;439.0;876.0;-87.0;820.0;907.0;939.0;-903.0;-173.0;-866.0
238.0;729.0;448.0;838.0;-247.0;778.0;888.0;874.0;-858.0;-161.0;-840.0
289.0;720.0;521.0;876.0;-226.0;731.0;1148.0;766.0;-811.0;-317.0;-774.0
377.0;759.0;527.0;1067.0;-321.0;922.0;1246.0;642.0;-795.0;-405.0;-750.0
375.0;808.0;405.0;1209.0;-427.0;1035.0;1284.0;656.0;-804.0;-438.0;-774.0
356.0;780.0;438.0;1220.0;-430.0;1022.0;1297.0;953.0;-848.0;-488.0;-800.0
369.0;764.0;370.0;1253.0;-393.0;1222.0;1016.0;896.0;-870.0;-505.0;-815.0
378.0;797.0;319.0;1110.0;-394.0;1011.0;1276.0;686.0;-827.0;-481.0;-783.0
366.0;952.0;311.0;1240.0;-434.0;1058.0;1460.0;237.0;-828.0;-502.0;-788.0
269.0;1093.0;229.0;1337.0;-367.0;1249.0;1519.0;346.0;-989.0;-598.0;-913.0
311.0;1062.0;284.0;1398.0;-297.0;1369.0;1360.0;786.0;-1118.0;-612.0;-1062.0
304.0;1221.0;224.0;1211.0;-311.0;1280.0;1087.0;2615.0;-1105.0;-411.0;-1138.0
95.0;1102.0;260.0;942.0;-348.0;1043.0;1076.0;784.0;-1206.0;-476.0;-1203.0
163.0;1133.0;215.0;843.0;-273.0;960.0;1083.0;789.0;-1021.0;-606.0;-982.0
146.0;1223.0;196.0;786.0;-362.0;907.0;1066.0;1217.0;-1147.0;-494.0;-1073.0
160.0;1280.0;222.0;763.0;-212.0;878.0;986.0;1279.0;-1293.0;-413.0;-1204.0
139.0;1137.0;288.0;753.0;-146.0;791.0;912.0;979.0;-1400.0;-309.0;-1285.0
56.0;897.0;289.0;694.0;-46.0;756.0;833.0;1001.0;-1299.0;-273.0;-1173.0
31.0;692.0;281.0;680.0;26.0;663.0;884.0;1101.0;-1041.0;-214.0;-912.0
113.0;665.0;409.0;788.0;56.0;721.0;1095.0;978.0;-929.0;-107.0;-776.0
194.0;689.0;364.0;994.0;-10.0;945.0;1221.0;871.0;-900.0;-84.0;-763.0
219.0;788.0;342.0;1146.0;-52.0;1151.0;1241.0;967.0;-898.0;-124.0;-779.0
241.0;799.0;311.0;1190.0;-107.0;1141.0;1662.0;969.0;-869.0;-152.0;-819.0
236.0;752.0;314.0;1460.0;-138.0;1607.0;1264.0;935.0;-825.0;-158.0;-833.0
402.0;889.0;194.0;1033.0;-158.0;1177.0;1090.0;939.0;-777.0;-142.0;-836.0
369.0;1079.0;14.0;985.0;-209.0;1059.0;1610.0;1106.0;-860.0;-91.0;-992.0
297.0;1021.0;15.0;1299.0;-243.0;1412.0;1710.0;1201.0;-1091.0;-110.0;-1264.0
169.0;1060.0;98.0;1116.0;-145.0;1273.0;1511.0;1432.0;-1216.0;-109.0;-1211.0
381.0;1370.0;214.0;1042.0;-191.0;1091.0;1191.0;535.0;-1300.0;28.0;-1307.0
-226.0;823.0;272.0;932.0;-174.0;948.0;992.0;747.0;-1650.0;39.0;-1529.0
-301.0;834.0;341.0;855.0;-10.0;840.0;790.0;2120.0;-1141.0;-240.0;-738.0
-149.0;1055.0;428.0;784.0;-115.0;737.0;776.0;1765.0;-1051.0;-140.0;-845.0
-189.0;925.0;448.0;762.0;412.0;689.0;848.0;1782.0;-1412.0;20.0;-1053.0
-40.0;872.0;388.0;812.0;326.0;713.0;916.0;1137.0;-1265.0;106.0;-1016.0
122.0;854.0;388.0;847.0;18.0;738.0;882.0;1058.0;-1089.0;-52.0;-924.0
163.0;758.0;379.0;837.0;-189.0;732.0;920.0;868.0;-969.0;-322.0;-827.0
222.0;670.0;391.0;860.0;-239.0;751.0;997.0;866.0;-857.0;-403.0;-764.0
296.0;677.0;411.0;1014.0;-287.0;835.0;1171.0;580.0;-760.0;-470.0;-692.0
294.0;776.0;351.0;1106.0;-380.0;951.0;1205.0;591.0;-721.0;-483.0;-690.0
280.0;763.0;407.0;1173.0;-406.0;1058.0;1382.0;416.0;-778.0;-512.0;-743.0
282.0;756.0;406.0;1345.0;-367.0;1269.0;1128.0;1320.0;-793.0;-524.0;-761.0
308.0;800.0;327.0;1186.0;-315.0;1071.0;1334.0;181.0;-782.0;-454.0;-750.0
256.0;925.0;250.0;1318.0;-321.0;1157.0;1692.0;180.0;-809.0;-392.0;-779.0
209.0;1030.0;288.0;1583.0;-302.0;1494.0;1695.0;376.0;-927.0;-436.0;-878.0
?;1087.0;11.0;?;-290.0;1527.0;1464.0;1057.0;-1061.0;-502.0;-986.0
?;1259.0;49.0;?;-258.0;1395.0;1254.0;2443.0;-1088.0;-351.0;-1041.0
?;1158.0;115.0;?;-339.0;1203.0;1158.0;-121.0;-1305.0;-398.0;-1244.0
?;1182.0;165.0;?;-227.0;1034.0;1113.0;960.0;-1127.0;-622.0;-1059.0
?;1408.0;184.0;?;-268.0;909.0;988.0;1152.0;-1226.0;-482.0;-1123.0
?;1395.0;263.0;?;-152.0;813.0;865.0;1303.0;-1517.0;-389.0;-1415.0
?;1200.0;229.0;?;-9.0;665.0;768.0;1019.0;-1572.0;-290.0;-1442.0
?;889.0;264.0;?;68.0;597.0;691.0;1000.0;-1384.0;-138.0;-1240.0
?;715.0;305.0;?;8.0;539.0;750.0;1086.0;-1148.0;-100.0;-992.0
?;667.0;378.0;?;-61.0;579.0;926.0;958.0;-999.0;-97.0;-839.0
157.0;709.0;447.0;?;-30.0;749.0;1154.0;899.0;-924.0;-113.0;-756.0
185.0;706.0;459.0;?;-66.0;994.0;1303.0;909.0;-862.0;-139.0;-739.0
253.0;687.0;426.0;?;-74.0;1131.0;1466.0;969.0;-759.0;-109.0;-733.0
269.0;699.0;476.0;1295.0;-127.0;1304.0;1653.0;969.0;-666.0;-100.0;-738.0
357.0;852.0;410.0;1500.0;-149.0;1574.0;1331.0;954.0;-648.0;-74.0;-769.0
435.0;1053.0;133.0;1116.0;-198.0;1210.0;1378.0;1123.0;-716.0;-62.0;-924.0
415.0;1050.0;208.0;1165.0;-251.0;1117.0;1549.0;1050.0;-933.0;-81.0;-1146.0
412.0;929.0;101.0;1277.0;-264.0;1296.0;1356.0;1545.0;-1116.0;-112.0;-1224.0
374.0;1192.0;234.0;951.0;-339.0;1069.0;1088.0;1303.0;-1233.0;-174.0;-1178.0
199.0;1254.0;324.0;771.0;-426.0;800.0;868.0;527.0;-1427.0;-237.0;-1372.0
-315.0;?;310.0;696.0;-240.0;697.0;826.0;1928.0;-1585.0;-460.0;-1296.0
-235.0;?;310.0;725.0;103.0;682.0;839.0;1862.0;-1180.0;-518.0;-805.0
-130.0;?;316.0;764.0;-58.0;706.0;861.0;1743.0;-1098.0;-263.0;-857.0
-100.0;?;374.0;812.0;209.0;732.0;868.0;1353.0;-1294.0;-171.0;-1081.0
40.0;?;389.0;912.0;287.0;789.0;827.0;1153.0;-1091.0;-145.0;-937.0
151.0;?;385.0;920.0;118.0;832.0;830.0;897.0;-815.0;-93.0;-777.0
190.0;?;385.0;900.0;-115.0;817.0;977.0;800.0;-752.0;-230.0;-711.0
267.0;?;437.0;980.0;-224.0;869.0;1218.0;743.0;-728.0;-345.0;-682.0
305.0;?;431.0;1121.0;?;1018.0;1366.0;614.0;-732.0;-401.0;-701.0
312.0;?;409.0;1173.0;?;1040.0;1439.0;558.0;-772.0;-438.0;-742.0
300.0;?;487.0;1194.0;?;1120.0;1200.0;897.0;-858.0;-487.0;-831.0
269.0;?;476.0;1162.0;?;1154.0;971.0;1393.0;-867.0;-501.0;-859.0
284.0;?;391.0;1021.0;?;819.0;1146.0;734.0;-837.0;-407.0;-828.0
271.0;1078.0;282.0;1204.0;?;984.0;1425.0;185.0;-932.0;-418.0;-904.0
231.0;1124.0;151.0;1497.0;?;1261.0;1585.0;386.0;-1097.0;-468.0;-1028.0
359.0;1124.0;90.0;1489.0;?;1484.0;1485.0;1297.0;-1134.0;-459.0;-1067.0
339.0;1211.0;78.0;1275.0;?;1399.0;1396.0;2394.0;-1236.0;-290.0;-1191.0
100.0;1036.0;158.0;1023.0;-404.0;1210.0;1308.0;149.0;-1217.0;-462.0;-1159.0
133.0;1176.0;236.0;862.0;-370.0;1073.0;1179.0;1096.0;-929.0;-649.0;-906.0
-72.0;1291.0;294.0;828.0;-343.0;949.0;1035.0;1053.0;-1091.0;-632.0;-1025.0
-69.0;1263.0;329.0;701.0;-77.0;834.0;877.0;1297.0;-1312.0;-637.0;-1281.0
-71.0;?;236.0;591.0;212.0;640.0;731.0;840.0;-1471.0;-398.0;-1368.0
-95.0;?;320.0;550.0;179.0;576.0;672.0;1020.0;-1310.0;71.0;-1174.0
-34.0;693.0;431.0;538.0;120.0;534.0;796.0;1086.0;-1138.0;-51.0;-944.0
223.0;706.0;412.0;664.0;7.0;613.0;959.0;916.0;-1010.0;-59.0;-814.0
207.0;782.0;417.0;861.0;-59.0;807.0;1086.0;865.0;-952.0;-255.0;-765.0
283.0;759.0;403.0;1019.0;-172.0;998.0;1185.0;1028.0;-873.0;-344.0;-764.0
326.0;769.0;465.0;1085.0;-208.0;1087.0;1625.0;936.0;-770.0;-303.0;-772.0
299.0;714.0;441.0;1497.0;-228.0;1533.0;1531.0;986.0;-677.0;-217.0;-755.0
394.0;889.0;129.0;1245.0;-235.0;1345.0;1035.0;979.0;-654.0;-110.0;-811.0
416.0;1021.0;86.0;981.0;-273.0;1035.0;1454.0;1127.0;-762.0;-48.0;-976.0
344.0;1017.0;158.0;?;-290.0;1292.0;1470.0;1306.0;-962.0;-108.0;-1170.0
298.0;1106.0;161.0;?;-278.0;1244.0;1265.0;1658.0;-1125.0;-156.0;-1190.0
328.0;1468.0;330.0;?;-271.0;961.0;1097.0;1123.0;-1208.0;-162.0;-1239.0
-165.0;765.0;304.0;?;-179.0;813.0;922.0;872.0;-1624.0;-181.0;-1497.0
-423.0;777.0;386.0;?;161.0;761.0;858.0;2158.0;-1324.0;-333.0;-924.0
172.0;762.0;396.0;?;-158.0;775.0;862.0;1046.0;-923.0;-177.0;-882.0
211.0;?;419.0;?;-209.0;736.0;951.0;849.0;-844.0;-334.0;-787.0
258.0;?;424.0;?;-240.0;849.0;1131.0;731.0;-763.0;-374.0;-724.0
338.0;?;448.0;?;-341.0;964.0;1189.0;550.0;-710.0;-376.0;?
342.0;?;367.0;?;-375.0;1073.0;1163.0;548.0;-732.0;-389.0;?
285.0;771.0;426.0;?;-377.0;1087.0;1270.0;886.0;-806.0;-424.0;?
284.0;735.0;421.0;1263.0;-323.0;1134.0;984.0;1425.0;-847.0;-435.0;?
372.0;873.0;311.0;1020.0;-316.0;943.0;1175.0;-65.0;-795.0;-380.0;?
320.0;1049.0;307.0;1241.0;-386.0;1027.0;1535.0;209.0;-899.0;-339.0;?
223.0;1101.0;273.0;1411.0;-359.0;1265.0;1513.0;365.0;-1054.0;-437.0;-1002.0
292.0;1129.0;235.0;1405.0;-228.0;1382.0;1355.0;1528.0;-1144.0;-547.0;-1059.0
357.0;1161.0;260.0;1223.0;-218.0;1277.0;1211.0;2323.0;-1144.0;-338.0;-1140.0
74.0;1036.0;121.0;927.0;-372.0;1062.0;1125.0;184.0;-1205.0;-373.0;-1210.0
96.0;1145.0;57.0;799.0;-287.0;975.0;1092.0;777.0;-936.0;-637.0;-916.0
114.0;1294.0;264.0;814.0;-347.0;902.0;1041.0;1252.0;-1088.0;-593.0;-1018.0
74.0;1295.0;312.0;767.0;-207.0;829.0;926.0;1236.0;-1313.0;-470.0;-1256.0
42.0;1079.0;178.0;530.0;-28.0;714.0;830.0;929.0;-1412.0;-375.0;-1311.0
4.0;826.0;218.0;561.0;47.0;648.0;779.0;1066.0;-1266.0;-217.0;-1152.0
