InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit R-SHOE EuY
-125;772.0;592.0;-34;1034.0;-27
-209;775.0;594.0;-34;1034.0;-27
-85;778.0;594.0;-34;1043.0;-28
189;782.0;595.0;-34;1036.0;-29
169;786.0;595.0;-35;1050.0;-30
145;791.0;595.0;-35;1040.0;-30
168;796.0;593.0;-35;1051.0;-32
144;801.0;590.0;-34;1044.0;-34
161;804.0;?;-33;1051.0;-38
160;808.0;?;-28;1053.0;-46
160;810.0;?;-21;1051.0;-60
163;810.0;?;-17;1057.0;-71
161;808.0;?;-8;1050.0;-79
162;812.0;?;-3;1060.0;-81
162;818.0;?;-5;1047.0;-79
162;825.0;?;-5;1049.0;-80
162;832.0;?;-3;1033.0;-82
162;837.0;?;?;1032.0;-83
162;840.0;?;?;1026.0;-84
163;840.0;?;?;1022.0;-80
162;?;?;?;1025.0;-73
164;?;?;?;1021.0;-66
165;?;534.0;?;1030.0;-60
162;?;535.0;4;1020.0;-52
171;?;535.0;3;1029.0;-42
158;?;535.0;2;1025.0;-36
174;?;535.0;2;1030.0;-34
166;?;532.0;2;1032.0;-31
155;?;530.0;1;1028.0;-27
215;?;527.0;1;1033.0;-26
-2;?;528.0;1;1025.0;-26
-208;?;532.0;1;1035.0;-26
-131;?;537.0;1;1026.0;-26
-127;?;539.0;1;1035.0;-26
-128;825.0;537.0;1;1027.0;-26
-110;824.0;542.0;1;1031.0;-26
-137;822.0;550.0;1;1028.0;-26
-123;821.0;558.0;1;1022.0;-26
-151;821.0;562.0;1;1026.0;-26
-157;820.0;565.0;1;1015.0;-26
-147;820.0;568.0;0;1021.0;-26
-214;820.0;570.0;0;1008.0;-26
-10;819.0;572.0;0;1010.0;-26
218;819.0;570.0;1;1003.0;-26
162;820.0;567.0;2;999.0;-28
172;817.0;566.0;4;996.0;-31
184;815.0;564.0;6;985.0;-35
168;815.0;560.0;10;985.0;-43
182;813.0;558.0;15;971.0;-53
173;808.0;558.0;21;974.0;-63
177;806.0;556.0;27;956.0;-68
177;809.0;550.0;30;953.0;-71
175;815.0;541.0;30;937.0;-74
177;823.0;531.0;33;928.0;-78
176;827.0;527.0;35;920.0;-80
176;828.0;530.0;34;912.0;-79
177;826.0;535.0;33;913.0;-77
177;824.0;540.0;30;900.0;-73
178;824.0;543.0;27;909.0;-69
176;823.0;546.0;25;899.0;-68
179;824.0;548.0;18;909.0;-61
176;824.0;550.0;10;909.0;-53
179;825.0;551.0;4;914.0;-45
180;825.0;552.0;0;915.0;-38
171;826.0;552.0;-1;913.0;-37
192;827.0;?;-3;920.0;-31
159;829.0;?;-5;915.0;-26
200;829.0;?;-4;923.0;-27
167;830.0;?;-5;915.0;-25
-116;829.0;?;-5;921.0;-25
-167;829.0;554.0;-5;917.0;-26
-100;829.0;554.0;-5;920.0;-25
-122;825.0;561.0;-5;927.0;-25
-98;822.0;566.0;-5;920.0;-25
-104;817.0;575.0;-5;929.0;-25
-102;816.0;576.0;-4;917.0;-27
-108;816.0;575.0;-4;923.0;-29
-121;814.0;576.0;-2;913.0;-33
-136;811.0;579.0;-1;923.0;-37
-136;808.0;580.0;0;916.0;-37
-163;805.0;580.0;0;911.0;-38
-196;800.0;582.0;0;907.0;-38
38;796.0;583.0;0;896.0;-38
267;792.0;582.0;1;904.0;-39
54;789.0;580.0;1;890.0;-41
-193;788.0;577.0;4;893.0;-47
-178;784.0;576.0;?;879.0;-56
-167;779.0;575.0;?;880.0;-64
-181;774.0;575.0;?;872.0;-70
-168;770.0;573.0;?;868.0;-72
-177;773.0;568.0;?;863.0;-74
-173;781.0;558.0;?;849.0;-77
-173;787.0;552.0;17;848.0;-79
-174;787.0;552.0;17;832.0;-81
-173;786.0;558.0;17;837.0;-82
-174;786.0;563.0;15;825.0;-80
-174;787.0;567.0;12;833.0;-75
-174;788.0;571.0;8;832.0;-69
-174;787.0;576.0;3;832.0;-64
-173;789.0;579.0;-4;836.0;-57
-173;791.0;580.0;-15;834.0;-47
-173;792.0;584.0;-21;843.0;-41
?;792.0;586.0;-25;835.0;-34
?;793.0;587.0;-27;843.0;-30
?;797.0;584.0;-28;837.0;-29
?;802.0;579.0;-32;843.0;-22
?;807.0;574.0;-33;839.0;-19
?;811.0;570.0;-31;839.0;-22
?;813.0;569.0;-32;839.0;-20
?;814.0;570.0;-32;834.0;-21
-166;818.0;565.0;-31;839.0;-21
-148;822.0;562.0;-30;833.0;-20
-118;820.0;566.0;-30;843.0;-21
-153;748.0;528.0;8;696.0;-37
-152;740.0;520.0;15;688.0;-45
-152;731.0;514.0;28;679.0;?
-152;722.0;511.0;41;681.0;-68
-152;713.0;510.0;44;673.0;-70
-151;714.0;510.0;41;682.0;-72
-151;719.0;511.0;42;674.0;-75
-151;725.0;516.0;43;681.0;-76
-151;729.0;525.0;40;678.0;-76
-151;731.0;537.0;32;687.0;-73
-151;735.0;547.0;25;694.0;-70
-151;739.0;555.0;16;696.0;-65
-150;741.0;560.0;5;708.0;-57
-150;743.0;565.0;-1;706.0;-52
-150;744.0;568.0;-7;717.0;-46
-150;749.0;570.0;-17;710.0;-35
-150;754.0;569.0;-23;717.0;-32
-150;757.0;565.0;-27;708.0;-28
-154;759.0;561.0;-28;705.0;-25
-153;761.0;557.0;-28;702.0;-26
-177;766.0;557.0;-28;699.0;-25
-177;769.0;560.0;-28;708.0;-26
-93;774.0;559.0;-28;710.0;-26
-54;780.0;555.0;-28;724.0;-26
-64;786.0;554.0;-28;720.0;-26
-59;787.0;556.0;-28;736.0;-27
-75;779.0;554.0;-27;738.0;-30
-96;770.0;549.0;-26;749.0;-33
-110;761.0;544.0;-25;757.0;-34
-125;749.0;538.0;-24;761.0;-37
-137;738.0;532.0;-23;774.0;-40
-141;728.0;524.0;-22;771.0;-40
-145;718.0;516.0;-22;780.0;-41
-152;709.0;509.0;-21;774.0;-42
-147;701.0;501.0;-22;784.0;-42
-141;696.0;492.0;-20;776.0;-46
-141;690.0;483.0;-13;774.0;-56
-140;683.0;475.0;-6;774.0;-64
-140;674.0;468.0;-2;774.0;-69
-139;665.0;464.0;3;786.0;-77
-139;668.0;468.0;4;786.0;-80
-139;679.0;475.0;4;799.0;-83
-139;690.0;483.0;4;794.0;-85
-139;698.0;495.0;2;808.0;-84
-139;701.0;511.0;-2;812.0;-83
-139;704.0;526.0;-5;826.0;-80
-139;705.0;537.0;-9;837.0;-76
-139;710.0;547.0;-14;846.0;-70
-138;717.0;554.0;-21;861.0;-63
-138;721.0;561.0;-29;852.0;-56
-137;726.0;568.0;-41;866.0;-46
-137;730.0;572.0;-53;863.0;-38
-137;733.0;572.0;-60;868.0;-34
-137;737.0;570.0;-63;866.0;-26
-135;742.0;568.0;-65;867.0;-22
-130;746.0;567.0;-65;867.0;-22
-112;748.0;569.0;-66;866.0;-22
-85;749.0;573.0;-66;880.0;-22
-68;752.0;574.0;-66;?;-22
-55;756.0;569.0;-65;?;-22
-47;764.0;568.0;-64;?;-22
-53;764.0;571.0;?;?;-24
-61;755.0;569.0;?;?;-26
-74;751.0;564.0;?;918.0;-28
-86;746.0;559.0;?;929.0;-31
-101;741.0;553.0;?;928.0;-34
-118;735.0;543.0;?;938.0;-36
-128;727.0;533.0;-57;929.0;-36
-137;719.0;524.0;-57;938.0;-36
-144;712.0;514.0;-57;936.0;-37
-142;705.0;503.0;-57;938.0;-37
-136;697.0;492.0;-55;935.0;-41
-133;689.0;481.0;-51;935.0;-47
-134;679.0;472.0;-45;936.0;-55
-133;667.0;463.0;-38;938.0;-68
-133;656.0;455.0;-34;948.0;-73
-133;652.0;451.0;-32;947.0;-73
-133;656.0;453.0;-28;954.0;-76
-133;665.0;456.0;-23;953.0;-78
-133;675.0;462.0;-19;959.0;-79
-134;683.0;471.0;-16;960.0;-78
-134;690.0;483.0;-15;968.0;-76
-151;796.0;525.0;-42;1049.0;-38
-160;795.0;519.0;-42;1046.0;-40
-147;795.0;516.0;-39;1047.0;-43
-148;796.0;511.0;-33;1049.0;-51
-149;797.0;507.0;?;1046.0;-57
-147;793.0;502.0;?;1055.0;-65
-148;789.0;501.0;?;1056.0;-74
-147;794.0;503.0;?;1069.0;-75
-148;802.0;503.0;?;1067.0;-76
-148;807.0;507.0;?;1077.0;-83
-149;810.0;516.0;?;1079.0;-84
-149;811.0;528.0;?;1087.0;-81
-158;786.0;552.0;6;1191.0;-78
-158;792.0;544.0;8;1192.0;-80
-158;795.0;546.0;9;1183.0;-81
-158;794.0;545.0;10;1183.0;-81
-158;789.0;547.0;10;1181.0;-76
-158;785.0;549.0;10;1186.0;-66
-158;779.0;549.0;6;1187.0;-53
-158;775.0;548.0;3;1180.0;-45
-159;770.0;546.0;-2;1182.0;-32
-157;765.0;545.0;-7;1177.0;-19
?;756.0;545.0;-10;1181.0;-10
?;747.0;545.0;-11;1176.0;-1
?;740.0;542.0;-10;1174.0;-3
?;732.0;541.0;-10;1171.0;-7
-153;724.0;541.0;-9;1167.0;-14
-169;717.0;541.0;-6;1163.0;-22
-146;708.0;538.0;-6;1153.0;-22
-11;703.0;535.0;-6;1155.0;-24
10;699.0;540.0;-6;1143.0;-25
-14;699.0;545.0;-6;1145.0;-25
-25;701.0;547.0;-6;1134.0;-26
-53;704.0;551.0;-6;1132.0;-26
-60;708.0;557.0;-5;?;-26
-126;711.0;562.0;-5;?;-27
-159;712.0;567.0;-5;?;-27
-152;716.0;571.0;-5;?;-27
-166;720.0;575.0;-5;?;-29
-167;724.0;577.0;-5;?;-29
-170;728.0;576.0;-5;?;-29
-172;729.0;574.0;-4;?;-32
-167;727.0;570.0;-2;?;-36
-167;728.0;565.0;-1;?;-42
-170;730.0;559.0;3;?;-55
-171;733.0;553.0;8;?;-73
-171;737.0;547.0;10;?;-85
-171;740.0;544.0;13;1114.0;-79
-171;743.0;542.0;12;1110.0;-74
-171;751.0;535.0;12;1112.0;-78
-172;757.0;529.0;7;1107.0;-77
-172;755.0;533.0;6;1107.0;-77
-172;750.0;532.0;6;1110.0;-77
-172;745.0;530.0;-14;1110.0;-61
-171;739.0;529.0;-28;1109.0;-48
-172;732.0;526.0;-23;1107.0;-37
-171;724.0;524.0;-19;1112.0;-22
-172;718.0;521.0;-18;1108.0;-10
-172;711.0;519.0;-17;1115.0;-2
-172;705.0;517.0;-15;1111.0;-1
-180;700.0;514.0;-15;1115.0;-4
-171;696.0;513.0;-15;1117.0;-12
-182;691.0;515.0;-13;1118.0;-20
-136;685.0;514.0;-13;1120.0;-23
-10;679.0;513.0;-13;1120.0;-24
7;676.0;518.0;-13;1128.0;-24
-23;677.0;523.0;-13;1126.0;-24
-25;682.0;525.0;-13;1133.0;-24
-59;687.0;528.0;-13;1133.0;-25
-94;695.0;534.0;-13;1141.0;-25
-122;701.0;539.0;-12;1144.0;-26
-147;705.0;546.0;-12;1146.0;-27
-159;710.0;552.0;-12;1150.0;-27
-164;716.0;556.0;-12;1151.0;-28
-171;724.0;560.0;-11;1157.0;-28
-174;732.0;561.0;-11;1157.0;-29
-176;740.0;562.0;-11;1163.0;-30
-179;748.0;565.0;-9;1163.0;-34
-179;755.0;569.0;-8;1166.0;-39
-178;761.0;573.0;-5;1171.0;-47
-179;766.0;570.0;-1;1173.0;-63
-178;768.0;567.0;3;1175.0;-76
-178;769.0;572.0;7;1171.0;-76
-178;772.0;573.0;8;1175.0;-72
-179;774.0;563.0;8;1169.0;-71
-178;781.0;553.0;9;1170.0;-71
-179;785.0;553.0;8;1164.0;-70
-179;784.0;552.0;9;1166.0;-67
-177;780.0;554.0;9;1164.0;-60
-182;775.0;556.0;8;1165.0;-51
-174;770.0;558.0;8;1165.0;-50
-184;766.0;557.0;3;1160.0;-37
-174;765.0;555.0;-6;1163.0;-14
-177;763.0;556.0;-10;1156.0;-4
-199;760.0;557.0;-11;1158.0;-1
30;756.0;558.0;-11;1155.0;-2
280;753.0;559.0;-10;1154.0;-8
52;751.0;562.0;-9;1149.0;-15
-162;752.0;564.0;-7;1145.0;-22
-18;749.0;565.0;-7;1144.0;-23
12;746.0;566.0;-7;1136.0;-23
-35;740.0;573.0;-7;1134.0;-23
-20;740.0;577.0;-7;1119.0;-23
-52;742.0;579.0;-6;1118.0;-23
-79;745.0;579.0;-6;1109.0;-24
-111;748.0;583.0;-6;1106.0;-24
-141;752.0;587.0;-6;1099.0;-25
-156;756.0;591.0;-5;1091.0;-26
-164;761.0;594.0;-5;1087.0;-26
-169;764.0;598.0;-5;1078.0;-28
-174;768.0;600.0;-5;1077.0;-28
-173;771.0;601.0;-4;1068.0;-28
-171;774.0;603.0;-2;1067.0;-33
-169;777.0;603.0;-1;1061.0;-35
-171;780.0;602.0;2;1057.0;-44
-175;783.0;599.0;8;1055.0;-58
-172;784.0;598.0;?;1046.0;-72
-171;783.0;599.0;23;1042.0;-82
-171;783.0;601.0;26;1031.0;-77
-170;783.0;599.0;24;1032.0;-72
-170;788.0;585.0;22;1021.0;-75
-171;790.0;581.0;17;1019.0;-72
-171;788.0;581.0;10;1016.0;-66
-171;785.0;581.0;3;1016.0;-60
-171;780.0;582.0;-10;1013.0;-48
-170;774.0;582.0;-26;1011.0;-37
-171;766.0;583.0;-33;1015.0;-24
-170;762.0;580.0;-32;1011.0;-11
-170;759.0;576.0;-29;1012.0;-2
-172;755.0;575.0;-25;1006.0;3
-167;750.0;574.0;-25;1006.0;2
-179;746.0;572.0;-28;1002.0;-3
-142;741.0;573.0;-27;1002.0;-11
-53;739.0;573.0;-24;999.0;-18
-6;733.0;571.0;-25;996.0;-20
-4;726.0;572.0;-25;996.0;-20
-20;724.0;575.0;-25;992.0;-20
-36;727.0;575.0;-25;997.0;-20
?;730.0;575.0;-25;993.0;-21
?;736.0;577.0;?;999.0;-21
?;743.0;580.0;?;999.0;-22
?;747.0;583.0;?;1003.0;-23
?;751.0;586.0;?;1005.0;-24
?;756.0;589.0;?;1006.0;-25
?;760.0;595.0;?;1010.0;-26
?;764.0;597.0;?;1007.0;-28
?;769.0;598.0;?;1012.0;-30
?;774.0;600.0;?;1009.0;-34
?;778.0;601.0;?;1015.0;-45
?;781.0;599.0;?;1016.0;-58
?;782.0;597.0;?;1018.0;-70
?;781.0;596.0;7;1021.0;-76
-160;782.0;597.0;10;1021.0;-72
-160;785.0;593.0;10;1029.0;-69
-160;792.0;582.0;8;1027.0;-69
-160;796.0;579.0;4;1032.0;-67
-160;795.0;579.0;0;1032.0;-65
-160;792.0;577.0;?;1042.0;-63
-159;787.0;578.0;?;1044.0;-53
-159;780.0;578.0;?;1049.0;-37
-158;774.0;578.0;?;1054.0;-35
-157;771.0;572.0;?;1057.0;-26
-158;768.0;567.0;?;1067.0;-4
-157;764.0;563.0;?;1066.0;4
-157;?;560.0;?;1073.0;2
-157;?;557.0;?;1072.0;-2
-148;?;555.0;?;1079.0;-9
-135;?;556.0;-44;1080.0;-16
-78;?;554.0;-48;1084.0;-19
-14;?;554.0;-49;1088.0;-19
-22;?;558.0;-48;1092.0;-19
-43;?;559.0;-48;1098.0;-20
-53;?;558.0;-47;1096.0;-20
-76;?;561.0;-47;1104.0;-21
-102;740.0;564.0;-47;1106.0;-21
-131;743.0;568.0;-47;1112.0;-21
-144;745.0;573.0;-46;1114.0;-22
-151;749.0;577.0;-45;1114.0;-23
-158;755.0;582.0;-45;1117.0;-23
-160;761.0;585.0;-45;1121.0;-23
-163;766.0;589.0;-44;1125.0;-25
-163;771.0;592.0;-43;1124.0;-27
-157;774.0;594.0;-40;1131.0;-32
-158;776.0;595.0;-33;1132.0;-42
-162;776.0;594.0;-28;1137.0;-55
-161;776.0;591.0;-21;1140.0;-73
-161;777.0;592.0;-13;1141.0;-83
-160;778.0;594.0;-7;1141.0;-78
-160;780.0;589.0;-7;1138.0;-76
-160;788.0;577.0;-11;1138.0;-75
-160;792.0;574.0;-13;1130.0;-75
-161;791.0;575.0;-12;1134.0;-70
-160;786.0;579.0;-9;1130.0;-55
-161;780.0;582.0;-1;1135.0;-47
-161;773.0;584.0;6;1131.0;-36
-159;768.0;582.0;6;1130.0;-20
-162;763.0;580.0;3;1128.0;-9
-159;759.0;578.0;0;1125.0;1
-163;754.0;577.0;-1;1124.0;6
-164;750.0;576.0;0;1118.0;2
-158;748.0;573.0;1;1117.0;-5
-171;747.0;572.0;4;1107.0;-13
-88;747.0;570.0;6;1103.0;-17
14;744.0;569.0;6;1092.0;-17
0;741.0;572.0;7;1084.0;-19
-14;743.0;576.0;7;1071.0;-19
-30;748.0;576.0;7;1057.0;-19
-67;751.0;577.0;7;1044.0;-20
-92;755.0;581.0;7;1027.0;-21
-121;758.0;584.0;7;1023.0;-21
-138;760.0;590.0;8;1005.0;-21
-145;763.0;594.0;8;996.0;-23
-152;766.0;597.0;9;978.0;-24
-159;770.0;600.0;9;966.0;-24
-160;774.0;603.0;9;956.0;-25
-162;777.0;604.0;10;943.0;-27
-163;779.0;605.0;12;934.0;-32
-160;782.0;604.0;15;915.0;-39
-161;784.0;603.0;23;905.0;-53
-161;784.0;603.0;33;890.0;-69
-159;784.0;603.0;39;876.0;-78
-159;785.0;604.0;40;861.0;-78
-158;786.0;602.0;37;844.0;-74
-158;793.0;592.0;34;831.0;-73
-152;755.0;545.0;-69;912.0;-49
-151;745.0;543.0;-61;925.0;-35
-151;737.0;539.0;-30;931.0;-23
-153;731.0;532.0;-12;941.0;-10
-150;724.0;527.0;-13;949.0;3
-155;717.0;520.0;-10;956.0;7
-151;709.0;516.0;-9;967.0;5
-154;704.0;511.0;?;972.0;2
-158;699.0;507.0;?;982.0;-6
-73;693.0;503.0;?;987.0;-13
8;683.0;498.0;-3;995.0;-15
9;677.0;496.0;-3;999.0;-15
6;677.0;500.0;?;1009.0;-15
-7;682.0;502.0;?;1013.0;-16
-39;687.0;504.0;?;1017.0;-16
-70;693.0;510.0;?;1021.0;-17
?;699.0;514.0;?;1023.0;-18
?;702.0;520.0;?;1031.0;-19
?;705.0;525.0;?;1032.0;-20
?;710.0;530.0;0;1037.0;-21
?;716.0;534.0;1;1034.0;-22
?;720.0;535.0;2;1036.0;-24
?;722.0;535.0;2;1039.0;-24
?;723.0;534.0;4;1040.0;-29
?;727.0;533.0;6;1042.0;-34
?;732.0;531.0;8;1042.0;-40
?;732.0;528.0;17;1042.0;-62
?;734.0;527.0;24;1039.0;-78
-152;740.0;527.0;25;1041.0;-80
-152;743.0;527.0;24;1036.0;-79
-152;752.0;518.0;18;1034.0;-74
-152;760.0;514.0;13;1030.0;-71
-152;759.0;519.0;8;1026.0;-68
-152;754.0;521.0;?;1026.0;-61
-152;747.0;523.0;?;1023.0;-52
-152;739.0;524.0;?;1025.0;-42
-152;732.0;523.0;?;1021.0;-29
-153;727.0;521.0;?;1018.0;-16
-153;722.0;519.0;?;1017.0;-5
-153;719.0;516.0;?;1014.0;4
-155;714.0;514.0;?;1011.0;8
-154;710.0;511.0;?;1008.0;3
-155;708.0;509.0;?;1008.0;-5
-149;706.0;510.0;?;1003.0;-13
-89;704.0;509.0;-25;1001.0;-16
-19;698.0;508.0;-26;992.0;-16
0;696.0;511.0;-25;993.0;-16
-13;697.0;516.0;-25;990.0;-16
-35;700.0;518.0;-25;992.0;-16
-59;703.0;522.0;-25;990.0;-16
-84;710.0;525.0;-25;989.0;-17
-100;716.0;527.0;-25;992.0;-17
-119;721.0;531.0;-25;994.0;-18
-139;727.0;534.0;-25;1001.0;-19
-149;734.0;538.0;-25;996.0;-20
-156;741.0;541.0;-25;1001.0;-20
-161;747.0;546.0;-25;?;-21
-161;751.0;550.0;-24;?;-24
-159;753.0;551.0;-23;?;-26
-156;755.0;551.0;-22;?;-32
-158;757.0;550.0;-19;?;-45
-158;759.0;548.0;-16;?;-59
-157;759.0;547.0;-12;?;-72
-157;759.0;550.0;-9;?;-78
-157;761.0;549.0;-12;?;-75
-157;765.0;541.0;-15;1023.0;-73
-157;771.0;537.0;-17;1027.0;-73
-157;770.0;537.0;-20;1027.0;-73
-157;767.0;535.0;-6;1025.0;-67
-157;763.0;535.0;4;1028.0;-54
-157;758.0;534.0;0;1031.0;-45
-157;753.0;531.0;-3;1033.0;-36
-157;750.0;528.0;-11;1029.0;-24
-157;747.0;524.0;-15;1031.0;-12
-157;744.0;524.0;-14;1028.0;-1
-158;740.0;522.0;-14;1027.0;3
-157;736.0;519.0;-13;1025.0;0
-158;733.0;518.0;-12;1023.0;-5
-154;728.0;522.0;-10;1023.0;-13
-134;724.0;523.0;-9;1015.0;-19
-108;715.0;519.0;-8;1015.0;-20
-57;708.0;519.0;-8;1010.0;-21
-172;745.0;498.0;5;983.0;-68
-172;737.0;497.0;1;982.0;-58
-172;727.0;495.0;-5;984.0;-46
-172;719.0;493.0;-13;981.0;-35
-172;711.0;490.0;-21;981.0;-21
-173;704.0;492.0;-25;974.0;-11
-172;696.0;490.0;-27;977.0;1
-174;687.0;489.0;-27;968.0;7
-172;678.0;487.0;-29;967.0;4
-173;671.0;485.0;-32;963.0;-1
-165;663.0;485.0;-30;958.0;-10
-115;657.0;485.0;-29;954.0;-15
176;724.0;478.0;0;1098.0;-58
175;722.0;476.0;-2;1097.0;-57
176;716.0;473.0;-13;1097.0;-48
174;708.0;471.0;-26;1102.0;-38
176;702.0;469.0;-32;1104.0;-30
175;695.0;466.0;-37;1103.0;-16
?;690.0;461.0;-36;1102.0;-5
?;684.0;458.0;-31;1103.0;5
?;679.0;454.0;-30;1100.0;18
?;674.0;451.0;-28;1101.0;21
?;670.0;449.0;-28;1100.0;19
?;667.0;447.0;-30;1101.0;16
?;663.0;447.0;-29;1103.0;6
?;658.0;448.0;-29;1101.0;-1
?;650.0;443.0;-30;1107.0;-1
?;?;446.0;-30;1109.0;-2
?;?;453.0;-30;1120.0;-2
?;?;455.0;-29;1123.0;-2
?;?;458.0;-29;1133.0;-3
?;?;462.0;-29;1141.0;-3
?;?;461.0;-29;1150.0;-4
-72;?;461.0;-28;1161.0;-6
198;?;462.0;?;1168.0;-7
172;?;463.0;?;1177.0;-7
147;?;463.0;?;1182.0;-9
170;?;463.0;?;1194.0;-9
149;?;462.0;-27;1197.0;-9
166;?;460.0;-26;1204.0;-12
164;?;457.0;-24;1209.0;-19
162;663.0;454.0;-20;1216.0;-30
164;659.0;453.0;-16;1226.0;-45
166;656.0;451.0;-12;1235.0;-64
169;654.0;448.0;-11;1249.0;-77
169;653.0;443.0;-12;1260.0;-79
169;658.0;432.0;-15;1272.0;-75
169;664.0;424.0;-19;1278.0;-67
170;659.0;420.0;-24;1284.0;-60
168;650.0;414.0;-28;1289.0;-51
171;640.0;411.0;-29;1301.0;-55
167;632.0;408.0;-29;1308.0;-46
170;622.0;406.0;-30;1314.0;-25
172;617.0;404.0;-29;1321.0;-24
162;611.0;401.0;-25;1321.0;-5
183;605.0;400.0;-24;1329.0;12
151;600.0;400.0;-23;1333.0;10
193;597.0;399.0;-22;1341.0;10
165;596.0;400.0;-23;1345.0;2
-118;596.0;404.0;-22;1351.0;-5
-172;596.0;406.0;-21;1356.0;-9
-79;591.0;403.0;-22;1360.0;-11
-83;592.0;403.0;-22;1366.0;-10
-80;598.0;410.0;-22;1369.0;-10
-87;610.0;416.0;-21;1376.0;-11
-98;619.0;428.0;-21;1376.0;-11
-133;631.0;442.0;-21;1389.0;-12
-117;638.0;451.0;-21;1398.0;-13
-194;643.0;459.0;-20;1406.0;-14
-123;651.0;467.0;-19;1414.0;-17
177;659.0;?;-19;1419.0;-17
187;666.0;?;-19;1429.0;-17
139;673.0;?;-18;1434.0;-19
-212;676.0;?;-11;1546.0;-13
-117;681.0;?;-11;1545.0;-13
164;688.0;?;-10;1548.0;-14
166;694.0;?;-10;1543.0;-15
132;698.0;?;-9;1548.0;-16
156;702.0;?;-8;1548.0;-19
135;706.0;?;-6;1551.0;-24
153;709.0;?;-4;1553.0;-31
148;712.0;?;-2;1557.0;-43
149;714.0;?;3;1557.0;-65
154;715.0;?;6;1556.0;-83
151;719.0;507.0;6;1557.0;-85
153;722.0;504.0;6;1551.0;-84
152;729.0;493.0;6;1547.0;-79
152;732.0;493.0;2;1542.0;-74
153;727.0;494.0;0;1539.0;-68
151;721.0;493.0;-2;1531.0;-54
155;711.0;493.0;-3;1527.0;-45
150;700.0;492.0;-4;1521.0;-36
155;692.0;489.0;-7;1515.0;-19
154;686.0;487.0;-9;1509.0;-6
147;681.0;486.0;-10;1499.0;4
166;676.0;484.0;-11;1497.0;9
131;671.0;485.0;-11;1489.0;11
184;668.0;484.0;-10;1487.0;8
125;665.0;485.0;-10;1479.0;0
-156;665.0;485.0;-9;1474.0;-5
-165;660.0;480.0;-8;1465.0;-10
-89;657.0;478.0;-8;1458.0;-12
-108;658.0;483.0;-8;1455.0;-11
-118;663.0;486.0;-8;1445.0;-11
-115;670.0;487.0;-8;1441.0;-11
-138;681.0;489.0;-8;1428.0;-11
-205;690.0;493.0;-8;1428.0;-12
30;697.0;501.0;-8;1425.0;-12
212;703.0;508.0;-8;1418.0;-13
141;711.0;516.0;-8;1415.0;-13
154;719.0;522.0;-7;1407.0;-14
146;729.0;528.0;-7;1406.0;-16
134;738.0;531.0;-6;1403.0;-18
146;746.0;535.0;-5;1404.0;-23
138;753.0;537.0;-3;1398.0;-30
144;756.0;539.0;0;1397.0;-41
143;758.0;540.0;5;1389.0;-62
145;761.0;542.0;9;1384.0;-81
147;767.0;542.0;10;1377.0;-86
147;772.0;540.0;10;1369.0;-83
147;779.0;532.0;9;1361.0;-80
147;782.0;531.0;7;1353.0;-75
147;781.0;532.0;4;?;-67
147;778.0;534.0;2;?;-60
146;773.0;537.0;-3;?;-49
149;767.0;539.0;-9;?;-34
144;762.0;539.0;-14;?;-21
150;758.0;539.0;-17;?;-10
147;755.0;538.0;-19;?;4
143;751.0;539.0;-19;?;12
159;747.0;540.0;-17;?;10
128;744.0;541.0;-17;?;8
180;742.0;542.0;-18;?;2
130;742.0;543.0;-18;?;-8
-102;738.0;544.0;-18;1272.0;-10
-89;734.0;546.0;-18;1267.0;-11
-37;735.0;550.0;-18;1259.0;-11
-105;736.0;556.0;-18;1249.0;-11
-40;738.0;558.0;-18;1244.0;-11
-95;741.0;561.0;-18;1235.0;-11
-154;744.0;563.0;-18;1233.0;-11
112;747.0;566.0;-17;1226.0;-12
203;749.0;571.0;-17;1224.0;-12
129;752.0;574.0;-17;1217.0;-13
161;756.0;576.0;-17;1215.0;-13
146;760.0;577.0;-17;1212.0;-14
143;764.0;578.0;-16;1208.0;-17
147;767.0;580.0;-15;1210.0;-19
144;771.0;580.0;-12;1206.0;-27
151;774.0;579.0;-12;1211.0;-25
145;777.0;577.0;-10;1206.0;-35
147;778.0;576.0;0;1206.0;-69
149;778.0;579.0;5;1199.0;-84
149;779.0;581.0;5;1194.0;-86
149;781.0;577.0;7;1185.0;-85
173;779.0;582.0;-21;453.0;-53
170;774.0;582.0;-17;451.0;-54
180;770.0;581.0;-54;453.0;-42
162;767.0;578.0;-80;446.0;-24
186;763.0;577.0;-60;447.0;-16
165;758.0;576.0;-61;441.0;-11
167;755.0;573.0;-61;439.0;-13
219;752.0;571.0;-51;436.0;-21
-57;750.0;570.0;-48;433.0;-29
-156;746.0;568.0;-47;430.0;-33
11;741.0;567.0;-48;431.0;-34
-27;740.0;566.0;-49;439.0;-34
-26;742.0;563.0;-49;448.0;-34
-37;745.0;556.0;-49;463.0;-34
-85;747.0;556.0;-49;474.0;-35
-83;748.0;557.0;-48;494.0;-35
-152;750.0;556.0;-48;510.0;-36
-151;750.0;558.0;-48;528.0;-36
-153;751.0;560.0;-48;547.0;-37
-216;752.0;560.0;-48;561.0;-38
