InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RUA_ accX;Accelerometer RWR accZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-163;-11;891.0;1042.0;-918.0;-11
-163;-11;908.0;1054.0;-1084.0;-11
-163;0;875.0;996.0;-880.0;0
-163;16;910.0;976.0;-359.0;16
-163;23;894.0;1004.0;-243.0;23
-163;13;940.0;1000.0;-8.0;13
-163;-31;916.0;968.0;104.0;-31
-163;-36;922.0;1020.0;275.0;-36
-163;-28;944.0;975.0;121.0;-28
-163;-34;925.0;986.0;-101.0;-34
-163;-10;894.0;1056.0;105.0;-10
-163;24;902.0;1297.0;59.0;24
-163;50;920.0;894.0;-233.0;50
-163;47;924.0;703.0;-199.0;47
-163;17;1018.0;1044.0;-58.0;17
-163;8;1046.0;887.0;-109.0;8
-163;-16;760.0;917.0;-45.0;-16
-163;-66;725.0;875.0;-180.0;-66
-163;-46;870.0;851.0;-1292.0;-46
-163;-16;876.0;862.0;-2567.0;-16
-163;-44;?;821.0;-1957.0;-44
-163;-18;?;795.0;-870.0;-18
-163;8;?;732.0;-631.0;8
-163;-24;?;734.0;-457.0;-24
-163;-32;?;732.0;-67.0;-32
-163;-35;797.0;765.0;336.0;-35
-163;-24;735.0;831.0;396.0;-24
-163;-53;704.0;890.0;335.0;-53
-163;-50;730.0;866.0;394.0;-50
-163;-1;?;891.0;352.0;-1
-163;-28;?;1043.0;263.0;-28
-163;-20;?;1093.0;198.0;-20
-163;-14;?;992.0;66.0;-14
-163;-11;?;840.0;?;-11
-163;42;?;680.0;?;42
-163;49;727.0;660.0;?;49
-163;40;599.0;643.0;?;40
-163;19;419.0;651.0;?;?
-162;-42;297.0;735.0;?;?
-162;-64;246.0;672.0;?;?
-162;-51;241.0;648.0;?;?
-162;-53;306.0;757.0;?;?
-161;-81;329.0;504.0;-1023.0;?
-160;-219;372.0;567.0;41.0;?
-161;-411;255.0;558.0;505.0;?
-161;-443;298.0;763.0;138.0;?
?;-384;269.0;803.0;-939.0;?
?;-382;279.0;771.0;-2387.0;-382
?;-480;42.0;535.0;-2917.0;-480
?;-620;220.0;616.0;-1316.0;-620
?;-497;204.0;754.0;361.0;-497
?;-274;294.0;496.0;402.0;-274
?;-60;282.0;703.0;-249.0;-60
?;-87;396.0;558.0;-604.0;-87
?;-189;637.0;1106.0;-427.0;-189
?;512;429.0;613.0;119.0;512
?;866;577.0;531.0;720.0;866
?;799;367.0;549.0;41.0;799
-159;752;390.0;667.0;892.0;?
-159;415;285.0;676.0;859.0;?
-158;414;240.0;723.0;384.0;?
-161;311;236.0;697.0;-162.0;?
-163;752;146.0;611.0;9.0;?
-163;1085;323.0;516.0;573.0;1085
-164;691;407.0;610.0;518.0;691
-164;676;309.0;664.0;593.0;676
-164;217;282.0;833.0;1139.0;217
-165;-57;152.0;869.0;1289.0;-57
-165;141;305.0;652.0;1309.0;141
-166;131;582.0;651.0;1826.0;131
-166;116;676.0;607.0;3390.0;116
-166;-17;813.0;617.0;5262.0;-17
-167;-42;673.0;718.0;5838.0;-42
-167;-9;456.0;624.0;4022.0;-9
-167;-23;197.0;675.0;910.0;-23
-167;1;188.0;788.0;-1165.0;1
-167;-36;298.0;701.0;-1482.0;-36
-167;-39;408.0;751.0;-983.0;-39
-167;12;405.0;725.0;-143.0;?
-167;15;446.0;719.0;736.0;?
-167;31;466.0;723.0;559.0;?
-167;33;379.0;689.0;306.0;?
-167;9;429.0;700.0;-190.0;?
-167;29;422.0;681.0;-424.0;?
-167;-7;419.0;691.0;-197.0;?
-167;-20;410.0;713.0;-44.0;?
-167;4;379.0;682.0;26.0;?
-167;-3;385.0;691.0;-41.0;?
-167;-12;382.0;653.0;-32.0;?
-167;-32;412.0;649.0;-81.0;?
-167;-16;403.0;691.0;-94.0;?
-167;-24;361.0;681.0;-125.0;-24
-167;-22;379.0;659.0;-144.0;-22
-167;23;375.0;684.0;-127.0;23
-167;-11;388.0;661.0;-70.0;-11
-167;-32;361.0;662.0;73.0;-32
-167;32;368.0;668.0;88.0;32
-167;50;378.0;665.0;-94.0;50
-167;33;368.0;675.0;-96.0;33
-167;-12;381.0;669.0;-11.0;-12
-167;-34;385.0;693.0;-26.0;-34
-167;40;379.0;641.0;-17.0;40
-167;29;369.0;662.0;7.0;29
-167;13;367.0;652.0;8.0;13
-167;46;391.0;693.0;-19.0;46
-167;27;355.0;705.0;-84.0;27
-167;29;328.0;660.0;-135.0;29
-167;23;337.0;654.0;-327.0;23
-167;19;343.0;667.0;-636.0;19
-167;9;374.0;670.0;-654.0;9
-167;-19;355.0;643.0;-307.0;-19
-167;-22;330.0;645.0;-17.0;-22
-167;-31;329.0;703.0;14.0;-31
-167;-44;350.0;656.0;-38.0;-44
-167;-25;347.0;697.0;-105.0;-25
-167;18;339.0;622.0;-158.0;18
-167;9;321.0;719.0;-112.0;9
-167;-21;319.0;662.0;-91.0;-21
-167;22;355.0;711.0;-116.0;22
-167;44;369.0;676.0;-186.0;44
-167;-14;385.0;704.0;-53.0;-14
-167;-22;361.0;688.0;109.0;-22
-167;30;402.0;691.0;151.0;30
-167;16;369.0;647.0;256.0;16
-167;-30;370.0;711.0;149.0;-30
-167;-8;343.0;648.0;118.0;-8
-167;21;460.0;677.0;44.0;21
-167;-7;357.0;539.0;-13.0;-7
-167;-8;433.0;483.0;76.0;-8
-167;-13;404.0;616.0;190.0;-13
-167;-29;390.0;688.0;-61.0;-29
-167;46;384.0;791.0;-74.0;46
-167;75;361.0;687.0;-170.0;75
-167;69;302.0;682.0;-340.0;69
-166;0;259.0;677.0;-941.0;0
-164;-136;238.0;753.0;-1879.0;-136
-164;-141;282.0;688.0;-3338.0;-141
-162;-118;347.0;644.0;-3906.0;-118
-160;7;368.0;669.0;-3214.0;7
-159;108;392.0;564.0;-2167.0;108
-158;122;337.0;459.0;-710.0;122
-157;223;250.0;487.0;-32.0;223
-156;336;226.0;453.0;-9.0;336
-155;499;212.0;539.0;-244.0;499
-155;528;214.0;475.0;-406.0;528
-154;587;113.0;563.0;-454.0;587
-154;758;99.0;?;-504.0;758
-154;756;91.0;?;-560.0;756
-153;758;93.0;?;-804.0;758
-153;776;74.0;?;-532.0;776
-158;252;159.0;513.0;-730.0;252
-158;-1521;127.0;498.0;-760.0;-1521
-157;-1211;93.0;571.0;-766.0;-1211
-157;-509;92.0;564.0;-631.0;-509
-161;-633;69.0;?;-423.0;-633
-162;-570;170.0;?;-230.0;-570
-163;-237;194.0;?;54.0;-237
-164;-153;158.0;?;484.0;-153
-164;-122;148.0;?;782.0;-122
-165;-45;148.0;?;794.0;-45
-165;-43;102.0;?;482.0;-43
-165;-10;97.0;459.0;68.0;-10
-165;36;88.0;483.0;-476.0;36
-165;1;124.0;508.0;-844.0;1
-166;-20;185.0;523.0;-629.0;-20
-166;-2;207.0;539.0;-96.0;-2
-166;-18;235.0;549.0;266.0;-18
-166;-18;249.0;600.0;310.0;-18
-166;-14;304.0;650.0;170.0;-14
-166;-7;284.0;622.0;114.0;-7
-166;-16;280.0;641.0;136.0;-16
-163;82;918.0;790.0;-92.0;82
-161;168;876.0;765.0;-113.0;168
-162;-64;917.0;733.0;-423.0;-64
-162;-55;838.0;713.0;-789.0;-55
-162;10;699.0;699.0;-802.0;10
-162;5;657.0;686.0;-1078.0;5
-162;37;641.0;713.0;-1254.0;37
-162;-8;706.0;680.0;-1128.0;-8
-162;-53;783.0;664.0;-1189.0;-53
-163;-33;911.0;608.0;-1109.0;-33
-163;-53;879.0;675.0;-560.0;-53
-163;-13;920.0;681.0;64.0;-13
-163;23;870.0;586.0;200.0;23
-163;-28;822.0;619.0;-426.0;-28
-163;-5;700.0;573.0;-1367.0;-5
-163;19;531.0;514.0;-1975.0;19
-163;6;415.0;609.0;-1947.0;6
-163;61;757.0;577.0;-1372.0;61
-164;-225;489.0;499.0;-703.0;-225
-165;-987;602.0;502.0;42.0;-987
-165;-633;601.0;505.0;768.0;-633
-166;790;560.0;719.0;613.0;790
-165;1173;541.0;673.0;362.0;1173
-163;835;530.0;820.0;150.0;835
-162;677;566.0;750.0;-9.0;677
-161;208;591.0;720.0;230.0;208
-161;418;726.0;721.0;538.0;418
-158;1220;728.0;744.0;627.0;1220
-158;1291;623.0;784.0;415.0;1291
-159;1353;703.0;613.0;398.0;1353
-157;987;689.0;673.0;685.0;987
-156;374;688.0;657.0;383.0;374
-156;452;688.0;832.0;674.0;452
-156;130;686.0;702.0;505.0;130
-156;-187;649.0;642.0;464.0;-187
-156;-115;654.0;674.0;748.0;-115
-156;-39;738.0;747.0;835.0;-39
-156;21;679.0;770.0;1206.0;21
-156;-12;710.0;670.0;1554.0;-12
-156;-27;751.0;654.0;1496.0;-27
-156;-54;865.0;620.0;869.0;-54
-156;6;839.0;601.0;1090.0;6
-156;-90;856.0;586.0;1275.0;-90
-156;39;709.0;605.0;1410.0;39
-157;322;1100.0;615.0;1112.0;322
-157;285;772.0;585.0;1195.0;285
-156;796;814.0;768.0;1144.0;796
-155;1213;849.0;668.0;1327.0;1213
-155;1088;854.0;937.0;1159.0;1088
-155;1248;879.0;913.0;1397.0;1248
-154;1524;831.0;951.0;1694.0;1524
-154;1863;962.0;1036.0;1687.0;1863
-153;2127;974.0;1034.0;1616.0;2127
-154;2381;988.0;1072.0;1599.0;2381
-154;2916;1106.0;1073.0;1680.0;2916
-153;4531;1082.0;980.0;1878.0;4531
-152;4693;1142.0;980.0;1845.0;4693
-152;2643;1076.0;965.0;2182.0;2643
-151;2597;1086.0;971.0;2178.0;2597
-152;1033;1034.0;983.0;1824.0;1033
-157;-1909;1054.0;941.0;1553.0;-1909
-164;?;968.0;1025.0;1325.0;-1391
-169;?;678.0;926.0;-547.0;-5
-169;?;625.0;888.0;-263.0;-2
-169;?;623.0;886.0;233.0;-26
-169;?;605.0;868.0;451.0;-26
-169;?;612.0;1032.0;-8.0;-5
-169;?;504.0;1188.0;-351.0;-14
-170;?;538.0;1087.0;-346.0;14
-170;?;620.0;1089.0;-447.0;30
-170;?;649.0;1063.0;-884.0;1
-170;?;869.0;944.0;-1246.0;10
-170;?;993.0;879.0;-1369.0;18
-170;5;1016.0;811.0;-1345.0;5
-170;-15;941.0;697.0;-1301.0;?
-170;-24;893.0;740.0;-1397.0;?
-170;28;794.0;738.0;-1490.0;28
-170;27;766.0;865.0;-1476.0;27
-170;-21;735.0;914.0;-1391.0;-21
-170;-16;686.0;947.0;-1074.0;-16
-170;-1;666.0;865.0;-930.0;-1
-170;-9;646.0;865.0;-1057.0;-9
-170;-36;651.0;873.0;-1211.0;-36
-170;-40;647.0;958.0;-1221.0;-40
-170;-2;698.0;965.0;-893.0;-2
-170;20;747.0;957.0;-433.0;20
-170;8;767.0;901.0;188.0;8
-170;-9;787.0;945.0;685.0;-9
-170;-35;877.0;993.0;416.0;-35
-170;-47;848.0;1020.0;143.0;-47
-170;-35;797.0;995.0;344.0;-35
-170;-2;792.0;988.0;457.0;-2
-170;29;839.0;971.0;85.0;29
-166;12;527.0;716.0;298.0;12
-166;16;519.0;785.0;210.0;16
-166;11;551.0;865.0;182.0;11
-166;72;580.0;915.0;28.0;72
-166;58;520.0;885.0;38.0;58
-166;7;543.0;858.0;167.0;7
-165;-36;657.0;840.0;117.0;-36
-165;-98;543.0;812.0;-86.0;-98
-165;-210;471.0;809.0;4.0;-210
-166;446;455.0;749.0;14.0;446
-167;1514;470.0;731.0;-141.0;1514
-167;1557;493.0;682.0;51.0;1557
-166;1403;512.0;703.0;150.0;1403
-167;1780;514.0;744.0;-71.0;1780
-168;2134;516.0;1057.0;60.0;2134
-168;1933;482.0;992.0;175.0;1933
-169;1363;491.0;797.0;246.0;1363
-169;1229;346.0;795.0;173.0;1229
-169;1327;212.0;858.0;89.0;1327
-168;1237;507.0;750.0;-24.0;1237
-168;1098;437.0;835.0;-321.0;1098
-168;949;517.0;792.0;-352.0;949
-168;739;479.0;759.0;-429.0;739
-168;543;455.0;743.0;-371.0;543
-168;386;442.0;828.0;281.0;386
-168;239;468.0;679.0;74.0;239
-177;6;271.0;600.0;-307.0;6
-177;30;282.0;583.0;-245.0;30
-177;22;279.0;609.0;-253.0;22
-177;21;272.0;622.0;-287.0;21
-177;-23;250.0;663.0;-214.0;-23
-177;-111;242.0;698.0;-204.0;-111
-176;-161;236.0;755.0;-377.0;-161
-177;-545;220.0;675.0;-599.0;-545
-174;-453;199.0;466.0;-716.0;-453
-176;-755;209.0;357.0;-636.0;-755
-174;-750;178.0;462.0;-504.0;-750
-166;-62;135.0;676.0;4079.0;-62
-166;-56;-24.0;689.0;3375.0;-56
-166;-37;169.0;883.0;1727.0;-37
-166;-84;323.0;787.0;359.0;-84
-166;-9;426.0;564.0;219.0;-9
-164;-25;298.0;698.0;-177.0;-25
-164;-30;353.0;701.0;-231.0;-30
-164;-33;495.0;748.0;-149.0;-33
-164;-60;502.0;721.0;-78.0;-60
-164;-64;469.0;724.0;162.0;-64
-163;-65;385.0;676.0;284.0;-65
-164;-49;368.0;776.0;375.0;-49
-164;12;457.0;689.0;756.0;12
-164;30;480.0;608.0;838.0;?
-164;-6;515.0;659.0;382.0;?
-164;-19;500.0;642.0;270.0;?
-163;-27;452.0;678.0;526.0;?
-164;-12;406.0;677.0;990.0;?
-160;-43;475.0;706.0;86.0;?
-160;-48;439.0;642.0;37.0;?
-160;-21;432.0;586.0;38.0;?
-160;-2;459.0;621.0;-152.0;?
-160;-3;432.0;653.0;-653.0;?
-160;11;370.0;631.0;-1157.0;?
-160;42;403.0;663.0;-1395.0;?
-160;84;407.0;688.0;-1286.0;84
-159;144;368.0;751.0;-827.0;144
-159;140;366.0;744.0;-296.0;140
-158;109;360.0;736.0;-88.0;109
-157;219;350.0;738.0;-316.0;219
-12;955;277.0;530.0;-630.0;955
-52;1289;311.0;445.0;-701.0;1289
-61;1156;215.0;394.0;-595.0;1156
-67;1256;121.0;405.0;-530.0;1256
-107;1564;-10.0;440.0;-833.0;1564
-138;1163;-40.0;478.0;-1386.0;1163
-146;750;-7.0;468.0;-1617.0;750
-144;1001;111.0;424.0;-1353.0;1001
-149;626;180.0;407.0;-760.0;626
-162;25;261.0;540.0;-207.0;25
-162;33;269.0;599.0;-136.0;33
-163;550;278.0;683.0;-81.0;550
-173;2139;331.0;727.0;-260.0;2139
-176;2585;328.0;756.0;-441.0;2585
-176;2764;308.0;657.0;-536.0;2764
-174;2461;265.0;593.0;-576.0;2461
-167;-103;277.0;615.0;-520.0;-103
-166;-419;106.0;514.0;-449.0;-419
-166;497;-26.0;470.0;-346.0;497
-164;55;123.0;448.0;-272.0;55
-165;-76;138.0;582.0;-336.0;-76
-165;-52;25.0;671.0;-236.0;-52
-165;14;74.0;662.0;222.0;14
-165;47;197.0;649.0;412.0;47
-165;26;312.0;619.0;-220.0;26
-165;61;349.0;597.0;-29.0;61
-165;25;289.0;649.0;852.0;25
-165;-1;282.0;727.0;1206.0;-1
-165;26;294.0;702.0;?;26
-165;12;346.0;757.0;?;12
-165;-21;406.0;775.0;?;-21
-165;-56;405.0;794.0;?;-56
-165;-62;437.0;958.0;?;-62
-165;-175;465.0;926.0;?;-175
-165;-741;447.0;729.0;6.0;-741
-164;-1398;594.0;791.0;-214.0;-1398
-164;-1661;525.0;739.0;22.0;-1661
-162;-1304;303.0;605.0;314.0;-1304
-158;574;258.0;560.0;516.0;574
-154;2647;314.0;529.0;477.0;2647
-149;2290;210.0;581.0;141.0;2290
-147;1113;269.0;578.0;98.0;1113
-147;678;301.0;681.0;367.0;678
-152;-338;340.0;760.0;187.0;-338
-160;-1254;353.0;772.0;81.0;-1254
-164;-1380;332.0;629.0;411.0;-1380
-168;-1284;337.0;610.0;1025.0;-1284
-170;-473;416.0;812.0;965.0;-473
-170;-245;455.0;836.0;373.0;-245
-170;-39;282.0;873.0;299.0;-39
-169;439;298.0;914.0;447.0;439
-168;56;426.0;861.0;290.0;56
-168;101;418.0;854.0;142.0;101
-167;-700;491.0;653.0;228.0;-700
-165;-1690;537.0;605.0;-142.0;-1690
-165;-1888;556.0;770.0;-901.0;-1888
-165;-1950;527.0;557.0;-828.0;-1950
-165;-1891;371.0;359.0;-88.0;-1891
-165;-2127;334.0;476.0;605.0;-2127
-164;-773;374.0;606.0;872.0;-773
-164;422;186.0;735.0;813.0;422
-165;72;65.0;845.0;595.0;72
-165;99;68.0;807.0;206.0;99
-165;-21;212.0;738.0;-417.0;-21
-165;-182;308.0;785.0;-539.0;-182
-165;-137;413.0;724.0;-275.0;-137
-165;-109;490.0;768.0;99.0;-109
-166;-16;495.0;737.0;374.0;-16
-166;-33;460.0;763.0;946.0;-33
-166;-35;374.0;805.0;895.0;-35
-166;-25;362.0;784.0;572.0;-25
-166;3;416.0;746.0;338.0;3
-166;38;416.0;723.0;-143.0;38
-166;9;417.0;768.0;-442.0;9
-165;-41;285.0;624.0;1124.0;-41
-165;-43;220.0;585.0;811.0;-43
-165;-43;211.0;571.0;268.0;-43
-165;-12;191.0;577.0;-159.0;-12
-165;8;171.0;591.0;-368.0;8
-165;-18;162.0;591.0;-389.0;-18
?;-30;173.0;611.0;-265.0;-30
?;2;173.0;623.0;-158.0;2
?;28;184.0;626.0;-73.0;28
?;26;165.0;606.0;-47.0;26
?;9;175.0;688.0;-35.0;9
?;16;206.0;727.0;-47.0;16
?;15;257.0;750.0;-139.0;15
?;-23;374.0;700.0;-264.0;-23
?;-26;449.0;679.0;-332.0;-26
?;17;487.0;562.0;-372.0;17
?;38;505.0;527.0;-429.0;38
?;20;472.0;503.0;-476.0;20
?;9;394.0;467.0;-694.0;9
?;-1;353.0;549.0;-995.0;-1
-163;-5;350.0;617.0;-1199.0;-5
-163;48;374.0;702.0;-1253.0;48
-163;87;307.0;782.0;-962.0;87
-163;48;294.0;?;-741.0;48
-163;6;311.0;?;-515.0;6
-164;30;310.0;?;-369.0;30
-163;42;265.0;?;-303.0;42
-164;-68;110.0;?;-251.0;-68
-164;-182;126.0;?;-276.0;-182
-164;-217;192.0;?;-262.0;-217
-164;-252;298.0;?;-296.0;-252
-164;-209;332.0;876.0;-1.0;-209
-164;-74;400.0;854.0;403.0;-74
-164;-40;488.0;761.0;344.0;-40
-164;-60;443.0;695.0;-23.0;-60
-164;-49;458.0;841.0;-464.0;-49
-164;-53;430.0;820.0;-284.0;-53
-164;-53;401.0;825.0;-172.0;-53
-164;-52;480.0;877.0;-57.0;-52
-164;-51;477.0;914.0;-368.0;-51
-164;-55;356.0;1012.0;-441.0;-55
-164;-49;422.0;988.0;376.0;-49
-164;-55;552.0;1012.0;705.0;-55
-164;-54;533.0;884.0;-135.0;-54
-164;-14;599.0;824.0;17.0;-14
-164;-28;707.0;928.0;365.0;-28
-164;-14;766.0;758.0;253.0;-14
-164;6;766.0;819.0;-394.0;6
-164;-34;700.0;875.0;-610.0;-34
-164;-24;696.0;859.0;-183.0;-24
-164;-22;633.0;753.0;42.0;-22
-164;2;559.0;750.0;-180.0;2
-164;45;601.0;781.0;-101.0;45
-164;34;648.0;794.0;-346.0;34
-164;19;668.0;748.0;-637.0;19
-164;28;557.0;858.0;-830.0;28
-164;36;607.0;790.0;-752.0;36
-164;9;526.0;865.0;-709.0;9
-164;0;495.0;957.0;-537.0;0
-164;-6;510.0;852.0;230.0;-6
-164;-10;417.0;807.0;250.0;-10
-164;26;412.0;790.0;52.0;26
-164;17;516.0;895.0;938.0;17
-164;11;533.0;868.0;543.0;11
?;20;499.0;862.0;34.0;20
?;22;506.0;899.0;303.0;22
?;19;594.0;977.0;161.0;19
?;-35;503.0;858.0;348.0;-35
?;-36;564.0;938.0;542.0;-36
?;-3;564.0;997.0;452.0;-3
?;17;616.0;886.0;145.0;17
?;15;584.0;773.0;145.0;15
?;-1;643.0;865.0;281.0;-1
?;18;613.0;801.0;379.0;18
?;4;612.0;778.0;122.0;4
-164;9;586.0;894.0;317.0;9
-164;15;590.0;802.0;363.0;15
-164;0;599.0;844.0;643.0;0
-164;9;547.0;812.0;1289.0;9
-164;-26;540.0;796.0;1590.0;-26
-164;-18;457.0;817.0;1306.0;-18
-164;6;464.0;843.0;701.0;6
-164;0;294.0;561.0;533.0;0
-163;35;381.0;558.0;257.0;35
-163;48;293.0;548.0;242.0;48
-163;30;248.0;543.0;442.0;30
-163;52;244.0;542.0;533.0;52
-163;23;207.0;515.0;465.0;23
-163;-32;267.0;479.0;450.0;-32
-163;-6;196.0;520.0;468.0;-6
-163;-2;167.0;538.0;411.0;-2
-163;19;149.0;494.0;296.0;19
-162;42;179.0;546.0;163.0;42
-163;51;200.0;513.0;12.0;51
-162;113;214.0;516.0;-13.0;113
-161;85;158.0;535.0;3.0;85
-162;?;143.0;576.0;-83.0;83
-160;?;184.0;581.0;-211.0;157
-156;?;142.0;539.0;-296.0;635
-154;?;129.0;519.0;-24.0;632
-152;?;139.0;503.0;230.0;998
-149;?;118.0;481.0;125.0;1614
-147;?;79.0;498.0;-79.0;776
-146;?;80.0;474.0;-171.0;1550
-147;?;104.0;499.0;-221.0;-417
-148;?;52.0;?;-341.0;-2719
-150;?;38.0;?;-420.0;325
-150;?;28.0;?;-431.0;788
-151;?;47.0;?;-461.0;236
-149;364;68.0;?;-224.0;364
-147;-513;120.0;?;-19.0;-513
-146;-136;110.0;?;126.0;-136
-146;-167;135.0;?;179.0;-167
-146;-307;157.0;?;260.0;-307
-142;187;174.0;?;297.0;187
-140;441;181.0;?;335.0;441
-140;303;163.0;?;384.0;303
-136;139;183.0;?;175.0;139
-136;142;166.0;597.0;86.0;142
-137;151;146.0;610.0;54.0;151
-136;132;166.0;613.0;-49.0;132
-137;161;193.0;605.0;-112.0;161
-136;126;264.0;631.0;-245.0;126
-137;153;277.0;631.0;-267.0;153
-137;160;257.0;664.0;-85.0;160
-136;77;249.0;673.0;-9.0;77
-137;295;237.0;671.0;-226.0;295
?;-277;258.0;680.0;-494.0;-277
?;-1052;269.0;692.0;-590.0;-1052
?;-766;248.0;703.0;-577.0;-766
?;-50;232.0;765.0;-552.0;-50
-137;1116;254.0;762.0;-624.0;1116
-138;1589;287.0;780.0;-790.0;1589
-137;1326;325.0;774.0;-946.0;1326
-136;1213;359.0;774.0;-969.0;1213
-136;1235;369.0;771.0;-1037.0;1235
-136;1269;421.0;790.0;-1195.0;1269
-134;990;435.0;810.0;-1269.0;990
-134;1136;423.0;758.0;-1391.0;1136
-133;918;418.0;762.0;-1333.0;918
-135;1404;429.0;753.0;-1260.0;1404
-137;3416;419.0;771.0;-1376.0;3416
-137;2974;400.0;749.0;-1460.0;2974
-148;994;397.0;758.0;-1598.0;994
-159;774;400.0;713.0;-1722.0;774
-162;277;408.0;764.0;-1951.0;277
-168;-623;370.0;691.0;-2000.0;-623
-171;-268;372.0;703.0;-2002.0;-268
-172;-87;325.0;678.0;-1927.0;-87
-173;-50;312.0;680.0;-1812.0;-50
-172;14;235.0;663.0;-1709.0;14
-173;-77;284.0;724.0;-1655.0;-77
-173;63;349.0;698.0;-1574.0;63
-173;-13;350.0;665.0;-1432.0;-13
-173;-66;372.0;654.0;-904.0;-66
-173;-43;357.0;660.0;-586.0;-43
-173;-77;324.0;645.0;-901.0;-77
-173;-50;335.0;666.0;-1122.0;-50
-174;-57;369.0;711.0;-1078.0;-57
-174;-83;417.0;704.0;-1114.0;-83
-173;-43;426.0;721.0;-1097.0;-43
-176;-23;426.0;753.0;-1040.0;-23
-171;-47;426.0;765.0;-1003.0;-47
-178;-32;426.0;759.0;-949.0;-32
-172;-53;433.0;754.0;-914.0;-53
-170;-191;462.0;859.0;-947.0;-191
-186;-394;475.0;911.0;-947.0;-394
-148;-749;465.0;849.0;-817.0;-749
-218;-1210;500.0;816.0;-728.0;-1210
-101;-2137;592.0;892.0;?;-2137
187;-2216;547.0;856.0;?;-2216
187;-2154;395.0;851.0;?;-2154
174;-2772;469.0;839.0;?;-2772
166;182;564.0;785.0;?;182
197;2866;533.0;739.0;?;2866
114;1883;464.0;747.0;?;1883
-166;1519;410.0;765.0;?;1519
-176;1797;364.0;775.0;?;1797
-148;1886;490.0;885.0;?;1886
-173;1737;451.0;846.0;?;1737
-169;2234;464.0;853.0;?;2234
-163;1584;486.0;745.0;?;1584
-179;216;521.0;807.0;-985.0;216
-201;1369;593.0;870.0;-774.0;1369
58;3274;649.0;930.0;-575.0;3274
251;5332;599.0;925.0;-453.0;5332
68;1948;569.0;943.0;-317.0;1948
-224;-3351;674.0;886.0;-238.0;-3351
-182;-1828;722.0;856.0;-245.0;-1828
152;242;669.0;778.0;-287.0;242
-11;220;630.0;773.0;-159.0;220
-292;171;610.0;702.0;-62.0;171
-45;-109;618.0;701.0;-223.0;-109
194;-4;563.0;691.0;-104.0;-4
181;32;549.0;695.0;-43.0;32
175;25;571.0;723.0;-232.0;25
185;21;602.0;725.0;-344.0;21
175;11;556.0;752.0;-195.0;11
183;31;579.0;792.0;48.0;31
178;18;601.0;754.0;-40.0;18
179;28;604.0;806.0;-134.0;28
183;28;632.0;842.0;-68.0;28
173;-43;642.0;885.0;92.0;-43
189;10;647.0;871.0;108.0;10
169;-5;639.0;860.0;40.0;-5
187;-10;662.0;910.0;-153.0;-10
189;-6;693.0;872.0;-259.0;-6
-86;-420;625.0;853.0;-196.0;-420
-260;-682;652.0;866.0;-112.0;-682
-20;-670;698.0;846.0;-70.0;-670
218;-371;677.0;791.0;-163.0;-371
168;514;690.0;819.0;-14.0;?
164;1469;710.0;573.0;161.0;?
226;2227;686.0;923.0;-93.0;?
-29;2477;708.0;1822.0;-146.0;?
-217;1985;689.0;1065.0;-100.0;?
-156;1047;602.0;1018.0;-84.0;?
-175;-14;453.0;931.0;-218.0;?
-178;-923;841.0;930.0;-247.0;?
-169;?;854.0;848.0;-295.0;-1407
-181;?;829.0;904.0;-469.0;-1197
-171;?;736.0;780.0;-807.0;-422
-174;?;700.0;775.0;-315.0;-57
-171;?;705.0;831.0;769.0;-22
-171;?;718.0;845.0;239.0;425
-172;?;683.0;738.0;-276.0;490
-172;?;696.0;635.0;-107.0;85
-172;?;718.0;733.0;263.0;-119
-172;?;732.0;690.0;608.0;-34
-172;?;665.0;619.0;1167.0;144
-172;?;630.0;561.0;1485.0;118
-172;?;641.0;667.0;1254.0;105
-171;?;657.0;860.0;799.0;162
-171;126;612.0;948.0;838.0;126
-171;132;548.0;942.0;1057.0;132
-171;155;548.0;846.0;867.0;155
-171;72;594.0;988.0;614.0;72
-171;52;576.0;892.0;645.0;52
-171;187;519.0;890.0;1303.0;187
-170;222;446.0;701.0;1710.0;222
-171;236;605.0;582.0;684.0;236
-171;230;545.0;448.0;-1600.0;230
-170;197;357.0;537.0;-3729.0;197
-171;307;221.0;537.0;-4414.0;307
-170;-32;126.0;604.0;-4374.0;-32
-168;-289;80.0;667.0;-3821.0;-289
-169;-38;106.0;652.0;-2895.0;-38
-169;-17;117.0;645.0;-2000.0;-17
-168;105;183.0;665.0;-1127.0;105
-168;244;270.0;639.0;-655.0;244
-167;249;317.0;698.0;-265.0;249
-166;368;327.0;737.0;174.0;368
-165;535;353.0;761.0;438.0;535
-164;579;344.0;760.0;547.0;579
-162;423;365.0;826.0;636.0;?
-162;454;371.0;764.0;571.0;?
-161;250;397.0;741.0;174.0;250
-158;-191;456.0;831.0;-312.0;-191
-158;-706;483.0;735.0;-553.0;-706
-158;-724;520.0;825.0;-460.0;-724
-158;-350;500.0;777.0;-127.0;-350
-159;-1598;532.0;830.0;204.0;-1598
-161;-1945;505.0;725.0;224.0;-1945
-162;-508;544.0;760.0;336.0;-508
-163;-85;560.0;898.0;438.0;-85
-163;1;514.0;838.0;370.0;1
-163;41;494.0;841.0;669.0;41
