InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
154.0;-66;-390.0;133;519.0;623.0;413.0;-917.0;-133;344.0;804.0;-66;-399.0
193.0;-14;-413.0;83;481.0;601.0;332.0;?;-83;225.0;641.0;-14;-393.0
321.0;-22;-398.0;85;432.0;632.0;250.0;-613.0;-85;125.0;599.0;-22;-433.0
447.0;7;-447.0;117;621.0;718.0;87.0;-318.0;-117;244.0;544.0;7;-70.0
539.0;-55;-603.0;93;576.0;810.0;201.0;-754.0;-93;453.0;673.0;-55;-414.0
533.0;-106;-515.0;61;609.0;842.0;122.0;-1447.0;?;651.0;800.0;-106;-455.0
451.0;55;-430.0;-68;167.0;732.0;-52.0;-843.0;68;839.0;911.0;55;-651.0
483.0;9;-367.0;-70;749.0;486.0;-143.0;-400.0;70;860.0;888.0;9;-492.0
370.0;-95;-315.0;49;423.0;127.0;-192.0;-283.0;-49;640.0;483.0;-95;-343.0
319.0;-69;-249.0;69;97.0;-189.0;-221.0;-148.0;-69;263.0;83.0;-69;-97.0
240.0;-7;-59.0;2;86.0;?;-235.0;-98.0;-2;-30.0;-133.0;-7;-190.0
191.0;?;-87.0;-138;223.0;-315.0;-221.0;-135.0;?;-109.0;?;62;-190.0
171.0;19;?;?;217.0;-149.0;-234.0;-118.0;116;40.0;-29.0;19;-181.0
69.0;48;?;-23;260.0;-16.0;-206.0;60.0;23;345.0;129.0;48;-41.0
38.0;-25;-102.0;-208;370.0;59.0;-124.0;-223.0;208;536.0;291.0;-25;-117.0
61.0;-10;-94.0;172;388.0;71.0;-79.0;-21.0;-172;?;269.0;-10;57.0
53.0;-898;-51.0;681;302.0;117.0;-68.0;-257.0;-681;171.0;204.0;?;-70.0
15.0;-1493;-26.0;?;321.0;219.0;-162.0;47.0;?;216.0;278.0;-1493;89.0
33.0;-1301;-124.0;518;170.0;241.0;-125.0;?;-518;330.0;437.0;-1301;240.0
133.0;?;-132.0;656;282.0;311.0;24.0;-95.0;-656;?;430.0;-2797;166.0
213.0;-1843;82.0;985;297.0;429.0;-43.0;328.0;-985;?;464.0;-1843;211.0
?;744;110.0;346;453.0;567.0;-91.0;-42.0;-346;305.0;545.0;744;128.0
30.0;935;484.0;-1074;752.0;576.0;-156.0;-222.0;1074;612.0;679.0;935;-276.0
132.0;1182;429.0;-1036;948.0;536.0;-271.0;469.0;1036;650.0;?;1182;178.0
107.0;1148;465.0;-108;1375.0;503.0;-78.0;-147.0;108;530.0;755.0;1148;202.0
139.0;811;310.0;455;1093.0;568.0;-42.0;148.0;-455;301.0;721.0;811;127.0
418.0;-7;426.0;-36;-367.0;-745.0;-585.0;1281.0;?;-576.0;-949.0;-7;2100.0
439.0;49;530.0;?;-1025.0;-639.0;?;789.0;28;-753.0;-1059.0;49;2348.0
231.0;-17;?;-15;-581.0;-307.0;167.0;630.0;15;-1096.0;-1016.0;-17;113.0
16.0;-19;-26.0;-16;-360.0;61.0;-101.0;-92.0;16;-864.0;?;-19;287.0
-217.0;47;-108.0;-16;-910.0;241.0;-11.0;321.0;16;-278.0;?;47;0.0
-336.0;10;-287.0;-29;-823.0;160.0;218.0;227.0;29;106.0;-220.0;10;-49.0
-190.0;0;-288.0;-35;-853.0;-112.0;264.0;561.0;35;-361.0;?;0;30.0
-116.0;-8;?;-27;-910.0;-448.0;319.0;558.0;27;-1115.0;-1047.0;-8;30.0
-121.0;?;-426.0;-19;-900.0;-607.0;394.0;486.0;19;-1389.0;-1220.0;3;-149.0
-108.0;?;-411.0;-14;-1025.0;-704.0;281.0;251.0;14;-1355.0;-1144.0;-2;-269.0
63.0;1460;4328.0;3183;-697.0;?;1433.0;?;?;-1037.0;-859.0;1460;-4510.0
50.0;7372;3438.0;3622;-956.0;85.0;1059.0;-2703.0;-3622;-1239.0;-861.0;7372;-2766.0
62.0;5856;2765.0;3372;-1050.0;119.0;718.0;115.0;-3372;-1414.0;-938.0;5856;-1255.0
36.0;2425;2317.0;1816;-1162.0;158.0;460.0;1757.0;-1816;-1400.0;-982.0;2425;5.0
54.0;2184;1872.0;?;-1415.0;213.0;431.0;2285.0;?;-1342.0;-1035.0;2184;256.0
94.0;1384;1245.0;968;?;145.0;232.0;?;-968;-1161.0;-721.0;1384;-172.0
142.0;1579;728.0;824;-1498.0;-6.0;150.0;100.0;-824;-946.0;-581.0;1579;-263.0
29.0;2362;157.0;696;-1641.0;-149.0;244.0;-980.0;-696;-1211.0;-1192.0;2362;-791.0
14.0;2271;-430.0;-26;-1503.0;-378.0;401.0;-1663.0;26;-1516.0;-1473.0;?;-1193.0
30.0;1078;-977.0;-1962;-1328.0;-673.0;511.0;-1858.0;1962;-1565.0;-1663.0;1078;-1082.0
-36.0;57;-1510.0;-3164;-1079.0;-907.0;453.0;-1651.0;3164;-1596.0;-1490.0;57;-949.0
-127.0;-715;-1908.0;-3542;-1030.0;-977.0;223.0;-1254.0;3542;-1557.0;-1468.0;-715;-961.0
-189.0;-1199;-1850.0;-3517;-1157.0;-977.0;82.0;-564.0;3517;-1530.0;-1515.0;-1199;-569.0
-303.0;-915;-1429.0;-3130;-1214.0;-966.0;1.0;?;3130;-1116.0;-1478.0;-915;210.0
-273.0;-821;-979.0;-3277;?;-997.0;-231.0;713.0;3277;-948.0;-1172.0;-821;618.0
-156.0;-606;-493.0;-3142;-1137.0;-978.0;-283.0;649.0;3142;-1228.0;-1150.0;-606;377.0
-66.0;-990;-90.0;-3550;-1020.0;-867.0;-181.0;358.0;3550;-1739.0;-1272.0;-990;-15.0
?;-393;125.0;-2722;-834.0;-628.0;-63.0;-149.0;2722;-2329.0;-1275.0;-393;-340.0
186.0;978;295.0;?;-679.0;-466.0;82.0;-599.0;-504;-2479.0;-1081.0;978;-379.0
258.0;1068;438.0;?;-458.0;-366.0;136.0;-664.0;-1374;-1999.0;-680.0;1068;-389.0
191.0;1868;552.0;522;-416.0;-370.0;190.0;-560.0;-522;-1292.0;-408.0;1868;-385.0
-2.0;1026;611.0;491;-475.0;-253.0;130.0;-615.0;-491;-734.0;-316.0;1026;-567.0
-139.0;-2;620.0;237;-509.0;-86.0;83.0;-720.0;?;-350.0;-232.0;-2;-698.0
-94.0;880;533.0;-146;-522.0;63.0;90.0;-680.0;146;58.0;-73.0;880;-795.0
3.0;?;356.0;-124;-445.0;103.0;79.0;?;124;532.0;11.0;726;?
138.0;548;295.0;-140;-359.0;64.0;?;-457.0;140;925.0;-153.0;548;-642.0
169.0;387;?;?;-290.0;-52.0;35.0;-220.0;76;1059.0;-374.0;387;-413.0
123.0;10;205.0;34;-209.0;-237.0;-69.0;-25.0;-34;764.0;-470.0;?;-284.0
108.0;-30;229.0;6;-140.0;-349.0;-77.0;46.0;-6;455.0;-470.0;-30;-299.0
173.0;-97;324.0;47;158.0;-387.0;-60.0;29.0;-47;299.0;-383.0;-97;-397.0
235.0;-42;459.0;55;294.0;-398.0;31.0;-74.0;-55;?;-71.0;-42;-407.0
238.0;-67;561.0;58;287.0;-328.0;-61.0;190.0;-58;1045.0;341.0;-67;437.0
235.0;-84;623.0;84;?;-281.0;-303.0;943.0;-84;1559.0;?;-84;1130.0
?;-4;425.0;77;285.0;-259.0;-357.0;1545.0;-77;1146.0;-353.0;-4;1054.0
549.0;?;169.0;75;601.0;-192.0;-240.0;1217.0;-75;376.0;-507.0;15;138.0
450.0;-2;233.0;57;676.0;23.0;-5.0;240.0;-57;-148.0;-171.0;-2;-286.0
114.0;-10;454.0;15;643.0;170.0;130.0;-289.0;-15;515.0;424.0;-10;-75.0
-133.0;-24;734.0;38;354.0;86.0;-49.0;-283.0;-38;538.0;335.0;-24;425.0
-198.0;-9;653.0;85;190.0;8.0;-213.0;-102.0;?;242.0;254.0;-9;-212.0
-204.0;-55;355.0;73;-137.0;92.0;-35.0;-294.0;-73;-715.0;477.0;-55;-776.0
?;?;25.0;?;-384.0;205.0;240.0;-775.0;-127;-1451.0;?;?;-950.0
-321.0;-47;-182.0;125;-259.0;294.0;250.0;-906.0;-125;-1739.0;150.0;-47;-803.0
-229.0;?;-367.0;173;-131.0;441.0;193.0;-556.0;-173;-1714.0;210.0;-46;-444.0
-161.0;24;-341.0;398;?;620.0;57.0;-53.0;-398;-1242.0;?;24;-125.0
-155.0;-72;?;731;-229.0;735.0;-74.0;304.0;-731;-629.0;420.0;-72;94.0
-46.0;-155;-162.0;2206;-277.0;775.0;-108.0;301.0;-2206;?;386.0;-155;159.0
-2.0;-421;-162.0;3077;-120.0;636.0;-89.0;136.0;-3077;154.0;288.0;-421;90.0
108.0;-616;-284.0;4672;-5.0;458.0;-111.0;-82.0;-4672;63.0;246.0;-616;32.0
346.0;-351;-433.0;6464;214.0;399.0;-152.0;-139.0;-6464;41.0;248.0;-351;52.0
545.0;-764;-520.0;5319;282.0;336.0;-202.0;-27.0;-5319;235.0;173.0;-764;153.0
570.0;-1779;-576.0;5044;?;208.0;-299.0;218.0;-5044;409.0;56.0;-1779;430.0
497.0;-2101;-612.0;751;259.0;-20.0;?;557.0;-751;376.0;-211.0;-2101;670.0
454.0;-1302;-674.0;-4370;250.0;-287.0;-429.0;688.0;4370;134.0;-283.0;-1302;727.0
452.0;-699;-840.0;-2809;364.0;-785.0;-396.0;569.0;2809;-934.0;-251.0;-699;630.0
324.0;-1039;-956.0;-2293;-12.0;-822.0;-325.0;310.0;2293;1589.0;?;-1039;295.0
281.0;-1188;-926.0;-2967;223.0;-574.0;-250.0;61.0;2967;1931.0;-914.0;-1188;140.0
418.0;-1345;-861.0;-3567;556.0;-391.0;-259.0;-87.0;3567;273.0;-1271.0;-1345;464.0
354.0;-1259;-718.0;-4223;60.0;-442.0;-232.0;208.0;4223;-1342.0;-1299.0;-1259;834.0
270.0;-2548;-487.0;-4400;325.0;-560.0;-170.0;765.0;4400;-1851.0;-827.0;?;960.0
126.0;-3006;-86.0;-4181;716.0;?;101.0;762.0;4181;-1561.0;-578.0;-3006;691.0
47.0;-1667;411.0;-4061;970.0;-254.0;272.0;259.0;4061;-754.0;49.0;-1667;543.0
-180.0;?;868.0;-4551;1065.0;171.0;364.0;238.0;4551;471.0;1141.0;-1804;684.0
-300.0;570;1127.0;?;677.0;400.0;212.0;426.0;787;1740.0;2116.0;570;?
-484.0;489;1036.0;1928;802.0;559.0;-59.0;889.0;-1928;2154.0;2387.0;489;1321.0
-607.0;?;733.0;452;499.0;517.0;-157.0;1230.0;-452;1688.0;1681.0;2268;1100.0
-643.0;?;462.0;2136;415.0;484.0;-185.0;1186.0;-2136;438.0;976.0;6451;726.0
-584.0;1815;193.0;4134;504.0;561.0;-165.0;735.0;-4134;-390.0;874.0;1815;534.0
-532.0;821;-141.0;2275;479.0;631.0;-162.0;385.0;-2275;-343.0;?;?;411.0
-557.0;2111;-406.0;42;333.0;654.0;-212.0;336.0;-42;?;1014.0;2111;228.0
-533.0;-1;-617.0;-262;227.0;596.0;-327.0;535.0;262;537.0;1003.0;-1;321.0
-426.0;212;-815.0;36;214.0;463.0;-463.0;660.0;-36;670.0;959.0;212;422.0
-339.0;-86;-986.0;75;95.0;354.0;-586.0;674.0;-75;656.0;771.0;-86;481.0
-338.0;-175;-1233.0;76;61.0;212.0;-556.0;609.0;-76;361.0;375.0;-175;512.0
-104.0;59;-1448.0;75;238.0;100.0;-472.0;634.0;-75;271.0;324.0;59;?
167.0;?;-1448.0;?;262.0;89.0;-365.0;480.0;-74;354.0;351.0;-101;129.0
307.0;-28;-1110.0;41;284.0;132.0;-361.0;498.0;-41;581.0;715.0;?;1089.0
?;-66;-804.0;22;27.0;148.0;-519.0;1154.0;?;862.0;52.0;-66;1875.0
-301.0;17;-981.0;-4;259.0;-18.0;-560.0;1745.0;4;1239.0;-443.0;17;1943.0
101.0;83;-1048.0;1;-479.0;-245.0;-382.0;1739.0;-1;1287.0;-242.0;83;1273.0
320.0;-11;?;57;646.0;-102.0;-115.0;1167.0;-57;708.0;261.0;-11;?
-92.0;-3;316.0;5;427.0;198.0;146.0;-84.0;-5;578.0;-38.0;-3;-7.0
-45.0;-2;882.0;24;-22.0;93.0;396.0;-833.0;?;795.0;-29.0;-2;-759.0
27.0;-72;1266.0;60;-284.0;-51.0;644.0;-1458.0;-60;163.0;-709.0;-72;-1442.0
171.0;-34;1463.0;117;-216.0;-36.0;756.0;-1731.0;-117;-1204.0;-1041.0;?;-1644.0
237.0;-49;1594.0;221;-129.0;14.0;760.0;-1495.0;-221;-2247.0;-992.0;-49;-1252.0
228.0;15;1692.0;47;-164.0;94.0;575.0;-1003.0;-47;-2261.0;-496.0;15;-692.0
98.0;-19;1724.0;620;?;212.0;398.0;-471.0;-620;-1470.0;-221.0;-19;-277.0
74.0;?;1734.0;758;-177.0;236.0;375.0;-72.0;-758;-574.0;100.0;-72;-244.0
71.0;-82;1472.0;911;2.0;391.0;363.0;83.0;-911;36.0;484.0;-82;-179.0
109.0;-81;1064.0;900;291.0;533.0;337.0;214.0;-900;112.0;496.0;-81;-109.0
182.0;6;603.0;?;293.0;?;264.0;100.0;-274;298.0;643.0;6;?
255.0;-525;91.0;3906;458.0;801.0;98.0;48.0;-3906;689.0;699.0;-525;-21.0
261.0;-1194;-274.0;6210;394.0;?;-104.0;-54.0;-6210;976.0;529.0;-1194;?
184.0;-1826;-594.0;3857;252.0;624.0;-304.0;?;-3857;877.0;302.0;-1826;189.0
203.0;-1729;-896.0;850;159.0;348.0;-416.0;149.0;-850;532.0;300.0;-1729;402.0
237.0;?;-1179.0;-2535;317.0;200.0;-514.0;261.0;2535;168.0;523.0;-210;493.0
43.0;702;-1493.0;-3082;246.0;126.0;-597.0;188.0;3082;81.0;329.0;702;209.0
31.0;486;-1754.0;-2225;48.0;5.0;-412.0;-88.0;2225;-159.0;-510.0;486;126.0
132.0;7;-2039.0;-2542;218.0;-63.0;-143.0;-262.0;2542;-794.0;-931.0;7;394.0
63.0;196;-2075.0;-3177;44.0;-169.0;-257.0;-84.0;3177;-1095.0;-851.0;196;707.0
-130.0;704;-1600.0;-4048;-256.0;-202.0;-324.0;517.0;4048;-844.0;-407.0;704;981.0
-289.0;-18;-1250.0;-4421;18.0;-426.0;-129.0;695.0;4421;-115.0;20.0;-18;700.0
-167.0;-1235;-648.0;-4347;491.0;?;145.0;51.0;4347;653.0;596.0;-1235;324.0
-104.0;-1702;89.0;-3476;496.0;18.0;395.0;-462.0;3476;1073.0;679.0;-1702;278.0
-188.0;-749;709.0;-2476;?;225.0;542.0;-94.0;2476;822.0;697.0;-749;329.0
-238.0;-2593;1006.0;-2554;105.0;142.0;473.0;414.0;2554;372.0;607.0;-2593;499.0
-318.0;-2967;1090.0;-1524;5.0;62.0;341.0;507.0;1524;137.0;469.0;-2967;385.0
-337.0;1197;1033.0;785;-66.0;14.0;229.0;582.0;-785;128.0;398.0;1197;154.0
-240.0;548;885.0;1379;-135.0;10.0;100.0;667.0;-1379;238.0;311.0;548;-15.0
?;1313;939.0;1859;-129.0;57.0;40.0;561.0;-1859;-80.0;-80.0;1313;-165.0
-102.0;3987;984.0;2981;-138.0;16.0;26.0;223.0;?;-362.0;-358.0;3987;-416.0
?;1812;888.0;3015;-173.0;-11.0;-49.0;-249.0;-3015;-471.0;-284.0;1812;-573.0
?;597;739.0;1914;-244.0;-29.0;-194.0;-555.0;-1914;-524.0;-110.0;597;-549.0
56.0;731;454.0;308;-281.0;-90.0;-315.0;-613.0;-308;-214.0;-56.0;731;-604.0
138.0;511;127.0;-112;-348.0;-202.0;-389.0;-344.0;?;-14.0;-82.0;511;-475.0
182.0;257;?;105;-372.0;-279.0;?;-174.0;-105;-137.0;-303.0;257;-337.0
176.0;-17;-428.0;54;-320.0;-357.0;-381.0;-70.0;-54;-387.0;-540.0;-17;-361.0
306.0;-26;-701.0;140;-110.0;-391.0;-348.0;-142.0;-140;-461.0;-514.0;-26;-440.0
388.0;-92;-866.0;96;-123.0;-378.0;-338.0;-219.0;-96;-267.0;-396.0;?;-425.0
381.0;-60;-884.0;81;-48.0;-312.0;-370.0;-104.0;-81;137.0;-150.0;-60;120.0
312.0;-72;-864.0;139;-84.0;-278.0;-560.0;285.0;-139;486.0;-185.0;-72;546.0
299.0;-77;-916.0;137;-247.0;-370.0;-625.0;709.0;-137;746.0;?;-77;762.0
135.0;-63;-1132.0;120;-340.0;-480.0;-593.0;996.0;-120;?;-788.0;?;841.0
224.0;-34;-1389.0;39;-443.0;-637.0;-337.0;950.0;-39;23.0;-1010.0;-34;482.0
439.0;-11;-1372.0;33;-310.0;-602.0;-166.0;329.0;-33;-584.0;-799.0;-11;-199.0
372.0;-34;-713.0;55;-315.0;-277.0;12.0;-486.0;-55;-465.0;-213.0;-34;-425.0
162.0;?;118.0;-15;-791.0;12.0;109.0;-723.0;15;100.0;-225.0;14;-589.0
-9.0;-118;550.0;?;?;65.0;242.0;-1027.0;-163;-38.0;-860.0;-118;-1118.0
19.0;-122;797.0;187;-941.0;-42.0;604.0;-1512.0;-187;-823.0;-1299.0;-122;-1620.0
125.0;-145;960.0;351;-1122.0;-97.0;829.0;-1722.0;-351;-1877.0;?;-145;-1762.0
187.0;-279;1213.0;931;-1148.0;-41.0;944.0;-1622.0;-931;-2577.0;-1225.0;-279;-1615.0
224.0;-70;1489.0;1243;-926.0;-6.0;881.0;-1233.0;-1243;?;-736.0;-70;-1284.0
140.0;-294;1697.0;?;-986.0;170.0;770.0;-899.0;-2663;?;-378.0;-294;-971.0
101.0;-98;1788.0;4977;-965.0;326.0;692.0;-622.0;-4977;-665.0;-221.0;-98;-798.0
162.0;1062;1764.0;5743;-608.0;444.0;692.0;-552.0;-5743;-180.0;?;1062;-865.0
251.0;1672;1627.0;4689;-464.0;462.0;701.0;-672.0;-4689;83.0;-99.0;1672;-796.0
331.0;1752;1364.0;3521;-236.0;479.0;718.0;-801.0;-3521;78.0;-7.0;1752;-770.0
452.0;1649;1008.0;2399;-105.0;435.0;538.0;-748.0;-2399;-201.0;-24.0;?;-678.0
446.0;1068;634.0;27;98.0;346.0;359.0;-620.0;-27;-218.0;-160.0;1068;-463.0
418.0;465;210.0;-1935;42.0;226.0;185.0;-366.0;1935;-354.0;-247.0;465;-199.0
366.0;213;-169.0;-2130;174.0;17.0;-20.0;-205.0;2130;-299.0;-185.0;213;-3.0
220.0;271;-593.0;-2253;-561.0;-141.0;?;-66.0;2253;13.0;-35.0;271;288.0
39.0;258;-1052.0;-3500;-67.0;-361.0;-603.0;32.0;3500;?;-244.0;258;237.0
43.0;-348;-1720.0;-4649;?;-565.0;-467.0;-192.0;4649;-972.0;-1279.0;-348;?
66.0;-907;-1997.0;-4287;-594.0;-639.0;-403.0;-603.0;4287;-1837.0;-1365.0;-907;-19.0
49.0;-1432;-1630.0;-3852;-253.0;-581.0;-153.0;-879.0;3852;-1896.0;-688.0;-1432;-4.0
-39.0;-1078;-847.0;-3906;167.0;-393.0;87.0;-695.0;3906;-1091.0;-547.0;-1078;162.0
-188.0;-1594;-215.0;-3127;62.0;-192.0;102.0;-212.0;3127;-476.0;-32.0;-1594;313.0
-401.0;-1749;2.0;-2577;-118.0;-105.0;-16.0;394.0;2577;39.0;281.0;?;473.0
-394.0;966;139.0;-1726;-84.0;47.0;-93.0;851.0;1726;105.0;482.0;966;631.0
-331.0;139;220.0;977;-49.0;205.0;-88.0;855.0;-977;18.0;374.0;139;479.0
-199.0;953;342.0;1806;-261.0;301.0;27.0;537.0;-1806;-97.0;241.0;953;170.0
-164.0;4516;?;3312;-205.0;412.0;159.0;218.0;-3312;-257.0;69.0;4516;31.0
-120.0;2736;712.0;4426;-215.0;385.0;210.0;43.0;?;-157.0;-44.0;2736;4.0
-119.0;965;757.0;657;-257.0;367.0;160.0;-56.0;-657;27.0;101.0;965;-232.0
-122.0;799;722.0;20;-175.0;330.0;65.0;-202.0;-20;227.0;339.0;799;-493.0
-141.0;552;644.0;578;-240.0;253.0;-31.0;-425.0;-578;358.0;383.0;552;-518.0
-98.0;455;525.0;?;-207.0;154.0;-119.0;-473.0;404;263.0;309.0;455;-454.0
9.0;-81;357.0;261;-240.0;44.0;-180.0;?;-261;179.0;89.0;-81;?
137.0;-144;178.0;115;-178.0;-41.0;-160.0;-281.0;-115;21.0;-205.0;-144;?
322.0;-116;32.0;43;86.0;-114.0;-115.0;-256.0;-43;-102.0;-304.0;-116;-510.0
404.0;-103;-90.0;172;17.0;-165.0;-103.0;-183.0;-172;?;-124.0;-103;-310.0
210.0;-83;-157.0;68;-25.0;-194.0;?;161.0;-68;308.0;81.0;-83;310.0
-43.0;-88;-355.0;129;-259.0;-362.0;-440.0;777.0;-129;670.0;-343.0;-88;697.0
-155.0;-89;-655.0;18;?;-607.0;-436.0;1101.0;-18;659.0;-894.0;-89;877.0
-95.0;-84;?;33;-395.0;-843.0;-140.0;1037.0;-33;198.0;-1400.0;-84;566.0
202.0;24;-1336.0;22;-494.0;-891.0;-54.0;609.0;-22;-460.0;-1069.0;24;-15.0
274.0;18;-829.0;30;174.0;-491.0;106.0;-74.0;-30;-768.0;38.0;18;-263.0
-9.0;-31;-84.0;120;112.0;-301.0;41.0;-471.0;-120;348.0;-345.0;-31;-298.0
-224.0;-76;438.0;202;-240.0;-206.0;239.0;-764.0;-202;209.0;?;-76;-816.0
-193.0;-100;739.0;244;-463.0;-244.0;380.0;-1179.0;-244;-570.0;-992.0;-100;-1163.0
7.0;-93;830.0;367;-647.0;-251.0;437.0;-1282.0;-367;-1393.0;-812.0;-93;-1210.0
185.0;-160;1036.0;644;-567.0;-134.0;422.0;-1055.0;-644;-2048.0;-547.0;-160;-643.0
156.0;-27;1210.0;1235;-578.0;17.0;360.0;-591.0;-1235;-2021.0;-525.0;-27;-209.0
109.0;?;1270.0;1932;?;?;371.0;-193.0;-1932;-1743.0;-384.0;-12;-175.0
?;57;1265.0;1361;-523.0;374.0;457.0;-122.0;-1361;-1160.0;-134.0;57;-309.0
79.0;-44;1213.0;1924;-366.0;?;?;-344.0;-1924;-381.0;181.0;-44;-407.0
179.0;-490;1092.0;4246;4.0;803.0;650.0;-658.0;-4246;116.0;560.0;-490;-515.0
373.0;-706;922.0;3403;124.0;899.0;567.0;-723.0;-3403;670.0;836.0;-706;-441.0
388.0;-1052;714.0;587;265.0;927.0;389.0;-609.0;-587;1044.0;751.0;-1052;-340.0
391.0;-379;?;-889;236.0;875.0;228.0;-386.0;889;880.0;324.0;-379;-73.0
327.0;422;469.0;-1491;377.0;586.0;47.0;-161.0;?;407.0;-45.0;422;207.0
178.0;-19;256.0;-2291;170.0;384.0;-62.0;62.0;2291;-33.0;67.0;-19;?
-8.0;96;-146.0;-3287;-84.0;81.0;?;243.0;3287;44.0;221.0;96;604.0
-74.0;282;-638.0;-3528;?;-304.0;-472.0;217.0;3528;308.0;419.0;282;?
-195.0;-232;-1034.0;-4178;-78.0;-398.0;-410.0;-127.0;4178;267.0;-476.0;-232;-6.0
-143.0;-1262;-1040.0;-4403;-314.0;-416.0;-257.0;-619.0;4403;-35.0;-687.0;-1262;-461.0
-32.0;-1920;-389.0;-4190;-218.0;-477.0;116.0;-1066.0;4190;-421.0;-662.0;-1920;-640.0
?;-2648;354.0;-3828;259.0;-311.0;546.0;-1292.0;3828;-864.0;-853.0;-2648;-675.0
-242.0;-2897;?;-3625;?;-245.0;593.0;-1069.0;3625;?;-733.0;?;-504.0
-205.0;-306;1838.0;?;443.0;-365.0;1948.0;-1964.0;-192;-587.0;-343.0;-306;-356.0
-115.0;-528;1780.0;660;347.0;-165.0;2110.0;-2066.0;-660;-501.0;-243.0;-528;18.0
-39.0;-957;1681.0;991;361.0;-31.0;?;-2078.0;-991;-91.0;-173.0;-957;355.0
?;-2103;1481.0;847;355.0;127.0;2399.0;?;-847;5.0;-151.0;-2103;796.0
15.0;-2078;980.0;703;503.0;157.0;?;-2291.0;-703;85.0;-137.0;-2078;955.0
125.0;-1068;497.0;399;376.0;282.0;1752.0;-1996.0;-399;-138.0;201.0;-1068;1115.0
45.0;-953;?;328;339.0;320.0;1227.0;-1741.0;-328;46.0;306.0;-953;1136.0
-28.0;-591;-303.0;279;-26.0;387.0;880.0;-1550.0;-279;-186.0;359.0;-591;914.0
12.0;36;-606.0;-26;-23.0;468.0;715.0;-1623.0;26;-313.0;408.0;?;640.0
200.0;-92;-897.0;87;?;?;499.0;-1536.0;-87;-157.0;644.0;-92;603.0
325.0;38;-936.0;283;330.0;663.0;473.0;-1089.0;-283;?;705.0;38;212.0
332.0;231;-757.0;164;357.0;625.0;505.0;-719.0;-164;-246.0;465.0;?;56.0
215.0;?;-307.0;219;54.0;576.0;608.0;-629.0;-219;-496.0;337.0;67;268.0
276.0;-97;-72.0;372;-622.0;383.0;?;-1118.0;-372;-580.0;183.0;-97;156.0
372.0;-30;-98.0;363;-196.0;258.0;?;-1257.0;-363;-695.0;30.0;-30;-274.0
412.0;85;-138.0;441;-85.0;?;867.0;-819.0;-441;?;-261.0;85;-90.0
491.0;45;22.0;584;-241.0;-65.0;836.0;-168.0;-584;?;-446.0;45;13.0
350.0;67;200.0;681;-363.0;-223.0;845.0;267.0;-681;-1037.0;-446.0;67;-23.0
301.0;-102;189.0;696;-585.0;-338.0;818.0;353.0;-696;-882.0;-494.0;?;-76.0
233.0;-55;195.0;548;-633.0;-354.0;813.0;342.0;-548;-756.0;-670.0;-55;-144.0
216.0;113;243.0;271;-606.0;-400.0;759.0;154.0;-271;-702.0;-719.0;113;-262.0
239.0;-60;317.0;18;-557.0;-420.0;714.0;43.0;?;-654.0;-703.0;-60;-324.0
248.0;-90;370.0;-120;?;-487.0;511.0;-186.0;120;-539.0;-672.0;-90;-380.0
249.0;-74;344.0;-152;-531.0;-464.0;250.0;-64.0;?;-374.0;-604.0;-74;?
326.0;-62;208.0;-59;-410.0;-440.0;149.0;-72.0;59;-247.0;-564.0;-62;-224.0
380.0;-34;-44.0;59;-323.0;-417.0;97.0;?;-59;-234.0;-493.0;-34;-162.0
307.0;-75;?;57;-340.0;-417.0;55.0;-76.0;-57;-221.0;-507.0;-75;54.0
288.0;-7;-397.0;35;-436.0;-484.0;3.0;414.0;?;-171.0;-555.0;-7;114.0
216.0;19;-332.0;65;-454.0;-533.0;-49.0;66.0;-65;-143.0;-650.0;19;62.0
224.0;-47;-309.0;36;-384.0;-628.0;-57.0;-432.0;-36;-89.0;-711.0;-47;65.0
?;-58;-264.0;-19;-385.0;-637.0;-35.0;-75.0;19;-40.0;-672.0;-58;69.0
194.0;-21;-215.0;-123;-308.0;-626.0;-35.0;357.0;123;-163.0;-738.0;-21;176.0
139.0;20;-134.0;-160;-261.0;-587.0;-67.0;207.0;160;-333.0;-729.0;20;109.0
114.0;31;-70.0;-155;-188.0;-471.0;-120.0;36.0;155;-381.0;-574.0;31;93.0
31.0;?;81.0;-313;-58.0;-371.0;-125.0;35.0;313;-332.0;-399.0;57;-21.0
39.0;186;176.0;-347;-3.0;-217.0;-85.0;175.0;347;-113.0;-179.0;186;-15.0
49.0;240;48.0;-273;114.0;-85.0;-91.0;120.0;273;140.0;-68.0;?;-69.0
111.0;104;61.0;-372;261.0;76.0;?;-32.0;372;95.0;-1.0;104;-123.0
153.0;166;287.0;-384;382.0;210.0;-363.0;-620.0;384;-46.0;143.0;166;-66.0
