InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
392;419;47;-82;63;-77;54;-850;-392;63;56;54
509;478;193;-48;348;-117;?;-1014;-509;348;-116;254
1490;164;399;140;832;-160;526;-1045;-1490;832;27;526
3512;250;442;90;1352;-183;861;-1011;-3512;1352;56;861
?;1512;508;-162;?;-15;1541;-1708;-4490;2754;-1224;1541
4561;1438;-118;206;2327;736;575;-1341;-4561;2327;-1096;575
3640;1680;-42;373;1514;911;-1139;-1074;-3640;1514;-1150;-1139
2003;2634;538;468;2075;883;-1601;-1693;-2003;2075;-2176;-1601
686;1536;253;?;60;945;-1846;-1224;-686;60;-1020;-1846
-345;415;321;364;-2614;130;-2297;-638;345;-2614;379;-2297
-504;202;365;277;-2106;-54;-2057;-566;504;-2106;646;-2057
?;35;207;620;-1363;268;-663;-640;1102;-1363;718;-663
-2301;-9;290;549;-1183;118;393;-669;?;-1183;751;393
-3099;-31;220;358;-495;46;362;?;3099;-495;802;362
-3580;46;17;281;218;152;294;-328;3580;218;770;294
-3645;357;-57;146;781;129;?;-468;3645;781;421;196
-3723;643;-69;-239;590;-82;200;-466;3723;590;233;200
-3302;731;-450;-346;1193;154;670;-166;3302;1193;501;670
-2713;1236;-403;-891;554;-205;262;-295;2713;554;142;262
-2530;966;-706;-517;1335;256;771;-45;2530;1335;537;771
-418;1479;-895;-1084;160;78;685;119;418;160;520;685
2909;2809;-120;-2408;-5634;?;?;-1277;-2909;-5634;?;-1944
2907;847;-692;641;-2474;895;-1201;-1807;-2907;-2474;-851;-1201
617;81;-518;?;1030;864;329;-964;-617;1030;145;329
-259;1015;375;-919;-858;-970;-247;-798;259;-858;-267;-247
-99;276;19;290;141;43;60;-984;99;141;9;60
-15;415;122;13;178;-200;97;-925;15;178;-26;97
8;510;157;-132;99;-310;59;-908;-8;99;-63;59
79;341;69;137;540;-65;225;-923;-79;?;22;225
159;494;116;-83;410;-213;181;-894;-159;410;-34;181
157;430;33;?;439;-43;180;-905;-157;?;0;180
86;457;77;2;280;-107;120;-901;-86;280;-13;120
72;444;62;27;240;-74;63;-897;-72;240;0;63
65;452;64;15;201;-78;50;-899;-65;201;-7;50
-24;448;44;33;148;-45;39;-892;24;148;2;?
-59;442;61;8;11;-77;-18;-883;59;11;11;-18
30;438;107;16;71;-101;-2;-931;-30;71;-30;-2
72;402;106;36;126;-94;42;-920;-72;126;?;42
70;404;107;36;125;-94;40;-922;-70;125;-3;40
354;458;72;73;352;-24;125;?;-354;352;-70;125
923;473;117;-109;288;-187;317;-852;-923;288;27;317
-463;755;-155;900;2943;636;42;-2093;463;?;-1130;42
-760;191;114;232;741;-7;-17;-680;760;741;318;-17
434;821;230;?;-1018;-402;-227;-1284;-434;-1018;-539;-227
-528;143;73;257;667;41;98;-607;528;667;407;98
239;657;158;-155;-193;-275;50;-1067;-239;-193;-265;50
-166;397;139;24;278;-148;94;-833;?;278;76;94
?;464;147;-24;156;-183;82;-895;63;156;-13;82
79;501;140;-36;185;-163;116;-938;-79;185;-66;116
-2;410;141;31;397;-107;144;-874;2;397;39;144
92;463;153;-22;249;-145;117;-911;-92;249;-21;117
39;451;128;8;272;-99;88;-895;-39;272;2;88
23;468;94;9;141;-68;47;-879;-23;141;6;47
?;452;103;33;0;?;32;?;44;0;-4;32
-41;439;156;4;20;-116;16;-935;41;20;-27;16
73;424;157;-37;179;-153;43;-862;-73;179;38;43
166;411;207;-25;265;-171;119;?;-166;265;-28;?
448;390;127;93;125;-24;?;-932;-448;125;-2;18
752;499;232;-93;583;-221;292;?;-752;583;-112;?
1260;418;527;-78;1067;-372;530;-1221;-1260;1067;-230;530
3428;157;516;296;1029;-45;510;-1074;-3428;1029;77;510
5410;712;627;-22;1791;-261;1141;-1395;-5410;1791;-440;1141
4632;1456;177;308;1607;434;145;-1404;-4632;1607;-1064;145
?;1352;-700;464;825;1057;-1503;-273;-5817;825;-505;-1503
5186;1205;-475;187;-204;615;-1406;-180;-5186;-204;-256;-1406
-232;1003;306;808;?;622;-1732;-994;232;-2770;-264;-1732
?;168;608;492;-3199;28;-2060;-808;830;-3199;612;-2060
-415;-285;482;405;-1577;-53;-1252;-610;415;-1577;1107;-1252
-2427;-103;261;711;-1173;351;15;-657;2427;-1173;932;15
-3355;-209;349;226;-647;-109;843;-368;3355;-647;1012;843
-3731;-166;180;218;294;24;926;-225;3731;294;1038;926
-3683;135;33;280;?;153;?;-392;3683;421;671;474
-4121;332;105;-29;614;-122;36;-449;4121;614;410;36
-3459;890;-664;-324;979;248;608;-18;3459;979;496;608
-3370;956;-79;-727;1028;-453;555;-454;3370;1028;80;555
-1152;1918;-1710;-977;519;589;1441;406;1152;519;463;1441
244;2077;-2982;-798;-222;1626;517;1688;-244;-222;1518;517
-3350;-411;962;-241;-221;-900;-3157;-199;3350;-221;918;-3157
-1814;-403;831;455;-199;-364;-1481;-1141;1814;-199;?;-1481
283;560;-558;329;-312;516;374;-776;-283;-312;86;374
-634;279;396;-105;?;-504;?;-987;634;-50;-41;-453
92;508;-72;-31;108;-117;151;?;-92;108;?;151
-91;425;76;-30;114;-224;20;-926;91;114;-38;20
?;438;101;-78;255;-263;?;-914;?;255;-35;23
212;481;?;-34;361;-134;219;-887;?;361;-22;219
126;426;103;-55;420;-225;?;-913;-126;420;-23;137
236;476;-3;-30;412;-111;210;-876;-236;412;-4;210
143;461;0;7;325;-74;148;-890;-143;325;-5;148
73;478;-19;-1;240;-60;102;?;-73;?;-2;102
-149;478;-2;-24;130;-83;12;-879;149;130;-2;12
-155;516;22;-86;117;-142;10;-873;155;117;?;10
-99;368;81;?;64;-107;-2;-925;99;64;12;-2
121;418;?;32;156;-97;33;-965;-121;156;-65;33
382;400;53;2;317;-97;162;-900;-382;317;23;162
600;469;84;-45;457;-145;231;-957;-600;457;-69;231
1184;622;?;?;800;-349;448;-1050;-1184;800;-251;448
-3043;1185;-988;-550;-1082;669;2761;-503;3043;-1082;164;2761
1233;1877;-1446;-1355;-2350;836;5490;-175;-1233;-2350;497;5490
631;2415;-1561;-2000;-1646;1059;3631;-258;-631;-1646;196;3631
191;1626;-1087;?;-181;870;951;209;-191;-181;761;951
?;-202;2174;558;3253;-2072;3643;-1670;-5038;3253;-281;3643
-5;1984;569;-1191;2711;-331;1925;-1891;5;2711;-1636;1925
-3002;3574;-1096;-2814;-450;1200;-1027;-687;3002;-450;-1258;-1027
1505;1146;894;-646;-666;-863;?;-994;-1505;-666;-357;?
?;249;27;101;?;26;-319;-710;269;-401;256;-319
-301;482;-44;-43;-17;100;-103;-829;301;-17;?;?
383;443;311;33;?;-258;200;-997;-383;119;-78;200
-418;518;-25;-59;108;89;-40;-870;418;108;-10;-40
-29;437;154;25;309;-82;257;-951;29;309;-42;257
-324;451;106;-13;294;?;127;-900;324;294;1;127
-174;415;?;3;353;-50;162;-882;174;353;35;162
159;288;?;91;166;197;24;-792;-159;166;144;24
652;358;-114;55;-124;217;-215;-838;-652;-124;?;-215
552;520;109;-28;-227;-1;-255;-963;-552;-227;-89;-255
113;519;?;-18;-261;-44;-156;-946;-113;-261;-71;-156
143;493;124;-12;-248;-47;?;-902;-143;-248;-21;-88
86;483;94;0;?;-21;-110;-900;-86;-178;-17;-110
?;497;82;-7;-133;-20;-90;-903;-21;-133;-27;-90
56;501;92;-14;-118;-33;-66;-894;-56;-118;-22;-66
55;480;59;14;-185;-7;-71;-902;-55;-185;-20;-71
165;496;56;-5;-184;-25;-50;-897;-165;-184;-24;-50
183;502;120;-6;-71;-96;-28;-894;-183;-71;-22;?
?;?;?;24;11;-42;-21;-903;-189;11;-20;-21
362;537;92;-25;201;-74;195;-896;-362;201;-44;195
313;588;223;-36;396;-189;560;-897;-313;396;-63;560
280;564;-139;-91;-10;183;1001;-802;-280;-10;12;1001
193;736;82;-232;-1401;-1;2341;-697;-193;-1401;21;2341
-302;442;-106;28;-1274;160;2125;-803;302;-1274;77;2125
-430;70;-682;320;198;666;-161;-983;430;198;83;-161
-125;603;431;71;-184;-400;-547;-988;125;-184;-152;-547
-121;610;358;-22;-514;-330;-188;-864;121;-514;-41;-188
-179;351;-246;81;-130;225;?;-871;179;-130;63;-317
-72;535;194;26;-213;-209;-67;-918;72;-213;?;-67
-87;466;-16;?;-213;-11;-174;-879;87;-213;5;-174
-96;478;-25;11;-347;-7;-205;-885;96;-347;-6;-205
-20;514;130;15;-209;-175;-47;?;20;-209;-36;-47
5;483;77;27;17;-134;-22;-884;-5;17;-16;-22
-12;498;74;15;51;-128;14;-887;12;51;-21;14
6;478;18;21;77;-75;41;-888;-6;77;-12;41
17;487;24;13;37;-79;8;-887;-17;37;-14;8
6;490;45;11;65;-99;-1;-880;-6;65;-11;-1
24;487;38;14;12;-98;-9;-886;-24;12;-15;-9
-14;495;?;6;-58;-105;-26;-886;?;-58;-20;-26
-10;494;23;2;8;-97;10;-884;10;8;?;10
17;486;2;4;45;-80;2;?;-17;45;-13;2
-15;485;13;7;5;-91;-7;-884;15;5;-12;-7
21;481;8;13;-5;-91;30;?;-21;-5;-15;30
33;492;23;4;11;-104;1;-885;-33;11;-18;1
-8;492;19;3;29;-101;-2;-885;8;29;-18;-2
-14;487;3;?;37;-89;6;-890;14;37;?;6
-15;489;7;0;23;-90;-24;-884;?;23;-14;-24
-3;485;-6;-2;6;-77;-19;-884;3;6;-11;-19
8;489;-3;-2;-19;-79;-20;-887;-8;-19;-16;-20
-3;485;0;2;?;-84;-9;-888;3;-30;-15;-9
10;491;1;-4;-9;-83;-28;-886;-10;-9;-17;-28
35;499;11;-6;-8;-93;-51;-886;-35;?;-21;-51
9;492;20;11;-26;-111;-8;-888;-9;-26;-21;-8
-26;490;13;10;-23;-110;21;-888;?;-23;-19;21
-19;485;-5;3;15;-91;?;-889;19;15;-17;4
12;482;3;13;75;-102;7;?;-12;75;-18;7
48;487;-1;2;84;-90;47;-885;-48;84;-15;47
43;493;-9;-9;?;-75;61;-885;-43;62;-16;?
30;495;13;8;?;-102;?;-887;-30;70;-21;52
?;493;15;12;68;-100;71;-884;-40;68;-17;71
16;494;-9;-5;29;-68;?;-890;-16;29;-20;55
-2;494;-17;-11;-13;-57;-1;-893;2;-13;-22;-1
20;491;-8;0;2;-69;-1;-890;-20;2;-19;-1
9;492;?;9;?;-83;-9;-888;-9;13;-19;-9
-3;497;1;-3;-16;-72;-27;-886;3;-16;-18;-27
7;495;-2;-4;-5;-70;9;-886;-7;-5;-17;9
-10;489;-5;-1;-18;-69;-13;-883;10;-18;-12;-13
-21;484;-27;-19;-73;-40;-59;-886;21;-73;-10;-59
-39;487;1;?;-59;-80;?;-887;39;-59;-16;-53
-64;488;-10;-9;-92;-66;-74;-889;64;-92;-16;-74
-57;482;?;-52;-233;-6;-138;-896;57;-233;-14;-138
-39;483;-16;-6;-306;-77;-171;-897;39;-306;-21;?
?;486;0;3;-302;-108;-148;-894;3;-302;-23;-148
15;481;-5;?;-278;-107;-137;-886;-15;-278;-15;-137
-4;?;25;27;-222;-157;-136;-883;4;-222;-19;-136
2;486;18;16;-122;-155;-77;?;-2;-122;-20;-77
18;476;?;13;-52;-144;-18;-885;-18;-52;-14;-18
8;482;?;21;-53;-161;-19;-888;-8;-53;-23;-19
7;490;10;2;-15;-144;-1;-885;-7;-15;-22;-1
1;479;-9;?;46;-128;18;-889;-1;46;-18;18
-2;481;9;14;60;-151;-18;-887;2;60;-21;-18
8;484;7;5;58;-141;8;-885;-8;58;-19;8
-5;476;-11;-2;47;-123;50;-890;5;47;-16;50
-15;479;6;12;30;-143;7;-885;15;30;-16;7
?;478;-1;3;3;-132;-8;?;0;3;?;-8
17;473;-8;-2;-41;-123;-22;-884;-17;-41;-10;-22
17;479;5;13;-27;-146;-19;-888;-17;-27;-19;-19
18;482;0;6;13;-137;15;-893;-18;13;-24;15
6;?;?;-4;7;-129;0;-882;-6;?;-13;0
3;479;4;10;14;-144;-10;-885;-3;14;-16;-10
?;476;-2;10;?;-139;-4;-889;-25;34;-18;-4
-15;478;-1;7;46;-136;14;-886;15;46;-16;14
-31;480;-4;1;65;-129;?;-889;31;65;-19;17
?;477;-9;-6;52;-118;-2;-887;1;52;-14;?
-15;482;0;2;38;-129;-9;-887;?;38;-17;?
9;486;2;1;48;-129;-12;?;-9;48;-24;-12
?;477;-2;5;34;-128;?;-885;-36;34;-14;8
12;480;-1;-1;24;-122;4;-880;-12;24;-10;4
13;486;6;1;5;-127;7;-883;-13;5;-16;7
30;483;4;7;-25;-131;6;-887;-30;-25;-18;6
18;482;-3;0;-4;?;-19;-891;-18;-4;-19;-19
7;481;4;9;9;-133;-1;-885;-7;9;-16;-1
13;486;3;-1;8;-124;-14;-887;-13;8;-19;-14
22;485;-3;-8;29;-115;-9;-889;-22;29;-20;-9
13;484;4;6;19;-130;-2;-884;?;19;-17;-2
8;487;-1;-10;9;-112;7;?;-8;9;-17;7
7;482;-3;-3;37;-117;22;-885;-7;37;-14;22
4;481;5;15;-1;-136;-13;-879;-4;-1;-11;?
9;475;-15;-15;-45;-102;?;-887;-9;-45;-11;20
?;481;-5;9;18;-131;-30;-893;24;18;-23;-30
5;488;-3;-22;-97;-101;3;-881;-5;-97;-12;3
8;483;?;23;31;-150;-30;-892;-8;31;-25;-30
-67;470;25;155;357;-283;-264;-918;67;357;-57;-264
23;452;-31;11;79;?;-107;-901;-23;79;-15;-107
113;467;-41;-65;-200;-45;41;-892;-113;-200;-6;41
118;491;-5;-10;-381;-119;-45;-895;-118;-381;-28;-45
125;499;10;10;-503;-154;-40;-880;-125;?;-24;-40
78;501;27;59;-261;-218;-15;-867;-78;-261;-23;-15
52;484;-3;11;-140;-167;54;-864;-52;-140;-4;54
5;495;14;23;9;-182;75;-854;-5;9;-4;75
-93;501;28;41;245;-197;44;-847;93;245;-2;44
-99;416;-109;?;275;-3;?;-894;99;275;26;91
-47;412;-117;-105;127;-6;67;-911;47;127;13;67
-48;497;26;65;7;-208;-33;-862;48;7;?;-33
-31;488;7;25;33;-162;-16;-868;31;33;-8;-16
5;479;-20;-27;29;-106;15;-883;-5;29;-10;?
4;494;10;33;13;-173;-26;-874;-4;13;-19;-26
8;509;-6;-53;81;?;?;-898;-8;81;-35;-121
-24;442;-67;-29;146;-95;-84;-914;24;146;-17;-84
37;492;-6;-2;-105;-136;-56;-894;-37;-105;-28;-56
159;708;?;-159;-387;-32;-173;-874;-159;-387;-102;-173
31;605;101;-29;-176;-147;-91;-857;-31;-176;-55;-91
-31;467;-6;46;-44;-193;-46;-858;31;-44;5;-46
88;497;-22;-58;-60;-98;-58;-903;-88;-60;-34;-58
79;492;-28;-27;76;-131;8;?;-79;76;?;8
6;503;3;-21;?;-137;?;-880;-6;119;-22;-9
-33;477;-15;-9;130;-140;16;-875;33;130;-6;16
-38;480;-15;-12;85;-135;-7;-882;38;85;-14;-7
-36;495;7;1;40;-150;-40;-869;36;?;-12;-40
-10;482;-11;-15;28;-131;-29;-879;10;28;-11;-29
18;?;-27;-27;-6;-117;-37;-886;-18;-6;-9;-37
-14;411;-51;76;8;-209;10;-859;14;8;30;10
-22;400;-56;90;10;-220;19;-854;22;10;38;19
15;469;-20;15;8;-159;-19;-879;-15;8;-8;-19
8;490;-9;-23;3;-123;-5;-882;-8;3;-17;-5
20;472;-21;-3;15;-139;-7;-880;-20;15;-9;-7
52;490;-1;27;12;-175;-29;-879;-52;12;-20;-29
30;491;-2;16;-22;-163;9;-874;-30;-22;-15;9
17;483;-13;6;14;-152;34;-880;-17;14;?;34
?;504;9;12;44;-160;23;-873;-18;44;-21;23
24;481;-20;5;?;-148;60;-888;-24;29;-21;60
49;470;-36;-17;26;-122;99;-894;-49;26;?;99
63;522;26;6;20;-152;92;-870;-63;20;-25;92
62;518;23;41;120;-185;129;-875;-62;120;-32;129
23;463;-28;?;313;-126;210;-867;-23;313;10;210
-26;460;-24;-16;318;-90;208;-846;26;318;33;208
-3;?;-7;-1;141;-101;101;-866;3;141;-1;101
33;483;-28;-26;19;?;45;-893;?;19;?;?
-12;482;-22;12;-37;-112;27;-883;12;-37;-12;27
-57;506;?;62;-18;-165;1;-868;57;-18;-16;1
-52;504;3;-17;26;-83;15;-875;52;26;-13;15
-49;498;-2;-45;-91;-56;-67;-877;49;-91;-10;-67
-66;475;-19;?;-154;-99;-98;-879;66;-154;-4;-98
-50;477;-16;15;-151;-125;-103;-884;50;-151;-13;-103
-37;501;10;8;-162;-126;-162;-880;37;-162;-20;-162
-20;490;-1;-15;-150;-109;-142;-883;20;-150;-15;-142
22;492;-3;6;-278;-141;-190;-893;-22;-278;-30;-190
-8;468;-25;-27;-370;-118;-233;-894;8;-370;-16;-233
27;487;-6;-31;-467;-130;-261;-889;-27;-467;-22;-261
36;506;29;55;-356;-228;-233;-855;-36;-356;-17;-233
-23;453;-18;63;-65;-242;-40;-857;23;-65;3;-40
79;507;5;62;-26;-257;17;-908;-79;-26;-70;17
18;589;66;-7;141;-193;48;-927;-18;141;-113;?
-275;545;16;-215;192;25;398;?;275;192;-86;398
-377;465;-33;-109;-71;-64;666;-933;377;-71;-38;666
-322;413;-34;121;?;-276;399;-849;322;-38;25;399
-101;369;-64;55;37;-201;175;-843;101;37;63;175
192;346;-75;-10;23;-129;295;-827;-192;23;98;295
147;388;-40;?;263;-83;176;-822;-147;263;89;176
81;489;18;-80;213;-57;15;-880;-81;213;-5;15
137;508;18;-31;-6;-108;-13;-905;-137;-6;-43;-13
35;498;3;-14;76;-125;-68;-907;-35;76;-42;-68
8;483;-8;-14;-25;-124;-70;-903;-8;-25;-31;-70
43;471;-18;-23;-51;-115;-21;-902;-43;-51;-23;-21
-155;597;62;7;236;-152;106;-961;155;236;-140;106
-481;629;73;32;145;-177;27;-1011;481;145;-202;27
-636;433;-27;21;-24;-149;-120;-896;636;-24;-5;-120
-563;427;7;-79;-6;-42;-34;-875;563;-6;28;-34
-284;304;-80;-17;-81;-102;?;-843;284;-81;102;99
61;195;-148;64;-87;-177;200;-765;-61;-87;211;200
374;411;11;-66;-125;-49;244;-852;-374;?;49;244
825;107;-264;344;153;-463;375;-719;-825;153;264;375
972;1014;132;198;420;-397;411;-1569;-972;420;-898;411
503;1847;675;-392;131;161;186;-2117;-503;?;-1703;186
85;574;44;-34;-53;-101;-2;-977;-85;-53;-136;-2
15;355;-70;54;-10;-173;-45;-780;-15;-10;131;?
9;609;69;-45;-39;-92;10;-991;-9;-39;?;10
-9;389;-58;12;14;-138;-53;-824;9;?;80;-53
40;527;22;-17;-67;-116;11;-928;-40;-67;-74;?
87;468;-23;-1;45;-133;-30;?;-87;45;-20;-30
96;504;-23;2;122;-142;10;-956;-96;122;-90;10
-70;599;43;108;68;-239;236;-976;70;68;-164;236
-433;592;85;168;?;-283;-820;-840;433;332;-50;-820
-456;?;44;622;-383;-743;-1930;-686;456;-383;88;-1930
-231;528;97;118;1683;-241;?;-747;231;1683;?;-2219
-334;772;264;-914;3527;800;-2760;-880;334;3527;?;-2760
59;?;327;-405;149;282;-1874;-781;-59;149;2;-1874
1140;864;444;-10;-962;-148;456;-772;-1140;-962;-78;456
1528;1074;561;75;-689;-260;1184;-826;-1528;-689;-260;1184
1739;1085;518;323;-1515;-507;521;-809;-1739;-1515;-311;521
2227;1003;332;98;?;-296;-345;-855;-2227;-723;-304;-345
2227;844;82;-52;-193;-173;-1271;-855;-2227;-193;-209;-1271
2087;655;-84;-49;-202;-172;-1519;-773;-2087;-202;-23;-1519
2022;472;-221;-38;-131;?;-1386;-733;-2022;-131;145;-1386
1884;165;-459;81;-44;-190;-1150;-713;-1884;-44;386;-1150
1393;-120;-583;274;432;-315;?;-709;-1393;432;605;-1005
391;-211;-753;325;1015;?;-1166;-793;-391;1015;625;-1166
-548;-260;-737;?;1358;-380;-1548;-843;548;1358;598;-1548
-1231;-221;-727;375;1733;-309;-1713;?;1231;1733;528;-1713
-2142;124;-910;16;2118;30;-1309;-1176;2142;2118;104;?
-2935;587;-104;209;2468;?;-1468;-1297;2935;2468;-428;-1468
-2816;764;?;-439;2436;176;?;-996;2816;2436;-229;-2207
-2540;1061;655;-222;3364;-557;-2693;-945;2540;3364;?;-2693
-1783;1255;488;-826;3273;71;-2751;?;1783;3273;-15;-2751
457;790;-2865;-3308;1097;4321;-1155;147;-457;1097;1314;-1155
2127;449;-808;-998;1087;1213;1121;-290;-2127;1087;698;1121
2028;327;676;671;328;-1040;1104;-978;-2028;328;-131;1104
1343;522;-604;-508;-687;688;95;-975;-1343;-687;-35;95
?;770;520;196;87;-651;-25;-981;-619;87;-293;-25
75;516;164;146;-310;-338;-169;-890;-75;-310;-60;-169
2;446;-114;?;-192;-20;-135;-884;-2;-192;14;-135
51;508;81;78;38;-243;0;-913;-51;38;-64;0
17;484;-108;-61;-239;-8;-57;-885;-17;-239;?;-57
9;506;51;54;-80;-211;-23;?;?;-80;-48;-23
26;487;18;48;28;-181;58;-887;-26;28;-27;58
113;489;4;37;233;-158;?;-892;-113;233;-29;141
174;494;?;-9;264;-88;143;-892;-174;264;-23;143
146;511;-28;-24;143;-71;104;-874;-146;143;-15;104
159;508;-19;-10;182;-84;76;-871;-159;182;-12;76
113;510;-29;-27;76;?;34;-861;-113;76;-2;34
-5;506;-20;-4;-114;-83;-12;-868;5;-114;-8;-12
31;489;-20;31;-34;-114;8;-888;-31;-34;-19;8
126;511;-16;11;28;-101;29;-881;-126;28;-27;29
?;460;-40;36;-19;-106;-17;-902;-119;-19;-11;-17
398;553;-23;15;172;-88;131;-887;-398;172;-58;131
409;437;-41;12;83;-84;120;-855;-409;83;49;120
980;401;-146;145;336;-88;285;-936;-980;336;-11;285
1712;508;-103;130;528;-86;594;-925;-1712;528;-54;594
2166;401;-79;105;308;-96;622;-875;-2166;308;82;622
4245;789;-253;294;1026;-7;1143;?;-4245;1026;-262;1143
4136;167;-198;?;-121;-69;834;-828;-4136;-121;348;834
6120;1082;-564;618;1936;48;?;-1367;-6120;1936;-660;1698
37;850;214;-127;-236;-195;-120;?;-37;-236;-222;-120
155;217;-235;88;-440;-64;-228;-892;-155;-440;36;-228
?;630;111;-8;234;-227;131;-924;-92;234;-92;131
142;430;-73;7;130;-104;94;-886;-142;130;-3;94
32;473;-58;-16;145;-95;61;-908;-32;?;-27;61
26;491;-20;15;175;-144;98;-915;-26;175;-40;98
?;428;-71;?;167;-97;120;-881;-127;167;?;120
59;473;-63;-53;163;-35;69;-874;-59;163;9;69
119;467;-52;-10;66;-74;17;-873;-119;66;10;17
115;477;-9;41;112;-138;85;-873;-115;112;-5;85
172;478;-33;11;140;-93;95;-873;-172;140;1;95
381;468;-32;59;168;-130;113;-902;-381;168;-17;113
432;477;-27;101;343;-164;310;-915;-432;343;-52;310
1440;429;-118;118;295;-109;?;-975;-1440;295;-37;351
3443;2071;1749;478;-2689;-1319;-495;-1233;-3443;-2689;-981;-495
992;-3;-346;294;-2811;-183;-893;-982;-992;-2811;21;-893
-75;563;7;123;46;?;-324;-1080;75;?;-149;-324
225;382;-28;159;-657;?;-103;-917;-225;-657;-74;-103
26;514;16;40;202;-196;53;-914;-26;202;-41;53
120;488;-9;21;202;-161;82;-900;-120;202;-36;82
190;466;-20;23;129;-146;89;-876;-190;129;-13;89
205;494;-15;?;304;-124;160;?;-205;304;-11;160
245;476;-43;2;164;-97;120;-862;-245;164;1;?
233;504;11;-13;137;-109;26;-859;-233;137;-2;26
197;526;-16;39;104;-133;100;-870;-197;104;-23;100
289;510;-24;19;238;-108;213;-872;-289;238;-15;213
604;489;15;5;317;-115;308;-871;-604;317;-11;308
778;624;-147;125;?;-95;475;-956;-778;455;-124;475
1457;245;34;12;470;-142;522;-822;-1457;470;135;522
2192;576;-542;299;904;-11;811;-1189;-2192;904;-227;811
5591;147;-324;347;702;-222;801;-1019;-5591;702;147;?
427;650;393;638;-1000;-949;-128;-355;-427;-1000;361;?
-101;509;-578;-254;108;309;-334;-1335;101;108;-435;-334
185;538;-73;135;-358;-290;59;-645;-185;-358;241;59
154;479;-356;19;413;?;145;-1032;-154;413;-123;145
164;515;-269;21;172;-73;?;-892;-164;172;9;124
189;493;-235;63;102;-115;117;-842;-189;102;59;117
250;506;-297;12;210;-34;107;-917;-250;210;-18;107
261;518;-238;20;40;?;54;-844;-261;40;40;54
169;528;-252;48;65;-75;-69;?;-169;65;23;-69
225;494;-251;50;42;-85;-54;-862;-225;42;32;?
384;517;-276;88;143;-107;117;?;-384;143;-13;117
631;528;-288;132;291;-131;269;-929;-631;291;-22;269
1301;401;-315;136;539;-124;637;-920;-1301;539;33;637
424;301;-206;89;9;-199;463;?;-424;9;303;463
235;694;-45;29;362;-142;-47;-1052;-235;362;-272;-47
567;409;-193;64;306;-142;272;-790;-567;306;120;272
875;451;-235;43;433;-82;260;?;-875;433;7;260
918;580;-114;13;442;-72;379;-837;-918;442;-13;379
795;586;-121;-52;245;7;280;-764;-795;245;40;?
586;653;-98;-20;99;-19;95;?;-586;99;-25;95
325;652;-66;-10;45;?;62;-738;-325;45;5;62
189;642;-121;?;?;-59;-26;-811;-189;6;-16;-26
168;616;-139;38;11;-59;82;-816;-168;11;?;82
709;518;-247;86;156;-67;341;-873;-709;156;4;341
1790;482;-402;217;345;-139;506;-1051;-1790;345;-28;506
3004;411;-408;116;411;-18;727;-884;-3004;411;47;727
6441;817;-649;693;1231;-446;1035;-1391;-6441;1231;-286;1035
8285;1597;-1211;721;3528;-102;2224;-1874;-8285;?;-1112;2224
8184;1858;-2074;538;4714;802;1450;-2083;-8184;4714;-937;1450
6418;1247;-2782;1193;2639;636;-1120;-2771;-6418;2639;472;-1120
-2134;207;-2132;321;-843;904;-277;-1939;2134;?;1340;-277
-6878;48;-695;409;-3121;2;-268;-824;6878;-3121;1094;-268
?;302;65;1343;-1681;-1210;-2153;-506;5874;-1681;?;-2153
-6639;429;-136;554;1309;-405;-2457;-497;6639;1309;470;-2457
-6067;803;-491;186;?;80;-2382;-933;6067;1427;-114;-2382
-5837;984;-249;223;1068;-110;-1475;?;5837;1068;-389;-1475
-6144;1266;52;-35;2233;-62;-463;-1466;6144;2233;-984;-463
-5409;1637;520;-218;1740;-117;601;-1529;5409;1740;-1097;601
-6030;2295;1132;-1396;2210;521;488;-1604;6030;2210;-1300;488
-4343;2814;?;-1935;-110;283;549;83;4343;-110;499;549
-121;2157;1425;-1833;-2148;360;1042;1781;121;-2148;2595;1042
2344;1234;479;-1375;866;821;581;-138;-2344;866;736;581
5133;1350;2019;701;-2276;-1630;2220;-194;?;-2276;331;2220
4878;2174;?;-806;-1418;-296;1121;-59;-4878;-1418;156;1121
2678;1562;-149;-1760;178;1477;-1282;-1511;-2678;178;-987;?
2090;412;229;886;-3705;-1041;-324;-1105;-2090;?;-252;-324
302;601;296;494;-799;-797;-271;-816;-302;-799;-142;-271
-50;637;-12;-77;282;-160;-178;-905;50;282;-155;-178
332;456;-50;169;-367;-351;190;-861;-332;-367;?;190
6;511;-176;-128;?;-23;17;-923;-6;523;-61;17
134;462;-132;41;-63;-190;120;-899;-134;-63;-4;120
121;496;-123;-12;207;-138;86;-890;?;207;-25;86
164;481;-140;-44;199;-86;110;-865;-164;199;16;110
132;491;-148;-23;58;-97;44;-886;-132;58;-2;44
