InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-21;732.0;-338.0;181.0;590.0;-100;-500.0;3753;-926.0;-775.0
-19;674.0;-280.0;?;520.0;-101;-400.0;2168;-980.0;-753.0
-17;642.0;?;-7.0;377.0;-102;-231.0;604;?;-619.0
-70;967.0;166.0;214.0;237.0;-75;594.0;1658;-698.0;217.0
-73;960.0;128.0;167.0;215.0;-74;324.0;1246;-751.0;159.0
-72;887.0;63.0;145.0;255.0;-73;151.0;838;-799.0;129.0
-75;892.0;-122.0;113.0;290.0;-73;38.0;133;-906.0;67.0
-80;1181.0;-179.0;117.0;328.0;-73;40.0;-331;-990.0;60.0
-84;1087.0;-196.0;70.0;412.0;-74;31.0;-74;-958.0;136.0
-86;1093.0;-197.0;132.0;409.0;-75;-67.0;158;-884.0;8.0
-81;1076.0;-164.0;207.0;360.0;-75;-14.0;441;-1112.0;28.0
-72;626.0;-581.0;225.0;411.0;-76;161.0;542;-1127.0;179.0
-63;634.0;-301.0;202.0;561.0;-77;314.0;588;-1057.0;?
-55;756.0;-248.0;226.0;613.0;-78;282.0;788;-1068.0;206.0
-50;785.0;-477.0;258.0;678.0;-79;40.0;?;-828.0;91.0
-42;813.0;-349.0;166.0;731.0;-79;-179.0;1189;-638.0;18.0
-31;771.0;-296.0;119.0;627.0;-79;-221.0;1341;?;196.0
-22;708.0;-283.0;70.0;569.0;?;-116.0;1359;-824.0;279.0
-18;?;-194.0;66.0;590.0;-80;-64.0;1797;-851.0;302.0
-13;573.0;-205.0;35.0;604.0;-81;-91.0;1140;-801.0;314.0
-11;597.0;-279.0;21.0;582.0;-82;-120.0;1796;-730.0;314.0
-13;651.0;-149.0;-80.0;547.0;-84;-165.0;237;-663.0;393.0
?;?;-129.0;-172.0;489.0;-85;-263.0;-2574;-604.0;?
-27;717.0;-52.0;-238.0;421.0;-85;-294.0;?;-596.0;420.0
-75;758.0;155.0;19.0;229.0;?;-54.0;3323;-663.0;-312.0
-78;811.0;180.0;-28.0;155.0;-42;-21.0;1211;-632.0;80.0
-48;1025.0;-111.0;-10.0;172.0;-11;-80.0;622;-749.0;-370.0
-58;1073.0;-64.0;-26.0;153.0;-11;-28.0;?;?;-316.0
-63;1120.0;-141.0;-2.0;140.0;-11;-7.0;1920;-918.0;-131.0
-66;1187.0;-186.0;40.0;147.0;-11;-66.0;1185;-974.0;49.0
-68;1190.0;-288.0;88.0;181.0;-11;-49.0;738;-1033.0;244.0
-70;1319.0;-291.0;166.0;219.0;-11;-58.0;789;-1083.0;412.0
-70;1349.0;-192.0;262.0;243.0;-11;79.0;409;-1142.0;518.0
-68;1314.0;-159.0;313.0;259.0;-11;171.0;88;-1159.0;539.0
-64;904.0;-115.0;406.0;240.0;-11;298.0;-62;-1252.0;530.0
-58;792.0;-236.0;394.0;294.0;-11;373.0;-203;-1255.0;545.0
?;866.0;-209.0;483.0;414.0;-11;358.0;45;-1259.0;612.0
-52;883.0;-19.0;395.0;626.0;-11;83.0;-223;-978.0;287.0
-44;886.0;-56.0;265.0;651.0;?;0.0;330;-788.0;-411.0
-40;833.0;74.0;200.0;?;-12;-199.0;?;-828.0;-584.0
-35;783.0;167.0;103.0;380.0;-12;83.0;853;-850.0;-405.0
-33;726.0;74.0;76.0;338.0;-12;194.0;2218;-856.0;-313.0
-33;689.0;23.0;38.0;336.0;-12;68.0;-3526;-799.0;-374.0
-33;678.0;6.0;8.0;338.0;-12;-57.0;-3374;?;-451.0
-49;1009.0;-71.0;-101.0;184.0;0;-117.0;1080;-775.0;-459.0
-55;1037.0;?;-129.0;194.0;0;-51.0;?;-819.0;-197.0
-62;1127.0;-268.0;-127.0;201.0;?;-14.0;1926;-875.0;47.0
-67;1317.0;-343.0;-63.0;204.0;0;-49.0;952;-956.0;318.0
-69;1267.0;-338.0;-2.0;219.0;0;-18.0;563;-1000.0;672.0
-70;1303.0;-208.0;97.0;222.0;0;179.0;456;-1059.0;908.0
-69;1246.0;-66.0;209.0;217.0;0;346.0;153;-1204.0;984.0
-65;1088.0;-10.0;359.0;278.0;0;385.0;-114;-1249.0;837.0
-60;919.0;-386.0;448.0;358.0;0;350.0;-303;-1284.0;653.0
-55;801.0;-401.0;?;480.0;0;294.0;-112;-1239.0;431.0
-46;855.0;-90.0;470.0;639.0;0;202.0;?;-1076.0;241.0
-38;958.0;3.0;301.0;668.0;-1;-35.0;569;-960.0;-92.0
-34;869.0;14.0;199.0;610.0;-1;-153.0;-113;?;-356.0
-35;766.0;86.0;89.0;512.0;-1;-30.0;564;-806.0;-423.0
-36;653.0;124.0;34.0;415.0;-1;6.0;5521;-917.0;-297.0
-36;537.0;52.0;-37.0;406.0;0;-79.0;2587;-926.0;-252.0
-36;480.0;49.0;-82.0;414.0;0;-158.0;-276;-797.0;-324.0
-36;533.0;57.0;-131.0;346.0;1;-296.0;1210;-657.0;-397.0
-35;640.0;101.0;-167.0;252.0;2;-358.0;106;?;-497.0
-36;854.0;90.0;-156.0;193.0;4;?;337;-451.0;-498.0
-36;977.0;18.0;-238.0;173.0;5;-279.0;443;-464.0;-443.0
-36;1099.0;?;-240.0;174.0;5;-241.0;202;-582.0;-301.0
-37;1197.0;-318.0;-266.0;220.0;5;-224.0;452;-773.0;-28.0
?;1228.0;-311.0;-260.0;314.0;4;-149.0;302;-942.0;311.0
?;1510.0;-232.0;-291.0;442.0;3;-192.0;356;-1028.0;569.0
-37;1528.0;63.0;-360.0;?;2;-271.0;336;-1165.0;811.0
-37;1172.0;488.0;-461.0;488.0;-2;-254.0;347;-1162.0;1087.0
?;1000.0;129.0;-537.0;410.0;-5;-214.0;367;-1376.0;1091.0
-37;1019.0;344.0;-406.0;393.0;-10;?;324;-1499.0;1025.0
-37;1002.0;181.0;-263.0;483.0;-14;58.0;328;-1265.0;685.0
-37;962.0;157.0;?;459.0;-18;-106.0;331;-972.0;-33.0
?;867.0;219.0;-164.0;316.0;-24;?;320;-935.0;-640.0
-37;753.0;260.0;-81.0;204.0;-24;-58.0;339;-933.0;-976.0
-36;737.0;200.0;-47.0;162.0;-25;177.0;286;-918.0;-1096.0
-36;780.0;181.0;36.0;174.0;-21;255.0;339;-862.0;-1070.0
-38;775.0;81.0;121.0;196.0;-13;121.0;-23;-734.0;-951.0
-44;860.0;-59.0;143.0;188.0;-14;72.0;373;-691.0;-873.0
-53;911.0;-172.0;147.0;162.0;-14;?;1602;?;-808.0
-61;979.0;-195.0;?;158.0;?;-32.0;1492;-707.0;-642.0
-66;1096.0;-196.0;138.0;147.0;-14;78.0;1264;-754.0;-421.0
-68;1165.0;-136.0;104.0;144.0;-14;122.0;937;-840.0;-70.0
-69;1177.0;-198.0;110.0;165.0;-15;176.0;583;-939.0;344.0
-69;1296.0;-161.0;158.0;175.0;-16;167.0;792;-1034.0;642.0
-67;1344.0;-68.0;228.0;220.0;-17;?;324;-1128.0;908.0
-65;1101.0;-21.0;298.0;273.0;-18;269.0;65;-1142.0;1088.0
-60;964.0;-53.0;315.0;329.0;?;406.0;-128;-1202.0;1086.0
-53;950.0;-102.0;303.0;?;-19;288.0;?;-1317.0;1023.0
-47;940.0;192.0;136.0;651.0;-21;23.0;?;-1154.0;774.0
-41;927.0;180.0;121.0;689.0;-22;-130.0;196;-1021.0;229.0
-34;841.0;52.0;108.0;634.0;-23;-292.0;538;-959.0;?
-28;683.0;100.0;42.0;549.0;-24;-48.0;-83;-929.0;-217.0
-29;580.0;64.0;27.0;437.0;-23;44.0;4298;?;-149.0
-30;549.0;78.0;?;339.0;-26;104.0;4668;-815.0;-244.0
-29;565.0;149.0;-56.0;323.0;?;36.0;-14;-694.0;-394.0
-30;629.0;294.0;?;306.0;-28;-151.0;307;-583.0;-458.0
-30;786.0;255.0;?;248.0;-35;-208.0;?;-515.0;-585.0
-29;1004.0;215.0;-186.0;171.0;-35;-244.0;182;-507.0;-681.0
-30;1065.0;33.0;-187.0;160.0;-46;-266.0;565;-564.0;-729.0
-29;1088.0;-124.0;-232.0;202.0;-59;-237.0;217;-708.0;-771.0
-30;1096.0;-261.0;-232.0;258.0;?;-150.0;379;-902.0;-713.0
-30;998.0;-343.0;-230.0;312.0;-40;-53.0;346;-1044.0;-479.0
-31;1205.0;-412.0;?;349.0;-37;-174.0;351;-1058.0;-108.0
?;1628.0;?;-362.0;363.0;-36;-320.0;383;-1047.0;154.0
-31;1600.0;153.0;-452.0;367.0;-41;-551.0;358;-1012.0;?
-32;1148.0;701.0;-583.0;364.0;-49;-760.0;?;-1038.0;704.0
-32;1107.0;359.0;-634.0;349.0;-54;-655.0;370;-1448.0;1097.0
-32;1112.0;430.0;-447.0;398.0;-59;?;360;-1617.0;1334.0
?;1030.0;125.0;-300.0;477.0;-65;-224.0;370;-1221.0;1020.0
-31;879.0;226.0;-146.0;411.0;-69;-132.0;331;-1004.0;328.0
-32;794.0;298.0;-81.0;256.0;-73;29.0;362;-1020.0;37.0
?;722.0;340.0;38.0;131.0;-72;?;337;-972.0;-1.0
-32;696.0;301.0;91.0;98.0;-72;269.0;352;-884.0;11.0
-35;750.0;?;161.0;116.0;-75;355.0;45;-773.0;-3.0
-39;871.0;57.0;196.0;163.0;-72;313.0;7;-707.0;43.0
-47;963.0;-13.0;232.0;192.0;-71;325.0;1393;-648.0;64.0
-56;1033.0;-158.0;249.0;135.0;?;282.0;1781;-664.0;-23.0
-64;1057.0;-220.0;198.0;86.0;-72;184.0;1341;-746.0;-91.0
-70;1157.0;-266.0;184.0;95.0;-72;182.0;1265;-865.0;-100.0
-72;1224.0;-330.0;205.0;139.0;-73;246.0;717;?;-23.0
-72;1358.0;-417.0;319.0;176.0;-73;205.0;705;-1035.0;168.0
-71;1408.0;-313.0;404.0;166.0;-73;101.0;315;-1075.0;295.0
-67;1244.0;-260.0;480.0;216.0;-73;168.0;-169;-1159.0;453.0
?;911.0;-362.0;588.0;260.0;-73;307.0;-21;-1231.0;425.0
-55;953.0;?;685.0;305.0;-74;376.0;-139;-1361.0;344.0
-46;995.0;-73.0;438.0;513.0;-74;405.0;-211;-1254.0;42.0
-42;892.0;137.0;197.0;730.0;-74;225.0;?;-1040.0;-690.0
-34;?;187.0;52.0;686.0;-74;71.0;293;-942.0;?
-28;625.0;117.0;-70.0;551.0;-74;200.0;375;-959.0;-1668.0
-27;539.0;151.0;-134.0;367.0;-75;352.0;280;-889.0;-1581.0
-23;495.0;234.0;-214.0;220.0;-75;191.0;710;-763.0;-1491.0
-24;564.0;346.0;-290.0;189.0;-76;-91.0;755;-613.0;-1539.0
?;698.0;484.0;-332.0;194.0;-79;-222.0;373;-515.0;-1577.0
-23;924.0;430.0;-358.0;189.0;-84;?;293;-471.0;-1531.0
-24;1093.0;288.0;-372.0;172.0;-89;-298.0;364;-492.0;-1394.0
-24;1185.0;65.0;-343.0;159.0;-97;-318.0;347;-610.0;-1058.0
-25;1172.0;-251.0;-429.0;168.0;-95;-357.0;349;-809.0;-590.0
-26;1091.0;-653.0;?;216.0;-78;-460.0;371;-1036.0;51.0
-26;1336.0;?;-344.0;290.0;-68;-482.0;385;-1127.0;777.0
-26;1757.0;-459.0;-357.0;321.0;-60;-454.0;384;-1154.0;1475.0
-26;1501.0;?;-298.0;313.0;-50;-500.0;375;-1071.0;2174.0
?;1143.0;709.0;-397.0;263.0;-47;?;392;-1133.0;2727.0
-26;1072.0;490.0;-326.0;280.0;-41;-194.0;385;-1579.0;3151.0
-26;1042.0;113.0;-270.0;361.0;-37;243.0;353;-1600.0;3532.0
?;955.0;27.0;-67.0;434.0;-34;278.0;357;-1207.0;3110.0
-26;878.0;198.0;2.0;353.0;-28;?;358;-1012.0;1886.0
?;794.0;265.0;30.0;188.0;-26;-154.0;358;-991.0;936.0
-26;708.0;205.0;55.0;103.0;-24;-433.0;356;-913.0;348.0
-26;?;251.0;139.0;91.0;?;-174.0;354;-836.0;0.0
-26;790.0;195.0;139.0;103.0;-9;67.0;356;-760.0;-204.0
-27;895.0;14.0;143.0;117.0;-4;100.0;316;-678.0;-280.0
-30;946.0;-50.0;168.0;125.0;-2;?;266;-650.0;-410.0
-34;1007.0;-239.0;142.0;102.0;-3;90.0;282;-702.0;-490.0
-41;1051.0;-309.0;105.0;89.0;-3;-28.0;451;-780.0;-582.0
-51;1093.0;-316.0;146.0;94.0;-3;-49.0;1403;-865.0;-582.0
-58;1120.0;-248.0;135.0;?;-3;-48.0;2206;-947.0;-565.0
-63;1135.0;-364.0;177.0;162.0;-3;-15.0;?;-1000.0;-515.0
-65;1176.0;-321.0;174.0;189.0;-3;35.0;616;-1049.0;-425.0
-65;1360.0;-254.0;245.0;205.0;-3;111.0;715;-1070.0;-303.0
?;1548.0;-81.0;310.0;?;-3;158.0;482;-1071.0;-155.0
-58;1305.0;85.0;370.0;167.0;-3;245.0;260;-1082.0;50.0
-53;956.0;94.0;371.0;197.0;-3;344.0;14;-1235.0;308.0
-45;871.0;-145.0;502.0;330.0;-3;477.0;282;-1476.0;612.0
-39;907.0;84.0;?;599.0;-4;454.0;-524;-1372.0;650.0
-31;868.0;409.0;249.0;761.0;-4;338.0;352;-1033.0;146.0
-25;823.0;443.0;144.0;589.0;-4;?;-108;-848.0;?
-24;689.0;377.0;97.0;441.0;-4;-46.0;35;-903.0;-1015.0
-20;658.0;288.0;8.0;294.0;-4;163.0;2528;-856.0;-1122.0
-20;642.0;238.0;-10.0;189.0;-4;221.0;-5060;-811.0;-1231.0
-26;822.0;88.0;225.0;154.0;25;408.0;315;-802.0;-434.0
-29;918.0;-13.0;273.0;178.0;?;482.0;186;-717.0;-408.0
-34;995.0;-110.0;272.0;176.0;25;417.0;265;-672.0;-411.0
-42;1027.0;-252.0;?;148.0;25;267.0;936;-727.0;-385.0
-52;1077.0;-237.0;237.0;111.0;25;174.0;1884;-822.0;-324.0
-58;1114.0;-291.0;247.0;120.0;25;225.0;2225;-922.0;-249.0
-60;1207.0;-420.0;263.0;157.0;25;206.0;1483;-980.0;-144.0
-65;1267.0;-476.0;310.0;186.0;25;212.0;743;-1031.0;-46.0
-67;1276.0;-418.0;390.0;209.0;25;?;710;-1064.0;63.0
-66;1193.0;-184.0;434.0;210.0;25;?;414;-1137.0;199.0
-63;873.0;-180.0;502.0;214.0;25;298.0;-262;-1177.0;438.0
?;852.0;-235.0;?;293.0;25;456.0;11;-1247.0;644.0
-50;880.0;-538.0;498.0;478.0;25;403.0;-152;-1141.0;900.0
-40;900.0;-22.0;294.0;707.0;?;352.0;-440;?;930.0
-34;875.0;52.0;167.0;743.0;25;48.0;451;-885.0;458.0
-26;801.0;?;58.0;633.0;25;-258.0;-493;-873.0;-195.0
-23;663.0;-24.0;-13.0;475.0;?;-209.0;2457;-884.0;-603.0
-26;583.0;55.0;-78.0;380.0;26;-193.0;5848;-862.0;-815.0
-25;563.0;39.0;-164.0;313.0;26;-159.0;1469;-803.0;-1009.0
-24;607.0;75.0;-261.0;310.0;27;?;-511;-680.0;-1290.0
-25;?;38.0;-317.0;294.0;28;-176.0;542;-577.0;-1586.0
-24;853.0;6.0;-366.0;269.0;29;-252.0;229;-536.0;-1819.0
-25;1037.0;20.0;-437.0;221.0;29;-361.0;452;-554.0;-1944.0
-25;1124.0;1.0;-409.0;215.0;29;-421.0;349;-628.0;-1896.0
-25;1084.0;-155.0;-415.0;235.0;28;-438.0;340;-763.0;-1624.0
-26;1046.0;?;-443.0;284.0;29;-393.0;389;-945.0;-1178.0
-26;1230.0;-339.0;-431.0;339.0;29;-449.0;?;-1071.0;-517.0
-26;1618.0;-183.0;-407.0;402.0;27;-448.0;367;-1077.0;119.0
-26;1434.0;117.0;-493.0;411.0;25;-619.0;372;-1058.0;688.0
-27;1107.0;100.0;-484.0;402.0;21;-719.0;364;-1069.0;1208.0
-27;?;135.0;-536.0;372.0;16;-836.0;?;-1443.0;1731.0
-27;1014.0;11.0;-394.0;453.0;12;-264.0;357;-1562.0;2279.0
-27;986.0;-179.0;-181.0;544.0;8;-1.0;378;-1168.0;2278.0
-27;955.0;64.0;-39.0;419.0;5;-8.0;350;-958.0;1770.0
-27;853.0;164.0;6.0;235.0;3;-136.0;387;-969.0;1344.0
?;804.0;?;30.0;135.0;2;21.0;367;-922.0;985.0
-28;772.0;282.0;47.0;115.0;4;222.0;363;-917.0;785.0
-30;?;192.0;105.0;159.0;4;166.0;257;-847.0;546.0
-34;772.0;26.0;132.0;195.0;4;?;-231;-736.0;777.0
-44;832.0;6.0;143.0;203.0;4;?;?;-716.0;399.0
-53;942.0;-67.0;173.0;193.0;4;326.0;1934;-676.0;116.0
?;1040.0;53.0;188.0;174.0;4;73.0;1368;-675.0;-183.0
-63;1103.0;70.0;115.0;152.0;4;-4.0;1338;-744.0;-378.0
-62;1170.0;-51.0;133.0;141.0;4;105.0;979;-864.0;-473.0
-59;1213.0;-163.0;134.0;157.0;4;203.0;387;-972.0;-518.0
-57;1501.0;-41.0;167.0;225.0;4;192.0;306;?;-547.0
-54;1414.0;139.0;261.0;261.0;4;197.0;-196;-1128.0;-516.0
-49;1017.0;170.0;336.0;264.0;4;232.0;-130;-1161.0;-562.0
-43;869.0;-156.0;369.0;272.0;4;324.0;-84;-1321.0;-610.0
-36;996.0;-171.0;395.0;398.0;4;345.0;-376;-1444.0;-436.0
-30;974.0;168.0;308.0;639.0;4;295.0;647;-1110.0;-341.0
-24;913.0;242.0;203.0;688.0;4;76.0;76;-898.0;-698.0
-21;811.0;143.0;139.0;556.0;4;7.0;1611;-937.0;-1047.0
-22;665.0;43.0;?;428.0;4;236.0;5328;-968.0;-1066.0
-21;550.0;50.0;38.0;321.0;4;372.0;?;-908.0;-931.0
-24;969.0;391.0;30.0;213.0;-10;66.0;359;-777.0;-146.0
-24;992.0;299.0;60.0;200.0;-13;204.0;371;-768.0;-249.0
-25;953.0;210.0;89.0;161.0;-14;389.0;358;-807.0;-380.0
-26;930.0;172.0;?;129.0;-15;359.0;397;-878.0;-459.0
-27;888.0;130.0;191.0;119.0;-21;353.0;433;-922.0;-498.0
-29;847.0;51.0;?;163.0;-29;?;355;?;-495.0
-34;909.0;-29.0;186.0;202.0;-27;234.0;470;-907.0;-650.0
-38;1100.0;-81.0;166.0;215.0;-21;104.0;385;-898.0;-795.0
-44;1173.0;-190.0;222.0;220.0;-20;-23.0;641;-863.0;-894.0
-53;1164.0;-382.0;185.0;212.0;-20;-138.0;1768;-866.0;-843.0
-57;1165.0;-463.0;124.0;153.0;-20;-148.0;1937;-995.0;-536.0
-53;1200.0;-541.0;105.0;112.0;-20;-38.0;1288;-1084.0;-98.0
-49;1263.0;-605.0;207.0;147.0;-21;89.0;964;-1092.0;314.0
-48;1150.0;-378.0;270.0;211.0;-22;-60.0;626;-1053.0;497.0
-49;1333.0;-59.0;363.0;240.0;-24;-27.0;365;?;541.0
-49;1294.0;97.0;447.0;302.0;-25;-196.0;80;-1182.0;663.0
-48;731.0;-351.0;365.0;361.0;-26;-148.0;-348;-1240.0;648.0
-46;535.0;-479.0;306.0;446.0;-24;?;-259;-1172.0;599.0
-42;530.0;-193.0;396.0;553.0;-22;455.0;-702;-1308.0;477.0
-37;?;-375.0;227.0;793.0;-22;397.0;45;-1010.0;106.0
-34;612.0;-652.0;213.0;775.0;-21;151.0;-73;-617.0;-550.0
-28;?;-453.0;210.0;?;-20;53.0;-489;-470.0;-1000.0
-26;642.0;25.0;104.0;?;-20;46.0;4475;-488.0;-893.0
-25;708.0;-37.0;191.0;466.0;-20;7.0;3798;-585.0;-640.0
-24;729.0;-157.0;229.0;571.0;-20;102.0;?;-644.0;-482.0
-24;697.0;-184.0;216.0;633.0;-20;-24.0;401;-653.0;-216.0
-24;661.0;-61.0;137.0;573.0;-20;-182.0;465;-693.0;162.0
-24;569.0;-73.0;141.0;512.0;-21;27.0;?;-715.0;566.0
-24;568.0;-110.0;256.0;532.0;?;140.0;499;-715.0;738.0
-24;594.0;-157.0;369.0;548.0;-26;?;224;-714.0;?
-24;604.0;-257.0;310.0;559.0;-33;366.0;380;-634.0;711.0
-24;694.0;-92.0;134.0;565.0;-46;352.0;342;-594.0;671.0
-24;766.0;-29.0;11.0;529.0;-54;167.0;355;-609.0;576.0
-24;715.0;-122.0;-54.0;550.0;-47;166.0;358;-611.0;424.0
-24;?;-1.0;-187.0;?;-40;-9.0;345;-641.0;188.0
-24;777.0;120.0;-354.0;560.0;-39;-71.0;349;-750.0;12.0
-24;830.0;2.0;-383.0;581.0;-35;-7.0;358;-770.0;16.0
-24;823.0;-42.0;-276.0;585.0;-34;?;352;-720.0;59.0
-24;858.0;-124.0;-244.0;550.0;-33;-98.0;347;?;110.0
-24;798.0;-145.0;-202.0;?;-31;11.0;359;-831.0;281.0
-24;799.0;-241.0;-125.0;557.0;-32;64.0;368;-840.0;340.0
-24;839.0;?;-125.0;521.0;-32;87.0;364;-842.0;268.0
-24;805.0;-93.0;-18.0;496.0;-33;86.0;357;-826.0;211.0
-24;765.0;-32.0;-32.0;519.0;-33;65.0;358;-812.0;181.0
-24;769.0;-30.0;-58.0;533.0;-33;-1.0;363;-835.0;115.0
-24;786.0;-32.0;-3.0;533.0;-33;3.0;366;-836.0;?
-24;798.0;44.0;0.0;544.0;-34;15.0;369;-789.0;73.0
-24;785.0;64.0;19.0;?;-36;1.0;367;-796.0;7.0
-24;787.0;-63.0;29.0;547.0;-37;36.0;363;-791.0;6.0
-24;760.0;?;-7.0;539.0;-37;41.0;370;-786.0;30.0
-24;778.0;-19.0;21.0;543.0;-37;76.0;368;-788.0;41.0
-24;771.0;-84.0;36.0;553.0;-37;110.0;364;-787.0;91.0
-24;770.0;-129.0;33.0;553.0;?;104.0;369;-785.0;136.0
-24;749.0;-107.0;103.0;567.0;-37;63.0;?;-790.0;127.0
-24;751.0;-99.0;?;572.0;-38;40.0;367;-792.0;100.0
-24;748.0;-128.0;136.0;571.0;-38;32.0;375;-786.0;29.0
-24;739.0;-67.0;132.0;569.0;-37;-4.0;369;-760.0;-98.0
-24;758.0;-42.0;121.0;545.0;-37;30.0;364;-752.0;-184.0
-24;747.0;28.0;87.0;547.0;-38;101.0;365;-752.0;-164.0
-24;732.0;28.0;41.0;581.0;-37;100.0;362;-758.0;-149.0
-24;736.0;70.0;38.0;601.0;-37;92.0;365;-771.0;?
-24;?;71.0;-27.0;600.0;-38;77.0;370;-777.0;-81.0
-24;736.0;125.0;-38.0;597.0;-38;33.0;366;-753.0;-30.0
-24;731.0;120.0;-71.0;580.0;-38;6.0;365;-735.0;3.0
-24;757.0;114.0;-86.0;571.0;-39;-26.0;366;-740.0;39.0
-24;759.0;161.0;-107.0;?;-39;-32.0;365;-761.0;95.0
-24;768.0;126.0;?;?;-39;-47.0;365;-776.0;?
-24;770.0;122.0;-96.0;579.0;-40;1.0;365;-779.0;53.0
-24;760.0;118.0;-101.0;574.0;-41;14.0;367;-784.0;49.0
-24;760.0;100.0;-71.0;574.0;-42;53.0;368;-792.0;44.0
-24;757.0;98.0;-65.0;585.0;-42;-1.0;367;-789.0;29.0
-24;739.0;94.0;-45.0;593.0;-42;-29.0;371;-779.0;10.0
-24;756.0;75.0;-54.0;585.0;-42;-47.0;371;-776.0;35.0
-24;789.0;96.0;-62.0;587.0;-42;-32.0;367;-777.0;65.0
-24;794.0;97.0;-116.0;587.0;-42;-53.0;?;-775.0;?
-24;772.0;71.0;-70.0;581.0;-41;-76.0;371;-771.0;69.0
-24;745.0;36.0;-98.0;570.0;-40;-105.0;367;-782.0;154.0
-24;754.0;32.0;-101.0;565.0;-40;-146.0;369;-783.0;?
-24;773.0;44.0;-116.0;570.0;-38;-106.0;371;-787.0;339.0
-24;768.0;64.0;-122.0;581.0;-36;-64.0;363;-773.0;400.0
-24;774.0;?;-135.0;574.0;-35;-83.0;353;-774.0;?
-24;798.0;41.0;-133.0;565.0;-34;-199.0;358;-770.0;388.0
-24;783.0;48.0;-141.0;559.0;-32;-209.0;364;-781.0;456.0
-24;788.0;17.0;-116.0;558.0;-31;-163.0;362;-783.0;269.0
-24;781.0;35.0;-99.0;563.0;?;-228.0;363;-787.0;166.0
-24;770.0;52.0;-130.0;562.0;-29;-211.0;?;-796.0;42.0
-24;792.0;?;-131.0;557.0;-30;-141.0;361;-792.0;-20.0
-24;812.0;48.0;-137.0;548.0;-30;-41.0;361;-788.0;-12.0
-24;836.0;50.0;-163.0;532.0;-29;33.0;356;-788.0;-17.0
-24;846.0;5.0;-178.0;534.0;?;51.0;357;-795.0;-3.0
-24;824.0;28.0;-148.0;534.0;-30;86.0;363;?;12.0
-24;817.0;57.0;-91.0;527.0;-30;82.0;358;-825.0;61.0
-24;828.0;17.0;-137.0;540.0;-30;57.0;361;-836.0;24.0
-24;845.0;104.0;-98.0;551.0;-30;119.0;363;-825.0;30.0
-24;856.0;117.0;-87.0;557.0;-30;132.0;358;-822.0;6.0
-24;849.0;?;-53.0;553.0;?;136.0;366;-833.0;-6.0
-24;823.0;127.0;-30.0;551.0;-30;111.0;369;-846.0;-9.0
-24;812.0;119.0;-9.0;557.0;-31;74.0;360;-855.0;?
-24;808.0;99.0;-20.0;552.0;-31;29.0;362;-843.0;30.0
-24;819.0;88.0;-30.0;539.0;-31;-11.0;361;-833.0;159.0
-24;820.0;80.0;-24.0;528.0;-31;-29.0;360;-813.0;213.0
-24;840.0;70.0;?;516.0;-31;-25.0;366;-797.0;266.0
-24;841.0;58.0;2.0;504.0;-31;-24.0;363;?;236.0
-24;862.0;74.0;-58.0;499.0;-32;-19.0;361;-810.0;237.0
-24;855.0;54.0;-20.0;508.0;-32;-117.0;358;-823.0;?
-24;834.0;53.0;-35.0;524.0;-32;-136.0;358;-823.0;242.0
-24;813.0;44.0;?;518.0;-32;-161.0;359;-840.0;266.0
-24;814.0;39.0;40.0;521.0;-32;-159.0;?;-852.0;266.0
-24;838.0;?;70.0;517.0;-32;-194.0;359;-836.0;318.0
-24;836.0;?;38.0;526.0;-32;-108.0;358;-835.0;325.0
-24;845.0;-19.0;47.0;532.0;-32;-124.0;359;-826.0;307.0
-24;821.0;-40.0;27.0;522.0;-32;-101.0;362;-819.0;291.0
-24;842.0;-42.0;31.0;515.0;-32;-53.0;357;-823.0;308.0
-24;837.0;-56.0;22.0;521.0;-33;-18.0;359;-819.0;274.0
-24;827.0;-70.0;-15.0;524.0;-33;7.0;369;-827.0;266.0
-24;839.0;-52.0;14.0;526.0;-33;10.0;368;-827.0;247.0
-24;840.0;-59.0;-16.0;515.0;?;36.0;365;-826.0;192.0
-24;830.0;-21.0;8.0;507.0;-32;23.0;364;-826.0;166.0
?;849.0;15.0;3.0;516.0;-32;45.0;364;?;83.0
-24;840.0;-3.0;12.0;524.0;-32;?;368;-826.0;88.0
-24;835.0;3.0;20.0;526.0;-32;119.0;368;-828.0;60.0
-24;825.0;5.0;11.0;511.0;-33;161.0;365;-837.0;17.0
-24;851.0;21.0;19.0;519.0;?;109.0;?;-841.0;33.0
-24;836.0;-13.0;23.0;520.0;-32;136.0;360;-839.0;?
-24;836.0;3.0;22.0;525.0;-31;91.0;357;-828.0;10.0
-24;831.0;?;51.0;516.0;-29;50.0;?;-832.0;-24.0
-24;847.0;21.0;32.0;515.0;-28;37.0;367;-831.0;-3.0
-24;847.0;28.0;37.0;514.0;-28;36.0;365;-831.0;2.0
?;822.0;70.0;36.0;521.0;-28;43.0;367;-820.0;-8.0
-24;?;74.0;41.0;515.0;-30;29.0;364;-822.0;23.0
