Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
436.0;525.0;632.0;1029.0;-271.0;17;-178.0;569.0;589.0;334.0;-711.0
277.0;554.0;625.0;1055.0;-457.0;17;-339.0;674.0;581.0;415.0;-518.0
330.0;622.0;597.0;1011.0;-530.0;17;-291.0;560.0;635.0;422.0;?
268.0;874.0;?;1019.0;-511.0;17;-378.0;629.0;776.0;420.0;-555.0
405.0;1032.0;?;1051.0;-595.0;17;-313.0;519.0;909.0;432.0;-751.0
443.0;1064.0;1136.0;1055.0;-573.0;17;-207.0;513.0;982.0;297.0;-907.0
400.0;1096.0;1101.0;1056.0;-430.0;17;-262.0;428.0;907.0;179.0;-1023.0
341.0;1078.0;930.0;1075.0;-438.0;17;-283.0;286.0;867.0;210.0;-1000.0
333.0;1206.0;983.0;1063.0;-435.0;17;?;229.0;952.0;262.0;-953.0
433.0;1270.0;1248.0;1058.0;-458.0;16;-238.0;262.0;1186.0;176.0;-1023.0
?;1426.0;1453.0;943.0;-416.0;16;-59.0;485.0;1366.0;86.0;-1190.0
446.0;1395.0;?;1010.0;-287.0;16;-18.0;393.0;1370.0;219.0;-1365.0
441.0;1396.0;1322.0;1062.0;-325.0;15;-8.0;444.0;1357.0;312.0;-1338.0
398.0;1348.0;1509.0;1022.0;-385.0;13;25.0;252.0;1361.0;199.0;-1346.0
419.0;1280.0;1175.0;1012.0;-274.0;11;-10.0;457.0;1261.0;450.0;-1341.0
339.0;1285.0;953.0;1049.0;-397.0;10;-140.0;833.0;1173.0;338.0;-1216.0
376.0;?;1335.0;1029.0;-621.0;9;-123.0;554.0;1201.0;257.0;-1097.0
11.0;1110.0;1136.0;976.0;-268.0;7;-268.0;1156.0;927.0;299.0;-1120.0
240.0;903.0;757.0;819.0;-586.0;5;-90.0;-226.0;844.0;416.0;-993.0
157.0;938.0;660.0;799.0;?;4;-282.0;850.0;853.0;491.0;-846.0
126.0;965.0;520.0;919.0;-571.0;4;-260.0;927.0;850.0;307.0;-837.0
221.0;971.0;760.0;886.0;-622.0;3;-125.0;203.0;992.0;200.0;-854.0
204.0;1039.0;739.0;873.0;?;3;-176.0;322.0;965.0;386.0;?
145.0;937.0;753.0;938.0;-427.0;3;-240.0;706.0;882.0;439.0;-959.0
199.0;943.0;713.0;919.0;-501.0;4;-148.0;577.0;892.0;280.0;-846.0
191.0;917.0;776.0;993.0;-370.0;4;-143.0;545.0;888.0;247.0;-902.0
283.0;1056.0;927.0;954.0;-335.0;4;-115.0;519.0;974.0;299.0;-851.0
232.0;1047.0;803.0;906.0;-388.0;4;-200.0;570.0;963.0;?;-996.0
314.0;1061.0;839.0;978.0;-452.0;4;-97.0;445.0;1031.0;306.0;?
284.0;1024.0;833.0;925.0;-367.0;4;-88.0;527.0;995.0;268.0;-982.0
294.0;967.0;?;964.0;-362.0;4;-83.0;?;989.0;264.0;-976.0
194.0;1018.0;926.0;955.0;-325.0;4;-114.0;?;?;118.0;-917.0
291.0;1008.0;855.0;946.0;-251.0;4;-38.0;416.0;1007.0;305.0;-941.0
217.0;983.0;850.0;973.0;-346.0;4;-121.0;423.0;935.0;242.0;-961.0
210.0;945.0;842.0;874.0;-301.0;?;-141.0;626.0;909.0;256.0;-940.0
185.0;1024.0;913.0;948.0;-427.0;4;-126.0;557.0;938.0;197.0;-899.0
196.0;1028.0;913.0;922.0;-363.0;4;-102.0;386.0;951.0;252.0;-942.0
201.0;1007.0;881.0;?;-281.0;?;-126.0;467.0;936.0;264.0;-966.0
244.0;1027.0;866.0;960.0;-328.0;4;-115.0;514.0;937.0;223.0;-954.0
231.0;1029.0;899.0;972.0;-334.0;5;-87.0;511.0;979.0;203.0;-938.0
228.0;1029.0;844.0;948.0;-324.0;5;-77.0;541.0;956.0;241.0;?
183.0;988.0;841.0;962.0;-319.0;5;-100.0;655.0;943.0;208.0;-944.0
128.0;973.0;951.0;953.0;-390.0;5;-166.0;503.0;926.0;?;-926.0
263.0;1007.0;894.0;922.0;-312.0;5;-108.0;506.0;998.0;268.0;-911.0
292.0;1043.0;835.0;940.0;-334.0;5;-23.0;434.0;1034.0;241.0;-960.0
218.0;1045.0;904.0;942.0;-259.0;5;-88.0;424.0;1000.0;198.0;-997.0
156.0;1034.0;937.0;933.0;-287.0;5;-135.0;573.0;958.0;239.0;-979.0
167.0;1024.0;901.0;?;-380.0;5;-107.0;517.0;914.0;296.0;-963.0
208.0;1016.0;911.0;955.0;-338.0;5;-87.0;477.0;963.0;214.0;-943.0
199.0;?;896.0;937.0;-297.0;5;-113.0;515.0;986.0;171.0;-952.0
154.0;1003.0;875.0;949.0;-314.0;5;-128.0;564.0;958.0;212.0;-959.0
192.0;1023.0;885.0;943.0;-335.0;5;-94.0;529.0;951.0;227.0;-946.0
165.0;992.0;912.0;915.0;-343.0;5;-115.0;519.0;955.0;208.0;-951.0
195.0;1013.0;873.0;941.0;-305.0;5;-25.0;476.0;954.0;179.0;-951.0
160.0;1003.0;919.0;935.0;-300.0;5;-69.0;490.0;926.0;165.0;-952.0
121.0;1008.0;908.0;926.0;-276.0;5;-77.0;441.0;960.0;178.0;-947.0
157.0;1010.0;?;944.0;-281.0;5;-125.0;497.0;942.0;190.0;-946.0
162.0;1029.0;930.0;982.0;-326.0;5;-106.0;588.0;972.0;221.0;-954.0
196.0;1028.0;932.0;923.0;-347.0;5;-95.0;515.0;983.0;213.0;-961.0
198.0;1027.0;886.0;960.0;-303.0;5;-51.0;473.0;989.0;111.0;-966.0
164.0;1003.0;910.0;956.0;-273.0;5;-54.0;469.0;958.0;143.0;-973.0
214.0;987.0;891.0;961.0;-251.0;5;-31.0;391.0;981.0;114.0;-961.0
284.0;1011.0;906.0;961.0;-222.0;5;17.0;423.0;991.0;125.0;-954.0
252.0;1004.0;891.0;951.0;-216.0;5;-15.0;438.0;980.0;80.0;-974.0
174.0;971.0;874.0;954.0;-212.0;?;-17.0;423.0;930.0;86.0;-962.0
212.0;975.0;903.0;941.0;-187.0;5;?;392.0;956.0;234.0;-938.0
?;1023.0;844.0;917.0;-321.0;5;?;624.0;1044.0;184.0;-928.0
235.0;1032.0;911.0;926.0;-327.0;5;-26.0;325.0;999.0;?;-983.0
272.0;1053.0;880.0;925.0;-171.0;5;-63.0;423.0;1010.0;161.0;-999.0
247.0;1073.0;882.0;944.0;-244.0;5;-41.0;546.0;1009.0;144.0;-1011.0
253.0;1031.0;895.0;893.0;-272.0;5;-31.0;440.0;1045.0;144.0;-1014.0
257.0;1037.0;873.0;931.0;-255.0;?;-19.0;?;1010.0;226.0;-1003.0
261.0;1010.0;846.0;933.0;-283.0;5;-39.0;522.0;995.0;169.0;-1005.0
287.0;1033.0;863.0;899.0;-260.0;5;-7.0;579.0;977.0;252.0;-972.0
?;1037.0;933.0;890.0;-291.0;5;29.0;?;1036.0;97.0;-960.0
243.0;986.0;832.0;903.0;-236.0;5;20.0;469.0;?;111.0;-991.0
341.0;1015.0;947.0;893.0;-199.0;5;64.0;188.0;991.0;96.0;-999.0
?;1027.0;?;922.0;-178.0;4;-83.0;261.0;1021.0;264.0;-983.0
302.0;1081.0;1018.0;922.0;-344.0;4;9.0;489.0;1087.0;129.0;-964.0
351.0;1137.0;1215.0;925.0;-283.0;4;81.0;705.0;1101.0;158.0;-1055.0
383.0;1172.0;981.0;941.0;-225.0;4;3.0;365.0;1102.0;121.0;-1094.0
267.0;1105.0;1197.0;914.0;-260.0;4;24.0;193.0;1133.0;244.0;-1115.0
323.0;1129.0;1068.0;908.0;?;4;-32.0;252.0;1109.0;193.0;-1127.0
280.0;1066.0;886.0;942.0;-300.0;4;-140.0;415.0;985.0;195.0;-1094.0
248.0;1115.0;955.0;953.0;-394.0;4;-223.0;285.0;972.0;215.0;-1014.0
296.0;1062.0;907.0;946.0;-356.0;4;-217.0;167.0;964.0;257.0;-973.0
418.0;1099.0;861.0;945.0;-331.0;4;-185.0;175.0;969.0;238.0;-968.0
381.0;1087.0;1074.0;954.0;-369.0;4;-91.0;241.0;1026.0;151.0;-963.0
459.0;1114.0;1132.0;948.0;-280.0;4;-39.0;270.0;1014.0;141.0;-1009.0
524.0;1054.0;1002.0;960.0;-272.0;4;-5.0;274.0;1031.0;112.0;-1059.0
599.0;1075.0;1070.0;954.0;-274.0;4;63.0;146.0;1086.0;39.0;-1028.0
593.0;1116.0;1170.0;944.0;-184.0;4;81.0;197.0;1120.0;?;-1052.0
623.0;1132.0;1177.0;924.0;-201.0;4;152.0;155.0;1139.0;-52.0;-1107.0
682.0;1224.0;1233.0;923.0;-80.0;4;248.0;93.0;1287.0;-46.0;-1121.0
679.0;1233.0;1567.0;923.0;-10.0;4;103.0;521.0;1201.0;45.0;-1243.0
601.0;?;1219.0;923.0;-316.0;4;21.0;417.0;1128.0;?;-1271.0
653.0;1080.0;1031.0;?;-255.0;4;109.0;203.0;1014.0;142.0;-1138.0
?;946.0;956.0;931.0;-182.0;4;114.0;151.0;907.0;55.0;-1042.0
584.0;821.0;920.0;908.0;-147.0;4;82.0;252.0;873.0;58.0;-949.0
641.0;832.0;867.0;967.0;-163.0;4;107.0;213.0;900.0;29.0;-860.0
615.0;848.0;925.0;948.0;?;4;169.0;349.0;910.0;-70.0;-836.0
566.0;788.0;859.0;947.0;-177.0;4;237.0;350.0;837.0;-40.0;-881.0
596.0;795.0;847.0;955.0;-20.0;4;216.0;123.0;855.0;36.0;-824.0
655.0;819.0;867.0;963.0;-46.0;4;249.0;18.0;865.0;-5.0;-815.0
?;770.0;875.0;932.0;0.0;4;?;25.0;841.0;-47.0;-851.0
653.0;763.0;856.0;991.0;2.0;4;239.0;106.0;814.0;-108.0;?
673.0;772.0;838.0;?;5.0;4;202.0;111.0;829.0;-19.0;-815.0
699.0;814.0;851.0;1015.0;-17.0;4;280.0;79.0;921.0;-142.0;-824.0
812.0;862.0;949.0;995.0;27.0;4;376.0;78.0;998.0;?;-864.0
855.0;909.0;951.0;991.0;62.0;4;369.0;82.0;1049.0;-74.0;-956.0
876.0;976.0;1028.0;991.0;?;4;436.0;153.0;1099.0;-80.0;-976.0
927.0;984.0;1045.0;1001.0;65.0;4;472.0;111.0;1108.0;-101.0;-1038.0
942.0;980.0;1016.0;961.0;96.0;4;505.0;-13.0;1054.0;-135.0;-1063.0
?;927.0;1019.0;983.0;137.0;4;?;-80.0;1068.0;-168.0;-1069.0
860.0;832.0;936.0;1035.0;193.0;4;478.0;-111.0;961.0;-265.0;-1053.0
818.0;815.0;841.0;979.0;208.0;4;?;-36.0;908.0;-204.0;?
840.0;836.0;855.0;991.0;167.0;4;451.0;-54.0;952.0;-168.0;-905.0
850.0;793.0;874.0;967.0;175.0;4;492.0;-77.0;930.0;-132.0;-924.0
888.0;823.0;877.0;1053.0;193.0;4;494.0;-26.0;?;-185.0;-915.0
899.0;857.0;903.0;1033.0;182.0;4;494.0;-20.0;1001.0;-215.0;-928.0
875.0;848.0;971.0;1016.0;187.0;4;523.0;-28.0;988.0;-306.0;-954.0
900.0;833.0;948.0;1048.0;228.0;4;534.0;-128.0;966.0;-220.0;-958.0
878.0;789.0;929.0;1051.0;258.0;4;552.0;-185.0;935.0;-274.0;-950.0
865.0;801.0;912.0;1025.0;283.0;?;537.0;?;930.0;-253.0;-929.0
848.0;802.0;942.0;?;285.0;4;518.0;-165.0;943.0;?;-914.0
873.0;807.0;954.0;1011.0;274.0;4;515.0;-177.0;924.0;-287.0;-926.0
894.0;804.0;911.0;980.0;278.0;4;?;-180.0;960.0;-315.0;-924.0
894.0;?;933.0;964.0;276.0;4;536.0;-126.0;?;-226.0;-934.0
876.0;821.0;927.0;983.0;261.0;3;520.0;-108.0;997.0;-286.0;-951.0
894.0;832.0;930.0;1011.0;255.0;?;?;-139.0;954.0;-293.0;-950.0
900.0;815.0;927.0;1026.0;252.0;?;539.0;-154.0;957.0;-259.0;-941.0
?;796.0;907.0;1033.0;267.0;3;515.0;-147.0;941.0;-280.0;-935.0
887.0;?;884.0;1058.0;264.0;3;520.0;-157.0;940.0;-304.0;-916.0
878.0;793.0;884.0;1054.0;258.0;?;515.0;-133.0;946.0;-247.0;-896.0
883.0;819.0;916.0;1041.0;257.0;3;?;-150.0;957.0;-225.0;-911.0
905.0;810.0;941.0;1008.0;249.0;3;552.0;-109.0;975.0;-268.0;-934.0
904.0;818.0;919.0;1011.0;248.0;2;533.0;-108.0;913.0;-211.0;-942.0
915.0;803.0;890.0;1011.0;256.0;2;544.0;-136.0;933.0;-301.0;-943.0
910.0;864.0;969.0;994.0;275.0;2;564.0;-144.0;1000.0;-262.0;-930.0
916.0;842.0;998.0;998.0;287.0;3;567.0;-184.0;964.0;-303.0;-979.0
892.0;809.0;921.0;984.0;312.0;3;531.0;-195.0;971.0;-340.0;-967.0
886.0;804.0;926.0;982.0;299.0;3;527.0;-192.0;926.0;-341.0;-935.0
920.0;814.0;882.0;1020.0;288.0;3;530.0;-134.0;969.0;-169.0;-914.0
953.0;899.0;969.0;1003.0;251.0;3;551.0;-66.0;1040.0;-196.0;-927.0
1035.0;973.0;1058.0;1031.0;223.0;3;?;-34.0;1120.0;-161.0;-1003.0
979.0;949.0;1087.0;990.0;215.0;4;579.0;-32.0;?;-206.0;-1084.0
929.0;850.0;1010.0;1003.0;222.0;4;520.0;-63.0;1015.0;-181.0;-1080.0
890.0;803.0;865.0;1017.0;211.0;4;445.0;-47.0;939.0;-190.0;-992.0
868.0;811.0;858.0;1015.0;159.0;4;417.0;?;959.0;-60.0;-911.0
810.0;846.0;876.0;1051.0;104.0;4;347.0;104.0;969.0;-41.0;-906.0
736.0;831.0;858.0;1128.0;49.0;4;322.0;109.0;979.0;-55.0;-918.0
700.0;810.0;790.0;1185.0;7.0;5;253.0;79.0;892.0;22.0;-906.0
665.0;812.0;743.0;?;-35.0;?;211.0;72.0;900.0;92.0;-869.0
594.0;851.0;851.0;1060.0;-71.0;6;160.0;72.0;941.0;155.0;-849.0
612.0;883.0;1024.0;1032.0;-93.0;6;134.0;167.0;959.0;148.0;-890.0
587.0;917.0;1138.0;967.0;-120.0;6;111.0;214.0;974.0;-14.0;-936.0
581.0;971.0;1158.0;917.0;-132.0;7;136.0;246.0;1034.0;93.0;-946.0
552.0;1086.0;1170.0;874.0;-124.0;7;43.0;216.0;1100.0;32.0;-988.0
538.0;1082.0;1169.0;871.0;-189.0;7;14.0;133.0;1091.0;177.0;-1069.0
537.0;1057.0;1137.0;852.0;-232.0;7;25.0;159.0;1117.0;174.0;-1081.0
469.0;1036.0;?;930.0;-256.0;7;-21.0;232.0;1057.0;168.0;-1060.0
389.0;1021.0;1107.0;953.0;-266.0;7;-95.0;218.0;1047.0;181.0;-1030.0
376.0;?;1191.0;1023.0;-306.0;7;-58.0;236.0;1070.0;?;-1001.0
411.0;1020.0;1133.0;998.0;-290.0;7;-115.0;242.0;1073.0;214.0;-1016.0
333.0;997.0;1092.0;1010.0;-380.0;7;-92.0;107.0;1033.0;206.0;-1024.0
330.0;964.0;1068.0;1024.0;-318.0;7;-138.0;189.0;993.0;280.0;?
258.0;944.0;1004.0;1048.0;-314.0;?;-202.0;162.0;941.0;242.0;-963.0
245.0;924.0;984.0;1083.0;-341.0;6;-242.0;226.0;918.0;236.0;-919.0
254.0;924.0;965.0;1026.0;-395.0;5;-240.0;259.0;900.0;320.0;-900.0
248.0;948.0;1017.0;1033.0;-414.0;5;-211.0;238.0;955.0;266.0;-888.0
265.0;964.0;1044.0;1015.0;-405.0;7;-190.0;224.0;968.0;297.0;-914.0
260.0;914.0;1044.0;1086.0;-384.0;11;?;214.0;?;314.0;-927.0
250.0;887.0;1023.0;1025.0;-370.0;12;-179.0;254.0;914.0;299.0;-900.0
240.0;899.0;1017.0;1001.0;?;12;-181.0;252.0;914.0;336.0;-871.0
229.0;918.0;1025.0;975.0;-394.0;14;-195.0;253.0;942.0;316.0;-882.0
236.0;881.0;1006.0;990.0;-401.0;12;-194.0;258.0;928.0;336.0;-894.0
256.0;862.0;951.0;949.0;-404.0;10;-183.0;286.0;885.0;279.0;-868.0
218.0;844.0;968.0;1039.0;-390.0;9;-180.0;263.0;885.0;372.0;-827.0
192.0;892.0;1024.0;960.0;-378.0;9;-221.0;278.0;908.0;309.0;?
197.0;919.0;1060.0;1038.0;-396.0;10;-257.0;264.0;937.0;317.0;-862.0
256.0;953.0;1096.0;1034.0;-409.0;10;-220.0;408.0;1029.0;334.0;-898.0
320.0;982.0;?;1048.0;-383.0;10;-194.0;310.0;1037.0;456.0;-929.0
237.0;936.0;937.0;?;-535.0;9;-212.0;379.0;971.0;342.0;-951.0
269.0;905.0;1036.0;1068.0;-451.0;9;-194.0;276.0;986.0;374.0;-930.0
214.0;894.0;1041.0;1054.0;-448.0;10;-176.0;324.0;944.0;326.0;-898.0
192.0;886.0;1045.0;1006.0;-402.0;11;-214.0;470.0;911.0;284.0;-874.0
212.0;900.0;1064.0;993.0;-392.0;11;-169.0;401.0;952.0;377.0;-863.0
268.0;943.0;1043.0;996.0;-415.0;10;-111.0;358.0;966.0;333.0;-868.0
280.0;963.0;975.0;?;-335.0;10;-138.0;273.0;1030.0;400.0;-909.0
248.0;959.0;946.0;991.0;-367.0;10;-161.0;341.0;1008.0;347.0;-942.0
220.0;944.0;1000.0;1040.0;-389.0;9;-200.0;360.0;1007.0;364.0;-922.0
226.0;951.0;976.0;995.0;-390.0;9;-172.0;412.0;1001.0;286.0;-925.0
273.0;968.0;972.0;979.0;-410.0;9;-208.0;315.0;1045.0;407.0;-929.0
255.0;964.0;1113.0;975.0;-474.0;9;-163.0;466.0;977.0;323.0;-945.0
152.0;916.0;1032.0;?;-392.0;9;-192.0;408.0;926.0;150.0;-945.0
155.0;891.0;1075.0;991.0;-375.0;9;-232.0;209.0;883.0;296.0;-901.0
74.0;846.0;959.0;997.0;-361.0;9;-233.0;381.0;806.0;262.0;-859.0
39.0;859.0;978.0;935.0;-422.0;9;-286.0;343.0;847.0;329.0;-814.0
26.0;931.0;1019.0;904.0;-431.0;9;-346.0;312.0;906.0;393.0;-815.0
66.0;933.0;1015.0;853.0;?;?;-348.0;334.0;945.0;346.0;-873.0
93.0;921.0;970.0;920.0;-477.0;9;-298.0;326.0;900.0;358.0;-891.0
79.0;887.0;953.0;1077.0;-451.0;9;-320.0;295.0;887.0;340.0;-878.0
-1.0;921.0;928.0;1086.0;-460.0;?;-414.0;309.0;872.0;399.0;-846.0
-17.0;984.0;1026.0;1145.0;-528.0;10;-456.0;439.0;941.0;470.0;-847.0
113.0;1058.0;1120.0;1129.0;-598.0;10;-431.0;404.0;1018.0;611.0;?
152.0;1017.0;992.0;1207.0;-658.0;?;-365.0;739.0;992.0;526.0;-949.0
106.0;995.0;?;1126.0;?;10;-383.0;623.0;821.0;452.0;-929.0
185.0;980.0;1501.0;925.0;-572.0;9;-318.0;553.0;1077.0;655.0;-899.0
155.0;949.0;640.0;813.0;-633.0;11;-355.0;769.0;931.0;579.0;-963.0
94.0;866.0;909.0;779.0;-618.0;12;-405.0;328.0;856.0;451.0;-857.0
17.0;820.0;908.0;707.0;-599.0;15;-456.0;532.0;779.0;363.0;-808.0
9.0;849.0;982.0;787.0;-581.0;29;-451.0;426.0;780.0;437.0;-770.0
16.0;?;861.0;783.0;-584.0;33;-424.0;422.0;767.0;415.0;?
65.0;847.0;830.0;774.0;-562.0;23;-410.0;285.0;757.0;384.0;-767.0
67.0;829.0;833.0;643.0;?;18;-380.0;303.0;772.0;394.0;-764.0
119.0;868.0;899.0;639.0;?;15;-359.0;303.0;814.0;357.0;-750.0
181.0;937.0;999.0;576.0;-476.0;10;-348.0;221.0;871.0;309.0;-809.0
299.0;921.0;988.0;544.0;-454.0;7;-228.0;215.0;946.0;343.0;-885.0
318.0;947.0;984.0;531.0;-407.0;6;-266.0;273.0;1003.0;191.0;-905.0
277.0;?;1094.0;1111.0;-363.0;7;-187.0;159.0;1135.0;53.0;-910.0
404.0;958.0;1060.0;1021.0;-339.0;5;61.0;-195.0;1190.0;-55.0;-1121.0
1001.0;989.0;1494.0;721.0;-8.0;-2;540.0;-441.0;1314.0;19.0;-1130.0
1266.0;1139.0;1492.0;1011.0;42.0;-5;722.0;115.0;1386.0;?;-1139.0
802.0;1099.0;1328.0;1174.0;103.0;-8;501.0;181.0;1245.0;?;-1189.0
687.0;935.0;1090.0;1098.0;154.0;-11;319.0;280.0;1052.0;162.0;-1159.0
356.0;749.0;919.0;1084.0;?;-12;79.0;293.0;847.0;154.0;-972.0
139.0;645.0;709.0;1184.0;-180.0;-13;-79.0;207.0;?;208.0;-794.0
266.0;678.0;845.0;1040.0;-173.0;-12;-100.0;175.0;726.0;223.0;-662.0
181.0;694.0;846.0;970.0;-275.0;-12;-147.0;290.0;741.0;218.0;-640.0
84.0;727.0;861.0;926.0;-303.0;-7;-208.0;209.0;775.0;?;?
169.0;788.0;902.0;952.0;-294.0;0;-251.0;148.0;862.0;288.0;?
178.0;810.0;887.0;955.0;-377.0;3;-251.0;?;864.0;250.0;-784.0
227.0;810.0;894.0;962.0;-421.0;4;-198.0;212.0;884.0;328.0;-800.0
263.0;834.0;964.0;987.0;-391.0;6;-135.0;233.0;961.0;363.0;-805.0
239.0;858.0;?;1016.0;-376.0;8;-98.0;214.0;933.0;242.0;-841.0
219.0;875.0;1118.0;997.0;-317.0;9;-107.0;170.0;?;288.0;-869.0
250.0;915.0;1062.0;1096.0;-244.0;9;-112.0;135.0;979.0;314.0;-877.0
326.0;929.0;1098.0;1028.0;-290.0;9;?;230.0;?;365.0;-910.0
340.0;966.0;1127.0;974.0;-323.0;9;-62.0;176.0;1044.0;309.0;-941.0
260.0;947.0;1110.0;999.0;-320.0;9;-51.0;155.0;1056.0;264.0;-958.0
146.0;1029.0;1140.0;?;-283.0;9;-176.0;88.0;1068.0;245.0;-972.0
240.0;?;1242.0;?;-256.0;9;-237.0;165.0;1144.0;329.0;-989.0
399.0;?;1304.0;1031.0;-411.0;9;-219.0;336.0;1272.0;365.0;-1078.0
537.0;1265.0;1395.0;965.0;-508.0;8;-91.0;431.0;1331.0;401.0;-1156.0
495.0;1105.0;1245.0;1085.0;-537.0;9;-1.0;524.0;1190.0;289.0;-1234.0
286.0;964.0;1115.0;1067.0;-464.0;9;-66.0;585.0;1051.0;252.0;-1109.0
208.0;1101.0;1319.0;1128.0;-323.0;7;-257.0;617.0;1113.0;480.0;-968.0
188.0;1188.0;1442.0;740.0;-433.0;9;-299.0;591.0;1268.0;538.0;-1028.0
207.0;1089.0;1217.0;1228.0;-659.0;1;-299.0;495.0;1087.0;549.0;-1150.0
213.0;?;996.0;1959.0;-625.0;11;-263.0;381.0;989.0;535.0;-1118.0
204.0;778.0;873.0;1670.0;-485.0;-2;-262.0;487.0;880.0;485.0;-942.0
78.0;666.0;767.0;1139.0;-470.0;6;-324.0;352.0;683.0;326.0;-634.0
66.0;729.0;828.0;1024.0;-521.0;6;-350.0;370.0;750.0;346.0;-624.0
153.0;801.0;872.0;?;-507.0;8;-312.0;299.0;836.0;320.0;-677.0
221.0;811.0;925.0;949.0;-476.0;9;-218.0;252.0;879.0;334.0;-745.0
222.0;767.0;903.0;949.0;-425.0;8;-165.0;243.0;852.0;?;-802.0
138.0;781.0;888.0;958.0;-370.0;7;-180.0;229.0;853.0;342.0;-764.0
203.0;931.0;1040.0;958.0;?;7;-195.0;240.0;1000.0;?;-760.0
316.0;1189.0;1279.0;1022.0;-346.0;7;-155.0;260.0;?;328.0;-869.0
322.0;1360.0;1443.0;1031.0;-380.0;?;-142.0;225.0;1392.0;287.0;-1090.0
351.0;1319.0;1419.0;929.0;-398.0;6;-135.0;266.0;1391.0;358.0;-1302.0
430.0;1349.0;1413.0;849.0;-442.0;6;-174.0;366.0;1446.0;335.0;-1308.0
413.0;1179.0;1313.0;1083.0;-514.0;6;-84.0;467.0;?;236.0;-1322.0
371.0;1131.0;1181.0;?;-486.0;6;-92.0;413.0;1159.0;230.0;?
358.0;1088.0;1239.0;1191.0;-419.0;6;-122.0;370.0;1175.0;?;-1070.0
?;1105.0;1148.0;1311.0;-395.0;5;-125.0;261.0;1170.0;451.0;-1090.0
384.0;999.0;1096.0;1294.0;-478.0;4;-158.0;328.0;?;360.0;-1094.0
282.0;909.0;1040.0;2064.0;-421.0;2;-120.0;389.0;952.0;330.0;-1013.0
229.0;816.0;971.0;1850.0;-312.0;-4;-73.0;270.0;844.0;226.0;-914.0
161.0;655.0;827.0;1819.0;-294.0;-8;-168.0;278.0;?;249.0;-815.0
41.0;666.0;752.0;1044.0;-542.0;11;-349.0;323.0;666.0;309.0;-606.0
117.0;?;734.0;1046.0;-489.0;11;-290.0;289.0;685.0;282.0;-619.0
201.0;688.0;729.0;976.0;-424.0;11;-230.0;281.0;725.0;302.0;-632.0
179.0;691.0;756.0;964.0;-393.0;10;-201.0;265.0;746.0;345.0;-655.0
173.0;748.0;844.0;871.0;-381.0;9;-211.0;272.0;?;318.0;-669.0
295.0;1013.0;1067.0;939.0;-371.0;9;-236.0;271.0;1050.0;302.0;-698.0
449.0;1230.0;1295.0;1142.0;-411.0;9;-107.0;272.0;1205.0;390.0;-902.0
?;1433.0;1487.0;868.0;-424.0;9;-163.0;183.0;1485.0;324.0;-1129.0
408.0;1445.0;1503.0;923.0;-357.0;9;-253.0;112.0;1491.0;308.0;-1363.0
656.0;1245.0;1343.0;773.0;-467.0;9;14.0;418.0;1348.0;304.0;-1426.0
628.0;1226.0;1330.0;1064.0;-521.0;8;15.0;397.0;1314.0;153.0;?
356.0;1299.0;1425.0;822.0;-376.0;8;-77.0;79.0;1345.0;107.0;-1200.0
372.0;1206.0;1343.0;812.0;-279.0;8;-45.0;-64.0;?;185.0;-1306.0
493.0;?;1203.0;1749.0;?;7;68.0;-35.0;1120.0;125.0;-1256.0
427.0;1029.0;1124.0;1955.0;-196.0;8;98.0;31.0;1042.0;86.0;-1133.0
297.0;849.0;952.0;1891.0;?;1;99.0;-106.0;852.0;8.0;-1056.0
124.0;662.0;799.0;1583.0;-49.0;5;-50.0;-67.0;609.0;68.0;-900.0
60.0;600.0;678.0;1802.0;-52.0;-19;-134.0;-249.0;563.0;24.0;-699.0
65.0;615.0;652.0;1419.0;-112.0;-66;-127.0;-69.0;588.0;-22.0;-600.0
90.0;724.0;?;960.0;-97.0;-136;-209.0;-122.0;676.0;26.0;-598.0
?;819.0;826.0;690.0;-190.0;-208;-195.0;19.0;798.0;120.0;-668.0
190.0;?;997.0;651.0;-201.0;-51;-181.0;112.0;?;194.0;-776.0
168.0;1002.0;1156.0;564.0;-245.0;81;-138.0;301.0;1042.0;225.0;-862.0
190.0;1096.0;1071.0;443.0;-398.0;6;-304.0;68.0;1092.0;266.0;-967.0
183.0;1120.0;1210.0;780.0;-425.0;10;-262.0;202.0;1097.0;254.0;-1049.0
104.0;1100.0;1178.0;974.0;-440.0;?;-358.0;230.0;1084.0;247.0;-1087.0
188.0;1181.0;1228.0;-69.0;-482.0;-2;-277.0;375.0;1222.0;266.0;-1075.0
?;1098.0;1279.0;426.0;-533.0;5;-127.0;325.0;1191.0;354.0;-1133.0
808.0;679.0;990.0;471.0;-524.0;-6;83.0;541.0;852.0;238.0;-1170.0
578.0;830.0;815.0;1251.0;-352.0;-9;21.0;713.0;1018.0;?;-765.0
543.0;?;1319.0;960.0;-361.0;-13;-74.0;464.0;1443.0;458.0;-672.0
564.0;1219.0;1533.0;735.0;-504.0;-16;5.0;386.0;1332.0;333.0;-1187.0
