InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer HIP accY;Accelerometer RUA^ accX;Accelerometer BACK accZ
-651.0;379.0;-683.0;566.0;641.0;846.0;-179.0;-622.0
-702.0;430.0;-623.0;535.0;685.0;953.0;?;-582.0
-747.0;?;-427.0;511.0;750.0;865.0;-155.0;-531.0
-773.0;524.0;-351.0;435.0;828.0;809.0;-164.0;-457.0
-792.0;566.0;-422.0;546.0;866.0;931.0;-226.0;-443.0
-859.0;605.0;?;379.0;932.0;961.0;-234.0;?
-899.0;644.0;-339.0;285.0;927.0;939.0;?;-420.0
-956.0;677.0;-225.0;333.0;905.0;965.0;-389.0;-419.0
-996.0;711.0;-185.0;268.0;902.0;957.0;?;-379.0
-994.0;739.0;?;225.0;917.0;973.0;-282.0;-375.0
-977.0;762.0;-177.0;198.0;924.0;1005.0;-319.0;-368.0
-957.0;784.0;?;?;915.0;964.0;?;-331.0
-966.0;803.0;-161.0;168.0;913.0;940.0;?;-340.0
-956.0;819.0;-159.0;136.0;951.0;989.0;-370.0;-320.0
-927.0;838.0;-230.0;125.0;968.0;965.0;-372.0;-308.0
-920.0;852.0;-212.0;106.0;941.0;966.0;-344.0;?
-957.0;864.0;-192.0;88.0;942.0;980.0;-229.0;-307.0
-972.0;872.0;?;60.0;961.0;989.0;-250.0;-308.0
-939.0;881.0;-217.0;41.0;1010.0;1019.0;-319.0;-323.0
-921.0;884.0;-216.0;39.0;1053.0;1050.0;-272.0;-306.0
-933.0;?;-194.0;14.0;1062.0;1098.0;-357.0;-325.0
-972.0;891.0;-137.0;34.0;996.0;1059.0;-402.0;-291.0
-1019.0;893.0;-147.0;46.0;965.0;1017.0;-428.0;-306.0
-1036.0;896.0;?;34.0;929.0;?;-437.0;-294.0
-986.0;897.0;-154.0;19.0;912.0;1016.0;-352.0;-318.0
-954.0;899.0;-133.0;35.0;890.0;1013.0;-291.0;-299.0
?;?;-98.0;14.0;942.0;1041.0;-267.0;-293.0
-894.0;904.0;-119.0;3.0;952.0;1061.0;-303.0;-338.0
-881.0;907.0;-136.0;17.0;951.0;1033.0;-292.0;-293.0
-919.0;911.0;-141.0;62.0;951.0;1021.0;-337.0;-270.0
-956.0;912.0;-135.0;42.0;991.0;1004.0;-359.0;-301.0
?;914.0;-58.0;9.0;995.0;1000.0;-379.0;-296.0
-952.0;915.0;-119.0;54.0;990.0;1004.0;-368.0;-268.0
-980.0;916.0;-165.0;70.0;966.0;1030.0;-305.0;-285.0
-993.0;917.0;-238.0;71.0;942.0;943.0;-297.0;-250.0
-986.0;918.0;-280.0;66.0;930.0;901.0;-228.0;-240.0
-974.0;918.0;-301.0;29.0;944.0;?;-278.0;?
-941.0;921.0;-238.0;-1.0;1003.0;912.0;-332.0;-234.0
?;927.0;-245.0;27.0;1070.0;1105.0;-401.0;-259.0
-918.0;937.0;-244.0;?;1073.0;1081.0;-450.0;-310.0
-994.0;948.0;-232.0;99.0;983.0;1067.0;-506.0;?
-1052.0;957.0;-230.0;85.0;904.0;1100.0;-519.0;-325.0
-1068.0;964.0;-29.0;104.0;929.0;?;-499.0;-296.0
-1029.0;968.0;0.0;38.0;995.0;1053.0;-463.0;-350.0
-949.0;971.0;24.0;-71.0;989.0;?;-398.0;-391.0
-943.0;974.0;48.0;-97.0;969.0;1025.0;-371.0;-329.0
-1025.0;971.0;?;66.0;927.0;947.0;-340.0;-309.0
-1049.0;971.0;-16.0;74.0;905.0;935.0;-324.0;-301.0
?;967.0;-86.0;51.0;?;947.0;-308.0;-323.0
-966.0;967.0;-81.0;54.0;925.0;973.0;-337.0;-298.0
-955.0;963.0;-101.0;53.0;968.0;961.0;-321.0;-299.0
-968.0;959.0;-71.0;?;953.0;1012.0;-332.0;-302.0
?;950.0;-60.0;19.0;948.0;954.0;-393.0;-299.0
-988.0;945.0;-68.0;25.0;930.0;?;-398.0;-332.0
-1007.0;940.0;-15.0;?;921.0;961.0;-440.0;-321.0
-990.0;934.0;-153.0;68.0;975.0;997.0;-419.0;?
?;?;-365.0;46.0;987.0;1163.0;-380.0;-430.0
-956.0;919.0;-438.0;34.0;906.0;1272.0;-349.0;-566.0
?;912.0;-173.0;54.0;?;1008.0;-419.0;-589.0
-1020.0;910.0;-195.0;90.0;1091.0;1166.0;-523.0;-627.0
?;902.0;-258.0;139.0;925.0;?;-720.0;-630.0
-1105.0;889.0;-356.0;133.0;868.0;1066.0;-727.0;-586.0
-1186.0;874.0;-463.0;422.0;920.0;1026.0;-563.0;-504.0
-1011.0;858.0;-354.0;539.0;?;942.0;-438.0;-476.0
-917.0;846.0;-247.0;292.0;850.0;920.0;-320.0;-423.0
-937.0;?;-299.0;241.0;765.0;892.0;-272.0;-370.0
-972.0;819.0;-156.0;292.0;?;832.0;-310.0;-352.0
-897.0;805.0;-179.0;231.0;761.0;854.0;-287.0;-312.0
-803.0;794.0;?;198.0;831.0;860.0;-225.0;-303.0
-752.0;782.0;-196.0;124.0;919.0;932.0;-167.0;-311.0
-730.0;770.0;-137.0;123.0;979.0;978.0;-232.0;-315.0
-780.0;760.0;?;83.0;947.0;999.0;-302.0;-312.0
-860.0;756.0;-82.0;49.0;916.0;992.0;-347.0;-266.0
-934.0;751.0;-101.0;16.0;898.0;1005.0;-377.0;-252.0
-918.0;748.0;-144.0;-11.0;901.0;954.0;-356.0;-247.0
-901.0;751.0;-185.0;-70.0;939.0;935.0;-283.0;-288.0
-886.0;751.0;-194.0;-86.0;951.0;1032.0;-237.0;-300.0
-873.0;758.0;-122.0;-66.0;945.0;954.0;-258.0;-339.0
-916.0;760.0;-47.0;-25.0;917.0;1023.0;-287.0;-332.0
-955.0;759.0;-59.0;1.0;936.0;1118.0;-327.0;-337.0
-952.0;757.0;-76.0;-22.0;1135.0;1221.0;-353.0;-451.0
-944.0;755.0;-86.0;-87.0;1064.0;1186.0;-449.0;-682.0
-909.0;749.0;-368.0;-138.0;1031.0;1188.0;-378.0;-711.0
-1168.0;744.0;-437.0;182.0;829.0;1232.0;-408.0;-701.0
-1155.0;737.0;-516.0;95.0;797.0;984.0;-502.0;-588.0
-1182.0;728.0;-380.0;144.0;891.0;789.0;-631.0;-608.0
-972.0;717.0;-234.0;38.0;912.0;1014.0;-782.0;-545.0
-919.0;702.0;-169.0;296.0;951.0;1104.0;-834.0;-467.0
-986.0;693.0;-258.0;363.0;960.0;1097.0;-665.0;-448.0
-1038.0;683.0;-208.0;207.0;847.0;915.0;-438.0;-383.0
-1020.0;676.0;-179.0;135.0;759.0;780.0;-306.0;-323.0
-1028.0;670.0;-181.0;103.0;717.0;689.0;-175.0;-291.0
-930.0;?;-19.0;79.0;726.0;765.0;-168.0;-250.0
-734.0;516.0;-95.0;-24.0;830.0;919.0;-236.0;-226.0
-702.0;514.0;-36.0;41.0;826.0;898.0;-162.0;-219.0
-740.0;512.0;-79.0;-73.0;833.0;904.0;-183.0;-235.0
-793.0;511.0;-107.0;-87.0;904.0;1001.0;-254.0;-317.0
-784.0;506.0;-131.0;-120.0;1010.0;911.0;-333.0;-375.0
-812.0;511.0;-147.0;-91.0;1249.0;1174.0;-365.0;-449.0
-853.0;516.0;-156.0;-28.0;1261.0;?;-402.0;-622.0
-1038.0;516.0;-214.0;4.0;1280.0;1520.0;-476.0;?
-1160.0;517.0;-566.0;-254.0;1016.0;1548.0;-550.0;-669.0
-1391.0;516.0;-623.0;103.0;908.0;983.0;-765.0;-557.0
-1364.0;512.0;-459.0;133.0;951.0;793.0;-796.0;-739.0
-1164.0;508.0;-307.0;-18.0;895.0;855.0;-701.0;-575.0
-1034.0;498.0;-148.0;352.0;900.0;1242.0;-706.0;-551.0
-1112.0;495.0;?;346.0;833.0;970.0;-648.0;-398.0
-1004.0;496.0;-187.0;275.0;768.0;891.0;?;-382.0
-1013.0;502.0;-181.0;177.0;704.0;715.0;-308.0;-311.0
-943.0;507.0;-127.0;105.0;661.0;?;?;-260.0
-841.0;?;-50.0;68.0;713.0;689.0;-192.0;-271.0
-748.0;513.0;-67.0;53.0;811.0;788.0;-194.0;-269.0
-699.0;616.0;-114.0;20.0;733.0;861.0;-187.0;-291.0
-709.0;632.0;9.0;-31.0;746.0;897.0;-217.0;-295.0
-722.0;642.0;-41.0;?;883.0;902.0;-245.0;-286.0
-731.0;652.0;-188.0;-78.0;1060.0;1043.0;-255.0;-396.0
-748.0;663.0;-222.0;-5.0;1176.0;1136.0;-286.0;-471.0
-857.0;675.0;-272.0;-10.0;1422.0;1297.0;-378.0;-570.0
-1047.0;688.0;-285.0;-42.0;1140.0;1421.0;-477.0;-836.0
-1119.0;701.0;-446.0;-130.0;786.0;1359.0;-598.0;-685.0
-1517.0;712.0;-630.0;242.0;?;863.0;-803.0;-489.0
-1428.0;718.0;-367.0;325.0;1153.0;931.0;-802.0;-678.0
-953.0;729.0;-212.0;-96.0;1068.0;1167.0;-472.0;-601.0
-1002.0;737.0;-142.0;400.0;994.0;1293.0;-408.0;-506.0
-1223.0;749.0;-181.0;411.0;840.0;1055.0;-494.0;-371.0
-1204.0;761.0;-138.0;274.0;725.0;909.0;-454.0;-303.0
-1083.0;777.0;?;134.0;673.0;708.0;-356.0;-263.0
-933.0;792.0;-83.0;71.0;710.0;626.0;-196.0;-232.0
-774.0;806.0;-117.0;24.0;755.0;689.0;-195.0;-228.0
-702.0;823.0;-75.0;?;809.0;741.0;-164.0;-271.0
-690.0;838.0;-33.0;62.0;831.0;826.0;-226.0;-232.0
-752.0;857.0;-118.0;78.0;874.0;886.0;-282.0;-240.0
-794.0;874.0;-218.0;-8.0;?;993.0;-331.0;-317.0
-837.0;895.0;-490.0;-111.0;984.0;1138.0;-346.0;-415.0
-869.0;913.0;103.0;-45.0;969.0;1141.0;-348.0;-337.0
-980.0;931.0;236.0;-1.0;958.0;1122.0;-402.0;-436.0
-1018.0;947.0;-384.0;-59.0;1269.0;1226.0;-436.0;-585.0
-999.0;960.0;-467.0;-126.0;897.0;1314.0;-420.0;-560.0
-990.0;975.0;-305.0;-74.0;794.0;?;-322.0;-503.0
-1268.0;?;-520.0;?;1030.0;745.0;-268.0;-680.0
-1139.0;?;-472.0;197.0;1075.0;1045.0;-149.0;-774.0
-737.0;1015.0;-285.0;268.0;1104.0;1156.0;-239.0;-649.0
-1148.0;1025.0;-285.0;443.0;989.0;1180.0;-344.0;-515.0
-1180.0;1037.0;-231.0;293.0;933.0;1056.0;-509.0;-483.0
-1222.0;1052.0;-187.0;237.0;808.0;904.0;-526.0;-387.0
-1106.0;1061.0;-262.0;157.0;748.0;836.0;-405.0;-390.0
-1004.0;1073.0;-305.0;106.0;718.0;855.0;-331.0;-352.0
-877.0;1084.0;-271.0;29.0;706.0;903.0;-410.0;-360.0
-788.0;1091.0;-183.0;29.0;757.0;797.0;-405.0;-319.0
-756.0;1104.0;-244.0;43.0;804.0;880.0;-318.0;-330.0
-744.0;1115.0;-178.0;23.0;837.0;918.0;-357.0;-321.0
-779.0;1124.0;-236.0;-8.0;882.0;955.0;-426.0;-347.0
-818.0;1132.0;?;-5.0;?;942.0;-345.0;-412.0
-860.0;1143.0;-283.0;2.0;938.0;969.0;-324.0;-369.0
-904.0;1153.0;-261.0;-28.0;920.0;993.0;?;-454.0
-945.0;1162.0;-305.0;-32.0;?;1056.0;-311.0;-472.0
-975.0;1172.0;-619.0;-46.0;1240.0;1169.0;-332.0;-839.0
-1015.0;1178.0;-691.0;-36.0;1072.0;1024.0;?;-709.0
-1093.0;1188.0;-435.0;?;878.0;935.0;-456.0;-628.0
-990.0;1228.0;-80.0;153.0;991.0;917.0;-514.0;-285.0
-1056.0;?;-224.0;-3.0;975.0;751.0;-141.0;-394.0
-904.0;1210.0;-405.0;23.0;966.0;980.0;-391.0;-528.0
-1012.0;1207.0;-490.0;-105.0;899.0;966.0;-488.0;-614.0
-1046.0;1203.0;-501.0;-41.0;803.0;1022.0;-499.0;-641.0
-1037.0;1201.0;-547.0;?;?;943.0;-523.0;-653.0
-1002.0;1207.0;-489.0;192.0;772.0;935.0;-322.0;-631.0
-949.0;1209.0;-445.0;216.0;750.0;885.0;-326.0;-602.0
-882.0;1210.0;?;275.0;775.0;949.0;-141.0;-601.0
-904.0;1211.0;-437.0;291.0;813.0;898.0;-192.0;-583.0
-888.0;1206.0;-402.0;293.0;847.0;880.0;-227.0;-553.0
-892.0;1200.0;-363.0;265.0;838.0;882.0;-334.0;-501.0
-917.0;1193.0;-321.0;297.0;900.0;868.0;-325.0;-469.0
-935.0;1184.0;-316.0;262.0;1009.0;990.0;-244.0;-421.0
-944.0;1173.0;-233.0;232.0;1107.0;1129.0;-301.0;-323.0
-981.0;1161.0;-158.0;232.0;1149.0;1143.0;-293.0;-281.0
-1028.0;1152.0;-157.0;127.0;1118.0;1073.0;-243.0;-270.0
-1096.0;1145.0;-117.0;28.0;1116.0;1133.0;-175.0;-272.0
-1150.0;1138.0;?;-37.0;1108.0;1135.0;-306.0;-277.0
?;1133.0;-65.0;-61.0;1057.0;1110.0;-298.0;-273.0
-1095.0;1129.0;-106.0;-109.0;983.0;1058.0;-345.0;-315.0
-1103.0;1126.0;-166.0;-97.0;913.0;957.0;-305.0;-316.0
-1067.0;1123.0;-201.0;-25.0;869.0;942.0;-292.0;-253.0
-1027.0;1121.0;-228.0;-49.0;?;898.0;-249.0;-314.0
-937.0;1120.0;?;-71.0;867.0;898.0;-223.0;-362.0
-881.0;1119.0;-190.0;-43.0;891.0;934.0;-252.0;-351.0
-874.0;1115.0;-182.0;0.0;903.0;962.0;?;-349.0
-895.0;1113.0;-158.0;-28.0;932.0;998.0;-258.0;-380.0
-893.0;1109.0;-141.0;-17.0;932.0;1000.0;-320.0;-361.0
-917.0;?;-177.0;40.0;930.0;979.0;-276.0;-380.0
-938.0;1101.0;-212.0;61.0;909.0;959.0;-245.0;-384.0
-955.0;1096.0;-209.0;58.0;890.0;947.0;-237.0;-399.0
-942.0;1091.0;-177.0;67.0;889.0;965.0;-253.0;-427.0
-940.0;1087.0;?;80.0;904.0;965.0;-188.0;-438.0
?;1084.0;-139.0;113.0;894.0;957.0;-121.0;-436.0
-937.0;1082.0;-186.0;145.0;942.0;979.0;-223.0;?
-958.0;1079.0;-267.0;?;?;997.0;-261.0;-458.0
-942.0;1075.0;-356.0;175.0;1007.0;?;-227.0;-486.0
-965.0;1073.0;-345.0;216.0;?;1057.0;-289.0;-463.0
-1003.0;1069.0;-294.0;226.0;924.0;993.0;-351.0;?
-1055.0;1066.0;-178.0;229.0;790.0;889.0;-354.0;-397.0
-1085.0;1062.0;-182.0;188.0;852.0;990.0;-442.0;-399.0
-1035.0;1056.0;-301.0;132.0;994.0;1026.0;-470.0;-429.0
-856.0;1052.0;-431.0;118.0;1008.0;1076.0;-376.0;-441.0
-860.0;?;-277.0;-23.0;983.0;1111.0;-311.0;-467.0
-1019.0;1039.0;-73.0;3.0;909.0;1048.0;-357.0;-429.0
-1064.0;1031.0;-120.0;157.0;914.0;999.0;-377.0;-451.0
-1051.0;1027.0;-111.0;154.0;884.0;921.0;-401.0;-406.0
-981.0;1019.0;-108.0;69.0;?;918.0;-296.0;-404.0
-983.0;1014.0;-98.0;79.0;887.0;928.0;-320.0;-377.0
-964.0;1009.0;-135.0;?;911.0;955.0;?;-426.0
-938.0;1007.0;-280.0;76.0;967.0;1003.0;-385.0;-425.0
-933.0;1003.0;-403.0;?;933.0;1074.0;?;-410.0
?;1001.0;-265.0;123.0;873.0;885.0;-303.0;-436.0
-1018.0;1002.0;-179.0;164.0;863.0;897.0;-374.0;-444.0
-983.0;999.0;-248.0;137.0;888.0;?;-430.0;-483.0
-917.0;999.0;-244.0;177.0;911.0;1003.0;-399.0;-468.0
-924.0;997.0;-213.0;?;923.0;1019.0;-351.0;-490.0
-957.0;995.0;-206.0;143.0;904.0;?;-416.0;?
-981.0;993.0;-199.0;165.0;884.0;971.0;-444.0;?
-996.0;994.0;-201.0;175.0;880.0;981.0;-452.0;-471.0
-984.0;992.0;-220.0;162.0;924.0;992.0;-411.0;-502.0
-965.0;992.0;-243.0;149.0;912.0;1002.0;-368.0;-502.0
-951.0;995.0;-229.0;178.0;922.0;999.0;-400.0;-520.0
?;993.0;-216.0;180.0;877.0;966.0;-499.0;?
-983.0;990.0;-206.0;?;890.0;1014.0;-468.0;-499.0
-993.0;988.0;-195.0;181.0;898.0;983.0;-344.0;-490.0
-971.0;992.0;-212.0;196.0;899.0;1002.0;-343.0;-482.0
-968.0;992.0;-257.0;188.0;868.0;1027.0;-346.0;-533.0
-987.0;990.0;-272.0;199.0;872.0;976.0;-469.0;-516.0
-975.0;989.0;-295.0;197.0;877.0;985.0;-582.0;-543.0
-962.0;988.0;-300.0;192.0;855.0;1024.0;-616.0;-544.0
-947.0;987.0;-286.0;199.0;851.0;1005.0;-565.0;-538.0
-967.0;989.0;-245.0;227.0;837.0;962.0;-442.0;-541.0
-952.0;989.0;-229.0;216.0;885.0;982.0;-387.0;-540.0
-934.0;989.0;-189.0;220.0;865.0;998.0;-408.0;-538.0
-945.0;989.0;-215.0;226.0;849.0;989.0;-431.0;-535.0
-953.0;988.0;-217.0;236.0;857.0;1006.0;?;-554.0
-968.0;989.0;-276.0;263.0;855.0;980.0;-629.0;-535.0
-956.0;991.0;-270.0;251.0;?;976.0;-649.0;-576.0
-950.0;990.0;-289.0;225.0;836.0;949.0;-602.0;-570.0
-933.0;993.0;-324.0;260.0;818.0;965.0;-589.0;-578.0
-932.0;993.0;-304.0;259.0;816.0;984.0;-537.0;-571.0
-927.0;992.0;-312.0;263.0;833.0;964.0;-532.0;-583.0
-918.0;992.0;-294.0;266.0;?;957.0;-519.0;-577.0
-912.0;?;-306.0;282.0;846.0;983.0;-537.0;?
-929.0;?;-300.0;273.0;827.0;990.0;-568.0;-578.0
?;994.0;-272.0;261.0;823.0;975.0;-548.0;-589.0
-934.0;994.0;-258.0;283.0;855.0;1012.0;-547.0;-582.0
-932.0;994.0;-276.0;277.0;866.0;1040.0;-550.0;-552.0
-922.0;991.0;-213.0;266.0;866.0;1004.0;-492.0;-550.0
-853.0;1011.0;-353.0;57.0;?;935.0;-43.0;-292.0
-848.0;1016.0;-290.0;58.0;919.0;893.0;10.0;-363.0
-869.0;1017.0;-186.0;47.0;956.0;1062.0;-44.0;-345.0
-844.0;1021.0;-169.0;?;990.0;1059.0;-125.0;-382.0
-893.0;1022.0;-224.0;-17.0;993.0;1055.0;-254.0;-337.0
-940.0;1017.0;-251.0;28.0;983.0;1045.0;-381.0;-296.0
-961.0;1018.0;-212.0;74.0;?;1004.0;-360.0;-337.0
-990.0;1014.0;-287.0;41.0;908.0;963.0;-287.0;-264.0
-948.0;1014.0;-289.0;4.0;878.0;943.0;-189.0;-324.0
-949.0;1012.0;-220.0;48.0;876.0;934.0;-160.0;-301.0
-894.0;1007.0;-196.0;6.0;896.0;969.0;-191.0;-323.0
-860.0;?;-168.0;30.0;901.0;988.0;-262.0;-348.0
-847.0;999.0;-221.0;63.0;861.0;1004.0;-268.0;-341.0
-872.0;?;-170.0;27.0;897.0;961.0;-263.0;-325.0
-874.0;984.0;-282.0;34.0;980.0;1029.0;-272.0;-406.0
-866.0;979.0;-242.0;17.0;902.0;?;-311.0;-524.0
-859.0;972.0;-205.0;36.0;?;923.0;-314.0;-467.0
-967.0;966.0;-309.0;117.0;826.0;990.0;-360.0;-495.0
-967.0;959.0;-372.0;226.0;888.0;1034.0;-367.0;-528.0
-933.0;950.0;-389.0;69.0;918.0;1006.0;-436.0;-496.0
-918.0;942.0;-312.0;88.0;905.0;?;-410.0;-494.0
-952.0;936.0;-353.0;145.0;910.0;961.0;-406.0;-452.0
-995.0;931.0;-355.0;227.0;914.0;983.0;-471.0;-430.0
?;923.0;-330.0;209.0;950.0;979.0;-478.0;-397.0
-972.0;917.0;-301.0;143.0;942.0;975.0;-436.0;-361.0
-971.0;915.0;-252.0;132.0;951.0;947.0;-424.0;-320.0
-979.0;909.0;-167.0;96.0;952.0;911.0;-370.0;-271.0
-983.0;906.0;-148.0;78.0;971.0;985.0;-417.0;-301.0
-968.0;904.0;-95.0;67.0;956.0;969.0;-490.0;-284.0
-958.0;902.0;-88.0;65.0;954.0;928.0;-422.0;-270.0
-987.0;898.0;-50.0;79.0;958.0;976.0;-316.0;-286.0
-979.0;893.0;-67.0;60.0;948.0;964.0;-302.0;-280.0
-980.0;889.0;-75.0;-1.0;946.0;969.0;-273.0;-252.0
-970.0;880.0;-49.0;-33.0;919.0;912.0;-254.0;-246.0
-964.0;875.0;-39.0;-26.0;938.0;936.0;-233.0;-240.0
-956.0;870.0;-90.0;-20.0;931.0;946.0;-255.0;-262.0
-934.0;862.0;-127.0;-48.0;939.0;963.0;-273.0;-253.0
-940.0;855.0;-130.0;-38.0;896.0;1046.0;-315.0;-281.0
-944.0;845.0;-100.0;-29.0;934.0;1104.0;-327.0;-275.0
-925.0;835.0;-51.0;-5.0;963.0;1037.0;-343.0;-286.0
-908.0;?;-307.0;35.0;1140.0;1129.0;-439.0;-275.0
-901.0;818.0;-425.0;1.0;1233.0;1238.0;-378.0;-551.0
-923.0;809.0;-508.0;-42.0;1134.0;1116.0;?;-471.0
-1056.0;794.0;-207.0;30.0;981.0;1095.0;?;-498.0
-1184.0;777.0;-209.0;?;948.0;1039.0;-616.0;-525.0
-1166.0;754.0;-540.0;19.0;860.0;1177.0;-687.0;-482.0
-1087.0;?;-348.0;208.0;894.0;935.0;-409.0;-499.0
-1042.0;718.0;?;348.0;896.0;872.0;-128.0;-483.0
-969.0;714.0;-434.0;327.0;?;?;-174.0;-438.0
-904.0;717.0;-293.0;424.0;913.0;906.0;-251.0;-466.0
-943.0;716.0;-141.0;252.0;921.0;954.0;-226.0;-380.0
-931.0;714.0;-148.0;236.0;900.0;956.0;-380.0;-333.0
-963.0;714.0;-166.0;253.0;877.0;934.0;-507.0;-323.0
-951.0;711.0;-197.0;172.0;?;907.0;-473.0;-303.0
-922.0;709.0;-259.0;143.0;902.0;934.0;-369.0;-353.0
-901.0;707.0;-233.0;95.0;929.0;944.0;-278.0;-312.0
-893.0;703.0;-174.0;70.0;924.0;957.0;-191.0;-301.0
-905.0;?;-86.0;60.0;885.0;987.0;-186.0;-250.0
-930.0;694.0;-50.0;53.0;884.0;951.0;-221.0;-272.0
-934.0;689.0;-139.0;45.0;864.0;991.0;-255.0;-311.0
-889.0;681.0;-175.0;20.0;902.0;938.0;-227.0;-392.0
-867.0;673.0;-252.0;-6.0;978.0;984.0;-205.0;-413.0
-877.0;663.0;-234.0;54.0;1069.0;1058.0;?;-438.0
-905.0;648.0;-258.0;158.0;1041.0;1113.0;-354.0;-456.0
-981.0;638.0;-190.0;110.0;984.0;1121.0;-474.0;-459.0
-1078.0;625.0;-197.0;-65.0;1047.0;1220.0;-558.0;-507.0
-1125.0;611.0;-411.0;53.0;970.0;1128.0;-532.0;-541.0
-1030.0;600.0;-481.0;22.0;896.0;?;-494.0;-497.0
-1103.0;587.0;-389.0;130.0;808.0;802.0;-468.0;-555.0
-1094.0;577.0;-374.0;205.0;841.0;697.0;-480.0;-528.0
-1022.0;568.0;-339.0;140.0;892.0;916.0;-488.0;?
-906.0;560.0;-280.0;264.0;928.0;969.0;-482.0;-483.0
-933.0;553.0;-310.0;272.0;951.0;1024.0;-487.0;-460.0
-962.0;?;-367.0;277.0;911.0;1029.0;-414.0;-408.0
-1024.0;542.0;-292.0;169.0;851.0;923.0;-388.0;-389.0
-1034.0;543.0;-202.0;122.0;830.0;855.0;-442.0;-378.0
-980.0;541.0;-193.0;117.0;852.0;855.0;-462.0;-366.0
-908.0;540.0;-202.0;115.0;857.0;812.0;-447.0;-347.0
-873.0;541.0;-160.0;107.0;885.0;816.0;-434.0;-365.0
-908.0;542.0;-135.0;97.0;842.0;885.0;-443.0;-336.0
-914.0;542.0;-116.0;111.0;884.0;903.0;-443.0;-385.0
-928.0;?;-318.0;115.0;866.0;982.0;-422.0;-392.0
-919.0;539.0;-332.0;63.0;953.0;1006.0;-372.0;-461.0
-903.0;538.0;34.0;49.0;897.0;1091.0;-308.0;-323.0
-952.0;540.0;?;?;1027.0;1038.0;-376.0;-342.0
-969.0;544.0;-173.0;104.0;1163.0;1438.0;-487.0;-488.0
-971.0;549.0;-458.0;2.0;1102.0;1289.0;-382.0;-521.0
-968.0;558.0;-243.0;58.0;1011.0;?;-284.0;-453.0
-1182.0;566.0;-279.0;12.0;960.0;1079.0;-306.0;-500.0
-1195.0;578.0;-430.0;43.0;768.0;946.0;-360.0;-464.0
-1066.0;594.0;-413.0;113.0;859.0;911.0;-600.0;-437.0
-1083.0;606.0;-341.0;225.0;944.0;945.0;-375.0;-483.0
-847.0;620.0;-323.0;263.0;972.0;922.0;-51.0;-490.0
-874.0;629.0;-270.0;181.0;996.0;?;30.0;-404.0
-968.0;635.0;-200.0;155.0;944.0;946.0;-561.0;-287.0
-1003.0;633.0;-154.0;179.0;876.0;990.0;-400.0;-262.0
-1033.0;638.0;-168.0;118.0;862.0;837.0;?;-220.0
-973.0;639.0;-172.0;74.0;?;887.0;?;-232.0
?;642.0;-148.0;31.0;912.0;974.0;-444.0;-205.0
-825.0;639.0;-138.0;18.0;955.0;966.0;?;-223.0
-859.0;638.0;-87.0;27.0;922.0;985.0;-84.0;-193.0
-888.0;635.0;-70.0;-29.0;875.0;974.0;-74.0;-222.0
-918.0;631.0;-52.0;-34.0;869.0;965.0;-21.0;-223.0
-912.0;627.0;-112.0;-39.0;954.0;969.0;47.0;-294.0
-859.0;624.0;-161.0;-100.0;1101.0;1026.0;-11.0;-408.0
-852.0;624.0;-51.0;-139.0;1049.0;1113.0;-177.0;-322.0
-911.0;624.0;-207.0;111.0;1121.0;1163.0;-724.0;-426.0
-1064.0;622.0;-375.0;177.0;1023.0;1302.0;-962.0;-490.0
-1065.0;621.0;-455.0;-122.0;1022.0;1252.0;-995.0;-552.0
-1148.0;617.0;-425.0;-1.0;870.0;957.0;-636.0;?
-1052.0;612.0;-362.0;-20.0;891.0;829.0;?;-459.0
-1081.0;608.0;-258.0;39.0;986.0;909.0;-516.0;-412.0
-1031.0;607.0;-218.0;65.0;963.0;1051.0;-361.0;-402.0
-920.0;605.0;-272.0;242.0;986.0;938.0;-319.0;-400.0
-1037.0;603.0;-199.0;237.0;873.0;987.0;-233.0;-286.0
-1040.0;605.0;-84.0;79.0;825.0;924.0;-124.0;?
-1053.0;610.0;0.0;27.0;793.0;869.0;-163.0;-266.0
-962.0;?;55.0;-12.0;843.0;830.0;-269.0;-245.0
-821.0;716.0;-246.0;95.0;844.0;896.0;-282.0;-322.0
-807.0;714.0;-201.0;85.0;867.0;969.0;?;-288.0
-822.0;709.0;-155.0;65.0;852.0;921.0;17.0;-304.0
-830.0;706.0;-43.0;?;821.0;853.0;-170.0;-254.0
-862.0;705.0;-48.0;?;808.0;932.0;-303.0;-252.0
-865.0;704.0;-116.0;?;860.0;975.0;-254.0;-225.0
-844.0;703.0;-265.0;-69.0;963.0;987.0;-258.0;-333.0
-813.0;706.0;-69.0;-96.0;1184.0;928.0;-256.0;-437.0
-837.0;704.0;-123.0;-20.0;1149.0;1057.0;-313.0;-604.0
-891.0;704.0;-253.0;129.0;1269.0;1364.0;-335.0;-688.0
-1124.0;703.0;-444.0;-148.0;1105.0;1505.0;-541.0;-662.0
-1308.0;?;-550.0;48.0;735.0;1257.0;-800.0;-673.0
-1386.0;684.0;-391.0;50.0;622.0;598.0;-730.0;-661.0
-1389.0;673.0;-451.0;417.0;774.0;773.0;-610.0;-589.0
?;675.0;-236.0;164.0;942.0;1004.0;-506.0;-595.0
