InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
74;-528.0;-827.0;107.0;1052.0;-119.0;-9.0;242.0;447.0
78;-517.0;-997.0;125.0;1142.0;-95.0;32.0;185.0;521.0
65;-515.0;?;125.0;1027.0;-175.0;-29.0;227.0;435.0
84;-536.0;-1008.0;211.0;899.0;-273.0;318.0;236.0;370.0
68;-620.0;-903.0;546.0;?;-102.0;702.0;201.0;340.0
63;-563.0;-990.0;863.0;1060.0;-70.0;623.0;203.0;315.0
75;-482.0;-1012.0;856.0;997.0;-130.0;591.0;262.0;313.0
76;-427.0;-999.0;830.0;1083.0;-83.0;?;252.0;272.0
77;-415.0;-1003.0;579.0;1049.0;-31.0;420.0;289.0;278.0
?;-390.0;-1031.0;494.0;1047.0;-1.0;525.0;254.0;249.0
68;-352.0;-1028.0;365.0;1026.0;-107.0;696.0;243.0;212.0
87;-368.0;-1019.0;154.0;?;-184.0;1024.0;191.0;231.0
94;-337.0;-1036.0;104.0;1133.0;-148.0;1218.0;156.0;218.0
61;-315.0;-1051.0;131.0;1057.0;-106.0;977.0;135.0;194.0
42;-325.0;-1069.0;230.0;1089.0;-96.0;?;134.0;210.0
50;-315.0;-1073.0;377.0;1102.0;-91.0;535.0;167.0;275.0
63;-305.0;-1071.0;593.0;1054.0;-93.0;413.0;?;277.0
71;-332.0;-1074.0;648.0;1037.0;-31.0;411.0;168.0;282.0
67;-338.0;-1032.0;575.0;1032.0;-83.0;566.0;202.0;301.0
71;-361.0;-1004.0;478.0;1022.0;-21.0;789.0;204.0;304.0
83;?;?;415.0;1025.0;?;924.0;?;305.0
81;-363.0;-1022.0;234.0;1025.0;40.0;1215.0;220.0;364.0
71;-377.0;-1046.0;176.0;988.0;-86.0;1381.0;166.0;401.0
62;-371.0;-993.0;231.0;968.0;-49.0;1318.0;148.0;405.0
61;-412.0;-964.0;201.0;1001.0;47.0;?;224.0;376.0
66;-414.0;-997.0;88.0;1023.0;-46.0;?;276.0;396.0
50;-452.0;-1004.0;?;?;-89.0;913.0;283.0;435.0
?;-425.0;-975.0;-275.0;984.0;-43.0;494.0;284.0;452.0
48;-429.0;-945.0;-352.0;888.0;-60.0;38.0;278.0;438.0
?;-466.0;-889.0;-509.0;894.0;-79.0;-439.0;211.0;415.0
22;-481.0;-808.0;-586.0;946.0;-99.0;-937.0;108.0;385.0
37;-448.0;-841.0;?;993.0;-100.0;-1308.0;208.0;375.0
?;-444.0;-920.0;-646.0;958.0;-77.0;-1565.0;298.0;398.0
11;-430.0;-931.0;-511.0;898.0;-62.0;-2066.0;340.0;422.0
-8;-402.0;?;?;871.0;-117.0;-2458.0;449.0;406.0
-13;?;-836.0;-327.0;991.0;-77.0;-2530.0;364.0;325.0
-160;-431.0;-896.0;-384.0;938.0;?;-2433.0;420.0;269.0
-80;-444.0;-919.0;-496.0;892.0;-30.0;-2206.0;371.0;265.0
237;-352.0;-893.0;-597.0;891.0;-75.0;-1912.0;326.0;201.0
-13;-297.0;-870.0;-675.0;1008.0;-68.0;-1513.0;327.0;155.0
207;-287.0;-926.0;-690.0;990.0;-57.0;-1125.0;353.0;144.0
511;-247.0;-1013.0;-593.0;971.0;-76.0;?;286.0;?
41;-172.0;-945.0;-442.0;972.0;50.0;-679.0;319.0;180.0
303;-187.0;-937.0;-163.0;961.0;-40.0;-519.0;295.0;178.0
443;-196.0;-937.0;?;980.0;-58.0;-396.0;282.0;199.0
89;-245.0;-948.0;342.0;960.0;-138.0;-220.0;251.0;182.0
92;-192.0;-944.0;445.0;979.0;-288.0;41.0;297.0;192.0
134;-184.0;-963.0;582.0;969.0;-440.0;189.0;385.0;212.0
186;?;-955.0;651.0;1042.0;-423.0;350.0;399.0;306.0
157;-212.0;-983.0;573.0;1017.0;-613.0;430.0;401.0;377.0
132;-211.0;-982.0;610.0;921.0;-736.0;508.0;363.0;426.0
151;-303.0;-892.0;616.0;907.0;-855.0;?;415.0;527.0
146;-362.0;-885.0;802.0;895.0;-304.0;444.0;506.0;515.0
161;-385.0;-830.0;915.0;767.0;391.0;270.0;527.0;518.0
158;-433.0;-748.0;?;?;757.0;57.0;550.0;477.0
159;-462.0;-731.0;867.0;827.0;698.0;-160.0;690.0;461.0
?;-405.0;?;826.0;837.0;179.0;-229.0;676.0;442.0
189;-390.0;-774.0;693.0;731.0;-897.0;-310.0;709.0;470.0
177;-361.0;-748.0;714.0;720.0;-204.0;-363.0;676.0;442.0
145;-310.0;?;617.0;668.0;-198.0;-280.0;584.0;506.0
119;?;-614.0;509.0;?;-241.0;-77.0;596.0;504.0
101;-338.0;-594.0;430.0;725.0;-49.0;11.0;584.0;507.0
150;-358.0;-649.0;323.0;636.0;-32.0;69.0;645.0;532.0
184;-377.0;-610.0;316.0;673.0;-35.0;6.0;712.0;532.0
176;-382.0;-603.0;276.0;681.0;-161.0;26.0;752.0;560.0
176;-410.0;-660.0;303.0;679.0;-197.0;83.0;790.0;560.0
144;-414.0;-627.0;300.0;638.0;-132.0;131.0;735.0;529.0
92;-418.0;-599.0;316.0;624.0;-110.0;189.0;759.0;527.0
39;-431.0;-582.0;329.0;640.0;?;135.0;753.0;493.0
79;-418.0;-588.0;262.0;626.0;-101.0;73.0;736.0;485.0
150;?;-586.0;142.0;627.0;-122.0;89.0;733.0;484.0
130;-372.0;-576.0;93.0;627.0;?;18.0;701.0;453.0
134;-370.0;-583.0;70.0;658.0;-106.0;-33.0;696.0;442.0
147;-364.0;-594.0;24.0;657.0;-64.0;-139.0;730.0;430.0
122;-346.0;-601.0;8.0;629.0;-48.0;-164.0;753.0;424.0
130;-335.0;-589.0;-50.0;646.0;-34.0;-190.0;755.0;432.0
159;-330.0;-606.0;-79.0;654.0;54.0;-156.0;721.0;433.0
?;-329.0;-589.0;-104.0;698.0;2.0;-135.0;681.0;428.0
142;-322.0;-631.0;-40.0;711.0;-70.0;-158.0;660.0;?
119;-333.0;-647.0;2.0;671.0;-110.0;-99.0;660.0;?
139;-339.0;-630.0;58.0;810.0;32.0;-9.0;675.0;419.0
103;-355.0;-689.0;56.0;945.0;75.0;37.0;676.0;516.0
127;-386.0;?;90.0;752.0;43.0;?;568.0;595.0
169;-349.0;-815.0;173.0;610.0;89.0;81.0;793.0;568.0
187;-401.0;-642.0;333.0;548.0;42.0;71.0;845.0;536.0
384;-444.0;-530.0;363.0;653.0;9.0;163.0;773.0;465.0
242;-466.0;-627.0;?;730.0;-29.0;299.0;705.0;414.0
?;-459.0;-681.0;-2.0;790.0;14.0;316.0;639.0;413.0
68;-429.0;-767.0;-54.0;804.0;-10.0;14.0;627.0;374.0
-295;-387.0;-778.0;-63.0;801.0;-11.0;-198.0;700.0;367.0
-139;-396.0;-791.0;-7.0;809.0;?;-408.0;595.0;383.0
221;-391.0;-798.0;36.0;774.0;?;-595.0;639.0;371.0
274;-365.0;-802.0;22.0;795.0;7.0;-586.0;667.0;347.0
118;-453.0;-813.0;11.0;795.0;42.0;-516.0;674.0;336.0
-77;-290.0;-817.0;-114.0;796.0;14.0;-384.0;690.0;320.0
39;-250.0;-819.0;-220.0;775.0;-32.0;-235.0;631.0;271.0
?;-348.0;-813.0;-256.0;765.0;47.0;-177.0;578.0;308.0
132;?;-784.0;-428.0;730.0;48.0;-131.0;542.0;326.0
?;-279.0;-773.0;-391.0;699.0;43.0;-96.0;499.0;306.0
110;-321.0;-739.0;-381.0;790.0;72.0;31.0;474.0;?
120;-386.0;-752.0;-388.0;893.0;-26.0;154.0;509.0;316.0
143;-315.0;-859.0;-340.0;863.0;-100.0;159.0;478.0;?
?;-356.0;-916.0;-327.0;815.0;-59.0;175.0;627.0;344.0
143;-356.0;-875.0;-233.0;970.0;119.0;?;690.0;384.0
156;-314.0;-931.0;?;941.0;250.0;197.0;673.0;393.0
154;-338.0;-972.0;-193.0;872.0;169.0;287.0;579.0;398.0
?;-357.0;-874.0;-231.0;766.0;5.0;420.0;513.0;425.0
154;-355.0;-829.0;-242.0;772.0;-2.0;417.0;439.0;439.0
125;-346.0;-693.0;?;823.0;230.0;355.0;300.0;457.0
138;-352.0;-698.0;-112.0;764.0;291.0;283.0;209.0;384.0
165;-408.0;-801.0;-99.0;886.0;75.0;324.0;439.0;377.0
151;-406.0;-836.0;-51.0;984.0;28.0;279.0;493.0;393.0
?;-346.0;-921.0;-94.0;925.0;134.0;172.0;581.0;377.0
123;-340.0;-899.0;-85.0;978.0;-2.0;76.0;523.0;365.0
138;-369.0;-944.0;-41.0;966.0;-19.0;-6.0;487.0;339.0
117;-356.0;-928.0;-82.0;931.0;43.0;-79.0;440.0;335.0
133;-334.0;-936.0;-55.0;987.0;110.0;-165.0;?;337.0
153;-328.0;-899.0;-63.0;853.0;31.0;-225.0;430.0;313.0
127;-330.0;-826.0;-101.0;926.0;102.0;-317.0;393.0;253.0
123;-298.0;-855.0;-139.0;948.0;?;-344.0;182.0;231.0
144;-317.0;-951.0;-188.0;960.0;23.0;-364.0;344.0;248.0
132;-262.0;-960.0;-143.0;962.0;-61.0;-364.0;386.0;192.0
123;-303.0;-909.0;-87.0;1046.0;28.0;-412.0;237.0;185.0
125;-276.0;-1012.0;-65.0;1019.0;121.0;-466.0;194.0;?
117;-169.0;-995.0;-112.0;924.0;-31.0;-447.0;229.0;188.0
124;-184.0;-906.0;-73.0;1045.0;-112.0;?;190.0;210.0
113;-229.0;-976.0;-64.0;1012.0;11.0;-222.0;220.0;250.0
100;-219.0;?;-86.0;967.0;93.0;-96.0;201.0;202.0
120;-189.0;-961.0;?;919.0;-43.0;-50.0;245.0;147.0
96;-277.0;-923.0;-123.0;1047.0;-70.0;-91.0;128.0;199.0
49;-238.0;-1089.0;-124.0;1018.0;-47.0;-234.0;503.0;168.0
78;-158.0;-983.0;-106.0;987.0;-95.0;-340.0;285.0;144.0
?;-175.0;-931.0;-70.0;1076.0;-140.0;-397.0;11.0;143.0
106;-195.0;-979.0;-97.0;1003.0;-55.0;-380.0;-13.0;162.0
95;-149.0;-1008.0;?;996.0;?;-317.0;8.0;117.0
102;-127.0;-973.0;-74.0;1026.0;-22.0;?;173.0;87.0
110;-175.0;-963.0;-77.0;1066.0;-34.0;?;115.0;81.0
93;-169.0;-1069.0;-95.0;1029.0;-76.0;-198.0;158.0;50.0
73;-134.0;-1036.0;?;1017.0;66.0;-283.0;256.0;53.0
87;-138.0;-1059.0;-86.0;949.0;-29.0;-294.0;180.0;39.0
?;-148.0;-1027.0;-110.0;1020.0;-60.0;-313.0;59.0;-64.0
84;-99.0;-936.0;-101.0;?;44.0;-264.0;-78.0;-160.0
65;-80.0;-1000.0;-91.0;1337.0;-94.0;-185.0;-106.0;173.0
?;-66.0;?;-36.0;1113.0;-110.0;-212.0;60.0;53.0
72;223.0;-1014.0;90.0;945.0;107.0;-215.0;199.0;-56.0
76;-23.0;-826.0;228.0;1389.0;146.0;-68.0;-13.0;117.0
85;-197.0;-1381.0;142.0;915.0;14.0;60.0;148.0;109.0
82;97.0;-868.0;116.0;982.0;-142.0;111.0;102.0;111.0
48;-108.0;-1012.0;200.0;1015.0;56.0;173.0;97.0;140.0
46;-93.0;-1023.0;274.0;965.0;0.0;181.0;142.0;145.0
60;-88.0;-943.0;?;?;-162.0;192.0;62.0;116.0
57;-135.0;-933.0;342.0;1025.0;-93.0;162.0;119.0;77.0
62;-132.0;-978.0;321.0;1051.0;-23.0;118.0;23.0;98.0
62;-105.0;-1028.0;263.0;1107.0;-31.0;91.0;100.0;121.0
35;-92.0;-1077.0;247.0;1027.0;-146.0;93.0;157.0;164.0
27;?;-1049.0;220.0;1005.0;-155.0;?;110.0;238.0
112;-144.0;-989.0;189.0;947.0;-63.0;67.0;110.0;248.0
42;-181.0;-960.0;184.0;859.0;34.0;-67.0;117.0;121.0
191;-230.0;-883.0;151.0;928.0;?;-329.0;31.0;34.0
171;-220.0;-831.0;48.0;1053.0;-144.0;-605.0;-93.0;37.0
?;-172.0;-1051.0;-37.0;1047.0;-123.0;-868.0;276.0;56.0
820;-107.0;-1142.0;-111.0;1064.0;-134.0;-1037.0;480.0;12.0
230;-104.0;-1145.0;-134.0;1097.0;86.0;-1063.0;303.0;-10.0
-330;-110.0;-1062.0;-174.0;1035.0;-18.0;-966.0;201.0;-79.0
447;?;-1106.0;-174.0;1012.0;-11.0;-832.0;244.0;7.0
610;-15.0;-1073.0;-170.0;1099.0;33.0;-661.0;164.0;74.0
743;-41.0;-1074.0;-148.0;1009.0;11.0;-434.0;32.0;105.0
728;-155.0;-1103.0;-50.0;1017.0;-74.0;-240.0;204.0;-22.0
347;-244.0;-1031.0;84.0;1033.0;?;-209.0;155.0;-5.0
247;-227.0;-1046.0;163.0;?;85.0;-340.0;77.0;-6.0
94;-169.0;-1022.0;285.0;1031.0;-13.0;-486.0;49.0;-51.0
-248;-151.0;-949.0;426.0;1053.0;-236.0;-546.0;-18.0;?
-390;-137.0;-905.0;585.0;1025.0;-390.0;-447.0;-72.0;8.0
-368;?;-985.0;703.0;1032.0;-333.0;-298.0;-54.0;7.0
-703;-154.0;-962.0;756.0;1041.0;-276.0;-28.0;-27.0;98.0
-396;-196.0;-902.0;764.0;1003.0;-478.0;265.0;-12.0;117.0
112;-143.0;-967.0;739.0;1008.0;-723.0;418.0;15.0;108.0
-435;-185.0;-1000.0;750.0;1019.0;-415.0;470.0;142.0;112.0
-624;-243.0;-1033.0;635.0;1037.0;14.0;480.0;220.0;110.0
?;-236.0;-1014.0;564.0;996.0;6.0;454.0;?;118.0
74;-223.0;-986.0;504.0;993.0;-10.0;461.0;95.0;153.0
104;-218.0;-978.0;428.0;989.0;-10.0;?;63.0;144.0
57;-235.0;-966.0;?;996.0;-68.0;407.0;70.0;173.0
59;-263.0;-958.0;354.0;985.0;?;326.0;60.0;141.0
87;-277.0;-965.0;305.0;962.0;-195.0;185.0;48.0;112.0
114;-283.0;-949.0;302.0;992.0;-191.0;57.0;35.0;132.0
118;-255.0;-964.0;263.0;?;-277.0;-130.0;31.0;?
96;-253.0;-915.0;?;965.0;-292.0;-341.0;72.0;304.0
91;-278.0;-938.0;220.0;1102.0;-224.0;-490.0;61.0;288.0
96;-439.0;-1075.0;181.0;1056.0;-162.0;?;128.0;300.0
92;-379.0;-1075.0;152.0;1044.0;-269.0;-602.0;298.0;275.0
96;-382.0;-1034.0;221.0;1079.0;-282.0;-624.0;362.0;297.0
102;-411.0;-1054.0;162.0;943.0;-324.0;-487.0;356.0;275.0
98;-392.0;-996.0;-35.0;863.0;-157.0;-336.0;?;289.0
106;-414.0;-878.0;-42.0;908.0;-40.0;-287.0;499.0;281.0
116;-368.0;-883.0;-193.0;938.0;-13.0;-296.0;?;227.0
145;-361.0;-949.0;-163.0;926.0;250.0;-232.0;397.0;203.0
173;-426.0;-938.0;-148.0;861.0;95.0;?;342.0;211.0
177;-375.0;-862.0;-84.0;790.0;-46.0;-283.0;293.0;223.0
220;-299.0;-783.0;-60.0;?;-38.0;-246.0;264.0;295.0
349;-291.0;-749.0;-103.0;815.0;23.0;-99.0;242.0;322.0
443;-405.0;-784.0;-159.0;902.0;134.0;78.0;204.0;249.0
?;-430.0;-873.0;-177.0;972.0;-16.0;?;185.0;196.0
1411;-445.0;-957.0;-219.0;999.0;-48.0;227.0;203.0;166.0
1333;-360.0;-1002.0;-267.0;906.0;-75.0;248.0;244.0;104.0
?;-318.0;-930.0;-228.0;888.0;-58.0;238.0;244.0;80.0
1058;-337.0;-863.0;-173.0;864.0;-91.0;140.0;168.0;116.0
576;-227.0;-843.0;-182.0;934.0;21.0;46.0;138.0;154.0
693;-262.0;-855.0;-188.0;1067.0;22.0;79.0;179.0;54.0
?;-197.0;-992.0;-233.0;1287.0;136.0;166.0;209.0;-22.0
492;-388.0;-1188.0;-82.0;1323.0;19.0;297.0;181.0;168.0
?;-195.0;-1312.0;-24.0;1272.0;-101.0;354.0;159.0;244.0
229;-291.0;-1292.0;16.0;?;-161.0;358.0;247.0;69.0
-51;-378.0;-1163.0;-53.0;980.0;96.0;379.0;359.0;-10.0
-809;-325.0;-1045.0;-175.0;1015.0;-70.0;?;303.0;-9.0
-1313;-214.0;-989.0;-258.0;1016.0;-261.0;-29.0;193.0;?
?;-164.0;-988.0;-174.0;1003.0;-829.0;-427.0;123.0;4.0
-1899;-188.0;-985.0;53.0;959.0;-316.0;-721.0;75.0;-12.0
-1138;-202.0;-970.0;221.0;887.0;31.0;-788.0;93.0;-42.0
404;-163.0;-914.0;234.0;851.0;?;-809.0;125.0;-55.0
-409;-130.0;-860.0;284.0;851.0;-168.0;-735.0;110.0;-52.0
-403;-90.0;-852.0;256.0;844.0;-102.0;-494.0;?;-55.0
517;-78.0;-830.0;92.0;841.0;131.0;-79.0;97.0;-52.0
26;-81.0;-809.0;-41.0;869.0;98.0;347.0;67.0;-44.0
221;-85.0;-855.0;-77.0;919.0;106.0;667.0;3.0;32.0
383;-69.0;-881.0;-188.0;896.0;129.0;851.0;-4.0;87.0
280;-117.0;-899.0;-178.0;954.0;-12.0;892.0;7.0;134.0
323;-226.0;-938.0;?;945.0;-125.0;973.0;37.0;4.0
225;-227.0;-970.0;-147.0;1007.0;70.0;979.0;89.0;24.0
333;-238.0;-1010.0;-82.0;1055.0;106.0;1051.0;141.0;145.0
?;-107.0;-1056.0;-151.0;1192.0;-360.0;1439.0;?;246.0
315;-282.0;-1141.0;86.0;1096.0;-859.0;1742.0;68.0;392.0
323;-405.0;-1133.0;116.0;893.0;150.0;1544.0;149.0;503.0
253;-230.0;-993.0;-6.0;822.0;-3.0;1033.0;403.0;428.0
307;-407.0;?;?;1110.0;-1041.0;302.0;524.0;320.0
319;-574.0;-1023.0;-484.0;?;-1332.0;?;376.0;211.0
293;-481.0;-1072.0;-162.0;924.0;327.0;-980.0;304.0;336.0
391;-509.0;-922.0;93.0;957.0;724.0;-1132.0;371.0;344.0
303;-439.0;-939.0;-20.0;869.0;109.0;-557.0;380.0;403.0
403;-388.0;-858.0;-220.0;839.0;68.0;79.0;425.0;400.0
513;-423.0;-828.0;-292.0;783.0;-80.0;292.0;424.0;389.0
672;-478.0;-787.0;-147.0;729.0;?;72.0;391.0;377.0
818;-519.0;-735.0;22.0;769.0;-167.0;-297.0;?;428.0
610;-487.0;-742.0;53.0;749.0;-250.0;-414.0;305.0;381.0
1502;-510.0;-746.0;79.0;784.0;-140.0;-387.0;355.0;392.0
1587;-527.0;-740.0;159.0;754.0;?;-337.0;381.0;393.0
812;-486.0;-741.0;191.0;758.0;?;-376.0;405.0;342.0
879;-455.0;-734.0;241.0;730.0;-72.0;-361.0;430.0;291.0
78;-463.0;-724.0;294.0;704.0;-3.0;-123.0;431.0;305.0
-392;-439.0;-676.0;488.0;722.0;56.0;284.0;400.0;445.0
-346;-478.0;-687.0;542.0;694.0;15.0;?;395.0;510.0
-675;-331.0;-660.0;495.0;692.0;-242.0;914.0;527.0;490.0
-495;-564.0;-647.0;605.0;662.0;-161.0;?;607.0;591.0
-552;-619.0;-665.0;739.0;539.0;336.0;860.0;636.0;?
-653;-564.0;?;677.0;603.0;250.0;479.0;648.0;?
157;-668.0;-514.0;530.0;601.0;-477.0;325.0;630.0;768.0
543;-790.0;-588.0;432.0;545.0;?;387.0;708.0;717.0
231;-783.0;-508.0;598.0;446.0;463.0;186.0;822.0;716.0
197;?;-404.0;379.0;346.0;885.0;350.0;838.0;723.0
184;-731.0;-299.0;92.0;337.0;387.0;591.0;822.0;711.0
266;-723.0;-246.0;-38.0;300.0;-150.0;557.0;775.0;711.0
301;-770.0;-244.0;-141.0;276.0;36.0;375.0;752.0;694.0
181;-715.0;-209.0;-246.0;257.0;-221.0;47.0;766.0;742.0
154;-683.0;-192.0;-253.0;247.0;-584.0;-17.0;755.0;707.0
181;-823.0;-188.0;-315.0;266.0;-1054.0;?;711.0;612.0
225;-625.0;-198.0;-85.0;282.0;?;341.0;703.0;550.0
233;-812.0;-205.0;29.0;370.0;-201.0;115.0;715.0;579.0
207;-749.0;-245.0;135.0;389.0;85.0;-420.0;705.0;558.0
163;-652.0;-298.0;312.0;376.0;36.0;-492.0;728.0;547.0
96;-515.0;-295.0;258.0;402.0;-19.0;-327.0;715.0;603.0
144;-598.0;-311.0;304.0;402.0;-55.0;-103.0;665.0;589.0
246;-682.0;-308.0;146.0;412.0;-285.0;-37.0;636.0;590.0
191;-693.0;-301.0;162.0;456.0;-358.0;-136.0;615.0;565.0
168;-667.0;-386.0;315.0;440.0;-364.0;-135.0;600.0;626.0
221;-654.0;-385.0;297.0;436.0;-190.0;-70.0;604.0;665.0
236;-615.0;-346.0;309.0;448.0;?;39.0;535.0;635.0
244;-689.0;-391.0;295.0;454.0;-82.0;118.0;546.0;634.0
275;-707.0;-375.0;293.0;439.0;?;215.0;636.0;644.0
379;-656.0;-324.0;229.0;516.0;-249.0;205.0;646.0;631.0
345;-639.0;-379.0;171.0;655.0;-284.0;186.0;518.0;?
62;-637.0;?;201.0;670.0;-226.0;281.0;400.0;544.0
-96;-642.0;-550.0;311.0;757.0;-265.0;139.0;297.0;490.0
17;-599.0;-677.0;386.0;757.0;-342.0;137.0;176.0;383.0
131;-591.0;-726.0;371.0;828.0;-398.0;42.0;214.0;358.0
179;-565.0;?;181.0;936.0;?;-264.0;212.0;302.0
198;-450.0;-875.0;?;943.0;?;-413.0;?;228.0
?;-377.0;-934.0;-295.0;980.0;?;-488.0;185.0;132.0
201;-372.0;-1005.0;-340.0;1039.0;-424.0;-663.0;186.0;81.0
211;-330.0;-1071.0;-215.0;995.0;-332.0;-1112.0;198.0;63.0
193;-203.0;-1099.0;-103.0;989.0;-272.0;-1564.0;269.0;35.0
206;-106.0;-1025.0;-128.0;990.0;-259.0;-1890.0;156.0;18.0
206;-40.0;-1058.0;-425.0;1057.0;-404.0;-1555.0;173.0;38.0
192;-31.0;-1095.0;-705.0;1037.0;-451.0;-929.0;227.0;50.0
175;-2.0;-1091.0;-734.0;1054.0;-484.0;-379.0;200.0;169.0
156;-8.0;-1110.0;-481.0;963.0;?;-86.0;235.0;191.0
175;-53.0;-1038.0;-195.0;920.0;-57.0;?;181.0;222.0
166;-166.0;-931.0;?;891.0;273.0;397.0;-24.0;247.0
?;-225.0;-914.0;445.0;891.0;286.0;186.0;?;210.0
166;-237.0;-871.0;525.0;895.0;-126.0;209.0;88.0;225.0
165;-250.0;-918.0;455.0;862.0;-395.0;377.0;117.0;256.0
?;-219.0;-875.0;337.0;837.0;-343.0;582.0;50.0;238.0
144;-245.0;-865.0;256.0;867.0;-409.0;379.0;83.0;222.0
152;-255.0;-896.0;100.0;856.0;-349.0;165.0;76.0;192.0
147;-243.0;-860.0;-21.0;907.0;-411.0;300.0;58.0;213.0
137;-183.0;-889.0;?;?;?;213.0;107.0;216.0
138;-220.0;-912.0;-75.0;896.0;-368.0;88.0;144.0;209.0
115;-165.0;-887.0;-75.0;911.0;-352.0;333.0;122.0;212.0
136;-182.0;?;-6.0;895.0;-304.0;362.0;139.0;202.0
124;?;-913.0;37.0;879.0;-200.0;180.0;159.0;232.0
70;-184.0;-899.0;88.0;820.0;-166.0;111.0;166.0;249.0
65;-175.0;-866.0;103.0;825.0;-181.0;48.0;130.0;266.0
63;-204.0;-851.0;75.0;796.0;-323.0;73.0;78.0;?
48;?;-821.0;-27.0;812.0;?;29.0;81.0;205.0
47;-203.0;-810.0;28.0;853.0;-297.0;-50.0;94.0;226.0
33;-174.0;-845.0;64.0;846.0;-299.0;?;85.0;222.0
13;-181.0;-878.0;76.0;?;-247.0;-45.0;41.0;234.0
23;-154.0;-861.0;41.0;818.0;-208.0;10.0;83.0;230.0
?;-165.0;-853.0;-3.0;810.0;-230.0;96.0;88.0;227.0
19;-172.0;-851.0;-21.0;791.0;-247.0;133.0;109.0;199.0
14;-180.0;-814.0;-54.0;?;-258.0;102.0;79.0;150.0
1;-171.0;-822.0;-76.0;843.0;-187.0;133.0;124.0;138.0
-3;-148.0;-857.0;-149.0;869.0;-220.0;212.0;46.0;109.0
1;-119.0;-884.0;-124.0;907.0;-261.0;84.0;63.0;?
?;-102.0;-895.0;-35.0;885.0;-261.0;-90.0;112.0;144.0
6;-62.0;-911.0;6.0;833.0;-239.0;-110.0;88.0;135.0
8;-102.0;-884.0;65.0;798.0;-192.0;-81.0;46.0;135.0
5;-96.0;-838.0;120.0;815.0;-214.0;-86.0;24.0;146.0
5;-90.0;-846.0;171.0;835.0;-253.0;-90.0;?;155.0
0;-80.0;-866.0;154.0;825.0;-276.0;-110.0;40.0;153.0
-1;-102.0;-857.0;158.0;829.0;-260.0;-160.0;17.0;157.0
11;-102.0;-852.0;159.0;844.0;-210.0;-180.0;30.0;167.0
13;-112.0;-870.0;154.0;?;-227.0;-165.0;35.0;172.0
-3;-129.0;-882.0;199.0;820.0;-260.0;-73.0;47.0;149.0
0;-135.0;-866.0;198.0;837.0;-227.0;8.0;63.0;142.0
7;-123.0;-870.0;200.0;852.0;-245.0;28.0;59.0;106.0
-2;-118.0;-878.0;170.0;850.0;-246.0;98.0;33.0;100.0
4;-103.0;-870.0;169.0;866.0;-252.0;195.0;35.0;115.0
8;-88.0;-879.0;149.0;?;?;224.0;36.0;131.0
0;-80.0;-869.0;165.0;840.0;-258.0;208.0;42.0;145.0
-10;-87.0;-864.0;256.0;817.0;-291.0;342.0;39.0;144.0
-7;-97.0;-847.0;?;816.0;-221.0;420.0;41.0;183.0
8;-115.0;?;344.0;792.0;-254.0;185.0;81.0;185.0
7;-126.0;-842.0;395.0;769.0;-231.0;-1.0;93.0;173.0
-2;-151.0;-821.0;315.0;789.0;-188.0;-33.0;39.0;118.0
-19;-140.0;?;148.0;851.0;-236.0;-33.0;73.0;94.0
-14;-124.0;-841.0;?;902.0;-316.0;12.0;148.0;68.0
18;-70.0;-897.0;-20.0;?;-275.0;43.0;110.0;93.0
14;-57.0;-924.0;-115.0;865.0;-223.0;-7.0;105.0;108.0
-10;-24.0;-901.0;-79.0;859.0;-201.0;-96.0;103.0;134.0
-12;-36.0;-880.0;5.0;882.0;-180.0;-20.0;90.0;138.0
-14;-60.0;-886.0;?;826.0;-190.0;190.0;108.0;?
-7;-87.0;-869.0;288.0;831.0;-188.0;314.0;91.0;198.0
8;-88.0;-850.0;504.0;831.0;-202.0;-41.0;113.0;208.0
3;-106.0;-869.0;555.0;782.0;-205.0;-436.0;119.0;222.0
3;-108.0;-830.0;510.0;817.0;-260.0;-236.0;25.0;193.0
11;-111.0;-822.0;399.0;832.0;-231.0;98.0;117.0;202.0
11;-156.0;-839.0;293.0;831.0;-279.0;231.0;182.0;205.0
2;-156.0;-884.0;186.0;789.0;-208.0;338.0;159.0;252.0
3;-164.0;-857.0;169.0;851.0;-224.0;252.0;103.0;237.0
4;-168.0;-881.0;84.0;834.0;?;-262.0;111.0;256.0
-8;-213.0;-907.0;-68.0;851.0;?;-365.0;101.0;227.0
1;-212.0;-876.0;?;851.0;-344.0;-300.0;128.0;253.0
-7;-169.0;-883.0;-525.0;842.0;-335.0;-259.0;?;131.0
-13;-202.0;-892.0;-223.0;994.0;-162.0;-320.0;102.0;154.0
14;-187.0;-944.0;-221.0;843.0;-211.0;54.0;119.0;286.0
6;-182.0;-895.0;-52.0;786.0;-318.0;155.0;131.0;286.0
-8;-193.0;-851.0;104.0;780.0;-327.0;4.0;170.0;257.0
0;-235.0;-815.0;293.0;779.0;-264.0;53.0;221.0;378.0
4;-248.0;-779.0;374.0;734.0;-329.0;256.0;297.0;385.0
11;-266.0;-783.0;341.0;677.0;-334.0;199.0;314.0;398.0
