InertialMeasurementUnit L-SHOE EuX;Accelerometer RUA_ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX
-32;762.0;776.0;-766.0
-32;803.0;894.0;-756.0
-32;956.0;1041.0;-739.0
-33;1192.0;1282.0;-730.0
-33;1562.0;1277.0;-845.0
-33;1317.0;906.0;-1013.0
-33;779.0;1023.0;-1338.0
-33;934.0;1408.0;-1500.0
-33;1168.0;?;-926.0
-33;1014.0;1073.0;-689.0
-33;864.0;791.0;-1006.0
-33;744.0;571.0;-1095.0
-34;666.0;489.0;-906.0
-34;641.0;516.0;-771.0
-34;681.0;621.0;-648.0
-34;767.0;766.0;-583.0
-34;?;818.0;-590.0
-31;816.0;735.0;-646.0
-22;762.0;804.0;-747.0
-11;850.0;?;-783.0
-10;1000.0;1084.0;-719.0
-24;1178.0;1081.0;-734.0
-37;1059.0;1105.0;-839.0
-43;1034.0;1134.0;-1013.0
-45;1164.0;1083.0;-1060.0
-48;1227.0;1255.0;-971.0
-50;1288.0;?;-1029.0
-52;1046.0;1108.0;-1098.0
-53;1200.0;1216.0;-1177.0
-53;1281.0;1204.0;-1086.0
-50;1273.0;1101.0;-994.0
?;1146.0;896.0;-1161.0
-52;958.0;798.0;-1210.0
-54;787.0;644.0;?
-54;663.0;590.0;-1011.0
-54;610.0;724.0;-826.0
-55;693.0;851.0;-693.0
-56;798.0;?;-595.0
-56;896.0;851.0;-610.0
-56;890.0;871.0;-712.0
-56;898.0;966.0;-815.0
-56;960.0;1121.0;-847.0
-56;1086.0;1105.0;-837.0
-56;1245.0;1280.0;-864.0
-56;1280.0;1119.0;-982.0
-56;1134.0;1106.0;-1108.0
-56;1025.0;1033.0;-1237.0
-56;897.0;1182.0;-1177.0
?;1068.0;1192.0;-1009.0
-56;1065.0;1070.0;-857.0
-56;?;852.0;-899.0
-56;890.0;705.0;-1007.0
-56;786.0;719.0;-1012.0
?;771.0;818.0;-916.0
-56;782.0;842.0;-783.0
-57;791.0;?;-734.0
-58;768.0;812.0;-742.0
-57;771.0;825.0;-751.0
-53;738.0;848.0;-747.0
-57;622.0;776.0;-779.0
-59;793.0;826.0;-726.0
-59;852.0;802.0;-641.0
-59;768.0;609.0;-681.0
-60;600.0;514.0;-806.0
-61;572.0;451.0;-800.0
-60;491.0;467.0;-643.0
-61;?;465.0;-536.0
-61;437.0;747.0;-503.0
?;784.0;1275.0;-416.0
-60;1648.0;1906.0;-398.0
-60;2043.0;1834.0;-489.0
-60;1895.0;1574.0;-1106.0
-60;1798.0;1804.0;-1788.0
-60;1527.0;1658.0;-1793.0
-60;1257.0;1339.0;-1744.0
-61;1022.0;1046.0;-1626.0
-61;831.0;796.0;-1329.0
-61;639.0;643.0;-1084.0
-61;510.0;556.0;-872.0
-56;513.0;458.0;-714.0
-50;531.0;?;-538.0
-42;542.0;433.0;-454.0
-70;469.0;516.0;-375.0
?;566.0;655.0;-401.0
-70;761.0;?;?
-70;1357.0;?;-465.0
-70;1795.0;1830.0;-560.0
-70;1786.0;1695.0;-911.0
-70;1828.0;1853.0;-1514.0
-70;1683.0;1856.0;-1739.0
-70;1491.0;1602.0;-1671.0
-70;1332.0;1213.0;-1718.0
-70;1033.0;954.0;-1579.0
-71;743.0;726.0;-1429.0
-71;535.0;673.0;-1185.0
-70;455.0;520.0;-836.0
-71;375.0;417.0;-584.0
-68;304.0;351.0;-430.0
-62;352.0;367.0;-356.0
-63;491.0;429.0;-302.0
-63;707.0;792.0;-276.0
-62;989.0;918.0;-350.0
?;978.0;913.0;-501.0
-63;?;1042.0;-771.0
-63;1132.0;1395.0;-935.0
-63;1568.0;1822.0;-887.0
-63;1773.0;1635.0;-959.0
-63;1581.0;1550.0;-1192.0
-68;1561.0;1488.0;-1655.0
-73;1408.0;1301.0;-1600.0
-73;1099.0;1035.0;-1516.0
-73;834.0;?;-1442.0
-72;709.0;683.0;-1228.0
-76;611.0;586.0;-898.0
-83;567.0;602.0;-719.0
-84;575.0;624.0;-603.0
-84;574.0;746.0;-540.0
-84;645.0;884.0;-529.0
-84;839.0;838.0;-556.0
-84;785.0;536.0;-546.0
-84;668.0;324.0;-699.0
-84;564.0;443.0;-806.0
-84;743.0;824.0;-669.0
-84;1098.0;1297.0;-567.0
-84;1416.0;1346.0;-537.0
-84;1544.0;?;-828.0
-84;1490.0;1664.0;-1152.0
-84;1526.0;1732.0;-1438.0
-84;1453.0;1480.0;-1416.0
-85;1202.0;1078.0;-1424.0
-82;929.0;788.0;-1441.0
-85;668.0;636.0;-1289.0
-75;522.0;515.0;-1010.0
-62;419.0;497.0;-755.0
-57;328.0;342.0;-538.0
-45;267.0;337.0;-424.0
-42;303.0;453.0;-337.0
-40;589.0;728.0;-248.0
-49;923.0;933.0;-214.0
-67;?;999.0;-343.0
-67;1155.0;1145.0;-647.0
-71;1444.0;?;-953.0
-74;1693.0;1586.0;-1078.0
-72;1497.0;1255.0;-1170.0
-73;1242.0;1064.0;-1470.0
-72;1142.0;1173.0;-1559.0
-73;990.0;1006.0;-1260.0
-73;839.0;701.0;-1083.0
?;727.0;562.0;-939.0
-73;597.0;483.0;-822.0
-73;481.0;409.0;-711.0
-73;384.0;317.0;-610.0
-73;365.0;405.0;-493.0
-73;478.0;553.0;?
-73;665.0;621.0;-316.0
-72;663.0;525.0;-338.0
-73;521.0;598.0;-500.0
-72;632.0;875.0;-648.0
-72;1034.0;1397.0;-565.0
-71;1530.0;1586.0;-491.0
-71;1559.0;1630.0;?
-71;1756.0;1832.0;?
-71;1675.0;1708.0;-1491.0
-71;1470.0;1482.0;-1491.0
-71;1292.0;1058.0;-1668.0
-70;972.0;747.0;-1538.0
-69;719.0;567.0;-1364.0
-70;561.0;458.0;-1123.0
-69;439.0;387.0;-794.0
-70;384.0;319.0;-591.0
-71;375.0;367.0;-447.0
-64;440.0;483.0;-354.0
-69;578.0;740.0;-327.0
-71;805.0;898.0;-329.0
-75;977.0;900.0;-429.0
-89;989.0;882.0;-602.0
-90;961.0;971.0;-823.0
-90;1132.0;1203.0;?
-91;1321.0;1618.0;-897.0
-88;1734.0;1647.0;-955.0
-89;1660.0;1478.0;-1121.0
-88;1593.0;1490.0;-1388.0
-89;1404.0;1305.0;-1634.0
-88;1126.0;1017.0;-1558.0
-87;838.0;742.0;-1485.0
-87;645.0;588.0;-1260.0
-88;561.0;575.0;-955.0
-92;565.0;?;-702.0
-94;579.0;582.0;-532.0
-94;607.0;620.0;-490.0
-95;666.0;674.0;-507.0
-95;700.0;583.0;-534.0
-95;689.0;548.0;-581.0
-95;634.0;435.0;-645.0
-95;573.0;754.0;-646.0
-95;?;1325.0;-630.0
-95;1550.0;1684.0;-554.0
-95;1684.0;1455.0;-596.0
-95;1663.0;1415.0;-1075.0
-95;1803.0;2101.0;-1639.0
-95;1650.0;2222.0;-1501.0
-95;1331.0;1355.0;-1697.0
-95;1053.0;880.0;-1686.0
-95;827.0;559.0;-1560.0
-95;590.0;418.0;-1211.0
-95;431.0;325.0;-938.0
-95;373.0;327.0;-676.0
-95;383.0;355.0;-487.0
-96;406.0;466.0;-376.0
-96;523.0;612.0;-339.0
-97;778.0;773.0;-331.0
-98;877.0;873.0;?
-98;937.0;1157.0;-557.0
-98;1267.0;?;-768.0
-96;1655.0;1742.0;-820.0
-93;1795.0;1659.0;?
-93;1718.0;1462.0;?
-93;1552.0;?;-1676.0
-93;1305.0;1302.0;-1677.0
-92;1053.0;933.0;-1601.0
-88;838.0;737.0;-1405.0
-87;727.0;658.0;-1182.0
-88;587.0;555.0;-908.0
-92;512.0;517.0;-735.0
-99;557.0;566.0;-611.0
-102;576.0;519.0;-489.0
-101;555.0;615.0;-465.0
-101;688.0;715.0;-511.0
-101;788.0;667.0;-512.0
-101;721.0;535.0;-534.0
-101;637.0;519.0;-683.0
-100;672.0;866.0;-709.0
-100;935.0;1159.0;-660.0
-99;1291.0;1501.0;-583.0
-99;1707.0;1745.0;-701.0
?;1754.0;1786.0;?
-98;1777.0;1762.0;-1313.0
-98;1593.0;1587.0;-1635.0
-98;1343.0;1190.0;-1667.0
-98;1056.0;824.0;-1664.0
-98;808.0;?;-1490.0
-98;616.0;520.0;-1195.0
-98;?;460.0;-913.0
-97;405.0;376.0;-689.0
-98;408.0;400.0;-518.0
-97;456.0;437.0;-390.0
-126;759.0;722.0;-468.0
-127;749.0;621.0;-546.0
-126;704.0;522.0;-651.0
-126;662.0;703.0;-713.0
-126;877.0;891.0;-691.0
-125;1065.0;1322.0;-632.0
-125;1475.0;1442.0;-665.0
-124;1592.0;1604.0;-872.0
-124;1716.0;1871.0;-1109.0
-124;1650.0;1904.0;-1466.0
-124;1475.0;1570.0;-1474.0
-123;1178.0;1213.0;-1629.0
-123;924.0;883.0;-1571.0
-123;701.0;594.0;-1323.0
-123;540.0;440.0;-1056.0
-123;448.0;383.0;-790.0
-123;391.0;401.0;-616.0
-123;416.0;497.0;-480.0
-124;504.0;558.0;-384.0
-124;591.0;651.0;-356.0
-125;729.0;807.0;-402.0
-132;939.0;801.0;?
-136;954.0;918.0;-583.0
-135;974.0;1080.0;-764.0
-135;1174.0;1506.0;-927.0
-134;1716.0;2066.0;-903.0
-134;1727.0;1864.0;-992.0
-131;1521.0;1342.0;-1226.0
-131;1465.0;985.0;-1762.0
?;1236.0;669.0;?
-133;949.0;559.0;-1359.0
?;704.0;560.0;-1381.0
?;594.0;587.0;-1065.0
-125;549.0;564.0;?
-123;591.0;?;-602.0
-132;597.0;581.0;-521.0
-140;622.0;696.0;-497.0
-138;777.0;772.0;-537.0
-138;847.0;748.0;-561.0
?;817.0;735.0;?
-138;757.0;630.0;-758.0
-139;698.0;542.0;-794.0
-137;700.0;912.0;-752.0
-136;991.0;1275.0;-702.0
-136;1288.0;1396.0;-617.0
-135;1403.0;1318.0;-704.0
-134;1479.0;1675.0;-1038.0
-134;1696.0;1765.0;-1298.0
-135;1573.0;1539.0;-1281.0
-135;1313.0;1239.0;-1486.0
-135;1055.0;1007.0;-1618.0
-135;800.0;802.0;-1453.0
-133;642.0;620.0;-1179.0
-134;?;526.0;-930.0
-131;435.0;457.0;-704.0
-127;380.0;415.0;-562.0
-126;410.0;520.0;-469.0
-120;603.0;744.0;-377.0
-120;917.0;857.0;-350.0
?;1052.0;866.0;-414.0
-131;1032.0;958.0;-624.0
-138;1042.0;768.0;-889.0
-139;1021.0;737.0;-946.0
-139;784.0;1362.0;-917.0
-139;1051.0;?;-939.0
-139;1267.0;1378.0;-837.0
-139;1407.0;1425.0;-759.0
-141;?;1545.0;-1047.0
-146;1319.0;1424.0;-1174.0
-146;975.0;?;-1319.0
?;618.0;884.0;-1331.0
-141;297.0;?;-1215.0
-138;-12.0;507.0;-923.0
-140;-245.0;494.0;-634.0
-140;-273.0;523.0;-389.0
-140;-98.0;411.0;-168.0
-140;24.0;149.0;30.0
-140;?;-1.0;37.0
-140;-261.0;-276.0;-78.0
-140;-451.0;-532.0;-71.0
-139;-628.0;-716.0;101.0
-139;-628.0;-646.0;289.0
-139;-341.0;-571.0;549.0
-139;-387.0;-805.0;782.0
-139;-628.0;-956.0;769.0
-139;-792.0;-972.0;554.0
-137;-699.0;?;676.0
-152;-384.0;-257.0;407.0
-152;-473.0;22.0;365.0
-151;-572.0;394.0;386.0
-151;-634.0;748.0;429.0
-151;-460.0;771.0;463.0
-151;-108.0;423.0;485.0
-151;234.0;356.0;345.0
-150;461.0;528.0;67.0
-151;383.0;1412.0;-245.0
-150;555.0;2141.0;-504.0
-151;1219.0;2196.0;-619.0
-151;1884.0;2327.0;-591.0
-149;2234.0;2117.0;-981.0
-148;998.0;1678.0;-1741.0
-146;858.0;977.0;-1862.0
?;708.0;895.0;-432.0
-122;805.0;845.0;-440.0
-121;827.0;721.0;-557.0
-121;777.0;772.0;-692.0
-121;834.0;810.0;-781.0
-121;871.0;1136.0;-773.0
-121;1065.0;1161.0;-731.0
-121;1116.0;1244.0;-778.0
-121;1264.0;1183.0;-858.0
-121;1302.0;1359.0;-1040.0
?;1230.0;1437.0;-1133.0
-120;1166.0;1227.0;-1248.0
-121;952.0;986.0;-1155.0
-121;775.0;614.0;-1152.0
-121;608.0;432.0;-1069.0
-70;587.0;614.0;-992.0
-79;511.0;517.0;-829.0
-81;534.0;563.0;-676.0
?;594.0;608.0;-546.0
-83;681.0;650.0;-495.0
-83;697.0;?;-502.0
-83;733.0;825.0;-576.0
-83;921.0;1028.0;-638.0
-84;1072.0;1078.0;-653.0
-84;1234.0;1318.0;-735.0
-84;1290.0;1128.0;-928.0
-85;?;1222.0;-1046.0
-84;1586.0;1879.0;-1223.0
-85;1770.0;1860.0;-1223.0
-84;1530.0;1585.0;-1178.0
-85;1064.0;1052.0;-1520.0
-87;785.0;579.0;-1699.0
-88;616.0;411.0;-1496.0
-92;401.0;369.0;-1023.0
-93;217.0;405.0;-744.0
-96;250.0;512.0;-542.0
-111;382.0;587.0;-339.0
-125;623.0;603.0;-207.0
-143;797.0;735.0;-242.0
-155;969.0;840.0;-404.0
-150;1139.0;896.0;-640.0
-143;1162.0;1032.0;-818.0
-132;1216.0;1217.0;-960.0
-123;1401.0;1484.0;?
-113;1493.0;1102.0;-1062.0
-96;1023.0;988.0;-1147.0
?;989.0;1101.0;-1373.0
-71;1258.0;1122.0;-1367.0
-56;1235.0;1074.0;-858.0
-41;1112.0;1067.0;?
-25;990.0;922.0;-1157.0
?;858.0;845.0;-1110.0
-25;700.0;823.0;-1010.0
-31;635.0;722.0;-914.0
-36;688.0;620.0;-808.0
-41;695.0;?;-668.0
-42;683.0;464.0;-607.0
-42;691.0;478.0;-641.0
-42;665.0;598.0;-654.0
-42;746.0;746.0;-638.0
?;852.0;977.0;-616.0
-43;1145.0;1175.0;-627.0
-43;?;1341.0;-707.0
-43;1582.0;1405.0;-857.0
-43;1368.0;1455.0;-1103.0
-44;1095.0;1316.0;-1225.0
-44;1112.0;1296.0;-1549.0
-43;1155.0;1293.0;-1192.0
-42;984.0;1155.0;-943.0
-42;813.0;792.0;-1045.0
-41;653.0;501.0;-1089.0
14;632.0;628.0;-960.0
12;575.0;604.0;-829.0
5;571.0;649.0;-701.0
2;662.0;665.0;-604.0
0;717.0;841.0;-553.0
0;867.0;887.0;-560.0
0;?;970.0;-627.0
0;1037.0;1076.0;-683.0
0;1145.0;1297.0;-829.0
0;1277.0;1198.0;-908.0
1;1178.0;1274.0;-980.0
1;1224.0;1483.0;?
1;1092.0;1293.0;-1245.0
2;1219.0;1318.0;-1131.0
1;1233.0;1186.0;-1122.0
2;1134.0;941.0;-1043.0
6;876.0;659.0;?
4;685.0;543.0;-1203.0
12;582.0;553.0;-1058.0
30;859.0;908.0;-597.0
30;962.0;965.0;-662.0
30;985.0;860.0;-728.0
30;877.0;838.0;-822.0
30;883.0;1073.0;-922.0
31;1033.0;1015.0;-927.0
31;970.0;1004.0;-825.0
32;1057.0;1145.0;-839.0
32;1228.0;1113.0;-1007.0
33;1035.0;1153.0;-899.0
33;973.0;1217.0;-1034.0
34;1042.0;1182.0;-1137.0
34;1056.0;1021.0;-967.0
34;943.0;850.0;-946.0
37;822.0;750.0;-1030.0
34;773.0;725.0;-1016.0
42;726.0;788.0;-889.0
36;699.0;805.0;-780.0
46;689.0;806.0;-730.0
46;696.0;737.0;-689.0
36;680.0;667.0;-671.0
50;714.0;764.0;-634.0
50;?;786.0;-593.0
50;?;933.0;-694.0
49;974.0;960.0;-733.0
49;1010.0;1028.0;-813.0
49;1064.0;1076.0;-874.0
49;1135.0;1160.0;-924.0
49;1172.0;1281.0;-975.0
49;1270.0;1382.0;-1018.0
50;1335.0;1337.0;-1074.0
50;1369.0;1074.0;-1140.0
50;1113.0;1058.0;-1217.0
50;988.0;1059.0;?
50;1005.0;1047.0;-1276.0
?;968.0;932.0;-1009.0
50;868.0;768.0;-952.0
50;803.0;730.0;-950.0
50;776.0;693.0;-910.0
49;716.0;688.0;-816.0
50;?;685.0;-752.0
48;881.0;894.0;-674.0
?;932.0;?;-709.0
48;1002.0;1113.0;-769.0
48;1138.0;1323.0;-847.0
48;1288.0;1395.0;-889.0
48;1370.0;1407.0;-948.0
48;1369.0;1363.0;?
48;1339.0;1234.0;?
48;1242.0;1149.0;-1321.0
49;1035.0;1082.0;-1326.0
48;1022.0;1178.0;-1247.0
48;1075.0;1198.0;-1140.0
48;1105.0;979.0;-965.0
48;909.0;734.0;-970.0
48;702.0;553.0;-1067.0
48;556.0;478.0;-1058.0
50;458.0;491.0;-876.0
51;440.0;518.0;-680.0
55;512.0;701.0;-533.0
60;662.0;794.0;-438.0
62;817.0;863.0;-420.0
59;934.0;981.0;-486.0
?;1100.0;1148.0;-638.0
32;1234.0;1264.0;-786.0
32;1411.0;1645.0;-891.0
34;1702.0;1706.0;-1056.0
42;1518.0;1273.0;-1182.0
46;1078.0;1058.0;-1364.0
45;1042.0;1117.0;-1603.0
46;1063.0;1026.0;-1410.0
48;1021.0;980.0;?
51;928.0;805.0;-981.0
52;767.0;699.0;-992.0
50;698.0;666.0;-960.0
54;674.0;631.0;-874.0
58;653.0;689.0;?
?;694.0;725.0;-655.0
57;795.0;856.0;-629.0
57;908.0;922.0;-630.0
57;989.0;1017.0;-669.0
58;1088.0;1156.0;-752.0
58;1129.0;1167.0;-858.0
58;1147.0;1309.0;-945.0
58;1313.0;1372.0;?
58;1349.0;1195.0;-1081.0
58;1272.0;1206.0;-1118.0
58;1197.0;1198.0;-1285.0
58;1045.0;?;-1298.0
58;962.0;987.0;-1197.0
58;886.0;823.0;-1094.0
?;793.0;645.0;-990.0
57;?;584.0;-900.0
57;509.0;559.0;-827.0
57;506.0;563.0;-718.0
59;534.0;678.0;-591.0
65;640.0;766.0;-489.0
66;800.0;887.0;-478.0
71;934.0;901.0;-504.0
77;995.0;906.0;-607.0
66;1024.0;1012.0;-758.0
50;1036.0;1006.0;-892.0
39;1108.0;1324.0;-929.0
37;1515.0;1746.0;-970.0
41;1798.0;1444.0;-994.0
47;1325.0;1074.0;-1040.0
48;1080.0;1181.0;-1443.0
49;1125.0;1105.0;-1688.0
50;1050.0;980.0;-1218.0
?;939.0;806.0;-999.0
54;790.0;647.0;-1042.0
52;750.0;456.0;-995.0
46;585.0;809.0;-899.0
46;580.0;705.0;-757.0
46;668.0;?;-704.0
45;781.0;866.0;-559.0
46;927.0;946.0;-529.0
46;963.0;966.0;-631.0
46;997.0;?;-738.0
?;1059.0;1066.0;-893.0
48;1128.0;1342.0;-927.0
48;1320.0;1426.0;-979.0
48;1336.0;1299.0;-1030.0
49;1390.0;1142.0;-1090.0
49;?;1097.0;-1291.0
49;1087.0;1164.0;-1342.0
48;1002.0;963.0;-1329.0
49;813.0;706.0;-1118.0
48;651.0;573.0;?
49;543.0;?;-943.0
51;478.0;482.0;-785.0
53;486.0;563.0;-615.0
60;550.0;668.0;-499.0
65;715.0;820.0;-437.0
71;873.0;902.0;-443.0
79;986.0;920.0;-523.0
75;1043.0;994.0;-674.0
61;1093.0;1040.0;-845.0
52;1187.0;1436.0;-940.0
46;1656.0;1829.0;-1001.0
43;1770.0;1339.0;-1031.0
47;1273.0;962.0;-1074.0
49;1085.0;1046.0;-1575.0
51;1086.0;980.0;-1679.0
51;991.0;891.0;-1197.0
52;860.0;745.0;-1014.0
52;756.0;616.0;-1034.0
53;668.0;594.0;-931.0
54;603.0;?;-809.0
53;640.0;606.0;-709.0
51;683.0;694.0;?
50;805.0;796.0;?
49;914.0;905.0;-590.0
49;993.0;961.0;-651.0
?;1019.0;944.0;-754.0
50;1035.0;952.0;-862.0
50;1040.0;1025.0;?
50;1075.0;1153.0;-975.0
50;1189.0;1430.0;-982.0
51;1470.0;1567.0;-987.0
51;1593.0;?;-1025.0
51;1326.0;1120.0;-1147.0
51;1020.0;1201.0;-1437.0
?;1043.0;1211.0;-1512.0
51;913.0;1038.0;-1217.0
?;825.0;796.0;-941.0
51;742.0;577.0;-986.0
?;599.0;458.0;-904.0
50;493.0;451.0;-810.0
44;675.0;757.0;-778.0
43;732.0;752.0;-706.0
43;841.0;885.0;-643.0
43;913.0;915.0;-640.0
43;943.0;928.0;-705.0
43;956.0;965.0;-793.0
43;1036.0;1062.0;-871.0
44;1118.0;1213.0;-913.0
44;1238.0;1340.0;-926.0
44;1262.0;1233.0;?
44;1258.0;1109.0;-1082.0
44;1248.0;?;-1208.0
44;1089.0;1235.0;-1230.0
44;1067.0;1229.0;-1202.0
44;?;1033.0;-1159.0
44;886.0;844.0;-1043.0
44;701.0;588.0;-1035.0
44;599.0;?;-963.0
45;541.0;522.0;?
47;518.0;610.0;-696.0
48;589.0;686.0;-567.0
53;725.0;830.0;-500.0
57;879.0;?;-488.0
58;1009.0;949.0;-556.0
56;1062.0;1053.0;-677.0
38;1045.0;1059.0;-834.0
25;1111.0;1347.0;-956.0
28;1611.0;1758.0;-1006.0
33;1801.0;1413.0;-1002.0
40;1270.0;1088.0;-1027.0
44;1107.0;1132.0;-1494.0
45;1137.0;1094.0;-1701.0
46;1078.0;1019.0;-1231.0
47;1002.0;916.0;-1026.0
49;868.0;709.0;-1073.0
51;727.0;589.0;-1036.0
47;619.0;575.0;-976.0
44;604.0;595.0;-847.0
43;628.0;666.0;-692.0
43;716.0;787.0;-596.0
43;862.0;918.0;-571.0
43;988.0;996.0;-597.0
43;1068.0;1051.0;-673.0
43;1157.0;1092.0;-813.0
43;1132.0;1156.0;-944.0
43;1242.0;1363.0;-1027.0
43;1390.0;?;-1094.0
?;1306.0;1017.0;-1108.0
43;1126.0;1080.0;-1180.0
43;1091.0;1228.0;-1352.0
43;?;1097.0;-1246.0
43;961.0;865.0;-1052.0
43;848.0;640.0;-1025.0
43;642.0;624.0;-1004.0
44;549.0;620.0;-931.0
57;741.0;723.0;-799.0
72;801.0;782.0;-750.0
77;888.0;835.0;-712.0
82;929.0;895.0;-702.0
85;881.0;853.0;-754.0
88;820.0;776.0;-833.0
90;772.0;758.0;-874.0
88;782.0;808.0;-858.0
87;872.0;919.0;-792.0
87;951.0;933.0;-732.0
87;1048.0;1076.0;-741.0
88;1143.0;1242.0;-808.0
88;1329.0;1387.0;-887.0
88;1387.0;1346.0;-968.0
89;1234.0;1225.0;?
89;1327.0;1232.0;-1257.0
89;1439.0;947.0;-1338.0
?;915.0;864.0;-1209.0
88;688.0;910.0;-1247.0
88;774.0;990.0;-1367.0
88;915.0;977.0;-923.0
88;901.0;901.0;?
88;?;786.0;-785.0
88;820.0;802.0;-909.0
88;825.0;901.0;-900.0
88;?;937.0;-890.0
88;947.0;911.0;-823.0
88;841.0;833.0;-807.0
89;820.0;859.0;?
90;824.0;861.0;-930.0
95;835.0;866.0;-840.0
101;852.0;983.0;-797.0
103;1025.0;1046.0;-803.0
102;1077.0;982.0;-807.0
101;1005.0;933.0;-818.0
101;?;999.0;-980.0
100;1004.0;1026.0;-1051.0
100;999.0;999.0;-983.0
100;934.0;1012.0;-934.0
100;972.0;1062.0;-979.0
100;998.0;1053.0;-980.0
?;1018.0;1023.0;?
100;1036.0;997.0;-944.0
100;994.0;979.0;-962.0
100;984.0;991.0;-981.0
100;991.0;918.0;-1005.0
100;940.0;935.0;-952.0
100;969.0;934.0;-945.0
100;986.0;983.0;-947.0
100;984.0;1013.0;-919.0
100;1015.0;1037.0;-933.0
100;1031.0;999.0;-950.0
100;?;1007.0;-948.0
100;981.0;981.0;-976.0
100;?;995.0;-1003.0
100;964.0;972.0;-995.0
?;981.0;1003.0;-957.0
100;990.0;984.0;-917.0
100;997.0;990.0;-929.0
100;948.0;963.0;?
100;934.0;947.0;-954.0
100;959.0;964.0;-956.0
100;964.0;983.0;-937.0
100;?;987.0;-920.0
100;986.0;966.0;-920.0
100;971.0;1008.0;-933.0
100;979.0;980.0;-933.0
100;995.0;?;-945.0
100;972.0;987.0;-941.0
100;974.0;1005.0;-949.0
100;946.0;1012.0;-957.0
100;958.0;985.0;-940.0
100;?;978.0;-945.0
100;943.0;969.0;-937.0
100;943.0;1017.0;-939.0
100;963.0;1015.0;-919.0
100;957.0;953.0;-909.0
100;956.0;955.0;-906.0
100;952.0;?;-927.0
103;934.0;989.0;-919.0
105;958.0;964.0;-917.0
107;964.0;978.0;-912.0
108;?;971.0;-917.0
108;951.0;999.0;-933.0
108;958.0;968.0;-933.0
?;955.0;965.0;-936.0
108;943.0;995.0;-932.0
108;949.0;975.0;-930.0
108;977.0;962.0;-928.0
108;1009.0;1007.0;-926.0
108;1018.0;1014.0;-926.0
?;1008.0;?;-944.0
108;1011.0;1008.0;-971.0
?;1027.0;1022.0;-977.0
108;994.0;1045.0;-976.0
108;967.0;1009.0;-978.0
108;947.0;997.0;-982.0
108;931.0;967.0;-980.0
108;930.0;933.0;-953.0
108;941.0;933.0;-927.0
108;936.0;955.0;-905.0
108;974.0;957.0;-894.0
108;?;963.0;-895.0
108;966.0;?;-901.0
108;972.0;1012.0;-919.0
108;?;1008.0;-917.0
108;962.0;986.0;-931.0
108;968.0;983.0;-949.0
108;954.0;995.0;-937.0
108;969.0;1007.0;-932.0
?;948.0;982.0;-932.0
108;967.0;1000.0;-921.0
108;950.0;998.0;-933.0
108;967.0;992.0;-935.0
108;976.0;980.0;-944.0
108;974.0;999.0;-942.0
108;?;977.0;-941.0
108;967.0;973.0;-939.0
108;956.0;993.0;-946.0
109;996.0;1011.0;-943.0
111;965.0;986.0;-938.0
113;961.0;990.0;-931.0
113;979.0;988.0;-948.0
114;971.0;997.0;-948.0
118;?;1011.0;-935.0
121;978.0;964.0;-936.0
121;965.0;?;-939.0
121;965.0;996.0;-945.0
122;963.0;980.0;-941.0
124;949.0;972.0;-935.0
124;953.0;971.0;-935.0
?;977.0;970.0;-935.0
124;?;964.0;-929.0
?;956.0;966.0;-919.0
124;968.0;957.0;?
125;988.0;995.0;-924.0
127;964.0;985.0;-918.0
127;952.0;992.0;-933.0
128;972.0;987.0;-943.0
129;991.0;992.0;-943.0
128;986.0;985.0;-928.0
129;969.0;1005.0;-930.0
129;?;995.0;-946.0
129;968.0;981.0;-941.0
129;975.0;971.0;-938.0
129;973.0;979.0;-937.0
129;951.0;952.0;?
129;953.0;974.0;-939.0
129;951.0;?;-937.0
129;987.0;984.0;-931.0
?;961.0;1005.0;-909.0
129;949.0;958.0;-915.0
128;953.0;971.0;-932.0
128;943.0;977.0;-934.0
128;971.0;988.0;-915.0
?;970.0;1008.0;-916.0
128;970.0;?;-926.0
128;958.0;999.0;-942.0
128;964.0;1015.0;-941.0
129;971.0;988.0;?
?;967.0;977.0;-933.0
131;954.0;981.0;-930.0
136;955.0;971.0;-937.0
140;967.0;991.0;-932.0
141;972.0;1020.0;-930.0
141;963.0;1010.0;-928.0
141;953.0;962.0;-938.0
141;958.0;972.0;-934.0
141;971.0;1000.0;-925.0
141;961.0;961.0;-923.0
142;970.0;983.0;-916.0
142;962.0;992.0;?
143;969.0;1003.0;-939.0
144;963.0;?;-946.0
145;966.0;984.0;-935.0
148;?;984.0;-936.0
151;959.0;986.0;-936.0
153;955.0;1017.0;-935.0
154;984.0;999.0;-929.0
154;990.0;992.0;-921.0
155;983.0;1005.0;?
157;977.0;995.0;-945.0
159;981.0;?;-962.0
162;970.0;1005.0;-955.0
165;989.0;1033.0;-945.0
167;962.0;964.0;-934.0
168;934.0;1000.0;-948.0
?;965.0;1003.0;-959.0
169;978.0;1004.0;-943.0
169;972.0;1037.0;-915.0
?;961.0;964.0;-927.0
168;927.0;1009.0;-943.0
169;956.0;995.0;?
169;947.0;972.0;-935.0
171;932.0;952.0;-908.0
173;957.0;971.0;?
174;954.0;974.0;-922.0
174;951.0;983.0;-914.0
176;952.0;953.0;-919.0
177;945.0;968.0;-926.0
178;933.0;955.0;-918.0
178;943.0;988.0;?
179;953.0;996.0;-907.0
