InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LUA^ accX;Accelerometer LWR accX
?;?;-341.0;-476.0;-667.0;535.0;334.0;-376.0;?;558.0;-501.0
39;-131.0;-366.0;-480.0;-662.0;?;289.0;?;?;554.0;-499.0
39;?;-390.0;?;-659.0;?;?;-366.0;?;?;-458.0
?;?;-412.0;-466.0;-651.0;?;?;-378.0;-324.0;533.0;-495.0
36;?;-433.0;-465.0;-643.0;693.0;196.0;-395.0;-312.0;?;?
38;-200.0;-451.0;?;?;731.0;?;-350.0;-297.0;471.0;-597.0
46;-215.0;-466.0;-453.0;-617.0;769.0;184.0;?;-284.0;?;-613.0
56;?;-475.0;-442.0;?;799.0;193.0;?;?;430.0;-638.0
?;?;-483.0;-429.0;-585.0;826.0;231.0;-364.0;-260.0;349.0;-662.0
?;?;-493.0;-413.0;?;853.0;190.0;?;-250.0;?;?
?;-265.0;-502.0;-393.0;?;872.0;245.0;-323.0;?;228.0;-666.0
73;?;-507.0;-371.0;-538.0;893.0;316.0;-344.0;-231.0;244.0;-642.0
?;-284.0;?;-348.0;-521.0;912.0;364.0;-371.0;-220.0;210.0;?
84;-294.0;?;-320.0;?;926.0;372.0;?;?;187.0;-495.0
92;?;?;-285.0;-487.0;946.0;491.0;-385.0;-196.0;184.0;-469.0
94;-316.0;-511.0;-246.0;-470.0;962.0;320.0;-411.0;-184.0;205.0;?
96;-327.0;?;-226.0;-455.0;974.0;357.0;-421.0;-173.0;217.0;-703.0
?;?;-504.0;-210.0;-443.0;986.0;439.0;?;-162.0;227.0;?
93;?;-491.0;-204.0;-432.0;?;435.0;-427.0;-151.0;228.0;-193.0
?;-350.0;-474.0;-200.0;-428.0;1011.0;595.0;-376.0;-142.0;228.0;?
92;-351.0;-457.0;-197.0;-427.0;?;560.0;-429.0;?;?;-642.0
92;-357.0;-439.0;-198.0;-428.0;1037.0;554.0;-204.0;-122.0;174.0;-808.0
91;-357.0;-429.0;-203.0;-438.0;1039.0;576.0;-139.0;-111.0;210.0;-679.0
91;-349.0;-441.0;?;-454.0;1028.0;551.0;-620.0;?;245.0;-514.0
91;-340.0;-467.0;-216.0;?;1001.0;?;-561.0;-88.0;283.0;-394.0
91;-327.0;-479.0;-217.0;-506.0;?;?;-655.0;?;494.0;-485.0
90;-308.0;-478.0;-216.0;-525.0;920.0;512.0;-669.0;-73.0;527.0;-463.0
90;-292.0;-487.0;-214.0;-542.0;890.0;570.0;-636.0;-70.0;?;?
90;-278.0;-502.0;-211.0;-558.0;862.0;513.0;-490.0;-67.0;382.0;?
90;-265.0;-510.0;-207.0;-573.0;830.0;?;-369.0;-65.0;376.0;-349.0
91;?;-516.0;-200.0;?;807.0;563.0;?;-63.0;431.0;-300.0
91;-243.0;-523.0;-190.0;-595.0;784.0;755.0;-476.0;-61.0;535.0;-125.0
91;-233.0;-528.0;-181.0;?;?;?;-436.0;?;531.0;-229.0
91;-225.0;-528.0;?;-606.0;745.0;772.0;-421.0;-55.0;552.0;-169.0
91;-218.0;?;-180.0;-611.0;723.0;635.0;-494.0;?;?;-239.0
91;-212.0;-536.0;-191.0;-615.0;710.0;639.0;-412.0;-53.0;?;-261.0
91;-201.0;?;-206.0;-618.0;701.0;718.0;?;-53.0;?;-270.0
91;?;-543.0;-221.0;-623.0;684.0;673.0;-524.0;-53.0;?;?
?;-182.0;-542.0;-235.0;-625.0;670.0;603.0;-517.0;?;539.0;-175.0
91;?;-538.0;-246.0;?;663.0;?;-463.0;?;565.0;-216.0
91;-169.0;-543.0;-253.0;-629.0;653.0;613.0;-598.0;-50.0;607.0;?
91;-166.0;?;-257.0;-630.0;648.0;644.0;?;-47.0;592.0;-15.0
?;?;-545.0;-260.0;-632.0;648.0;?;?;?;518.0;36.0
91;-160.0;-547.0;-264.0;-633.0;647.0;?;?;-44.0;584.0;?
91;-163.0;-554.0;-270.0;-631.0;650.0;?;?;-43.0;?;-17.0
91;-167.0;-558.0;-276.0;-632.0;659.0;690.0;-311.0;-42.0;602.0;9.0
?;?;-562.0;-281.0;?;657.0;661.0;?;-42.0;541.0;89.0
91;-172.0;-565.0;-282.0;-628.0;655.0;676.0;-338.0;-42.0;543.0;77.0
?;-177.0;-568.0;-282.0;-626.0;655.0;626.0;-394.0;-44.0;583.0;59.0
91;?;-571.0;-279.0;-622.0;?;?;?;-45.0;?;-28.0
91;-183.0;-574.0;-275.0;-622.0;651.0;692.0;-390.0;-46.0;582.0;-6.0
91;-183.0;?;?;-620.0;?;?;-344.0;-48.0;?;47.0
91;-182.0;?;-264.0;-622.0;652.0;665.0;-341.0;-49.0;619.0;47.0
?;?;-576.0;-259.0;-621.0;649.0;649.0;-395.0;-51.0;628.0;?
91;-183.0;-578.0;?;-619.0;?;664.0;-428.0;-53.0;598.0;-14.0
?;?;-580.0;-248.0;?;652.0;?;-374.0;-54.0;560.0;24.0
91;?;-580.0;-241.0;-620.0;652.0;652.0;?;-56.0;589.0;9.0
?;-182.0;-580.0;-235.0;-619.0;?;695.0;-382.0;-57.0;598.0;28.0
91;-183.0;?;?;-618.0;650.0;697.0;?;-58.0;576.0;?
91;-183.0;-581.0;-227.0;-621.0;651.0;643.0;-372.0;-58.0;?;30.0
91;-183.0;-581.0;-225.0;-620.0;653.0;678.0;-386.0;-58.0;?;75.0
91;-184.0;-582.0;?;-619.0;650.0;?;-414.0;-58.0;586.0;58.0
?;-184.0;-582.0;-225.0;-621.0;651.0;672.0;-364.0;-58.0;?;?
91;-185.0;-582.0;-226.0;-618.0;?;675.0;?;-57.0;565.0;46.0
91;-185.0;?;-228.0;?;649.0;607.0;-367.0;-57.0;588.0;34.0
?;-185.0;-582.0;?;-618.0;646.0;625.0;-366.0;-57.0;?;73.0
91;-185.0;?;-232.0;-619.0;646.0;709.0;-380.0;-57.0;590.0;24.0
?;-184.0;?;-234.0;-620.0;644.0;?;-353.0;-58.0;580.0;?
?;-182.0;-579.0;-236.0;-620.0;641.0;?;?;-58.0;570.0;13.0
91;-179.0;-576.0;-236.0;-621.0;643.0;645.0;-291.0;-59.0;?;-31.0
91;-175.0;-574.0;-236.0;-620.0;635.0;687.0;?;-60.0;598.0;1.0
?;-172.0;-572.0;-237.0;?;632.0;664.0;-420.0;-60.0;560.0;66.0
91;-168.0;-571.0;-237.0;?;?;?;-417.0;-61.0;563.0;39.0
91;-166.0;-571.0;-237.0;?;632.0;636.0;-417.0;-62.0;605.0;-44.0
91;-168.0;-574.0;?;-623.0;631.0;687.0;-464.0;-61.0;?;31.0
?;-171.0;-577.0;-235.0;-622.0;634.0;?;?;-61.0;548.0;-5.0
91;-170.0;-576.0;-234.0;-623.0;633.0;719.0;?;-61.0;546.0;10.0
91;-170.0;-575.0;-233.0;-625.0;634.0;?;-369.0;-62.0;?;?
91;-170.0;?;-233.0;-624.0;?;720.0;-373.0;-61.0;601.0;?
91;-168.0;-573.0;-232.0;-625.0;633.0;698.0;?;-61.0;542.0;?
91;-166.0;-573.0;-232.0;?;629.0;639.0;?;?;552.0;80.0
91;-165.0;-573.0;-232.0;-624.0;635.0;662.0;-435.0;-57.0;596.0;165.0
91;-165.0;-574.0;-232.0;-626.0;635.0;628.0;-434.0;-53.0;592.0;-101.0
91;-165.0;-576.0;-233.0;-625.0;?;665.0;-460.0;-50.0;580.0;-159.0
91;-167.0;-581.0;-235.0;?;647.0;697.0;-362.0;-46.0;?;-94.0
?;-166.0;-580.0;-237.0;-626.0;?;?;-256.0;-42.0;622.0;-172.0
91;-162.0;-575.0;-239.0;-628.0;656.0;?;?;-37.0;642.0;-116.0
91;-162.0;-576.0;-242.0;-629.0;663.0;666.0;-490.0;-32.0;609.0;-136.0
91;-166.0;-578.0;-245.0;-632.0;?;609.0;-462.0;-27.0;?;-142.0
91;-169.0;-580.0;-249.0;-632.0;676.0;747.0;-453.0;-21.0;603.0;-24.0
91;-174.0;-582.0;-253.0;-631.0;?;700.0;-473.0;-15.0;537.0;-235.0
91;-178.0;-582.0;?;-631.0;700.0;?;-459.0;-9.0;560.0;-257.0
91;-182.0;-583.0;?;-632.0;?;?;-471.0;-2.0;593.0;-280.0
91;-189.0;-584.0;-268.0;-632.0;?;838.0;-455.0;5.0;?;-312.0
91;-192.0;-584.0;-274.0;-632.0;737.0;?;-546.0;12.0;599.0;-324.0
91;-195.0;-580.0;-280.0;-632.0;?;764.0;?;20.0;505.0;-295.0
91;-197.0;-576.0;-286.0;-629.0;?;621.0;-650.0;27.0;580.0;-369.0
91;-198.0;-574.0;-291.0;?;?;?;-661.0;?;637.0;-463.0
?;-195.0;-567.0;-297.0;-628.0;?;246.0;?;?;518.0;-689.0
91;-192.0;-559.0;-301.0;-627.0;819.0;?;-666.0;?;561.0;-516.0
91;-190.0;-553.0;?;-627.0;840.0;662.0;-647.0;52.0;600.0;-408.0
91;-192.0;-545.0;-306.0;-628.0;?;594.0;-501.0;57.0;616.0;-362.0
?;-203.0;?;?;?;882.0;?;-736.0;63.0;584.0;-338.0
90;-231.0;-572.0;-306.0;?;?;?;-602.0;69.0;567.0;87.0
?;-261.0;-604.0;-304.0;-623.0;925.0;?;-633.0;?;525.0;-156.0
90;-287.0;-633.0;-304.0;-620.0;951.0;576.0;?;82.0;?;-170.0
90;-310.0;-652.0;-305.0;-618.0;974.0;733.0;?;86.0;488.0;?
?;-326.0;-659.0;-305.0;-615.0;1005.0;?;?;92.0;?;-365.0
?;-321.0;-644.0;-304.0;-612.0;?;?;-449.0;96.0;?;-632.0
86;?;-625.0;-302.0;-614.0;1069.0;336.0;-425.0;96.0;436.0;?
83;-311.0;-598.0;?;?;?;396.0;-581.0;96.0;527.0;-157.0
?;-310.0;-585.0;?;-608.0;?;382.0;?;97.0;618.0;-320.0
79;-314.0;-586.0;-295.0;-605.0;1164.0;517.0;-708.0;99.0;587.0;-367.0
76;-335.0;-611.0;-291.0;?;?;663.0;?;102.0;655.0;-343.0
97;-351.0;-581.0;-260.0;-523.0;1649.0;519.0;-238.0;83.0;517.0;-394.0
?;?;-580.0;-255.0;-532.0;1649.0;503.0;-769.0;79.0;?;-558.0
98;?;-575.0;-250.0;?;1660.0;312.0;-356.0;73.0;402.0;-319.0
98;-339.0;-576.0;?;?;?;309.0;-615.0;?;435.0;-292.0
98;-340.0;-576.0;?;-541.0;1651.0;?;-386.0;65.0;312.0;-327.0
?;?;?;-252.0;?;?;591.0;-466.0;63.0;142.0;-376.0
?;-344.0;-582.0;-254.0;-542.0;1609.0;?;?;63.0;295.0;-360.0
?;?;-587.0;-257.0;-534.0;1591.0;481.0;-169.0;?;263.0;-420.0
105;-368.0;-589.0;?;-531.0;?;548.0;-198.0;69.0;307.0;-390.0
108;-376.0;-592.0;-270.0;-525.0;?;524.0;-387.0;74.0;?;?
111;-380.0;-591.0;-278.0;?;1411.0;515.0;-306.0;80.0;?;-438.0
113;-378.0;-588.0;-287.0;?;1345.0;678.0;-405.0;87.0;263.0;-504.0
?;-381.0;-589.0;-296.0;-529.0;1289.0;694.0;?;95.0;357.0;-391.0
124;-387.0;-593.0;-304.0;?;1235.0;384.0;-450.0;105.0;389.0;-266.0
125;-397.0;?;?;-521.0;1176.0;321.0;-420.0;115.0;239.0;-415.0
124;-408.0;-600.0;?;-510.0;1119.0;172.0;-506.0;128.0;?;-649.0
?;-415.0;-613.0;-329.0;-498.0;1078.0;?;-525.0;?;?;-717.0
?;-422.0;-622.0;-339.0;-488.0;1040.0;243.0;-304.0;149.0;?;?
119;?;?;-352.0;-476.0;1007.0;402.0;-206.0;161.0;308.0;-341.0
119;-436.0;-631.0;-364.0;?;977.0;509.0;-259.0;180.0;382.0;-191.0
119;?;-639.0;-375.0;-441.0;939.0;721.0;-313.0;202.0;338.0;-244.0
118;?;-645.0;-384.0;?;906.0;644.0;-299.0;225.0;322.0;-264.0
118;?;-654.0;-384.0;-367.0;882.0;443.0;?;250.0;363.0;?
117;-511.0;?;-389.0;-319.0;?;353.0;-405.0;274.0;?;-202.0
117;-531.0;-680.0;-393.0;-270.0;842.0;344.0;-429.0;?;?;-166.0
117;?;-689.0;?;-221.0;829.0;334.0;-387.0;?;490.0;-73.0
117;-555.0;-691.0;-404.0;-192.0;?;?;-251.0;320.0;?;3.0
117;?;-685.0;-417.0;-172.0;822.0;?;?;330.0;676.0;99.0
117;-574.0;-677.0;-430.0;-157.0;?;249.0;-230.0;?;723.0;55.0
117;-582.0;-670.0;-440.0;-145.0;?;271.0;-258.0;?;634.0;-48.0
118;-589.0;-667.0;?;-139.0;784.0;320.0;?;371.0;491.0;-82.0
118;-598.0;?;-455.0;-133.0;776.0;372.0;-118.0;383.0;?;-78.0
119;-609.0;-662.0;-460.0;-122.0;765.0;?;-80.0;393.0;467.0;-112.0
118;-620.0;-662.0;?;?;764.0;470.0;-150.0;402.0;488.0;-156.0
?;-628.0;-666.0;-471.0;-115.0;?;?;-240.0;409.0;?;-223.0
?;-635.0;-673.0;-477.0;-116.0;?;530.0;-261.0;415.0;459.0;-241.0
121;-639.0;-684.0;-482.0;-116.0;805.0;527.0;-285.0;?;?;-285.0
?;-640.0;-695.0;-485.0;-112.0;805.0;570.0;-328.0;?;431.0;-338.0
115;-638.0;-707.0;-486.0;-109.0;817.0;601.0;-377.0;?;435.0;?
129;?;-718.0;?;-108.0;822.0;?;?;424.0;431.0;-440.0
104;?;-726.0;-483.0;-115.0;835.0;709.0;-384.0;423.0;460.0;-529.0
142;-618.0;-732.0;?;-120.0;832.0;825.0;-376.0;422.0;463.0;?
148;-610.0;?;-474.0;-131.0;?;391.0;-417.0;419.0;498.0;-524.0
-47;?;?;-467.0;-147.0;807.0;?;-451.0;415.0;?;-289.0
-104;-595.0;?;-463.0;-159.0;796.0;399.0;-485.0;?;?;-251.0
-40;-586.0;-726.0;-458.0;-165.0;801.0;?;-649.0;400.0;542.0;?
?;-580.0;-725.0;-454.0;-162.0;835.0;386.0;-471.0;390.0;?;-360.0
?;-580.0;?;-443.0;-155.0;904.0;387.0;-100.0;386.0;490.0;-256.0
176;-579.0;?;-421.0;-157.0;979.0;347.0;-32.0;?;619.0;?
180;?;-697.0;?;-164.0;1053.0;256.0;-177.0;364.0;669.0;-117.0
118;-570.0;-677.0;-385.0;-166.0;1112.0;?;-312.0;345.0;581.0;-86.0
119;-565.0;-659.0;-380.0;-174.0;1143.0;215.0;-345.0;326.0;473.0;-93.0
102;-560.0;?;-379.0;-183.0;?;216.0;?;306.0;?;-141.0
101;-555.0;-633.0;?;-190.0;1135.0;264.0;-200.0;?;364.0;?
?;-551.0;-625.0;?;-199.0;1108.0;265.0;?;265.0;295.0;-206.0
87;-547.0;-619.0;?;?;1075.0;260.0;-109.0;?;?;-310.0
83;?;-618.0;?;-224.0;1065.0;308.0;?;218.0;229.0;-411.0
83;-536.0;-620.0;-359.0;-241.0;1072.0;319.0;-236.0;194.0;254.0;?
?;?;-626.0;-358.0;-267.0;1088.0;351.0;-226.0;169.0;278.0;-568.0
70;-515.0;-631.0;-362.0;-300.0;1118.0;335.0;-280.0;145.0;304.0;-600.0
68;-498.0;-635.0;-371.0;?;1156.0;325.0;-346.0;121.0;277.0;-598.0
65;-477.0;-638.0;?;-393.0;1183.0;?;-398.0;98.0;266.0;-642.0
61;-453.0;-638.0;-399.0;-440.0;1186.0;289.0;-425.0;78.0;?;-735.0
60;-426.0;-635.0;-418.0;-488.0;1182.0;346.0;-426.0;60.0;219.0;-590.0
?;-398.0;-626.0;-442.0;-532.0;1160.0;?;-403.0;48.0;231.0;-563.0
64;-368.0;?;-464.0;-572.0;?;670.0;?;49.0;255.0;-397.0
64;-338.0;?;-483.0;-599.0;1054.0;496.0;-376.0;?;323.0;-262.0
64;-314.0;-560.0;?;-618.0;988.0;582.0;-462.0;?;495.0;-243.0
65;-302.0;-540.0;-533.0;-623.0;931.0;?;-624.0;?;?;-171.0
65;?;-536.0;-574.0;-628.0;890.0;543.0;?;62.0;846.0;-108.0
65;?;-537.0;-616.0;-629.0;?;563.0;-420.0;68.0;804.0;-96.0
?;-304.0;-540.0;-650.0;-635.0;848.0;605.0;-391.0;71.0;774.0;-33.0
65;-306.0;?;-670.0;-639.0;854.0;654.0;-331.0;75.0;740.0;?
?;-303.0;-542.0;-682.0;-635.0;868.0;624.0;-310.0;76.0;?;21.0
65;-301.0;-545.0;-682.0;-630.0;883.0;541.0;-319.0;76.0;?;?
65;-298.0;-551.0;-678.0;-620.0;901.0;?;-340.0;?;?;-33.0
64;-294.0;-559.0;-681.0;?;?;478.0;-335.0;77.0;741.0;-26.0
65;-290.0;-566.0;-685.0;-612.0;953.0;496.0;-331.0;?;?;-52.0
65;-285.0;-572.0;?;-610.0;973.0;420.0;-317.0;76.0;759.0;-29.0
64;-281.0;-576.0;?;-604.0;?;378.0;-292.0;72.0;702.0;-70.0
?;-279.0;-580.0;-675.0;-600.0;?;372.0;?;62.0;666.0;-106.0
64;-277.0;-586.0;?;-595.0;1002.0;381.0;?;51.0;657.0;?
64;-274.0;?;-653.0;-591.0;1005.0;?;?;41.0;621.0;?
64;-270.0;?;-633.0;-591.0;1005.0;?;-180.0;?;616.0;-180.0
64;-265.0;-584.0;-614.0;-587.0;998.0;?;?;21.0;627.0;-237.0
64;?;?;?;-586.0;992.0;316.0;?;10.0;626.0;?
64;-256.0;-573.0;-583.0;-588.0;984.0;286.0;?;-1.0;594.0;-340.0
63;-253.0;?;-560.0;-588.0;975.0;?;-258.0;?;580.0;-367.0
63;-249.0;-550.0;-530.0;-590.0;963.0;400.0;-267.0;-29.0;?;-449.0
56;-246.0;-534.0;-498.0;?;948.0;434.0;-307.0;-41.0;508.0;-492.0
46;-243.0;-517.0;-475.0;-599.0;932.0;486.0;-304.0;-49.0;452.0;-506.0
47;-242.0;-497.0;-455.0;-603.0;913.0;547.0;-305.0;-57.0;?;-487.0
?;?;-475.0;-437.0;?;887.0;605.0;?;-61.0;456.0;-473.0
26;?;-455.0;-427.0;?;858.0;606.0;-468.0;-62.0;446.0;-461.0
28;?;-439.0;?;-611.0;823.0;562.0;?;?;?;-447.0
?;-271.0;?;?;-612.0;791.0;538.0;-501.0;-58.0;396.0;-393.0
27;-285.0;-422.0;-434.0;-613.0;757.0;548.0;?;-57.0;381.0;-387.0
28;-296.0;-419.0;-437.0;-611.0;726.0;563.0;-489.0;-55.0;?;-416.0
29;-303.0;-418.0;?;-612.0;?;511.0;-456.0;-53.0;410.0;-412.0
32;-306.0;-419.0;?;-609.0;689.0;453.0;-413.0;?;401.0;-391.0
31;-304.0;-422.0;?;?;?;455.0;-408.0;?;?;-363.0
31;-300.0;-427.0;?;-608.0;688.0;?;-448.0;-46.0;397.0;-303.0
?;?;?;-436.0;-605.0;702.0;363.0;-446.0;-42.0;379.0;-270.0
31;-292.0;-447.0;-439.0;-597.0;722.0;321.0;-391.0;-38.0;347.0;-242.0
31;?;-459.0;-441.0;-591.0;742.0;318.0;-365.0;-32.0;331.0;-256.0
31;-287.0;?;-446.0;-580.0;766.0;306.0;-330.0;?;369.0;-264.0
31;-285.0;-488.0;-453.0;-572.0;798.0;288.0;-279.0;-21.0;375.0;-273.0
31;-284.0;-500.0;-457.0;-565.0;828.0;294.0;-234.0;-15.0;417.0;?
31;-282.0;-509.0;?;-557.0;853.0;311.0;-221.0;-10.0;373.0;-257.0
31;-280.0;-516.0;-463.0;-548.0;872.0;336.0;-223.0;-5.0;390.0;-247.0
31;?;-522.0;-465.0;-543.0;888.0;319.0;-221.0;-1.0;367.0;-216.0
?;-278.0;-528.0;-468.0;?;900.0;331.0;?;4.0;?;-225.0
?;-280.0;-532.0;-470.0;-523.0;912.0;305.0;-212.0;8.0;?;-204.0
31;-283.0;-535.0;?;?;?;338.0;-205.0;12.0;?;-245.0
31;-287.0;-537.0;-475.0;-519.0;924.0;397.0;-229.0;?;438.0;?
31;-291.0;-538.0;-474.0;?;925.0;414.0;-242.0;19.0;431.0;-309.0
?;-296.0;-538.0;?;-520.0;924.0;423.0;?;?;?;-311.0
31;-303.0;-536.0;-473.0;-521.0;?;443.0;-246.0;23.0;396.0;-340.0
?;?;?;?;-519.0;?;?;-319.0;26.0;?;-341.0
31;-314.0;-533.0;-474.0;-520.0;905.0;?;-345.0;27.0;?;?
?;-318.0;-532.0;-476.0;-522.0;898.0;424.0;?;?;378.0;-331.0
31;-322.0;-529.0;-477.0;-523.0;?;?;-328.0;28.0;?;-340.0
31;-325.0;-525.0;-476.0;-523.0;875.0;?;-341.0;28.0;427.0;-348.0
31;?;-522.0;-476.0;-527.0;864.0;?;-342.0;27.0;428.0;-370.0
31;?;-519.0;-476.0;-530.0;856.0;423.0;-336.0;26.0;418.0;-336.0
31;-327.0;-516.0;-475.0;?;?;416.0;-332.0;24.0;409.0;?
31;-326.0;-513.0;-475.0;-537.0;841.0;405.0;-338.0;?;408.0;-322.0
31;-324.0;-510.0;-474.0;-541.0;834.0;453.0;-347.0;?;388.0;-295.0
31;?;?;-473.0;-545.0;?;417.0;-343.0;23.0;394.0;?
31;-320.0;-507.0;-472.0;-547.0;830.0;415.0;-329.0;23.0;?;-303.0
31;?;?;-472.0;?;828.0;427.0;-331.0;?;418.0;-302.0
31;-318.0;-507.0;-472.0;-549.0;?;414.0;-338.0;23.0;416.0;-293.0
31;-317.0;-507.0;-472.0;?;?;405.0;-325.0;?;399.0;-282.0
31;-317.0;-507.0;-472.0;-547.0;836.0;394.0;-315.0;22.0;387.0;-282.0
32;-315.0;?;-475.0;-547.0;839.0;392.0;-319.0;21.0;392.0;-281.0
?;-314.0;-509.0;-478.0;-547.0;842.0;366.0;-320.0;?;382.0;-272.0
35;?;?;-477.0;-544.0;843.0;?;-307.0;20.0;?;-284.0
36;?;-510.0;?;-544.0;847.0;?;-301.0;20.0;?;-295.0
?;-312.0;-510.0;-481.0;-543.0;?;404.0;?;20.0;426.0;-300.0
?;-312.0;-511.0;?;?;855.0;382.0;-302.0;19.0;412.0;-270.0
?;-313.0;-512.0;-477.0;-543.0;857.0;?;-298.0;?;380.0;?
40;-314.0;?;-479.0;?;861.0;376.0;-295.0;16.0;390.0;-254.0
41;?;?;-482.0;?;861.0;377.0;?;?;370.0;-261.0
41;-315.0;?;-483.0;-541.0;861.0;?;-262.0;11.0;384.0;?
41;-313.0;-512.0;?;-542.0;864.0;350.0;?;7.0;400.0;-274.0
41;-311.0;-511.0;-485.0;-547.0;865.0;?;-264.0;3.0;415.0;-282.0
41;?;?;-488.0;-556.0;864.0;?;-251.0;?;426.0;-299.0
?;-305.0;-506.0;?;?;866.0;385.0;-256.0;-6.0;?;-285.0
40;-302.0;?;?;-567.0;863.0;393.0;-263.0;-9.0;401.0;-282.0
?;-301.0;-498.0;?;?;857.0;404.0;-277.0;?;?;-252.0
?;-301.0;-494.0;?;-583.0;851.0;?;?;-13.0;?;-243.0
?;-303.0;-490.0;-528.0;-585.0;845.0;394.0;?;-14.0;411.0;-230.0
40;-306.0;-487.0;-538.0;-589.0;835.0;?;-270.0;-15.0;449.0;?
40;-308.0;?;?;?;830.0;369.0;-262.0;-15.0;?;-216.0
40;-310.0;-482.0;-550.0;-601.0;828.0;?;?;-15.0;514.0;-209.0
40;-310.0;?;?;-607.0;824.0;?;-259.0;-14.0;?;?
40;-312.0;-479.0;-549.0;-612.0;?;345.0;-260.0;-14.0;504.0;-177.0
40;-313.0;?;-545.0;-614.0;822.0;331.0;-255.0;-14.0;495.0;-201.0
40;-315.0;?;?;-617.0;821.0;314.0;-240.0;-14.0;505.0;-191.0
40;-316.0;-478.0;-545.0;-621.0;821.0;333.0;-209.0;-15.0;?;-194.0
40;-315.0;-477.0;-546.0;-625.0;822.0;?;-183.0;-15.0;524.0;-166.0
40;-314.0;?;-544.0;-630.0;824.0;335.0;?;-15.0;539.0;-173.0
?;-315.0;-473.0;-543.0;-633.0;?;363.0;-186.0;?;552.0;?
40;-316.0;-470.0;?;-637.0;827.0;358.0;?;-18.0;557.0;-187.0
40;-317.0;-467.0;-534.0;-641.0;827.0;289.0;-172.0;-19.0;578.0;-156.0
40;-320.0;-464.0;-529.0;-642.0;829.0;278.0;-187.0;-20.0;575.0;-205.0
40;-323.0;-461.0;-522.0;-641.0;826.0;?;-218.0;-23.0;568.0;-236.0
?;-327.0;?;?;-641.0;824.0;384.0;-185.0;-26.0;579.0;?
?;-329.0;?;-518.0;-640.0;823.0;320.0;-150.0;-21.0;?;-188.0
40;-330.0;-454.0;-508.0;-643.0;825.0;325.0;-137.0;-20.0;552.0;-201.0
40;?;-451.0;-499.0;-637.0;819.0;291.0;-245.0;?;?;?
?;-339.0;-452.0;-476.0;-632.0;817.0;272.0;-274.0;-21.0;579.0;-184.0
40;-345.0;-454.0;-445.0;-630.0;?;?;-153.0;-23.0;571.0;?
40;-348.0;-453.0;?;?;810.0;256.0;-109.0;-26.0;?;-242.0
40;?;-451.0;-396.0;-631.0;808.0;250.0;-134.0;-27.0;551.0;-196.0
40;-346.0;-448.0;-385.0;-638.0;804.0;245.0;-136.0;-29.0;550.0;?
40;-346.0;-445.0;-365.0;-642.0;?;?;-142.0;?;527.0;-172.0
40;-349.0;-442.0;-348.0;?;793.0;?;-176.0;-32.0;511.0;-177.0
40;-354.0;-440.0;-348.0;-644.0;785.0;238.0;?;-33.0;523.0;-158.0
40;-359.0;-438.0;-364.0;-644.0;774.0;218.0;-76.0;-34.0;568.0;?
40;-362.0;-435.0;-394.0;-646.0;765.0;207.0;-71.0;-33.0;577.0;-157.0
40;-364.0;-432.0;?;-646.0;755.0;197.0;-110.0;?;565.0;-158.0
40;-367.0;-429.0;?;-650.0;746.0;208.0;?;-31.0;554.0;-193.0
40;?;-426.0;-485.0;?;738.0;205.0;?;-29.0;?;-152.0
40;-374.0;?;-485.0;-651.0;730.0;214.0;?;-27.0;593.0;?
?;?;-421.0;-495.0;-643.0;?;?;-62.0;?;?;-162.0
40;-383.0;-419.0;-513.0;-641.0;?;?;-65.0;-19.0;590.0;?
40;-387.0;-419.0;?;-637.0;723.0;246.0;-61.0;-17.0;598.0;-159.0
40;-389.0;-418.0;-584.0;-632.0;726.0;227.0;?;-16.0;609.0;-166.0
40;?;?;-593.0;?;?;?;-60.0;-17.0;598.0;?
?;-392.0;-418.0;?;-625.0;739.0;207.0;-38.0;-18.0;582.0;-107.0
40;-390.0;-419.0;-579.0;-623.0;748.0;201.0;-35.0;?;598.0;-107.0
40;-389.0;-420.0;?;-620.0;?;198.0;?;-18.0;591.0;?
40;?;-422.0;-572.0;-616.0;772.0;160.0;-42.0;-18.0;597.0;?
40;-388.0;-424.0;?;-615.0;782.0;174.0;-37.0;?;591.0;-159.0
?;?;-425.0;-566.0;?;792.0;?;-31.0;-18.0;596.0;-194.0
40;-388.0;?;-562.0;-613.0;?;?;-28.0;-17.0;562.0;-185.0
40;-388.0;?;-554.0;?;804.0;206.0;?;-17.0;526.0;-204.0
40;-388.0;-427.0;-549.0;?;808.0;?;-43.0;-17.0;531.0;-205.0
40;-389.0;-428.0;-548.0;-607.0;807.0;200.0;-53.0;-17.0;520.0;-213.0
40;-390.0;-428.0;-544.0;-606.0;?;190.0;?;-17.0;518.0;-204.0
40;-391.0;-429.0;?;?;804.0;181.0;-44.0;?;524.0;-217.0
40;-392.0;-428.0;-531.0;-606.0;?;?;-54.0;?;?;-227.0
40;-392.0;-429.0;-521.0;-605.0;?;?;-70.0;?;553.0;-215.0
40;-392.0;-429.0;-512.0;-605.0;797.0;168.0;?;-14.0;524.0;-234.0
