InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX
-279.0;-16.0;463.0;-1142.0;503.0;-648.0;402.0;-367.0;-818.0;733.0;-543.0;-617.0
-252.0;-34.0;441.0;-958.0;371.0;-619.0;224.0;-422.0;-859.0;637.0;-500.0;-563.0
-345.0;-20.0;423.0;-956.0;208.0;-539.0;125.0;-430.0;-960.0;560.0;-475.0;-498.0
-310.0;115.0;445.0;-1050.0;122.0;-473.0;-90.0;-285.0;-963.0;479.0;-516.0;-529.0
-280.0;-92.0;309.0;-934.0;24.0;-414.0;-232.0;-172.0;-831.0;463.0;-435.0;-519.0
-246.0;-120.0;283.0;-678.0;-329.0;-254.0;-275.0;-459.0;-634.0;319.0;-229.0;-282.0
-162.0;43.0;345.0;-512.0;-743.0;23.0;-232.0;-403.0;-639.0;216.0;-81.0;-52.0
89.0;438.0;353.0;-607.0;-746.0;274.0;-465.0;15.0;-593.0;350.0;-220.0;12.0
411.0;238.0;233.0;-334.0;-525.0;324.0;-708.0;116.0;-129.0;437.0;475.0;122.0
596.0;-255.0;-63.0;729.0;?;320.0;-607.0;-60.0;720.0;23.0;720.0;528.0
890.0;-48.0;-741.0;1851.0;-447.0;500.0;-346.0;208.0;1789.0;-259.0;14.0;540.0
1213.0;38.0;-1231.0;2810.0;16.0;604.0;-71.0;132.0;2409.0;-628.0;-64.0;-298.0
?;12.0;-1174.0;2786.0;-36.0;648.0;-31.0;80.0;2226.0;-1164.0;727.0;-61.0
1167.0;-25.0;-1068.0;1625.0;-150.0;850.0;-285.0;286.0;1255.0;-1748.0;807.0;761.0
933.0;-88.0;-995.0;512.0;-182.0;1184.0;-353.0;284.0;560.0;-2048.0;674.0;941.0
643.0;-142.0;-923.0;-97.0;-23.0;1512.0;-222.0;528.0;502.0;-2147.0;391.0;445.0
397.0;-202.0;-891.0;-293.0;128.0;1552.0;-130.0;634.0;676.0;-2186.0;407.0;145.0
312.0;-272.0;-838.0;-14.0;50.0;1402.0;-136.0;621.0;539.0;-2067.0;443.0;253.0
300.0;-389.0;-823.0;443.0;-171.0;1136.0;-158.0;549.0;494.0;-1777.0;402.0;420.0
323.0;-389.0;-843.0;595.0;-401.0;869.0;-150.0;365.0;667.0;-1285.0;402.0;536.0
337.0;-371.0;-839.0;798.0;-515.0;642.0;-102.0;289.0;763.0;-767.0;347.0;461.0
231.0;-379.0;-763.0;952.0;-542.0;?;-145.0;291.0;639.0;-377.0;343.0;?
87.0;-292.0;-551.0;885.0;-496.0;?;-235.0;322.0;531.0;-4.0;344.0;?
14.0;-115.0;-337.0;638.0;-403.0;?;-380.0;263.0;476.0;448.0;340.0;?
-177.0;-63.0;-66.0;475.0;-426.0;?;-643.0;173.0;494.0;915.0;508.0;?
-469.0;-444.0;503.0;226.0;-582.0;?;-965.0;197.0;545.0;1238.0;569.0;?
-646.0;-567.0;1311.0;-571.0;-472.0;?;-1050.0;-23.0;-5.0;1732.0;-166.0;?
-694.0;-540.0;1281.0;-867.0;-341.0;?;-469.0;-411.0;486.0;2218.0;-936.0;?
-469.0;-593.0;1206.0;-466.0;-282.0;?;317.0;-852.0;-155.0;?;-1010.0;?
-877.0;-381.0;1022.0;-417.0;154.0;?;726.0;-974.0;-1170.0;?;-1520.0;?
-952.0;-118.0;1074.0;-1323.0;569.0;?;980.0;-816.0;-1570.0;?;-1894.0;?
-906.0;44.0;1187.0;-2030.0;858.0;?;976.0;-730.0;-1615.0;?;-1899.0;-1758.0
-906.0;3.0;1219.0;-2040.0;1080.0;-813.0;893.0;-735.0;-1759.0;?;-1324.0;-1353.0
-864.0;69.0;1096.0;-1619.0;1222.0;-858.0;831.0;-775.0;-1612.0;?;-570.0;-640.0
-781.0;115.0;963.0;-1305.0;1184.0;-849.0;777.0;-738.0;-1376.0;?;-113.0;27.0
-695.0;30.0;906.0;-1247.0;1065.0;-805.0;942.0;-832.0;-1331.0;?;-25.0;379.0
-677.0;-63.0;807.0;-1256.0;857.0;-666.0;1185.0;-826.0;-1361.0;?;-297.0;452.0
-688.0;-63.0;633.0;-1232.0;?;-562.0;1459.0;-761.0;-1380.0;633.0;-512.0;117.0
-692.0;-65.0;370.0;-945.0;?;-451.0;1518.0;-594.0;-1146.0;425.0;-752.0;-428.0
-627.0;-178.0;237.0;-638.0;?;-343.0;1346.0;-221.0;-941.0;331.0;-841.0;-760.0
-618.0;-269.0;228.0;-321.0;?;-186.0;1220.0;-282.0;-715.0;189.0;-1168.0;-962.0
-266.0;-220.0;218.0;-289.0;?;-38.0;1116.0;-267.0;-559.0;101.0;-1081.0;-986.0
221.0;48.0;138.0;-398.0;?;104.0;670.0;-241.0;-462.0;140.0;-815.0;-820.0
?;326.0;182.0;-376.0;?;291.0;178.0;-87.0;-343.0;148.0;-319.0;-344.0
?;277.0;228.0;-236.0;?;500.0;-442.0;238.0;-21.0;202.0;526.0;400.0
?;-22.0;90.0;181.0;?;741.0;-957.0;-87.0;832.0;328.0;943.0;1001.0
?;-94.0;-195.0;1251.0;?;892.0;-1068.0;-39.0;1534.0;-81.0;679.0;893.0
?;346.0;-832.0;2214.0;?;1054.0;-952.0;399.0;2013.0;-600.0;981.0;506.0
?;504.0;-1245.0;2915.0;?;1092.0;-845.0;641.0;2494.0;-1149.0;660.0;-15.0
?;325.0;-1439.0;2668.0;-519.0;1086.0;-817.0;716.0;2088.0;-1718.0;1137.0;116.0
?;131.0;-1310.0;1620.0;-651.0;1096.0;-1008.0;662.0;1047.0;-2147.0;1246.0;776.0
?;110.0;-890.0;156.0;-701.0;1227.0;-1246.0;706.0;171.0;-2343.0;1326.0;1199.0
?;25.0;-663.0;-660.0;-611.0;1494.0;-1300.0;667.0;143.0;-2408.0;1456.0;1275.0
?;36.0;-670.0;-789.0;-445.0;1655.0;-1220.0;862.0;438.0;-2447.0;1317.0;1093.0
98.0;23.0;-798.0;-58.0;-308.0;1639.0;-1107.0;1033.0;579.0;-2230.0;1235.0;779.0
-15.0;-233.0;-896.0;692.0;-250.0;1329.0;-1052.0;1053.0;777.0;-1776.0;1094.0;643.0
27.0;-281.0;-986.0;1220.0;-249.0;862.0;-1049.0;995.0;1102.0;-1185.0;826.0;605.0
125.0;-171.0;-900.0;1251.0;-284.0;337.0;-1016.0;807.0;1034.0;-482.0;564.0;364.0
-15.0;-178.0;-714.0;1184.0;-442.0;-89.0;-843.0;573.0;1008.0;264.0;351.0;247.0
-213.0;-335.0;-350.0;1002.0;-616.0;-419.0;-501.0;433.0;851.0;825.0;339.0;?
-387.0;-213.0;125.0;779.0;-545.0;-605.0;-337.0;356.0;478.0;1212.0;173.0;?
-582.0;0.0;457.0;383.0;-402.0;-839.0;-303.0;308.0;354.0;1678.0;225.0;?
-834.0;-74.0;926.0;-148.0;-427.0;-1141.0;-198.0;306.0;104.0;?;407.0;?
-830.0;-412.0;1581.0;-955.0;-268.0;-1433.0;-167.0;77.0;-621.0;?;-110.0;?
-766.0;-532.0;1753.0;-1640.0;32.0;-1383.0;123.0;-338.0;-768.0;?;-777.0;?
-640.0;-570.0;1486.0;-1473.0;81.0;-1180.0;747.0;-699.0;-289.0;2564.0;-1190.0;?
-508.0;-274.0;1181.0;-381.0;435.0;-1136.0;1060.0;-838.0;-481.0;2113.0;-1476.0;?
-628.0;138.0;1038.0;76.0;856.0;-1011.0;1061.0;-756.0;-717.0;1589.0;-1457.0;?
-636.0;277.0;1148.0;-683.0;1118.0;-703.0;999.0;-674.0;-1466.0;1208.0;-1079.0;?
-625.0;239.0;1144.0;-1942.0;1254.0;-416.0;922.0;-687.0;-1897.0;1017.0;-403.0;?
-749.0;10.0;1169.0;-2433.0;1209.0;-378.0;929.0;-823.0;-1901.0;877.0;-99.0;?
-704.0;-7.0;1037.0;-1974.0;956.0;-453.0;1003.0;-860.0;-1629.0;740.0;-255.0;25.0
-590.0;19.0;776.0;-1365.0;779.0;-494.0;1163.0;-833.0;-1427.0;614.0;-607.0;-15.0
-276.0;16.0;544.0;-995.0;744.0;-786.0;1315.0;-795.0;-1321.0;?;-868.0;-172.0
114.0;-29.0;482.0;-1535.0;731.0;-1082.0;1401.0;-572.0;-1171.0;?;-906.0;-398.0
189.0;-62.0;409.0;-1942.0;679.0;-1143.0;1357.0;-364.0;-767.0;?;-773.0;-509.0
196.0;-169.0;212.0;-1204.0;411.0;-968.0;1492.0;-258.0;-825.0;?;-473.0;-325.0
166.0;-155.0;42.0;-209.0;43.0;-448.0;1461.0;-125.0;-608.0;?;-226.0;55.0
-79.0;-182.0;-31.0;158.0;-189.0;186.0;1313.0;-16.0;-210.0;?;-35.0;213.0
-50.0;-193.0;60.0;47.0;-575.0;562.0;861.0;68.0;-162.0;?;23.0;193.0
54.0;-70.0;223.0;-600.0;-1023.0;850.0;45.0;-139.0;-87.0;?;158.0;202.0
378.0;118.0;334.0;-642.0;-1246.0;1089.0;-962.0;-174.0;-81.0;?;215.0;77.0
738.0;19.0;182.0;8.0;-1414.0;1255.0;-1790.0;-400.0;179.0;-174.0;617.0;109.0
?;44.0;?;1062.0;-1479.0;1316.0;-2438.0;-848.0;770.0;-305.0;245.0;-29.0
?;718.0;?;1948.0;-930.0;1354.0;-2441.0;-442.0;1350.0;-634.0;-80.0;-490.0
?;508.0;?;2152.0;-268.0;1421.0;-1957.0;370.0;1497.0;-969.0;-238.0;-1112.0
?;600.0;?;2018.0;-171.0;1319.0;-1528.0;616.0;1463.0;-1178.0;295.0;-1247.0
?;111.0;?;1698.0;-420.0;1186.0;-1245.0;879.0;1567.0;-1308.0;1128.0;-352.0
?;-14.0;?;1408.0;-550.0;994.0;-1271.0;872.0;1448.0;-1358.0;1442.0;1016.0
?;144.0;?;1096.0;-474.0;934.0;-1411.0;634.0;1169.0;-1467.0;1481.0;1585.0
1042.0;181.0;-1028.0;753.0;-282.0;966.0;-1341.0;628.0;822.0;-1601.0;1002.0;1250.0
678.0;115.0;-936.0;542.0;-193.0;1070.0;-784.0;662.0;574.0;-1842.0;874.0;830.0
323.0;44.0;-796.0;112.0;-59.0;1083.0;-307.0;677.0;284.0;-2074.0;831.0;688.0
189.0;93.0;-648.0;-358.0;8.0;958.0;44.0;591.0;251.0;-2097.0;537.0;455.0
103.0;103.0;-572.0;-511.0;-67.0;654.0;392.0;468.0;289.0;-2097.0;284.0;338.0
33.0;-61.0;-540.0;-432.0;-154.0;148.0;682.0;375.0;-126.0;-2063.0;186.0;413.0
-128.0;-205.0;-662.0;-439.0;-174.0;-197.0;865.0;184.0;-513.0;-1741.0;41.0;365.0
?;-242.0;-754.0;-386.0;-184.0;-322.0;889.0;187.0;-424.0;-1090.0;-186.0;252.0
?;-137.0;-645.0;73.0;-141.0;-552.0;832.0;198.0;-128.0;-364.0;-158.0;111.0
?;-87.0;-328.0;506.0;-55.0;-953.0;531.0;395.0;84.0;427.0;-150.0;16.0
?;-13.0;98.0;631.0;-88.0;-1277.0;296.0;254.0;392.0;1226.0;-256.0;-2.0
?;-112.0;749.0;291.0;-161.0;-1696.0;266.0;285.0;243.0;1859.0;-114.0;125.0
-1345.0;-418.0;1844.0;-731.0;-71.0;-2008.0;?;119.0;-651.0;2164.0;-567.0;-156.0
-1659.0;-628.0;2089.0;-1923.0;79.0;-1766.0;?;-260.0;-1353.0;2506.0;-914.0;-618.0
-1544.0;-398.0;1751.0;-2288.0;246.0;-1709.0;?;-565.0;-1092.0;2549.0;-921.0;-832.0
-1313.0;20.0;1454.0;-1378.0;570.0;-1911.0;?;-454.0;-885.0;2439.0;-1182.0;-1083.0
-1215.0;266.0;1313.0;64.0;770.0;-1898.0;?;-566.0;-1117.0;2266.0;-1406.0;-1336.0
-1093.0;218.0;1214.0;337.0;775.0;-1630.0;?;-875.0;-1394.0;2056.0;-1352.0;-1353.0
-1078.0;75.0;1117.0;-393.0;784.0;-1355.0;?;-938.0;-1608.0;1836.0;-1066.0;-1134.0
-988.0;49.0;1004.0;-1158.0;762.0;-1182.0;?;-801.0;-1630.0;1667.0;-770.0;-743.0
-828.0;143.0;933.0;-1664.0;732.0;-1040.0;?;-740.0;-1573.0;1508.0;-585.0;-447.0
-649.0;-32.0;809.0;-1573.0;635.0;-880.0;?;-924.0;-1459.0;1198.0;-600.0;-422.0
-424.0;-105.0;577.0;-1065.0;561.0;-613.0;860.0;-784.0;-1234.0;860.0;-774.0;-581.0
-250.0;8.0;462.0;-754.0;440.0;-272.0;989.0;-729.0;-998.0;539.0;-989.0;-791.0
-87.0;-94.0;419.0;-798.0;351.0;109.0;966.0;-595.0;-776.0;230.0;-982.0;-925.0
-41.0;-311.0;423.0;-832.0;180.0;508.0;811.0;-542.0;-598.0;-22.0;-720.0;-758.0
-80.0;-469.0;413.0;-575.0;-23.0;771.0;451.0;-444.0;-169.0;-257.0;-463.0;-401.0
43.0;-525.0;337.0;?;-105.0;971.0;98.0;-386.0;175.0;-364.0;-459.0;-146.0
195.0;-518.0;139.0;?;-288.0;1080.0;-217.0;-396.0;410.0;-451.0;-580.0;-235.0
291.0;-379.0;21.0;?;-303.0;1243.0;-361.0;-229.0;536.0;-598.0;-676.0;-519.0
488.0;-164.0;-34.0;?;-329.0;1347.0;-367.0;-39.0;618.0;-674.0;-579.0;-845.0
594.0;2.0;4.0;?;-538.0;1372.0;-529.0;217.0;512.0;-610.0;-264.0;-647.0
744.0;-383.0;54.0;?;-751.0;1351.0;-854.0;221.0;595.0;-318.0;614.0;202.0
1061.0;-258.0;-20.0;?;-1057.0;1361.0;-1288.0;-97.0;1077.0;45.0;1120.0;1155.0
1218.0;347.0;-338.0;?;-1079.0;1357.0;-1343.0;-208.0;1567.0;123.0;688.0;1259.0
-221.0;-367.0;-519.0;?;-370.0;864.0;145.0;755.0;845.0;-837.0;477.0;737.0
-282.0;-272.0;-274.0;?;-328.0;364.0;197.0;619.0;655.0;104.0;356.0;352.0
-495.0;-114.0;152.0;?;-302.0;-388.0;-66.0;520.0;635.0;1257.0;391.0;72.0
-719.0;35.0;678.0;49.0;-328.0;-1227.0;-397.0;313.0;410.0;2282.0;477.0;222.0
-898.0;83.0;1323.0;-315.0;-394.0;-1931.0;-544.0;153.0;-8.0;3105.0;443.0;571.0
-960.0;-122.0;1713.0;-1034.0;-192.0;-2308.0;-664.0;27.0;-991.0;3786.0;-23.0;453.0
-1056.0;-253.0;1882.0;-1428.0;50.0;-2287.0;-430.0;-460.0;-1144.0;4019.0;-427.0;-178.0
-802.0;-83.0;1814.0;-1516.0;147.0;-2250.0;109.0;-643.0;-1132.0;3513.0;-577.0;-618.0
-825.0;203.0;1443.0;-1044.0;460.0;-2062.0;409.0;-634.0;-1460.0;2890.0;-811.0;-806.0
-1255.0;462.0;1247.0;-665.0;720.0;-1536.0;517.0;-500.0;-1376.0;2244.0;-957.0;-1062.0
-1340.0;284.0;1270.0;-1169.0;815.0;-1086.0;412.0;-585.0;-1756.0;1627.0;-911.0;-919.0
-1385.0;170.0;1127.0;-1616.0;864.0;-831.0;116.0;-584.0;-1776.0;1301.0;-712.0;-688.0
?;60.0;942.0;-1707.0;881.0;-903.0;-3.0;-710.0;-1524.0;1044.0;-458.0;-342.0
?;6.0;760.0;-1595.0;768.0;-962.0;152.0;-730.0;-1415.0;851.0;-317.0;42.0
?;-93.0;518.0;-1383.0;679.0;-906.0;462.0;-714.0;-1347.0;685.0;-300.0;57.0
?;-241.0;291.0;-1125.0;586.0;-801.0;886.0;-541.0;-1192.0;404.0;-475.0;-138.0
?;-352.0;126.0;-884.0;461.0;-693.0;1244.0;-359.0;-906.0;235.0;-859.0;-455.0
?;-436.0;-41.0;-514.0;316.0;-482.0;1355.0;-175.0;-540.0;43.0;-1116.0;-697.0
?;-422.0;-100.0;-145.0;188.0;-220.0;1226.0;-115.0;-257.0;-113.0;-923.0;-746.0
?;-326.0;-151.0;15.0;?;103.0;818.0;-60.0;-106.0;-251.0;-364.0;-324.0
?;-197.0;-23.0;6.0;?;423.0;240.0;-132.0;11.0;-228.0;119.0;417.0
?;69.0;198.0;-81.0;?;787.0;-263.0;-103.0;156.0;-155.0;308.0;779.0
?;47.0;209.0;-27.0;?;1060.0;-593.0;-44.0;468.0;-25.0;532.0;706.0
?;43.0;88.0;463.0;?;1175.0;-673.0;-210.0;1032.0;24.0;260.0;337.0
?;131.0;-215.0;1111.0;?;1250.0;-474.0;175.0;1375.0;-253.0;94.0;-136.0
?;408.0;-568.0;1579.0;?;1365.0;-428.0;677.0;1704.0;-636.0;162.0;-402.0
?;335.0;-637.0;1672.0;?;1540.0;-439.0;859.0;1645.0;-1020.0;579.0;-387.0
?;201.0;-578.0;1245.0;?;1767.0;-567.0;1049.0;1339.0;-1368.0;1208.0;255.0
?;130.0;-369.0;748.0;?;1995.0;-743.0;1036.0;1189.0;-1566.0;1139.0;970.0
?;249.0;-193.0;237.0;?;?;-620.0;1040.0;1235.0;-1693.0;1207.0;1124.0
1097.0;157.0;-343.0;209.0;?;?;-333.0;894.0;1307.0;-1773.0;1080.0;1004.0
844.0;53.0;-506.0;579.0;?;?;-166.0;801.0;1083.0;-1815.0;901.0;759.0
538.0;-16.0;-676.0;1046.0;?;?;-118.0;692.0;1035.0;-1877.0;628.0;567.0
389.0;-60.0;-819.0;1248.0;?;?;-107.0;532.0;1052.0;-1740.0;406.0;448.0
297.0;-236.0;-832.0;1036.0;-441.0;?;-37.0;396.0;1034.0;-1433.0;260.0;321.0
268.0;-356.0;-737.0;694.0;-453.0;?;-55.0;258.0;742.0;-946.0;76.0;111.0
176.0;-357.0;-524.0;452.0;-463.0;?;-122.0;171.0;532.0;-317.0;96.0;-94.0
-83.0;-202.0;-187.0;285.0;-477.0;-322.0;-483.0;165.0;436.0;498.0;179.0;-72.0
-448.0;-100.0;271.0;70.0;-434.0;-914.0;-914.0;107.0;367.0;1266.0;165.0;95.0
-727.0;-100.0;684.0;-145.0;-520.0;-1369.0;-922.0;-135.0;44.0;1901.0;257.0;308.0
-938.0;-214.0;1033.0;-406.0;-361.0;-1731.0;-794.0;-263.0;-344.0;2304.0;-15.0;263.0
-1125.0;-324.0;1354.0;-644.0;-116.0;-1753.0;-384.0;-683.0;-664.0;2427.0;-532.0;-395.0
-1106.0;-234.0;1101.0;-753.0;8.0;-1613.0;111.0;-962.0;-853.0;2179.0;-651.0;-822.0
-1161.0;75.0;891.0;-611.0;309.0;-1593.0;409.0;-1071.0;-1059.0;1735.0;-1020.0;-1014.0
-1302.0;375.0;1018.0;-1020.0;557.0;-1550.0;650.0;-1167.0;-1803.0;1249.0;-1402.0;-1374.0
-1349.0;355.0;1097.0;-1974.0;684.0;-1336.0;619.0;-1073.0;-2470.0;978.0;-1437.0;-1410.0
-1393.0;289.0;1049.0;-2623.0;784.0;-1295.0;505.0;-922.0;?;901.0;-1108.0;-1185.0
-1317.0;107.0;1019.0;-2514.0;783.0;-1370.0;415.0;-1111.0;?;861.0;-783.0;-742.0
-1097.0;-104.0;908.0;-2088.0;773.0;-1429.0;466.0;-1140.0;?;825.0;-555.0;-335.0
-902.0;-37.0;682.0;-1606.0;786.0;-1348.0;605.0;-1051.0;?;893.0;-696.0;-300.0
-685.0;-34.0;436.0;-1375.0;842.0;-1274.0;856.0;-776.0;?;1049.0;-962.0;-660.0
-449.0;-99.0;440.0;-1079.0;900.0;-1126.0;1028.0;-565.0;?;1087.0;-1217.0;-1101.0
-324.0;-294.0;428.0;-699.0;835.0;-907.0;1054.0;-464.0;?;1047.0;-1248.0;-1253.0
-265.0;-343.0;328.0;-305.0;596.0;-477.0;1022.0;-358.0;?;819.0;-971.0;-937.0
-180.0;-362.0;169.0;117.0;272.0;-66.0;992.0;-320.0;?;489.0;-600.0;-384.0
-6.0;-248.0;94.0;304.0;21.0;263.0;775.0;-176.0;?;161.0;-149.0;241.0
281.0;-4.0;169.0;175.0;-265.0;579.0;481.0;-90.0;?;9.0;272.0;745.0
635.0;249.0;316.0;-58.0;-459.0;929.0;68.0;83.0;167.0;-114.0;406.0;948.0
1027.0;113.0;305.0;79.0;-689.0;1168.0;-336.0;123.0;513.0;-37.0;745.0;924.0
1338.0;-55.0;91.0;903.0;-940.0;1340.0;-651.0;-291.0;1284.0;-52.0;519.0;806.0
1512.0;38.0;-378.0;1820.0;-747.0;1434.0;-560.0;35.0;1945.0;-446.0;345.0;335.0
1676.0;432.0;-981.0;2729.0;-418.0;1467.0;-533.0;519.0;2586.0;-783.0;302.0;-185.0
?;374.0;-1348.0;3156.0;-355.0;1371.0;-571.0;733.0;?;-1206.0;417.0;-448.0
?;82.0;-1429.0;2779.0;-505.0;1244.0;-758.0;734.0;?;-1619.0;1068.0;40.0
?;35.0;-1290.0;1826.0;-545.0;1177.0;-1076.0;786.0;?;-1946.0;1023.0;821.0
?;-55.0;-972.0;546.0;-569.0;1210.0;-1185.0;773.0;?;-2133.0;1044.0;1073.0
?;-206.0;-795.0;-139.0;-583.0;1328.0;-947.0;820.0;?;-2219.0;937.0;863.0
?;-184.0;-823.0;-286.0;-521.0;1413.0;?;811.0;?;-2211.0;844.0;545.0
?;-170.0;-767.0;-12.0;-449.0;1406.0;?;824.0;?;-2131.0;711.0;417.0
?;-259.0;-655.0;374.0;-512.0;1237.0;-528.0;797.0;?;-1845.0;680.0;586.0
-189.0;-332.0;-621.0;597.0;-535.0;989.0;-424.0;748.0;?;-1462.0;734.0;719.0
-214.0;-375.0;-528.0;618.0;-524.0;685.0;-288.0;708.0;?;-924.0;597.0;669.0
-266.0;-341.0;-329.0;537.0;-448.0;278.0;-237.0;630.0;?;-241.0;364.0;411.0
-324.0;-192.0;-26.0;438.0;-376.0;-169.0;-359.0;500.0;577.0;609.0;347.0;208.0
-311.0;-103.0;355.0;215.0;-369.0;-735.0;-519.0;496.0;463.0;1505.0;372.0;199.0
-447.0;-110.0;861.0;-76.0;-433.0;-1248.0;-434.0;260.0;196.0;2218.0;358.0;252.0
-482.0;-349.0;1148.0;-319.0;-307.0;-1639.0;-111.0;95.0;-366.0;2810.0;184.0;142.0
-530.0;-346.0;1360.0;-362.0;17.0;-1741.0;139.0;-9.0;-487.0;3241.0;-682.0;-427.0
-300.0;-195.0;1370.0;162.0;311.0;-1607.0;666.0;-131.0;-141.0;3088.0;-1081.0;-1090.0
-113.0;-187.0;1130.0;379.0;529.0;-1329.0;1026.0;-408.0;-152.0;2410.0;-980.0;-955.0
-550.0;28.0;804.0;28.0;829.0;-847.0;1171.0;-624.0;-557.0;1471.0;-1063.0;-936.0
-834.0;239.0;803.0;?;1031.0;-335.0;1139.0;-786.0;-1341.0;632.0;-1189.0;-958.0
36.0;-274.0;-673.0;?;-266.0;1034.0;-198.0;629.0;602.0;-1623.0;497.0;524.0
13.0;-239.0;-781.0;?;-348.0;788.0;-19.0;557.0;599.0;-1255.0;336.0;608.0
13.0;-252.0;-747.0;?;-318.0;492.0;239.0;501.0;603.0;-744.0;134.0;376.0
50.0;-267.0;-578.0;?;-177.0;151.0;351.0;536.0;?;-45.0;124.0;62.0
125.0;-190.0;-184.0;?;-55.0;-173.0;160.0;536.0;?;700.0;169.0;-163.0
115.0;-105.0;31.0;?;-37.0;-477.0;-182.0;375.0;?;1508.0;278.0;242.0
29.0;98.0;149.0;?;-49.0;-886.0;-325.0;142.0;?;2071.0;481.0;737.0
-163.0;-40.0;658.0;?;137.0;-1204.0;-280.0;-122.0;?;2234.0;34.0;?
-430.0;-221.0;903.0;?;409.0;-1027.0;97.0;-487.0;?;2135.0;-886.0;?
-11.0;83.0;853.0;?;527.0;-819.0;743.0;-779.0;?;1776.0;-1117.0;?
-209.0;302.0;687.0;-335.0;735.0;-540.0;981.0;-908.0;?;1199.0;-976.0;-1175.0
-659.0;545.0;623.0;-797.0;955.0;-195.0;907.0;-821.0;?;596.0;-878.0;-929.0
33.0;-321.0;1842.0;-2510.0;-423.0;-794.0;-1215.0;107.0;?;2517.0;901.0;1095.0
-613.0;-40.0;961.0;-2018.0;-190.0;-167.0;-771.0;-7.0;?;2781.0;70.0;374.0
-1130.0;-9.0;213.0;541.0;160.0;-668.0;-164.0;-47.0;1170.0;2100.0;-779.0;-477.0
-1155.0;-113.0;128.0;1944.0;351.0;-1747.0;602.0;-444.0;555.0;1267.0;-983.0;-791.0
-1128.0;225.0;495.0;400.0;488.0;-1925.0;1304.0;-568.0;-1340.0;1128.0;-978.0;-944.0
-1095.0;225.0;802.0;-1993.0;392.0;-1637.0;1683.0;-660.0;-2082.0;1335.0;-1162.0;-846.0
-977.0;126.0;1008.0;-3065.0;343.0;-1520.0;1961.0;?;-2164.0;1182.0;-1234.0;-613.0
-919.0;43.0;986.0;-3274.0;382.0;-1429.0;2073.0;?;-2268.0;915.0;-1157.0;-734.0
-822.0;-34.0;880.0;-3587.0;459.0;-1222.0;1986.0;?;-2490.0;608.0;-1094.0;?
-714.0;62.0;803.0;-3393.0;507.0;-913.0;?;?;-2483.0;470.0;-877.0;?
-579.0;142.0;765.0;-2550.0;446.0;-569.0;?;?;-2042.0;489.0;-832.0;?
-603.0;?;608.0;-1041.0;398.0;-58.0;?;?;-664.0;640.0;-707.0;?
-444.0;?;534.0;406.0;307.0;494.0;?;?;440.0;789.0;-550.0;?
-440.0;?;556.0;1329.0;120.0;898.0;?;?;897.0;761.0;-370.0;?
-435.0;?;675.0;1450.0;-13.0;1099.0;?;?;826.0;694.0;-241.0;?
-346.0;?;830.0;683.0;-133.0;1097.0;?;?;252.0;727.0;-264.0;?
-133.0;?;1020.0;-292.0;-441.0;1031.0;?;?;-287.0;928.0;-324.0;?
251.0;?;1242.0;-793.0;-773.0;934.0;?;?;-575.0;941.0;-300.0;?
608.0;?;1164.0;-817.0;-736.0;710.0;?;?;-436.0;1054.0;-374.0;?
879.0;?;711.0;62.0;-454.0;508.0;-923.0;?;568.0;1049.0;-64.0;-320.0
996.0;?;63.0;1404.0;-409.0;277.0;-297.0;?;1351.0;271.0;357.0;-2.0
1119.0;?;-657.0;2148.0;-32.0;46.0;168.0;427.0;1861.0;-395.0;-196.0;73.0
1171.0;?;-1071.0;2104.0;259.0;-30.0;491.0;583.0;1817.0;-745.0;431.0;-148.0
1152.0;?;-1171.0;1340.0;177.0;-82.0;271.0;568.0;1446.0;-1163.0;1206.0;749.0
921.0;?;-1421.0;938.0;21.0;-8.0;-121.0;613.0;1172.0;-1721.0;1585.0;1771.0
593.0;?;-1719.0;1474.0;-56.0;-3.0;-301.0;628.0;1093.0;-2120.0;1435.0;1908.0
247.0;61.0;-1782.0;372.0;-63.0;71.0;-279.0;599.0;922.0;-2339.0;1056.0;1306.0
48.0;-76.0;-1840.0;454.0;?;28.0;-236.0;482.0;434.0;-2382.0;740.0;568.0
-67.0;-191.0;-1723.0;-120.0;?;-96.0;-278.0;499.0;-219.0;-2325.0;435.0;179.0
-100.0;-245.0;-1620.0;-321.0;?;-201.0;-280.0;309.0;-481.0;-2056.0;298.0;129.0
-48.0;-240.0;-1385.0;-351.0;?;-385.0;-240.0;65.0;-536.0;-1811.0;333.0;255.0
-51.0;-298.0;-1108.0;-211.0;?;-495.0;-214.0;98.0;-321.0;-1510.0;475.0;363.0
-52.0;-356.0;-751.0;-236.0;?;-513.0;-336.0;93.0;-291.0;-1077.0;472.0;408.0
-185.0;-344.0;-280.0;-396.0;?;-438.0;-516.0;284.0;-122.0;-525.0;73.0;157.0
-427.0;-283.0;358.0;-607.0;?;-244.0;-643.0;434.0;123.0;77.0;-44.0;-119.0
