Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit LLA accZ;Accelerometer LH accZ;Accelerometer LWR accZ
72.0;-272.0;56.0;-72.0;462.0
104.0;-242.0;59.0;-17.0;514.0
123.0;-252.0;69.0;28.0;529.0
136.0;-272.0;68.0;-7.0;518.0
116.0;-290.0;68.0;-32.0;489.0
97.0;-290.0;88.0;-20.0;460.0
82.0;?;102.0;9.0;477.0
102.0;?;119.0;29.0;486.0
108.0;-314.0;126.0;13.0;471.0
101.0;-358.0;142.0;57.0;518.0
87.0;-360.0;144.0;103.0;513.0
88.0;-380.0;127.0;111.0;503.0
59.0;-363.0;109.0;63.0;461.0
88.0;-295.0;105.0;76.0;370.0
61.0;-283.0;103.0;96.0;387.0
-19.0;-281.0;98.0;156.0;346.0
-49.0;-305.0;98.0;240.0;266.0
-49.0;-342.0;90.0;233.0;206.0
-81.0;-351.0;80.0;218.0;?
-73.0;-341.0;68.0;158.0;?
-45.0;-325.0;37.0;144.0;?
-69.0;-357.0;7.0;209.0;?
-59.0;-386.0;-25.0;262.0;?
-62.0;-403.0;-59.0;304.0;?
-21.0;-427.0;-70.0;315.0;?
49.0;-402.0;-52.0;290.0;?
60.0;-350.0;-55.0;180.0;?
66.0;-320.0;-90.0;101.0;?
69.0;-289.0;-98.0;34.0;323.0
-12.0;-287.0;-114.0;39.0;280.0
-50.0;-331.0;-128.0;60.0;326.0
-80.0;-350.0;-134.0;84.0;381.0
-54.0;-329.0;?;84.0;406.0
38.0;-278.0;?;36.0;427.0
147.0;-247.0;-18.0;-5.0;417.0
141.0;-261.0;-15.0;-12.0;383.0
54.0;-261.0;-17.0;23.0;381.0
8.0;-269.0;-13.0;87.0;360.0
-13.0;-278.0;15.0;122.0;338.0
30.0;-299.0;28.0;122.0;350.0
35.0;-294.0;33.0;97.0;332.0
19.0;-291.0;57.0;114.0;382.0
20.0;-311.0;56.0;144.0;365.0
11.0;-331.0;51.0;113.0;354.0
18.0;-319.0;28.0;125.0;333.0
29.0;-310.0;22.0;105.0;352.0
30.0;-330.0;26.0;148.0;360.0
37.0;-348.0;17.0;158.0;341.0
17.0;-345.0;3.0;148.0;329.0
21.0;-360.0;-6.0;112.0;331.0
17.0;-341.0;-5.0;112.0;358.0
23.0;-341.0;-4.0;102.0;388.0
30.0;-339.0;-11.0;109.0;359.0
27.0;-341.0;-19.0;103.0;371.0
35.0;-334.0;-20.0;61.0;364.0
40.0;-315.0;-20.0;72.0;384.0
39.0;-302.0;-18.0;79.0;356.0
32.0;-320.0;-9.0;72.0;402.0
27.0;-321.0;-11.0;82.0;365.0
47.0;-301.0;-9.0;59.0;386.0
30.0;-294.0;4.0;45.0;383.0
30.0;-314.0;5.0;90.0;395.0
37.0;-320.0;9.0;93.0;365.0
21.0;-322.0;16.0;71.0;374.0
41.0;-319.0;24.0;?;359.0
23.0;-325.0;25.0;?;356.0
23.0;-334.0;30.0;?;366.0
25.0;-348.0;27.0;139.0;334.0
0.0;-342.0;21.0;134.0;369.0
10.0;-347.0;16.0;103.0;367.0
28.0;-338.0;19.0;81.0;370.0
63.0;-320.0;10.0;91.0;375.0
50.0;-331.0;4.0;66.0;381.0
21.0;-312.0;2.0;53.0;376.0
26.0;-302.0;-9.0;76.0;336.0
47.0;-301.0;-7.0;81.0;385.0
30.0;-294.0;-8.0;101.0;372.0
29.0;-329.0;-3.0;105.0;373.0
18.0;-335.0;9.0;78.0;350.0
21.0;-320.0;18.0;?;381.0
28.0;-337.0;19.0;122.0;402.0
30.0;-342.0;23.0;122.0;370.0
6.0;-358.0;21.0;85.0;371.0
-6.0;-353.0;22.0;87.0;364.0
-7.0;-351.0;15.0;128.0;351.0
-17.0;-346.0;12.0;133.0;358.0
-12.0;-373.0;8.0;143.0;352.0
-22.0;-372.0;12.0;160.0;358.0
-17.0;-377.0;0.0;131.0;335.0
-21.0;-389.0;-2.0;148.0;373.0
5.0;-379.0;-4.0;180.0;?
20.0;-381.0;-13.0;167.0;?
-17.0;-399.0;-19.0;125.0;330.0
-48.0;-382.0;-20.0;138.0;338.0
-27.0;-353.0;-31.0;144.0;336.0
-10.0;-338.0;-31.0;133.0;335.0
-22.0;-342.0;-38.0;141.0;288.0
-27.0;-329.0;-44.0;132.0;334.0
-16.0;-302.0;-43.0;156.0;295.0
-22.0;-338.0;?;147.0;305.0
-16.0;-340.0;?;140.0;306.0
-28.0;-327.0;?;142.0;328.0
-16.0;-327.0;?;122.0;?
-22.0;-295.0;?;144.0;?
-24.0;-292.0;?;150.0;?
-24.0;-292.0;?;159.0;?
-46.0;-322.0;?;182.0;?
-33.0;-329.0;?;170.0;?
27.0;-298.0;?;167.0;?
109.0;-311.0;?;143.0;?
121.0;-342.0;?;134.0;?
122.0;-339.0;?;74.0;?
207.0;-309.0;-33.0;35.0;?
210.0;-267.0;-47.0;-93.0;?
178.0;-321.0;-38.0;-89.0;?
53.0;-291.0;-24.0;-68.0;?
126.0;-298.0;-3.0;52.0;?
147.0;-279.0;16.0;42.0;?
163.0;-306.0;58.0;30.0;?
144.0;-342.0;74.0;7.0;?
173.0;-338.0;109.0;-15.0;?
38.0;-360.0;136.0;-59.0;?
6.0;-382.0;125.0;-51.0;491.0
-64.0;-440.0;124.0;-4.0;496.0
-154.0;-451.0;119.0;36.0;517.0
-136.0;-495.0;104.0;74.0;559.0
-162.0;-522.0;98.0;59.0;536.0
-209.0;-540.0;108.0;88.0;494.0
-174.0;-598.0;78.0;96.0;501.0
-212.0;-654.0;49.0;87.0;553.0
-208.0;-643.0;14.0;20.0;617.0
-179.0;-597.0;-26.0;-71.0;609.0
-139.0;-544.0;-66.0;-138.0;637.0
-94.0;-506.0;-102.0;-152.0;642.0
-131.0;-471.0;-136.0;-107.0;596.0
-120.0;-457.0;-171.0;-50.0;574.0
-132.0;-501.0;-179.0;-47.0;534.0
-202.0;-593.0;-155.0;0.0;542.0
-247.0;-645.0;-127.0;8.0;581.0
-260.0;-709.0;-79.0;18.0;570.0
-308.0;-789.0;-59.0;62.0;571.0
-329.0;-820.0;-54.0;114.0;552.0
-352.0;-883.0;-63.0;42.0;497.0
-369.0;-906.0;-76.0;5.0;523.0
-413.0;-923.0;-111.0;303.0;563.0
-435.0;-861.0;-144.0;247.0;645.0
-391.0;-770.0;-207.0;33.0;701.0
-372.0;-814.0;-269.0;110.0;598.0
-345.0;-728.0;-313.0;-134.0;573.0
-319.0;-680.0;-332.0;-88.0;527.0
-323.0;-651.0;-365.0;-1647.0;616.0
-332.0;-726.0;-371.0;489.0;603.0
-369.0;-316.0;-352.0;-1218.0;1162.0
-174.0;-575.0;-251.0;595.0;380.0
-298.0;-671.0;-241.0;-291.0;397.0
-492.0;-866.0;-226.0;148.0;570.0
-419.0;-828.0;-262.0;-275.0;477.0
?;-790.0;-246.0;21.0;501.0
-451.0;-876.0;-258.0;-147.0;506.0
-446.0;-855.0;4.0;222.0;608.0
-479.0;-1090.0;-115.0;-20.0;465.0
-536.0;-658.0;-345.0;-197.0;521.0
-409.0;-509.0;-358.0;-95.0;581.0
-250.0;-937.0;-335.0;-208.0;564.0
-463.0;-771.0;-424.0;-132.0;646.0
-380.0;-873.0;?;-243.0;598.0
-410.0;-813.0;?;-192.0;643.0
-401.0;-813.0;?;-254.0;611.0
-436.0;-760.0;?;-265.0;551.0
-399.0;-767.0;?;-209.0;640.0
-470.0;-744.0;?;-207.0;629.0
-396.0;-852.0;?;-266.0;645.0
-423.0;-721.0;?;-285.0;677.0
-396.0;-675.0;?;-273.0;714.0
-434.0;-792.0;?;-187.0;682.0
-382.0;-680.0;?;-155.0;623.0
-243.0;-831.0;?;-196.0;478.0
-402.0;-858.0;?;-148.0;464.0
-425.0;-761.0;?;-228.0;632.0
-414.0;-793.0;?;-150.0;561.0
?;-779.0;-174.0;-176.0;590.0
?;-774.0;-200.0;-199.0;633.0
?;-806.0;-221.0;-60.0;619.0
?;-731.0;-278.0;547.0;681.0
?;-824.0;?;-327.0;603.0
?;-766.0;?;-99.0;662.0
?;-761.0;?;?;712.0
?;-775.0;?;?;652.0
?;-883.0;?;?;526.0
?;-753.0;?;?;617.0
?;-759.0;?;?;634.0
?;-820.0;?;?;?
?;-731.0;-291.0;?;?
?;-774.0;-210.0;?;?
-353.0;-647.0;-229.0;6.0;?
-338.0;-535.0;-313.0;-69.0;?
-315.0;-834.0;-332.0;-190.0;?
-320.0;-817.0;-277.0;-95.0;?
-393.0;-768.0;-266.0;-195.0;?
-373.0;-712.0;-233.0;-253.0;?
-338.0;-680.0;-239.0;-189.0;659.0
-308.0;-627.0;-192.0;-173.0;658.0
-361.0;-647.0;-161.0;-196.0;631.0
-238.0;-815.0;-202.0;-322.0;644.0
-324.0;-807.0;-314.0;117.0;732.0
-388.0;-663.0;-273.0;135.0;639.0
-352.0;-646.0;-191.0;-227.0;476.0
-235.0;-903.0;-202.0;-220.0;612.0
-383.0;-740.0;-212.0;-181.0;670.0
-360.0;-701.0;-164.0;-404.0;653.0
-340.0;-731.0;-236.0;-77.0;640.0
-301.0;-707.0;-238.0;?;621.0
-369.0;-675.0;-213.0;?;616.0
-291.0;-797.0;-61.0;?;702.0
-341.0;-710.0;-323.0;?;648.0
-327.0;-802.0;?;?;562.0
-365.0;-538.0;?;?;639.0
-302.0;-770.0;?;?;641.0
-297.0;-792.0;?;?;668.0
-340.0;-744.0;?;?;640.0
-321.0;-722.0;?;?;661.0
-300.0;-681.0;?;?;652.0
-312.0;-719.0;?;?;715.0
-305.0;-680.0;?;?;729.0
-278.0;-768.0;?;-102.0;649.0
-255.0;-785.0;?;-92.0;663.0
-308.0;-582.0;?;0.0;697.0
-264.0;-684.0;-185.0;-34.0;598.0
-246.0;-706.0;-184.0;-71.0;646.0
-314.0;-673.0;-185.0;4.0;586.0
-261.0;-659.0;-145.0;75.0;609.0
-284.0;-717.0;-152.0;121.0;616.0
-272.0;-691.0;-167.0;161.0;571.0
-278.0;-679.0;-142.0;127.0;575.0
-262.0;-678.0;-118.0;191.0;485.0
-228.0;-727.0;-190.0;?;607.0
-281.0;-688.0;-169.0;?;616.0
-184.0;-678.0;-184.0;?;551.0
-202.0;-624.0;-208.0;?;585.0
-175.0;-648.0;-191.0;?;538.0
-189.0;-640.0;-227.0;302.0;522.0
-154.0;-673.0;-242.0;358.0;552.0
-175.0;-704.0;-243.0;358.0;580.0
-167.0;-671.0;?;335.0;529.0
-139.0;-642.0;?;304.0;511.0
-116.0;-575.0;?;316.0;552.0
-150.0;-562.0;?;307.0;509.0
-83.0;-565.0;?;293.0;483.0
-86.0;-554.0;?;348.0;483.0
-90.0;-547.0;-198.0;331.0;504.0
-112.0;-598.0;-192.0;347.0;527.0
-44.0;-540.0;-188.0;327.0;537.0
-57.0;-514.0;-161.0;337.0;525.0
11.0;-536.0;-137.0;299.0;504.0
-3.0;-487.0;-136.0;314.0;486.0
-17.0;-492.0;-138.0;318.0;536.0
5.0;-510.0;-132.0;309.0;479.0
2.0;-548.0;-124.0;275.0;520.0
-19.0;-485.0;-112.0;334.0;477.0
-30.0;-499.0;-94.0;357.0;537.0
-23.0;-517.0;-85.0;314.0;472.0
7.0;-504.0;-79.0;349.0;495.0
24.0;-542.0;-74.0;331.0;517.0
11.0;-508.0;-68.0;303.0;493.0
-1.0;-496.0;-93.0;366.0;493.0
-9.0;-476.0;-99.0;337.0;504.0
8.0;-488.0;-82.0;395.0;484.0
-15.0;-498.0;-79.0;365.0;444.0
-11.0;-507.0;-97.0;352.0;482.0
-19.0;-525.0;-90.0;342.0;492.0
-17.0;-545.0;-68.0;382.0;493.0
1.0;-528.0;-73.0;354.0;491.0
-4.0;-518.0;-68.0;386.0;475.0
-37.0;-494.0;-80.0;360.0;510.0
-30.0;-515.0;-95.0;353.0;501.0
-21.0;-529.0;-94.0;374.0;474.0
-8.0;-503.0;-93.0;395.0;502.0
-9.0;-492.0;-98.0;392.0;486.0
-15.0;-523.0;-95.0;352.0;490.0
-15.0;-516.0;-91.0;359.0;521.0
-14.0;-524.0;-87.0;363.0;522.0
-4.0;-484.0;-79.0;370.0;510.0
25.0;-488.0;-93.0;373.0;493.0
5.0;-501.0;-95.0;385.0;506.0
-19.0;-529.0;-81.0;395.0;497.0
-10.0;-518.0;-87.0;394.0;497.0
-9.0;-500.0;-78.0;362.0;498.0
-2.0;-499.0;-77.0;403.0;499.0
-18.0;-511.0;-67.0;408.0;515.0
5.0;-522.0;?;415.0;513.0
-7.0;-533.0;?;396.0;537.0
-6.0;-566.0;?;415.0;537.0
-24.0;-526.0;?;375.0;515.0
-37.0;-499.0;?;405.0;511.0
-19.0;-477.0;?;385.0;496.0
6.0;-496.0;-79.0;392.0;492.0
9.0;-478.0;-82.0;377.0;532.0
13.0;-506.0;-89.0;395.0;501.0
-16.0;-496.0;-90.0;390.0;517.0
6.0;-519.0;-83.0;421.0;518.0
1.0;-513.0;-82.0;385.0;529.0
-10.0;?;-78.0;404.0;503.0
-10.0;?;-75.0;414.0;510.0
-9.0;?;-74.0;430.0;499.0
-11.0;?;-68.0;410.0;514.0
8.0;?;-67.0;363.0;521.0
12.0;?;-74.0;411.0;?
-12.0;?;-69.0;406.0;529.0
9.0;?;-78.0;405.0;507.0
4.0;?;-86.0;415.0;548.0
-5.0;-526.0;-75.0;403.0;526.0
-14.0;-525.0;-87.0;412.0;503.0
0.0;-525.0;-80.0;438.0;502.0
-9.0;-515.0;-81.0;?;505.0
-1.0;-516.0;-80.0;?;495.0
-16.0;-487.0;-74.0;?;493.0
-11.0;-519.0;-85.0;?;487.0
0.0;-543.0;-80.0;?;489.0
-18.0;-523.0;-82.0;423.0;472.0
-12.0;-541.0;-84.0;417.0;603.0
-28.0;-517.0;-83.0;391.0;566.0
-6.0;-507.0;-88.0;369.0;478.0
-14.0;-524.0;-92.0;404.0;527.0
-21.0;-542.0;-93.0;405.0;499.0
-13.0;-569.0;-104.0;385.0;524.0
-22.0;-573.0;-97.0;373.0;514.0
-53.0;-610.0;-118.0;367.0;466.0
-60.0;-603.0;0.0;388.0;493.0
-50.0;-563.0;-66.0;397.0;492.0
-54.0;-582.0;-80.0;389.0;495.0
-81.0;-622.0;-94.0;421.0;501.0
-98.0;?;-110.0;491.0;495.0
-69.0;?;-128.0;506.0;518.0
-77.0;?;-134.0;431.0;499.0
-79.0;?;-136.0;406.0;484.0
-148.0;?;-138.0;405.0;495.0
-162.0;?;-150.0;377.0;495.0
-133.0;?;-156.0;359.0;512.0
-202.0;?;-165.0;318.0;507.0
-215.0;?;-193.0;264.0;529.0
-228.0;?;-197.0;264.0;523.0
-231.0;?;-220.0;260.0;531.0
-217.0;?;-226.0;243.0;513.0
-264.0;?;-236.0;226.0;512.0
-240.0;?;-251.0;258.0;491.0
-321.0;?;-257.0;350.0;459.0
-278.0;-845.0;-248.0;306.0;416.0
-322.0;-862.0;-247.0;337.0;427.0
-382.0;-791.0;-240.0;169.0;481.0
-521.0;-787.0;-266.0;223.0;448.0
-279.0;-834.0;-265.0;262.0;475.0
-379.0;-839.0;-302.0;92.0;481.0
-490.0;-729.0;-293.0;224.0;450.0
-336.0;-784.0;-294.0;639.0;424.0
-392.0;-1096.0;-353.0;-41.0;424.0
-492.0;-734.0;-359.0;-63.0;?
-400.0;-551.0;-350.0;103.0;?
-266.0;-853.0;-369.0;230.0;554.0
-356.0;-955.0;-376.0;253.0;529.0
-412.0;-897.0;-348.0;299.0;529.0
-372.0;-1028.0;-328.0;236.0;346.0
-470.0;-855.0;-390.0;101.0;445.0
-417.0;-775.0;-454.0;127.0;465.0
-382.0;-828.0;-202.0;83.0;482.0
-435.0;-861.0;-309.0;108.0;496.0
-436.0;-845.0;-377.0;108.0;475.0
-426.0;-817.0;-397.0;124.0;452.0
-423.0;-837.0;-454.0;70.0;379.0
-421.0;-937.0;-438.0;78.0;403.0
-451.0;?;-348.0;164.0;467.0
-484.0;?;-387.0;201.0;499.0
-419.0;?;-425.0;213.0;363.0
-472.0;?;-423.0;151.0;448.0
-488.0;?;-413.0;127.0;451.0
-441.0;?;-387.0;122.0;461.0
-481.0;?;-461.0;182.0;403.0
-430.0;?;-446.0;109.0;393.0
-460.0;?;-444.0;265.0;344.0
?;?;-462.0;153.0;468.0
?;?;-539.0;420.0;386.0
?;?;-418.0;164.0;320.0
?;?;-487.0;180.0;375.0
?;?;-418.0;-108.0;420.0
?;?;-436.0;506.0;408.0
?;-1100.0;?;249.0;289.0
?;-755.0;?;-108.0;393.0
?;-758.0;-464.0;-180.0;483.0
?;-494.0;-595.0;-169.0;461.0
?;-521.0;-499.0;41.0;505.0
?;-552.0;-459.0;243.0;620.0
?;-478.0;-245.0;133.0;582.0
?;-570.0;-536.0;40.0;526.0
?;-784.0;-546.0;232.0;368.0
?;-877.0;-470.0;269.0;353.0
?;-208.0;?;-55.0;456.0
?;-232.0;?;-99.0;494.0
?;-228.0;52.0;-84.0;510.0
?;-214.0;71.0;-104.0;507.0
?;-183.0;90.0;-131.0;545.0
?;-177.0;99.0;-112.0;556.0
165.0;-218.0;100.0;-38.0;506.0
127.0;-232.0;132.0;33.0;504.0
125.0;-260.0;?;7.0;509.0
129.0;-272.0;?;-68.0;571.0
113.0;-264.0;?;-71.0;562.0
157.0;-270.0;?;-82.0;582.0
184.0;-237.0;?;-36.0;554.0
229.0;-224.0;?;16.0;529.0
207.0;-238.0;?;10.0;504.0
175.0;-242.0;?;-11.0;504.0
145.0;-243.0;?;-41.0;455.0
144.0;-214.0;?;-50.0;466.0
113.0;-215.0;158.0;0.0;454.0
122.0;-214.0;162.0;29.0;420.0
133.0;-214.0;142.0;30.0;441.0
128.0;-269.0;145.0;41.0;423.0
135.0;-264.0;149.0;29.0;431.0
124.0;-264.0;146.0;9.0;458.0
155.0;-253.0;138.0;25.0;491.0
161.0;-282.0;133.0;21.0;512.0
153.0;-271.0;?;-15.0;512.0
155.0;-272.0;?;-29.0;512.0
155.0;-246.0;?;-51.0;500.0
147.0;-238.0;?;-7.0;524.0
152.0;-253.0;?;14.0;510.0
165.0;-237.0;?;-6.0;464.0
155.0;-230.0;?;-33.0;496.0
164.0;-218.0;?;-20.0;455.0
144.0;-213.0;?;?;490.0
157.0;-220.0;?;?;503.0
136.0;-226.0;?;?;506.0
130.0;-215.0;?;?;473.0
133.0;-228.0;?;?;466.0
125.0;-235.0;?;?;477.0
125.0;-214.0;?;?;435.0
133.0;-233.0;?;41.0;453.0
134.0;-233.0;?;39.0;413.0
146.0;-246.0;148.0;3.0;440.0
129.0;-251.0;141.0;-1.0;463.0
141.0;-242.0;131.0;1.0;461.0
138.0;-243.0;124.0;-1.0;449.0
136.0;-243.0;117.0;-2.0;460.0
136.0;-240.0;106.0;-31.0;476.0
145.0;-226.0;106.0;8.0;467.0
147.0;-224.0;106.0;0.0;458.0
150.0;-227.0;112.0;18.0;448.0
125.0;-249.0;116.0;2.0;464.0
138.0;-240.0;118.0;20.0;445.0
137.0;-229.0;122.0;39.0;466.0
127.0;-261.0;129.0;9.0;467.0
115.0;?;128.0;10.0;425.0
110.0;?;129.0;12.0;454.0
113.0;?;124.0;21.0;460.0
110.0;?;120.0;22.0;436.0
113.0;?;115.0;29.0;483.0
110.0;?;106.0;15.0;485.0
97.0;?;111.0;35.0;477.0
115.0;-280.0;107.0;30.0;497.0
126.0;-288.0;99.0;10.0;515.0
106.0;-287.0;97.0;-2.0;532.0
108.0;-282.0;95.0;-30.0;511.0
132.0;-275.0;92.0;-4.0;511.0
140.0;-271.0;95.0;10.0;478.0
126.0;-265.0;102.0;30.0;480.0
116.0;-262.0;103.0;41.0;469.0
99.0;-263.0;103.0;41.0;443.0
130.0;-253.0;113.0;39.0;453.0
138.0;-243.0;111.0;27.0;443.0
120.0;-242.0;109.0;18.0;454.0
94.0;-233.0;108.0;4.0;452.0
?;-246.0;106.0;8.0;452.0
?;-256.0;104.0;48.0;439.0
?;-264.0;98.0;37.0;452.0
?;-263.0;91.0;36.0;460.0
107.0;-262.0;100.0;31.0;452.0
106.0;-267.0;100.0;1.0;452.0
100.0;-277.0;109.0;16.0;464.0
115.0;-290.0;105.0;30.0;480.0
93.0;-285.0;97.0;20.0;496.0
105.0;?;94.0;20.0;506.0
136.0;?;96.0;10.0;485.0
127.0;?;95.0;22.0;492.0
136.0;-263.0;95.0;31.0;484.0
111.0;-253.0;93.0;63.0;442.0
103.0;-253.0;95.0;76.0;432.0
93.0;-253.0;95.0;42.0;385.0
95.0;-267.0;98.0;42.0;373.0
67.0;-267.0;96.0;43.0;427.0
54.0;-253.0;97.0;57.0;449.0
86.0;-290.0;92.0;19.0;493.0
97.0;-317.0;85.0;-15.0;507.0
127.0;-294.0;83.0;21.0;483.0
136.0;-279.0;82.0;50.0;476.0
120.0;-285.0;77.0;25.0;437.0
94.0;-262.0;68.0;-10.0;448.0
97.0;-241.0;77.0;52.0;432.0
78.0;-269.0;81.0;80.0;428.0
68.0;-272.0;95.0;70.0;445.0
93.0;-292.0;98.0;39.0;424.0
112.0;-310.0;93.0;-5.0;481.0
98.0;-290.0;93.0;4.0;446.0
104.0;-283.0;90.0;17.0;510.0
113.0;-278.0;87.0;37.0;480.0
126.0;?;77.0;49.0;462.0
109.0;?;81.0;72.0;443.0
97.0;?;79.0;52.0;408.0
87.0;?;79.0;36.0;399.0
97.0;?;85.0;58.0;421.0
97.0;?;89.0;53.0;400.0
95.0;?;91.0;42.0;432.0
87.0;?;89.0;2.0;444.0
102.0;?;92.0;-18.0;464.0
106.0;?;87.0;32.0;493.0
111.0;?;76.0;30.0;493.0
118.0;?;74.0;56.0;473.0
106.0;-282.0;71.0;10.0;434.0
92.0;-282.0;78.0;67.0;440.0
109.0;-283.0;74.0;129.0;413.0
83.0;-262.0;90.0;58.0;429.0
76.0;-268.0;89.0;130.0;452.0
77.0;-319.0;94.0;92.0;453.0
96.0;-302.0;93.0;31.0;415.0
97.0;-272.0;88.0;45.0;440.0
75.0;-251.0;81.0;59.0;460.0
71.0;-274.0;76.0;62.0;463.0
99.0;-262.0;81.0;33.0;468.0
97.0;-271.0;73.0;30.0;482.0
112.0;-256.0;60.0;41.0;482.0
116.0;-260.0;65.0;44.0;501.0
113.0;-281.0;53.0;71.0;494.0
102.0;-282.0;86.0;60.0;483.0
95.0;-304.0;89.0;76.0;450.0
100.0;-306.0;96.0;82.0;450.0
92.0;-270.0;93.0;98.0;464.0
115.0;-287.0;107.0;97.0;426.0
85.0;-288.0;107.0;86.0;473.0
83.0;-260.0;101.0;69.0;433.0
115.0;-259.0;103.0;53.0;433.0
116.0;-252.0;98.0;37.0;443.0
106.0;-247.0;86.0;26.0;449.0
84.0;-253.0;74.0;50.0;453.0
67.0;-265.0;71.0;41.0;448.0
69.0;-280.0;81.0;41.0;437.0
66.0;-290.0;83.0;10.0;479.0
74.0;-292.0;79.0;46.0;473.0
93.0;-310.0;90.0;59.0;492.0
97.0;-301.0;94.0;64.0;483.0
96.0;-294.0;99.0;34.0;501.0
102.0;-311.0;95.0;-1.0;486.0
110.0;-301.0;94.0;38.0;508.0
99.0;-317.0;91.0;77.0;466.0
76.0;-334.0;86.0;65.0;453.0
?;-322.0;90.0;47.0;422.0
?;-283.0;91.0;52.0;452.0
?;-256.0;89.0;57.0;423.0
?;-274.0;87.0;63.0;415.0
?;-255.0;76.0;43.0;400.0
85.0;-274.0;75.0;30.0;408.0
55.0;-276.0;62.0;41.0;446.0
38.0;-278.0;63.0;50.0;422.0
87.0;-301.0;64.0;41.0;469.0
66.0;-302.0;?;23.0;454.0
53.0;-292.0;?;-15.0;474.0
51.0;-281.0;?;0.0;481.0
70.0;-287.0;?;71.0;459.0
92.0;-312.0;?;91.0;430.0
92.0;-297.0;?;47.0;439.0
76.0;?;?;64.0;435.0
87.0;?;?;73.0;406.0
69.0;?;?;67.0;399.0
68.0;?;?;94.0;364.0
67.0;?;?;110.0;363.0
57.0;?;?;95.0;384.0
62.0;?;?;61.0;387.0
76.0;?;?;91.0;413.0
67.0;?;53.0;80.0;397.0
68.0;?;53.0;67.0;402.0
87.0;?;53.0;39.0;404.0
63.0;?;38.0;39.0;416.0
38.0;-294.0;36.0;32.0;442.0
57.0;-310.0;53.0;62.0;434.0
64.0;-303.0;56.0;70.0;444.0
70.0;-310.0;58.0;51.0;442.0
73.0;-303.0;66.0;64.0;424.0
88.0;-309.0;68.0;?;?
69.0;-300.0;65.0;?;?
68.0;-301.0;66.0;?;?
58.0;-309.0;66.0;?;?
68.0;-304.0;61.0;53.0;?
54.0;-309.0;57.0;79.0;?
51.0;-304.0;53.0;71.0;?
59.0;-294.0;47.0;82.0;?
60.0;-282.0;49.0;64.0;?
74.0;-302.0;43.0;47.0;394.0
73.0;?;42.0;87.0;424.0
65.0;?;42.0;56.0;403.0
75.0;?;42.0;44.0;415.0
71.0;?;47.0;50.0;416.0
67.0;?;49.0;60.0;438.0
69.0;?;54.0;74.0;431.0
67.0;?;57.0;68.0;438.0
69.0;?;44.0;74.0;445.0
58.0;-297.0;52.0;68.0;432.0
77.0;-296.0;60.0;82.0;418.0
67.0;-305.0;58.0;62.0;400.0
67.0;-294.0;59.0;80.0;391.0
57.0;-291.0;65.0;60.0;?
73.0;-293.0;58.0;63.0;?
57.0;-291.0;62.0;71.0;?
55.0;-311.0;56.0;86.0;?
71.0;-313.0;54.0;84.0;423.0
70.0;-327.0;49.0;57.0;426.0
86.0;-289.0;46.0;61.0;435.0
76.0;-291.0;44.0;42.0;461.0
57.0;-281.0;48.0;47.0;451.0
67.0;-295.0;44.0;51.0;437.0
59.0;-293.0;44.0;57.0;431.0
67.0;-309.0;51.0;68.0;418.0
58.0;-306.0;51.0;79.0;443.0
48.0;-299.0;55.0;74.0;446.0
48.0;-310.0;57.0;69.0;457.0
62.0;-304.0;63.0;100.0;431.0
63.0;-302.0;68.0;91.0;414.0
47.0;-309.0;?;92.0;415.0
62.0;-330.0;?;86.0;395.0
54.0;-311.0;?;40.0;414.0
70.0;-302.0;?;4.0;?
73.0;-290.0;?;21.0;?
71.0;-280.0;?;51.0;?
85.0;-271.0;?;91.0;?
88.0;-290.0;?;84.0;?
65.0;-284.0;?;34.0;?
47.0;-298.0;44.0;12.0;?
58.0;-325.0;63.0;53.0;483.0
48.0;-324.0;68.0;54.0;465.0
87.0;-329.0;73.0;51.0;456.0
75.0;-310.0;70.0;31.0;453.0
65.0;-308.0;65.0;70.0;433.0
63.0;-275.0;70.0;101.0;405.0
73.0;-272.0;62.0;128.0;396.0
61.0;-254.0;59.0;147.0;375.0
83.0;-253.0;?;123.0;374.0
99.0;-242.0;?;129.0;363.0
125.0;-231.0;?;107.0;342.0
123.0;-211.0;52.0;86.0;317.0
85.0;?;41.0;55.0;281.0
42.0;?;37.0;64.0;329.0
?;?;38.0;54.0;368.0
?;?;36.0;44.0;392.0
?;-243.0;43.0;22.0;417.0
?;-255.0;45.0;-34.0;425.0
?;-252.0;47.0;-42.0;470.0
?;-252.0;50.0;-32.0;506.0
?;-261.0;57.0;0.0;500.0
?;-277.0;65.0;-9.0;482.0
133.0;-310.0;78.0;12.0;475.0
141.0;-293.0;95.0;24.0;463.0
145.0;-291.0;100.0;54.0;482.0
144.0;-251.0;119.0;32.0;442.0
118.0;-256.0;124.0;39.0;439.0
104.0;-247.0;120.0;73.0;398.0
113.0;-234.0;126.0;85.0;?
119.0;-246.0;115.0;99.0;?
99.0;-256.0;108.0;98.0;?
106.0;-248.0;99.0;118.0;?
89.0;-264.0;?;96.0;?
87.0;-240.0;?;66.0;?
74.0;-256.0;?;108.0;?
49.0;-282.0;?;93.0;?
56.0;-290.0;?;41.0;?
53.0;-284.0;?;-30.0;?
78.0;-282.0;?;-9.0;?
47.0;-264.0;?;24.0;?
55.0;-284.0;?;89.0;?
