Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit RUA gyroY;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
447.0;-163;80;305.0;-10;-80;?;331.0;304;43;385;-10
394.0;-163;32;?;39;-114;?;264.0;241;103;400;39
399.0;-163;47;?;12;-111;?;252.0;255;103;402;12
490.0;-163;28;?;94;-103;?;365.0;256;55;421;94
626.0;-163;6;?;-5;-101;?;420.0;227;108;397;-5
1226.0;-162;57;?;-57;-51;?;401.0;298;64;416;-57
1363.0;-162;-85;?;-470;59;-25.0;495.0;191;155;258;-470
-452.0;-161;-41;63.0;-791;151;0.0;538.0;267;112;285;-791
794.0;-161;-31;210.0;-930;239;9.0;485.0;296;134;260;-930
892.0;-162;-434;326.0;-1535;333;41.0;442.0;-99;457;41;-1535
1903.0;-146;-171;469.0;-642;192;76.0;573.0;?;-906;1628;-642
675.0;-131;?;597.0;169;331;186.0;646.0;?;-2347;3073;?
1007.0;-101;?;661.0;492;1254;310.0;795.0;?;-1260;2176;?
1123.0;-64;?;681.0;1499;1483;339.0;694.0;218;568;668;?
978.0;?;?;608.0;1087;808;348.0;142.0;68;?;-69;?
1235.0;-91;?;189.0;413;777;209.0;-199.0;13;?;283;?
923.0;-109;?;-244.0;171;650;80.0;141.0;176;?;502;?
1046.0;-115;?;-349.0;132;332;93.0;40.0;78;?;315;?
1056.0;-121;?;-501.0;43;421;-126.0;-16.0;218;?;451;?
924.0;-151;?;-602.0;10;-45;-189.0;82.0;397;?;1006;?
963.0;-159;?;-648.0;-288;-784;-259.0;-80.0;286;?;1814;?
898.0;?;?;-674.0;-1059;-1530;-343.0;-165.0;770;?;2379;?
937.0;?;1699;-716.0;584;-2622;?;-206.0;866;?;2968;?
985.0;?;1107;-699.0;367;-2403;?;-268.0;84;3870;2816;?
1091.0;?;145;-655.0;-33;-1902;?;128.0;-379;?;2074;?
1129.0;?;1398;-657.0;3;-1138;?;403.0;1518;?;1317;?
?;?;1314;-624.0;-3895;89;?;-45.0;1785;?;427;?
?;?;-2904;-482.0;-2419;-1546;?;1480.0;-2903;?;837;-2419
?;?;-2383;-261.0;870;-2056;?;-35.0;-2565;?;1480;870
?;?;627;44.0;120;-298;?;505.0;845;?;897;120
1232.0;?;18;425.0;186;-94;102.0;-889.0;312;?;429;186
712.0;-161;126;660.0;-44;-32;202.0;781.0;418;?;409;-44
601.0;-161;119;786.0;-174;-17;222.0;332.0;393;?;390;-174
438.0;-162;-123;640.0;-19;-120;229.0;-273.0;112;43;383;-19
491.0;-162;113;499.0;-80;-25;233.0;303.0;363;120;385;-80
376.0;-162;-36;331.0;-49;-86;55.0;292.0;210;50;397;-49
414.0;-162;40;176.0;-32;-44;-7.0;317.0;295;73;391;-32
461.0;-161;47;112.0;28;-36;-5.0;282.0;301;89;392;28
618.0;-161;7;106.0;-11;-96;5.0;372.0;257;41;450;-11
869.0;?;18;137.0;-21;35;-40.0;376.0;313;85;379;-21
1432.0;?;-38;173.0;-233;-115;39.0;415.0;191;77;437;-233
576.0;?;-25;244.0;-495;180;120.0;463.0;308;159;289;-495
744.0;?;38;310.0;-886;137;189.0;521.0;349;53;330;-886
642.0;?;-190;?;-1442;129;108.0;495.0;90;212;330;-1442
1468.0;?;-448;?;-995;769;71.0;414.0;107;470;101;-995
1577.0;?;-449;?;-84;-107;172.0;541.0;120;-1025;1694;-84
376.0;?;-615;?;-143;1862;229.0;699.0;?;-1504;2487;-143
1091.0;?;-921;?;468;3389;244.0;719.0;?;35;1201;468
941.0;?;-733;?;1469;819;266.0;457.0;?;837;429;1469
1055.0;?;-368;?;925;692;272.0;52.0;?;1007;79;925
1123.0;?;-330;?;353;921;71.0;-48.0;?;712;195;353
985.0;-120;-195;-219.0;141;353;-20.0;?;?;357;535;141
1078.0;-134;-102;-275.0;257;580;-60.0;?;?;-46;590;257
925.0;-146;-54;-449.0;128;54;-143.0;?;?;-190;959;128
1010.0;-156;-107;-607.0;-51;-194;-137.0;?;?;-707;1206;-51
953.0;-162;-156;-653.0;-559;-1002;-286.0;?;?;-1535;2029;-559
859.0;-167;594;-680.0;-1623;-2611;-414.0;?;?;-827;3134;-1623
927.0;-169;1389;-732.0;-25;-2459;-443.0;?;?;781;2667;-25
989.0;-173;1045;-684.0;-288;-2882;-406.0;-322.0;?;?;3351;-288
1140.0;?;-561;-691.0;83;-477;-412.0;482.0;-815;?;630;83
1095.0;?;-2061;-612.0;205;2574;-393.0;448.0;-1099;?;-3049;205
1345.0;?;-199;-552.0;-3965;-196;-332.0;210.0;410;?;395;-3965
1769.0;?;2450;-379.0;-1291;?;-254.0;1519.0;2753;?;1235;-1291
1487.0;?;432;-194.0;1538;?;-186.0;2.0;760;?;-244;1538
1454.0;?;-900;71.0;-62;?;-281.0;261.0;-781;?;643;-62
1097.0;?;427;355.0;330;?;-135.0;-1210.0;611;?;485;330
763.0;?;82;657.0;-134;?;196.0;1555.0;279;?;417;-134
499.0;-166;-11;740.0;-214;?;355.0;-42.0;184;?;405;-214
423.0;-166;125;726.0;27;?;475.0;-59.0;324;?;351;27
411.0;-166;-51;597.0;-61;?;411.0;177.0;127;114;426;-61
307.0;-166;128;275.0;-35;?;235.0;416.0;314;77;407;-35
370.0;-166;21;114.0;-73;?;169.0;232.0;209;85;415;-73
457.0;-166;9;-7.0;28;-59;142.0;327.0;207;54;427;28
602.0;-166;54;13.0;-79;-75;25.0;372.0;251;33;481;-79
1081.0;-166;60;23.0;30;-96;-66.0;460.0;240;83;429;30
1396.0;-166;55;63.0;-367;-24;-11.0;378.0;272;-9;520;-367
401.0;-166;118;53.0;-550;92;27.0;513.0;306;215;241;-550
864.0;-167;-31;25.0;-1358;-11;-26.0;417.0;126;168;528;-1358
?;-167;-59;112.0;-2268;-344;-31.0;578.0;23;-213;1108;-2268
?;-164;-155;?;-1112;?;4.0;443.0;164;-615;1201;-1112
1236.0;-139;-833;391.0;-544;?;160.0;770.0;109;-1317;2056;-544
585.0;-80;-312;453.0;910;?;293.0;-39.0;170;158;835;910
1099.0;-51;145;480.0;2415;?;291.0;599.0;202;1588;-572;2415
949.0;-68;-463;678.0;1528;?;268.0;-12.0;18;916;194;1528
1094.0;-85;-269;548.0;1147;?;194.0;-140.0;82;?;38;1147
1002.0;-112;-257;191.0;782;?;110.0;-69.0;79;?;226;782
1018.0;-129;-371;117.0;300;?;187.0;108.0;?;?;616;300
1064.0;-155;100;-153.0;500;?;117.0;8.0;?;?;723;500
937.0;-145;-192;-422.0;214;5;22.0;29.0;?;?;1028;214
962.0;-169;73;-506.0;-150;-598;-93.0;-123.0;?;?;1601;-150
954.0;-172;432;-583.0;-900;-1374;-219.0;-203.0;?;-1391;2267;-900
910.0;-141;365;-665.0;-1525;-2355;-295.0;-237.0;?;-737;2558;-1525
1008.0;-242;2351;-685.0;141;-3043;-313.0;-178.0;?;3152;3712;141
954.0;10;1157;-616.0;555;-2390;-301.0;-124.0;464;4438;3089;555
1166.0;143;-931;-551.0;-335;-1541;-334.0;804.0;-1275;2865;1373;-335
1045.0;-188;1719;-434.0;-324;-511;-278.0;-267.0;1320;2056;825;-324
1654.0;-180;3634;-355.0;-495;626;-242.0;1068.0;3901;-366;446;-495
1747.0;-138;3393;-162.0;612;-5;-204.0;1164.0;3874;-1638;1261;?
1441.0;-183;1104;24.0;761;-356;-250.0;-425.0;1376;-445;998;761
1287.0;-148;-247;139.0;-64;40;-289.0;-392.0;54;64;175;-64
982.0;-170;368;346.0;32;-145;-175.0;-220.0;604;-22;518;32
692.0;-162;0;521.0;-173;-103;-39.0;1270.0;239;61;388;-173
367.0;-162;-57;500.0;-165;-90;134.0;-450.0;176;82;365;-165
435.0;-166;87;426.0;-19;-121;202.0;168.0;308;62;432;-19
408.0;-161;-12;114.0;5;?;58.0;380.0;221;89;368;5
371.0;-163;85;-115.0;-2;?;-21.0;453.0;313;71;430;-2
378.0;-163;28;-166.0;-24;?;-42.0;154.0;265;57;429;-24
611.0;-163;5;-94.0;26;?;-85.0;451.0;262;44;395;26
738.0;-162;40;-84.0;-81;?;-93.0;418.0;287;73;413;-81
1610.0;-163;?;11.0;-262;?;-57.0;388.0;239;90;388;-262
575.0;-161;?;110.0;-585;?;41.0;444.0;416;74;237;-585
-100.0;-164;?;171.0;-978;?;80.0;510.0;281;39;459;-978
867.0;-162;?;247.0;-1529;?;44.0;429.0;111;345;333;-1529
1168.0;-163;?;381.0;-1396;?;38.0;506.0;105;236;443;-1396
1786.0;-155;?;566.0;-275;?;121.0;465.0;57;-1109;1984;-275
727.0;-101;?;656.0;130;?;258.0;793.0;629;-1793;2713;130
1233.0;-62;?;722.0;504;?;387.0;803.0;413;-917;2218;504
870.0;-63;-1198;751.0;1378;?;433.0;745.0;-158;82;1466;1378
1073.0;-71;-407;779.0;1293;1164;440.0;-132.0;40;552;528;1293
1062.0;-98;-119;337.0;626;607;222.0;-148.0;106;757;194;626
930.0;-124;23;-6.0;387;498;117.0;147.0;302;488;398;387
1072.0;-142;-39;-258.0;485;394;-57.0;43.0;363;-139;607;485
954.0;?;124;-508.0;371;-18;-279.0;-35.0;571;-190;1060;371
956.0;?;-219;-635.0;?;-97;-438.0;67.0;298;-880;1046;457
1001.0;?;-163;-644.0;?;-1368;-714.0;-183.0;432;-1282;2252;-385
1424.0;?;144;466.0;?;50;401.0;499.0;359;118;327;-341
410.0;?;57;354.0;-606;-23;291.0;472.0;240;113;405;-606
770.0;?;90;258.0;-1869;380;107.0;604.0;260;361;91;?
730.0;?;20;264.0;-2116;394;41.0;524.0;221;-51;473;?
1748.0;?;-287;420.0;-606;498;60.0;536.0;176;-1480;2109;?
983.0;?;-339;610.0;-75;1164;218.0;554.0;284;-1539;2364;?
583.0;?;-755;625.0;736;397;401.0;891.0;-501;-30;1110;?
?;?;-513;646.0;1461;479;344.0;529.0;-449;951;217;1461
?;?;99;651.0;1293;1186;252.0;21.0;212;1135;-40;1293
?;?;-88;235.0;1119;641;152.0;-192.0;40;815;126;1119
?;?;-248;-205.0;722;470;60.0;-104.0;-51;533;403;722
?;-138;?;-293.0;464;394;-128.0;47.0;-25;319;597;464
1064.0;-146;?;-652.0;321;182;-210.0;-75.0;47;-412;959;321
911.0;-156;?;-896.0;210;-208;-228.0;102.0;213;-388;1353;210
991.0;-158;?;-1010.0;-491;-615;-285.0;-68.0;188;-1301;1574;-491
944.0;-165;?;-1054.0;-709;-2126;-430.0;-202.0;564;-1134;2771;-709
940.0;-170;?;-1084.0;250;-3027;-486.0;-296.0;334;1479;3046;250
963.0;-174;?;-1044.0;1462;-2757;-502.0;-212.0;827;3435;2999;1462
1037.0;?;?;-1008.0;2182;-3580;-460.0;7.0;1998;4639;4132;2182
1125.0;?;?;-887.0;235;-168;-344.0;577.0;-866;834;94;235
1173.0;?;188;-715.0;-949;2621;-244.0;-230.0;688;-2511;-2653;-949
1609.0;?;4174;-458.0;420;?;-185.0;1459.0;4622;-1114;1029;420
1609.0;?;1098;-136.0;549;?;-88.0;696.0;1557;-1069;1875;549
1497.0;?;-117;220.0;233;?;-108.0;8.0;263;-497;622;233
1154.0;?;358;408.0;105;?;111.0;-588.0;620;184;?;105
910.0;?;-198;511.0;-147;?;510.0;309.0;77;-72;?;-147
580.0;?;170;761.0;-92;?;402.0;64.0;426;135;?;-92
366.0;?;-54;858.0;-64;-130;316.0;-3.0;204;89;?;-64
377.0;?;80;?;-101;-82;308.0;294.0;341;92;333;-101
373.0;?;64;?;-270;-151;225.0;?;318;112;422;-270
384.0;?;-38;148.0;-289;-189;131.0;?;206;101;483;-289
423.0;?;28;1.0;-201;-161;86.0;?;263;119;451;-201
582.0;-162;-11;-40.0;-203;-143;27.0;?;231;93;482;-203
734.0;-163;4;-137.0;-184;-124;-111.0;?;238;95;458;-184
1715.0;-163;17;-140.0;-265;-51;-168.0;?;247;100;414;-265
171.0;-163;-1;-67.0;-702;48;-106.0;?;219;145;375;-702
276.0;-166;-32;-80.0;-1398;56;-203.0;471.0;126;308;287;-1398
798.0;-162;113;-43.0;-1883;241;-240.0;487.0;289;286;321;-1883
1425.0;-169;-82;86.0;-1576;29;-161.0;522.0;63;305;313;-1576
1449.0;-158;-255;193.0;-1553;506;-8.0;384.0;95;-445;1091;-1553
983.0;-84;-60;307.0;-1243;2921;39.0;647.0;812;-1443;2403;-1243
1256.0;-31;-294;465.0;794;3829;206.0;943.0;478;-308;1815;794
838.0;?;-152;637.0;1641;1774;365.0;624.0;100;988;304;1641
1256.0;?;113;680.0;1176;659;335.0;-234.0;297;620;244;1176
963.0;?;-40;266.0;1111;795;141.0;-27.0;163;545;400;1111
969.0;?;?;136.0;1066;341;126.0;66.0;163;435;389;1066
1097.0;?;?;87.0;1219;186;122.0;14.0;339;-178;804;1219
888.0;?;?;-139.0;964;126;21.0;-67.0;424;-271;921;964
973.0;?;?;-322.0;454;-779;-72.0;-152.0;360;-1106;1605;454
984.0;?;?;-413.0;-458;-1836;-203.0;-228.0;710;-1365;2581;-458
934.0;?;528;-528.0;201;-2727;-268.0;-194.0;837;-500;2818;201
933.0;?;252;-613.0;930;-2470;-276.0;-320.0;253;3031;2625;930
1046.0;?;-641;-629.0;1003;-1558;-317.0;-64.0;-422;4579;2130;1003
1097.0;-50;-814;-628.0;1537;-1843;-314.0;591.0;-279;-1861;1691;1537
1139.0;-241;529;-644.0;-3356;-1410;-279.0;-4.0;1063;-3089;1024;-3356
1283.0;-133;-512;-589.0;-4133;-421;-184.0;802.0;-152;300;699;-4133
1907.0;-184;-1874;-528.0;641;-834;-215.0;1228.0;?;-586;1283;641
1521.0;-166;-203;-425.0;104;-978;-279.0;320.0;?;-451;1357;104
1438.0;-160;254;-174.0;-74;-394;-379.0;371.0;?;-30;682;-74
962.0;-174;-49;136.0;291;?;-128.0;-913.0;?;-83;425;291
728.0;-160;144;450.0;-331;?;78.0;1072.0;?;143;428;-331
465.0;-170;-31;384.0;17;?;181.0;-778.0;?;41;?;17
480.0;-166;23;283.0;?;?;195.0;380.0;?;109;?;-82
401.0;?;66;195.0;?;?;97.0;156.0;275;93;?;-116
431.0;?;30;61.0;?;?;-13.0;486.0;237;101;?;-61
381.0;?;0;-1.0;12;?;101.0;183.0;216;80;?;12
529.0;?;27;66.0;96;?;113.0;351.0;227;140;?;96
655.0;?;70;142.0;68;?;100.0;425.0;272;164;416;68
1251.0;?;24;214.0;-82;?;86.0;370.0;244;74;444;-82
940.0;?;87;305.0;-374;?;134.0;447.0;289;86;342;-374
576.0;-166;224;409.0;-696;?;198.0;363.0;414;91;276;-696
842.0;?;64;495.0;-1366;?;191.0;570.0;252;77;589;-1366
930.0;?;-170;606.0;-2089;?;126.0;422.0;-22;139;691;-2089
1708.0;-168;-269;639.0;-424;?;131.0;595.0;-50;-531;1306;-424
806.0;-139;-120;658.0;974;635;283.0;656.0;346;-1360;2189;974
849.0;-73;102;621.0;244;3124;?;662.0;763;-1278;2368;244
1145.0;-51;-16;532.0;1070;4182;?;705.0;487;-520;2020;1070
903.0;-69;-39;491.0;1444;1775;?;332.0;64;747;513;1444
1220.0;-91;-9;350.0;719;577;252.0;-214.0;27;997;-87;719
929.0;-117;-126;?;567;927;35.0;98.0;95;312;589;567
1057.0;-130;-146;?;429;479;42.0;107.0;62;358;485;429
1074.0;-138;-128;-301.0;243;409;-58.0;-97.0;110;247;552;243
927.0;-154;-196;-596.0;-247;85;-156.0;92.0;261;-526;1148;-247
981.0;-164;-566;-699.0;-438;-750;-165.0;-75.0;41;-1114;1825;-438
944.0;-167;-118;-656.0;-1559;-1847;-254.0;-174.0;508;-1307;2546;-1559
956.0;-172;568;-719.0;?;-3179;-352.0;-205.0;799;165;3157;-215
980.0;-174;826;-744.0;?;-2941;-372.0;-223.0;855;2631;2993;1521
1074.0;-179;-798;-764.0;?;-1617;-400.0;-122.0;-663;4457;2136;658
1117.0;-181;-2000;-686.0;?;-1873;-375.0;608.0;-1908;3826;2255;1378
1139.0;-166;2742;-522.0;?;-3017;-303.0;429.0;3574;-905;2999;-1332
1506.0;-157;3143;-354.0;?;-2012;-177.0;414.0;4075;-1937;?;-2082
1837.0;-158;-1031;-98.0;?;-212;-125.0;1032.0;-717;367;?;1063
1274.0;-155;-389;73.0;?;161;-144.0;348.0;105;-195;?;259
1464.0;-155;-38;195.0;-70;49;-201.0;189.0;392;-94;?;-70
829.0;-156;-229;421.0;115;-45;-39.0;-841.0;104;194;?;115
577.0;-156;60;520.0;-290;-52;71.0;937.0;469;-72;?;-290
371.0;-156;-208;355.0;-40;-9;154.0;-364.0;133;136;?;-40
429.0;-156;-73;312.0;-90;-54;94.0;395.0;284;73;?;-90
412.0;-156;-139;77.0;-29;-47;-100.0;254.0;213;100;415;-29
423.0;-156;-115;-58.0;27;-78;-79.0;391.0;242;89;459;27
481.0;-155;-160;-65.0;15;-30;0.0;283.0;182;124;418;15
533.0;-155;-147;-8.0;-91;1;-40.0;387.0;209;85;425;-91
736.0;-155;-81;74.0;-131;-9;?;445.0;260;113;410;-131
1170.0;-155;-103;167.0;-247;55;-89.0;322.0;246;78;394;-247
1453.0;-155;-31;330.0;-399;43;36.0;552.0;302;104;387;-399
-246.0;-154;-122;391.0;-1165;76;94.0;445.0;133;268;412;-1165
776.0;-155;-371;416.0;-1830;213;72.0;575.0;-41;-24;726;-1830
966.0;-134;-501;439.0;-187;475;22.0;428.0;-65;-313;?;-187
2017.0;-91;-414;536.0;112;1479;230.0;544.0;492;-1331;?;112
418.0;-60;-186;497.0;-268;3347;371.0;602.0;?;-1451;?;-268
1107.0;-55;26;396.0;1539;3378;352.0;730.0;?;537;?;1539
1180.0;-67;81;416.0;1448;1168;254.0;346.0;?;1191;?;1448
920.0;-81;1;274.0;690;645;191.0;0.0;?;738;?;690
1205.0;-93;-27;-48.0;555;852;75.0;-53.0;?;681;?;555
951.0;-113;-134;-99.0;274;481;173.0;56.0;?;303;?;274
1025.0;-134;-52;-321.0;192;333;85.0;78.0;?;-169;867;192
1021.0;-146;-201;-539.0;105;9;-26.0;19.0;?;-675;1215;105
825.0;-154;-714;-741.0;-63;-667;-139.0;24.0;?;-1308;1832;-63
954.0;-159;-271;-808.0;-997;-2009;-341.0;-126.0;?;-1496;2824;-997
957.0;-162;-247;-806.0;?;-2373;-436.0;-244.0;?;-122;2472;-394
927.0;-168;414;-797.0;?;-3052;-484.0;-322.0;?;3814;3120;110
998.0;-173;-42;-764.0;?;-1560;-436.0;-173.0;?;4790;1990;259
1101.0;-172;518;-715.0;?;899;-367.0;338.0;?;50;-994;1022
1157.0;-163;3163;-628.0;?;-2118;-306.0;38.0;4288;-2570;1703;-973
1204.0;-161;-1896;-448.0;?;-2246;-185.0;219.0;-684;-1054;3120;-1350
1777.0;-160;-3413;-235.0;?;966;-127.0;1425.0;-3138;131;73;717
1572.0;-157;838;9.0;?;631;-231.0;502.0;1008;267;-465;684
1529.0;-158;-180;266.0;?;-124;-132.0;-188.0;150;122;432;-49
987.0;-159;-160;649.0;?;?;198.0;-376.0;190;40;440;-183
844.0;-159;?;877.0;?;?;332.0;602.0;497;68;383;-221
506.0;-159;?;757.0;?;?;360.0;-163.0;20;98;416;-150
412.0;-159;?;591.0;?;?;455.0;215.0;379;86;356;-26
423.0;-159;?;304.0;-46;?;226.0;276.0;180;88;419;-46
331.0;-159;?;74.0;42;-59;?;363.0;215;103;414;42
349.0;-159;?;-12.0;100;-60;?;309.0;231;110;408;100
415.0;-159;-67;5.0;20;-63;?;461.0;258;77;457;20
604.0;-159;-12;25.0;93;-37;?;482.0;285;134;325;93
1157.0;-158;-14;65.0;-238;37;?;373.0;312;24;446;-238
1411.0;-159;41;137.0;-411;33;?;418.0;319;130;264;-411
-314.0;-158;-32;200.0;-1010;243;?;373.0;208;132;283;-1010
797.0;-158;-309;280.0;-2147;198;27.0;512.0;-62;75;629;-2147
748.0;-157;-349;426.0;-1500;38;38.0;418.0;-127;64;671;-1500
1761.0;-128;-328;488.0;-342;1246;156.0;857.0;267;-1327;2121;-342
902.0;-81;-388;519.0;1120;1164;306.0;430.0;69;-684;1709;1120
1094.0;-58;-354;484.0;2335;603;300.0;528.0;-424;1119;135;2335
1005.0;-62;-120;514.0;1567;1513;180.0;324.0;-139;671;650;1567
1015.0;-79;137;475.0;971;1059;174.0;-336.0;100;828;223;971
1158.0;-97;0;49.0;801;658;54.0;12.0;21;840;136;801
927.0;-117;-170;-87.0;409;737;61.0;64.0;86;159;681;409
1023.0;-135;7;-175.0;396;257;-22.0;76.0;374;64;664;396
952.0;-147;-282;-402.0;183;151;-111.0;5.0;266;-416;996;183
940.0;-153;-411;-624.0;-71;-172;-138.0;-88.0;367;-869;1376;-71
937.0;-159;-468;-736.0;-830;-1250;-255.0;-168.0;645;-1347;2187;-830
941.0;-164;?;-768.0;-1747;-2612;-381.0;-262.0;178;-866;2974;-1747
940.0;-166;?;-764.0;108;-3279;-393.0;-317.0;1040;2711;3164;108
998.0;-172;?;-763.0;887;-3021;-430.0;-73.0;936;4505;3136;887
1140.0;-173;?;-699.0;68;-1331;-370.0;490.0;-1413;2589;1726;68
1113.0;-165;?;-689.0;-429;-473;-261.0;-71.0;25;820;493;-429
1387.0;-160;?;-526.0;-2039;-2136;-145.0;782.0;4555;-1223;1601;-2039
1892.0;-159;?;-355.0;-148;-1849;-76.0;1635.0;4872;-1891;1515;-148
1422.0;-156;?;-101.0;1372;-164;-157.0;-399.0;1236;-354;402;1372
1465.0;-155;?;107.0;73;?;-202.0;-219.0;-280;237;431;73
1001.0;-156;?;329.0;157;?;53.0;-481.0;400;-76;450;157
772.0;-156;?;481.0;-108;?;267.0;1006.0;289;37;397;-108
399.0;-157;?;355.0;-218;?;256.0;159.0;168;101;396;-218
378.0;-157;?;309.0;10;?;218.0;-111.0;297;67;370;10
409.0;-157;-133;160.0;-97;?;155.0;476.0;223;97;410;-97
351.0;-157;-95;-53.0;14;?;122.0;330.0;257;88;382;14
512.0;-157;-142;-186.0;19;?;150.0;264.0;219;75;412;19
491.0;-156;-136;-345.0;5;?;32.0;341.0;221;65;392;5
753.0;-157;1;-602.0;-19;-8;-106.0;396.0;326;127;333;-19
1379.0;-155;-150;-787.0;-276;-28;-220.0;344.0;216;29;464;-276
994.0;-157;15;-786.0;-559;234;-313.0;552.0;261;233;149;-559
-25.0;-154;-206;-636.0;-1257;129;-281.0;457.0;73;161;407;-1257
922.0;-156;-320;-313.0;-1950;5;-297.0;427.0;33;-53;785;-1950
743.0;-151;-81;82.0;-1221;392;-314.0;510.0;262;-245;830;-1221
2004.0;-110;-600;523.0;1;1052;58.0;554.0;147;-1284;2147;1
874.0;-73;338;795.0;558;2558;296.0;614.0;900;-857;1953;558
?;-64;590;900.0;1023;2441;416.0;810.0;639;631;554;1023
?;-69;-303;?;1192;941;569.0;659.0;-331;1125;154;1192
?;-82;126;?;816;926;556.0;122.0;96;1008;2;816
?;-97;-59;?;498;947;350.0;-96.0;69;617;326;498
?;-120;-245;?;225;544;308.0;181.0;38;334;594;225
?;-135;-157;?;90;428;157.0;10.0;289;-181;757;90
1011.0;-144;-393;?;49;115;-109.0;-116.0;201;-315;1142;49
955.0;-154;-553;?;-470;-347;-206.0;19.0;315;-1162;1564;-470
1002.0;-160;-505;?;-934;-1379;-209.0;-50.0;577;-1435;2315;-934
916.0;-166;-81;?;-774;-2630;-311.0;?;637;99;2761;-774
936.0;-166;12;?;-471;-2835;-349.0;?;521;397;2702;-471
1047.0;-174;-695;?;-56;-2337;-367.0;?;-158;2035;2612;-56
1084.0;-178;-2069;?;194;-782;-350.0;?;-1910;2877;1258;194
1143.0;-167;-193;?;-208;64;-267.0;?;-91;257;73;-208
1162.0;-163;3606;?;-142;-1072;-182.0;?;4185;-1160;774;-142
1786.0;-161;?;-417.0;533;-1209;-194.0;?;3492;-1054;1100;533
?;-158;?;-254.0;469;-539;-220.0;?;1170;-497;780;469
?;-159;?;-105.0;249;-181;-210.0;?;587;-5;504;249
?;-158;?;104.0;85;2;-19.0;?;307;-8;338;85
?;-159;?;261.0;-228;-55;117.0;?;290;79;405;-228
?;-159;?;-2.0;-96;-23;96.0;210.0;222;124;369;-96
?;-159;?;?;2;-30;18.0;65.0;236;92;390;2
?;-159;?;?;-52;-59;-91.0;233.0;309;66;422;-52
?;-159;?;?;-13;-16;-26.0;303.0;272;92;396;-13
?;-159;?;?;-87;-37;-11.0;294.0;258;?;422;-87
?;-158;?;?;-44;6;-103.0;313.0;248;?;432;-44
?;-158;-32;?;-40;0;-183.0;279.0;273;?;429;-40
?;-158;80;?;-333;-18;-129.0;393.0;373;?;399;-333
?;-158;43;?;-705;228;-7.0;481.0;286;?;318;-705
?;-157;-170;?;-1301;161;73.0;592.0;?;?;269;-1301
?;-156;-78;?;-1404;547;65.0;499.0;?;?;426;-1404
690.0;-142;-233;?;-301;551;140.0;467.0;?;?;1251;-301
1912.0;-105;-167;?;149;731;250.0;?;?;?;2672;149
1445.0;-66;669;?;92;2661;379.0;?;?;?;2822;?
797.0;-53;378;?;1384;2182;357.0;?;?;338;1012;?
1046.0;-68;-60;?;1480;724;283.0;?;?;1311;-132;?
838.0;-75;223;412.0;526;1002;201.0;?;?;1033;77;?
1117.0;-85;115;-11.0;?;850;42.0;?;?;782;209;?
979.0;-122;158;21.0;?;463;15.0;?;?;227;499;?
1077.0;-143;132;-177.0;?;230;-32.0;?;?;-205;?;?
981.0;?;-131;-419.0;?;112;-75.0;-121.0;?;-853;?;219
1015.0;?;-379;-563.0;?;-752;-210.0;-9.0;?;-990;?;12
997.0;-163;-312;-643.0;?;-1782;-359.0;-155.0;?;-1406;?;-961
905.0;-166;-186;?;?;-2867;-425.0;-256.0;962;101;?;-247
852.0;-169;199;?;?;-3591;?;-316.0;979;3078;?;1323
997.0;-169;400;?;?;-1848;?;-3.0;931;1176;?;-676
1106.0;-164;-1027;?;?;-478;?;533.0;-304;-736;?;-787
1162.0;-159;-306;?;?;-528;?;-25.0;240;157;?;185
1245.0;-157;2205;?;?;-629;?;1395.0;2656;-515;?;-134
1815.0;?;1458;?;?;-723;?;741.0;2220;-928;?;724
1618.0;-154;-175;-61.0;?;-140;?;-219.0;346;-139;?;264
1464.0;-154;-153;172.0;-177;84;?;-559.0;202;82;?;-177
1128.0;-154;-19;540.0;-30;-38;?;454.0;399;-3;?;-30
744.0;-155;-143;650.0;-237;72;?;199.0;198;101;?;-237
490.0;-155;-85;539.0;-17;41;?;-160.0;266;82;379;-17
399.0;-155;-87;467.0;25;17;182.0;233.0;268;74;405;25
305.0;-155;-106;298.0;-12;4;115.0;330.0;249;85;418;-12
307.0;-155;-88;190.0;103;14;66.0;323.0;262;87;403;103
323.0;-155;-128;115.0;175;22;34.0;281.0;225;83;433;175
467.0;-154;-63;104.0;64;21;-97.0;434.0;283;102;377;64
747.0;-154;-89;110.0;101;97;-70.0;290.0;249;88;372;101
1583.0;-154;-28;96.0;-228;106;26.0;389.0;324;43;362;-228
679.0;-153;163;146.0;-742;97;57.0;602.0;497;42;302;-742
178.0;-153;-2;200.0;-847;248;110.0;486.0;271;114;389;-847
819.0;-151;-71;262.0;-1784;176;?;475.0;106;448;153;-1784
1215.0;-145;-218;377.0;-1560;414;?;536.0;64;-114;956;-1560
1856.0;-110;-457;508.0;-241;595;?;615.0;355;-1781;2663;-241
694.0;-63;-375;531.0;-300;?;?;772.0;399;-2071;3377;-300
