Accelerometer LUA^ accZ;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit LUA accZ;Accelerometer LWR accY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LH accX
443.0;135.0;1106.0;-294.0;258.0;1369.0;2983;1280.0;?;?;-180.0;426.0
342.0;318.0;894.0;-299.0;372.0;1008.0;3894;1089.0;?;?;-249.0;299.0
372.0;295.0;734.0;-295.0;427.0;822.0;1730;833.0;?;?;-296.0;428.0
24.0;330.0;703.0;-51.0;744.0;696.0;583;759.0;?;?;-473.0;274.0
-318.0;401.0;672.0;-43.0;599.0;654.0;1020;674.0;?;?;-350.0;177.0
59.0;387.0;663.0;104.0;450.0;599.0;641;680.0;?;?;-273.0;213.0
-95.0;396.0;724.0;217.0;426.0;597.0;652;762.0;?;?;-201.0;349.0
-28.0;399.0;840.0;-88.0;374.0;677.0;1032;852.0;?;?;-159.0;408.0
148.0;397.0;875.0;-173.0;195.0;775.0;1385;896.0;?;-761.0;-194.0;479.0
232.0;427.0;945.0;-200.0;151.0;795.0;1473;1034.0;?;-719.0;-331.0;438.0
226.0;461.0;1060.0;-246.0;141.0;901.0;479;1238.0;?;-658.0;-380.0;388.0
297.0;489.0;1136.0;-316.0;143.0;1022.0;-1630;1241.0;?;-656.0;-377.0;386.0
320.0;463.0;1113.0;-387.0;171.0;1011.0;-3290;1326.0;?;-728.0;-380.0;424.0
331.0;532.0;1289.0;-350.0;271.0;1026.0;-2166;1333.0;1163.0;-823.0;-431.0;368.0
217.0;424.0;1114.0;-267.0;355.0;1197.0;454;994.0;62.0;-841.0;-445.0;538.0
256.0;326.0;1106.0;-314.0;359.0;911.0;1058;1244.0;570.0;-907.0;-371.0;644.0
310.0;252.0;1430.0;-328.0;307.0;1021.0;808;1503.0;186.0;-1058.0;-396.0;696.0
315.0;194.0;1428.0;-318.0;300.0;1347.0;1217;1444.0;1648.0;-1146.0;-460.0;583.0
280.0;151.0;1194.0;-290.0;267.0;1325.0;966;1170.0;2311.0;-1095.0;-411.0;433.0
380.0;190.0;949.0;-376.0;?;1115.0;742;1004.0;118.0;-1257.0;-454.0;356.0
142.0;164.0;823.0;-299.0;?;964.0;876;1032.0;1180.0;-1100.0;-651.0;371.0
43.0;227.0;796.0;-351.0;?;873.0;796;1011.0;1383.0;-1043.0;-580.0;210.0
91.0;249.0;741.0;-168.0;?;830.0;786;982.0;987.0;-1318.0;-511.0;101.0
9.0;323.0;708.0;109.0;?;782.0;785;920.0;1112.0;-1394.0;-354.0;4.0
-9.0;293.0;658.0;144.0;?;737.0;760;833.0;884.0;-1177.0;-126.0;-64.0
16.0;371.0;686.0;12.0;?;664.0;769;797.0;1134.0;-968.0;-106.0;-83.0
34.0;438.0;737.0;-17.0;?;641.0;787;900.0;936.0;-867.0;-144.0;-117.0
111.0;446.0;990.0;-43.0;?;754.0;758;1134.0;842.0;-840.0;-198.0;-110.0
144.0;?;1129.0;?;98.0;1022.0;793;1236.0;949.0;-829.0;-204.0;-10.0
238.0;?;1081.0;?;42.0;1110.0;753;1260.0;932.0;-832.0;-216.0;86.0
234.0;?;1475.0;?;9.0;1197.0;626;1581.0;899.0;-765.0;-173.0;87.0
306.0;?;1098.0;?;39.0;1545.0;792;1095.0;1081.0;-756.0;-139.0;227.0
354.0;?;924.0;?;46.0;949.0;1017;1156.0;1121.0;-839.0;-107.0;241.0
425.0;?;1386.0;?;142.0;1105.0;1448;1610.0;?;-1094.0;-142.0;301.0
361.0;?;1119.0;?;343.0;1371.0;2927;1341.0;?;-1228.0;-157.0;332.0
274.0;?;902.0;?;461.0;1000.0;3164;1086.0;?;-1221.0;-176.0;231.0
320.0;?;793.0;?;511.0;806.0;1159;812.0;?;-1524.0;-145.0;349.0
-49.0;?;606.0;?;730.0;703.0;642;785.0;?;-1231.0;-267.0;387.0
-313.0;329.0;624.0;?;622.0;606.0;850;693.0;?;-853.0;-217.0;247.0
-53.0;413.0;677.0;?;499.0;591.0;614;717.0;?;-1447.0;-222.0;204.0
-128.0;415.0;747.0;176.0;475.0;629.0;812;778.0;?;-1193.0;?;301.0
12.0;396.0;839.0;-85.0;394.0;698.0;1074;865.0;?;-909.0;-89.0;411.0
139.0;386.0;880.0;-157.0;243.0;762.0;1561;893.0;?;-769.0;-240.0;?
113.0;446.0;936.0;-216.0;181.0;804.0;1507;1071.0;?;-706.0;-349.0;?
193.0;444.0;1095.0;-245.0;158.0;909.0;654;1204.0;?;-663.0;-311.0;?
282.0;441.0;1193.0;-328.0;155.0;1059.0;-2790;1251.0;?;-668.0;-338.0;?
304.0;422.0;1268.0;-363.0;178.0;1068.0;-3499;1383.0;?;-742.0;-388.0;?
262.0;447.0;1366.0;-329.0;251.0;?;901;1313.0;1142.0;-829.0;-428.0;?
230.0;304.0;1053.0;-292.0;316.0;?;2051;894.0;-87.0;-842.0;-412.0;?
298.0;301.0;1160.0;-318.0;299.0;?;1850;1350.0;?;-941.0;-379.0;?
294.0;260.0;1463.0;-269.0;270.0;?;1921;1573.0;?;-1075.0;-422.0;?
274.0;264.0;1388.0;-283.0;299.0;?;741;1436.0;?;-1176.0;-447.0;?
287.0;215.0;1182.0;-264.0;293.0;?;748;1157.0;?;-1226.0;-385.0;?
282.0;187.0;928.0;-345.0;?;?;833;1047.0;138.0;-1333.0;-509.0;?
-2.0;190.0;825.0;-220.0;?;?;759;1005.0;1189.0;-937.0;-669.0;291.0
50.0;173.0;705.0;-294.0;?;?;826;936.0;1265.0;-1059.0;-439.0;202.0
161.0;203.0;632.0;-200.0;?;746.0;775;883.0;1237.0;-1376.0;?;75.0
72.0;215.0;552.0;-54.0;?;686.0;793;781.0;951.0;-1409.0;?;-15.0
105.0;286.0;583.0;1.0;?;608.0;776;753.0;891.0;-1203.0;?;-81.0
18.0;336.0;650.0;13.0;?;588.0;763;803.0;1098.0;-989.0;?;-95.0
84.0;403.0;846.0;-6.0;?;654.0;767;1019.0;890.0;-870.0;?;-122.0
132.0;432.0;1049.0;-19.0;158.0;837.0;749;1225.0;766.0;-804.0;?;-110.0
152.0;399.0;1196.0;-72.0;83.0;?;815;1347.0;871.0;-758.0;-136.0;-11.0
174.0;413.0;1233.0;-168.0;20.0;?;772;1317.0;1041.0;-703.0;-124.0;140.0
217.0;426.0;1473.0;-149.0;2.0;?;826;1474.0;926.0;-688.0;-143.0;117.0
254.0;165.0;1246.0;-150.0;16.0;?;770;1264.0;1068.0;-725.0;-147.0;186.0
344.0;147.0;833.0;-196.0;57.0;?;683;893.0;1128.0;-894.0;-135.0;309.0
391.0;-24.0;1206.0;-232.0;176.0;?;1596;1556.0;1453.0;-1160.0;-140.0;205.0
341.0;35.0;1176.0;-235.0;377.0;?;1180;1434.0;1504.0;-1269.0;-134.0;326.0
350.0;239.0;914.0;-303.0;498.0;?;518;1196.0;598.0;-1294.0;-157.0;341.0
331.0;176.0;843.0;-354.0;541.0;?;1405;876.0;1687.0;-1490.0;-186.0;454.0
0.0;306.0;686.0;75.0;641.0;?;1051;761.0;2197.0;-1414.0;-294.0;398.0
-344.0;377.0;656.0;156.0;594.0;?;671;711.0;1681.0;-782.0;-210.0;191.0
-170.0;398.0;687.0;160.0;425.0;?;879;702.0;1413.0;-1240.0;-86.0;206.0
-110.0;399.0;751.0;236.0;421.0;636.0;640;763.0;1135.0;-1164.0;-112.0;371.0
-85.0;408.0;859.0;41.0;399.0;678.0;992;853.0;975.0;-925.0;-151.0;439.0
64.0;410.0;895.0;-143.0;261.0;772.0;1293;910.0;763.0;-800.0;-258.0;484.0
183.0;418.0;954.0;-217.0;167.0;807.0;1542;1028.0;800.0;-704.0;-278.0;468.0
243.0;435.0;1114.0;-267.0;152.0;890.0;1257;1186.0;648.0;-666.0;-355.0;447.0
287.0;404.0;1177.0;-346.0;140.0;1026.0;-1851;1326.0;476.0;-677.0;-381.0;445.0
327.0;421.0;1223.0;-394.0;164.0;1073.0;-3484;1301.0;881.0;-738.0;-412.0;503.0
309.0;476.0;1385.0;-375.0;253.0;1192.0;-1253;1329.0;1196.0;-830.0;-465.0;414.0
271.0;350.0;1145.0;-301.0;325.0;1257.0;176;1087.0;-278.0;-856.0;-450.0;561.0
264.0;309.0;1133.0;-293.0;312.0;915.0;499;1203.0;778.0;-900.0;-387.0;605.0
268.0;275.0;1364.0;-269.0;272.0;1086.0;877;1466.0;46.0;-1046.0;-392.0;576.0
250.0;294.0;1494.0;-266.0;275.0;1311.0;863;1607.0;2024.0;-1177.0;-428.0;417.0
256.0;301.0;1420.0;-221.0;289.0;1456.0;861;1442.0;2071.0;-1160.0;-395.0;342.0
310.0;303.0;1157.0;-314.0;299.0;1317.0;894;1197.0;520.0;-1327.0;-441.0;360.0
95.0;209.0;924.0;-243.0;356.0;1087.0;834;1054.0;930.0;-1141.0;-596.0;434.0
70.0;147.0;711.0;-303.0;302.0;920.0;819;954.0;1000.0;-1029.0;-481.0;425.0
130.0;211.0;605.0;-246.0;235.0;765.0;801;908.0;1238.0;-1286.0;-477.0;260.0
27.0;271.0;530.0;-6.0;161.0;707.0;784;792.0;985.0;-1501.0;-424.0;?
147.0;254.0;459.0;149.0;189.0;597.0;799;682.0;888.0;-1475.0;-255.0;?
42.0;330.0;455.0;98.0;241.0;505.0;806;610.0;1120.0;-1191.0;-157.0;?
78.0;472.0;624.0;-37.0;276.0;482.0;827;696.0;1020.0;-968.0;-222.0;?
80.0;537.0;942.0;-90.0;263.0;656.0;771;1038.0;789.0;-784.0;-271.0;?
150.0;464.0;1136.0;-130.0;137.0;921.0;775;1227.0;942.0;-726.0;-157.0;?
280.0;400.0;1126.0;-214.0;13.0;1079.0;837;1257.0;1004.0;-664.0;-93.0;?
308.0;451.0;1369.0;-255.0;-23.0;1161.0;673;1522.0;972.0;-579.0;-47.0;?
363.0;362.0;1223.0;-244.0;-75.0;1478.0;818;1414.0;1047.0;-580.0;-45.0;?
421.0;296.0;892.0;-298.0;-32.0;1144.0;1026;1143.0;1162.0;-702.0;-134.0;291.0
492.0;222.0;1131.0;-317.0;134.0;959.0;1248;1421.0;1174.0;-1058.0;?;387.0
357.0;15.0;1349.0;-221.0;391.0;1259.0;2474;1524.0;1758.0;-1185.0;?;434.0
176.0;296.0;1068.0;-205.0;498.0;1276.0;2343;1273.0;828.0;-1202.0;?;313.0
194.0;249.0;842.0;-164.0;529.0;941.0;935;914.0;954.0;-1427.0;?;275.0
-11.0;332.0;750.0;31.0;648.0;820.0;933;748.0;2015.0;-1378.0;?;335.0
-223.0;356.0;683.0;-119.0;692.0;662.0;973;718.0;1724.0;-937.0;?;305.0
-167.0;375.0;645.0;65.0;586.0;602.0;675;743.0;1633.0;-1157.0;?;265.0
-158.0;388.0;686.0;299.0;466.0;589.0;934;807.0;1204.0;-1300.0;?;?
-71.0;400.0;792.0;85.0;475.0;634.0;865;863.0;969.0;-1062.0;?;?
58.0;398.0;820.0;-110.0;406.0;728.0;1504;885.0;786.0;-860.0;?;?
122.0;423.0;891.0;-152.0;281.0;744.0;1595;1008.0;836.0;-767.0;?;?
152.0;499.0;1076.0;-234.0;215.0;872.0;369;1221.0;642.0;-685.0;?;?
268.0;?;1202.0;-316.0;167.0;1027.0;278;1276.0;570.0;-662.0;?;?
308.0;?;1159.0;-376.0;148.0;1100.0;-1193;1169.0;677.0;-686.0;-386.0;?
309.0;491.0;1287.0;-335.0;237.0;1086.0;-1510;1224.0;1103.0;-775.0;-456.0;?
245.0;354.0;1104.0;-268.0;317.0;1147.0;690;1076.0;1059.0;-796.0;-456.0;?
288.0;323.0;1184.0;-336.0;324.0;888.0;866;1284.0;814.0;-861.0;-369.0;618.0
327.0;292.0;1351.0;-368.0;304.0;1120.0;698;1459.0;84.0;-1051.0;-427.0;584.0
295.0;303.0;1466.0;-356.0;326.0;1268.0;877;1437.0;1344.0;-1210.0;-517.0;521.0
250.0;218.0;1205.0;-282.0;353.0;1359.0;776;1118.0;2578.0;-1095.0;-444.0;455.0
350.0;173.0;967.0;-351.0;342.0;1073.0;866;974.0;512.0;-1206.0;-398.0;463.0
121.0;102.0;765.0;-248.0;363.0;934.0;791;1078.0;591.0;-1087.0;-601.0;415.0
132.0;252.0;795.0;-380.0;289.0;885.0;767;1064.0;1062.0;-1105.0;-523.0;275.0
177.0;264.0;719.0;-258.0;279.0;868.0;784;1001.0;1179.0;-1271.0;-452.0;129.0
193.0;385.0;728.0;-61.0;285.0;784.0;775;951.0;1242.0;-1421.0;-400.0;22.0
55.0;403.0;703.0;12.0;336.0;707.0;779;843.0;917.0;-1202.0;-325.0;-29.0
21.0;330.0;624.0;36.0;370.0;617.0;761;846.0;1017.0;-939.0;-220.0;-54.0
21.0;440.0;?;-32.0;315.0;680.0;808;1029.0;1122.0;-842.0;-133.0;-97.0
102.0;398.0;?;-60.0;187.0;903.0;776;1235.0;871.0;-862.0;-189.0;-36.0
209.0;384.0;?;-110.0;68.0;1106.0;703;1205.0;852.0;-860.0;-238.0;74.0
249.0;379.0;1131.0;-156.0;24.0;1079.0;837;1244.0;981.0;-826.0;-242.0;58.0
280.0;400.0;1382.0;-194.0;-1.0;1248.0;624;1388.0;839.0;-782.0;-227.0;-26.0
318.0;301.0;937.0;-214.0;14.0;1325.0;968;915.0;1006.0;-763.0;-194.0;135.0
378.0;247.0;930.0;-253.0;62.0;778.0;1026;1228.0;1219.0;-938.0;-171.0;185.0
375.0;209.0;1290.0;-211.0;227.0;1090.0;925;1515.0;1374.0;-1168.0;-178.0;335.0
252.0;238.0;1060.0;-176.0;473.0;1266.0;2384;1320.0;1156.0;-1201.0;-155.0;388.0
193.0;300.0;892.0;-257.0;494.0;983.0;2004;1109.0;187.0;-1217.0;-100.0;278.0
356.0;260.0;708.0;-248.0;490.0;867.0;?;873.0;1778.0;-1470.0;-134.0;392.0
-140.0;386.0;706.0;97.0;607.0;736.0;?;775.0;2038.0;-1007.0;-288.0;296.0
-134.0;380.0;665.0;?;523.0;656.0;?;728.0;1787.0;-911.0;-194.0;229.0
37.0;410.0;682.0;?;408.0;619.0;?;777.0;1360.0;-1393.0;-286.0;366.0
-61.0;398.0;773.0;?;403.0;632.0;?;810.0;1175.0;-1116.0;-249.0;499.0
100.0;400.0;850.0;?;368.0;721.0;1263;890.0;899.0;-937.0;-182.0;546.0
212.0;404.0;922.0;?;253.0;797.0;1188;1004.0;860.0;-817.0;-265.0;?
202.0;462.0;1016.0;?;205.0;861.0;1431;1168.0;746.0;-733.0;-299.0;430.0
275.0;506.0;1116.0;-296.0;162.0;986.0;160;1284.0;622.0;-687.0;-374.0;432.0
307.0;447.0;1098.0;-373.0;156.0;1037.0;-2355;1234.0;376.0;-687.0;-398.0;486.0
308.0;507.0;1270.0;-392.0;252.0;1006.0;-354;1425.0;1043.0;-737.0;-476.0;454.0
221.0;421.0;1369.0;-322.0;340.0;1224.0;1820;1244.0;939.0;-824.0;-515.0;565.0
267.0;346.0;1080.0;-289.0;352.0;1163.0;737;1025.0;-357.0;-887.0;-429.0;694.0
306.0;294.0;1264.0;-326.0;287.0;888.0;456;1442.0;655.0;-1017.0;-371.0;694.0
289.0;256.0;1503.0;-296.0;248.0;1274.0;909;1535.0;338.0;-1105.0;-437.0;610.0
270.0;265.0;?;-297.0;253.0;1387.0;915;1349.0;2085.0;-1118.0;-490.0;432.0
343.0;166.0;?;-361.0;240.0;1255.0;825;1085.0;1335.0;-1212.0;-448.0;373.0
249.0;-216.0;?;-294.0;346.0;990.0;818;1020.0;530.0;-1365.0;-599.0;431.0
25.0;195.0;?;-221.0;376.0;881.0;807;1088.0;1007.0;-934.0;-582.0;405.0
161.0;297.0;?;-339.0;335.0;871.0;803;1082.0;1156.0;-1165.0;-443.0;274.0
74.0;123.0;?;-130.0;300.0;883.0;794;1029.0;1346.0;-1430.0;-493.0;99.0
24.0;-28.0;?;82.0;282.0;749.0;780;889.0;954.0;-1362.0;-308.0;-47.0
64.0;551.0;?;63.0;335.0;654.0;?;804.0;1060.0;-1075.0;-195.0;-64.0
1.0;410.0;?;-64.0;347.0;588.0;?;746.0;1053.0;?;-147.0;-64.0
70.0;546.0;?;-55.0;277.0;559.0;759;873.0;863.0;?;-225.0;-73.0
126.0;510.0;?;-74.0;?;690.0;814;1047.0;849.0;?;-263.0;-17.0
216.0;526.0;?;-187.0;?;889.0;832;1162.0;864.0;?;-274.0;78.0
279.0;468.0;?;-257.0;?;951.0;771;1010.0;984.0;?;-268.0;228.0
415.0;540.0;1159.0;-251.0;?;966.0;825;1349.0;874.0;?;-275.0;236.0
425.0;379.0;1315.0;-267.0;?;1288.0;507;1405.0;1163.0;?;-245.0;285.0
467.0;?;953.0;-336.0;?;1212.0;830;1179.0;1187.0;?;-220.0;383.0
479.0;?;1233.0;-328.0;?;970.0;915;1498.0;1507.0;?;-228.0;482.0
407.0;?;1278.0;-328.0;?;1382.0;1711;1351.0;1083.0;?;-262.0;567.0
306.0;?;990.0;-302.0;?;1191.0;3666;1164.0;464.0;?;-295.0;306.0
255.0;?;693.0;-217.0;?;881.0;1960;890.0;1840.0;?;-322.0;246.0
166.0;?;667.0;4.0;?;685.0;476;778.0;1952.0;?;-357.0;370.0
-180.0;?;626.0;-101.0;?;615.0;1045;749.0;1645.0;-972.0;-270.0;366.0
36.0;?;650.0;-345.0;?;567.0;539;760.0;1257.0;-1240.0;-337.0;307.0
-62.0;?;683.0;181.0;478.0;567.0;698;763.0;1056.0;-1377.0;-442.0;303.0
-71.0;?;751.0;126.0;412.0;619.0;841;832.0;839.0;-1041.0;-323.0;332.0
125.0;?;852.0;-132.0;322.0;710.0;964;856.0;769.0;-795.0;-215.0;396.0
187.0;?;855.0;-174.0;212.0;782.0;1296;939.0;718.0;-683.0;-247.0;425.0
206.0;?;939.0;-224.0;186.0;809.0;1322;1008.0;691.0;-649.0;-366.0;439.0
271.0;?;1040.0;-311.0;176.0;916.0;578;1211.0;558.0;-646.0;-375.0;425.0
323.0;437.0;1116.0;-401.0;180.0;1008.0;-1337;1167.0;893.0;-682.0;-392.0;469.0
313.0;529.0;1231.0;-412.0;231.0;1018.0;-1978;1490.0;851.0;-757.0;-445.0;370.0
299.0;494.0;1497.0;-343.0;292.0;1256.0;-790;1336.0;855.0;-816.0;-474.0;478.0
243.0;243.0;1048.0;-288.0;355.0;1239.0;-109;1063.0;408.0;-849.0;-436.0;659.0
255.0;292.0;1322.0;-263.0;355.0;840.0;593;1368.0;466.0;-904.0;-365.0;690.0
274.0;199.0;1463.0;-253.0;326.0;1303.0;1411;1547.0;171.0;-1034.0;-381.0;588.0
276.0;221.0;1425.0;-248.0;312.0;1386.0;1016;1437.0;2186.0;-1110.0;-431.0;379.0
327.0;158.0;1166.0;-338.0;253.0;1354.0;734;1204.0;1200.0;-1197.0;-378.0;331.0
298.0;332.0;1026.0;-348.0;329.0;1149.0;838;1088.0;824.0;-1505.0;-566.0;298.0
-32.0;408.0;921.0;-187.0;426.0;990.0;778;1050.0;887.0;-962.0;-655.0;260.0
105.0;166.0;776.0;-318.0;413.0;924.0;825;1005.0;1432.0;-1169.0;-393.0;207.0
44.0;270.0;653.0;-63.0;393.0;826.0;806;924.0;1181.0;-1400.0;-383.0;101.0
-13.0;252.0;620.0;120.0;406.0;747.0;807;825.0;748.0;-1385.0;-255.0;14.0
34.0;352.0;593.0;7.0;400.0;617.0;811;786.0;1056.0;-1204.0;-148.0;-68.0
81.0;395.0;699.0;-78.0;306.0;605.0;816;?;1016.0;-1038.0;-180.0;-98.0
52.0;414.0;762.0;-11.0;250.0;664.0;802;?;770.0;-946.0;-281.0;-46.0
64.0;396.0;834.0;38.0;179.0;737.0;830;?;812.0;?;-239.0;34.0
168.0;409.0;913.0;-104.0;131.0;834.0;843;?;927.0;?;-150.0;118.0
223.0;380.0;973.0;-197.0;70.0;906.0;796;?;1066.0;?;-133.0;199.0
230.0;409.0;848.0;-183.0;16.0;905.0;855;?;965.0;?;-169.0;282.0
293.0;452.0;969.0;-155.0;35.0;885.0;782;?;1100.0;?;-216.0;224.0
307.0;540.0;1312.0;?;?;1034.0;823;?;1037.0;?;-229.0;96.0
306.0;402.0;1326.0;?;176.0;1376.0;643;?;1315.0;?;-197.0;316.0
286.0;308.0;914.0;?;260.0;1083.0;917;?;1792.0;?;-202.0;566.0
?;374.0;1412.0;?;392.0;1006.0;2021;?;704.0;?;-230.0;700.0
?;195.0;1345.0;?;418.0;1423.0;2121;1336.0;1346.0;?;-284.0;513.0
227.0;291.0;951.0;?;336.0;1176.0;2023;1091.0;2111.0;-1034.0;-314.0;185.0
342.0;253.0;719.0;?;306.0;873.0;1344;786.0;1836.0;-1409.0;-295.0;344.0
212.0;285.0;615.0;?;584.0;666.0;350;768.0;1530.0;-1357.0;-386.0;463.0
-114.0;385.0;629.0;?;739.0;572.0;587;747.0;1391.0;-932.0;-490.0;252.0
-45.0;429.0;640.0;?;648.0;532.0;555;753.0;1000.0;-1317.0;-578.0;202.0
-190.0;391.0;692.0;?;595.0;571.0;445;710.0;1060.0;-1340.0;-381.0;273.0
-33.0;367.0;697.0;?;556.0;586.0;185;704.0;640.0;-949.0;-58.0;358.0
72.0;362.0;774.0;-140.0;367.0;621.0;-385;788.0;684.0;-722.0;-126.0;403.0
121.0;331.0;781.0;-159.0;227.0;702.0;-394;906.0;703.0;-640.0;-274.0;342.0
190.0;370.0;858.0;-262.0;194.0;769.0;-221;1014.0;667.0;-631.0;-386.0;328.0
244.0;438.0;?;-342.0;200.0;834.0;-95;1074.0;872.0;-633.0;-408.0;345.0
228.0;397.0;?;-367.0;254.0;879.0;-120;958.0;541.0;-680.0;-443.0;353.0
175.0;347.0;?;-280.0;311.0;839.0;-115;818.0;567.0;-684.0;-425.0;444.0
156.0;335.0;757.0;-173.0;368.0;725.0;-319;865.0;565.0;-731.0;-363.0;416.0
132.0;328.0;744.0;-149.0;358.0;715.0;-273;865.0;488.0;-777.0;-279.0;325.0
196.0;268.0;619.0;-217.0;314.0;?;-165;750.0;546.0;?;-270.0;289.0
234.0;399.0;704.0;-252.0;297.0;?;-416;933.0;1466.0;-940.0;-352.0;204.0
187.0;392.0;1186.0;-214.0;356.0;792.0;419;1534.0;1635.0;-935.0;-439.0;124.0
103.0;326.0;1750.0;-175.0;400.0;1298.0;869;1970.0;515.0;-805.0;-403.0;87.0
126.0;305.0;1629.0;-158.0;356.0;1811.0;617;1574.0;1033.0;-752.0;-305.0;49.0
197.0;276.0;1218.0;-186.0;304.0;1271.0;930;1115.0;1289.0;-744.0;-282.0;206.0
185.0;420.0;1206.0;-234.0;295.0;1173.0;812;1106.0;1324.0;-649.0;-316.0;115.0
217.0;456.0;1119.0;-330.0;212.0;1146.0;737;1013.0;770.0;-649.0;-277.0;-20.0
173.0;407.0;980.0;-211.0;225.0;978.0;824;1013.0;1043.0;-1289.0;-325.0;240.0
37.0;620.0;1670.0;-206.0;379.0;1308.0;987;1506.0;557.0;-752.0;-440.0;687.0
106.0;584.0;1500.0;-63.0;301.0;1489.0;882;1146.0;642.0;-778.0;-544.0;777.0
102.0;536.0;1162.0;-115.0;252.0;1180.0;785;915.0;721.0;-675.0;-443.0;551.0
334.0;560.0;896.0;-365.0;130.0;930.0;723;725.0;92.0;-895.0;-476.0;457.0
289.0;553.0;633.0;-151.0;184.0;662.0;809;482.0;1509.0;-1247.0;-724.0;258.0
234.0;469.0;508.0;?;266.0;432.0;799;323.0;1293.0;-1205.0;-462.0;336.0
339.0;417.0;466.0;?;363.0;335.0;776;387.0;333.0;-1652.0;-532.0;414.0
209.0;429.0;442.0;?;401.0;314.0;789;453.0;1639.0;-1370.0;-502.0;344.0
314.0;430.0;538.0;?;337.0;359.0;763;546.0;1375.0;-1158.0;-495.0;238.0
398.0;354.0;635.0;?;248.0;479.0;797;588.0;1022.0;-936.0;-540.0;252.0
378.0;288.0;690.0;?;175.0;550.0;?;627.0;?;-692.0;?;328.0
316.0;276.0;715.0;?;90.0;607.0;?;696.0;1074.0;-514.0;?;415.0
244.0;296.0;706.0;?;12.0;658.0;?;746.0;850.0;-445.0;?;369.0
252.0;319.0;636.0;?;-16.0;610.0;?;598.0;722.0;-452.0;?;403.0
246.0;308.0;521.0;?;-4.0;529.0;?;572.0;707.0;-556.0;?;329.0
210.0;?;722.0;?;76.0;502.0;?;1238.0;722.0;-628.0;?;293.0
84.0;?;1412.0;?;150.0;921.0;?;1877.0;743.0;-656.0;-217.0;291.0
120.0;?;1736.0;?;185.0;1569.0;?;1500.0;770.0;-701.0;-186.0;848.0
164.0;?;1506.0;-112.0;196.0;1648.0;?;1083.0;961.0;-706.0;-198.0;692.0
183.0;?;1303.0;-92.0;167.0;1131.0;1185;961.0;1673.0;-637.0;-279.0;?
147.0;?;1286.0;-106.0;115.0;1261.0;725;2392.0;1585.0;-548.0;-226.0;?
415.0;?;861.0;-352.0;145.0;1212.0;454;438.0;1646.0;-773.0;-79.0;?
418.0;?;637.0;-532.0;458.0;604.0;890;644.0;1328.0;-1520.0;-221.0;?
323.0;?;612.0;-578.0;877.0;556.0;845;756.0;990.0;-1799.0;-629.0;?
11.0;?;662.0;-267.0;946.0;574.0;-284;744.0;872.0;-1525.0;-1001.0;?
-11.0;?;700.0;-176.0;597.0;600.0;-848;703.0;911.0;-1209.0;-898.0;?
116.0;324.0;640.0;15.0;?;594.0;-2257;598.0;913.0;-1278.0;-250.0;?
10.0;365.0;774.0;531.0;?;527.0;26;925.0;899.0;-1006.0;-370.0;?
140.0;204.0;1073.0;-138.0;?;810.0;3987;1223.0;622.0;-729.0;-724.0;?
243.0;250.0;1442.0;-439.0;?;1127.0;1398;1739.0;973.0;-719.0;-309.0;?
284.0;362.0;1916.0;-462.0;?;1534.0;-335;2373.0;575.0;-690.0;-284.0;?
270.0;215.0;1387.0;-444.0;?;1854.0;695;1301.0;237.0;-703.0;-396.0;?
132.0;278.0;963.0;-301.0;?;1102.0;650;860.0;621.0;-636.0;-517.0;75.0
80.0;323.0;1037.0;-222.0;?;930.0;848;693.0;399.0;-693.0;-437.0;145.0
7.0;406.0;968.0;-17.0;?;931.0;790;771.0;668.0;-1115.0;-365.0;303.0
22.0;295.0;760.0;372.0;?;725.0;761;670.0;600.0;-1316.0;-123.0;336.0
184.0;255.0;694.0;438.0;?;643.0;808;841.0;830.0;-2066.0;211.0;246.0
82.0;197.0;644.0;154.0;436.0;632.0;841;794.0;1435.0;-1366.0;55.0;194.0
166.0;184.0;562.0;-405.0;?;552.0;825;713.0;1302.0;-868.0;-72.0;163.0
201.0;165.0;422.0;?;?;498.0;850;495.0;1587.0;-980.0;-311.0;249.0
176.0;318.0;519.0;?;?;314.0;803;840.0;841.0;-980.0;-617.0;232.0
116.0;463.0;1062.0;?;?;706.0;?;1417.0;1690.0;-782.0;-467.0;19.0
103.0;565.0;1586.0;?;?;1133.0;?;1744.0;872.0;-724.0;-280.0;97.0
51.0;375.0;1649.0;?;?;1663.0;?;1253.0;682.0;-655.0;-184.0;528.0
84.0;98.0;1083.0;?;?;1244.0;?;799.0;981.0;-555.0;-58.0;914.0
65.0;406.0;1217.0;?;?;1059.0;?;1323.0;758.0;-424.0;-81.0;476.0
230.0;337.0;897.0;-190.0;?;1147.0;?;1246.0;747.0;-503.0;-65.0;-231.0
436.0;471.0;687.0;-489.0;?;807.0;?;1001.0;739.0;-1151.0;-120.0;-94.0
238.0;441.0;589.0;-439.0;?;580.0;?;843.0;840.0;-1515.0;-431.0;433.0
-22.0;416.0;643.0;-267.0;?;569.0;?;742.0;1138.0;-1612.0;-683.0;423.0
-215.0;425.0;655.0;168.0;?;581.0;?;685.0;1718.0;-1069.0;-636.0;314.0
