InertialMeasurementUnit L-SHOE EuX;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX
?;1003.0;68;6;703;68;-509.0;2980;-2980
-158;823.0;66;5;703;66;-491.0;3326;-3326
-158;838.0;52;-11;697;52;-522.0;3453;-3453
-159;969.0;68;-13;703;68;-536.0;4263;-4263
-159;1058.0;9;18;708;9;-596.0;3271;-3271
-159;1101.0;-37;17;707;-37;-598.0;1026;-1026
-159;1139.0;9;-7;706;9;-561.0;-35;35
-159;?;-4;-5;699;-4;-564.0;-2;2
-159;?;-29;-7;703;-29;-563.0;40;-40
-159;930.0;-6;-10;705;-6;-509.0;-174;174
-159;963.0;6;-7;706;6;-542.0;-376;376
-159;1006.0;-16;-3;710;-16;-556.0;-283;283
-159;1054.0;-37;1;709;-37;-594.0;-208;208
-159;1063.0;-19;-13;711;-19;?;-159;159
-159;1019.0;-2;?;707;-2;?;164;-164
-159;995.0;-22;?;701;-22;?;402;-402
-159;1001.0;-19;?;706;-19;?;388;-388
-159;1004.0;-5;?;708;-5;?;404;-404
-159;1011.0;-17;?;703;-17;?;485;-485
-159;1022.0;-17;?;704;-17;?;590;-590
-159;1025.0;-8;?;708;?;-481.0;686;-686
-159;986.0;3;?;709;?;-416.0;736;-736
-159;976.0;21;?;712;?;-394.0;687;-687
-159;997.0;7;-2;710;?;-497.0;744;-744
-159;998.0;-5;5;710;?;-424.0;691;-691
-159;949.0;21;-3;715;?;-473.0;266;-266
-159;966.0;22;0;713;?;-505.0;47;-47
-159;1006.0;10;-6;714;?;-398.0;81;-81
-159;1024.0;42;4;713;?;-400.0;20;-20
-159;970.0;33;23;711;?;-413.0;1;-1
-159;896.0;-39;5;715;?;-392.0;5;-5
-159;910.0;-52;-6;713;?;-380.0;-8;8
-159;975.0;-14;-2;713;?;-419.0;31;-31
-159;974.0;-11;-1;710;?;-389.0;-25;25
-159;?;-34;3;709;?;-414.0;-60;60
-159;931.0;-21;1;709;-21;-402.0;-9;9
-159;917.0;-17;5;714;-17;-375.0;-44;44
-159;954.0;-61;11;726;-61;-406.0;-50;50
-159;966.0;-60;-3;720;-60;-388.0;-24;24
-159;955.0;-36;-10;711;-36;-391.0;-26;26
-159;933.0;-57;-9;717;?;-423.0;-22;22
-159;922.0;-35;-8;713;?;-386.0;-25;25
-159;982.0;24;-17;709;?;-346.0;-23;23
-159;977.0;28;-15;708;?;-373.0;0;0
-159;906.0;17;20;701;?;-295.0;22;-22
-159;906.0;15;-17;710;?;-310.0;-3;3
-160;939.0;40;-31;707;?;-323.0;-26;26
-161;931.0;79;16;686;?;-270.0;-11;11
-161;989.0;67;-2;681;?;-290.0;-22;22
-163;943.0;73;-8;668;?;-280.0;-37;37
-164;905.0;120;-10;669;120;-293.0;-15;15
-164;905.0;67;1;672;67;-304.0;-29;29
-165;966.0;49;4;687;49;-341.0;-59;59
-165;986.0;3;-21;671;3;-327.0;-52;52
-166;976.0;-1;-5;671;-1;-333.0;-53;53
-166;976.0;1;-1;696;1;-348.0;-36;36
-170;972.0;-487;-77;673;?;-344.0;12;-12
-172;948.0;-943;-273;845;?;-393.0;5;?
-172;947.0;-1752;-531;474;?;-429.0;-14;?
-168;921.0;-3150;-296;14;?;-414.0;-14;?
-161;987.0;-3417;2;191;-3417;-430.0;-32;?
-156;979.0;-2827;-33;150;-2827;-479.0;-26;?
-152;923.0;-2487;463;628;-2487;-442.0;-14;?
-148;941.0;-1870;406;973;-1870;-440.0;13;-13
-146;973.0;-1456;-136;688;-1456;-437.0;8;-8
-142;941.0;-1712;72;747;-1712;-437.0;-22;22
-138;900.0;-1433;97;804;-1433;-482.0;-4;4
-136;919.0;-1121;31;833;-1121;?;-25;25
?;929.0;-1681;234;676;-1681;?;-22;22
?;918.0;-1317;152;853;-1317;?;26;-26
-123;908.0;-2108;154;910;-2108;?;20;-20
-118;909.0;-3377;?;733;-3377;?;-4;4
-114;939.0;-3901;?;852;-3901;?;-4;4
-102;958.0;-4786;?;482;-4786;?;-1;1
-92;948.0;1;?;864;1;?;-16;16
-95;915.0;3201;?;1202;3201;?;-25;25
-99;952.0;509;?;699;509;?;-27;27
-100;1016.0;291;?;765;291;?;-54;54
-101;1138.0;306;?;765;306;-369.0;-73;73
-101;1015.0;-56;?;706;-56;-421.0;-51;51
-101;774.0;226;?;753;226;-428.0;-3;3
-101;863.0;23;?;706;23;-411.0;33;-33
-101;?;30;?;755;30;-432.0;102;-102
-101;1012.0;24;?;742;24;-432.0;109;-109
-101;999.0;39;?;727;39;-459.0;261;-261
-101;977.0;32;22;736;32;-470.0;920;-920
-101;993.0;0;33;731;0;-440.0;1478;-1478
-101;1083.0;-26;29;729;-26;-421.0;1651;-1651
-101;1083.0;-9;27;734;-9;-471.0;1746;-1746
-101;953.0;24;30;732;24;-469.0;1736;-1736
-101;939.0;-5;24;728;-5;-437.0;1328;-1328
-101;1021.0;-29;19;733;-29;-418.0;304;-304
-101;1035.0;6;24;729;6;-454.0;-366;366
-101;970.0;-11;20;729;-11;-461.0;-234;234
-101;970.0;-34;12;738;-34;-420.0;-76;76
-101;994.0;-7;11;738;-7;-411.0;-73;73
-101;955.0;-14;3;741;-14;-416.0;-37;37
-101;979.0;-11;-4;736;-11;-406.0;61;-61
-101;1009.0;-8;4;729;-8;-440.0;45;-45
-101;1011.0;2;-1;738;2;-396.0;-34;?
-101;972.0;23;2;731;23;-395.0;-33;?
-101;965.0;-13;8;727;-13;-396.0;-7;?
-101;957.0;-17;-9;745;-17;-383.0;43;?
-101;947.0;7;5;748;7;-383.0;76;?
-101;948.0;-29;-11;756;-29;-390.0;94;?
-101;988.0;-28;-28;755;-28;-354.0;58;?
-101;977.0;-7;4;732;-7;-364.0;17;?
-101;942.0;-17;-3;734;-17;-378.0;27;-27
-101;934.0;5;-5;735;5;-389.0;-33;33
-101;946.0;-15;6;735;-15;-380.0;-61;61
-101;988.0;6;-2;746;6;-400.0;-32;32
-101;962.0;30;4;740;30;-410.0;-34;34
-101;924.0;-17;7;734;-17;-411.0;-11;11
-101;939.0;0;4;737;0;-438.0;7;-7
-101;957.0;-6;3;735;-6;-438.0;3;-3
-101;988.0;-14;-4;737;-14;-401.0;17;-17
-101;990.0;16;-2;739;16;-505.0;4;-4
-101;952.0;10;3;737;10;-551.0;-28;28
-101;936.0;-7;-3;740;-7;-542.0;-12;12
-101;965.0;-16;-1;736;-16;?;-9;9
-101;956.0;-8;-1;735;-8;?;-43;43
-101;970.0;-14;-3;739;-14;?;-17;17
-101;1006.0;-32;-1;738;-32;?;30;-30
-101;987.0;-21;-2;735;-21;?;6;-6
-101;964.0;4;0;736;4;?;-23;23
-101;965.0;6;1;737;6;?;0;0
-101;966.0;-1;7;735;-1;?;?;-20
-101;963.0;16;12;730;16;?;?;-3
-101;975.0;3;2;730;3;?;?;24
-101;987.0;-15;-3;734;-15;?;?;45
-101;979.0;4;0;736;4;?;?;24
-101;967.0;5;-3;738;5;?;?;-9
-101;972.0;5;3;734;5;?;-23;23
-101;977.0;-5;4;734;-5;-450.0;-30;30
-101;958.0;-16;2;735;-16;-420.0;-25;25
-101;955.0;-5;4;733;-5;-452.0;-5;5
-101;966.0;-16;2;736;-16;-460.0;27;-27
-101;956.0;-12;0;735;-12;-453.0;-17;17
-101;967.0;13;-7;735;13;-468.0;3;-3
-101;978.0;2;-6;733;2;-495.0;32;-32
-101;969.0;-22;2;731;-22;-493.0;-7;7
-101;958.0;-14;-1;736;-14;-480.0;-12;12
-101;962.0;-6;-4;734;-6;-510.0;-4;4
-101;958.0;5;1;730;5;-499.0;?;-22
-101;964.0;46;4;736;46;-503.0;?;-5
-101;981.0;48;5;730;48;-539.0;?;71
-101;990.0;32;0;726;32;-522.0;?;37
-101;954.0;34;-3;736;34;-497.0;?;-2
-101;977.0;34;-3;736;34;-538.0;?;68
-101;995.0;47;-5;733;47;-520.0;?;45
-101;986.0;18;1;731;18;-492.0;?;1
-101;976.0;-19;5;722;-19;-483.0;?;28
-101;995.0;-10;-2;726;-10;-482.0;?;12
-101;1003.0;18;-5;736;18;-450.0;?;-18
-101;963.0;43;-3;730;?;-459.0;18;-18
-101;957.0;37;-2;728;?;-443.0;3;-3
-101;968.0;39;-2;727;?;-448.0;-21;21
-102;977.0;50;1;720;?;-470.0;-39;39
-102;987.0;75;-2;726;?;-472.0;-27;?
-102;958.0;94;-9;733;?;-512.0;-2;?
-102;961.0;60;-2;719;?;-509.0;-2;?
-102;991.0;49;4;716;?;-527.0;4;?
-102;971.0;68;-18;739;?;-541.0;47;?
-102;953.0;72;-19;737;?;-555.0;49;?
-102;937.0;13;5;712;?;-533.0;23;?
-102;943.0;-46;5;712;-46;-528.0;16;?
-102;956.0;-13;3;718;-13;-529.0;-18;?
-102;938.0;-6;7;713;-6;-494.0;-30;?
-102;937.0;-26;3;716;-26;-518.0;-10;?
-102;937.0;-28;8;715;-28;-499.0;-4;?
-102;956.0;-37;3;717;-37;-464.0;-17;?
-102;955.0;-26;-5;721;-26;-442.0;-3;3
-102;941.0;-17;5;712;-17;-439.0;51;-51
-102;929.0;-4;1;716;-4;-450.0;38;-38
-102;948.0;11;-4;724;11;-441.0;-2;2
-102;931.0;-3;0;719;-3;-450.0;18;-18
-102;944.0;-4;-2;717;-4;-455.0;11;-11
-102;947.0;4;0;715;4;-499.0;7;-7
-102;968.0;-6;-2;718;-6;-469.0;61;-61
-102;937.0;8;-8;724;8;-419.0;38;-38
-102;942.0;7;-8;725;7;-427.0;-26;26
-102;962.0;-26;-5;721;-26;-449.0;-25;25
-102;929.0;-9;0;719;-9;-440.0;24;-24
-102;935.0;14;2;719;14;-454.0;18;-18
-102;937.0;-12;-1;721;-12;-453.0;-29;29
-102;927.0;-11;-4;722;-11;-457.0;32;-32
-102;916.0;-6;1;719;-6;-445.0;?;-18
-102;909.0;-1;3;717;-1;?;?;22
-102;917.0;15;3;719;15;?;?;-30
-102;924.0;5;6;720;5;?;?;9
-102;948.0;3;3;721;3;?;?;26
-102;931.0;8;3;719;8;?;?;-11
-102;944.0;22;5;715;22;?;?;13
-102;938.0;1;?;719;1;?;?;35
-102;913.0;-37;?;724;-37;?;?;22
-102;910.0;-19;?;722;-19;?;?;13
-102;931.0;-12;?;721;-12;?;-8;8
-102;?;-16;?;719;-16;?;14;-14
-102;?;3;?;720;3;?;33;-33
-102;?;1;?;724;1;-405.0;23;-23
?;?;6;?;723;6;-413.0;29;-29
?;?;15;?;723;15;-414.0;47;-47
?;919.0;-4;?;723;-4;-416.0;17;-17
?;928.0;9;0;724;9;-439.0;-1;1
?;939.0;30;1;722;30;-460.0;-5;5
?;948.0;23;2;722;23;-481.0;17;-17
?;943.0;24;2;721;24;-514.0;25;-25
?;937.0;9;1;719;9;-544.0;-4;4
?;929.0;-15;-3;727;-15;-546.0;33;-33
?;917.0;-9;6;721;-9;-526.0;1;-1
?;?;-9;8;715;-9;-537.0;-28;28
?;?;-17;-2;720;-17;-572.0;40;-40
-102;?;-16;-2;722;-16;-551.0;25;-25
-102;?;15;-6;729;15;-550.0;-13;13
-102;?;64;-6;725;64;-550.0;5;-5
-102;?;36;6;723;36;-542.0;29;-29
-102;?;-2;7;722;-2;-560.0;14;-14
-102;?;19;-2;722;19;-566.0;-34;34
-102;976.0;14;0;722;14;-597.0;-54;54
-102;966.0;-4;7;710;-4;-592.0;-13;13
-102;962.0;-12;3;715;-12;-590.0;9;-9
-102;933.0;-14;4;716;-14;-606.0;-27;27
-102;937.0;16;7;703;16;-550.0;-4;4
-102;921.0;-7;6;709;-7;-585.0;23;-23
-102;955.0;-56;0;721;-56;-572.0;-32;32
-102;951.0;-31;-7;722;-31;-539.0;-33;33
-102;944.0;-33;3;716;-33;-537.0;-1;1
-102;952.0;-21;7;716;-21;-544.0;-16;16
-102;951.0;8;9;715;8;?;-20;20
-102;950.0;-20;12;711;-20;?;12;-12
-102;958.0;-27;-2;715;-27;?;27;-27
-102;969.0;-24;-5;713;-24;?;9;-9
-102;948.0;-29;-1;716;-29;?;13;-13
-102;955.0;-18;0;721;-18;?;14;-14
-102;956.0;-2;1;718;-2;?;5;-5
-102;946.0;-8;-1;718;-8;?;6;-6
-102;937.0;-7;-1;721;-7;?;-3;3
-102;?;14;0;721;14;?;-12;12
-102;?;1;3;?;1;?;-12;12
-102;?;-4;-5;?;-4;?;15;-15
-102;?;-12;-4;?;-12;?;39;-39
-102;?;-24;6;713;-24;?;12;-12
-102;?;2;-1;719;2;?;-21;21
-102;?;-8;-1;715;-8;-500.0;-3;3
-102;?;-14;6;714;-14;-484.0;50;-50
-102;956.0;21;-5;723;21;-498.0;22;-22
-102;955.0;19;-10;728;19;-494.0;1;-1
-102;956.0;-7;0;723;-7;-493.0;26;-26
-102;955.0;-16;3;715;-16;-512.0;0;0
-102;956.0;-16;-2;721;-16;-490.0;22;-22
-102;937.0;-16;-4;722;-16;-509.0;36;-36
-102;957.0;-15;-4;718;-15;-490.0;-12;12
-102;964.0;-1;-4;722;-1;-500.0;9;-9
-102;957.0;4;-5;726;4;-478.0;25;-25
-102;950.0;-6;-9;727;-6;-482.0;-19;19
-102;939.0;3;-6;725;3;-492.0;-14;14
-102;957.0;-2;-1;720;-2;-483.0;6;-6
-102;942.0;-2;-2;719;-2;-473.0;8;-8
-102;953.0;3;-3;719;3;-496.0;3;-3
-102;954.0;-6;-4;722;-6;-504.0;-14;14
-102;957.0;11;-2;720;11;-503.0;2;-2
-102;947.0;17;0;714;17;-478.0;15;-15
-102;953.0;14;-4;719;14;-489.0;22;-22
-102;949.0;11;-3;719;11;-493.0;26;-26
-102;946.0;-9;0;715;-9;-520.0;14;-14
-102;955.0;-6;-3;719;-6;-485.0;7;-7
-102;966.0;5;-2;721;5;-488.0;20;-20
-102;956.0;0;-3;722;0;-500.0;45;-45
-102;957.0;21;0;718;21;-510.0;?;0
-102;952.0;33;1;718;33;-509.0;?;36
-102;937.0;11;-3;724;11;-497.0;?;11
-102;950.0;4;-3;724;4;-493.0;?;32
-102;957.0;-3;-3;724;-3;-514.0;?;40
-102;952.0;-4;-2;720;-4;-504.0;-13;13
-102;961.0;12;-3;719;12;-502.0;-20;20
-102;936.0;-7;0;718;-7;-514.0;-5;5
-102;939.0;-25;3;715;-25;-497.0;-21;?
-102;929.0;-7;-5;721;-7;-493.0;-54;?
-102;930.0;3;-4;723;?;-508.0;5;?
-102;968.0;8;-5;723;?;-511.0;1;?
-102;940.0;-9;-5;722;?;-509.0;-34;?
-102;944.0;-28;-2;721;?;-519.0;-15;?
-102;956.0;-15;-6;719;?;-501.0;10;?
-102;937.0;-15;-3;717;?;-500.0;27;?
-102;938.0;-11;-3;722;?;-499.0;-1;?
-102;948.0;4;-6;723;?;-492.0;7;?
-102;956.0;-4;-3;723;?;-512.0;-14;14
-102;941.0;-34;2;709;?;-508.0;-27;27
-102;943.0;-23;3;700;?;-512.0;6;-6
?;951.0;-4;-3;721;?;-506.0;-21;21
?;929.0;-42;-8;723;?;-516.0;4;-4
?;925.0;-23;-3;716;?;-493.0;14;-14
-102;936.0;15;-1;721;15;-511.0;-6;6
-102;954.0;-1;0;718;-1;-500.0;25;-25
-102;955.0;-6;6;715;-6;-501.0;13;-13
-102;950.0;-14;4;717;-14;-505.0;-38;38
-102;938.0;-24;0;718;-24;-505.0;-47;47
-102;937.0;-40;3;712;-40;-521.0;1;-1
-102;928.0;-97;6;713;-97;-510.0;9;-9
-102;927.0;-157;17;720;-157;-510.0;-32;32
-102;947.0;-146;13;720;-146;-500.0;-23;23
-102;935.0;-102;-12;724;-102;-511.0;5;-5
-101;941.0;-82;-13;732;-82;-494.0;-1;1
-101;954.0;-29;-12;734;-29;-496.0;5;-5
-101;928.0;-9;-15;736;-9;-490.0;23;-23
-101;920.0;-38;-6;735;-38;-488.0;14;-14
?;948.0;5;-7;732;5;-488.0;7;-7
?;954.0;31;-9;733;31;-469.0;16;-16
?;963.0;-12;-3;735;-12;-488.0;8;-8
?;958.0;-4;-7;730;-4;-496.0;-23;23
?;963.0;-21;-11;730;-21;-499.0;-32;?
?;952.0;-29;-7;733;-29;-515.0;-44;?
?;951.0;14;-3;728;14;-529.0;-201;?
?;973.0;-19;3;726;-19;-530.0;-510;?
?;993.0;-11;-1;?;-11;-520.0;-769;?
?;1005.0;1;-13;?;1;-531.0;-1042;?
?;994.0;-34;-13;?;-34;-528.0;-1521;?
-101;986.0;-9;-5;?;-9;-524.0;-1567;?
-101;995.0;14;-5;?;14;-553.0;-962;?
-101;1011.0;-7;-8;?;-7;-546.0;-250;?
-101;1049.0;-32;0;?;-32;-536.0;470;?
-101;1048.0;-7;1;?;-7;-528.0;649;?
-101;1022.0;-20;-4;?;-20;-531.0;524;-524
-101;994.0;-55;-3;?;-55;-521.0;704;-704
-101;973.0;-18;-5;?;-18;?;841;-841
-101;966.0;-22;-5;?;-22;-476.0;875;-875
-101;995.0;-62;5;721;-62;-477.0;636;-636
-101;1013.0;-63;2;726;-63;-449.0;304;-304
-100;1007.0;-39;-12;742;-39;-501.0;194;-194
-100;996.0;-41;-9;734;-41;-539.0;-226;226
-100;995.0;-94;8;726;-94;-520.0;-564;564
-100;986.0;-64;9;736;-64;-545.0;-486;486
-100;985.0;-23;-27;749;-23;-599.0;-816;816
-100;1017.0;-195;15;739;-195;-643.0;-654;654
-100;1066.0;-359;-35;818;-359;-749.0;-148;148
-98;1048.0;-835;39;899;-835;-779.0;-197;197
-94;987.0;-2345;96;1028;-2345;-797.0;-8;8
-89;972.0;-3345;-1;1229;-3345;?;46;-46
-82;1034.0;-1269;616;925;-1269;-683.0;-46;46
-83;1094.0;2557;561;552;2557;-622.0;29;-29
-95;947.0;4279;-234;688;4279;-565.0;24;-24
-105;909.0;3763;-300;888;3763;-557.0;49;-49
-112;868.0;2936;-347;917;2936;-557.0;51;-51
-121;827.0;1615;-236;848;1615;-514.0;17;-17
-126;879.0;778;4;892;778;-519.0;-30;30
-130;898.0;1251;78;942;1251;-501.0;-17;17
-135;905.0;1933;147;913;1933;-500.0;6;-6
-141;935.0;2119;49;892;2119;-478.0;-34;34
-145;927.0;1793;-59;1000;1793;-456.0;11;-11
-148;895.0;1443;-104;1033;1443;-445.0;20;-20
-151;847.0;1140;59;495;1140;-504.0;-99;99
-152;842.0;896;154;217;896;-522.0;25;-25
-153;881.0;685;634;-649;685;-570.0;-11;11
-153;928.0;535;605;-1301;535;-583.0;-86;86
-154;980.0;86;-232;616;86;-739.0;-231;231
-155;969.0;-804;356;1707;-804;-910.0;-1767;1767
-156;1328.0;-604;377;1034;-604;-895.0;-3024;3024
-155;1473.0;33;-362;789;33;-662.0;-2170;2170
-155;1029.0;-154;-149;809;-154;-695.0;-2856;2856
-155;914.0;-113;-190;808;-113;-686.0;-3348;3348
-155;924.0;61;-63;714;61;-648.0;-629;629
-154;878.0;-30;59;705;-30;-641.0;?;60
-155;1004.0;-75;-59;752;-75;-609.0;58;-58
-155;1053.0;-27;-8;735;-27;-556.0;1682;-1682
-155;1026.0;-21;-23;732;-21;-552.0;1956;-1956
-155;866.0;-28;-20;730;-28;-545.0;2407;-2407
-155;856.0;44;-17;732;44;-543.0;2739;-2739
-155;945.0;34;-10;726;34;-525.0;2605;-2605
-155;1062.0;-13;-11;726;-13;-476.0;2893;-2893
-155;943.0;-16;-15;725;-16;-463.0;?;-3185
-155;886.0;-52;-21;719;?;-439.0;?;-3167
-155;973.0;-77;-36;726;?;-443.0;?;-3245
-154;957.0;-63;-16;727;?;-429.0;?;-3428
-154;936.0;-75;-16;717;?;-423.0;?;-3121
-154;897.0;-81;14;730;?;-363.0;?;-2829
-154;955.0;-125;-24;703;?;-395.0;?;-2252
-152;934.0;-170;-34;700;?;?;?;-371
-151;982.0;-186;-32;730;?;?;?;1041
-151;996.0;-249;-257;771;-249;?;?;934
-148;1004.0;-342;-207;844;-342;?;?;1773
-148;1030.0;-727;5;655;-727;?;?;3243
-140;1355.0;-1852;106;916;-1852;?;?;2332
-119;1495.0;-2135;104;1292;-2135;?;?;361
-95;1081.0;-2021;2;656;-2021;?;?;-91
-72;811.0;-3003;161;295;-3003;?;-6;6
-56;839.0;-1965;194;542;-1965;?;-19;19
-51;1076.0;-45;63;594;-45;?;-7;7
-48;1060.0;595;-101;506;595;?;68;-68
-49;913.0;1205;-321;407;1205;?;-27;27
-55;804.0;1034;-238;435;1034;?;-30;30
-62;826.0;812;-167;461;812;?;-37;37
-82;881.0;1146;-188;589;1146;-492.0;-43;43
-103;953.0;1373;-5;609;1373;-452.0;8;-8
-121;883.0;1528;-70;807;1528;-460.0;21;-21
-140;837.0;1393;-190;897;1393;-448.0;6;-6
-147;835.0;1415;-156;1091;1415;-430.0;-31;31
-150;818.0;1011;-202;1730;1011;-428.0;-38;38
-151;888.0;-377;130;1109;-377;-471.0;-117;117
-148;849.0;501;-233;2026;501;-543.0;-63;63
-149;907.0;1334;821;-763;1334;-598.0;?;198
-148;910.0;-1444;973;-3380;-1444;-667.0;?;804
-144;1038.0;-2914;-3259;3067;-2914;-667.0;?;1237
-139;1155.0;-1969;-3059;3374;-1969;-691.0;?;2069
-137;1066.0;-1425;554;855;-1425;-808.0;?;4099
-137;1372.0;-922;566;2079;-922;-764.0;?;6304
-135;1534.0;-310;-164;796;-310;-597.0;?;6676
-135;1171.0;-33;-35;725;-33;-599.0;?;5630
-135;798.0;128;44;848;128;-648.0;?;3835
-135;748.0;87;30;591;87;-650.0;?;868
-135;720.0;-36;30;816;-36;-607.0;?;-542
-135;955.0;-16;18;670;-16;-467.0;?;-932
-135;1204.0;-41;14;730;-41;-484.0;?;?
-135;1117.0;-47;-15;730;-47;-489.0;?;?
-135;924.0;-52;0;710;-52;-482.0;?;?
-135;803.0;-57;27;704;-57;-423.0;?;?
-135;931.0;-51;6;715;-51;-421.0;?;?
-135;999.0;-19;14;710;-19;-366.0;?;?
-135;935.0;40;14;706;40;-343.0;?;?
-135;923.0;65;11;717;65;-383.0;?;?
-135;959.0;64;12;703;64;-420.0;?;?
-135;1015.0;27;1;703;27;-402.0;?;?
-134;1010.0;0;-9;721;0;-416.0;?;-1806
-135;1018.0;36;-22;707;36;-404.0;?;-1824
-134;1010.0;-16;-1;707;-16;-382.0;?;-1985
-132;?;-87;103;676;-87;-331.0;?;-2088
-134;?;-44;50;622;-44;-416.0;-1638;1638
-128;?;-309;-263;743;-309;-568.0;-3550;3550
-135;?;-890;-346;881;-890;-597.0;-2035;2035
-87;?;-500;550;524;-500;-658.0;-6534;6534
-87;?;-93;-238;916;-93;-738.0;-6818;6818
-87;?;-156;71;690;-156;-714.0;-5121;5121
-87;?;173;-84;776;173;-603.0;-1965;1965
-87;?;?;-53;742;96;-604.0;1019;-1019
-87;?;?;-25;716;91;-531.0;1502;-1502
-88;?;?;-80;767;144;-480.0;2976;-2976
-88;?;?;-40;740;75;-460.0;4309;-4309
-88;821.0;12;-52;724;12;-442.0;4438;-4438
-88;886.0;-62;-45;736;-62;-454.0;5392;-5392
-88;950.0;20;-51;740;20;-406.0;5483;-5483
-88;950.0;11;-35;730;11;-389.0;5399;-5399
-88;903.0;22;-22;740;22;-366.0;5914;-5914
-88;869.0;-35;-6;720;-35;-444.0;6105;-6105
-88;889.0;?;-35;737;-88;-468.0;?;-5147
-88;936.0;?;-47;754;-137;-606.0;?;-1448
-89;1058.0;?;-158;799;-87;-516.0;?;1775
-89;1115.0;?;-356;924;-75;-631.0;?;1323
-89;1155.0;?;-288;857;-506;-752.0;?;1763
-91;1251.0;?;-343;805;-20;-672.0;?;3299
-85;1360.0;?;-261;834;-1042;-741.0;?;2199
-48;1296.0;?;-346;939;-2887;-777.0;?;472
-3;761.0;?;-1289;1399;-1872;-781.0;?;36
9;623.0;?;-1474;1457;-1178;-718.0;?;102
0;1067.0;?;-732;787;-571;-652.0;-105;105
-8;?;309;-545;563;309;-572.0;-57;57
-20;?;474;-629;709;474;-529.0;?;68
-43;810.0;1235;-469;599;1235;-486.0;-116;116
-61;733.0;1535;-412;703;1535;-525.0;-121;121
-71;806.0;1419;-384;889;1419;-513.0;-162;162
-80;889.0;1545;-125;832;1545;-456.0;-184;184
-87;896.0;1834;39;1341;1834;-433.0;-167;167
-92;875.0;2601;778;1416;2601;-423.0;-245;245
-98;817.0;3410;1922;968;3410;-414.0;-246;246
-103;800.0;3616;2365;-209;3616;-497.0;-321;321
-105;853.0;1420;2260;-1760;1420;-639.0;-631;631
-103;1100.0;-2942;982;466;-2942;-486.0;-985;985
-100;1103.0;-2355;-432;1246;-2355;-618.0;-2368;2368
-100;1083.0;609;-154;-315;609;-799.0;-4088;4088
-100;?;-514;511;979;-514;-674.0;-5911;5911
-99;?;-1101;428;988;-1101;-722.0;-8160;8160
-99;?;-381;176;598;-381;-870.0;-8170;8170
-98;?;-184;65;942;-184;-576.0;-5989;?
-98;?;145;88;644;145;-597.0;-1713;?
-98;?;118;150;757;118;-524.0;1810;?
-98;?;35;111;729;35;-501.0;2370;?
-98;?;73;91;705;73;-495.0;3797;?
-99;?;126;109;736;126;-486.0;5071;?
-99;838.0;94;108;706;94;-491.0;5431;?
-99;962.0;52;103;719;52;-446.0;6046;?
-99;948.0;1;101;711;1;-431.0;6236;?
-99;912.0;-83;100;709;-83;-372.0;6564;?
-98;878.0;-119;64;716;-119;-413.0;6785;?
-99;932.0;-150;36;715;-150;-501.0;5346;?
-97;987.0;12;-40;751;12;-600.0;1723;?
-100;1022.0;-49;-62;755;-49;-435.0;-915;?
-97;1109.0;-105;-234;811;-105;-742.0;?;2032
-96;1108.0;-821;-365;802;-821;-763.0;?;3805
-97;1195.0;-2184;-285;723;-2184;-690.0;?;3865
-41;1390.0;-1468;-806;1007;-1468;-886.0;?;1698
29;1040.0;-1206;-996;925;-1206;-783.0;?;241
41;745.0;-2010;-486;445;-2010;-668.0;-37;37
29;1173.0;-1638;-511;503;-1638;-601.0;-105;105
17;1270.0;-1136;-695;?;-1136;-583.0;-69;69
-2;1066.0;255;-600;?;255;-494.0;-60;60
-27;867.0;1423;-548;?;1423;-493.0;-69;69
-43;704.0;1729;-570;?;1729;-485.0;-80;80
-54;?;1387;-424;?;1387;-510.0;-132;132
-68;?;1161;-148;?;1161;-475.0;-128;128
-73;?;1467;153;?;1467;-432.0;-86;86
-75;?;1652;999;?;1652;-451.0;-157;157
-80;?;3267;2384;?;3267;-543.0;-142;142
-81;?;1539;2985;?;1539;-605.0;-597;597
-81;?;-1481;2838;?;-1481;-658.0;-721;721
-81;?;-682;1847;-605;-682;-647.0;-2209;2209
-78;?;-752;457;-289;-752;-1020.0;-4386;4386
-77;?;-812;596;565;-812;-758.0;-4383;4383
-77;1752.0;-441;684;1243;-441;-635.0;-7232;7232
-76;1380.0;-571;133;520;-571;-886.0;-8145;8145
-75;645.0;-112;163;807;-112;-748.0;-5371;5371
-75;607.0;-27;100;741;-27;-633.0;-3202;3202
-75;1065.0;56;80;700;56;-637.0;982;-982
-75;1156.0;77;135;766;77;-643.0;2408;-2408
-75;922.0;-15;90;700;-15;-531.0;3247;-3247
-75;662.0;19;95;750;19;-483.0;5304;-5304
-75;749.0;27;103;721;27;-517.0;5531;-5531
-75;980.0;45;95;715;?;-556.0;5925;-5925
-75;948.0;6;75;726;?;-438.0;6147;-6147
-75;922.0;-54;91;720;?;-479.0;6887;-6887
-75;871.0;-12;49;722;?;-516.0;6627;-6627
-75;864.0;-159;13;736;?;-528.0;6111;?
-73;901.0;-107;-24;756;?;-584.0;3111;?
