Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
783.0;3.0;41.0;361.0;437.0;-108;932.0;0.0;-40.0;?;-333.0;-813.0;-12.0
679.0;49.0;54.0;364.0;365.0;-211;943.0;-2.0;-53.0;?;-316.0;-712.0;41.0
665.0;-10.0;67.0;363.0;214.0;-146;944.0;2.0;-65.0;?;-255.0;-683.0;186.0
714.0;9.0;84.0;361.0;47.0;-182;947.0;8.0;-72.0;?;-153.0;-678.0;327.0
796.0;60.0;107.0;362.0;19.0;-165;955.0;17.0;-79.0;72.0;-54.0;-759.0;141.0
749.0;27.0;133.0;373.0;121.0;-171;970.0;29.0;-79.0;310.0;-1.0;-796.0;343.0
788.0;2.0;155.0;381.0;229.0;-180;991.0;39.0;-80.0;462.0;22.0;-943.0;510.0
944.0;-89.0;173.0;395.0;?;-172;996.0;59.0;-79.0;1035.0;6.0;-1163.0;303.0
1089.0;-222.0;195.0;407.0;?;-179;999.0;78.0;-76.0;1519.0;-36.0;-1255.0;292.0
?;-206.0;216.0;418.0;?;-177;990.0;99.0;-63.0;671.0;-124.0;-1147.0;294.0
?;-188.0;229.0;428.0;?;-179;976.0;115.0;-51.0;-254.0;-208.0;-1239.0;413.0
?;-435.0;246.0;438.0;?;-179;956.0;132.0;-41.0;42.0;-282.0;-1346.0;368.0
?;-285.0;256.0;451.0;?;-179;934.0;146.0;-23.0;-290.0;-359.0;-714.0;372.0
?;-132.0;?;466.0;?;-178;919.0;150.0;-5.0;-383.0;-405.0;-657.0;343.0
?;-186.0;?;480.0;535.0;-179;917.0;166.0;34.0;-330.0;-463.0;-931.0;331.0
?;-332.0;?;497.0;581.0;-178;912.0;178.0;76.0;-291.0;-517.0;-930.0;312.0
?;-323.0;?;514.0;782.0;-178;901.0;179.0;114.0;-247.0;-569.0;-849.0;307.0
?;-341.0;?;529.0;698.0;-178;890.0;157.0;135.0;-158.0;-635.0;-809.0;300.0
?;-353.0;?;542.0;424.0;-174;869.0;128.0;144.0;-362.0;-688.0;-741.0;306.0
?;-330.0;?;?;331.0;-183;844.0;83.0;133.0;-386.0;-745.0;?;327.0
?;-295.0;?;?;371.0;-170;822.0;37.0;119.0;-322.0;-777.0;?;304.0
685.0;-273.0;?;?;359.0;-184;810.0;-5.0;105.0;661.0;-802.0;?;211.0
683.0;-271.0;?;?;334.0;-174;799.0;-51.0;89.0;972.0;-827.0;?;264.0
686.0;-269.0;?;?;356.0;-165;790.0;-91.0;75.0;2024.0;-849.0;?;106.0
710.0;-282.0;?;525.0;408.0;-217;787.0;-130.0;61.0;1337.0;-865.0;?;-144.0
787.0;-286.0;?;516.0;456.0;-16;781.0;-156.0;48.0;-622.0;-874.0;?;204.0
907.0;-268.0;?;503.0;432.0;128;782.0;-173.0;39.0;1716.0;-874.0;?;206.0
1038.0;-161.0;?;496.0;436.0;30;796.0;-181.0;26.0;257.0;-875.0;?;91.0
1075.0;-222.0;-252.0;486.0;465.0;53;825.0;-177.0;9.0;-960.0;-865.0;?;35.0
1294.0;21.0;-218.0;477.0;529.0;75;864.0;-160.0;0.0;-503.0;-842.0;?;73.0
1105.0;15.0;-187.0;482.0;380.0;85;909.0;-135.0;5.0;-313.0;-798.0;?;65.0
1027.0;-280.0;-163.0;480.0;366.0;105;957.0;?;16.0;?;-737.0;?;?
1299.0;-134.0;-139.0;479.0;434.0;146;1011.0;?;34.0;?;-651.0;?;?
1309.0;-30.0;-119.0;476.0;532.0;152;1068.0;?;?;?;-557.0;?;?
1164.0;-48.0;-99.0;477.0;503.0;170;1114.0;?;?;?;-466.0;?;?
890.0;-64.0;-81.0;480.0;470.0;209;1160.0;?;?;?;-398.0;?;?
751.0;-27.0;-73.0;481.0;335.0;-56;1193.0;?;?;?;-336.0;?;?
673.0;-1.0;-66.0;483.0;313.0;-220;1210.0;?;-12.0;?;-264.0;?;?
691.0;-8.0;-61.0;480.0;225.0;-149;1220.0;?;-19.0;?;-201.0;?;221.0
759.0;9.0;-60.0;475.0;134.0;-174;1219.0;?;-18.0;?;-152.0;?;196.0
768.0;33.0;-52.0;478.0;138.0;-165;1230.0;?;-18.0;?;-121.0;?;105.0
726.0;-9.0;-46.0;484.0;214.0;-166;1243.0;?;-12.0;318.0;-110.0;?;398.0
795.0;-18.0;-40.0;490.0;198.0;-181;1254.0;?;?;497.0;-119.0;?;478.0
972.0;-100.0;-33.0;505.0;217.0;-171;1259.0;-50.0;?;929.0;-151.0;?;251.0
1104.0;-222.0;-20.0;521.0;282.0;-179;1267.0;-29.0;?;1049.0;-207.0;-1235.0;288.0
1011.0;-69.0;-8.0;536.0;431.0;-178;1271.0;-10.0;?;565.0;-265.0;-1173.0;297.0
1081.0;-183.0;1.0;547.0;587.0;-178;1270.0;3.0;?;-131.0;-315.0;-1341.0;223.0
1314.0;-431.0;16.0;561.0;698.0;-179;1261.0;17.0;?;2.0;-378.0;-1250.0;291.0
755.0;-309.0;14.0;575.0;680.0;-178;1245.0;19.0;?;-357.0;-428.0;-657.0;284.0
832.0;-57.0;-13.0;593.0;634.0;-179;1226.0;3.0;?;-306.0;-467.0;-1020.0;316.0
1178.0;-326.0;-58.0;604.0;506.0;-177;1198.0;-12.0;?;-328.0;-498.0;-1163.0;308.0
976.0;-198.0;-114.0;616.0;612.0;-179;1174.0;-40.0;?;-317.0;-528.0;-915.0;308.0
799.0;-212.0;-194.0;626.0;459.0;-179;1147.0;-79.0;?;-271.0;-566.0;-766.0;307.0
681.0;-272.0;-276.0;628.0;350.0;-175;1126.0;-126.0;?;-245.0;-598.0;-685.0;307.0
633.0;-281.0;-372.0;627.0;300.0;-185;1105.0;-175.0;?;-448.0;-639.0;-636.0;266.0
634.0;-289.0;-453.0;626.0;280.0;-170;1090.0;-224.0;?;-430.0;-672.0;-663.0;256.0
695.0;-276.0;-517.0;624.0;260.0;-188;1082.0;-274.0;?;-274.0;-694.0;-717.0;207.0
718.0;-280.0;-572.0;613.0;323.0;-173;1080.0;-327.0;92.0;790.0;-715.0;-774.0;217.0
781.0;-287.0;-600.0;601.0;385.0;-169;1084.0;-380.0;81.0;1266.0;-727.0;-841.0;324.0
771.0;-271.0;-621.0;?;484.0;-221;1086.0;-428.0;69.0;1824.0;-734.0;-821.0;9.0
809.0;-253.0;-625.0;?;517.0;22;1091.0;-464.0;61.0;685.0;-728.0;-876.0;-84.0
934.0;-231.0;-625.0;?;498.0;171;1095.0;-485.0;54.0;-720.0;-723.0;-1001.0;98.0
1027.0;-176.0;-617.0;?;454.0;49;1110.0;-501.0;43.0;2026.0;-715.0;-1019.0;109.0
1027.0;-269.0;-603.0;?;526.0;63;1130.0;-500.0;27.0;-524.0;-708.0;-1059.0;113.0
1146.0;-194.0;-574.0;?;?;81;1157.0;-489.0;16.0;-940.0;-695.0;-1272.0;86.0
1335.0;119.0;-530.0;?;?;92;1188.0;-474.0;16.0;-509.0;-682.0;-1168.0;13.0
1023.0;9.0;-493.0;?;316.0;102;1216.0;-460.0;23.0;-41.0;-668.0;-935.0;10.0
1099.0;-151.0;-457.0;519.0;315.0;133;1246.0;-441.0;30.0;-76.0;-645.0;-1144.0;20.0
1281.0;-104.0;-419.0;520.0;388.0;138;1270.0;-435.0;38.0;-149.0;-628.0;-1329.0;48.0
1176.0;-69.0;-380.0;522.0;610.0;162;1288.0;-442.0;29.0;40.0;-612.0;-1166.0;-6.0
899.0;-48.0;-359.0;520.0;504.0;195;1303.0;-444.0;11.0;82.0;-589.0;-883.0;-45.0
734.0;-7.0;-352.0;518.0;367.0;-74;1315.0;-446.0;-8.0;140.0;-546.0;-798.0;-47.0
728.0;-1.0;-344.0;517.0;205.0;-221;1312.0;-437.0;-20.0;239.0;-484.0;-769.0;-44.0
711.0;-17.0;-329.0;515.0;182.0;-149;1300.0;-435.0;-24.0;195.0;-423.0;-769.0;19.0
765.0;-1.0;-321.0;507.0;170.0;-177;1282.0;-426.0;-22.0;63.0;-362.0;-796.0;159.0
826.0;14.0;-312.0;498.0;111.0;-164;1268.0;-420.0;-12.0;35.0;-328.0;-819.0;73.0
850.0;41.0;-308.0;492.0;151.0;-162;1266.0;-418.0;-7.0;211.0;?;-882.0;-19.0
850.0;59.0;-316.0;496.0;209.0;?;1258.0;-406.0;?;401.0;?;-899.0;244.0
862.0;15.0;-330.0;499.0;248.0;?;1255.0;-394.0;?;556.0;?;-993.0;562.0
?;-88.0;-340.0;513.0;305.0;?;1250.0;-374.0;?;1157.0;?;-1209.0;281.0
?;-154.0;-335.0;529.0;366.0;?;1250.0;-357.0;?;-71.0;-376.0;-1209.0;246.0
?;11.0;-325.0;538.0;483.0;?;1244.0;-340.0;?;230.0;?;-1088.0;303.0
?;-41.0;-319.0;554.0;585.0;?;1245.0;-318.0;?;-233.0;?;-1296.0;241.0
?;-434.0;-299.0;581.0;639.0;?;1251.0;-294.0;?;12.0;?;-1166.0;316.0
622.0;-354.0;-279.0;606.0;646.0;-178;1257.0;-281.0;?;-393.0;?;-615.0;277.0
792.0;-37.0;-276.0;620.0;693.0;-177;1266.0;-292.0;?;-209.0;?;-973.0;288.0
1038.0;-231.0;-289.0;626.0;520.0;-179;1255.0;-307.0;?;-282.0;-484.0;-1071.0;264.0
902.0;-193.0;-327.0;628.0;639.0;-178;1247.0;-332.0;?;-194.0;-517.0;-920.0;267.0
775.0;-234.0;-388.0;629.0;514.0;-175;1232.0;-363.0;155.0;-156.0;-545.0;-803.0;213.0
700.0;-257.0;-469.0;619.0;480.0;-183;1215.0;-405.0;148.0;-202.0;-564.0;-711.0;284.0
660.0;-279.0;-544.0;612.0;330.0;-170;1197.0;-435.0;130.0;-390.0;-584.0;-686.0;265.0
663.0;?;-602.0;608.0;353.0;-188;1179.0;-462.0;107.0;-320.0;-610.0;-693.0;250.0
681.0;?;-651.0;601.0;376.0;-172;1161.0;-497.0;82.0;119.0;-633.0;-745.0;106.0
746.0;?;-677.0;588.0;382.0;-172;1149.0;-532.0;64.0;1089.0;-658.0;-799.0;270.0
772.0;?;-685.0;572.0;421.0;-215;1140.0;-573.0;47.0;1655.0;-677.0;-794.0;218.0
743.0;?;-678.0;558.0;475.0;39;1131.0;-598.0;41.0;1845.0;-694.0;-788.0;-64.0
836.0;?;-660.0;548.0;527.0;216;1131.0;-618.0;41.0;-231.0;-703.0;-875.0;-61.0
956.0;?;-635.0;538.0;521.0;96;1132.0;-625.0;43.0;-804.0;-705.0;-1017.0;157.0
1096.0;?;-610.0;530.0;493.0;56;1144.0;?;42.0;1732.0;-704.0;-1056.0;122.0
1020.0;?;-591.0;526.0;583.0;62;1159.0;?;41.0;-117.0;-693.0;-1157.0;43.0
1138.0;?;-579.0;523.0;572.0;71;1177.0;?;42.0;-543.0;-673.0;-1199.0;-2.0
1080.0;?;-566.0;522.0;380.0;84;1195.0;?;49.0;-518.0;-642.0;-900.0;18.0
949.0;-57.0;-550.0;523.0;250.0;125;1208.0;?;69.0;-93.0;-612.0;-984.0;74.0
1196.0;-210.0;-539.0;523.0;251.0;125;1218.0;?;88.0;-33.0;-584.0;-1286.0;53.0
1360.0;-77.0;-525.0;527.0;406.0;167;1225.0;?;107.0;-104.0;-565.0;-1337.0;22.0
1172.0;4.0;-526.0;530.0;507.0;189;1236.0;?;114.0;-34.0;-547.0;-1094.0;-18.0
900.0;-3.0;-546.0;539.0;437.0;-90;1241.0;?;120.0;73.0;-520.0;-844.0;-57.0
726.0;-14.0;-568.0;547.0;354.0;-220;1241.0;?;121.0;131.0;-467.0;-783.0;-64.0
679.0;-33.0;-582.0;553.0;301.0;-145;1228.0;?;128.0;211.0;-411.0;-755.0;27.0
656.0;-6.0;-594.0;559.0;260.0;-184;1206.0;?;132.0;297.0;-348.0;-741.0;252.0
747.0;12.0;-595.0;561.0;136.0;-169;1187.0;?;137.0;130.0;-304.0;-777.0;148.0
841.0;37.0;-589.0;567.0;125.0;-163;1171.0;?;147.0;31.0;-279.0;-820.0;159.0
842.0;52.0;-585.0;571.0;191.0;-192;1158.0;-448.0;153.0;402.0;-263.0;-876.0;487.0
882.0;57.0;-584.0;584.0;238.0;-149;1142.0;-427.0;160.0;283.0;-271.0;-1012.0;446.0
1065.0;-114.0;-573.0;598.0;241.0;-215;1126.0;-400.0;172.0;1052.0;-300.0;-1201.0;232.0
1085.0;-214.0;-550.0;611.0;361.0;-120;1114.0;-375.0;189.0;1010.0;-337.0;-1246.0;322.0
1006.0;-92.0;-527.0;627.0;485.0;182;1104.0;-357.0;213.0;-554.0;-365.0;-1164.0;287.0
1257.0;-203.0;-499.0;646.0;616.0;196;1101.0;-334.0;233.0;-79.0;-393.0;-1412.0;274.0
1240.0;-437.0;-470.0;660.0;686.0;160;1097.0;-311.0;258.0;-128.0;-424.0;-1093.0;308.0
632.0;-208.0;-452.0;675.0;648.0;196;1103.0;-311.0;274.0;-203.0;-446.0;-646.0;308.0
957.0;-158.0;-461.0;677.0;492.0;169;1097.0;-324.0;278.0;-338.0;-474.0;-977.0;286.0
982.0;-289.0;-480.0;678.0;645.0;184;1087.0;?;271.0;-273.0;-510.0;-1033.0;284.0
892.0;-179.0;-517.0;680.0;712.0;179;1076.0;?;262.0;-298.0;-544.0;-968.0;283.0
841.0;?;-562.0;671.0;446.0;174;1066.0;?;249.0;-307.0;-556.0;-824.0;288.0
731.0;?;-616.0;658.0;421.0;188;1054.0;?;229.0;-242.0;-569.0;-733.0;301.0
655.0;?;-655.0;648.0;388.0;163;1042.0;?;207.0;-455.0;-574.0;-661.0;292.0
641.0;?;-679.0;?;355.0;202;1025.0;?;188.0;-560.0;-574.0;-657.0;257.0
662.0;?;-702.0;?;254.0;144;1013.0;?;164.0;-210.0;-577.0;-685.0;247.0
715.0;?;?;?;269.0;-168;1006.0;?;142.0;812.0;-582.0;-739.0;202.0
738.0;?;?;?;366.0;-235;998.0;?;125.0;803.0;-589.0;-766.0;96.0
762.0;?;?;?;469.0;67;993.0;?;115.0;2707.0;-585.0;-796.0;-104.0
882.0;?;-710.0;?;476.0;161;988.0;?;115.0;-494.0;-573.0;-938.0;222.0
1025.0;?;-709.0;?;485.0;57;990.0;?;113.0;194.0;-558.0;-1056.0;190.0
1094.0;?;-712.0;?;487.0;55;990.0;-577.0;111.0;1166.0;-544.0;-1098.0;48.0
1210.0;?;-711.0;?;523.0;70;998.0;-554.0;116.0;-809.0;-524.0;-1221.0;85.0
1244.0;?;-699.0;?;?;88;1004.0;-532.0;125.0;-387.0;-507.0;-1091.0;97.0
996.0;?;-690.0;?;?;107;1010.0;-514.0;140.0;?;-492.0;-861.0;56.0
1165.0;-251.0;-681.0;?;?;146;1010.0;?;156.0;?;-490.0;-1193.0;62.0
1355.0;-119.0;-669.0;541.0;?;136;1000.0;?;177.0;?;-499.0;-1379.0;42.0
1229.0;-26.0;-659.0;550.0;532.0;178;984.0;?;197.0;?;-508.0;-1202.0;9.0
1010.0;-72.0;-666.0;553.0;512.0;189;971.0;-450.0;216.0;?;-509.0;-989.0;-5.0
800.0;-57.0;-677.0;559.0;405.0;-100;963.0;-422.0;228.0;?;-494.0;-850.0;24.0
675.0;-32.0;-683.0;561.0;313.0;-214;938.0;-394.0;237.0;?;-467.0;-761.0;34.0
648.0;-19.0;-687.0;569.0;274.0;-146;911.0;-371.0;243.0;?;-435.0;-722.0;136.0
719.0;-4.0;-685.0;573.0;160.0;-185;878.0;-342.0;247.0;?;-395.0;-742.0;249.0
745.0;23.0;-676.0;575.0;116.0;-161;849.0;-321.0;257.0;?;-378.0;-762.0;144.0
762.0;18.0;-660.0;580.0;144.0;-166;826.0;-305.0;259.0;?;-366.0;-808.0;326.0
813.0;-8.0;-644.0;585.0;198.0;-190;803.0;-282.0;266.0;?;-370.0;-913.0;532.0
959.0;-34.0;-621.0;590.0;238.0;-153;785.0;-257.0;271.0;?;-380.0;-1133.0;227.0
1153.0;-195.0;-592.0;599.0;320.0;-214;772.0;-227.0;282.0;?;-402.0;-1269.0;242.0
1087.0;-123.0;-553.0;610.0;461.0;-114;770.0;-203.0;294.0;?;-420.0;-1189.0;317.0
978.0;-161.0;-513.0;619.0;638.0;190;765.0;-180.0;308.0;?;-432.0;-1295.0;197.0
1297.0;-399.0;-474.0;629.0;690.0;198;769.0;-155.0;320.0;-56.0;-446.0;-1392.0;270.0
949.0;-306.0;-432.0;638.0;669.0;142;773.0;-133.0;329.0;-126.0;-453.0;-731.0;310.0
661.0;-27.0;-401.0;640.0;622.0;240;786.0;-122.0;331.0;-328.0;-454.0;-819.0;318.0
1116.0;-247.0;-388.0;640.0;523.0;44;784.0;-115.0;335.0;-332.0;-455.0;-1107.0;320.0
980.0;-221.0;-394.0;637.0;581.0;-211;774.0;-112.0;334.0;-347.0;-462.0;-1003.0;298.0
879.0;-181.0;-417.0;634.0;577.0;-177;775.0;-118.0;322.0;-338.0;-462.0;-880.0;252.0
776.0;-269.0;-447.0;625.0;374.0;?;771.0;-121.0;314.0;-277.0;-464.0;-767.0;255.0
730.0;-293.0;-482.0;620.0;364.0;?;773.0;-130.0;302.0;-355.0;-468.0;-679.0;295.0
664.0;-301.0;-507.0;609.0;316.0;?;763.0;-139.0;289.0;-498.0;-477.0;-654.0;280.0
659.0;-294.0;-520.0;604.0;331.0;?;757.0;?;272.0;-347.0;-485.0;-689.0;219.0
698.0;-246.0;-529.0;595.0;307.0;?;750.0;?;258.0;230.0;-490.0;-738.0;210.0
747.0;-238.0;-532.0;588.0;347.0;?;745.0;?;246.0;1576.0;-498.0;-796.0;?
778.0;-257.0;-531.0;577.0;409.0;-207;739.0;?;235.0;2053.0;-505.0;?;?
823.0;-282.0;-532.0;568.0;459.0;60;732.0;?;227.0;1161.0;-509.0;?;?
981.0;-289.0;-527.0;562.0;460.0;150;733.0;?;221.0;-584.0;-509.0;?;?
1107.0;-150.0;-523.0;557.0;431.0;24;733.0;?;217.0;1552.0;-511.0;?;?
1094.0;-286.0;-509.0;549.0;475.0;59;739.0;?;219.0;922.0;-513.0;?;?
1256.0;-194.0;-482.0;539.0;481.0;70;749.0;?;227.0;-1358.0;-514.0;?;?
1135.0;70.0;-447.0;538.0;410.0;82;762.0;?;235.0;-344.0;-510.0;?;?
1003.0;-141.0;-418.0;535.0;302.0;110;777.0;-175.0;242.0;-350.0;-505.0;?;?
1251.0;-163.0;-397.0;538.0;269.0;148;790.0;-169.0;250.0;-117.0;-500.0;?;?
1350.0;-96.0;-381.0;543.0;445.0;138;810.0;-172.0;256.0;-249.0;-495.0;?;?
1179.0;-44.0;-376.0;553.0;575.0;185;816.0;-169.0;258.0;-33.0;-493.0;-1171.0;?
890.0;-63.0;-376.0;554.0;500.0;181;832.0;-158.0;257.0;3.0;-486.0;-932.0;?
728.0;-48.0;-375.0;558.0;371.0;-113;840.0;-144.0;260.0;95.0;-476.0;-790.0;?
675.0;-17.0;-370.0;565.0;277.0;-208;839.0;-134.0;258.0;129.0;-450.0;-739.0;?
671.0;-9.0;-365.0;566.0;208.0;-148;832.0;-123.0;256.0;191.0;-423.0;-734.0;235.0
745.0;11.0;-352.0;569.0;155.0;-182;817.0;?;263.0;228.0;-398.0;-765.0;220.0
769.0;37.0;-339.0;570.0;114.0;-162;812.0;?;267.0;101.0;-388.0;-794.0;213.0
779.0;-6.0;-327.0;578.0;167.0;-171;807.0;?;270.0;245.0;-391.0;-844.0;420.0
830.0;-6.0;-318.0;583.0;210.0;-179;803.0;?;271.0;402.0;-401.0;-955.0;397.0
988.0;-95.0;-311.0;594.0;268.0;-173;796.0;?;277.0;893.0;-427.0;-1161.0;139.0
1074.0;-240.0;-303.0;606.0;398.0;-180;799.0;?;285.0;1360.0;-454.0;-1213.0;?
991.0;-104.0;-295.0;618.0;517.0;-177;799.0;?;296.0;736.0;-480.0;-1120.0;?
1083.0;-222.0;-288.0;630.0;630.0;?;799.0;-32.0;304.0;295.0;-493.0;-1293.0;?
1277.0;-403.0;-279.0;640.0;591.0;?;805.0;-28.0;315.0;77.0;-508.0;-1249.0;?
760.0;-217.0;-287.0;651.0;669.0;?;811.0;-36.0;324.0;-199.0;-522.0;-597.0;?
862.0;-35.0;-315.0;659.0;590.0;?;823.0;-55.0;330.0;-392.0;-525.0;-985.0;?
1121.0;-293.0;-358.0;662.0;547.0;?;820.0;-78.0;338.0;-358.0;-536.0;-1111.0;?
862.0;-193.0;-404.0;669.0;700.0;?;818.0;-107.0;342.0;-337.0;-550.0;-947.0;?
839.0;-237.0;-459.0;671.0;519.0;-180;810.0;-139.0;341.0;-298.0;-555.0;-847.0;?
766.0;-263.0;-509.0;669.0;404.0;-181;805.0;-172.0;337.0;-259.0;-557.0;-762.0;?
730.0;-288.0;-565.0;668.0;310.0;-172;798.0;-208.0;325.0;-386.0;-567.0;-689.0;?
639.0;-284.0;-609.0;663.0;349.0;-194;790.0;-241.0;309.0;-578.0;-573.0;-676.0;?
684.0;-276.0;-638.0;?;304.0;-158;781.0;-276.0;295.0;-421.0;-576.0;-723.0;209.0
733.0;-272.0;-663.0;?;286.0;-202;776.0;-316.0;279.0;496.0;-582.0;-770.0;211.0
747.0;-271.0;-678.0;?;336.0;-162;773.0;-353.0;263.0;1969.0;-591.0;-790.0;157.0
737.0;-267.0;-690.0;?;439.0;142;767.0;-384.0;250.0;2298.0;-602.0;-788.0;-18.0
842.0;-271.0;-699.0;?;489.0;174;766.0;-402.0;241.0;274.0;-607.0;-907.0;47.0
1008.0;-248.0;-707.0;620.0;467.0;50;767.0;-408.0;237.0;225.0;-607.0;-1020.0;181.0
1071.0;-125.0;-718.0;614.0;439.0;49;774.0;-409.0;231.0;1643.0;-609.0;-1047.0;113.0
1108.0;-234.0;-723.0;604.0;538.0;56;783.0;-397.0;225.0;85.0;-611.0;-1193.0;50.0
1262.0;-122.0;-717.0;598.0;488.0;80;795.0;-379.0;230.0;-833.0;-608.0;-1191.0;58.0
1056.0;62.0;-702.0;592.0;376.0;97;802.0;-369.0;242.0;-299.0;-599.0;-906.0;46.0
1094.0;-177.0;-693.0;587.0;293.0;134;806.0;-355.0;258.0;-222.0;-593.0;-1116.0;44.0
1326.0;-136.0;-680.0;589.0;352.0;120;805.0;-348.0;276.0;-80.0;-595.0;-1331.0;49.0
1304.0;-59.0;-667.0;595.0;483.0;192;802.0;-346.0;291.0;-141.0;-602.0;-1258.0;28.0
1037.0;-23.0;-660.0;597.0;566.0;119;792.0;-331.0;307.0;22.0;-598.0;-1023.0;-1.0
824.0;-58.0;-663.0;603.0;383.0;-179;783.0;-301.0;318.0;53.0;-584.0;-853.0;13.0
689.0;-34.0;-666.0;604.0;287.0;-192;781.0;-279.0;324.0;165.0;-565.0;-763.0;21.0
693.0;-22.0;-668.0;611.0;228.0;-152;761.0;-259.0;329.0;153.0;-542.0;-716.0;?
685.0;-13.0;-664.0;612.0;197.0;-183;742.0;-244.0;330.0;162.0;?;-729.0;?
728.0;3.0;-657.0;611.0;150.0;-157;713.0;-226.0;333.0;204.0;?;-785.0;?
766.0;11.0;-650.0;?;166.0;-171;697.0;-216.0;337.0;58.0;?;-827.0;?
820.0;-10.0;-640.0;?;188.0;-174;684.0;-206.0;338.0;495.0;?;-898.0;?
913.0;-18.0;-635.0;?;235.0;-172;668.0;-189.0;341.0;344.0;?;-1039.0;?
1113.0;-119.0;-615.0;?;329.0;-176;659.0;-173.0;343.0;1557.0;?;-1260.0;?
1113.0;-138.0;-591.0;?;473.0;-175;651.0;-156.0;352.0;671.0;-492.0;-1246.0;?
1093.0;-75.0;-568.0;?;568.0;-178;651.0;-143.0;364.0;-250.0;-498.0;-1270.0;?
1400.0;-333.0;-540.0;?;683.0;-177;651.0;-123.0;371.0;-169.0;-502.0;-1481.0;?
893.0;-300.0;-510.0;?;701.0;-177;657.0;-108.0;378.0;155.0;-506.0;-767.0;?
590.0;-43.0;-489.0;657.0;736.0;-177;663.0;-108.0;378.0;-394.0;-498.0;-679.0;?
1051.0;-199.0;-477.0;657.0;426.0;-176;669.0;-116.0;379.0;-352.0;-497.0;-1081.0;?
982.0;-277.0;-481.0;651.0;592.0;-179;666.0;-135.0;378.0;-319.0;-507.0;-1018.0;?
870.0;-131.0;-493.0;648.0;535.0;-174;653.0;-151.0;?;-360.0;-514.0;-868.0;?
757.0;-213.0;-518.0;638.0;409.0;-179;651.0;-160.0;?;-291.0;-520.0;-752.0;?
684.0;-264.0;-547.0;630.0;370.0;-179;644.0;-164.0;?;-326.0;-524.0;-687.0;?
673.0;-263.0;-579.0;?;324.0;-170;642.0;-176.0;?;-419.0;-532.0;-668.0;?
688.0;-280.0;-597.0;?;335.0;-192;631.0;-192.0;?;-563.0;-538.0;-684.0;?
717.0;-249.0;-605.0;?;366.0;-153;624.0;-212.0;?;268.0;-545.0;-753.0;?
758.0;-247.0;-606.0;?;372.0;-206;619.0;-229.0;?;580.0;-549.0;-780.0;?
749.0;-288.0;-600.0;?;442.0;-149;615.0;-244.0;?;1592.0;-554.0;-758.0;?
777.0;-288.0;-585.0;562.0;534.0;152;610.0;-262.0;?;2081.0;-551.0;-822.0;?
915.0;-294.0;-568.0;553.0;516.0;145;609.0;-270.0;?;-872.0;-544.0;-967.0;?
1032.0;-193.0;-545.0;539.0;482.0;36;619.0;-276.0;?;1571.0;-536.0;-1073.0;54.0
1069.0;-250.0;-525.0;527.0;516.0;62;624.0;-275.0;?;728.0;-527.0;-1064.0;64.0
1171.0;-208.0;-506.0;512.0;546.0;66;645.0;-274.0;?;-847.0;-512.0;-1195.0;14.0
1112.0;58.0;-480.0;505.0;429.0;88;661.0;-267.0;?;-587.0;-493.0;-1020.0;19.0
1030.0;-138.0;-457.0;498.0;294.0;104;679.0;-262.0;203.0;-184.0;?;-986.0;11.0
1216.0;-207.0;-437.0;490.0;321.0;139;697.0;-263.0;200.0;-78.0;-450.0;-1269.0;39.0
1322.0;-50.0;-414.0;484.0;406.0;132;713.0;-268.0;199.0;-169.0;-428.0;-1302.0;9.0
1168.0;0.0;-405.0;481.0;493.0;206;731.0;-271.0;198.0;-147.0;-407.0;-1137.0;-21.0
947.0;-22.0;-403.0;477.0;417.0;113;741.0;-262.0;198.0;43.0;-382.0;-948.0;-15.0
?;-3.0;-405.0;477.0;336.0;-181;754.0;-252.0;194.0;66.0;-358.0;-829.0;2.0
?;9.0;-404.0;475.0;264.0;-186;759.0;-243.0;191.0;111.0;-331.0;-764.0;28.0
?;-26.0;-400.0;472.0;258.0;-155;759.0;-235.0;185.0;280.0;-299.0;-736.0;225.0
?;32.0;-389.0;469.0;167.0;-180;754.0;-227.0;181.0;315.0;-267.0;-755.0;163.0
?;40.0;-374.0;465.0;146.0;-154;749.0;-224.0;180.0;103.0;-241.0;-787.0;153.0
?;23.0;-360.0;465.0;157.0;-173;748.0;-220.0;174.0;102.0;-225.0;-835.0;431.0
?;13.0;-344.0;466.0;206.0;-172;749.0;-211.0;171.0;605.0;-221.0;-954.0;581.0
?;-61.0;-328.0;466.0;237.0;-172;748.0;-202.0;166.0;411.0;-228.0;-1175.0;139.0
?;-210.0;-302.0;469.0;324.0;-178;746.0;-192.0;170.0;2232.0;-245.0;-1276.0;286.0
?;-89.0;-270.0;476.0;518.0;-177;755.0;-184.0;169.0;594.0;-260.0;-1180.0;222.0
?;-183.0;-241.0;484.0;615.0;-179;755.0;-176.0;175.0;-293.0;-269.0;-1371.0;232.0
?;-472.0;-210.0;490.0;644.0;-178;753.0;-169.0;182.0;-115.0;-276.0;-1254.0;240.0
