InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
129.0;-758.0;796.0;456.0;?;1103.0
121.0;-771.0;788.0;376.0;?;1128.0
123.0;-816.0;783.0;581.0;?;1051.0
175.0;-934.0;783.0;636.0;?;614.0
182.0;-1167.0;777.0;106.0;?;531.0
158.0;-1293.0;773.0;305.0;?;493.0
175.0;-1132.0;761.0;173.0;-301.0;654.0
353.0;-1331.0;761.0;76.0;-171.0;629.0
468.0;-1214.0;754.0;208.0;-23.0;680.0
577.0;-783.0;745.0;123.0;-10.0;642.0
555.0;-861.0;735.0;180.0;-20.0;656.0
447.0;-844.0;745.0;49.0;-83.0;629.0
457.0;-845.0;770.0;144.0;-81.0;660.0
339.0;-854.0;784.0;167.0;-8.0;648.0
253.0;-808.0;805.0;157.0;33.0;683.0
226.0;-788.0;826.0;167.0;-15.0;747.0
202.0;-752.0;849.0;212.0;114.0;877.0
187.0;-767.0;860.0;213.0;107.0;1049.0
143.0;-761.0;869.0;215.0;-18.0;?
100.0;-761.0;879.0;278.0;-156.0;?
67.0;-793.0;891.0;392.0;77.0;?
81.0;-872.0;905.0;374.0;87.0;?
122.0;-1025.0;920.0;114.0;-139.0;?
196.0;-1215.0;935.0;131.0;-278.0;?
130.0;-1111.0;946.0;302.0;-181.0;?
389.0;-1297.0;?;284.0;-231.0;?
437.0;-1112.0;?;466.0;-253.0;?
414.0;-914.0;983.0;361.0;-158.0;?
418.0;-1000.0;996.0;214.0;-167.0;?
472.0;-1098.0;1011.0;221.0;-106.0;?
372.0;-1120.0;1017.0;252.0;-158.0;?
258.0;-943.0;1017.0;294.0;-137.0;?
193.0;-823.0;1023.0;320.0;-53.0;?
164.0;-776.0;1025.0;395.0;-20.0;825.0
168.0;-787.0;1026.0;399.0;36.0;938.0
153.0;-800.0;1025.0;427.0;103.0;1081.0
129.0;-817.0;1017.0;396.0;24.0;969.0
99.0;-809.0;?;469.0;-58.0;1187.0
157.0;-866.0;?;658.0;174.0;890.0
153.0;-971.0;?;540.0;187.0;609.0
210.0;-1151.0;?;69.0;-390.0;690.0
200.0;-1188.0;?;446.0;-408.0;711.0
264.0;-1146.0;?;175.0;-291.0;779.0
395.0;-1360.0;?;159.0;-54.0;568.0
458.0;-863.0;?;248.0;52.0;673.0
562.0;-912.0;?;267.0;-3.0;575.0
488.0;-998.0;?;149.0;-70.0;622.0
489.0;-942.0;?;125.0;-73.0;668.0
339.0;-917.0;1050.0;235.0;-17.0;746.0
280.0;-805.0;1065.0;182.0;49.0;749.0
193.0;-756.0;1086.0;215.0;-20.0;775.0
177.0;-704.0;1108.0;266.0;38.0;815.0
193.0;-746.0;1120.0;256.0;88.0;984.0
170.0;-809.0;1131.0;269.0;33.0;1001.0
122.0;-841.0;1142.0;325.0;-116.0;875.0
122.0;-841.0;1157.0;329.0;54.0;1213.0
136.0;-881.0;1166.0;417.0;220.0;864.0
129.0;-994.0;1179.0;313.0;-151.0;694.0
247.0;-1104.0;1188.0;211.0;-408.0;700.0
154.0;-1074.0;1200.0;305.0;-345.0;802.0
275.0;-1221.0;1216.0;263.0;-182.0;762.0
485.0;-1377.0;1231.0;352.0;-258.0;667.0
424.0;-992.0;1241.0;475.0;-300.0;643.0
501.0;-1008.0;1247.0;316.0;-233.0;650.0
479.0;-989.0;1252.0;263.0;-174.0;659.0
419.0;-1023.0;1252.0;262.0;-146.0;681.0
290.0;-929.0;1248.0;335.0;-176.0;701.0
239.0;-822.0;1244.0;343.0;-112.0;731.0
206.0;-769.0;1248.0;386.0;-51.0;750.0
162.0;-767.0;1241.0;413.0;-3.0;840.0
195.0;-813.0;1239.0;473.0;32.0;1041.0
174.0;-840.0;1236.0;462.0;71.0;1064.0
137.0;-848.0;1237.0;455.0;-44.0;964.0
117.0;-874.0;1237.0;627.0;18.0;966.0
142.0;-898.0;1236.0;697.0;424.0;884.0
161.0;-1075.0;1238.0;412.0;369.0;709.0
197.0;-1232.0;1235.0;95.0;-567.0;559.0
200.0;-1163.0;1230.0;215.0;-642.0;766.0
239.0;-1150.0;1229.0;345.0;-311.0;695.0
337.0;-1240.0;1227.0;278.0;-89.0;687.0
467.0;?;1219.0;217.0;68.0;590.0
625.0;?;1203.0;292.0;31.0;604.0
473.0;?;1199.0;202.0;-20.0;597.0
454.0;?;1196.0;158.0;-60.0;666.0
353.0;?;1202.0;257.0;-5.0;723.0
280.0;?;1204.0;249.0;64.0;700.0
219.0;?;1219.0;258.0;35.0;708.0
236.0;?;1225.0;261.0;95.0;724.0
222.0;?;1227.0;245.0;142.0;1000.0
197.0;?;1232.0;233.0;-7.0;942.0
177.0;?;1238.0;298.0;-137.0;1024.0
163.0;?;1248.0;425.0;146.0;1078.0
233.0;?;1252.0;358.0;108.0;684.0
254.0;?;1261.0;172.0;-234.0;765.0
295.0;-1182.0;1268.0;234.0;-531.0;855.0
145.0;-1047.0;1276.0;380.0;-338.0;894.0
372.0;-1179.0;1286.0;237.0;-148.0;819.0
446.0;-1146.0;1293.0;453.0;-271.0;723.0
447.0;-952.0;1300.0;439.0;?;660.0
487.0;-1003.0;1302.0;281.0;?;653.0
518.0;-1136.0;1305.0;238.0;?;698.0
369.0;-1092.0;1294.0;258.0;?;744.0
?;-934.0;1289.0;326.0;?;762.0
?;-796.0;1286.0;334.0;?;777.0
?;-749.0;1278.0;368.0;?;830.0
?;-749.0;1272.0;414.0;?;961.0
?;-797.0;1263.0;423.0;?;1113.0
?;-836.0;1255.0;346.0;31.0;988.0
125.0;-838.0;1245.0;438.0;-80.0;1004.0
160.0;-879.0;1239.0;670.0;270.0;850.0
172.0;-1012.0;1227.0;318.0;152.0;607.0
232.0;-1176.0;1218.0;54.0;-533.0;565.0
200.0;-1174.0;1202.0;274.0;-373.0;778.0
313.0;-1239.0;1194.0;-71.0;-274.0;679.0
511.0;-1336.0;1179.0;269.0;35.0;639.0
586.0;-827.0;1164.0;151.0;67.0;618.0
568.0;-898.0;1143.0;222.0;-1.0;556.0
481.0;-899.0;1138.0;35.0;-47.0;608.0
528.0;-928.0;1136.0;56.0;-64.0;622.0
374.0;-886.0;1134.0;132.0;1.0;668.0
261.0;-820.0;1142.0;159.0;0.0;646.0
231.0;-709.0;1152.0;134.0;-23.0;743.0
215.0;-684.0;1160.0;193.0;84.0;860.0
181.0;-721.0;1159.0;184.0;100.0;1076.0
138.0;?;1160.0;221.0;-80.0;1019.0
134.0;?;1166.0;287.0;-17.0;942.0
144.0;?;1169.0;410.0;80.0;932.0
156.0;?;1173.0;172.0;-52.0;723.0
226.0;?;1171.0;-22.0;-320.0;565.0
140.0;?;1173.0;276.0;-263.0;906.0
267.0;?;1170.0;315.0;-173.0;838.0
501.0;?;1171.0;233.0;-285.0;737.0
494.0;?;1163.0;452.0;-191.0;673.0
460.0;-933.0;1155.0;?;-171.0;664.0
469.0;-1003.0;1149.0;?;-153.0;685.0
422.0;-1079.0;1137.0;?;-96.0;690.0
312.0;-1017.0;1124.0;?;-124.0;713.0
?;-852.0;1110.0;?;-86.0;760.0
?;-775.0;1102.0;?;-6.0;832.0
?;-744.0;1089.0;401.0;45.0;956.0
?;-778.0;1075.0;471.0;85.0;1100.0
?;-791.0;1058.0;393.0;117.0;993.0
?;-806.0;1043.0;434.0;19.0;1218.0
?;-877.0;1028.0;653.0;112.0;1017.0
?;-984.0;1014.0;601.0;355.0;534.0
?;-1141.0;999.0;48.0;-287.0;642.0
?;-1265.0;977.0;86.0;-449.0;560.0
148.0;-1131.0;959.0;423.0;-295.0;802.0
354.0;-1325.0;941.0;186.0;-136.0;563.0
464.0;-1203.0;922.0;170.0;83.0;611.0
588.0;-817.0;901.0;240.0;48.0;588.0
515.0;-916.0;888.0;204.0;-57.0;570.0
484.0;-947.0;885.0;64.0;-107.0;631.0
409.0;-899.0;880.0;192.0;-13.0;647.0
313.0;-826.0;883.0;242.0;40.0;688.0
231.0;-753.0;887.0;213.0;25.0;709.0
212.0;-705.0;895.0;243.0;54.0;865.0
173.0;-735.0;898.0;229.0;134.0;957.0
182.0;-740.0;900.0;292.0;14.0;1109.0
114.0;-788.0;903.0;257.0;-209.0;980.0
100.0;-812.0;903.0;454.0;75.0;868.0
116.0;-856.0;905.0;447.0;140.0;813.0
139.0;-1012.0;905.0;205.0;?;791.0
212.0;-1165.0;908.0;138.0;?;721.0
121.0;-1130.0;907.0;376.0;?;956.0
273.0;-1248.0;911.0;288.0;?;791.0
384.0;-1236.0;915.0;396.0;-269.0;739.0
465.0;-957.0;916.0;463.0;-119.0;681.0
425.0;-992.0;919.0;352.0;-145.0;653.0
499.0;-1095.0;919.0;306.0;-90.0;656.0
362.0;-1149.0;918.0;224.0;-109.0;736.0
245.0;-965.0;909.0;291.0;-122.0;744.0
178.0;-809.0;911.0;327.0;-59.0;786.0
146.0;-744.0;910.0;422.0;13.0;837.0
149.0;-732.0;908.0;424.0;43.0;1001.0
152.0;-778.0;902.0;517.0;86.0;1126.0
128.0;-824.0;896.0;361.0;86.0;998.0
84.0;-831.0;891.0;526.0;-59.0;1304.0
132.0;-888.0;887.0;760.0;166.0;947.0
143.0;-991.0;885.0;490.0;269.0;531.0
181.0;-1157.0;878.0;-20.0;-411.0;680.0
136.0;-1218.0;873.0;260.0;-317.0;698.0
217.0;-1231.0;866.0;216.0;-258.0;797.0
407.0;-1378.0;864.0;258.0;-4.0;669.0
438.0;-898.0;858.0;222.0;8.0;657.0
523.0;-912.0;847.0;275.0;31.0;588.0
416.0;-940.0;846.0;122.0;-17.0;648.0
445.0;-945.0;853.0;124.0;-75.0;660.0
358.0;-954.0;858.0;209.0;-31.0;676.0
271.0;-823.0;865.0;203.0;20.0;716.0
224.0;-766.0;877.0;215.0;5.0;738.0
173.0;-709.0;890.0;228.0;67.0;851.0
171.0;-731.0;901.0;266.0;113.0;1004.0
140.0;-759.0;906.0;299.0;-25.0;1025.0
106.0;-786.0;911.0;303.0;-127.0;949.0
132.0;-801.0;920.0;410.0;234.0;693.0
148.0;-883.0;926.0;317.0;29.0;817.0
164.0;-997.0;935.0;190.0;-343.0;796.0
218.0;-1198.0;937.0;226.0;-467.0;780.0
179.0;?;942.0;286.0;-187.0;873.0
405.0;?;951.0;307.0;-229.0;?
415.0;?;956.0;473.0;-290.0;?
487.0;?;956.0;357.0;-198.0;?
468.0;?;956.0;301.0;-169.0;?
435.0;?;951.0;245.0;-50.0;677.0
311.0;?;941.0;223.0;-98.0;698.0
235.0;?;934.0;295.0;-94.0;746.0
201.0;?;922.0;366.0;-25.0;781.0
162.0;?;919.0;434.0;-24.0;889.0
163.0;?;907.0;511.0;64.0;1111.0
145.0;?;897.0;354.0;65.0;1070.0
108.0;?;888.0;450.0;-33.0;1068.0
96.0;-833.0;875.0;590.0;86.0;1137.0
135.0;-905.0;867.0;682.0;459.0;753.0
171.0;-1120.0;854.0;174.0;-87.0;459.0
185.0;-1254.0;843.0;265.0;-524.0;637.0
135.0;-1131.0;825.0;376.0;-345.0;794.0
305.0;-1391.0;812.0;193.0;-353.0;619.0
456.0;-1305.0;797.0;298.0;64.0;632.0
572.0;-789.0;781.0;187.0;78.0;642.0
492.0;-912.0;769.0;282.0;3.0;613.0
398.0;-965.0;768.0;120.0;-58.0;615.0
397.0;-919.0;769.0;241.0;-19.0;714.0
302.0;-856.0;768.0;246.0;18.0;730.0
237.0;-804.0;780.0;212.0;70.0;748.0
175.0;-713.0;785.0;263.0;81.0;796.0
180.0;-712.0;792.0;261.0;134.0;994.0
152.0;-749.0;795.0;256.0;94.0;1062.0
120.0;-812.0;799.0;331.0;-149.0;1036.0
92.0;-821.0;799.0;385.0;?;1171.0
133.0;-853.0;803.0;465.0;?;837.0
115.0;-1001.0;806.0;137.0;?;622.0
190.0;-1136.0;810.0;116.0;?;847.0
135.0;-1174.0;812.0;393.0;?;900.0
212.0;-1293.0;812.0;315.0;?;812.0
438.0;-1274.0;819.0;408.0;?;721.0
450.0;-943.0;818.0;448.0;?;678.0
429.0;-986.0;820.0;267.0;-147.0;660.0
468.0;-1115.0;820.0;260.0;-109.0;679.0
388.0;-1137.0;817.0;245.0;-67.0;705.0
271.0;-980.0;816.0;311.0;-132.0;735.0
196.0;-821.0;812.0;281.0;-57.0;760.0
159.0;-758.0;809.0;387.0;12.0;841.0
155.0;-741.0;805.0;397.0;101.0;1024.0
149.0;-773.0;801.0;440.0;159.0;1124.0
119.0;-796.0;792.0;275.0;71.0;1109.0
95.0;-802.0;786.0;560.0;-57.0;1124.0
128.0;-859.0;779.0;739.0;266.0;708.0
153.0;-992.0;775.0;396.0;272.0;667.0
220.0;-1186.0;768.0;-111.0;-524.0;515.0
163.0;-1241.0;759.0;176.0;-474.0;701.0
292.0;-1225.0;751.0;429.0;-285.0;672.0
478.0;-1341.0;740.0;164.0;33.0;566.0
531.0;-903.0;736.0;142.0;25.0;566.0
562.0;-913.0;724.0;237.0;-55.0;497.0
479.0;-920.0;720.0;145.0;-60.0;611.0
441.0;-891.0;723.0;111.0;-84.0;612.0
344.0;-876.0;725.0;191.0;22.0;658.0
246.0;-772.0;730.0;214.0;65.0;660.0
248.0;-686.0;739.0;210.0;39.0;707.0
127.0;-764.0;777.0;304.0;-8.0;1088.0
115.0;-784.0;776.0;426.0;-109.0;1210.0
117.0;-835.0;768.0;625.0;133.0;1022.0
157.0;-922.0;762.0;592.0;320.0;610.0
183.0;-1139.0;755.0;25.0;-323.0;638.0
197.0;-1328.0;745.0;306.0;-501.0;704.0
148.0;-1218.0;740.0;281.0;-367.0;680.0
482.0;-1422.0;733.0;2.0;-31.0;661.0
473.0;-1136.0;728.0;195.0;35.0;555.0
608.0;-803.0;721.0;269.0;-69.0;602.0
524.0;-966.0;717.0;139.0;-87.0;627.0
423.0;-921.0;722.0;59.0;-121.0;668.0
332.0;-844.0;731.0;150.0;-38.0;714.0
273.0;-773.0;742.0;166.0;4.0;714.0
221.0;-699.0;750.0;219.0;-30.0;769.0
190.0;-700.0;763.0;253.0;57.0;830.0
188.0;-729.0;771.0;233.0;119.0;1103.0
185.0;-779.0;783.0;281.0;42.0;933.0
152.0;-816.0;787.0;321.0;-3.0;1143.0
119.0;-841.0;802.0;357.0;156.0;870.0
?;-875.0;804.0;369.0;77.0;867.0
?;-1027.0;817.0;79.0;-199.0;654.0
?;-1205.0;826.0;96.0;-424.0;815.0
?;-1019.0;834.0;340.0;-218.0;898.0
?;-1210.0;843.0;312.0;-389.0;791.0
?;-1146.0;847.0;377.0;-306.0;716.0
414.0;-1058.0;?;289.0;-221.0;718.0
498.0;-1010.0;?;235.0;-170.0;667.0
464.0;-1153.0;?;158.0;-132.0;665.0
338.0;-1134.0;?;219.0;-171.0;691.0
227.0;-936.0;855.0;274.0;-106.0;701.0
162.0;-818.0;849.0;321.0;-31.0;722.0
142.0;-771.0;841.0;365.0;51.0;808.0
136.0;-758.0;835.0;449.0;159.0;1056.0
118.0;-768.0;829.0;394.0;155.0;1166.0
92.0;-773.0;824.0;347.0;78.0;1083.0
97.0;-771.0;812.0;597.0;25.0;1108.0
134.0;-841.0;806.0;721.0;384.0;851.0
?;-990.0;794.0;331.0;-35.0;687.0
?;-1208.0;786.0;-8.0;-528.0;668.0
?;-1256.0;773.0;204.0;-331.0;805.0
?;-1323.0;758.0;311.0;-120.0;690.0
?;-1322.0;741.0;249.0;36.0;686.0
?;-865.0;718.0;210.0;-3.0;618.0
?;-995.0;703.0;220.0;32.0;607.0
?;-979.0;686.0;64.0;-71.0;650.0
?;-900.0;685.0;153.0;-69.0;682.0
?;-864.0;677.0;194.0;-2.0;687.0
?;-811.0;675.0;182.0;0.0;668.0
?;-770.0;670.0;205.0;25.0;735.0
?;-704.0;667.0;228.0;102.0;936.0
163.0;-745.0;663.0;211.0;68.0;1169.0
160.0;-758.0;657.0;282.0;-119.0;880.0
110.0;-762.0;653.0;330.0;19.0;1128.0
134.0;-791.0;643.0;417.0;151.0;947.0
146.0;-927.0;637.0;310.0;-155.0;826.0
216.0;-1129.0;625.0;149.0;-384.0;739.0
144.0;-1175.0;618.0;284.0;-413.0;873.0
124.0;-1222.0;608.0;235.0;-128.0;905.0
403.0;-1310.0;603.0;365.0;-242.0;769.0
350.0;-1018.0;598.0;488.0;-239.0;700.0
512.0;-976.0;591.0;310.0;-186.0;682.0
399.0;-1032.0;582.0;303.0;-93.0;708.0
425.0;-1076.0;572.0;205.0;-85.0;758.0
300.0;-1031.0;570.0;291.0;-88.0;747.0
223.0;-878.0;562.0;335.0;-86.0;744.0
193.0;-785.0;557.0;376.0;-24.0;783.0
147.0;-763.0;547.0;356.0;-9.0;912.0
137.0;-791.0;536.0;463.0;47.0;1134.0
134.0;-807.0;529.0;409.0;70.0;1128.0
106.0;-806.0;515.0;400.0;-21.0;1078.0
77.0;-823.0;509.0;607.0;-50.0;1205.0
119.0;-884.0;494.0;?;401.0;660.0
172.0;-1064.0;488.0;?;-205.0;685.0
240.0;-1255.0;475.0;?;-515.0;651.0
196.0;-1164.0;?;?;-315.0;821.0
279.0;-1309.0;?;?;-194.0;662.0
505.0;-1376.0;?;?;37.0;651.0
507.0;-776.0;?;?;?;617.0
527.0;-973.0;?;?;?;621.0
417.0;-949.0;?;?;?;650.0
390.0;-866.0;?;?;?;699.0
315.0;-863.0;?;?;?;726.0
222.0;-805.0;?;?;15.0;744.0
219.0;-694.0;?;?;19.0;849.0
195.0;-691.0;?;?;63.0;968.0
157.0;-739.0;?;?;-25.0;1102.0
114.0;-795.0;?;346.0;-129.0;918.0
110.0;-817.0;?;406.0;56.0;964.0
119.0;-854.0;?;395.0;120.0;938.0
147.0;-987.0;?;122.0;-144.0;742.0
215.0;-1168.0;596.0;145.0;-376.0;808.0
138.0;-1119.0;611.0;307.0;-281.0;958.0
282.0;-1314.0;637.0;283.0;-204.0;759.0
453.0;-1268.0;658.0;496.0;-272.0;721.0
520.0;-978.0;679.0;401.0;-177.0;676.0
457.0;-1013.0;697.0;257.0;-149.0;648.0
469.0;-1091.0;719.0;213.0;-69.0;654.0
361.0;-1086.0;736.0;205.0;-81.0;704.0
262.0;-937.0;749.0;284.0;-76.0;735.0
179.0;-792.0;766.0;388.0;-54.0;801.0
147.0;-750.0;774.0;391.0;5.0;882.0
145.0;-725.0;783.0;507.0;54.0;1079.0
137.0;-758.0;792.0;436.0;126.0;1082.0
112.0;?;800.0;401.0;-32.0;977.0
89.0;?;807.0;712.0;7.0;1166.0
156.0;?;812.0;734.0;432.0;784.0
186.0;-1059.0;820.0;153.0;-223.0;577.0
234.0;-1220.0;823.0;-56.0;-581.0;677.0
188.0;-1134.0;833.0;439.0;-399.0;821.0
377.0;-1380.0;844.0;320.0;-159.0;623.0
453.0;-1367.0;849.0;163.0;96.0;639.0
600.0;-802.0;845.0;209.0;6.0;614.0
579.0;-1003.0;842.0;193.0;0.0;615.0
424.0;-973.0;852.0;121.0;-71.0;677.0
407.0;-920.0;858.0;181.0;-39.0;669.0
294.0;-821.0;869.0;230.0;30.0;678.0
229.0;-757.0;887.0;214.0;17.0;744.0
189.0;-677.0;905.0;239.0;34.0;820.0
170.0;-678.0;907.0;242.0;131.0;1074.0
195.0;-722.0;915.0;268.0;57.0;1113.0
117.0;-772.0;920.0;320.0;-138.0;972.0
123.0;-797.0;927.0;405.0;70.0;881.0
125.0;-842.0;936.0;303.0;111.0;884.0
130.0;-1032.0;940.0;50.0;-262.0;607.0
222.0;-1252.0;950.0;210.0;-408.0;780.0
84.0;-1120.0;949.0;390.0;-290.0;1005.0
359.0;-1289.0;957.0;205.0;-210.0;804.0
430.0;-1223.0;960.0;525.0;-274.0;720.0
470.0;-987.0;960.0;309.0;-173.0;605.0
433.0;-924.0;958.0;305.0;-107.0;603.0
447.0;-1130.0;954.0;209.0;-48.0;643.0
368.0;-1164.0;949.0;168.0;-115.0;692.0
265.0;-967.0;941.0;262.0;-153.0;694.0
179.0;-798.0;943.0;304.0;-46.0;769.0
154.0;-685.0;933.0;333.0;1.0;904.0
154.0;-692.0;927.0;400.0;48.0;1156.0
152.0;-748.0;918.0;339.0;87.0;1103.0
99.0;-764.0;908.0;326.0;-36.0;1088.0
85.0;-780.0;901.0;685.0;26.0;1287.0
150.0;-887.0;890.0;625.0;459.0;606.0
176.0;-1129.0;883.0;255.0;81.0;549.0
200.0;-1270.0;873.0;-59.0;-545.0;656.0
154.0;-1193.0;866.0;327.0;-438.0;672.0
263.0;-1360.0;856.0;127.0;-297.0;765.0
409.0;-1316.0;851.0;?;107.0;564.0
533.0;-786.0;838.0;?;70.0;594.0
478.0;-901.0;823.0;?;8.0;644.0
446.0;-970.0;?;?;-89.0;688.0
413.0;-858.0;?;?;-84.0;694.0
334.0;-844.0;?;?;11.0;714.0
236.0;-768.0;?;?;45.0;747.0
180.0;-713.0;833.0;?;55.0;803.0
198.0;-701.0;835.0;?;96.0;1066.0
147.0;-750.0;832.0;285.0;72.0;1061.0
130.0;-821.0;830.0;319.0;-106.0;1084.0
89.0;-828.0;829.0;345.0;77.0;1135.0
121.0;-835.0;831.0;419.0;126.0;743.0
116.0;-1003.0;829.0;298.0;-204.0;720.0
214.0;-1144.0;830.0;67.0;-380.0;860.0
102.0;-1203.0;823.0;359.0;-271.0;911.0
206.0;-1307.0;824.0;218.0;-177.0;776.0
406.0;-1225.0;822.0;426.0;-294.0;723.0
440.0;-929.0;823.0;406.0;-135.0;702.0
435.0;-1025.0;818.0;263.0;-108.0;692.0
447.0;-1101.0;818.0;230.0;10.0;576.0
400.0;-1113.0;817.0;200.0;-117.0;793.0
295.0;-984.0;808.0;239.0;-124.0;835.0
190.0;-860.0;813.0;321.0;-103.0;770.0
161.0;-806.0;805.0;363.0;-55.0;899.0
61.0;-718.0;795.0;465.0;44.0;1057.0
49.0;-729.0;781.0;440.0;187.0;963.0
0.0;-835.0;768.0;390.0;137.0;978.0
22.0;-872.0;751.0;509.0;-28.0;1132.0
84.0;-901.0;734.0;667.0;392.0;490.0
175.0;-1099.0;721.0;235.0;-4.0;439.0
225.0;-1185.0;703.0;-17.0;-542.0;475.0
259.0;-1188.0;688.0;355.0;-425.0;627.0
324.0;-1285.0;677.0;242.0;-122.0;629.0
491.0;-1302.0;675.0;162.0;69.0;639.0
697.0;-809.0;666.0;144.0;12.0;562.0
657.0;-859.0;666.0;154.0;-59.0;576.0
500.0;-775.0;666.0;90.0;-25.0;575.0
448.0;-891.0;670.0;149.0;-81.0;592.0
355.0;-866.0;680.0;230.0;-56.0;659.0
295.0;-774.0;690.0;206.0;15.0;660.0
259.0;-731.0;707.0;189.0;?;818.0
236.0;-682.0;718.0;221.0;?;1008.0
194.0;-694.0;730.0;238.0;?;1104.0
146.0;-731.0;733.0;319.0;-174.0;1068.0
107.0;-750.0;743.0;451.0;76.0;1007.0
95.0;-779.0;751.0;433.0;132.0;783.0
140.0;-977.0;764.0;126.0;-105.0;887.0
234.0;-1138.0;776.0;172.0;-490.0;867.0
145.0;-1228.0;786.0;360.0;-292.0;977.0
220.0;-1257.0;803.0;354.0;-118.0;794.0
457.0;?;819.0;441.0;-182.0;716.0
464.0;?;836.0;303.0;-131.0;655.0
430.0;?;848.0;282.0;-121.0;645.0
435.0;?;862.0;217.0;-23.0;707.0
338.0;?;868.0;242.0;-108.0;758.0
186.0;?;874.0;266.0;-81.0;728.0
161.0;?;883.0;362.0;-13.0;850.0
147.0;?;886.0;375.0;85.0;963.0
111.0;?;892.0;470.0;105.0;1257.0
109.0;?;888.0;297.0;96.0;978.0
83.0;?;891.0;404.0;-138.0;1245.0
72.0;-808.0;888.0;781.0;92.0;1159.0
145.0;-919.0;890.0;547.0;503.0;575.0
161.0;-1132.0;893.0;79.0;-195.0;783.0
126.0;-1321.0;891.0;96.0;-435.0;761.0
60.0;-1074.0;891.0;352.0;-376.0;817.0
310.0;-1373.0;889.0;187.0;0.0;741.0
380.0;-1225.0;889.0;164.0;79.0;635.0
483.0;-825.0;882.0;276.0;26.0;627.0
526.0;-1003.0;879.0;160.0;-8.0;652.0
385.0;-1027.0;879.0;87.0;-33.0;632.0
324.0;-911.0;889.0;195.0;3.0;652.0
278.0;-847.0;891.0;188.0;37.0;681.0
184.0;-789.0;897.0;217.0;37.0;809.0
161.0;-723.0;908.0;247.0;66.0;925.0
174.0;-675.0;913.0;236.0;122.0;1159.0
126.0;-713.0;919.0;254.0;-86.0;1010.0
80.0;-734.0;917.0;404.0;-62.0;1153.0
91.0;-783.0;926.0;442.0;234.0;1016.0
85.0;-900.0;928.0;317.0;161.0;832.0
161.0;-1067.0;937.0;59.0;-299.0;766.0
182.0;-1227.0;939.0;381.0;-381.0;1035.0
117.0;-1150.0;943.0;271.0;-167.0;852.0
398.0;-1365.0;949.0;385.0;-208.0;729.0
355.0;-1072.0;948.0;434.0;-165.0;635.0
434.0;-1040.0;950.0;290.0;-142.0;594.0
418.0;-1085.0;946.0;312.0;-89.0;636.0
459.0;-1114.0;948.0;184.0;-59.0;724.0
313.0;-1048.0;940.0;258.0;-140.0;771.0
189.0;-834.0;939.0;270.0;?;813.0
160.0;-690.0;934.0;428.0;-14.0;865.0
113.0;-648.0;927.0;413.0;33.0;1066.0
113.0;-734.0;924.0;542.0;95.0;1150.0
?;-801.0;917.0;323.0;57.0;1072.0
?;-827.0;912.0;476.0;-29.0;941.0
?;-868.0;903.0;583.0;77.0;1201.0
?;-960.0;897.0;880.0;502.0;886.0
?;-1142.0;886.0;344.0;187.0;730.0
?;-1295.0;881.0;-50.0;-772.0;713.0
?;-1157.0;871.0;109.0;-583.0;812.0
?;-1006.0;866.0;524.0;-334.0;673.0
?;-1277.0;860.0;276.0;107.0;536.0
?;-949.0;853.0;261.0;115.0;621.0
?;?;848.0;203.0;11.0;613.0
538.0;?;839.0;165.0;-31.0;604.0
401.0;?;843.0;190.0;-48.0;682.0
298.0;?;841.0;273.0;42.0;716.0
200.0;?;850.0;225.0;49.0;750.0
204.0;?;859.0;278.0;82.0;797.0
199.0;?;864.0;262.0;147.0;944.0
147.0;?;872.0;256.0;213.0;1017.0
131.0;?;876.0;294.0;93.0;1068.0
94.0;?;888.0;354.0;-68.0;1283.0
60.0;?;886.0;430.0;202.0;1156.0
74.0;?;897.0;368.0;41.0;587.0
73.0;?;903.0;67.0;-475.0;774.0
143.0;?;918.0;255.0;-450.0;864.0
89.0;?;923.0;423.0;-323.0;1011.0
406.0;-1480.0;932.0;371.0;-283.0;838.0
452.0;-1267.0;941.0;618.0;-308.0;755.0
491.0;-960.0;936.0;365.0;-169.0;612.0
455.0;-1003.0;941.0;340.0;-122.0;602.0
471.0;-1104.0;940.0;227.0;-46.0;627.0
429.0;-1194.0;949.0;273.0;-145.0;651.0
303.0;-1026.0;945.0;295.0;-148.0;725.0
214.0;-860.0;948.0;349.0;-94.0;807.0
160.0;-713.0;946.0;381.0;26.0;810.0
150.0;-678.0;945.0;423.0;107.0;918.0
161.0;-721.0;948.0;505.0;88.0;967.0
142.0;-751.0;945.0;459.0;124.0;996.0
124.0;-811.0;948.0;494.0;119.0;855.0
146.0;-910.0;940.0;497.0;158.0;1060.0
125.0;-928.0;944.0;579.0;219.0;1201.0
91.0;-1018.0;941.0;519.0;198.0;871.0
81.0;-1078.0;941.0;133.0;-410.0;796.0
57.0;-1033.0;940.0;285.0;-748.0;729.0
15.0;-979.0;937.0;520.0;-111.0;708.0
170.0;-1188.0;939.0;-64.0;125.0;576.0
503.0;-1443.0;930.0;202.0;-4.0;573.0
634.0;-1173.0;925.0;317.0;-132.0;501.0
655.0;-1110.0;905.0;241.0;-95.0;536.0
576.0;-1043.0;902.0;156.0;-119.0;564.0
422.0;-915.0;894.0;185.0;-25.0;525.0
