InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RWR accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA^ accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
266.0;297.0;-1239.0;786.0;-294.0;919.0;-1193.0;-14.0;480.0;515.0;?;-182.0
251.0;302.0;-1035.0;781.0;-276.0;761.0;-951.0;52.0;538.0;478.0;165.0;25.0
192.0;321.0;-815.0;815.0;-329.0;701.0;-721.0;39.0;591.0;454.0;129.0;145.0
142.0;322.0;-706.0;863.0;-397.0;703.0;-594.0;2.0;634.0;430.0;61.0;199.0
99.0;298.0;-671.0;942.0;-452.0;738.0;-551.0;-66.0;712.0;399.0;83.0;239.0
81.0;367.0;-688.0;1032.0;-461.0;793.0;-568.0;-66.0;860.0;398.0;127.0;294.0
108.0;361.0;-736.0;1173.0;-507.0;849.0;-619.0;4.0;920.0;415.0;158.0;301.0
165.0;347.0;-787.0;1289.0;-498.0;893.0;-666.0;41.0;955.0;454.0;182.0;288.0
197.0;304.0;-843.0;1364.0;-491.0;1048.0;-707.0;-74.0;1156.0;502.0;159.0;276.0
193.0;375.0;-916.0;1448.0;-436.0;1172.0;-775.0;16.0;950.0;540.0;154.0;295.0
149.0;269.0;-1073.0;1389.0;-300.0;1245.0;-935.0;322.0;823.0;595.0;129.0;308.0
113.0;110.0;-1167.0;1135.0;-229.0;1311.0;-1032.0;0.0;1133.0;634.0;134.0;278.0
137.0;198.0;-1206.0;1297.0;-387.0;1541.0;-1064.0;134.0;1080.0;630.0;39.0;214.0
93.0;120.0;-1366.0;1410.0;-434.0;1128.0;-1219.0;41.0;934.0;628.0;84.0;306.0
32.0;93.0;-1320.0;1233.0;-361.0;1159.0;-1226.0;-16.0;790.0;731.0;7.0;264.0
102.0;140.0;-1013.0;1100.0;-283.0;1357.0;-861.0;-29.0;685.0;605.0;-10.0;106.0
57.0;181.0;-1196.0;966.0;-187.0;1252.0;-1118.0;63.0;623.0;457.0;43.0;172.0
44.0;161.0;-1279.0;850.0;-153.0;1064.0;-1202.0;93.0;584.0;482.0;68.0;97.0
57.0;153.0;-1117.0;845.0;-125.0;942.0;-1051.0;95.0;607.0;475.0;64.0;35.0
53.0;125.0;-975.0;805.0;-186.0;834.0;-911.0;178.0;661.0;418.0;37.0;107.0
?;122.0;-860.0;861.0;-205.0;763.0;-797.0;133.0;714.0;361.0;-55.0;135.0
?;135.0;-761.0;934.0;-294.0;730.0;-706.0;75.0;787.0;315.0;-70.0;104.0
?;141.0;-706.0;1003.0;-271.0;768.0;-655.0;-5.0;931.0;265.0;-83.0;117.0
?;165.0;-732.0;1099.0;-289.0;846.0;-669.0;9.0;1009.0;235.0;-52.0;134.0
?;154.0;-797.0;1242.0;-340.0;875.0;-723.0;9.0;986.0;226.0;-32.0;126.0
?;159.0;-866.0;1250.0;-366.0;968.0;-779.0;-131.0;970.0;237.0;4.0;113.0
59.0;289.0;-913.0;1395.0;-378.0;1125.0;-830.0;-6.0;845.0;251.0;-7.0;108.0
93.0;293.0;-1045.0;1364.0;-454.0;1202.0;-954.0;10.0;646.0;267.0;43.0;132.0
161.0;110.0;-1195.0;950.0;-466.0;1219.0;-1090.0;-330.0;795.0;302.0;75.0;123.0
234.0;195.0;-1179.0;1107.0;-561.0;1224.0;-1085.0;-175.0;1031.0;342.0;39.0;130.0
199.0;34.0;-1270.0;1262.0;-707.0;997.0;-1123.0;-174.0;926.0;385.0;187.0;250.0
228.0;-17.0;-1164.0;1277.0;-534.0;886.0;-1058.0;-286.0;682.0;453.0;280.0;148.0
411.0;90.0;-787.0;1068.0;-422.0;1157.0;-728.0;-251.0;566.0;495.0;139.0;-54.0
341.0;206.0;-921.0;931.0;-311.0;1280.0;-844.0;-164.0;505.0;541.0;215.0;21.0
224.0;245.0;-1158.0;821.0;-290.0;1086.0;-1108.0;-87.0;463.0;640.0;266.0;-154.0
255.0;271.0;-1135.0;806.0;-258.0;888.0;-1102.0;-36.0;510.0;592.0;217.0;-145.0
304.0;312.0;-953.0;804.0;-316.0;784.0;-866.0;28.0;552.0;528.0;166.0;36.0
257.0;273.0;-804.0;838.0;-347.0;714.0;-690.0;-13.0;554.0;496.0;127.0;151.0
198.0;266.0;-711.0;861.0;-416.0;717.0;-582.0;-75.0;588.0;481.0;106.0;180.0
144.0;298.0;-685.0;912.0;-335.0;747.0;-547.0;-99.0;709.0;461.0;122.0;207.0
115.0;380.0;-713.0;1064.0;-342.0;786.0;-575.0;-17.0;883.0;430.0;165.0;246.0
154.0;384.0;-742.0;1205.0;-471.0;813.0;-618.0;69.0;953.0;441.0;180.0;224.0
201.0;323.0;-779.0;1305.0;-454.0;890.0;-657.0;23.0;1025.0;462.0;143.0;191.0
206.0;341.0;-830.0;1390.0;-431.0;1063.0;-686.0;-108.0;1173.0;475.0;86.0;230.0
177.0;355.0;-955.0;1549.0;-361.0;1231.0;-786.0;58.0;828.0;498.0;60.0;322.0
150.0;136.0;-1104.0;1255.0;-271.0;1211.0;-946.0;206.0;990.0;543.0;144.0;327.0
168.0;193.0;-1178.0;?;-327.0;1403.0;-1055.0;61.0;1156.0;571.0;78.0;253.0
190.0;98.0;-1276.0;?;-447.0;1432.0;-1118.0;119.0;944.0;538.0;40.0;284.0
72.0;18.0;-1402.0;?;-402.0;1044.0;-1268.0;-119.0;830.0;611.0;21.0;361.0
57.0;61.0;-1111.0;?;-318.0;1360.0;-1007.0;-197.0;748.0;707.0;-85.0;155.0
56.0;156.0;-1104.0;?;-228.0;1297.0;-995.0;-46.0;659.0;542.0;48.0;173.0
49.0;134.0;-1291.0;?;-187.0;1102.0;-1224.0;45.0;594.0;500.0;142.0;86.0
116.0;149.0;-1193.0;?;-144.0;958.0;-1111.0;67.0;579.0;515.0;113.0;-73.0
161.0;228.0;-1009.0;?;-201.0;837.0;-938.0;138.0;610.0;450.0;19.0;-25.0
113.0;211.0;-876.0;?;-232.0;795.0;-818.0;170.0;632.0;408.0;-2.0;132.0
42.0;198.0;-781.0;?;-188.0;754.0;-732.0;211.0;704.0;388.0;-48.0;145.0
-12.0;186.0;-729.0;?;-208.0;753.0;-677.0;119.0;814.0;351.0;-47.0;131.0
-37.0;230.0;-723.0;?;-263.0;813.0;-655.0;102.0;1001.0;298.0;-62.0;166.0
-67.0;181.0;-780.0;?;-377.0;873.0;-676.0;82.0;1052.0;274.0;-75.0;208.0
-70.0;171.0;-852.0;?;-461.0;917.0;-729.0;-11.0;1035.0;277.0;-46.0;215.0
-25.0;119.0;-904.0;1280.0;-341.0;1052.0;-780.0;-112.0;1041.0;279.0;-47.0;186.0
16.0;226.0;-993.0;1427.0;?;1251.0;-855.0;-46.0;669.0;271.0;-20.0;206.0
54.0;154.0;-1155.0;1156.0;?;1211.0;-1023.0;-179.0;753.0;307.0;85.0;179.0
132.0;166.0;-1262.0;982.0;?;1310.0;-1159.0;-243.0;1047.0;365.0;60.0;129.0
216.0;55.0;-1245.0;1251.0;?;1198.0;-1126.0;-118.0;1016.0;412.0;113.0;120.0
212.0;-47.0;-1282.0;1334.0;?;845.0;-1149.0;-327.0;767.0;431.0;256.0;186.0
313.0;16.0;-919.0;1136.0;?;1081.0;-872.0;-312.0;617.0;470.0;143.0;-10.0
341.0;164.0;-851.0;935.0;?;1289.0;-755.0;-222.0;497.0;490.0;175.0;26.0
244.0;220.0;-1103.0;824.0;?;1177.0;-1059.0;-82.0;435.0;583.0;252.0;-147.0
257.0;266.0;-1180.0;770.0;?;918.0;-1167.0;-32.0;444.0;581.0;215.0;-248.0
327.0;291.0;-1021.0;746.0;?;782.0;-969.0;35.0;505.0;485.0;175.0;-57.0
286.0;276.0;-815.0;782.0;?;704.0;-737.0;11.0;567.0;437.0;144.0;100.0
203.0;238.0;-710.0;819.0;-364.0;651.0;-595.0;-72.0;583.0;429.0;91.0;172.0
139.0;297.0;-655.0;884.0;-399.0;684.0;-531.0;-104.0;706.0;408.0;95.0;205.0
115.0;314.0;-659.0;980.0;-366.0;730.0;-519.0;-73.0;813.0;364.0;119.0;245.0
137.0;353.0;-699.0;1174.0;-406.0;790.0;-582.0;1.0;906.0;365.0;159.0;235.0
195.0;365.0;-741.0;1279.0;-466.0;838.0;-632.0;57.0;987.0;398.0;184.0;199.0
222.0;324.0;-806.0;1334.0;-517.0;1014.0;-677.0;-77.0;1115.0;425.0;119.0;204.0
214.0;355.0;-886.0;1510.0;-480.0;1143.0;-743.0;10.0;1022.0;464.0;71.0;252.0
177.0;265.0;-1062.0;1488.0;-340.0;1244.0;-911.0;93.0;982.0;510.0;90.0;310.0
155.0;10.0;-1155.0;1213.0;-317.0;1312.0;-1018.0;57.0;1283.0;560.0;127.0;297.0
174.0;51.0;-1190.0;1475.0;-499.0;1444.0;-1062.0;51.0;1149.0;578.0;65.0;213.0
121.0;-97.0;-1342.0;1472.0;-494.0;1236.0;-1218.0;-242.0;951.0;595.0;46.0;283.0
57.0;-3.0;-1342.0;1251.0;-369.0;1303.0;-1279.0;-309.0;784.0;?;17.0;229.0
86.0;93.0;-1114.0;1071.0;-254.0;1436.0;-967.0;-138.0;?;?;82.0;29.0
125.0;187.0;-1333.0;925.0;-145.0;1239.0;-1257.0;47.0;519.0;?;193.0;-15.0
227.0;263.0;-1330.0;829.0;-65.0;1071.0;-1283.0;149.0;461.0;?;183.0;-197.0
254.0;270.0;-1120.0;762.0;-76.0;936.0;-1078.0;200.0;475.0;?;65.0;-116.0
164.0;217.0;-969.0;753.0;-123.0;804.0;-950.0;254.0;587.0;?;14.0;101.0
44.0;130.0;-831.0;840.0;-242.0;670.0;-786.0;244.0;703.0;?;-48.0;?
161.0;445.0;-697.0;1143.0;-378.0;776.0;-575.0;48.0;994.0;?;219.0;?
166.0;?;-716.0;1368.0;-409.0;870.0;-618.0;128.0;1036.0;?;174.0;?
174.0;?;-793.0;1412.0;-496.0;971.0;-676.0;36.0;1145.0;?;110.0;?
184.0;?;-894.0;1492.0;?;1202.0;-742.0;-71.0;1129.0;?;18.0;?
137.0;257.0;-1066.0;1481.0;-299.0;1349.0;-880.0;226.0;860.0;?;65.0;?
123.0;-12.0;-1218.0;1251.0;-282.0;1338.0;-1061.0;77.0;1183.0;?;164.0;?
182.0;117.0;-1261.0;1333.0;-407.0;1529.0;-1152.0;30.0;1132.0;?;77.0;?
169.0;9.0;-1378.0;1455.0;-458.0;1349.0;-1240.0;-26.0;904.0;606.0;24.0;?
42.0;-11.0;-1448.0;1241.0;-366.0;1122.0;-1353.0;-113.0;778.0;714.0;12.0;?
62.0;23.0;-1088.0;1039.0;-323.0;1407.0;-962.0;-102.0;708.0;729.0;13.0;?
76.0;128.0;-1227.0;904.0;-216.0;1238.0;-1138.0;-1.0;641.0;490.0;77.0;?
69.0;?;-1326.0;878.0;-195.0;1035.0;-1271.0;-6.0;616.0;451.0;?;?
104.0;?;-1102.0;839.0;-111.0;911.0;-1060.0;38.0;638.0;454.0;?;-89.0
111.0;?;-911.0;802.0;-199.0;828.0;-892.0;149.0;666.0;411.0;?;-13.0
79.0;?;-817.0;879.0;-178.0;773.0;-804.0;162.0;713.0;371.0;?;63.0
32.0;?;-749.0;938.0;-246.0;746.0;-741.0;109.0;728.0;332.0;-65.0;70.0
-8.0;?;-709.0;970.0;-186.0;766.0;-695.0;19.0;795.0;281.0;-81.0;89.0
-32.0;?;-734.0;1045.0;-206.0;826.0;-698.0;29.0;914.0;242.0;-52.0;142.0
-31.0;?;-797.0;1163.0;-283.0;867.0;-729.0;45.0;885.0;228.0;-40.0;171.0
2.0;?;-872.0;1178.0;-384.0;897.0;-787.0;-40.0;1143.0;226.0;-20.0;158.0
58.0;?;-889.0;1236.0;-347.0;1021.0;-791.0;20.0;920.0;215.0;-41.0;165.0
89.0;?;-994.0;1361.0;-397.0;?;-854.0;-10.0;698.0;208.0;-9.0;227.0
118.0;?;-1105.0;1146.0;-524.0;?;-958.0;-361.0;887.0;237.0;14.0;258.0
163.0;?;-1118.0;1167.0;-545.0;?;-982.0;-184.0;1044.0;266.0;-15.0;224.0
129.0;?;-1282.0;1339.0;-631.0;?;-1152.0;-145.0;967.0;391.0;182.0;202.0
231.0;?;-1228.0;1354.0;-586.0;?;-1171.0;-204.0;738.0;421.0;256.0;-3.0
435.0;?;-898.0;1117.0;-397.0;?;-804.0;-222.0;606.0;423.0;121.0;-66.0
370.0;?;-1000.0;?;-278.0;?;-914.0;-134.0;495.0;570.0;153.0;13.0
137.0;?;-1163.0;?;-266.0;?;-1119.0;4.0;464.0;708.0;209.0;-240.0
163.0;?;-1178.0;?;-227.0;?;-1147.0;14.0;?;624.0;208.0;-177.0
243.0;?;-1026.0;795.0;-310.0;?;-949.0;15.0;?;512.0;148.0;4.0
215.0;239.0;-841.0;828.0;-331.0;?;-736.0;13.0;?;468.0;139.0;136.0
142.0;237.0;-732.0;840.0;-330.0;?;-604.0;-74.0;?;485.0;116.0;207.0
134.0;299.0;-664.0;925.0;-317.0;?;-525.0;-64.0;?;474.0;89.0;223.0
119.0;336.0;-687.0;1032.0;-342.0;773.0;-561.0;34.0;?;422.0;140.0;243.0
127.0;340.0;-745.0;1171.0;-402.0;802.0;-619.0;87.0;899.0;425.0;149.0;223.0
164.0;366.0;-760.0;1233.0;-404.0;886.0;-635.0;112.0;?;428.0;103.0;185.0
171.0;341.0;-818.0;1348.0;-421.0;1034.0;-680.0;-23.0;?;435.0;71.0;224.0
131.0;372.0;-932.0;1525.0;-374.0;1128.0;-771.0;45.0;?;465.0;62.0;279.0
92.0;170.0;-1059.0;1334.0;-253.0;1205.0;-903.0;232.0;1008.0;511.0;43.0;297.0
93.0;54.0;-1156.0;1245.0;-201.0;1270.0;-992.0;48.0;1219.0;503.0;54.0;334.0
125.0;99.0;-1186.0;1407.0;-394.0;1386.0;-1034.0;85.0;977.0;496.0;5.0;331.0
78.0;51.0;-1315.0;1308.0;-367.0;1190.0;-1176.0;-102.0;862.0;545.0;22.0;346.0
37.0;77.0;-1256.0;1149.0;-303.0;1308.0;-1168.0;-59.0;760.0;703.0;-4.0;197.0
82.0;144.0;-1128.0;1071.0;-246.0;1299.0;-997.0;27.0;657.0;590.0;-3.0;101.0
110.0;191.0;-1307.0;949.0;-242.0;1102.0;-1235.0;109.0;574.0;426.0;95.0;?
131.0;185.0;-1187.0;862.0;-189.0;1026.0;-1113.0;104.0;575.0;410.0;87.0;?
69.0;182.0;-1045.0;784.0;-161.0;935.0;-977.0;129.0;620.0;440.0;33.0;?
4.0;129.0;-949.0;827.0;-182.0;836.0;-888.0;159.0;681.0;438.0;7.0;?
-31.0;148.0;-847.0;921.0;-251.0;738.0;-788.0;159.0;747.0;418.0;-48.0;?
-41.0;148.0;-750.0;990.0;-255.0;745.0;-685.0;109.0;904.0;380.0;-60.0;?
-43.0;132.0;-703.0;1104.0;-348.0;807.0;-631.0;57.0;1032.0;314.0;-110.0;?
-61.0;97.0;-751.0;1217.0;-367.0;902.0;-673.0;25.0;1048.0;277.0;-75.0;?
-61.0;114.0;-832.0;1270.0;-343.0;981.0;-745.0;-89.0;1005.0;278.0;-47.0;?
-31.0;174.0;-899.0;1255.0;-331.0;1112.0;-818.0;-134.0;1030.0;294.0;-26.0;?
10.0;327.0;-1019.0;1501.0;-418.0;1223.0;-925.0;73.0;738.0;300.0;5.0;?
83.0;157.0;-1146.0;1224.0;-499.0;1192.0;-1071.0;-94.0;623.0;314.0;84.0;?
178.0;50.0;-1239.0;915.0;-467.0;1235.0;-1134.0;-293.0;887.0;312.0;44.0;?
251.0;91.0;-1189.0;1107.0;-587.0;1247.0;-1070.0;-179.0;926.0;350.0;54.0;?
182.0;22.0;-1332.0;1215.0;-544.0;881.0;-1180.0;-230.0;783.0;400.0;270.0;?
252.0;77.0;-1051.0;1158.0;-430.0;915.0;-974.0;-216.0;627.0;475.0;210.0;32.0
372.0;173.0;-765.0;970.0;-344.0;1155.0;-689.0;-110.0;531.0;480.0;158.0;-75.0
271.0;254.0;-939.0;871.0;-267.0;1134.0;-901.0;-98.0;501.0;472.0;209.0;-46.0
235.0;254.0;-1104.0;813.0;-289.0;968.0;-1054.0;-43.0;499.0;499.0;203.0;-145.0
227.0;314.0;-1033.0;819.0;-286.0;805.0;-966.0;-140.0;514.0;488.0;166.0;?
230.0;286.0;-864.0;810.0;-311.0;747.0;-769.0;-26.0;546.0;447.0;141.0;?
218.0;299.0;-761.0;833.0;-334.0;707.0;-639.0;-24.0;556.0;432.0;120.0;?
187.0;317.0;-717.0;878.0;-339.0;718.0;-591.0;-33.0;628.0;408.0;121.0;?
163.0;342.0;-699.0;968.0;-431.0;748.0;-570.0;-72.0;744.0;387.0;130.0;?
161.0;358.0;-707.0;1041.0;-500.0;791.0;-588.0;10.0;928.0;387.0;133.0;?
174.0;347.0;-738.0;1273.0;-463.0;839.0;-620.0;-21.0;993.0;416.0;169.0;?
192.0;277.0;-778.0;1375.0;-433.0;947.0;-642.0;-68.0;1056.0;457.0;158.0;?
199.0;284.0;-854.0;1394.0;-513.0;1095.0;-711.0;-167.0;1159.0;504.0;140.0;?
175.0;325.0;-939.0;1535.0;-372.0;1260.0;-804.0;134.0;891.0;553.0;120.0;?
129.0;98.0;-1123.0;1279.0;-267.0;1280.0;-999.0;202.0;992.0;602.0;193.0;?
148.0;131.0;-1227.0;1231.0;-304.0;1456.0;-1117.0;15.0;1133.0;637.0;153.0;?
215.0;114.0;-1268.0;1401.0;-450.0;1429.0;-1129.0;133.0;908.0;621.0;14.0;175.0
102.0;43.0;-1462.0;1277.0;-383.0;1113.0;-1330.0;-48.0;779.0;648.0;34.0;330.0
56.0;119.0;-1209.0;1109.0;-302.0;1288.0;-1087.0;-102.0;700.0;750.0;-25.0;142.0
75.0;163.0;-1086.0;992.0;-194.0;1279.0;-984.0;0.0;658.0;539.0;13.0;139.0
32.0;178.0;-1263.0;903.0;-164.0;1078.0;-1203.0;85.0;599.0;446.0;102.0;128.0
42.0;148.0;-1170.0;850.0;-177.0;932.0;-1103.0;75.0;593.0;480.0;86.0;12.0
70.0;140.0;-982.0;818.0;-216.0;848.0;-919.0;97.0;632.0;437.0;-10.0;28.0
62.0;181.0;-871.0;828.0;-211.0;798.0;-808.0;135.0;671.0;378.0;-12.0;136.0
22.0;192.0;-799.0;915.0;-169.0;751.0;-740.0;127.0;707.0;350.0;-60.0;151.0
-22.0;239.0;-735.0;971.0;-203.0;750.0;-678.0;114.0;834.0;320.0;-40.0;100.0
-38.0;222.0;-712.0;1089.0;-268.0;806.0;-653.0;110.0;1017.0;277.0;-62.0;111.0
-44.0;210.0;-757.0;1259.0;-353.0;846.0;-682.0;86.0;1043.0;246.0;-30.0;157.0
-36.0;145.0;-834.0;1276.0;-397.0;929.0;-731.0;-112.0;1062.0;249.0;-59.0;184.0
3.0;176.0;-887.0;1342.0;?;1094.0;-766.0;-116.0;1014.0;257.0;-70.0;202.0
29.0;256.0;-1006.0;1519.0;?;1222.0;-871.0;?;706.0;268.0;21.0;245.0
109.0;49.0;-1168.0;1057.0;?;1237.0;-1050.0;?;788.0;311.0;88.0;220.0
203.0;97.0;-1241.0;1034.0;?;1355.0;-1142.0;?;1029.0;359.0;24.0;122.0
222.0;57.0;-1266.0;1287.0;?;1161.0;-1141.0;?;913.0;410.0;112.0;150.0
198.0;-5.0;-1334.0;1252.0;?;875.0;-1205.0;?;691.0;449.0;249.0;190.0
333.0;115.0;-915.0;1080.0;?;1115.0;-885.0;?;544.0;501.0;95.0;-135.0
333.0;193.0;-888.0;879.0;?;1248.0;-802.0;?;475.0;474.0;97.0;-36.0
144.0;237.0;-1089.0;770.0;-229.0;1091.0;-1051.0;?;452.0;518.0;168.0;-52.0
163.0;230.0;-1150.0;720.0;-217.0;841.0;-1095.0;?;491.0;524.0;170.0;-155.0
226.0;300.0;-956.0;760.0;-308.0;712.0;-891.0;?;550.0;439.0;150.0;38.0
214.0;276.0;-775.0;835.0;-349.0;658.0;-680.0;?;589.0;393.0;119.0;154.0
171.0;264.0;-684.0;875.0;-397.0;675.0;-570.0;?;660.0;391.0;24.0;198.0
127.0;308.0;-654.0;950.0;-421.0;717.0;-522.0;?;778.0;352.0;66.0;246.0
91.0;?;-674.0;1099.0;-457.0;781.0;-545.0;?;933.0;348.0;111.0;287.0
109.0;?;-719.0;1272.0;-462.0;828.0;-601.0;45.0;?;385.0;150.0;272.0
161.0;?;-774.0;1373.0;-426.0;966.0;-649.0;-102.0;?;439.0;139.0;230.0
202.0;?;-847.0;1431.0;-402.0;1133.0;-722.0;-173.0;?;478.0;103.0;211.0
197.0;?;-975.0;1593.0;-358.0;1254.0;-843.0;21.0;?;505.0;89.0;268.0
167.0;?;?;1312.0;-243.0;1296.0;-1012.0;87.0;?;583.0;127.0;285.0
158.0;?;-1216.0;1298.0;-319.0;1409.0;-1115.0;229.0;?;627.0;126.0;228.0
191.0;?;-1285.0;1489.0;-468.0;1365.0;-1147.0;107.0;?;610.0;29.0;157.0
126.0;60.0;-1415.0;1314.0;-470.0;1186.0;-1268.0;-151.0;?;608.0;-36.0;297.0
61.0;56.0;-1180.0;1038.0;?;1388.0;-1048.0;-150.0;?;703.0;-92.0;204.0
27.0;166.0;-1164.0;931.0;?;1327.0;-1073.0;16.0;?;560.0;38.0;204.0
41.0;148.0;-1349.0;857.0;?;1067.0;-1282.0;93.0;584.0;464.0;149.0;124.0
101.0;167.0;-1198.0;829.0;?;899.0;-1125.0;90.0;594.0;459.0;93.0;-38.0
114.0;151.0;-965.0;806.0;?;814.0;-916.0;163.0;620.0;446.0;-23.0;-19.0
68.0;190.0;-844.0;833.0;?;753.0;-798.0;184.0;670.0;390.0;-26.0;113.0
6.0;165.0;-757.0;893.0;?;727.0;-724.0;152.0;770.0;341.0;-92.0;135.0
-38.0;198.0;-708.0;974.0;?;751.0;-666.0;118.0;887.0;293.0;-99.0;108.0
-62.0;171.0;-710.0;1097.0;?;787.0;-651.0;62.0;995.0;246.0;-94.0;142.0
-77.0;135.0;-760.0;1224.0;?;849.0;-681.0;-6.0;1018.0;227.0;-59.0;174.0
-65.0;136.0;-829.0;1252.0;?;984.0;-732.0;-112.0;1049.0;227.0;-64.0;170.0
-21.0;222.0;-915.0;1335.0;?;1089.0;-806.0;-58.0;904.0;230.0;-42.0;155.0
40.0;298.0;-1034.0;1450.0;-385.0;1184.0;-931.0;66.0;641.0;251.0;22.0;161.0
130.0;90.0;-1144.0;961.0;-443.0;1213.0;-1046.0;-283.0;850.0;273.0;62.0;135.0
217.0;85.0;-1225.0;1040.0;-481.0;1340.0;-1116.0;-169.0;1041.0;295.0;-27.0;167.0
227.0;-32.0;-1273.0;1344.0;-672.0;1015.0;-1140.0;-122.0;1004.0;342.0;103.0;243.0
?;-59.0;-1272.0;1329.0;-570.0;888.0;-1151.0;-335.0;751.0;402.0;235.0;235.0
359.0;75.0;-810.0;1108.0;-377.0;1177.0;-762.0;?;551.0;457.0;117.0;-64.0
285.0;190.0;-888.0;906.0;-342.0;1338.0;-834.0;?;440.0;512.0;179.0;-69.0
182.0;230.0;-1157.0;792.0;-256.0;1144.0;-1112.0;?;397.0;579.0;238.0;-190.0
218.0;272.0;-1215.0;722.0;-223.0;887.0;-1177.0;?;432.0;?;197.0;-236.0
288.0;286.0;-1015.0;719.0;-270.0;764.0;-955.0;?;507.0;?;161.0;6.0
253.0;267.0;-810.0;785.0;-314.0;670.0;-711.0;?;582.0;?;111.0;125.0
171.0;250.0;-693.0;855.0;-368.0;639.0;-578.0;-31.0;634.0;?;82.0;170.0
116.0;297.0;-638.0;945.0;-374.0;682.0;-504.0;-80.0;813.0;?;73.0;219.0
90.0;342.0;-647.0;1133.0;-436.0;763.0;-499.0;-22.0;985.0;?;107.0;270.0
102.0;325.0;-699.0;1338.0;-464.0;822.0;-572.0;43.0;1005.0;?;169.0;269.0
164.0;249.0;-753.0;1371.0;-493.0;964.0;-634.0;10.0;1029.0;?;153.0;224.0
193.0;227.0;-843.0;1404.0;-474.0;1154.0;-700.0;-106.0;1132.0;?;84.0;217.0
169.0;346.0;-1002.0;1522.0;-378.0;1297.0;-844.0;21.0;838.0;?;66.0;282.0
137.0;120.0;-1191.0;1318.0;-189.0;1305.0;-1049.0;193.0;931.0;?;136.0;280.0
144.0;130.0;-1262.0;1183.0;-279.0;1355.0;-1143.0;120.0;1160.0;?;112.0;209.0
195.0;93.0;-1274.0;1373.0;-388.0;1424.0;-1132.0;124.0;1015.0;?;32.0;161.0
86.0;40.0;-1366.0;1365.0;-422.0;1055.0;-1226.0;-11.0;834.0;603.0;23.0;279.0
28.0;41.0;-1215.0;1157.0;-349.0;1259.0;-1129.0;-93.0;694.0;?;-59.0;228.0
67.0;124.0;-1010.0;969.0;-235.0;1311.0;-891.0;?;622.0;?;-5.0;122.0
36.0;147.0;-1235.0;875.0;-161.0;1141.0;-1165.0;?;630.0;?;89.0;103.0
50.0;147.0;-1246.0;855.0;-144.0;962.0;-1165.0;?;612.0;?;110.0;14.0
80.0;140.0;-1049.0;840.0;-164.0;847.0;-988.0;?;644.0;?;39.0;-11.0
63.0;165.0;-871.0;871.0;-265.0;777.0;-820.0;?;701.0;?;?;74.0
35.0;165.0;-787.0;938.0;-259.0;761.0;-730.0;159.0;785.0;?;?;132.0
-14.0;154.0;-734.0;999.0;-281.0;777.0;-690.0;94.0;860.0;?;?;105.0
-58.0;168.0;-735.0;1080.0;-323.0;840.0;-684.0;54.0;1011.0;?;?;124.0
-63.0;147.0;-775.0;1202.0;-348.0;894.0;-712.0;27.0;991.0;?;?;158.0
-65.0;117.0;-855.0;1261.0;-386.0;965.0;-775.0;-88.0;998.0;?;?;159.0
-10.0;206.0;-925.0;1298.0;-352.0;1054.0;-834.0;-58.0;1001.0;?;?;131.0
47.0;285.0;-1004.0;1429.0;-450.0;1191.0;-905.0;27.0;682.0;?;?;148.0
112.0;53.0;-1118.0;1080.0;-469.0;1152.0;-1010.0;-194.0;728.0;?;?;151.0
182.0;130.0;-1214.0;996.0;-491.0;1269.0;-1108.0;-290.0;968.0;?;?;125.0
209.0;124.0;-1201.0;1248.0;-645.0;1166.0;-1063.0;-100.0;963.0;?;?;184.0
207.0;99.0;-1273.0;1350.0;-562.0;841.0;?;-160.0;763.0;?;269.0;200.0
296.0;132.0;-951.0;1205.0;-442.0;1062.0;?;-149.0;557.0;?;154.0;-71.0
346.0;213.0;-837.0;987.0;-363.0;1284.0;?;-130.0;404.0;502.0;132.0;-30.0
204.0;198.0;?;794.0;-343.0;1194.0;?;-104.0;367.0;536.0;210.0;-42.0
153.0;200.0;-1214.0;668.0;-305.0;978.0;?;-142.0;440.0;603.0;188.0;-101.0
235.0;262.0;-1098.0;670.0;-268.0;790.0;?;-106.0;451.0;614.0;184.0;48.0
249.0;283.0;-857.0;682.0;-187.0;644.0;?;-9.0;469.0;?;175.0;124.0
193.0;361.0;-671.0;764.0;-142.0;605.0;?;35.0;452.0;?;183.0;95.0
168.0;477.0;-541.0;840.0;-169.0;649.0;?;107.0;543.0;?;145.0;60.0
156.0;594.0;-585.0;1020.0;-158.0;651.0;?;202.0;683.0;?;95.0;176.0
162.0;592.0;-645.0;1204.0;-247.0;723.0;?;292.0;774.0;?;43.0;294.0
162.0;424.0;-726.0;1242.0;-370.0;715.0;?;189.0;941.0;?;42.0;431.0
146.0;359.0;-796.0;1283.0;-341.0;951.0;?;23.0;1093.0;?;-100.0;518.0
63.0;404.0;-920.0;1503.0;-384.0;1070.0;?;154.0;931.0;?;-111.0;545.0
-2.0;144.0;-1161.0;1361.0;-229.0;1082.0;?;167.0;1030.0;?;-15.0;560.0
