Accelerometer LWR accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LLA accY;Accelerometer LH accY;Accelerometer LWR accX;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1
935.0;-341.0;-1016.0;-266.0;-906.0;-102;697.0
915.0;-443.0;-1019.0;-377.0;-754.0;-102;696.0
755.0;-451.0;-1074.0;-164.0;-800.0;-102;694.0
591.0;-438.0;-1150.0;67.0;-968.0;-102;691.0
385.0;-456.0;-1209.0;115.0;-922.0;-102;688.0
?;?;-1172.0;94.0;-753.0;-102;?
?;-418.0;-1136.0;292.0;-466.0;-102;684.0
545.0;-423.0;-1158.0;225.0;-196.0;-102;684.0
600.0;-288.0;-1189.0;192.0;-11.0;-102;684.0
523.0;-539.0;-1165.0;1.0;142.0;-102;683.0
437.0;-593.0;-922.0;-234.0;76.0;-102;682.0
422.0;?;-847.0;-504.0;-4.0;-102;680.0
430.0;-754.0;?;-581.0;-144.0;-102;?
427.0;-749.0;-608.0;-696.0;-247.0;-102;677.0
422.0;?;-543.0;-736.0;-326.0;-102;675.0
?;-780.0;-489.0;-584.0;-323.0;-102;674.0
426.0;-770.0;-571.0;-645.0;-244.0;-102;673.0
415.0;-769.0;-708.0;-723.0;-193.0;-102;672.0
381.0;-740.0;-736.0;-647.0;-253.0;-102;672.0
405.0;-755.0;-768.0;-615.0;-224.0;-102;671.0
345.0;?;-795.0;-654.0;?;-102;670.0
399.0;-739.0;?;-661.0;-252.0;-102;670.0
400.0;-740.0;-690.0;-586.0;-326.0;-102;670.0
423.0;-717.0;-702.0;-612.0;-229.0;-102;670.0
379.0;-609.0;-669.0;-476.0;-255.0;-102;670.0
427.0;-528.0;-686.0;-365.0;-200.0;-102;670.0
388.0;-457.0;-716.0;30.0;-116.0;-102;670.0
323.0;-364.0;-763.0;56.0;-4.0;-102;671.0
427.0;-352.0;-725.0;129.0;13.0;-102;671.0
382.0;-298.0;-693.0;302.0;-50.0;-102;671.0
317.0;-292.0;-655.0;445.0;?;-102;?
219.0;?;-576.0;773.0;-167.0;-102;670.0
186.0;-61.0;-540.0;?;-376.0;-102;669.0
220.0;27.0;-537.0;985.0;-570.0;-102;667.0
294.0;361.0;?;1199.0;-859.0;-102;666.0
403.0;654.0;-433.0;1023.0;-1220.0;-102;664.0
401.0;791.0;-449.0;1492.0;-1165.0;-102;664.0
645.0;743.0;-500.0;1626.0;-1197.0;-102;664.0
?;1012.0;-667.0;1698.0;-905.0;-102;664.0
616.0;1413.0;-879.0;2060.0;-617.0;-102;664.0
752.0;1580.0;-1120.0;2170.0;-751.0;-102;664.0
1022.0;1366.0;-1060.0;?;-1092.0;-102;663.0
966.0;1125.0;?;1476.0;-1264.0;-102;664.0
752.0;1104.0;-843.0;1302.0;-586.0;?;664.0
?;992.0;-628.0;1428.0;-297.0;-102;665.0
706.0;979.0;-785.0;1378.0;-158.0;-102;?
601.0;963.0;-1300.0;1297.0;-306.0;-102;667.0
619.0;932.0;-1132.0;1217.0;-400.0;-102;667.0
?;998.0;-578.0;1138.0;-406.0;-102;669.0
530.0;1013.0;-386.0;1127.0;-348.0;-102;672.0
?;1015.0;-309.0;1074.0;-321.0;-102;?
395.0;1006.0;-480.0;1023.0;-311.0;-102;677.0
353.0;991.0;-583.0;1051.0;-303.0;-102;680.0
312.0;975.0;-545.0;1041.0;-322.0;-102;682.0
265.0;947.0;-442.0;1021.0;?;-102;?
242.0;897.0;-362.0;1000.0;-293.0;-102;685.0
260.0;886.0;-326.0;974.0;-285.0;-102;685.0
217.0;875.0;-279.0;932.0;-274.0;-102;685.0
216.0;879.0;-278.0;921.0;-281.0;-102;685.0
229.0;895.0;-244.0;922.0;-292.0;-102;685.0
260.0;914.0;-228.0;960.0;-298.0;-102;685.0
312.0;950.0;-198.0;971.0;-295.0;-102;685.0
357.0;971.0;-222.0;1015.0;-308.0;-102;684.0
381.0;996.0;-236.0;1037.0;-325.0;-102;683.0
389.0;1001.0;-264.0;1047.0;?;-102;682.0
430.0;988.0;-281.0;1058.0;-337.0;-102;681.0
425.0;975.0;-283.0;1060.0;-359.0;-102;680.0
443.0;955.0;-300.0;1043.0;-350.0;-102;679.0
423.0;959.0;-312.0;1023.0;-331.0;-102;678.0
437.0;948.0;-318.0;1007.0;-343.0;?;677.0
439.0;933.0;-340.0;1000.0;-347.0;-102;676.0
421.0;950.0;-358.0;987.0;-344.0;-102;676.0
?;981.0;-370.0;1002.0;-361.0;-102;675.0
430.0;980.0;-370.0;1007.0;-363.0;-102;674.0
403.0;968.0;-382.0;997.0;-368.0;-102;674.0
362.0;951.0;-379.0;1006.0;-361.0;-102;674.0
373.0;964.0;-372.0;1015.0;-376.0;-102;674.0
364.0;956.0;-369.0;991.0;-349.0;-102;674.0
344.0;952.0;-355.0;980.0;-333.0;-102;674.0
353.0;946.0;-337.0;998.0;-323.0;-102;674.0
340.0;946.0;-326.0;978.0;?;-102;674.0
333.0;952.0;-318.0;986.0;-321.0;-102;673.0
345.0;951.0;-305.0;997.0;-312.0;-102;673.0
335.0;951.0;?;1000.0;-302.0;-102;673.0
365.0;959.0;-293.0;1011.0;-320.0;?;673.0
366.0;955.0;-290.0;1024.0;?;?;673.0
372.0;950.0;-296.0;1011.0;-319.0;-102;674.0
369.0;971.0;-292.0;1003.0;-314.0;-102;674.0
398.0;943.0;-289.0;1015.0;-315.0;-102;674.0
376.0;953.0;-294.0;1007.0;-307.0;-102;675.0
395.0;962.0;-303.0;997.0;-319.0;-102;676.0
376.0;961.0;-308.0;?;-320.0;-102;676.0
374.0;964.0;-320.0;999.0;-353.0;-102;677.0
386.0;970.0;-323.0;1027.0;-340.0;-102;678.0
389.0;972.0;?;1009.0;-353.0;-102;678.0
395.0;964.0;-330.0;1008.0;-369.0;-102;679.0
394.0;?;-342.0;996.0;-362.0;-102;679.0
377.0;954.0;?;994.0;-359.0;-102;680.0
365.0;944.0;-337.0;1023.0;-370.0;-102;?
365.0;959.0;-337.0;995.0;-360.0;-102;681.0
356.0;969.0;-336.0;986.0;-360.0;-102;681.0
364.0;963.0;-333.0;984.0;-346.0;-102;681.0
356.0;970.0;-331.0;1001.0;-332.0;-102;681.0
366.0;953.0;-330.0;1006.0;?;-102;681.0
367.0;952.0;-317.0;1015.0;-313.0;-102;681.0
375.0;971.0;-322.0;1007.0;-336.0;-102;681.0
375.0;960.0;-319.0;?;-324.0;-102;681.0
368.0;949.0;-309.0;986.0;-321.0;-102;682.0
371.0;943.0;-313.0;991.0;-317.0;-102;681.0
368.0;956.0;-313.0;1014.0;-302.0;-102;681.0
366.0;964.0;-306.0;993.0;-315.0;-102;681.0
349.0;973.0;-302.0;1003.0;-323.0;-102;681.0
344.0;963.0;-306.0;1018.0;-312.0;-102;680.0
353.0;967.0;-305.0;1009.0;-319.0;-102;681.0
365.0;969.0;-300.0;1010.0;-331.0;-102;680.0
345.0;974.0;-303.0;1015.0;-321.0;-102;681.0
353.0;954.0;-303.0;1017.0;-341.0;-102;681.0
336.0;960.0;-300.0;1002.0;-337.0;-102;682.0
358.0;961.0;-300.0;995.0;-333.0;-102;682.0
368.0;981.0;-296.0;997.0;-338.0;-102;683.0
352.0;962.0;-294.0;1004.0;-332.0;-102;684.0
342.0;980.0;-296.0;1006.0;-342.0;-102;685.0
349.0;962.0;-301.0;1016.0;-339.0;-102;686.0
363.0;983.0;-297.0;1033.0;-340.0;-102;687.0
383.0;979.0;-303.0;1006.0;-344.0;-102;688.0
370.0;978.0;-304.0;1016.0;-353.0;-102;690.0
374.0;?;-308.0;1021.0;-335.0;-102;691.0
375.0;985.0;-313.0;1044.0;-330.0;-102;692.0
357.0;994.0;-309.0;1015.0;-324.0;-101;694.0
355.0;996.0;-308.0;1021.0;?;-101;695.0
345.0;985.0;-305.0;1024.0;-321.0;-101;698.0
344.0;989.0;-297.0;?;-301.0;-101;700.0
337.0;960.0;-290.0;1037.0;-280.0;-101;702.0
353.0;988.0;-287.0;?;-276.0;-101;705.0
333.0;949.0;-276.0;1014.0;-304.0;-101;708.0
332.0;932.0;-275.0;1016.0;-282.0;-101;711.0
330.0;933.0;-265.0;1016.0;-275.0;-101;714.0
346.0;944.0;-255.0;?;-279.0;-101;718.0
359.0;967.0;?;1017.0;-245.0;-101;722.0
392.0;1001.0;-257.0;1053.0;-235.0;-101;726.0
375.0;969.0;?;1021.0;-247.0;-101;731.0
406.0;934.0;-268.0;1014.0;-228.0;-101;735.0
361.0;902.0;-273.0;989.0;-229.0;-101;740.0
?;900.0;-269.0;978.0;-235.0;-101;745.0
423.0;921.0;-266.0;1012.0;-224.0;-101;750.0
396.0;926.0;-269.0;1014.0;-232.0;-101;756.0
404.0;933.0;-256.0;988.0;-243.0;-101;762.0
?;903.0;-266.0;978.0;-253.0;-101;768.0
436.0;928.0;-295.0;?;-252.0;-101;773.0
434.0;924.0;-295.0;989.0;-254.0;-101;777.0
428.0;941.0;-302.0;1004.0;-265.0;-101;781.0
386.0;933.0;-330.0;1014.0;-275.0;-101;784.0
402.0;933.0;-341.0;991.0;-285.0;-101;787.0
398.0;873.0;?;959.0;-294.0;-101;790.0
?;869.0;-346.0;967.0;-285.0;-100;791.0
431.0;878.0;-341.0;950.0;-288.0;-100;793.0
455.0;921.0;-329.0;984.0;-287.0;-100;795.0
466.0;1009.0;-341.0;1039.0;-279.0;-100;797.0
470.0;1073.0;-360.0;1105.0;-300.0;-100;800.0
520.0;1097.0;?;1133.0;-338.0;-100;804.0
488.0;1042.0;-382.0;1103.0;-324.0;-100;807.0
483.0;1086.0;-384.0;1155.0;-321.0;-98;809.0
443.0;1111.0;-375.0;1201.0;-311.0;-94;810.0
433.0;1018.0;-402.0;1105.0;-363.0;-89;811.0
388.0;998.0;-410.0;997.0;-373.0;-82;812.0
349.0;956.0;-372.0;976.0;-357.0;-83;814.0
336.0;920.0;-361.0;950.0;-404.0;-95;815.0
323.0;902.0;-334.0;922.0;-397.0;-105;813.0
274.0;962.0;-323.0;920.0;-395.0;-112;812.0
258.0;917.0;-298.0;940.0;?;-121;813.0
245.0;971.0;-289.0;941.0;-452.0;-126;812.0
269.0;968.0;-320.0;1001.0;-467.0;-130;810.0
285.0;969.0;-268.0;1014.0;-431.0;-135;809.0
323.0;855.0;-258.0;1002.0;-405.0;-141;807.0
351.0;867.0;-269.0;964.0;-366.0;-145;807.0
363.0;818.0;-314.0;936.0;-294.0;-148;807.0
380.0;836.0;-334.0;959.0;-246.0;-151;807.0
413.0;892.0;-319.0;981.0;-234.0;-152;808.0
434.0;955.0;-325.0;1062.0;-224.0;-153;809.0
463.0;1071.0;-327.0;?;-233.0;-153;809.0
467.0;1396.0;-311.0;1484.0;?;-154;810.0
491.0;1347.0;-312.0;1608.0;-241.0;-155;?
469.0;1085.0;-351.0;1267.0;-311.0;-156;810.0
431.0;899.0;-395.0;896.0;-353.0;-155;810.0
328.0;1011.0;-390.0;1014.0;-317.0;-155;809.0
248.0;1042.0;-347.0;1139.0;-197.0;-155;806.0
238.0;915.0;-292.0;958.0;?;-155;805.0
153.0;827.0;-290.0;782.0;-230.0;-154;?
127.0;851.0;-337.0;794.0;-276.0;-155;811.0
123.0;864.0;-224.0;839.0;-336.0;-155;813.0
163.0;887.0;-4.0;903.0;-340.0;-155;811.0
252.0;891.0;0.0;893.0;-327.0;-155;808.0
361.0;874.0;-102.0;898.0;-276.0;-155;806.0
423.0;839.0;-181.0;922.0;-280.0;-155;804.0
434.0;853.0;-248.0;963.0;-282.0;-155;801.0
381.0;835.0;-255.0;967.0;-254.0;-155;799.0
392.0;858.0;-236.0;915.0;-274.0;?;796.0
469.0;897.0;-274.0;939.0;-283.0;-155;793.0
567.0;924.0;-309.0;1028.0;-276.0;-154;790.0
626.0;888.0;-305.0;1080.0;-261.0;-154;?
550.0;886.0;-303.0;1065.0;-241.0;-154;780.0
473.0;916.0;-355.0;1044.0;-255.0;-154;775.0
482.0;945.0;-424.0;1022.0;-334.0;-152;769.0
517.0;988.0;-518.0;1003.0;-334.0;-151;762.0
?;1174.0;-431.0;1162.0;-354.0;-151;757.0
510.0;1405.0;-369.0;1423.0;-338.0;-148;752.0
630.0;1359.0;-403.0;1515.0;-445.0;-148;748.0
626.0;1140.0;-467.0;1254.0;-532.0;-140;744.0
456.0;1132.0;-488.0;1133.0;-488.0;-119;741.0
?;1174.0;-472.0;1229.0;-317.0;-95;740.0
454.0;1066.0;-418.0;1148.0;-374.0;?;738.0
420.0;986.0;-565.0;1033.0;-491.0;-56;739.0
293.0;939.0;-531.0;998.0;-432.0;-51;743.0
315.0;907.0;-359.0;?;-523.0;-48;?
260.0;809.0;-238.0;910.0;-529.0;-49;746.0
270.0;816.0;-345.0;779.0;-550.0;-55;746.0
352.0;857.0;-425.0;828.0;-597.0;-62;746.0
414.0;865.0;-397.0;930.0;-571.0;-82;745.0
369.0;812.0;-360.0;965.0;-522.0;-103;744.0
420.0;774.0;-355.0;919.0;-401.0;-121;745.0
469.0;713.0;-450.0;915.0;-283.0;-140;?
442.0;639.0;-581.0;843.0;-254.0;-147;745.0
390.0;606.0;-570.0;776.0;-198.0;-150;744.0
329.0;518.0;-467.0;687.0;-142.0;-151;744.0
333.0;536.0;-383.0;670.0;-126.0;-148;746.0
335.0;687.0;-372.0;841.0;-126.0;-149;748.0
294.0;812.0;?;1028.0;-167.0;-148;750.0
310.0;1067.0;-306.0;1234.0;-218.0;-144;752.0
524.0;1337.0;-287.0;1630.0;-300.0;-139;754.0
577.0;1458.0;-310.0;1853.0;-382.0;-137;756.0
?;1197.0;-325.0;1573.0;-369.0;-137;757.0
802.0;903.0;?;1125.0;-399.0;-135;758.0
738.0;924.0;-356.0;1069.0;-381.0;-135;757.0
575.0;908.0;?;1139.0;-265.0;-135;755.0
442.0;849.0;-469.0;1122.0;-119.0;-135;756.0
342.0;866.0;-454.0;1002.0;-46.0;-135;756.0
378.0;841.0;-600.0;942.0;-78.0;-135;757.0
335.0;?;-575.0;880.0;-267.0;-135;759.0
229.0;754.0;-324.0;804.0;-423.0;?;755.0
243.0;813.0;-69.0;754.0;-448.0;-135;748.0
349.0;863.0;-53.0;787.0;-430.0;-135;743.0
374.0;888.0;-183.0;883.0;-371.0;-135;742.0
446.0;902.0;-373.0;1016.0;-331.0;-135;741.0
505.0;934.0;-477.0;1093.0;-340.0;-135;740.0
512.0;913.0;-525.0;1110.0;-340.0;-135;737.0
532.0;960.0;-521.0;1106.0;-356.0;-135;737.0
618.0;966.0;-452.0;1130.0;-404.0;-135;736.0
656.0;952.0;-415.0;1078.0;-423.0;-134;735.0
578.0;933.0;-408.0;1081.0;-356.0;-135;733.0
?;926.0;-414.0;1063.0;-284.0;-134;?
544.0;982.0;-499.0;?;-277.0;-132;735.0
517.0;1160.0;-571.0;1188.0;-287.0;-134;737.0
526.0;1314.0;-583.0;1393.0;-366.0;-128;741.0
569.0;1145.0;-498.0;1233.0;-504.0;-135;746.0
736.0;865.0;-211.0;1144.0;-186.0;-87;756.0
943.0;1030.0;-254.0;?;34.0;-87;753.0
909.0;1111.0;-337.0;1700.0;87.0;?;750.0
858.0;975.0;-418.0;1466.0;118.0;-87;748.0
?;816.0;-484.0;1221.0;?;-87;746.0
574.0;743.0;-505.0;1029.0;12.0;-87;747.0
495.0;765.0;-493.0;890.0;-62.0;-88;748.0
396.0;760.0;-453.0;852.0;-147.0;-88;747.0
300.0;712.0;-312.0;831.0;-220.0;-88;746.0
261.0;809.0;-314.0;814.0;-249.0;?;746.0
275.0;809.0;-330.0;836.0;-259.0;-88;747.0
304.0;821.0;-338.0;853.0;-280.0;-88;747.0
313.0;842.0;-326.0;890.0;-266.0;-88;748.0
298.0;900.0;?;997.0;-262.0;-88;750.0
287.0;1056.0;-308.0;1136.0;-272.0;-88;751.0
371.0;1128.0;?;1259.0;-348.0;-88;752.0
467.0;1167.0;-298.0;?;-445.0;-89;753.0
514.0;1290.0;?;1318.0;-484.0;-89;753.0
468.0;1304.0;-246.0;1305.0;-529.0;-89;753.0
679.0;1098.0;-270.0;1132.0;-615.0;-91;754.0
791.0;944.0;-363.0;1001.0;-651.0;-85;756.0
635.0;1086.0;-465.0;1192.0;-521.0;-48;759.0
514.0;1141.0;-463.0;1415.0;-444.0;-3;760.0
463.0;1082.0;-486.0;1361.0;-423.0;9;758.0
?;978.0;-676.0;1194.0;-444.0;0;758.0
441.0;?;-793.0;1065.0;-316.0;-8;759.0
430.0;949.0;-626.0;1043.0;-393.0;?;761.0
401.0;942.0;-479.0;1040.0;-318.0;-43;762.0
324.0;878.0;-353.0;1008.0;-277.0;-61;762.0
267.0;892.0;-375.0;1000.0;-302.0;-71;761.0
?;875.0;-350.0;995.0;-340.0;-80;759.0
173.0;848.0;-291.0;944.0;-351.0;-87;757.0
134.0;722.0;-228.0;880.0;-355.0;-92;754.0
133.0;856.0;-190.0;894.0;-287.0;-98;752.0
164.0;964.0;-196.0;976.0;-233.0;-103;751.0
183.0;1077.0;-230.0;1098.0;-252.0;?;?
208.0;1116.0;-240.0;1129.0;-317.0;?;749.0
295.0;1248.0;-210.0;1223.0;-301.0;-100;748.0
411.0;1351.0;-156.0;1400.0;-305.0;-100;747.0
560.0;858.0;-137.0;1083.0;-256.0;-100;744.0
614.0;775.0;-184.0;894.0;?;-99;740.0
655.0;1064.0;-213.0;1379.0;9.0;-99;737.0
592.0;959.0;-261.0;1480.0;-14.0;-98;733.0
446.0;843.0;-335.0;1234.0;-42.0;-98;730.0
347.0;758.0;-340.0;1061.0;-172.0;-98;?
393.0;754.0;-385.0;876.0;-177.0;-98;738.0
385.0;785.0;-361.0;?;-227.0;-98;741.0
454.0;814.0;-266.0;804.0;-293.0;-99;742.0
402.0;847.0;-122.0;848.0;-348.0;-99;743.0
376.0;905.0;-224.0;917.0;-418.0;-99;744.0
388.0;774.0;-337.0;949.0;-400.0;-99;744.0
447.0;811.0;-384.0;915.0;-396.0;-99;744.0
?;893.0;-419.0;927.0;-321.0;-98;744.0
431.0;1010.0;?;1036.0;-377.0;-99;744.0
506.0;1112.0;-461.0;1148.0;-434.0;-97;744.0
572.0;?;-442.0;1124.0;-508.0;-100;744.0
501.0;1189.0;-374.0;1253.0;-423.0;-97;?
447.0;1238.0;-375.0;1258.0;-342.0;-96;742.0
652.0;1073.0;-399.0;?;-497.0;-97;740.0
522.0;1158.0;-509.0;1199.0;-549.0;-41;738.0
340.0;1284.0;-570.0;1375.0;-492.0;?;737.0
382.0;1225.0;-383.0;1271.0;-447.0;41;734.0
462.0;1025.0;-379.0;1096.0;-413.0;29;731.0
394.0;914.0;-623.0;1055.0;-270.0;?;729.0
314.0;896.0;-587.0;1063.0;-212.0;-2;731.0
257.0;?;-417.0;1016.0;-202.0;-27;732.0
246.0;786.0;-393.0;954.0;-223.0;-43;729.0
242.0;817.0;-363.0;907.0;-229.0;-54;727.0
191.0;784.0;?;874.0;-248.0;-68;724.0
161.0;781.0;-125.0;845.0;?;-73;720.0
120.0;790.0;-134.0;828.0;-227.0;-75;714.0
125.0;881.0;-171.0;936.0;-235.0;-80;710.0
129.0;1061.0;-177.0;1094.0;-244.0;-81;705.0
123.0;1244.0;-169.0;1234.0;-309.0;-81;701.0
213.0;1354.0;-162.0;1262.0;-351.0;-81;696.0
324.0;1436.0;-137.0;1504.0;-373.0;-78;693.0
415.0;1138.0;-119.0;1336.0;-324.0;-77;690.0
609.0;634.0;-117.0;699.0;-226.0;-77;687.0
679.0;924.0;-150.0;1118.0;88.0;-76;682.0
671.0;1019.0;-188.0;1625.0;131.0;-75;675.0
588.0;919.0;-255.0;1437.0;-11.0;-75;667.0
396.0;826.0;-288.0;1164.0;-131.0;-75;661.0
381.0;841.0;-333.0;1015.0;-177.0;?;660.0
400.0;841.0;-307.0;945.0;-194.0;-75;665.0
417.0;828.0;-329.0;849.0;-172.0;-75;664.0
412.0;857.0;-206.0;807.0;-161.0;-75;662.0
407.0;895.0;?;820.0;-255.0;-75;662.0
371.0;860.0;-282.0;863.0;?;-75;664.0
379.0;828.0;-291.0;847.0;-373.0;?;663.0
409.0;834.0;-264.0;929.0;-350.0;-75;660.0
383.0;960.0;-298.0;1033.0;-299.0;-75;658.0
434.0;1079.0;-356.0;1167.0;?;-73;656.0
490.0;1041.0;-388.0;1082.0;-394.0;-73;652.0
473.0;1187.0;-414.0;?;-438.0;-73;649.0
378.0;1267.0;-387.0;1309.0;-440.0;-68;643.0
569.0;1109.0;-349.0;1008.0;-544.0;-70;637.0
599.0;1201.0;-375.0;1153.0;-623.0;-26;629.0
401.0;1383.0;-438.0;1476.0;-529.0;54;624.0
383.0;1302.0;-433.0;1485.0;-521.0;79;620.0
412.0;1036.0;-408.0;1189.0;-400.0;68;613.0
403.0;834.0;-608.0;?;-286.0;56;606.0
369.0;848.0;-631.0;961.0;-236.0;40;605.0
?;817.0;-448.0;1017.0;-290.0;20;599.0
270.0;822.0;?;1001.0;-359.0;-6;589.0
195.0;827.0;-209.0;951.0;-369.0;-25;577.0
?;?;-163.0;883.0;-367.0;-30;565.0
195.0;906.0;-201.0;917.0;-336.0;-33;551.0
213.0;903.0;-277.0;926.0;-404.0;-36;535.0
245.0;1023.0;-300.0;?;-259.0;-39;519.0
246.0;1119.0;-258.0;1173.0;-351.0;-40;504.0
265.0;1099.0;-239.0;1181.0;-368.0;-39;490.0
257.0;?;?;1142.0;-340.0;-37;478.0
282.0;1071.0;-257.0;1273.0;-197.0;-35;465.0
372.0;782.0;-192.0;964.0;-145.0;-35;454.0
505.0;755.0;-236.0;918.0;-90.0;-37;?
463.0;1057.0;-238.0;1284.0;-69.0;-35;424.0
537.0;1058.0;-236.0;1414.0;-133.0;-34;409.0
623.0;886.0;-182.0;1262.0;-188.0;-34;394.0
599.0;825.0;-233.0;1012.0;-144.0;-34;378.0
504.0;?;-333.0;867.0;-97.0;-35;371.0
467.0;?;-315.0;891.0;-18.0;-35;365.0
508.0;783.0;-372.0;900.0;-97.0;-35;354.0
446.0;825.0;?;922.0;-201.0;-35;348.0
430.0;848.0;-285.0;919.0;-252.0;-35;344.0
453.0;824.0;-361.0;886.0;-330.0;-35;338.0
?;806.0;-234.0;843.0;-271.0;-35;329.0
483.0;865.0;-296.0;914.0;-242.0;-34;322.0
487.0;1027.0;-345.0;1036.0;-250.0;-35;313.0
544.0;1149.0;-392.0;1237.0;-329.0;-34;306.0
571.0;1190.0;-416.0;1260.0;-424.0;-31;298.0
508.0;1312.0;-389.0;1380.0;-460.0;-35;290.0
429.0;1243.0;-349.0;1389.0;-391.0;-28;282.0
582.0;945.0;-367.0;888.0;-466.0;?;273.0
527.0;1085.0;-440.0;987.0;-459.0;1;266.0
360.0;1296.0;-503.0;1320.0;-354.0;103;263.0
412.0;1192.0;-392.0;1311.0;-413.0;139;259.0
449.0;972.0;-369.0;1035.0;-447.0;?;252.0
391.0;898.0;-540.0;920.0;-406.0;102;252.0
346.0;882.0;-510.0;985.0;-397.0;86;251.0
345.0;849.0;-333.0;1029.0;-400.0;63;234.0
326.0;803.0;?;970.0;-362.0;36;219.0
275.0;783.0;-350.0;916.0;-340.0;20;204.0
256.0;817.0;-312.0;883.0;-364.0;12;188.0
238.0;832.0;-337.0;902.0;-429.0;6;170.0
195.0;822.0;-320.0;898.0;-447.0;3;153.0
248.0;940.0;-265.0;955.0;-389.0;-1;138.0
288.0;1024.0;-255.0;1073.0;-393.0;-3;124.0
276.0;1004.0;-297.0;?;-406.0;-2;110.0
340.0;?;-335.0;1120.0;-400.0;-1;99.0
383.0;1210.0;-327.0;1277.0;-253.0;?;89.0
499.0;862.0;-321.0;1103.0;-175.0;1;82.0
474.0;740.0;-318.0;869.0;-151.0;?;74.0
438.0;1083.0;-319.0;1297.0;-82.0;2;64.0
531.0;1046.0;-343.0;1338.0;-124.0;2;56.0
643.0;875.0;-334.0;1161.0;-203.0;2;51.0
470.0;753.0;-284.0;930.0;-142.0;2;45.0
442.0;763.0;-322.0;894.0;-126.0;2;35.0
432.0;771.0;-270.0;907.0;-179.0;2;35.0
417.0;799.0;-371.0;910.0;-288.0;2;34.0
434.0;816.0;-396.0;?;-301.0;2;33.0
464.0;874.0;-244.0;954.0;-318.0;2;33.0
496.0;885.0;-255.0;?;-350.0;2;32.0
527.0;826.0;-325.0;907.0;-387.0;2;32.0
527.0;916.0;-388.0;952.0;-340.0;2;31.0
507.0;1032.0;-408.0;1121.0;-293.0;2;31.0
555.0;1076.0;-442.0;1152.0;-332.0;2;30.0
540.0;1102.0;-469.0;1105.0;-418.0;0;30.0
415.0;1269.0;-475.0;1328.0;-399.0;1;31.0
467.0;1144.0;-419.0;1136.0;-440.0;3;32.0
609.0;987.0;-383.0;900.0;-564.0;22;36.0
425.0;1211.0;-412.0;1239.0;-552.0;84;40.0
323.0;1335.0;?;1385.0;-525.0;135;51.0
451.0;1178.0;-345.0;1327.0;-487.0;141;58.0
540.0;990.0;-446.0;1122.0;-376.0;135;61.0
480.0;945.0;-647.0;1072.0;-313.0;120;71.0
456.0;889.0;-549.0;1160.0;-279.0;97;80.0
424.0;845.0;-442.0;1187.0;-351.0;77;77.0
404.0;662.0;-365.0;1096.0;-337.0;51;75.0
315.0;614.0;-299.0;919.0;-258.0;24;75.0
334.0;590.0;-250.0;828.0;-207.0;12;73.0
314.0;618.0;-266.0;729.0;-185.0;7;70.0
348.0;590.0;-366.0;689.0;-159.0;2;67.0
295.0;697.0;-367.0;821.0;-135.0;-3;64.0
258.0;904.0;-342.0;?;-154.0;-5;63.0
296.0;1016.0;-352.0;1178.0;-265.0;-5;64.0
405.0;1205.0;-352.0;1353.0;-340.0;-5;65.0
451.0;1312.0;-362.0;1676.0;-265.0;-2;67.0
516.0;911.0;-293.0;1274.0;-362.0;-2;?
571.0;1035.0;-278.0;1104.0;-496.0;-2;68.0
499.0;1332.0;-349.0;1450.0;-280.0;-1;66.0
?;1080.0;-436.0;1320.0;-295.0;0;66.0
521.0;?;-389.0;1063.0;-198.0;0;61.0
352.0;823.0;-431.0;858.0;-222.0;0;54.0
333.0;794.0;-510.0;846.0;-171.0;0;61.0
346.0;740.0;-349.0;802.0;-271.0;0;69.0
342.0;730.0;-279.0;805.0;-294.0;0;73.0
359.0;768.0;-158.0;835.0;-329.0;0;82.0
390.0;800.0;-135.0;870.0;-308.0;0;95.0
471.0;810.0;-204.0;?;-292.0;0;102.0
523.0;827.0;?;916.0;-308.0;1;106.0
533.0;978.0;-387.0;1062.0;-277.0;-1;110.0
567.0;1115.0;-436.0;1229.0;-292.0;2;115.0
588.0;1084.0;-418.0;1180.0;-355.0;-1;119.0
547.0;1146.0;-426.0;1120.0;-370.0;2;121.0
464.0;1114.0;-448.0;?;-370.0;3;122.0
631.0;1020.0;-420.0;1020.0;-460.0;-4;123.0
613.0;1275.0;-440.0;1233.0;-634.0;71;126.0
?;1451.0;-478.0;1524.0;-673.0;155;132.0
481.0;1372.0;?;1503.0;-605.0;161;140.0
570.0;1110.0;?;?;-434.0;160;143.0
548.0;1003.0;-620.0;1163.0;-305.0;136;?
477.0;914.0;-738.0;1251.0;-214.0;94;162.0
432.0;803.0;-577.0;1252.0;-290.0;81;166.0
385.0;725.0;-430.0;1184.0;-306.0;55;166.0
?;599.0;-314.0;1043.0;-345.0;19;169.0
181.0;606.0;-230.0;905.0;?;14;168.0
184.0;544.0;-188.0;757.0;-193.0;10;165.0
157.0;596.0;-304.0;719.0;?;3;164.0
184.0;726.0;-400.0;838.0;-76.0;2;163.0
178.0;896.0;-388.0;1022.0;-160.0;-1;162.0
?;1006.0;-325.0;1173.0;-244.0;?;160.0
290.0;1198.0;-254.0;1343.0;-277.0;2;?
321.0;1352.0;-193.0;1690.0;-193.0;4;160.0
438.0;907.0;-174.0;1238.0;-335.0;2;162.0
