Accelerometer RKN_ accY;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE Nav_Ay;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;Accelerometer BACK accZ;InertialMeasurementUnit L-SHOE Nav_Ax
990.0;1008.0;1382;-95.0;50.0;-460.0;203
996.0;1189.0;546;-206.0;-61.0;-447.0;-199
983.0;1225.0;-72;-145.0;-129.0;-464.0;31
971.0;968.0;-8;-175.0;-182.0;-496.0;-39
953.0;815.0;-23;-42.0;-129.0;-540.0;18
988.0;857.0;32;-96.0;76.0;-533.0;24
978.0;1056.0;40;-182.0;166.0;-484.0;4
973.0;1046.0;-16;77.0;175.0;-488.0;24
959.0;965.0;26;203.0;75.0;-473.0;11
944.0;?;14;221.0;94.0;-529.0;22
960.0;?;-1;172.0;318.0;-528.0;5
1062.0;?;7;83.0;662.0;-461.0;6
1233.0;?;6;76.0;686.0;-490.0;13
1076.0;?;2;78.0;609.0;-448.0;6
1046.0;?;-5;171.0;621.0;-466.0;2
?;?;-6;365.0;534.0;-479.0;6
?;?;12;252.0;322.0;-534.0;3
?;?;5;138.0;266.0;-554.0;0
?;?;-4;34.0;208.0;-504.0;9
?;?;3;220.0;?;-499.0;14
?;?;3;337.0;?;-477.0;5
?;?;-1;241.0;?;-468.0;1
800.0;?;2;-186.0;?;-473.0;4
938.0;?;5;56.0;?;-514.0;0
912.0;?;-2;315.0;?;-517.0;-5
1137.0;?;2;193.0;?;-458.0;-2
1024.0;?;0;215.0;?;-474.0;2
931.0;?;-6;243.0;?;-481.0;-1
939.0;?;2;151.0;?;-451.0;-6
767.0;951.0;1;165.0;73.0;-456.0;-3
840.0;940.0;4;178.0;45.0;-434.0;1
843.0;973.0;3;220.0;-85.0;-470.0;3
901.0;973.0;4;344.0;-20.0;-430.0;6
869.0;1021.0;8;364.0;126.0;-432.0;8
985.0;969.0;-2;317.0;118.0;-408.0;2
1068.0;927.0;-1;298.0;-1.0;-403.0;-3
1132.0;?;6;208.0;-27.0;-413.0;16
1217.0;?;16;221.0;-108.0;-401.0;17
906.0;?;10;199.0;-76.0;-407.0;-4
991.0;?;-11;321.0;30.0;-409.0;?
940.0;?;-9;207.0;38.0;-412.0;?
1005.0;?;-10;224.0;?;-391.0;-9
959.0;963.0;-5;180.0;?;-400.0;-7
1010.0;?;8;180.0;?;-390.0;0
1001.0;?;2;221.0;?;-420.0;-2
969.0;?;-2;202.0;?;-409.0;-1
989.0;?;?;166.0;?;-410.0;1
1025.0;?;-5;143.0;?;-412.0;2
992.0;?;-5;145.0;?;-418.0;7
1002.0;?;-6;154.0;?;-409.0;1
994.0;?;-9;132.0;?;-400.0;-4
993.0;?;-6;111.0;?;-373.0;1
1007.0;?;-9;94.0;?;-397.0;1
1006.0;?;-4;?;?;-418.0;3
1026.0;?;-1;?;?;-424.0;2
1005.0;?;-2;?;78.0;-440.0;-3
1000.0;?;-1;?;120.0;-431.0;2
990.0;?;-1;?;139.0;-431.0;1
976.0;?;5;?;124.0;-420.0;-4
992.0;?;1;?;79.0;-420.0;2
971.0;?;-3;?;60.0;-391.0;-1
1008.0;965.0;-4;152.0;74.0;-410.0;-3
997.0;967.0;-7;136.0;100.0;-401.0;-2
976.0;950.0;-2;124.0;107.0;-425.0;-4
976.0;953.0;-2;96.0;121.0;-411.0;7
1000.0;956.0;-2;128.0;123.0;-376.0;7
988.0;956.0;1;129.0;135.0;-362.0;0
997.0;956.0;-4;145.0;154.0;-392.0;-1
989.0;976.0;-5;160.0;131.0;-382.0;-2
998.0;964.0;-1;153.0;121.0;-415.0;1
979.0;956.0;-6;142.0;109.0;-398.0;3
979.0;956.0;-8;150.0;119.0;-396.0;4
981.0;969.0;1;161.0;129.0;-392.0;6
?;955.0;-2;139.0;138.0;-390.0;3
?;934.0;-2;120.0;117.0;-380.0;-4
?;957.0;6;125.0;107.0;-400.0;-4
?;945.0;?;144.0;102.0;-380.0;2
?;965.0;?;155.0;?;-389.0;0
?;970.0;?;161.0;?;-383.0;2
?;965.0;?;165.0;?;-415.0;6
?;957.0;?;172.0;117.0;-405.0;-2
979.0;972.0;?;170.0;132.0;-416.0;-1
985.0;977.0;?;167.0;128.0;-415.0;6
975.0;966.0;?;146.0;112.0;-408.0;1
981.0;966.0;?;139.0;93.0;-415.0;-9
969.0;977.0;?;143.0;104.0;-427.0;-10
988.0;997.0;?;139.0;111.0;-436.0;-17
?;1003.0;?;151.0;108.0;-449.0;-8
?;995.0;?;141.0;119.0;-434.0;-13
?;1004.0;?;191.0;131.0;-429.0;-45
?;944.0;2;157.0;159.0;-449.0;31
?;894.0;-47;150.0;143.0;-481.0;-147
?;859.0;-155;126.0;127.0;-510.0;-396
?;?;-244;156.0;132.0;-496.0;-281
?;?;-393;165.0;139.0;-475.0;-264
?;?;-312;149.0;139.0;-458.0;-207
?;?;-347;147.0;137.0;-479.0;127
?;?;-131;140.0;?;-487.0;-239
?;?;-22;136.0;?;-477.0;-282
?;?;54;124.0;?;-488.0;-361
?;?;619;119.0;?;-531.0;-990
997.0;?;-710;131.0;?;-588.0;1203
998.0;899.0;-1140;113.0;?;-531.0;1811
978.0;1060.0;336;109.0;?;-540.0;-196
971.0;1083.0;174;121.0;?;-576.0;95
979.0;945.0;-68;163.0;?;-599.0;144
980.0;1089.0;50;181.0;?;-600.0;-88
990.0;1102.0;-56;224.0;?;-618.0;139
986.0;1072.0;22;260.0;?;-556.0;-13
968.0;1049.0;-12;286.0;?;-548.0;66
948.0;1070.0;-3;268.0;?;-527.0;48
974.0;930.0;636;125.0;?;-552.0;-1255
958.0;895.0;1294;161.0;-39.0;-479.0;-880
1009.0;1017.0;620;73.0;30.0;-475.0;235
945.0;1094.0;-262;138.0;8.0;-489.0;56
878.0;862.0;125;248.0;110.0;-459.0;-481
840.0;712.0;555;763.0;581.0;-478.0;-428
894.0;816.0;613;688.0;726.0;-480.0;-263
934.0;862.0;907;375.0;199.0;-449.0;-43
1211.0;915.0;1003;230.0;100.0;-420.0;170
829.0;948.0;862;261.0;145.0;-431.0;399
955.0;947.0;654;241.0;-6.0;-413.0;594
1052.0;923.0;298;223.0;-36.0;-402.0;574
972.0;871.0;-81;205.0;-89.0;-409.0;330
1024.0;870.0;-292;223.0;-83.0;-414.0;300
1004.0;868.0;-329;122.0;-18.0;?;398
998.0;835.0;-447;139.0;16.0;?;377
986.0;805.0;-718;197.0;180.0;?;484
1027.0;871.0;-928;343.0;523.0;?;577
946.0;1092.0;-1102;449.0;748.0;?;882
944.0;1041.0;-1161;717.0;512.0;-733.0;705
851.0;1046.0;-1039;673.0;-160.0;-741.0;-41
960.0;1480.0;-1086;781.0;-130.0;-768.0;?
1032.0;1364.0;-940;562.0;-484.0;-753.0;?
1002.0;1042.0;-242;366.0;-353.0;-679.0;?
975.0;1112.0;101;-144.0;-258.0;-646.0;257
1000.0;976.0;-52;-123.0;-66.0;-614.0;85
986.0;952.0;-43;109.0;-115.0;-554.0;77
943.0;964.0;-21;264.0;-182.0;-482.0;85
1032.0;852.0;-44;72.0;-59.0;-462.0;72
940.0;825.0;-61;-78.0;81.0;-462.0;61
996.0;850.0;-48;-92.0;333.0;-421.0;56
984.0;910.0;12;3.0;572.0;-401.0;79
1132.0;966.0;-16;88.0;568.0;-363.0;76
1141.0;903.0;-28;-53.0;572.0;-344.0;53
1257.0;889.0;-16;-92.0;427.0;-371.0;?
1299.0;?;-16;169.0;306.0;-411.0;?
1110.0;?;-13;428.0;238.0;-455.0;38
1149.0;?;-5;615.0;252.0;-479.0;44
844.0;?;10;?;37.0;-470.0;37
681.0;?;3;247.0;154.0;-419.0;0
765.0;?;22;-52.0;427.0;-443.0;-26
856.0;?;57;346.0;1664.0;-655.0;-148
?;?;40;29.0;422.0;-756.0;-208
?;?;173;-869.0;356.0;-714.0;-227
841.0;1410.0;257;479.0;-435.0;-842.0;-320
911.0;1054.0;116;829.0;39.0;-767.0;-213
1102.0;720.0;515;295.0;-37.0;-657.0;-518
1159.0;853.0;1077;303.0;109.0;-648.0;-1414
1084.0;1031.0;706;245.0;41.0;-608.0;-1136
980.0;1026.0;353;260.0;120.0;-513.0;-235
844.0;864.0;732;?;183.0;-495.0;-347
872.0;810.0;754;?;98.0;-519.0;-327
807.0;817.0;514;?;-28.0;-478.0;-166
767.0;893.0;553;?;15.0;-440.0;-295
643.0;871.0;322;?;114.0;-440.0;-112
380.0;858.0;168;?;195.0;-420.0;-8
1352.0;846.0;318;?;70.0;-388.0;283
2664.0;853.0;-37;?;158.0;-363.0;678
?;842.0;-657;?;121.0;-442.0;426
?;859.0;-1465;?;32.0;-531.0;1325
?;968.0;-1128;?;-69.0;-547.0;2111
?;1086.0;-940;?;168.0;-504.0;1681
?;1077.0;-1058;321.0;255.0;-676.0;1723
1053.0;1116.0;?;371.0;724.0;-685.0;504
999.0;1423.0;?;741.0;863.0;-659.0;-614
961.0;1412.0;?;647.0;563.0;-733.0;-523
987.0;961.0;?;406.0;-147.0;-752.0;-408
1016.0;764.0;?;87.0;-119.0;-618.0;86
973.0;1005.0;?;-78.0;-258.0;-569.0;63
953.0;1046.0;?;142.0;-329.0;-571.0;-36
967.0;959.0;?;174.0;-284.0;-519.0;89
959.0;814.0;?;90.0;-238.0;-501.0;27
1017.0;818.0;?;103.0;-238.0;-495.0;22
967.0;901.0;25;-54.0;-192.0;-467.0;24
?;977.0;29;-47.0;-167.0;-454.0;32
?;974.0;25;-65.0;-253.0;-413.0;26
?;920.0;25;-209.0;-112.0;-366.0;29
?;854.0;21;-141.0;205.0;-421.0;28
?;877.0;27;154.0;613.0;-497.0;31
?;929.0;36;517.0;292.0;-521.0;23
?;971.0;-12;200.0;1490.0;-487.0;-17
?;1068.0;?;1225.0;1357.0;-589.0;-35
?;1137.0;?;1281.0;643.0;-829.0;-140
?;1225.0;?;367.0;-687.0;-688.0;-239
?;1323.0;?;?;865.0;-748.0;-353
?;?;?;?;1680.0;-820.0;-499
484.0;?;?;?;-231.0;-773.0;-413
481.0;?;?;?;-230.0;-626.0;-954
553.0;?;?;?;-158.0;-604.0;-2227
488.0;?;1285;?;87.0;-454.0;-1744
572.0;?;600;?;-49.0;-467.0;-372
636.0;?;906;?;24.0;-494.0;-460
848.0;?;770;?;97.0;-484.0;-387
1001.0;?;429;?;101.0;-405.0;-113
983.0;867.0;753;?;29.0;-430.0;-295
898.0;910.0;458;?;-15.0;-427.0;71
611.0;849.0;529;?;3.0;-383.0;135
714.0;801.0;420;?;-14.0;-461.0;391
529.0;753.0;-970;?;64.0;-527.0;1309
1438.0;836.0;-1157;409.0;84.0;-603.0;1481
1671.0;1020.0;-2747;380.0;260.0;-583.0;2885
1222.0;1175.0;-2163;454.0;227.0;-719.0;1263
?;1044.0;944;399.0;?;-921.0;-2665
850.0;1378.0;-583;449.0;?;-666.0;-758
1095.0;1556.0;-961;?;1008.0;-693.0;850
942.0;1047.0;-474;?;644.0;-767.0;-98
963.0;807.0;-845;?;341.0;-665.0;91
1072.0;946.0;118;?;-438.0;-665.0;83
956.0;1192.0;-41;?;-32.0;-587.0;37
1002.0;1033.0;-54;?;?;?;62
1019.0;814.0;135;?;?;?;38
955.0;702.0;?;161.0;?;?;37
966.0;838.0;?;139.0;?;?;27
988.0;940.0;?;80.0;?;?;42
954.0;929.0;46;-83.0;-186.0;?;48
992.0;928.0;38;-164.0;-264.0;?;44
942.0;840.0;25;-163.0;-370.0;?;38
1109.0;856.0;55;-237.0;-360.0;?;6
1086.0;948.0;45;-329.0;57.0;?;9
1211.0;1054.0;62;297.0;771.0;-552.0;28
1346.0;1127.0;144;?;1776.0;-629.0;-130
1694.0;1134.0;62;?;1363.0;-600.0;-235
1279.0;1240.0;125;?;?;-783.0;-233
1497.0;1312.0;560;?;?;-850.0;-421
878.0;1093.0;810;?;?;-882.0;-317
777.0;757.0;577;?;?;-673.0;-654
427.0;861.0;838;?;?;-618.0;-1846
497.0;1260.0;1317;?;?;-461.0;-1828
520.0;?;685;?;?;-510.0;-811
477.0;?;578;?;36.0;-475.0;-512
517.0;?;660;?;-98.0;-480.0;-641
582.0;703.0;176;?;43.0;-435.0;-527
660.0;762.0;133;?;131.0;-429.0;-471
801.0;851.0;43;?;126.0;-431.0;-400
1279.0;822.0;386;?;-19.0;-489.0;-50
780.0;716.0;-418;?;51.0;-605.0;213
135.0;712.0;-4;?;129.0;-568.0;?
719.0;944.0;-1448;?;94.0;-587.0;?
781.0;1209.0;-4209;?;161.0;-864.0;?
1981.0;1211.0;-158;?;290.0;-794.0;?
1143.0;1157.0;351;?;237.0;-726.0;?
1092.0;1622.0;-987;?;168.0;-885.0;?
906.0;1374.0;1562;?;1200.0;-910.0;1000
?;838.0;995;?;1775.0;-696.0;294
?;1003.0;370;?;426.0;-633.0;51
?;1154.0;248;?;-17.0;-602.0;59
?;1001.0;-120;?;31.0;-529.0;11
?;804.0;96;?;-123.0;-482.0;55
?;753.0;-14;?;-325.0;-499.0;21
?;833.0;37;?;-254.0;-528.0;24
?;891.0;42;?;-266.0;-463.0;29
?;923.0;13;?;-261.0;-454.0;29
?;929.0;?;?;-208.0;-440.0;21
?;858.0;?;?;-302.0;-476.0;34
?;816.0;?;?;-591.0;-500.0;22
?;?;?;?;-314.0;-529.0;15
1129.0;?;?;508.0;304.0;-494.0;0
1082.0;?;?;974.0;1947.0;-736.0;-117
1286.0;?;?;-510.0;2747.0;-1230.0;-197
1644.0;?;?;2112.0;-9.0;-813.0;-446
1491.0;?;?;-421.0;365.0;-879.0;-484
1522.0;?;359;-212.0;1778.0;-860.0;-526
1048.0;?;515;-631.0;636.0;-684.0;-1644
594.0;?;1480;1424.0;-788.0;-635.0;-2224
410.0;?;1051;184.0;-143.0;-540.0;-1159
413.0;?;443;-306.0;-129.0;-492.0;-525
416.0;?;728;549.0;-81.0;-517.0;-827
434.0;?;218;314.0;-59.0;-478.0;-759
423.0;?;233;?;43.0;-507.0;-396
420.0;?;268;?;117.0;-507.0;4
617.0;852.0;-52;?;72.0;-505.0;314
876.0;809.0;-50;?;71.0;-464.0;346
1640.0;758.0;-353;?;143.0;-516.0;574
429.0;736.0;-454;?;245.0;-572.0;1185
507.0;823.0;-556;395.0;30.0;-708.0;1809
668.0;799.0;-1080;463.0;2.0;-691.0;2116
1465.0;951.0;-461;288.0;217.0;-1154.0;1883
1423.0;1365.0;1037;381.0;275.0;-1104.0;1097
1033.0;1739.0;1129;415.0;178.0;-875.0;381
878.0;1325.0;287;416.0;845.0;-823.0;143
933.0;1019.0;-45;704.0;1569.0;-882.0;65
1076.0;813.0;28;829.0;1018.0;-892.0;-8
1026.0;985.0;47;636.0;-20.0;-816.0;19
910.0;1113.0;26;118.0;5.0;-774.0;60
1088.0;1201.0;8;83.0;-3.0;-696.0;37
948.0;1054.0;4;262.0;-30.0;-645.0;25
?;935.0;-11;?;-33.0;-530.0;27
?;893.0;-23;?;-44.0;-504.0;-11
?;846.0;43;?;50.0;-451.0;38
?;670.0;-10;?;1.0;-506.0;-20
?;701.0;-107;?;-145.0;-522.0;-111
?;838.0;-17;?;40.0;-701.0;23
935.0;823.0;21;?;-98.0;-781.0;36
1048.0;855.0;19;?;-15.0;-851.0;19
1109.0;1163.0;-9;?;42.0;-762.0;-50
1216.0;1472.0;-3;?;528.0;-1065.0;-135
2005.0;1534.0;22;277.0;135.0;-836.0;-240
1631.0;1460.0;169;-549.0;1690.0;-920.0;-377
1645.0;1219.0;306;1759.0;876.0;-828.0;-72
1180.0;624.0;-406;-268.0;401.0;-733.0;49
1087.0;839.0;-430;-273.0;478.0;-671.0;-67
792.0;1036.0;470;113.0;494.0;-612.0;-171
805.0;1017.0;653;630.0;345.0;-432.0;-662
652.0;963.0;583;623.0;308.0;-375.0;-832
751.0;875.0;283;466.0;186.0;-369.0;-560
675.0;?;68;415.0;250.0;-330.0;-492
?;?;91;285.0;184.0;-425.0;-483
?;453.0;29;230.0;201.0;-603.0;-311
?;623.0;-9;?;369.0;-613.0;-257
?;770.0;-136;?;336.0;-554.0;-165
?;1028.0;-53;?;454.0;-592.0;208
?;1147.0;?;?;568.0;-739.0;713
?;1103.0;?;?;473.0;-766.0;1603
?;970.0;-754;?;85.0;-963.0;1521
?;1113.0;-920;?;-112.0;-1050.0;12
?;1488.0;-295;?;13.0;-863.0;-504
?;1453.0;18;?;509.0;-808.0;-74
?;960.0;-45;?;881.0;-860.0;22
?;942.0;77;?;1397.0;-731.0;5
?;883.0;-23;?;1047.0;-702.0;4
?;930.0;-8;796.0;478.0;-636.0;18
993.0;1053.0;14;-137.0;236.0;-557.0;19
1013.0;1135.0;-28;-33.0;258.0;-516.0;-14
1074.0;943.0;?;287.0;255.0;-520.0;-19
1086.0;?;?;127.0;214.0;-514.0;-58
947.0;?;?;32.0;132.0;-449.0;-72
1021.0;?;?;16.0;155.0;-438.0;2
921.0;?;9;117.0;49.0;-450.0;43
847.0;?;7;86.0;-73.0;-502.0;100
1034.0;?;-32;-108.0;-129.0;-637.0;29
1113.0;?;24;?;-174.0;-761.0;57
1255.0;?;-8;?;-111.0;-913.0;-7
1317.0;1341.0;-241;?;-32.0;?;-321
1519.0;1519.0;-148;?;110.0;?;-228
1078.0;1504.0;27;?;-69.0;?;-224
1263.0;1355.0;-76;?;50.0;?;-141
1568.0;1071.0;144;?;1085.0;?;66
1489.0;739.0;?;?;459.0;?;72
1100.0;863.0;?;?;447.0;?;118
1030.0;893.0;?;?;265.0;?;-321
750.0;938.0;?;637.0;282.0;?;-545
645.0;1016.0;?;169.0;291.0;?;-477
461.0;975.0;?;363.0;229.0;?;-742
447.0;952.0;?;537.0;198.0;?;-686
88.0;753.0;?;543.0;?;?;-432
-118.0;666.0;?;620.0;?;?;-293
25.0;666.0;?;443.0;?;-276.0;-234
43.0;635.0;?;364.0;?;-353.0;-38
198.0;616.0;?;270.0;?;-531.0;-133
-43.0;688.0;?;372.0;?;-576.0;286
397.0;803.0;-35;320.0;?;-762.0;864
2792.0;1060.0;-681;248.0;?;-724.0;781
1151.0;1404.0;907;342.0;?;-798.0;2595
600.0;1573.0;779;268.0;?;-827.0;?
1059.0;1516.0;-939;209.0;?;-750.0;?
1169.0;1379.0;241;547.0;771.0;-876.0;?
809.0;934.0;41;588.0;1119.0;-771.0;?
1040.0;861.0;-381;1364.0;858.0;-676.0;?
996.0;857.0;120;?;514.0;-591.0;?
?;947.0;-145;?;339.0;-641.0;?
?;981.0;-20;?;318.0;-577.0;?
?;907.0;-25;?;257.0;-497.0;?
?;896.0;-81;?;210.0;-501.0;?
?;888.0;-30;?;149.0;-494.0;?
?;768.0;-35;?;42.0;-454.0;26
?;776.0;-22;?;43.0;-436.0;39
?;967.0;-29;?;40.0;-433.0;39
?;1022.0;-27;?;-12.0;-537.0;28
?;823.0;-26;?;-88.0;-565.0;-22
?;878.0;-31;?;-37.0;-610.0;8
?;1044.0;?;?;-155.0;-618.0;12
1423.0;1143.0;?;?;128.0;-694.0;-40
844.0;1111.0;?;9.0;-245.0;-762.0;-42
1304.0;1214.0;?;-267.0;631.0;-1131.0;-82
1196.0;?;?;401.0;1726.0;-1011.0;-129
1330.0;?;?;?;816.0;-876.0;-243
1409.0;?;?;?;682.0;-758.0;-464
1070.0;?;?;?;524.0;-759.0;-320
820.0;721.0;?;?;374.0;-698.0;-29
722.0;733.0;?;?;289.0;-684.0;?
473.0;895.0;?;?;261.0;-682.0;?
367.0;?;?;?;166.0;-535.0;?
-239.0;?;?;?;-80.0;-798.0;?
-233.0;?;-553;?;288.0;-772.0;?
3332.0;?;44;?;771.0;-734.0;?
540.0;?;56;?;1182.0;-632.0;?
917.0;?;1;1080.0;1280.0;-651.0;?
1121.0;?;54;1118.0;748.0;-562.0;?
914.0;?;?;709.0;320.0;-479.0;?
941.0;?;?;-150.0;464.0;-428.0;80
1146.0;?;?;107.0;55.0;-352.0;-14
1031.0;?;?;?;145.0;-410.0;36
1108.0;?;?;?;9.0;-421.0;78
932.0;?;73;?;58.0;-545.0;71
815.0;?;102;?;102.0;-686.0;63
800.0;?;72;127.0;-9.0;-859.0;69
792.0;?;3;96.0;-154.0;-771.0;-3
990.0;?;-153;-57.0;-33.0;-869.0;-109
1140.0;?;-231;-70.0;-156.0;-979.0;-125
1400.0;?;-132;-21.0;-146.0;-777.0;-227
1377.0;?;-476;66.0;-174.0;-892.0;-225
1474.0;?;103;-226.0;-265.0;-770.0;-287
1137.0;?;482;1442.0;-829.0;-768.0;252
1474.0;1036.0;-450;1477.0;1254.0;-687.0;691
1395.0;1140.0;-45;-245.0;632.0;-597.0;-420
1310.0;1046.0;347;67.0;490.0;-498.0;-1004
1089.0;912.0;148;373.0;98.0;-451.0;-998
843.0;800.0;206;852.0;214.0;-409.0;-903
669.0;650.0;-87;241.0;218.0;-388.0;-225
487.0;564.0;-102;485.0;272.0;-342.0;-230
417.0;661.0;-86;530.0;253.0;-343.0;-315
408.0;725.0;-115;544.0;398.0;-460.0;34
167.0;694.0;-59;348.0;353.0;-735.0;-387
-14.0;750.0;263;236.0;374.0;-873.0;327
-17.0;1056.0;310;394.0;188.0;-764.0;432
72.0;1315.0;577;278.0;80.0;?;1183
?;1421.0;1737;309.0;-48.0;?;5062
?;1359.0;1119;?;49.0;?;2821
?;1336.0;-117;?;359.0;-852.0;-629
?;857.0;-34;?;933.0;-724.0;520
?;877.0;-28;?;1095.0;-683.0;124
?;925.0;14;?;1029.0;-674.0;-44
?;1074.0;78;?;565.0;-622.0;132
?;1056.0;-2;?;241.0;-528.0;-85
?;1030.0;-11;?;146.0;-484.0;79
?;900.0;?;?;131.0;-458.0;0
?;758.0;?;370.0;170.0;-490.0;6
?;749.0;?;49.0;121.0;-406.0;-51
?;914.0;?;10.0;42.0;-450.0;-67
?;949.0;?;201.0;-1.0;-475.0;27
?;804.0;?;46.0;-55.0;-572.0;59
849.0;733.0;?;-4.0;-65.0;-794.0;39
1041.0;937.0;?;-17.0;-96.0;-651.0;9
1272.0;?;-20;-11.0;-144.0;-927.0;-68
1374.0;?;-370;189.0;-267.0;-1021.0;-148
1446.0;?;-344;162.0;-274.0;-732.0;-318
1442.0;?;4;-132.0;-240.0;-889.0;-388
1051.0;?;203;387.0;1131.0;-763.0;-150
1410.0;?;258;1071.0;1133.0;-730.0;-261
1465.0;?;77;213.0;576.0;-726.0;-719
1360.0;?;132;-144.0;395.0;-584.0;-638
1040.0;1066.0;-14;447.0;53.0;-397.0;-590
990.0;975.0;-179;768.0;288.0;-433.0;-919
651.0;833.0;-22;-28.0;365.0;-395.0;-844
541.0;685.0;-111;-33.0;414.0;-358.0;-500
391.0;569.0;-143;269.0;321.0;-379.0;-366
353.0;606.0;-151;735.0;307.0;-401.0;-356
87.0;749.0;-117;512.0;560.0;-459.0;-220
-3.0;662.0;-265;288.0;542.0;-622.0;-49
116.0;671.0;-51;446.0;191.0;-803.0;180
-40.0;945.0;243;254.0;176.0;-822.0;770
140.0;1036.0;282;421.0;96.0;-924.0;1426
-638.0;1268.0;1702;322.0;-16.0;-1017.0;1416
746.0;1378.0;1790;425.0;-176.0;-947.0;785
2348.0;1514.0;353;230.0;158.0;-810.0;307
593.0;1122.0;246;128.0;522.0;-820.0;83
938.0;?;151;603.0;850.0;-768.0;-125
1091.0;?;32;840.0;1054.0;-704.0;-89
870.0;?;115;1306.0;882.0;-667.0;-13
1013.0;?;?;968.0;?;-591.0;-46
1068.0;?;?;-376.0;?;-499.0;-40
1066.0;?;?;-248.0;?;-454.0;-40
1083.0;878.0;?;224.0;?;-393.0;-48
1048.0;891.0;?;68.0;?;-354.0;-66
-767.0;1093.0;?;239.0;?;-945.0;?
2566.0;1137.0;?;298.0;?;-1142.0;?
2433.0;1489.0;?;493.0;?;-941.0;?
568.0;1536.0;?;345.0;318.0;-788.0;?
517.0;1077.0;?;?;619.0;-840.0;?
1509.0;1083.0;?;?;1108.0;-622.0;?
875.0;1011.0;184;?;1262.0;-621.0;?
952.0;835.0;-64;?;924.0;-609.0;-44
1018.0;950.0;56;?;334.0;-504.0;36
1051.0;1033.0;43;?;584.0;-408.0;-32
1026.0;909.0;-23;?;196.0;-347.0;-76
1024.0;756.0;-5;?;134.0;-274.0;-33
791.0;934.0;-97;?;-80.0;-408.0;33
725.0;833.0;88;?;-56.0;-418.0;187
809.0;715.0;-89;?;-86.0;-403.0;66
1083.0;817.0;0;?;-73.0;-344.0;133
1136.0;937.0;?;?;-89.0;-271.0;83
1299.0;956.0;?;?;-131.0;-253.0;98
1447.0;938.0;?;?;?;-294.0;97
1614.0;879.0;?;81.0;?;-322.0;85
1176.0;925.0;?;6.0;?;-371.0;?
1068.0;948.0;?;-10.0;?;-430.0;?
1242.0;976.0;?;171.0;?;-370.0;?
1066.0;?;-103;368.0;?;-848.0;?
1215.0;?;-112;611.0;?;-877.0;?
937.0;?;-126;2013.0;?;-666.0;?
740.0;1382.0;93;-182.0;?;-924.0;?
568.0;1086.0;462;-789.0;?;-582.0;?
442.0;753.0;-14;-64.0;?;-620.0;?
315.0;1001.0;-683;572.0;?;-524.0;-632
336.0;1232.0;-100;430.0;?;-391.0;-886
390.0;1022.0;296;-519.0;?;-338.0;-821
?;979.0;125;689.0;?;-334.0;-723
?;763.0;281;318.0;-230.0;-370.0;-604
?;615.0;173;459.0;3.0;-298.0;-604
?;763.0;86;301.0;-7.0;-267.0;-492
737.0;?;254;307.0;48.0;-261.0;-109
1041.0;?;277;477.0;117.0;?;-416
1350.0;?;259;366.0;267.0;?;861
519.0;?;-19;576.0;142.0;?;2574
574.0;?;-185;334.0;15.0;?;2843
356.0;?;456;307.0;-18.0;?;1692
1616.0;?;-354;380.0;38.0;?;-1413
1623.0;?;-2463;475.0;170.0;?;-214
1173.0;?;-374;380.0;?;?;1672
1016.0;?;2107;608.0;?;?;-131
838.0;?;356;500.0;?;?;8
1136.0;?;-416;719.0;?;?;221
1003.0;?;-52;633.0;?;?;-110
943.0;?;?;266.0;?;?;109
1060.0;?;?;92.0;?;?;-10
923.0;?;?;83.0;?;?;23
977.0;?;?;136.0;?;?;23
928.0;?;?;2.0;?;-351.0;20
893.0;?;?;-72.0;?;-386.0;19
969.0;?;?;-100.0;?;-534.0;46
1003.0;?;?;-282.0;-487.0;-529.0;-25
961.0;?;?;-332.0;-712.0;-561.0;13
1017.0;?;-115;-523.0;-676.0;-736.0;-75
1138.0;?;-155;469.0;9.0;-706.0;-332
1089.0;?;-168;493.0;2364.0;-865.0;-238
1174.0;?;176;?;2373.0;-795.0;-750
1961.0;?;487;?;20.0;-764.0;-594
1477.0;?;99;?;-216.0;-712.0;-499
1600.0;?;-234;?;1756.0;-661.0;-2247
1095.0;1266.0;31;?;347.0;-440.0;-2213
806.0;1251.0;151;?;-1008.0;-407.0;-778
484.0;948.0;310;?;-307.0;-382.0;-709
352.0;797.0;333;?;-84.0;-409.0;-773
340.0;583.0;27;?;-119.0;-380.0;-544
202.0;630.0;-55;?;-238.0;-398.0;-491
173.0;693.0;-72;?;-29.0;-375.0;-406
312.0;790.0;102;300.0;140.0;-479.0;-224
462.0;702.0;-235;454.0;155.0;-462.0;431
891.0;764.0;130;397.0;234.0;-684.0;1994
1746.0;989.0;-375;496.0;295.0;-618.0;2758
205.0;1421.0;-2106;495.0;23.0;-534.0;2628
575.0;1309.0;169;494.0;51.0;-741.0;2573
627.0;935.0;2433;423.0;216.0;-855.0;819
1480.0;1536.0;1490;460.0;381.0;-994.0;-252
1334.0;1370.0;-157;469.0;279.0;-711.0;937
968.0;723.0;-1093;670.0;2229.0;-610.0;923
918.0;958.0;-19;605.0;?;-645.0;56
952.0;1158.0;212;606.0;?;-529.0;4
1104.0;1024.0;-191;164.0;?;?;?
986.0;810.0;34;-113.0;?;?;?
933.0;728.0;-69;-100.0;?;?;?
