InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK gyroY;Accelerometer LWR accX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;Accelerometer BACK accX
137.0;126.0;102.0;-285.0;225.0;59.0;89.0;390.0;-205.0;424.0;?
75.0;125.0;112.0;-281.0;207.0;6.0;100.0;400.0;-161.0;410.0;?
48.0;96.0;58.0;-271.0;174.0;-66.0;91.0;407.0;-139.0;394.0;?
35.0;98.0;36.0;-243.0;196.0;-141.0;82.0;401.0;-78.0;279.0;?
25.0;113.0;-13.0;-240.0;145.0;-159.0;68.0;403.0;7.0;209.0;252.0
62.0;119.0;-9.0;-224.0;156.0;-187.0;72.0;376.0;40.0;86.0;157.0
83.0;79.0;19.0;-251.0;166.0;-236.0;76.0;398.0;128.0;-6.0;139.0
87.0;88.0;-7.0;-244.0;155.0;-189.0;?;396.0;223.0;-53.0;41.0
102.0;15.0;-52.0;-235.0;126.0;?;?;410.0;312.0;-147.0;38.0
98.0;-25.0;-48.0;-248.0;78.0;?;?;416.0;322.0;-123.0;105.0
159.0;-64.0;-78.0;-292.0;36.0;?;?;389.0;382.0;-165.0;143.0
173.0;-134.0;-146.0;-356.0;37.0;?;127.0;?;347.0;-81.0;150.0
111.0;-117.0;-98.0;-457.0;-35.0;?;129.0;?;301.0;-67.0;89.0
19.0;-62.0;-181.0;-485.0;?;-383.0;93.0;?;231.0;-69.0;88.0
-18.0;-26.0;-219.0;-417.0;?;-364.0;78.0;?;182.0;-120.0;70.0
-69.0;-66.0;-219.0;-392.0;?;-276.0;50.0;191.0;-19.0;-149.0;59.0
-75.0;-86.0;-232.0;-396.0;?;-125.0;-21.0;213.0;-235.0;-161.0;58.0
-79.0;-175.0;-144.0;-455.0;?;107.0;-89.0;307.0;-468.0;-74.0;67.0
-61.0;-160.0;-149.0;-467.0;?;142.0;-122.0;272.0;-639.0;100.0;35.0
-44.0;-104.0;-104.0;-466.0;?;98.0;-153.0;212.0;-555.0;72.0;34.0
-5.0;-9.0;-79.0;-428.0;?;-43.0;-111.0;177.0;-311.0;11.0;59.0
-45.0;50.0;-94.0;-386.0;4.0;-190.0;?;131.0;-135.0;-55.0;75.0
-105.0;68.0;-135.0;-354.0;-34.0;-220.0;-90.0;129.0;-65.0;-85.0;81.0
-74.0;31.0;-200.0;-281.0;-47.0;-242.0;-108.0;186.0;-121.0;-67.0;107.0
-12.0;-11.0;-278.0;-258.0;-33.0;-304.0;-139.0;265.0;-194.0;-11.0;102.0
24.0;-93.0;-311.0;-252.0;-2.0;-393.0;-131.0;?;-159.0;2.0;66.0
87.0;-109.0;-344.0;-253.0;28.0;-452.0;-93.0;365.0;-66.0;-50.0;106.0
38.0;-85.0;-323.0;-252.0;50.0;-497.0;-46.0;331.0;54.0;-195.0;130.0
-49.0;-36.0;-286.0;-256.0;81.0;-653.0;-1.0;259.0;206.0;-271.0;143.0
-238.0;-13.0;-288.0;-301.0;150.0;-613.0;39.0;214.0;244.0;-320.0;224.0
-400.0;-16.0;-250.0;-370.0;256.0;-628.0;74.0;174.0;145.0;-274.0;413.0
-521.0;37.0;-226.0;-410.0;264.0;-585.0;84.0;162.0;-46.0;-116.0;620.0
-596.0;39.0;-245.0;-490.0;250.0;-519.0;67.0;?;-359.0;103.0;420.0
-624.0;130.0;-226.0;-516.0;199.0;-486.0;65.0;?;-682.0;314.0;237.0
-702.0;196.0;-174.0;-421.0;190.0;-321.0;54.0;?;-979.0;530.0;197.0
-772.0;201.0;-61.0;-276.0;176.0;-202.0;34.0;393.0;-1235.0;761.0;309.0
-848.0;145.0;26.0;-264.0;190.0;-7.0;3.0;494.0;-1335.0;902.0;411.0
-949.0;62.0;99.0;-283.0;244.0;188.0;-27.0;579.0;-1387.0;1053.0;460.0
-862.0;42.0;67.0;-344.0;360.0;490.0;-50.0;516.0;-1293.0;1218.0;509.0
-678.0;16.0;-59.0;-344.0;550.0;641.0;-9.0;418.0;-1017.0;?;447.0
-604.0;110.0;?;-294.0;582.0;464.0;92.0;430.0;-565.0;?;329.0
-708.0;77.0;?;-255.0;192.0;?;122.0;407.0;-153.0;370.0;277.0
-590.0;46.0;?;-241.0;-128.0;?;49.0;405.0;49.0;-92.0;272.0
-367.0;35.0;?;-245.0;-146.0;?;-51.0;407.0;148.0;-294.0;291.0
-75.0;38.0;?;-283.0;-9.0;?;-93.0;450.0;310.0;-446.0;296.0
197.0;105.0;?;-257.0;148.0;-270.0;-41.0;489.0;516.0;-441.0;269.0
271.0;160.0;-78.0;-195.0;208.0;-698.0;33.0;432.0;851.0;-430.0;241.0
329.0;148.0;37.0;-166.0;140.0;-456.0;95.0;418.0;1050.0;-440.0;213.0
368.0;117.0;155.0;-165.0;-122.0;-220.0;96.0;430.0;1171.0;-391.0;231.0
512.0;76.0;234.0;-165.0;-338.0;-388.0;63.0;501.0;1107.0;-344.0;258.0
595.0;54.0;327.0;-176.0;-406.0;-241.0;?;519.0;966.0;-343.0;230.0
713.0;33.0;376.0;-183.0;-445.0;-95.0;?;489.0;940.0;-404.0;232.0
620.0;58.0;348.0;-164.0;-431.0;124.0;?;457.0;932.0;-505.0;232.0
452.0;51.0;308.0;-182.0;-412.0;184.0;?;450.0;864.0;-625.0;260.0
300.0;68.0;279.0;-195.0;-427.0;183.0;?;451.0;780.0;-668.0;265.0
217.0;39.0;269.0;-198.0;-430.0;149.0;?;429.0;619.0;-604.0;258.0
187.0;41.0;265.0;-225.0;-433.0;139.0;?;435.0;446.0;-477.0;?
167.0;40.0;214.0;?;-383.0;152.0;?;462.0;299.0;-320.0;?
129.0;70.0;130.0;?;-298.0;224.0;58.0;454.0;?;-191.0;?
86.0;106.0;78.0;-241.0;-230.0;154.0;47.0;438.0;?;-81.0;?
19.0;105.0;51.0;-261.0;-99.0;100.0;37.0;435.0;?;59.0;?
3.0;116.0;4.0;-245.0;26.0;87.0;30.0;454.0;?;168.0;?
20.0;107.0;-10.0;-266.0;129.0;146.0;37.0;448.0;?;299.0;?
66.0;125.0;-17.0;-272.0;156.0;145.0;39.0;456.0;-256.0;437.0;?
106.0;144.0;-51.0;-291.0;211.0;42.0;45.0;477.0;-303.0;515.0;?
79.0;214.0;-80.0;-272.0;?;-39.0;54.0;496.0;-312.0;561.0;?
77.0;208.0;0.0;-262.0;?;-153.0;68.0;493.0;-233.0;597.0;?
56.0;125.0;38.0;-258.0;?;-432.0;85.0;498.0;-243.0;587.0;276.0
29.0;-2.0;35.0;-317.0;?;-727.0;90.0;508.0;-218.0;535.0;261.0
77.0;-43.0;104.0;-303.0;372.0;-976.0;117.0;560.0;-258.0;424.0;216.0
134.0;-50.0;232.0;-292.0;221.0;-1071.0;149.0;495.0;-320.0;309.0;172.0
220.0;-65.0;219.0;-294.0;80.0;-1074.0;?;440.0;-356.0;142.0;55.0
116.0;-57.0;64.0;-330.0;47.0;-972.0;?;349.0;-256.0;-81.0;-3.0
-83.0;-23.0;7.0;-348.0;110.0;-778.0;?;316.0;-126.0;-254.0;43.0
-175.0;7.0;-1.0;-308.0;175.0;-973.0;?;307.0;-130.0;-234.0;45.0
-254.0;-16.0;-159.0;-321.0;225.0;-1162.0;?;280.0;-178.0;-161.0;?
-222.0;-80.0;-190.0;-371.0;222.0;-1100.0;?;270.0;-244.0;-33.0;28.0
-172.0;-81.0;-112.0;-393.0;148.0;-696.0;7.0;296.0;-271.0;184.0;7.0
-105.0;-75.0;-151.0;-423.0;69.0;-440.0;-11.0;290.0;-358.0;334.0;62.0
-34.0;-78.0;-186.0;-421.0;12.0;-349.0;-28.0;239.0;-436.0;382.0;32.0
-230.0;197.0;?;-287.0;99.0;-164.0;-14.0;281.0;-115.0;247.0;158.0
-240.0;137.0;?;-249.0;152.0;473.0;-12.0;347.0;-223.0;386.0;223.0
-242.0;68.0;?;-270.0;165.0;1094.0;-21.0;391.0;-315.0;479.0;240.0
-245.0;88.0;?;-244.0;208.0;1141.0;-30.0;422.0;-281.0;545.0;283.0
-131.0;96.0;?;-202.0;224.0;1389.0;-22.0;470.0;-205.0;497.0;289.0
-159.0;30.0;?;-171.0;174.0;1468.0;15.0;472.0;-90.0;317.0;278.0
-166.0;29.0;?;-202.0;106.0;856.0;21.0;435.0;1.0;10.0;448.0
-292.0;43.0;?;-200.0;114.0;1327.0;17.0;447.0;210.0;-239.0;510.0
-309.0;34.0;?;-161.0;150.0;1201.0;40.0;423.0;331.0;-404.0;375.0
-308.0;73.0;?;-217.0;160.0;585.0;51.0;416.0;331.0;-521.0;410.0
-279.0;70.0;?;-225.0;152.0;741.0;41.0;437.0;338.0;-579.0;359.0
-304.0;68.0;?;-224.0;262.0;1108.0;50.0;429.0;320.0;-510.0;219.0
-122.0;78.0;-200.0;-255.0;204.0;1131.0;76.0;468.0;259.0;-341.0;256.0
-64.0;167.0;-206.0;-268.0;123.0;580.0;86.0;?;173.0;-168.0;222.0
-6.0;241.0;-88.0;-204.0;117.0;858.0;96.0;?;73.0;-5.0;182.0
90.0;191.0;15.0;-205.0;66.0;692.0;110.0;461.0;34.0;164.0;167.0
175.0;157.0;125.0;-220.0;-58.0;465.0;147.0;462.0;-94.0;246.0;246.0
200.0;93.0;256.0;-202.0;-230.0;467.0;136.0;468.0;-237.0;198.0;242.0
296.0;87.0;311.0;-200.0;-348.0;221.0;119.0;531.0;-370.0;157.0;337.0
283.0;90.0;357.0;-196.0;-465.0;83.0;114.0;504.0;-461.0;41.0;423.0
90.0;107.0;357.0;-180.0;-454.0;16.0;108.0;479.0;-506.0;-216.0;517.0
-49.0;130.0;325.0;-148.0;-446.0;-116.0;104.0;449.0;-487.0;-513.0;390.0
-134.0;118.0;173.0;-111.0;-444.0;-172.0;91.0;445.0;-441.0;-724.0;386.0
-209.0;73.0;44.0;-128.0;-356.0;-209.0;71.0;476.0;-432.0;-843.0;435.0
-203.0;103.0;-3.0;-111.0;-283.0;-360.0;61.0;475.0;-452.0;-895.0;466.0
-149.0;106.0;-205.0;-42.0;-202.0;-584.0;62.0;485.0;-490.0;-880.0;500.0
-114.0;10.0;-300.0;-91.0;-129.0;-774.0;66.0;456.0;-501.0;-882.0;564.0
-208.0;-85.0;-342.0;-185.0;54.0;-896.0;75.0;436.0;-439.0;?;404.0
-289.0;-138.0;-321.0;-227.0;251.0;-832.0;87.0;427.0;-394.0;?;354.0
-330.0;?;-343.0;-278.0;317.0;-1028.0;122.0;412.0;-470.0;?;333.0
-433.0;?;-429.0;-359.0;400.0;-1053.0;123.0;357.0;-706.0;?;273.0
-664.0;?;-499.0;-453.0;646.0;-995.0;82.0;298.0;-935.0;?;365.0
-799.0;?;-429.0;?;854.0;-875.0;49.0;271.0;-1129.0;?;344.0
-893.0;?;-375.0;?;986.0;-729.0;-20.0;262.0;-1385.0;?;354.0
-915.0;?;-312.0;?;1113.0;-598.0;-86.0;284.0;-1627.0;?;393.0
-830.0;?;-286.0;?;1121.0;-725.0;-127.0;321.0;-1853.0;?;437.0
-641.0;?;-316.0;?;1032.0;-437.0;-148.0;405.0;-2082.0;?;383.0
-543.0;?;-357.0;?;935.0;533.0;-167.0;527.0;-2171.0;?;354.0
-514.0;?;-417.0;?;921.0;926.0;-172.0;533.0;-2070.0;?;224.0
-649.0;?;-438.0;?;979.0;739.0;-172.0;478.0;-1739.0;1706.0;8.0
-766.0;?;-421.0;?;993.0;808.0;-132.0;408.0;-1203.0;1458.0;-40.0
-886.0;?;-388.0;-472.0;992.0;877.0;-93.0;338.0;-783.0;1182.0;67.0
-846.0;?;-325.0;-457.0;986.0;564.0;?;258.0;-456.0;913.0;82.0
-720.0;-19.0;-245.0;-447.0;1012.0;273.0;?;199.0;?;812.0;49.0
-502.0;-19.0;?;-414.0;1023.0;71.0;?;190.0;-89.0;822.0;58.0
?;-24.0;?;-366.0;996.0;-24.0;?;207.0;-74.0;857.0;?
?;-99.0;?;-361.0;805.0;43.0;?;242.0;-143.0;870.0;?
?;-168.0;?;?;568.0;116.0;?;233.0;-149.0;564.0;?
?;-191.0;?;?;374.0;156.0;?;226.0;-119.0;236.0;?
?;-165.0;?;?;250.0;46.0;?;207.0;-11.0;-25.0;?
?;-80.0;?;-369.0;268.0;-34.0;?;145.0;103.0;-266.0;?
?;?;?;-364.0;292.0;-110.0;?;78.0;216.0;-481.0;?
-24.0;?;?;-364.0;284.0;-185.0;?;93.0;379.0;-633.0;124.0
-29.0;?;?;-368.0;239.0;-86.0;?;129.0;428.0;-581.0;139.0
21.0;?;?;-328.0;211.0;179.0;?;242.0;339.0;-461.0;160.0
79.0;?;?;-269.0;269.0;371.0;?;324.0;228.0;-297.0;158.0
128.0;?;?;-283.0;394.0;453.0;-119.0;288.0;162.0;?;107.0
101.0;?;?;-344.0;557.0;383.0;-95.0;285.0;210.0;?;135.0
27.0;?;-440.0;-407.0;655.0;316.0;-49.0;266.0;336.0;?;134.0
-152.0;?;-421.0;?;?;245.0;-19.0;244.0;416.0;?;137.0
-291.0;?;-365.0;?;?;217.0;-4.0;175.0;338.0;?;205.0
-333.0;?;-295.0;?;?;200.0;41.0;169.0;127.0;?;493.0
-366.0;?;-242.0;?;?;261.0;41.0;251.0;-52.0;?;501.0
-362.0;?;-269.0;?;?;314.0;51.0;299.0;-207.0;?;386.0
-349.0;?;-265.0;-320.0;?;329.0;38.0;370.0;-463.0;?;295.0
-361.0;?;-234.0;-120.0;?;290.0;31.0;375.0;-629.0;?;191.0
-412.0;?;-188.0;-10.0;?;288.0;34.0;376.0;-737.0;442.0;270.0
-548.0;?;-61.0;-87.0;?;399.0;21.0;379.0;-832.0;?;129.0
-737.0;?;49.0;-97.0;?;438.0;8.0;424.0;-877.0;?;185.0
-764.0;?;113.0;-125.0;?;425.0;-37.0;414.0;-874.0;?;170.0
-719.0;?;-5.0;?;?;181.0;18.0;360.0;-682.0;?;139.0
-161.0;?;-182.0;?;?;-178.0;90.0;512.0;-461.0;?;213.0
-123.0;?;424.0;?;?;-419.0;132.0;546.0;-443.0;?;279.0
173.0;?;792.0;?;?;-396.0;-1.0;446.0;-697.0;?;250.0
279.0;?;646.0;?;-262.0;-98.0;-151.0;342.0;-464.0;?;245.0
188.0;?;339.0;?;-28.0;86.0;-3.0;402.0;56.0;?;246.0
88.0;?;177.0;?;15.0;131.0;148.0;380.0;203.0;?;329.0
36.0;?;154.0;?;51.0;75.0;133.0;335.0;194.0;-306.0;247.0
32.0;138.0;119.0;?;102.0;-63.0;96.0;354.0;179.0;-36.0;114.0
33.0;113.0;53.0;?;274.0;-63.0;166.0;404.0;109.0;208.0;215.0
-67.0;142.0;52.0;?;366.0;2.0;220.0;446.0;-49.0;419.0;213.0
-117.0;124.0;64.0;?;?;95.0;252.0;428.0;-234.0;648.0;95.0
-225.0;17.0;118.0;?;?;112.0;259.0;427.0;-317.0;788.0;50.0
-329.0;61.0;159.0;?;?;86.0;243.0;413.0;-324.0;885.0;-22.0
-305.0;-10.0;337.0;-431.0;?;169.0;212.0;483.0;-296.0;852.0;164.0
-240.0;-129.0;270.0;-402.0;?;157.0;182.0;500.0;-274.0;801.0;160.0
-79.0;-128.0;307.0;-488.0;?;88.0;114.0;387.0;-240.0;519.0;14.0
203.0;4.0;255.0;-535.0;?;56.0;36.0;327.0;-52.0;271.0;-36.0
465.0;-43.0;442.0;-471.0;?;100.0;46.0;261.0;98.0;22.0;-67.0
562.0;-87.0;287.0;-543.0;-666.0;181.0;17.0;156.0;189.0;-403.0;-49.0
455.0;-447.0;89.0;-641.0;-899.0;538.0;-22.0;200.0;367.0;-919.0;-81.0
499.0;-205.0;42.0;-590.0;-1222.0;438.0;-65.0;285.0;328.0;-1223.0;-111.0
618.0;-198.0;129.0;-518.0;-1370.0;-93.0;-163.0;248.0;102.0;-1376.0;-102.0
735.0;-216.0;158.0;-479.0;-1359.0;-561.0;-251.0;139.0;62.0;-1423.0;-34.0
711.0;-210.0;61.0;-507.0;-1408.0;-690.0;-218.0;80.0;307.0;-1613.0;-53.0
740.0;-217.0;79.0;-436.0;-1452.0;-465.0;-183.0;139.0;510.0;-1863.0;-75.0
684.0;-187.0;122.0;-347.0;-1568.0;-171.0;-271.0;155.0;?;-2120.0;42.0
502.0;-172.0;59.0;-284.0;-1583.0;-143.0;-358.0;158.0;?;-2172.0;108.0
472.0;-180.0;-26.0;-249.0;-1448.0;-195.0;-354.0;163.0;?;-2205.0;93.0
493.0;-199.0;-112.0;-268.0;-1246.0;-165.0;-310.0;215.0;?;-2122.0;124.0
550.0;-176.0;-148.0;-219.0;-986.0;-75.0;-305.0;208.0;?;-2068.0;448.0
558.0;-108.0;-121.0;-245.0;-805.0;-9.0;-270.0;237.0;?;-1920.0;250.0
572.0;206.0;-16.0;?;-653.0;49.0;-206.0;289.0;?;-1616.0;192.0
537.0;478.0;39.0;?;-521.0;60.0;-164.0;322.0;?;-1269.0;288.0
473.0;-23.0;-145.0;?;-202.0;208.0;-144.0;398.0;?;-751.0;288.0
347.0;137.0;0.0;?;180.0;304.0;-108.0;609.0;?;-76.0;227.0
258.0;316.0;150.0;-67.0;444.0;412.0;-17.0;846.0;?;631.0;241.0
159.0;124.0;129.0;-143.0;820.0;467.0;61.0;569.0;?;1409.0;286.0
185.0;-174.0;162.0;-318.0;1237.0;380.0;135.0;282.0;101.0;2069.0;235.0
-76.0;16.0;-214.0;-364.0;1364.0;177.0;345.0;317.0;224.0;2131.0;209.0
-443.0;122.0;-50.0;-357.0;839.0;129.0;454.0;588.0;-37.0;1933.0;214.0
-711.0;16.0;427.0;-383.0;655.0;3.0;335.0;434.0;-683.0;1796.0;226.0
-685.0;18.0;509.0;-441.0;944.0;-70.0;136.0;352.0;-1035.0;1835.0;230.0
-735.0;24.0;253.0;-505.0;1023.0;-40.0;134.0;?;-1127.0;1819.0;217.0
-881.0;31.0;220.0;-463.0;942.0;-47.0;133.0;?;-1296.0;1714.0;266.0
-998.0;69.0;189.0;-444.0;798.0;-199.0;62.0;?;-1421.0;1542.0;?
?;23.0;121.0;-502.0;596.0;-337.0;-6.0;?;-1422.0;1410.0;?
-904.0;-37.0;86.0;-586.0;537.0;-370.0;-10.0;?;-1320.0;1327.0;?
-789.0;5.0;189.0;-601.0;481.0;-336.0;-27.0;?;-1179.0;1317.0;?
-640.0;128.0;208.0;-506.0;461.0;-318.0;-47.0;?;-1014.0;1183.0;?
-525.0;48.0;339.0;-559.0;449.0;-205.0;-64.0;?;-778.0;1009.0;?
-432.0;-31.0;224.0;-579.0;438.0;-165.0;-58.0;?;-451.0;745.0;?
-253.0;74.0;188.0;-467.0;392.0;-145.0;-54.0;?;-153.0;608.0;?
29.0;-7.0;115.0;-434.0;344.0;-170.0;-47.0;?;106.0;501.0;?
395.0;-29.0;-122.0;-368.0;154.0;-135.0;-30.0;?;369.0;282.0;-16.0
754.0;23.0;-62.0;-377.0;32.0;-88.0;-60.0;?;679.0;-85.0;7.0
1025.0;147.0;248.0;-291.0;-74.0;84.0;-35.0;315.0;1005.0;-321.0;10.0
1272.0;99.0;66.0;-231.0;-241.0;123.0;10.0;274.0;1185.0;-619.0;6.0
1322.0;?;20.0;-261.0;-575.0;10.0;-24.0;213.0;1406.0;-1072.0;-8.0
1282.0;?;146.0;-234.0;-1044.0;-131.0;-62.0;258.0;1584.0;-1470.0;-39.0
1200.0;?;114.0;-209.0;-1510.0;-293.0;-57.0;400.0;1505.0;-1718.0;-53.0
?;?;27.0;-221.0;-1810.0;-359.0;-53.0;334.0;1215.0;-1894.0;-70.0
?;?;118.0;-216.0;-1915.0;-338.0;-100.0;326.0;862.0;-2034.0;-42.0
?;?;143.0;-174.0;-1971.0;-156.0;-75.0;266.0;630.0;-2098.0;-33.0
?;?;147.0;-151.0;-1912.0;-20.0;-83.0;203.0;561.0;-2158.0;24.0
?;?;72.0;-128.0;-1749.0;34.0;-91.0;197.0;505.0;-2147.0;57.0
?;?;-19.0;-134.0;-1435.0;19.0;-84.0;202.0;407.0;-2052.0;107.0
?;?;-84.0;-155.0;-1130.0;15.0;-98.0;255.0;297.0;-1880.0;182.0
?;?;-175.0;-165.0;-827.0;71.0;-108.0;266.0;218.0;-1516.0;615.0
?;?;-219.0;-248.0;-461.0;136.0;-114.0;274.0;110.0;-1116.0;558.0
?;?;-226.0;-442.0;-43.0;103.0;-101.0;243.0;19.0;-624.0;337.0
?;?;-224.0;-552.0;364.0;94.0;-85.0;227.0;-35.0;-113.0;464.0
-541.0;?;-232.0;-597.0;717.0;191.0;-51.0;265.0;-211.0;447.0;265.0
-648.0;?;-226.0;-337.0;984.0;291.0;-34.0;367.0;-432.0;1037.0;304.0
-723.0;?;?;-46.0;1215.0;406.0;-25.0;571.0;-759.0;1594.0;428.0
-755.0;?;?;-22.0;1439.0;544.0;?;772.0;-1265.0;2188.0;537.0
-611.0;?;?;-188.0;1783.0;?;?;623.0;-1735.0;2994.0;521.0
-389.0;?;?;-307.0;1964.0;?;?;761.0;-1715.0;3320.0;533.0
-389.0;4.0;-789.0;-336.0;1552.0;356.0;?;880.0;-1384.0;3070.0;531.0
-882.0;60.0;-776.0;-294.0;776.0;-64.0;?;605.0;?;2055.0;574.0
-1190.0;109.0;-625.0;-244.0;453.0;-556.0;160.0;472.0;?;1018.0;577.0
-1226.0;89.0;-511.0;-202.0;406.0;-582.0;100.0;453.0;?;415.0;557.0
-1151.0;109.0;-470.0;-214.0;435.0;-553.0;77.0;410.0;?;90.0;561.0
-1042.0;103.0;-510.0;-197.0;487.0;-387.0;37.0;462.0;?;-369.0;?
-886.0;201.0;-466.0;-125.0;479.0;-355.0;19.0;495.0;?;-601.0;?
-620.0;216.0;-490.0;-87.0;423.0;-276.0;22.0;494.0;?;-758.0;?
-399.0;118.0;-379.0;-80.0;367.0;1.0;90.0;502.0;?;-736.0;?
-207.0;216.0;-362.0;-129.0;?;87.0;157.0;571.0;?;-619.0;?
-72.0;174.0;?;-154.0;?;-17.0;154.0;606.0;?;-351.0;?
65.0;160.0;?;-146.0;?;15.0;144.0;628.0;422.0;-153.0;?
92.0;175.0;?;-140.0;?;40.0;153.0;595.0;496.0;-90.0;?
153.0;152.0;?;-147.0;?;101.0;161.0;574.0;500.0;-102.0;?
189.0;122.0;?;-167.0;?;760.0;201.0;573.0;480.0;-77.0;?
131.0;149.0;?;-144.0;?;156.0;214.0;594.0;430.0;46.0;510.0
85.0;147.0;?;-168.0;?;?;206.0;617.0;354.0;89.0;525.0
23.0;122.0;?;-216.0;?;?;228.0;572.0;303.0;178.0;521.0
-18.0;119.0;?;-238.0;?;?;212.0;558.0;197.0;192.0;510.0
-50.0;137.0;?;-261.0;30.0;?;186.0;561.0;169.0;276.0;471.0
-124.0;126.0;?;-254.0;-50.0;?;188.0;577.0;89.0;320.0;490.0
-157.0;135.0;?;-262.0;-60.0;?;157.0;563.0;-102.0;369.0;453.0
-87.0;135.0;79.0;-292.0;-27.0;213.0;126.0;533.0;-179.0;393.0;422.0
0.0;164.0;133.0;-302.0;-13.0;256.0;110.0;553.0;-237.0;432.0;406.0
93.0;165.0;170.0;-288.0;-20.0;135.0;112.0;562.0;-212.0;458.0;375.0
188.0;173.0;298.0;-271.0;-97.0;-4.0;112.0;572.0;-136.0;462.0;339.0
280.0;137.0;401.0;-254.0;-176.0;-251.0;98.0;552.0;-94.0;386.0;289.0
394.0;105.0;429.0;-228.0;-193.0;-525.0;79.0;?;-11.0;279.0;275.0
493.0;91.0;495.0;-216.0;-246.0;-715.0;83.0;?;113.0;150.0;256.0
504.0;73.0;486.0;-199.0;-259.0;-769.0;85.0;?;230.0;-31.0;249.0
540.0;65.0;492.0;-187.0;-302.0;-764.0;84.0;?;386.0;-199.0;250.0
575.0;77.0;465.0;-192.0;-304.0;-747.0;82.0;?;499.0;-378.0;250.0
525.0;88.0;458.0;-187.0;-304.0;-691.0;84.0;?;590.0;-484.0;249.0
490.0;85.0;429.0;-197.0;-309.0;-593.0;77.0;?;626.0;-552.0;259.0
486.0;51.0;423.0;-212.0;-311.0;-372.0;66.0;?;618.0;-567.0;241.0
438.0;31.0;337.0;-230.0;-273.0;-218.0;62.0;?;569.0;-534.0;231.0
330.0;14.0;?;-233.0;-260.0;-133.0;75.0;436.0;512.0;-446.0;239.0
425.0;10.0;?;-252.0;-214.0;-130.0;80.0;419.0;435.0;-379.0;203.0
344.0;1.0;?;-273.0;-166.0;?;85.0;418.0;367.0;-250.0;174.0
255.0;10.0;?;-306.0;-103.0;?;84.0;386.0;278.0;-148.0;198.0
200.0;20.0;209.0;-319.0;-18.0;?;78.0;352.0;246.0;-7.0;201.0
170.0;50.0;224.0;-328.0;0.0;?;71.0;348.0;118.0;156.0;202.0
103.0;59.0;204.0;-351.0;11.0;?;57.0;331.0;6.0;277.0;202.0
90.0;69.0;184.0;-353.0;28.0;?;51.0;334.0;-118.0;390.0;197.0
82.0;67.0;151.0;-357.0;52.0;?;38.0;371.0;-205.0;501.0;190.0
70.0;67.0;105.0;-347.0;60.0;?;30.0;383.0;-276.0;570.0;194.0
90.0;51.0;85.0;?;73.0;?;31.0;374.0;-308.0;595.0;189.0
48.0;54.0;67.0;?;?;?;23.0;374.0;-328.0;556.0;208.0
-12.0;50.0;138.0;?;?;?;19.0;387.0;-304.0;480.0;204.0
-26.0;34.0;126.0;?;?;?;13.0;398.0;-246.0;373.0;201.0
-40.0;54.0;101.0;?;?;?;11.0;373.0;-138.0;281.0;211.0
-17.0;58.0;100.0;?;?;-47.0;10.0;376.0;-66.0;188.0;211.0
-14.0;65.0;122.0;?;?;11.0;19.0;382.0;42.0;55.0;212.0
26.0;69.0;106.0;?;?;42.0;22.0;352.0;75.0;-64.0;223.0
32.0;59.0;133.0;?;?;34.0;23.0;371.0;149.0;-116.0;230.0
89.0;67.0;133.0;?;?;-8.0;38.0;343.0;185.0;-191.0;218.0
129.0;87.0;129.0;-243.0;?;-50.0;38.0;384.0;190.0;-215.0;228.0
147.0;55.0;120.0;-242.0;-90.0;-22.0;45.0;376.0;225.0;-241.0;241.0
126.0;26.0;107.0;-246.0;-103.0;-30.0;50.0;371.0;245.0;-283.0;240.0
97.0;7.0;103.0;-253.0;-119.0;-3.0;51.0;372.0;229.0;-258.0;231.0
117.0;17.0;93.0;-255.0;-107.0;23.0;58.0;382.0;204.0;-257.0;215.0
89.0;46.0;56.0;-268.0;-73.0;21.0;58.0;374.0;219.0;-245.0;244.0
41.0;45.0;41.0;-280.0;?;42.0;61.0;346.0;193.0;-186.0;234.0
43.0;31.0;?;-308.0;?;-2.0;?;353.0;149.0;-184.0;180.0
13.0;12.0;23.0;-300.0;?;-16.0;?;356.0;127.0;-86.0;156.0
0.0;40.0;2.0;-277.0;?;-30.0;?;356.0;77.0;17.0;127.0
-18.0;33.0;-29.0;-263.0;?;-68.0;?;362.0;21.0;104.0;154.0
-51.0;1.0;-35.0;-279.0;?;-65.0;?;361.0;-57.0;206.0;200.0
-78.0;19.0;-91.0;-309.0;?;-68.0;?;353.0;-25.0;225.0;174.0
-112.0;78.0;-154.0;-340.0;87.0;-76.0;?;352.0;-111.0;307.0;193.0
-143.0;98.0;-167.0;-320.0;142.0;16.0;?;352.0;-44.0;360.0;?
-178.0;78.0;-192.0;?;125.0;12.0;?;333.0;?;366.0;?
-226.0;47.0;-196.0;?;120.0;-31.0;34.0;369.0;?;331.0;?
-220.0;18.0;-194.0;?;86.0;61.0;25.0;413.0;?;?;?
-175.0;8.0;-167.0;-281.0;59.0;78.0;15.0;402.0;?;?;200.0
-203.0;17.0;-195.0;-293.0;145.0;100.0;9.0;388.0;?;?;?
