InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK Quaternion3;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ
746.0;314.0;?;-400.0;-128.0;?;40.0;458.0;?
741.0;332.0;?;-347.0;-122.0;119;143.0;503.0;?
735.0;287.0;?;-383.0;-106.0;202;203.0;478.0;?
727.0;242.0;533.0;-401.0;-59.0;134;?;422.0;?
719.0;227.0;524.0;-440.0;-34.0;-162;?;412.0;?
712.0;225.0;514.0;-437.0;-71.0;-177;?;427.0;?
705.0;228.0;503.0;-428.0;-137.0;-197;?;442.0;?
697.0;233.0;492.0;-441.0;-138.0;-41;?;453.0;?
689.0;?;481.0;-357.0;47.0;231;215.0;489.0;?
679.0;?;472.0;-304.0;-26.0;169;216.0;?;?
667.0;?;463.0;-232.0;-79.0;171;289.0;?;?
656.0;?;455.0;-249.0;47.0;195;387.0;?;7.0
652.0;?;451.0;-256.0;116.0;159;413.0;?;30.0
656.0;?;453.0;-259.0;176.0;198;486.0;?;-3.0
665.0;?;456.0;-268.0;146.0;160;436.0;?;-86.0
675.0;?;462.0;-248.0;116.0;187;289.0;?;-124.0
683.0;?;471.0;-173.0;68.0;197;308.0;?;-140.0
690.0;?;483.0;-139.0;6.0;-94;?;?;-125.0
796.0;?;?;-530.0;-127.0;19;?;?;93.0
795.0;257.0;?;-487.0;-240.0;-209;?;387.0;63.0
795.0;258.0;?;-436.0;-138.0;-168;?;439.0;49.0
796.0;239.0;?;-386.0;-80.0;-176;?;486.0;143.0
797.0;246.0;?;-421.0;-150.0;-186;?;513.0;140.0
793.0;349.0;502.0;-381.0;-193.0;-172;?;543.0;27.0
789.0;445.0;501.0;-331.0;1.0;-184;?;558.0;38.0
794.0;399.0;503.0;-229.0;81.0;-176;?;636.0;90.0
802.0;303.0;503.0;-255.0;100.0;-180;?;691.0;21.0
807.0;253.0;507.0;-218.0;46.0;-179;?;554.0;-59.0
810.0;162.0;516.0;-112.0;36.0;-177;?;423.0;-97.0
811.0;52.0;528.0;-52.0;-1.0;-178;?;404.0;-74.0
786.0;66.0;552.0;-296.0;-36.0;-173;?;604.0;43.0
792.0;5.0;?;-237.0;18.0;-173;575.0;672.0;92.0
795.0;62.0;?;-172.0;86.0;-173;559.0;562.0;106.0
794.0;193.0;?;-219.0;27.0;-173;452.0;459.0;49.0
789.0;194.0;?;-236.0;140.0;-173;316.0;462.0;4.0
785.0;135.0;?;-167.0;177.0;-173;222.0;434.0;-52.0
779.0;86.0;?;-190.0;204.0;-172;248.0;387.0;-65.0
775.0;22.0;?;-191.0;199.0;-176;248.0;343.0;-67.0
770.0;?;?;-196.0;169.0;-169;225.0;304.0;-93.0
765.0;?;?;-245.0;150.0;-178;185.0;273.0;?
756.0;?;?;-304.0;154.0;-170;137.0;242.0;?
747.0;?;?;-393.0;91.0;-168;139.0;219.0;?
740.0;?;?;-422.0;3.0;-186;178.0;218.0;?
732.0;?;?;-367.0;45.0;-137;207.0;232.0;?
724.0;-7.0;541.0;-509.0;-135.0;-220;221.0;252.0;?
717.0;?;541.0;-490.0;-409.0;-93;250.0;292.0;?
708.0;?;538.0;-565.0;-208.0;180;265.0;365.0;?
?;?;535.0;-479.0;-196.0;47;269.0;446.0;?
?;?;540.0;-313.0;-153.0;4;260.0;469.0;?
?;?;545.0;-215.0;-31.0;46;297.0;477.0;?
?;?;547.0;-99.0;22.0;56;156.0;510.0;104.0
?;?;551.0;-115.0;66.0;72;133.0;547.0;68.0
?;?;557.0;-243.0;47.0;90;27.0;485.0;19.0
?;?;562.0;-294.0;41.0;173;-110.0;322.0;1.0
?;?;567.0;-353.0;-40.0;-71;-19.0;232.0;19.0
?;?;571.0;-408.0;-96.0;-230;154.0;271.0;54.0
?;?;575.0;-326.0;-99.0;-145;233.0;301.0;93.0
?;?;577.0;-306.0;24.0;-179;218.0;294.0;153.0
?;?;576.0;-447.0;119.0;-167;202.0;336.0;137.0
?;180.0;574.0;-486.0;97.0;-147;161.0;354.0;147.0
?;205.0;570.0;-500.0;-87.0;-161;150.0;388.0;39.0
728.0;181.0;565.0;-409.0;6.0;-165;130.0;436.0;0.0
730.0;136.0;559.0;-244.0;202.0;-170;172.0;452.0;45.0
733.0;108.0;553.0;-159.0;109.0;-169;280.0;502.0;158.0
737.0;102.0;547.0;-317.0;152.0;-171;319.0;570.0;50.0
740.0;157.0;544.0;-345.0;50.0;-172;260.0;558.0;-11.0
743.0;96.0;542.0;-324.0;29.0;-172;230.0;572.0;8.0
751.0;56.0;535.0;-293.0;7.0;-172;385.0;694.0;-4.0
757.0;50.0;529.0;-266.0;5.0;-172;417.0;563.0;-1.0
755.0;86.0;533.0;-188.0;?;-172;439.0;389.0;53.0
750.0;101.0;532.0;-205.0;?;-172;356.0;414.0;38.0
745.0;99.0;530.0;-211.0;?;-170;270.0;445.0;-10.0
739.0;78.0;?;?;?;-173;209.0;403.0;-15.0
732.0;44.0;?;?;?;-167;198.0;340.0;-65.0
724.0;-9.0;?;?;?;-176;189.0;306.0;-89.0
718.0;-52.0;?;?;?;-168;159.0;282.0;-108.0
711.0;-73.0;?;-435.0;?;-169;156.0;253.0;-74.0
705.0;-64.0;?;-403.0;?;-182;179.0;236.0;?
700.0;-30.0;?;-352.0;?;-141;194.0;235.0;?
696.0;26.0;?;-442.0;?;-214;200.0;248.0;?
?;82.0;?;-508.0;?;-79;223.0;279.0;?
?;184.0;?;-509.0;?;166;234.0;312.0;?
?;253.0;?;-559.0;?;34;183.0;357.0;?
?;214.0;518.0;-436.0;-184.0;-8;165.0;385.0;?
?;246.0;523.0;-295.0;-135.0;62;222.0;431.0;?
?;356.0;525.0;-307.0;-56.0;29;103.0;504.0;77.0
?;250.0;528.0;-288.0;-32.0;95;24.0;513.0;120.0
?;138.0;534.0;-226.0;-5.0;110;62.0;493.0;94.0
?;161.0;539.0;-247.0;26.0;134;-17.0;410.0;95.0
?;208.0;546.0;-303.0;28.0;213;48.0;357.0;104.0
710.0;192.0;552.0;-315.0;-1.0;-23;158.0;387.0;77.0
716.0;163.0;556.0;-391.0;-71.0;-218;207.0;418.0;45.0
724.0;135.0;560.0;-313.0;-39.0;-150;198.0;382.0;46.0
?;111.0;561.0;-371.0;?;-167;171.0;359.0;138.0
?;109.0;562.0;-407.0;?;-167;185.0;380.0;149.0
?;154.0;565.0;-491.0;?;-148;210.0;418.0;?
?;182.0;569.0;-428.0;?;-166;204.0;442.0;?
?;190.0;573.0;-368.0;?;-165;192.0;463.0;46.0
?;141.0;570.0;-216.0;?;-171;276.0;512.0;117.0
?;101.0;567.0;-291.0;?;-172;350.0;563.0;49.0
?;161.0;572.0;-376.0;-40.0;-172;332.0;563.0;19.0
?;111.0;573.0;-437.0;-155.0;-172;268.0;562.0;-34.0
?;24.0;563.0;-370.0;-122.0;-172;375.0;680.0;-9.0
?;22.0;553.0;-337.0;-55.0;-171;486.0;722.0;80.0
?;102.0;553.0;-280.0;57.0;-172;516.0;533.0;130.0
?;173.0;552.0;-230.0;104.0;-172;391.0;425.0;81.0
?;160.0;554.0;-160.0;170.0;-171;227.0;421.0;42.0
?;110.0;556.0;-191.0;198.0;-173;163.0;432.0;7.0
?;49.0;558.0;-147.0;208.0;-166;166.0;421.0;-27.0
766.0;-18.0;557.0;-218.0;146.0;-176;193.0;412.0;-98.0
765.0;-58.0;555.0;-220.0;34.0;-166;198.0;368.0;-99.0
763.0;-71.0;556.0;-289.0;68.0;-169;192.0;303.0;-78.0
760.0;-67.0;557.0;-407.0;9.0;-180;196.0;263.0;-47.0
756.0;-52.0;558.0;-357.0;-55.0;-140;205.0;252.0;-56.0
753.0;1.0;559.0;-366.0;2.0;-217;209.0;251.0;-48.0
751.0;34.0;562.0;-464.0;-237.0;-59;174.0;215.0;36.0
752.0;48.0;564.0;-407.0;-248.0;183;184.0;211.0;19.0
749.0;130.0;565.0;-645.0;-97.0;34;225.0;294.0;63.0
746.0;184.0;566.0;-678.0;-201.0;-4;217.0;434.0;?
740.0;243.0;573.0;-494.0;-280.0;?;267.0;464.0;?
740.0;353.0;577.0;-358.0;-189.0;?;249.0;489.0;?
742.0;391.0;579.0;-297.0;-45.0;?;118.0;506.0;?
745.0;269.0;579.0;-266.0;85.0;?;216.0;585.0;?
748.0;198.0;583.0;-252.0;80.0;?;141.0;652.0;?
752.0;236.0;587.0;-386.0;21.0;?;-37.0;510.0;?
756.0;223.0;591.0;-395.0;-41.0;?;1.0;408.0;?
761.0;141.0;594.0;-379.0;-113.0;?;84.0;395.0;72.0
764.0;92.0;598.0;-390.0;-61.0;?;222.0;427.0;124.0
768.0;104.0;600.0;-386.0;69.0;?;265.0;438.0;179.0
771.0;154.0;601.0;-450.0;152.0;?;239.0;438.0;205.0
774.0;210.0;603.0;-442.0;52.0;?;211.0;475.0;121.0
777.0;226.0;603.0;-456.0;-189.0;?;162.0;510.0;41.0
780.0;185.0;602.0;-340.0;79.0;?;144.0;494.0;27.0
783.0;120.0;599.0;-205.0;272.0;?;228.0;523.0;136.0
784.0;83.0;598.0;-211.0;226.0;?;306.0;579.0;117.0
783.0;123.0;599.0;-360.0;107.0;?;319.0;599.0;35.0
783.0;157.0;601.0;-449.0;-179.0;?;223.0;529.0;-47.0
783.0;106.0;599.0;-452.0;-220.0;?;303.0;557.0;-21.0
788.0;50.0;585.0;-346.0;-6.0;?;506.0;745.0;23.0
790.0;-8.0;?;-292.0;-37.0;?;591.0;637.0;113.0
788.0;129.0;?;-230.0;14.0;-174;603.0;459.0;135.0
785.0;201.0;?;-173.0;58.0;-174;325.0;390.0;62.0
780.0;168.0;?;-151.0;201.0;-175;160.0;394.0;20.0
774.0;113.0;?;-152.0;?;-170;115.0;410.0;-7.0
?;47.0;?;-211.0;?;-177;173.0;398.0;-90.0
?;-17.0;?;-226.0;?;-169;186.0;349.0;-137.0
?;-71.0;?;-250.0;?;-172;184.0;286.0;-127.0
?;-100.0;?;-414.0;?;-177;?;242.0;-100.0
?;-104.0;574.0;-417.0;?;-152;?;224.0;?
?;-52.0;572.0;-415.0;?;-207;?;213.0;?
?;4.0;573.0;-506.0;?;-86;?;214.0;?
?;102.0;573.0;-482.0;?;100;?;238.0;?
?;243.0;571.0;-556.0;?;26;?;273.0;?
?;254.0;?;-500.0;?;14;?;372.0;?
?;272.0;?;-359.0;-144.0;64;?;467.0;?
?;374.0;?;-263.0;-73.0;46;?;501.0;?
?;300.0;?;-248.0;-48.0;110;?;531.0;?
?;177.0;577.0;-217.0;28.0;116;91.0;501.0;?
?;142.0;580.0;-284.0;55.0;142;1.0;464.0;?
?;199.0;583.0;-301.0;24.0;203;3.0;447.0;?
?;218.0;586.0;-368.0;-18.0;-51;123.0;415.0;?
756.0;181.0;589.0;-363.0;-64.0;-220;179.0;412.0;61.0
760.0;121.0;595.0;-383.0;-13.0;-148;208.0;405.0;84.0
764.0;92.0;597.0;-366.0;119.0;-172;195.0;393.0;158.0
769.0;122.0;598.0;-486.0;?;-162;187.0;401.0;125.0
774.0;161.0;600.0;-507.0;?;-154;193.0;439.0;58.0
778.0;192.0;601.0;-382.0;?;-173;201.0;462.0;-17.0
781.0;150.0;599.0;-228.0;?;-168;234.0;?;93.0
782.0;110.0;597.0;-150.0;192.0;?;328.0;?;69.0
781.0;134.0;596.0;-331.0;133.0;?;370.0;?;46.0
782.0;156.0;597.0;-383.0;13.0;-175;306.0;?;-14.0
785.0;68.0;593.0;-315.0;16.0;-176;298.0;?;-80.0
792.0;49.0;582.0;-251.0;39.0;-175;417.0;644.0;-47.0
796.0;32.0;579.0;-222.0;104.0;-176;466.0;493.0;48.0
795.0;65.0;579.0;-160.0;12.0;-174;540.0;419.0;19.0
792.0;73.0;577.0;-198.0;143.0;-176;344.0;427.0;18.0
787.0;50.0;578.0;-208.0;167.0;?;258.0;443.0;-38.0
780.0;7.0;578.0;-206.0;155.0;?;211.0;393.0;-49.0
774.0;-15.0;578.0;-235.0;108.0;?;216.0;337.0;-87.0
771.0;-48.0;572.0;-273.0;59.0;?;211.0;306.0;-123.0
768.0;-72.0;567.0;-282.0;45.0;?;187.0;278.0;-97.0
764.0;-88.0;563.0;-255.0;-62.0;?;175.0;255.0;-69.0
759.0;-91.0;560.0;-292.0;-46.0;?;183.0;258.0;-62.0
755.0;-43.0;557.0;-338.0;137.0;-217;176.0;255.0;-61.0
750.0;5.0;555.0;-505.0;-172.0;13;185.0;245.0;32.0
746.0;78.0;556.0;-479.0;-296.0;210;212.0;267.0;-16.0
738.0;171.0;554.0;-651.0;-188.0;88;226.0;269.0;3.0
731.0;229.0;554.0;-589.0;-293.0;44;229.0;302.0;190.0
729.0;185.0;558.0;-393.0;-227.0;61;242.0;350.0;189.0
730.0;346.0;559.0;-287.0;-143.0;62;228.0;391.0;130.0
732.0;357.0;558.0;-272.0;-54.0;110;67.0;466.0;210.0
735.0;246.0;561.0;-290.0;-9.0;88;71.0;535.0;165.0
740.0;198.0;564.0;-263.0;5.0;158;-25.0;530.0;140.0
743.0;245.0;568.0;-343.0;-14.0;164;-143.0;409.0;124.0
745.0;221.0;573.0;-352.0;-47.0;-130;-11.0;357.0;106.0
?;171.0;577.0;-333.0;-88.0;-209;102.0;390.0;84.0
?;146.0;582.0;-366.0;-6.0;-144;?;395.0;123.0
?;132.0;585.0;-446.0;102.0;-182;?;368.0;132.0
?;146.0;589.0;-476.0;36.0;-158;?;364.0;142.0
?;177.0;592.0;-476.0;-53.0;-154;?;388.0;102.0
?;204.0;594.0;-446.0;-30.0;-166;?;428.0;75.0
?;213.0;595.0;-359.0;134.0;-168;?;468.0;51.0
776.0;167.0;594.0;-280.0;154.0;-173;?;540.0;129.0
776.0;140.0;591.0;-335.0;227.0;-171;?;589.0;?
777.0;169.0;592.0;-367.0;?;-174;?;594.0;?
778.0;142.0;594.0;-379.0;?;-175;?;540.0;?
780.0;81.0;589.0;-317.0;?;-175;?;612.0;?
788.0;9.0;577.0;-261.0;?;-174;?;705.0;?
792.0;-35.0;574.0;-199.0;?;-175;?;612.0;?
791.0;88.0;?;-216.0;?;-174;?;448.0;?
786.0;200.0;?;-201.0;?;-175;?;409.0;?
780.0;184.0;?;-174.0;?;-175;168.0;413.0;?
773.0;116.0;?;-242.0;151.0;-171;?;394.0;-63.0
768.0;13.0;?;-258.0;110.0;-181;?;?;-63.0
763.0;-40.0;?;-285.0;73.0;-164;?;?;-90.0
759.0;-86.0;578.0;-372.0;-6.0;-186;?;?;-59.0
754.0;-90.0;577.0;-383.0;-150.0;-167;?;?;-85.0
750.0;-66.0;576.0;-387.0;-29.0;-164;?;?;-61.0
748.0;-3.0;573.0;-440.0;-36.0;-219;181.0;?;22.0
747.0;61.0;572.0;-485.0;-367.0;49;204.0;267.0;58.0
747.0;162.0;570.0;-513.0;-209.0;157;221.0;300.0;-35.0
744.0;236.0;569.0;-588.0;-111.0;-7;204.0;324.0;111.0
741.0;181.0;572.0;-444.0;-179.0;31;194.0;378.0;238.0
743.0;272.0;576.0;-298.0;-146.0;47;231.0;394.0;102.0
748.0;345.0;576.0;-313.0;-113.0;?;43.0;397.0;100.0
751.0;256.0;577.0;-303.0;-27.0;?;-82.0;400.0;138.0
755.0;165.0;581.0;-256.0;-48.0;?;16.0;433.0;116.0
758.0;?;584.0;-283.0;-91.0;?;-8.0;438.0;123.0
760.0;?;590.0;-281.0;8.0;?;35.0;390.0;112.0
763.0;?;594.0;-334.0;65.0;?;119.0;384.0;91.0
766.0;?;597.0;-385.0;-106.0;-76;139.0;387.0;75.0
770.0;?;600.0;-439.0;184.0;-214;157.0;368.0;90.0
774.0;?;603.0;-465.0;179.0;-147;173.0;364.0;85.0
777.0;?;604.0;-574.0;-127.0;-176;198.0;394.0;93.0
779.0;?;605.0;-594.0;-267.0;-163;236.0;443.0;26.0
782.0;?;604.0;-388.0;-65.0;-166;282.0;513.0;83.0
784.0;?;603.0;-194.0;107.0;-177;316.0;591.0;181.0
784.0;?;603.0;-141.0;189.0;-169;373.0;647.0;250.0
784.0;?;603.0;-255.0;104.0;-178;399.0;671.0;116.0
785.0;?;604.0;-378.0;-37.0;-176;327.0;629.0;-8.0
786.0;?;602.0;-410.0;-44.0;-177;246.0;668.0;-96.0
793.0;?;592.0;-350.0;-27.0;-178;377.0;703.0;-46.0
755.0;94.0;545.0;-167.0;163.0;-179;?;464.0;4.0
745.0;34.0;543.0;-221.0;164.0;-178;134.0;414.0;-46.0
737.0;1.0;539.0;-201.0;74.0;-176;181.0;369.0;?
731.0;-34.0;532.0;-262.0;58.0;-181;206.0;328.0;?
724.0;-43.0;527.0;-240.0;-17.0;-169;219.0;276.0;?
717.0;-47.0;520.0;-317.0;-126.0;-184;207.0;244.0;?
709.0;-28.0;516.0;-326.0;-10.0;-167;189.0;225.0;?
704.0;27.0;511.0;-343.0;107.0;-173;185.0;217.0;-2.0
699.0;59.0;507.0;-460.0;-280.0;-198;183.0;219.0;42.0
693.0;125.0;503.0;-505.0;-224.0;-15;188.0;244.0;-68.0
683.0;181.0;498.0;-631.0;-175.0;75;172.0;255.0;31.0
677.0;160.0;496.0;-526.0;-266.0;5;159.0;305.0;199.0
677.0;159.0;500.0;-371.0;-206.0;43;233.0;377.0;117.0
682.0;348.0;502.0;-289.0;-155.0;51;177.0;399.0;135.0
687.0;313.0;504.0;-240.0;-48.0;72;78.0;451.0;193.0
693.0;229.0;510.0;-251.0;14.0;133;129.0;530.0;181.0
699.0;210.0;514.0;-318.0;63.0;110;55.0;534.0;135.0
702.0;251.0;?;-380.0;35.0;189;?;466.0;125.0
705.0;232.0;?;-392.0;-28.0;136;?;451.0;91.0
710.0;165.0;?;-410.0;-77.0;?;?;462.0;67.0
716.0;118.0;?;-409.0;-106.0;?;?;447.0;98.0
720.0;93.0;?;-387.0;48.0;?;?;432.0;137.0
722.0;109.0;?;-469.0;53.0;?;?;?;209.0
723.0;152.0;?;-475.0;-123.0;?;?;?;123.0
727.0;210.0;?;-432.0;23.0;?;?;?;65.0
732.0;204.0;?;-315.0;239.0;?;?;?;?
732.0;159.0;?;-213.0;145.0;?;?;?;?
734.0;149.0;?;-348.0;119.0;?;?;?;?
740.0;185.0;?;-414.0;-42.0;?;?;?;?
743.0;109.0;?;-385.0;-121.0;?;?;?;?
752.0;36.0;?;-291.0;-104.0;-178;?;?;?
760.0;23.0;?;-243.0;8.0;-178;?;?;?
759.0;97.0;?;-217.0;54.0;-178;497.0;433.0;?
754.0;158.0;?;-239.0;158.0;-176;?;421.0;65.0
747.0;129.0;?;-174.0;136.0;-179;?;460.0;12.0
739.0;74.0;524.0;-184.0;142.0;-175;?;411.0;-42.0
732.0;10.0;523.0;-163.0;105.0;-178;?;361.0;-78.0
727.0;-35.0;521.0;-189.0;90.0;-179;?;340.0;-90.0
722.0;-57.0;519.0;-316.0;122.0;-168;?;296.0;-69.0
719.0;-53.0;516.0;-324.0;48.0;-191;?;251.0;-51.0
714.0;-32.0;514.0;-391.0;-105.0;-154;180.0;224.0;-73.0
710.0;-7.0;511.0;-461.0;-3.0;-197;167.0;201.0;-73.0
708.0;24.0;509.0;-499.0;-99.0;-165;180.0;198.0;20.0
706.0;28.0;510.0;-519.0;-371.0;135;224.0;235.0;44.0
704.0;91.0;509.0;-527.0;-161.0;151;219.0;287.0;-10.0
698.0;168.0;508.0;-628.0;-133.0;27;175.0;312.0;146.0
696.0;152.0;511.0;-447.0;-173.0;42;183.0;374.0;245.0
697.0;257.0;516.0;-352.0;-116.0;44;250.0;466.0;144.0
700.0;406.0;518.0;-285.0;-42.0;70;165.0;527.0;152.0
703.0;292.0;522.0;-229.0;20.0;94;85.0;556.0;187.0
710.0;157.0;525.0;-277.0;61.0;130;145.0;594.0;132.0
716.0;140.0;527.0;-243.0;31.0;113;25.0;548.0;127.0
721.0;176.0;531.0;-323.0;-5.0;186;32.0;444.0;55.0
727.0;157.0;534.0;-376.0;-107.0;125;150.0;448.0;68.0
734.0;117.0;538.0;-386.0;5.0;-173;222.0;470.0;91.0
741.0;99.0;541.0;-413.0;-74.0;-194;245.0;433.0;130.0
747.0;133.0;546.0;-392.0;98.0;-154;248.0;419.0;122.0
751.0;185.0;550.0;-455.0;60.0;-182;250.0;424.0;153.0
753.0;194.0;551.0;-453.0;-98.0;-155;258.0;450.0;126.0
755.0;169.0;551.0;-394.0;-64.0;-171;251.0;513.0;42.0
757.0;156.0;550.0;-283.0;117.0;-172;244.0;522.0;67.0
759.0;120.0;548.0;-189.0;135.0;-171;285.0;540.0;154.0
759.0;118.0;547.0;-322.0;235.0;-176;344.0;581.0;71.0
759.0;180.0;550.0;-326.0;125.0;-175;316.0;579.0;16.0
761.0;142.0;549.0;-318.0;-157.0;-177;259.0;565.0;-65.0
765.0;68.0;541.0;-278.0;-163.0;-176;366.0;657.0;-96.0
771.0;15.0;537.0;-209.0;25.0;-176;385.0;558.0;8.0
770.0;2.0;537.0;-189.0;25.0;-177;509.0;435.0;101.0
767.0;57.0;535.0;-217.0;117.0;-175;397.0;445.0;29.0
763.0;123.0;535.0;-189.0;167.0;-178;259.0;441.0;9.0
758.0;97.0;534.0;-172.0;170.0;-173;169.0;384.0;-31.0
753.0;47.0;531.0;-109.0;161.0;-177;171.0;340.0;-69.0
750.0;-19.0;528.0;-187.0;124.0;-178;190.0;324.0;-76.0
747.0;-61.0;524.0;-253.0;173.0;-168;183.0;297.0;-93.0
744.0;?;524.0;?;134.0;-191;166.0;260.0;-63.0
740.0;?;522.0;?;5.0;-154;167.0;238.0;-115.0
736.0;-52.0;519.0;?;-33.0;-203;187.0;226.0;-113.0
733.0;-8.0;518.0;?;-63.0;-156;196.0;218.0;-53.0
728.0;-3.0;522.0;?;-331.0;147;238.0;233.0;21.0
724.0;27.0;523.0;?;-311.0;191;280.0;290.0;-9.0
715.0;121.0;519.0;?;-139.0;109;278.0;370.0;122.0
708.0;160.0;519.0;?;-174.0;97;255.0;487.0;285.0
745.0;106.0;498.0;?;34.0;-178;440.0;398.0;34.0
737.0;120.0;497.0;?;-66.0;-182;262.0;426.0;-9.0
727.0;86.0;495.0;-31.0;117.0;-176;206.0;413.0;-1.0
719.0;27.0;493.0;20.0;250.0;-181;223.0;439.0;21.0
711.0;1.0;490.0;-33.0;278.0;-180;320.0;480.0;-33.0
704.0;-17.0;492.0;-188.0;277.0;?;254.0;481.0;-152.0
696.0;38.0;490.0;-280.0;206.0;?;277.0;255.0;-184.0
687.0;22.0;489.0;?;58.0;?;294.0;209.0;?
678.0;-56.0;487.0;?;9.0;?;?;230.0;?
671.0;-84.0;485.0;?;-14.0;?;?;207.0;?
663.0;-72.0;485.0;?;-380.0;?;?;199.0;?
657.0;-16.0;485.0;?;-349.0;?;?;259.0;?
724.0;129.0;478.0;?;-37.0;?;?;553.0;?
722.0;28.0;476.0;?;-13.0;?;?;392.0;?
?;44.0;473.0;?;54.0;?;?;393.0;?
?;55.0;471.0;-171.0;108.0;?;?;432.0;?
?;56.0;469.0;-170.0;98.0;?;?;396.0;?
?;50.0;466.0;-173.0;77.0;?;?;324.0;?
?;7.0;461.0;-269.0;121.0;-170;?;275.0;?
?;-24.0;458.0;-370.0;163.0;-176;147.0;254.0;?
?;-33.0;454.0;-467.0;116.0;-163;154.0;248.0;37.0
?;35.0;451.0;-492.0;21.0;-181;161.0;249.0;-18.0
?;141.0;449.0;-481.0;6.0;-160;236.0;307.0;-50.0
?;115.0;447.0;-461.0;-201.0;-168;255.0;377.0;-5.0
?;?;447.0;-377.0;-411.0;-195;187.0;352.0;28.0
?;?;448.0;-328.0;-255.0;17;133.0;337.0;21.0
?;?;443.0;-367.0;-123.0;99;126.0;408.0;207.0
?;?;446.0;-410.0;-129.0;4;142.0;494.0;209.0
?;224.0;453.0;-462.0;-118.0;57;169.0;434.0;57.0
?;437.0;455.0;-407.0;-133.0;68;194.0;446.0;68.0
?;448.0;458.0;-306.0;0.0;81;?;492.0;85.0
655.0;363.0;462.0;-302.0;87.0;139;?;503.0;131.0
659.0;?;461.0;-350.0;53.0;?;?;458.0;141.0
?;?;461.0;-327.0;-10.0;?;?;460.0;82.0
?;?;462.0;?;-66.0;?;?;475.0;24.0
?;123.0;463.0;?;-81.0;?;?;448.0;77.0
?;69.0;463.0;?;-4.0;?;?;443.0;146.0
?;90.0;463.0;?;21.0;?;?;425.0;159.0
?;164.0;462.0;?;-8.0;?;?;446.0;159.0
?;213.0;460.0;?;-190.0;?;?;493.0;80.0
?;231.0;457.0;?;56.0;?;?;517.0;112.0
?;186.0;454.0;?;255.0;?;?;547.0;143.0
?;139.0;453.0;?;190.0;?;?;605.0;147.0
?;157.0;451.0;?;177.0;?;255.0;619.0;25.0
?;256.0;448.0;?;-20.0;?;237.0;585.0;-7.0
?;184.0;443.0;?;-234.0;169;223.0;545.0;-69.0
?;73.0;432.0;?;-208.0;164;400.0;671.0;-76.0
?;14.0;424.0;?;-25.0;?;468.0;629.0;59.0
?;37.0;420.0;-212.0;2.0;?;573.0;485.0;157.0
?;111.0;414.0;-150.0;69.0;?;412.0;493.0;98.0
?;?;411.0;-157.0;124.0;?;232.0;485.0;32.0
?;?;408.0;?;174.0;?;126.0;449.0;-3.0
?;?;406.0;?;166.0;?;144.0;396.0;-72.0
?;?;404.0;?;133.0;?;174.0;360.0;-100.0
?;?;401.0;?;193.0;?;182.0;306.0;-110.0
?;?;400.0;-405.0;97.0;?;168.0;259.0;-78.0
600.0;?;400.0;-579.0;-167.0;?;170.0;232.0;-87.0
597.0;?;399.0;-579.0;-283.0;?;168.0;217.0;-131.0
596.0;?;400.0;-668.0;-309.0;?;180.0;203.0;-26.0
596.0;?;404.0;-538.0;-472.0;?;210.0;?;132.0
596.0;?;406.0;-518.0;-175.0;?;259.0;?;180.0
591.0;?;403.0;-535.0;-76.0;?;251.0;?;314.0
592.0;?;403.0;-395.0;-112.0;52;173.0;?;325.0
598.0;493.0;410.0;-255.0;-98.0;67;145.0;586.0;124.0
610.0;523.0;416.0;-293.0;-139.0;71;54.0;626.0;41.0
619.0;325.0;?;?;-58.0;85;-45.0;562.0;108.0
631.0;135.0;?;?;-19.0;115;62.0;509.0;133.0
638.0;174.0;?;?;24.0;113;73.0;482.0;168.0
643.0;259.0;459.0;?;?;161;128.0;437.0;136.0
651.0;304.0;467.0;?;?;148;202.0;431.0;101.0
659.0;230.0;474.0;?;?;168;193.0;453.0;100.0
666.0;176.0;479.0;?;?;213;197.0;417.0;142.0
?;149.0;483.0;?;?;-73;243.0;406.0;188.0
?;102.0;487.0;?;?;166;160.0;441.0;35.0
681.0;104.0;?;?;?;149;189.0;380.0;137.0
688.0;72.0;?;?;?;177;211.0;340.0;13.0
694.0;28.0;?;?;?;199;305.0;333.0;86.0
698.0;80.0;?;?;?;-69;323.0;366.0;172.0
702.0;149.0;?;?;?;-228;291.0;404.0;152.0
706.0;232.0;?;-364.0;?;-126;248.0;462.0;81.0
709.0;232.0;?;-259.0;?;-205;188.0;532.0;52.0
712.0;167.0;?;-191.0;270.0;-176;204.0;578.0;179.0
714.0;116.0;?;-248.0;196.0;131;254.0;607.0;?
715.0;161.0;?;-363.0;45.0;205;280.0;603.0;?
719.0;199.0;?;-371.0;-184.0;154;230.0;551.0;?
722.0;102.0;?;-297.0;-160.0;185;317.0;?;?
729.0;42.0;493.0;-212.0;36.0;170;489.0;?;?
732.0;68.0;493.0;-187.0;78.0;174;610.0;?;?
727.0;75.0;494.0;-158.0;120.0;177;522.0;?;?
721.0;155.0;493.0;-137.0;136.0;172;281.0;?;?
711.0;115.0;493.0;-136.0;174.0;177;156.0;?;?
