InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticY;Accelerometer RWR accZ;InertialMeasurementUnit RUA magneticY
374.0;?;293.0;434.0;?;402.0;-388.0
367.0;?;?;468.0;?;357.0;-348.0
360.0;?;?;524.0;?;489.0;-298.0
363.0;?;?;594.0;?;689.0;-260.0
371.0;?;?;651.0;?;647.0;-242.0
390.0;-39.0;24.0;699.0;?;543.0;-234.0
408.0;-29.0;250.0;721.0;?;523.0;-227.0
427.0;-35.0;250.0;754.0;?;469.0;-218.0
446.0;-32.0;243.0;771.0;?;439.0;-207.0
462.0;-36.0;242.0;806.0;?;477.0;-193.0
482.0;-37.0;205.0;816.0;?;522.0;-187.0
498.0;-37.0;136.0;821.0;?;547.0;-187.0
513.0;-36.0;153.0;829.0;?;605.0;-191.0
524.0;-34.0;195.0;820.0;675.0;703.0;-193.0
538.0;-40.0;?;816.0;713.0;744.0;-186.0
551.0;-43.0;?;789.0;734.0;747.0;-183.0
573.0;-56.0;?;786.0;758.0;633.0;-176.0
587.0;-60.0;?;766.0;760.0;468.0;-171.0
599.0;?;?;766.0;761.0;460.0;-169.0
599.0;?;?;759.0;747.0;528.0;-165.0
?;?;?;762.0;723.0;488.0;-158.0
?;-89.0;?;771.0;698.0;461.0;-149.0
?;-102.0;?;775.0;662.0;492.0;-150.0
?;-119.0;?;782.0;629.0;511.0;?
?;-121.0;?;763.0;585.0;511.0;?
?;-116.0;?;766.0;536.0;468.0;?
?;-97.0;?;750.0;477.0;409.0;?
?;-80.0;?;749.0;417.0;392.0;?
?;-70.0;?;736.0;?;338.0;?
?;-63.0;?;726.0;?;356.0;?
388.0;-53.0;?;?;?;412.0;?
387.0;-46.0;?;?;325.0;471.0;?
388.0;?;?;?;320.0;527.0;?
386.0;?;?;?;318.0;?;?
384.0;?;?;?;318.0;?;?
378.0;?;?;?;330.0;?;-376.0
370.0;?;?;597.0;342.0;?;-374.0
?;?;?;589.0;359.0;?;-368.0
?;?;?;594.0;373.0;?;-359.0
?;?;?;608.0;388.0;?;-353.0
?;?;?;611.0;406.0;?;-341.0
?;?;?;628.0;425.0;?;-320.0
?;-83.0;7.0;633.0;430.0;344.0;-291.0
329.0;-86.0;19.0;664.0;433.0;442.0;-258.0
260.0;-217.0;311.0;607.0;319.0;846.0;-26.0
250.0;-228.0;289.0;601.0;314.0;688.0;-18.0
237.0;-243.0;321.0;596.0;293.0;592.0;-7.0
218.0;-251.0;364.0;605.0;260.0;559.0;5.0
193.0;-252.0;177.0;609.0;209.0;539.0;13.0
171.0;-267.0;142.0;632.0;157.0;529.0;28.0
146.0;-274.0;165.0;639.0;97.0;539.0;32.0
121.0;-285.0;151.0;656.0;45.0;?;38.0
106.0;-283.0;162.0;655.0;7.0;?;34.0
99.0;-281.0;168.0;655.0;-22.0;?;?
95.0;-275.0;123.0;655.0;-41.0;?;?
95.0;-269.0;89.0;651.0;-50.0;?;?
100.0;-266.0;68.0;656.0;-56.0;?;?
103.0;-262.0;?;652.0;-57.0;?;?
110.0;-269.0;?;659.0;-59.0;?;?
116.0;-268.0;?;646.0;-60.0;?;?
123.0;-280.0;?;644.0;-57.0;?;?
128.0;-290.0;?;633.0;-57.0;463.0;?
128.0;-304.0;?;626.0;-62.0;438.0;?
124.0;-318.0;?;618.0;-68.0;457.0;?
116.0;-328.0;?;617.0;-77.0;430.0;?
106.0;-337.0;?;632.0;-87.0;445.0;?
85.0;-340.0;?;637.0;-103.0;449.0;?
62.0;-351.0;?;661.0;-122.0;498.0;?
34.0;-350.0;?;671.0;-143.0;420.0;?
11.0;-353.0;?;690.0;-161.0;416.0;?
?;-350.0;132.0;700.0;-168.0;426.0;?
?;-351.0;103.0;712.0;-159.0;409.0;?
?;-354.0;143.0;723.0;-134.0;443.0;?
-33.0;-353.0;193.0;730.0;-98.0;479.0;?
-39.0;-355.0;188.0;742.0;-52.0;561.0;?
-39.0;-353.0;211.0;738.0;2.0;611.0;-21.0
-34.0;-362.0;193.0;749.0;72.0;691.0;-16.0
-23.0;-363.0;225.0;746.0;135.0;741.0;-9.0
-9.0;-372.0;272.0;754.0;198.0;814.0;1.0
4.0;-381.0;362.0;755.0;242.0;820.0;13.0
11.0;-399.0;334.0;761.0;270.0;690.0;27.0
17.0;-408.0;299.0;767.0;278.0;618.0;42.0
11.0;-412.0;290.0;772.0;253.0;622.0;58.0
2.0;-421.0;182.0;794.0;216.0;599.0;73.0
-20.0;-423.0;168.0;800.0;154.0;560.0;86.0
-47.0;-438.0;176.0;822.0;85.0;538.0;97.0
-71.0;-445.0;166.0;831.0;3.0;481.0;100.0
-84.0;-447.0;156.0;850.0;-50.0;478.0;101.0
-88.0;-439.0;136.0;854.0;-87.0;487.0;93.0
-88.0;-427.0;116.0;866.0;-114.0;465.0;82.0
-74.0;-417.0;129.0;879.0;-133.0;430.0;65.0
-58.0;-404.0;144.0;886.0;-145.0;367.0;42.0
-42.0;-402.0;135.0;904.0;-153.0;359.0;21.0
-30.0;-401.0;117.0;902.0;-165.0;444.0;1.0
-14.0;-402.0;65.0;917.0;-178.0;458.0;-20.0
-5.0;-401.0;-27.0;918.0;-195.0;498.0;-38.0
1.0;-411.0;-34.0;933.0;-211.0;437.0;-57.0
-6.0;-420.0;-12.0;938.0;-231.0;370.0;-68.0
-11.0;-433.0;75.0;941.0;-252.0;363.0;-72.0
-11.0;-445.0;96.0;943.0;-264.0;440.0;-69.0
-20.0;-447.0;72.0;940.0;-270.0;423.0;-62.0
-35.0;-453.0;60.0;942.0;-269.0;371.0;-50.0
-52.0;-447.0;?;936.0;-273.0;437.0;-38.0
-74.0;-452.0;?;952.0;-282.0;511.0;-20.0
-100.0;-452.0;?;955.0;-289.0;491.0;4.0
-117.0;-448.0;?;968.0;-278.0;451.0;15.0
-122.0;-438.0;?;971.0;-250.0;464.0;27.0
-108.0;-434.0;?;978.0;-191.0;444.0;33.0
?;-428.0;?;988.0;-111.0;469.0;32.0
?;-429.0;?;992.0;-22.0;456.0;39.0
-14.0;-436.0;?;1004.0;80.0;570.0;46.0
17.0;-441.0;?;999.0;187.0;605.0;51.0
44.0;-447.0;?;1009.0;?;727.0;59.0
64.0;-449.0;?;1006.0;368.0;787.0;65.0
85.0;-461.0;260.0;1011.0;447.0;833.0;77.0
104.0;-471.0;283.0;1009.0;508.0;912.0;83.0
118.0;-486.0;298.0;1016.0;545.0;802.0;95.0
122.0;-493.0;274.0;1022.0;554.0;581.0;103.0
116.0;-494.0;374.0;1023.0;526.0;581.0;111.0
97.0;-500.0;324.0;1040.0;464.0;576.0;117.0
67.0;-503.0;157.0;1041.0;364.0;580.0;?
26.0;-515.0;167.0;1062.0;229.0;550.0;?
-15.0;-515.0;183.0;1072.0;103.0;546.0;?
-49.0;-524.0;175.0;1086.0;9.0;506.0;?
-73.0;-520.0;184.0;1095.0;-59.0;415.0;?
-85.0;-513.0;166.0;1103.0;-92.0;368.0;?
65.0;-484.0;156.0;1154.0;461.0;655.0;?
94.0;-488.0;202.0;1149.0;540.0;718.0;?
125.0;-494.0;213.0;1152.0;600.0;799.0;?
156.0;-501.0;193.0;1154.0;639.0;636.0;?
168.0;-502.0;223.0;1153.0;639.0;461.0;?
175.0;?;311.0;1163.0;611.0;461.0;76.0
176.0;?;157.0;?;542.0;506.0;66.0
167.0;?;14.0;?;468.0;509.0;55.0
143.0;?;56.0;?;?;488.0;44.0
116.0;?;55.0;?;319.0;?;32.0
91.0;?;113.0;?;259.0;?;14.0
65.0;?;157.0;?;218.0;?;-15.0
443.0;?;150.0;?;?;?;-385.0
395.0;?;51.0;?;?;?;-382.0
374.0;?;-10.0;?;?;?;-380.0
370.0;?;59.0;?;?;?;-388.0
360.0;?;133.0;?;?;?;-401.0
350.0;?;168.0;?;?;?;-415.0
329.0;?;?;?;?;?;-420.0
298.0;?;?;?;?;?;-423.0
280.0;?;?;875.0;?;?;-427.0
264.0;-102.0;?;833.0;?;?;-433.0
251.0;-96.0;?;801.0;?;?;-437.0
235.0;-86.0;?;770.0;?;?;-443.0
216.0;-80.0;?;?;?;?;-448.0
191.0;-78.0;?;?;?;?;?
158.0;-75.0;?;?;285.0;?;?
127.0;-66.0;?;?;262.0;?;?
92.0;-64.0;?;?;?;389.0;?
55.0;-64.0;?;?;?;257.0;?
?;-57.0;?;?;?;246.0;?
?;-45.0;?;?;?;368.0;?
?;-44.0;?;?;80.0;407.0;?
?;-33.0;-98.0;?;104.0;440.0;?
?;-14.0;72.0;?;141.0;445.0;?
?;-2.0;187.0;?;185.0;429.0;?
?;10.0;245.0;?;241.0;454.0;?
?;21.0;244.0;?;326.0;457.0;?
218.0;24.0;204.0;?;410.0;530.0;?
270.0;27.0;149.0;?;485.0;655.0;-386.0
329.0;21.0;161.0;?;558.0;724.0;-392.0
381.0;13.0;178.0;?;619.0;668.0;-390.0
?;2.0;305.0;?;676.0;719.0;-379.0
?;-9.0;351.0;?;717.0;825.0;-366.0
?;-23.0;181.0;?;746.0;678.0;-354.0
?;-35.0;171.0;?;763.0;640.0;-335.0
?;-47.0;226.0;?;759.0;615.0;-321.0
?;-61.0;200.0;?;745.0;574.0;-314.0
?;-63.0;145.0;?;703.0;458.0;-306.0
?;-69.0;129.0;?;651.0;448.0;-301.0
?;-84.0;74.0;885.0;580.0;408.0;-291.0
?;-91.0;59.0;895.0;521.0;382.0;-288.0
?;-86.0;52.0;911.0;459.0;404.0;-285.0
?;-87.0;89.0;920.0;410.0;369.0;-278.0
?;-85.0;109.0;920.0;368.0;409.0;-276.0
?;-82.0;118.0;920.0;310.0;446.0;-271.0
?;-84.0;148.0;921.0;257.0;481.0;-272.0
?;-85.0;168.0;917.0;195.0;526.0;-279.0
49.0;-89.0;128.0;?;149.0;526.0;-289.0
31.0;-90.0;136.0;?;112.0;543.0;-304.0
15.0;-95.0;76.0;?;76.0;541.0;-319.0
-1.0;-97.0;12.0;?;?;455.0;-334.0
-11.0;-99.0;10.0;?;?;423.0;-349.0
-15.0;-98.0;204.0;?;?;458.0;-355.0
-20.0;-95.0;95.0;?;?;387.0;-349.0
-15.0;-92.0;-60.0;?;13.0;380.0;-329.0
-12.0;-79.0;-8.0;?;18.0;437.0;-305.0
4.0;-78.0;-81.0;?;44.0;491.0;-288.0
30.0;-67.0;-84.0;?;82.0;471.0;-282.0
72.0;-54.0;69.0;925.0;132.0;439.0;-291.0
129.0;-43.0;178.0;920.0;211.0;469.0;-315.0
193.0;-27.0;230.0;913.0;302.0;497.0;-340.0
264.0;-9.0;252.0;898.0;412.0;491.0;-362.0
324.0;?;245.0;888.0;515.0;519.0;-374.0
378.0;?;215.0;890.0;613.0;668.0;-386.0
428.0;?;195.0;886.0;710.0;752.0;-401.0
477.0;?;216.0;892.0;796.0;703.0;-417.0
524.0;?;316.0;897.0;868.0;713.0;-428.0
568.0;?;376.0;906.0;923.0;873.0;-436.0
602.0;?;353.0;917.0;954.0;868.0;-437.0
633.0;-25.0;243.0;935.0;970.0;802.0;-434.0
651.0;-34.0;335.0;961.0;963.0;599.0;-429.0
644.0;-25.0;304.0;982.0;932.0;505.0;-420.0
620.0;-16.0;220.0;1011.0;895.0;476.0;-414.0
582.0;-15.0;98.0;1034.0;847.0;?;-409.0
536.0;-23.0;-25.0;1059.0;787.0;?;-406.0
489.0;-25.0;-43.0;1059.0;729.0;?;-413.0
451.0;-22.0;7.0;1057.0;669.0;?;-424.0
425.0;-10.0;134.0;1037.0;627.0;?;-437.0
403.0;7.0;183.0;1000.0;590.0;?;-451.0
373.0;22.0;209.0;959.0;553.0;?;-460.0
346.0;34.0;233.0;905.0;521.0;?;-473.0
321.0;38.0;224.0;854.0;492.0;?;-490.0
304.0;42.0;226.0;792.0;467.0;?;-518.0
299.0;46.0;125.0;750.0;446.0;?;-547.0
297.0;51.0;109.0;706.0;428.0;?;-577.0
296.0;57.0;102.0;673.0;420.0;?;-603.0
295.0;63.0;102.0;639.0;?;?;?
287.0;72.0;170.0;617.0;?;?;?
285.0;71.0;184.0;614.0;?;?;?
287.0;74.0;88.0;617.0;?;?;?
297.0;93.0;184.0;632.0;?;?;?
305.0;109.0;142.0;643.0;?;?;?
323.0;111.0;-58.0;658.0;?;519.0;?
352.0;119.0;-37.0;667.0;?;550.0;?
389.0;126.0;114.0;677.0;?;531.0;?
425.0;131.0;242.0;672.0;?;515.0;?
459.0;130.0;337.0;666.0;?;518.0;?
484.0;130.0;328.0;659.0;?;560.0;?
503.0;132.0;297.0;652.0;?;644.0;?
531.0;127.0;227.0;659.0;716.0;697.0;-523.0
555.0;123.0;195.0;658.0;747.0;724.0;-520.0
583.0;114.0;300.0;669.0;772.0;632.0;-513.0
607.0;105.0;385.0;675.0;785.0;774.0;-502.0
627.0;93.0;393.0;683.0;788.0;917.0;-488.0
638.0;81.0;204.0;697.0;783.0;904.0;-469.0
641.0;70.0;244.0;714.0;765.0;801.0;-451.0
627.0;62.0;360.0;?;739.0;570.0;-440.0
605.0;61.0;341.0;?;706.0;480.0;-426.0
578.0;56.0;202.0;?;679.0;422.0;-411.0
530.0;47.0;-19.0;?;640.0;441.0;-392.0
488.0;39.0;?;?;598.0;440.0;-382.0
445.0;33.0;?;?;545.0;403.0;-381.0
411.0;33.0;?;?;500.0;392.0;-385.0
380.0;38.0;?;791.0;463.0;359.0;-389.0
346.0;42.0;?;770.0;423.0;381.0;-391.0
312.0;44.0;?;746.0;386.0;397.0;-391.0
277.0;46.0;?;717.0;348.0;436.0;-391.0
251.0;37.0;?;691.0;309.0;457.0;-404.0
223.0;32.0;?;663.0;267.0;491.0;-419.0
201.0;29.0;?;647.0;229.0;591.0;-435.0
181.0;23.0;?;634.0;195.0;523.0;-448.0
162.0;17.0;?;627.0;159.0;500.0;-462.0
146.0;13.0;?;628.0;130.0;491.0;-466.0
134.0;5.0;?;639.0;99.0;?;-457.0
?;-1.0;?;652.0;84.0;?;?
?;6.0;?;669.0;72.0;?;?
?;2.0;?;690.0;71.0;?;?
?;-4.0;?;706.0;85.0;?;?
?;-2.0;?;721.0;?;?;?
?;-6.0;?;727.0;?;?;?
185.0;-7.0;?;734.0;?;?;?
224.0;-9.0;?;735.0;?;?;?
262.0;-11.0;?;740.0;?;?;?
296.0;-15.0;?;754.0;?;737.0;?
331.0;-21.0;?;764.0;?;757.0;?
368.0;-30.0;?;784.0;?;687.0;?
398.0;-44.0;?;797.0;?;762.0;?
426.0;-58.0;309.0;819.0;?;781.0;?
443.0;-69.0;174.0;837.0;?;744.0;-317.0
455.0;-79.0;181.0;862.0;?;739.0;-305.0
451.0;-84.0;?;884.0;681.0;576.0;-296.0
426.0;-85.0;?;904.0;654.0;543.0;-288.0
385.0;-87.0;?;925.0;607.0;497.0;-275.0
339.0;-91.0;?;939.0;541.0;456.0;-263.0
297.0;-104.0;?;951.0;466.0;426.0;-254.0
265.0;-103.0;?;954.0;389.0;383.0;-253.0
221.0;-104.0;?;969.0;297.0;383.0;-253.0
183.0;-97.0;?;969.0;222.0;425.0;-259.0
155.0;-86.0;?;960.0;165.0;417.0;-266.0
124.0;-78.0;?;952.0;112.0;410.0;-271.0
97.0;-76.0;?;942.0;70.0;484.0;-278.0
80.0;-84.0;?;932.0;37.0;512.0;-293.0
68.0;-92.0;?;916.0;16.0;519.0;-308.0
62.0;-99.0;70.0;908.0;-1.0;572.0;-328.0
53.0;-101.0;45.0;893.0;-14.0;517.0;-347.0
48.0;-105.0;15.0;883.0;-18.0;411.0;-364.0
41.0;-105.0;164.0;868.0;-18.0;504.0;-379.0
40.0;-103.0;208.0;862.0;-17.0;?;-386.0
?;-103.0;13.0;?;-9.0;?;-377.0
?;-94.0;-31.0;?;3.0;?;-357.0
?;-89.0;-83.0;?;23.0;?;-339.0
?;-89.0;-203.0;?;68.0;?;-319.0
?;-80.0;-61.0;?;131.0;?;-316.0
169.0;-74.0;118.0;921.0;209.0;?;-328.0
234.0;-69.0;223.0;920.0;314.0;?;-342.0
298.0;-58.0;232.0;915.0;430.0;?;-348.0
361.0;-49.0;211.0;909.0;565.0;?;-355.0
413.0;-45.0;173.0;912.0;682.0;?;-357.0
?;-46.0;169.0;920.0;778.0;?;-359.0
?;-50.0;232.0;933.0;863.0;?;-360.0
?;-52.0;252.0;945.0;925.0;?;-358.0
?;-59.0;303.0;963.0;972.0;758.0;-353.0
?;-58.0;243.0;979.0;997.0;825.0;-342.0
?;-56.0;180.0;1008.0;1013.0;854.0;-328.0
?;-54.0;256.0;1031.0;999.0;706.0;-320.0
?;-48.0;253.0;1057.0;966.0;555.0;-317.0
?;-40.0;234.0;1080.0;902.0;478.0;-316.0
?;-33.0;133.0;1100.0;821.0;473.0;-314.0
?;-37.0;-23.0;1120.0;?;506.0;-312.0
?;-38.0;-46.0;1114.0;?;482.0;-326.0
378.0;-30.0;101.0;1103.0;?;417.0;-353.0
343.0;-13.0;146.0;1081.0;?;394.0;-383.0
315.0;9.0;206.0;1045.0;?;370.0;-408.0
292.0;29.0;195.0;?;?;427.0;-427.0
272.0;43.0;234.0;?;?;452.0;-439.0
259.0;52.0;173.0;?;?;509.0;-457.0
242.0;59.0;136.0;?;?;509.0;-482.0
236.0;66.0;127.0;728.0;?;557.0;-519.0
225.0;77.0;91.0;667.0;?;541.0;-555.0
219.0;80.0;17.0;615.0;?;324.0;-585.0
211.0;86.0;43.0;564.0;?;316.0;-607.0
?;89.0;133.0;521.0;387.0;417.0;-621.0
?;95.0;7.0;487.0;407.0;421.0;-622.0
?;104.0;-106.0;467.0;427.0;408.0;-611.0
?;118.0;-26.0;457.0;444.0;414.0;-588.0
228.0;129.0;-46.0;451.0;458.0;438.0;-571.0
265.0;136.0;-33.0;447.0;489.0;417.0;-554.0
319.0;150.0;65.0;441.0;532.0;451.0;-546.0
382.0;158.0;?;443.0;579.0;495.0;-552.0
431.0;166.0;?;442.0;625.0;564.0;-550.0
468.0;174.0;?;450.0;666.0;623.0;-543.0
502.0;179.0;?;453.0;704.0;704.0;-534.0
521.0;181.0;?;460.0;721.0;824.0;-525.0
535.0;178.0;?;470.0;721.0;836.0;-518.0
550.0;?;?;482.0;711.0;741.0;-505.0
562.0;?;?;500.0;?;759.0;-492.0
569.0;?;?;515.0;?;762.0;-482.0
569.0;?;?;536.0;?;770.0;-469.0
560.0;?;?;552.0;?;740.0;-462.0
541.0;?;?;567.0;?;559.0;-455.0
515.0;?;?;565.0;?;496.0;-449.0
478.0;146.0;?;562.0;?;381.0;-440.0
437.0;133.0;132.0;550.0;?;429.0;-425.0
48.0;-164.0;143.0;968.0;?;401.0;-129.0
31.0;-159.0;169.0;975.0;?;351.0;-148.0
16.0;-152.0;196.0;963.0;?;406.0;-168.0
5.0;-152.0;202.0;947.0;?;453.0;-197.0
-3.0;-158.0;123.0;924.0;?;430.0;?
-9.0;-161.0;107.0;891.0;?;475.0;?
-13.0;-164.0;77.0;859.0;?;546.0;?
-18.0;-167.0;24.0;832.0;-16.0;459.0;?
-23.0;-172.0;40.0;810.0;-29.0;446.0;?
-29.0;-173.0;257.0;786.0;-46.0;560.0;-347.0
-33.0;-175.0;164.0;765.0;-55.0;489.0;-344.0
-34.0;-173.0;-19.0;754.0;-59.0;424.0;-332.0
-36.0;-159.0;48.0;766.0;-60.0;?;-319.0
-36.0;-151.0;-33.0;778.0;-49.0;?;-299.0
-29.0;-144.0;-76.0;789.0;-15.0;?;-291.0
-2.0;-129.0;47.0;802.0;44.0;?;-285.0
38.0;-112.0;198.0;808.0;121.0;?;-295.0
82.0;-100.0;255.0;813.0;205.0;?;-302.0
131.0;-82.0;314.0;812.0;304.0;?;-302.0
183.0;-67.0;290.0;815.0;405.0;?;-303.0
233.0;-60.0;269.0;812.0;511.0;?;-300.0
280.0;-58.0;254.0;?;596.0;?;-303.0
324.0;-56.0;224.0;?;656.0;?;-306.0
367.0;-54.0;302.0;?;703.0;734.0;-310.0
405.0;-56.0;308.0;?;739.0;815.0;-309.0
434.0;-62.0;222.0;?;751.0;792.0;-311.0
452.0;-67.0;174.0;839.0;754.0;721.0;-312.0
455.0;-61.0;242.0;838.0;740.0;615.0;-314.0
440.0;-57.0;220.0;842.0;716.0;496.0;-317.0
415.0;-53.0;210.0;837.0;673.0;417.0;-322.0
372.0;-50.0;80.0;838.0;613.0;488.0;-326.0
326.0;-58.0;3.0;828.0;551.0;453.0;-329.0
295.0;-59.0;-28.0;806.0;502.0;418.0;-339.0
268.0;-50.0;66.0;788.0;456.0;389.0;-347.0
235.0;-39.0;126.0;764.0;415.0;369.0;-352.0
201.0;-30.0;162.0;741.0;366.0;363.0;-361.0
168.0;-20.0;173.0;708.0;326.0;399.0;-369.0
139.0;-18.0;174.0;680.0;295.0;476.0;-377.0
111.0;-17.0;145.0;650.0;255.0;502.0;-391.0
88.0;-18.0;147.0;624.0;219.0;478.0;-409.0
68.0;-26.0;165.0;599.0;183.0;569.0;-426.0
51.0;-31.0;145.0;580.0;152.0;607.0;-440.0
34.0;-34.0;54.0;573.0;131.0;499.0;-448.0
20.0;-39.0;86.0;569.0;106.0;519.0;-450.0
11.0;-43.0;181.0;574.0;85.0;583.0;-444.0
4.0;-47.0;49.0;578.0;68.0;443.0;?
-2.0;-47.0;43.0;594.0;57.0;408.0;?
-5.0;-41.0;128.0;613.0;45.0;475.0;?
0.0;-40.0;24.0;635.0;51.0;530.0;?
19.0;-36.0;16.0;652.0;76.0;530.0;?
55.0;-27.0;177.0;670.0;121.0;510.0;?
94.0;-26.0;254.0;683.0;176.0;511.0;?
128.0;-22.0;305.0;687.0;238.0;555.0;?
166.0;-18.0;311.0;694.0;311.0;590.0;?
197.0;-15.0;261.0;693.0;389.0;622.0;?
234.0;-16.0;233.0;695.0;477.0;700.0;?
269.0;-17.0;243.0;696.0;549.0;713.0;-376.0
305.0;-19.0;255.0;707.0;609.0;711.0;-383.0
338.0;-21.0;278.0;716.0;656.0;739.0;-382.0
365.0;-23.0;304.0;727.0;691.0;802.0;-380.0
385.0;-29.0;229.0;740.0;714.0;719.0;-377.0
395.0;-33.0;173.0;?;718.0;752.0;-376.0
400.0;-36.0;239.0;?;709.0;648.0;-373.0
388.0;-29.0;281.0;?;?;521.0;-376.0
366.0;-28.0;282.0;?;?;442.0;-381.0
332.0;-26.0;201.0;799.0;557.0;437.0;-385.0
296.0;-30.0;107.0;801.0;490.0;402.0;-389.0
273.0;-33.0;27.0;795.0;436.0;417.0;-391.0
247.0;-29.0;41.0;788.0;392.0;415.0;-396.0
218.0;-25.0;96.0;782.0;353.0;419.0;-397.0
183.0;-19.0;127.0;767.0;317.0;390.0;-403.0
152.0;-19.0;164.0;750.0;290.0;405.0;-402.0
127.0;-20.0;158.0;720.0;269.0;480.0;-404.0
102.0;-24.0;186.0;699.0;252.0;564.0;-409.0
87.0;-24.0;172.0;668.0;235.0;604.0;-417.0
72.0;-29.0;214.0;639.0;219.0;641.0;-429.0
61.0;-31.0;236.0;615.0;203.0;678.0;-441.0
48.0;-32.0;148.0;600.0;193.0;492.0;-449.0
41.0;-26.0;107.0;592.0;190.0;460.0;-457.0
32.0;-18.0;132.0;589.0;186.0;545.0;-456.0
33.0;-23.0;20.0;592.0;187.0;424.0;-447.0
28.0;-25.0;-54.0;599.0;189.0;366.0;-423.0
142.0;-84.0;106.0;622.0;353.0;451.0;-318.0
116.0;-79.0;178.0;617.0;327.0;480.0;-310.0
81.0;-80.0;81.0;622.0;288.0;487.0;-297.0
42.0;-79.0;94.0;?;239.0;464.0;-285.0
8.0;-84.0;154.0;?;188.0;450.0;-277.0
-23.0;-80.0;239.0;?;142.0;490.0;-269.0
-48.0;-83.0;323.0;?;106.0;514.0;-276.0
-69.0;-90.0;379.0;?;62.0;543.0;-291.0
-85.0;-98.0;347.0;?;44.0;615.0;-300.0
-96.0;-102.0;295.0;?;57.0;627.0;-298.0
-104.0;-109.0;309.0;?;62.0;588.0;-289.0
-102.0;-115.0;371.0;?;20.0;610.0;-281.0
168.0;-139.0;61.0;?;379.0;360.0;-285.0
136.0;-149.0;-10.0;?;326.0;365.0;-276.0
108.0;-154.0;-8.0;?;285.0;371.0;-267.0
74.0;-159.0;4.0;?;241.0;390.0;-261.0
41.0;-158.0;76.0;837.0;199.0;457.0;-268.0
14.0;-162.0;111.0;837.0;168.0;475.0;-276.0
-17.0;-168.0;179.0;833.0;131.0;474.0;-284.0
-42.0;-178.0;331.0;830.0;97.0;470.0;-300.0
-69.0;-188.0;418.0;819.0;59.0;520.0;-315.0
-89.0;-199.0;362.0;811.0;29.0;549.0;-328.0
-108.0;-207.0;309.0;809.0;-1.0;541.0;-335.0
-130.0;-214.0;217.0;817.0;-26.0;?;-342.0
-150.0;-224.0;162.0;834.0;-54.0;?;-339.0
-169.0;-229.0;132.0;845.0;?;?;-320.0
-180.0;-236.0;-31.0;866.0;?;?;-300.0
-191.0;-237.0;-48.0;889.0;?;?;-274.0
-200.0;-228.0;91.0;900.0;?;?;-259.0
-206.0;-227.0;62.0;903.0;?;?;-257.0
-201.0;-231.0;141.0;907.0;?;460.0;-267.0
-190.0;-223.0;173.0;918.0;?;453.0;-274.0
-169.0;-221.0;215.0;930.0;?;519.0;-265.0
-138.0;-225.0;255.0;950.0;?;542.0;-248.0
-103.0;-222.0;283.0;961.0;-71.0;555.0;-232.0
-52.0;-224.0;295.0;983.0;55.0;?;?
-7.0;-226.0;264.0;989.0;185.0;?;?
35.0;-229.0;270.0;1003.0;309.0;?;?
85.0;-235.0;310.0;1010.0;438.0;?;?
135.0;-245.0;337.0;1023.0;558.0;?;?
188.0;-256.0;304.0;1033.0;666.0;?;-204.0
235.0;-263.0;194.0;1048.0;748.0;?;-195.0
276.0;-266.0;194.0;1068.0;795.0;?;-188.0
299.0;-264.0;336.0;1080.0;816.0;?;-187.0
?;-259.0;326.0;1096.0;812.0;?;-192.0
?;-260.0;296.0;1107.0;774.0;?;-199.0
?;-267.0;136.0;1129.0;725.0;?;-198.0
241.0;-283.0;19.0;1138.0;676.0;?;?
209.0;-292.0;-46.0;1154.0;616.0;373.0;?
181.0;-293.0;7.0;1169.0;559.0;358.0;?
131.0;-290.0;54.0;1188.0;485.0;368.0;?
84.0;-284.0;108.0;1197.0;?;374.0;?
42.0;-275.0;159.0;1191.0;?;383.0;?
1.0;-274.0;203.0;1187.0;?;466.0;?
-34.0;-273.0;204.0;1167.0;?;549.0;-221.0
-65.0;-277.0;205.0;1149.0;?;551.0;-244.0
-85.0;-276.0;226.0;1120.0;?;636.0;-274.0
-100.0;-277.0;212.0;1098.0;?;597.0;-301.0
-125.0;-279.0;105.0;1079.0;?;415.0;-328.0
-149.0;-275.0;16.0;1064.0;?;430.0;-359.0
-171.0;-277.0;53.0;1051.0;?;502.0;-381.0
-191.0;-280.0;-37.0;1050.0;?;507.0;-384.0
-203.0;-286.0;20.0;1066.0;?;485.0;-375.0
-223.0;-281.0;157.0;1074.0;?;462.0;-351.0
-235.0;-286.0;119.0;1087.0;?;481.0;-315.0
-213.0;-279.0;124.0;1093.0;?;494.0;-284.0
-155.0;-253.0;212.0;1100.0;?;501.0;-285.0
-80.0;-224.0;291.0;1102.0;?;495.0;-306.0
6.0;-206.0;288.0;1101.0;?;525.0;-333.0
87.0;-190.0;320.0;1100.0;?;554.0;-346.0
180.0;-170.0;241.0;1096.0;534.0;686.0;-364.0
261.0;?;215.0;1106.0;678.0;795.0;-373.0
325.0;?;?;?;804.0;764.0;-380.0
282.0;?;?;?;586.0;549.0;-602.0
351.0;16.0;?;?;719.0;547.0;-604.0
422.0;20.0;?;?;868.0;642.0;-609.0
481.0;25.0;?;?;991.0;708.0;-617.0
535.0;28.0;?;?;1092.0;709.0;-620.0
