InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
8;2053;5248;-2385;835;3436;4683;2588;-4683;5248
261;2881;1958;-4108;1299;5152;-1185;3828;1185;1958
84;-1046;-4877;593;-1421;557;-3047;397;3047;-4877
-183;-3092;-2765;?;-784;-2679;-977;-4208;977;-2765
-179;3790;442;?;4342;-1226;-3060;928;3060;442
-161;2783;?;?;2575;-135;-2427;1728;2427;-1836
-178;-921;?;?;-614;-201;-176;-92;176;-1346
-164;261;?;797;137;32;-276;948;276;589
-128;-316;?;705;80;221;5494;526;-5494;301
-167;-118;?;672;323;181;5823;606;-5823;933
-145;-24;?;1046;341;-594;6465;1052;-6465;1420
-173;99;?;1188;332;-775;6558;1408;-6558;1604
-173;710;?;1667;554;-1432;6827;2294;-6827;665
-143;1529;?;1834;718;?;6959;3133;-6959;971
-242;2470;?;?;1274;?;5037;3174;-5037;3463
20;2274;?;?;1160;?;-9;3086;9;1247
135;-599;?;?;-1238;1241;-3793;1744;3793;-5986
-198;-729;?;?;-611;858;-3749;-359;3749;-4487
-181;2535;983;?;2958;76;-3323;-235;3323;983
-144;1916;-1739;?;2018;-369;-2381;919;2381;-1739
-135;-317;250;890;119;401;3319;270;-3319;250
-135;-324;59;689;45;598;3702;148;-3702;59
-149;-220;691;865;194;7;5111;605;-5111;691
-149;-58;1242;559;306;117;5816;598;-5816;1242
-162;-8;1220;888;279;-200;5837;829;?;1220
-163;119;1556;1354;422;-764;6072;1441;?;1556
-160;609;1837;1605;716;-935;6486;?;-6486;1837
-202;1371;2296;1361;788;-148;6718;?;-6718;2296
-16;1661;5113;-2145;1294;3804;4373;?;-4373;5113
255;1257;2067;-2176;957;4285;164;3283;-164;2067
107;253;-6231;1639;-63;-261;-2941;910;2941;-6231
-176;-1243;-4848;1478;-825;-1078;?;-2612;4074;-4848
-182;-218;1214;942;-54;-23;?;-117;3564;1214
-156;2841;65;1503;2913;-1022;?;1878;2672;65
-175;1863;-694;1200;2172;-811;?;721;852;-694
-161;-276;634;929;-163;181;?;460;-209;634
-168;253;-59;796;404;95;?;411;235;-59
-167;151;179;798;289;139;?;400;212;179
-165;27;99;791;143;190;-272;439;272;99
-168;216;-173;789;359;112;-334;396;334;-173
-166;103;162;778;226;167;-442;433;442;162
-168;156;89;763;277;147;-546;468;546;89
-167;91;110;739;204;180;-405;451;405;110
-167;50;56;763;173;163;-429;426;429;56
-167;67;35;783;199;136;-444;469;444;35
-167;95;45;704;189;162;-650;518;650;45
-167;40;?;843;205;113;-290;427;290;41
-168;73;?;657;164;194;-1464;420;1464;155
-169;6;?;751;151;187;-3730;367;3730;379
-170;-137;?;970;86;41;-6167;289;6167;-290
-170;11;?;862;57;-801;-9284;1515;9284;-926
-166;-109;?;1820;372;-2256;-8307;2901;8307;928
-163;-368;?;802;-58;-764;-6286;1531;6286;2409
-153;-328;?;-314;-462;1332;-2426;-210;2426;1150
-140;-263;?;1055;16;754;3016;34;-3016;140
-142;-248;?;?;6;595;3402;153;-3402;307
-147;-272;?;?;-55;530;4298;294;-4298;358
-151;-207;?;?;105;75;5708;519;-5708;?
-150;-131;?;?;59;647;4978;261;-4978;431
-153;-155;?;?;149;-57;5712;593;-5712;353
-163;-186;?;?;305;-839;6371;1480;?;1508
-163;-246;1542;?;280;-934;6382;1600;?;1542
-168;122;221;922;153;0;6570;2368;?;221
-172;1265;3540;-3331;572;4835;4153;4045;?;3540
-175;2070;1216;-1535;1860;2643;510;1544;?;1216
-175;883;?;1051;939;-268;-2410;-1000;?;-5604
?;1063;?;-1765;725;2617;-4864;763;?;-3178
?;2362;?;1018;2648;-645;-3888;1178;?;845
?;-15;?;1869;365;-1055;-968;707;?;1100
?;-835;?;374;-730;764;-187;582;?;451
?;426;?;1174;687;-361;-330;257;?;-119
?;7;?;713;184;217;-64;413;?;28
?;140;77;829;336;68;-213;340;?;77
?;134;-101;883;339;-2;-400;389;400;-101
?;33;?;743;212;165;-532;422;532;-96
?;174;?;829;374;40;-708;363;708;8
?;58;?;754;238;126;-675;440;675;7
-167;77;?;745;255;111;-573;482;573;42
-167;46;?;780;230;74;-488;508;488;21
-167;42;?;787;226;62;-498;515;498;13
-166;51;?;752;236;125;-637;431;637;-8
-169;141;-33;?;300;110;-130;405;130;-33
-169;105;6;?;263;87;-215;412;215;6
-169;77;-63;?;237;116;-284;393;284;-63
-169;95;-49;?;267;93;-448;389;448;-49
-169;130;-132;?;299;63;-1128;418;1128;-132
-168;139;206;?;319;167;-1653;209;1653;206
-169;-91;451;?;54;121;-3269;402;3269;451
-170;-5;21;?;114;248;-4860;456;4860;21
-171;-95;-917;?;39;-69;-7290;737;7290;-917
-168;-191;-660;?;67;-1160;-9668;1913;9668;-660
-132;370;1950;?;1099;-1509;-6103;2284;6103;1950
-73;-897;2662;?;98;-1493;-2791;2591;2791;2662
-61;-1297;896;?;-832;?;-461;1513;461;896
-97;?;728;?;137;?;3684;-34;-3684;728
-127;?;1265;?;-35;427;4818;464;-4818;1265
-141;?;1065;?;16;366;5462;457;-5462;1065
-155;?;1274;576;440;127;6255;591;-6255;1274
-161;?;1949;1179;593;-716;6095;1062;-6095;1949
-166;?;1994;969;426;?;6898;1256;-6898;1994
-173;?;1158;1705;457;-1350;6557;2112;-6557;1158
-175;?;314;1297;539;-671;6549;3333;-6549;314
-174;?;-149;-1625;-53;?;6140;3842;-6140;-149
-176;?;-114;-2259;-405;?;92;2387;-92;-114
-177;?;798;-2669;-1791;?;-2932;1481;2932;798
-176;84;-240;?;150;?;-2430;1809;2430;-240
-175;1164;-3;?;1477;?;-4410;1649;4410;-3
-176;-2189;2036;?;-2036;?;?;1192;3320;2036
?;-944;-150;?;-873;?;?;?;918;-150
?;708;-712;?;?;?;?;?;-5;-712
?;-114;456;?;?;?;137;?;-137;456
?;315;-228;?;?;?;-249;404;249;-228
?;239;81;?;?;?;-102;414;102;81
?;249;68;?;?;98;-106;413;106;68
?;230;-141;821;?;88;-226;382;226;-141
?;165;5;750;?;171;-171;355;171;5
?;214;-53;753;?;140;-319;418;319;-53
?;143;141;836;?;77;-264;391;264;141
?;139;-68;820;?;91;-415;370;415;-68
?;198;-114;777;?;122;-990;358;990;-114
-175;338;348;786;?;132;-1375;245;1375;348
-172;74;-97;765;?;74;-3052;518;3052;-97
-178;85;342;462;?;380;-5317;406;5317;342
-173;103;-623;833;?;-275;-8466;978;8466;-623
-173;114;-1486;1318;?;-1648;-10450;2272;10450;-1486
-161;70;1567;1979;?;-2079;-7823;2771;7823;1567
-88;-1028;1558;3365;?;-1870;-3714;2935;3714;1558
-85;-795;199;1908;-578;80;941;1065;-941;199
-121;65;708;347;46;1248;3312;-369;-3312;708
-134;-249;421;845;-135;587;3474;372;-3474;421
-149;-190;215;643;-64;420;5170;403;-5170;215
-154;-54;288;706;110;110;5867;546;-5867;288
-173;-35;922;658;225;-12;6087;931;-6087;922
-151;67;1142;1302;239;-843;6971;1061;-6971;1142
-204;-204;1608;1473;144;-1101;6504;?;-6504;1608
-127;622;774;1803;691;-1288;7165;?;-7165;774
179;426;1852;-700;412;1914;6150;?;-6150;?
200;-667;4670;-4519;61;6147;1153;?;-1153;?
131;1173;-2239;355;1222;775;-394;?;394;?
239;240;-7886;1793;-228;-994;-1799;?;1799;-7886
66;-1303;-1713;-644;-1257;1632;-4162;?;4162;-1713
-198;-154;1828;2029;-30;-1107;-2548;?;2548;1828
-176;-649;-36;1815;-363;-1024;-796;?;796;-36
-164;13;-113;743;183;135;-267;?;267;-113
-184;445;173;897;?;30;-149;157;149;173
-166;-32;-37;711;?;201;-139;546;139;-37
-179;252;143;883;?;37;-57;320;?;143
-173;89;-62;791;?;132;-112;407;?;-62
-174;129;7;813;?;103;-129;410;129;7
-176;171;10;786;?;116;-233;405;233;10
-173;?;-68;756;?;169;-38;384;38;-68
-175;?;-142;784;?;100;-417;421;417;-142
-174;?;-111;834;?;85;-270;429;270;-111
-174;?;-188;817;237;64;-573;455;573;-188
-173;?;-128;835;259;54;-1405;389;1405;-128
-174;?;358;839;355;159;-1648;182;1648;358
-174;?;-17;576;177;180;-4004;478;4004;-17
-176;?;355;362;112;675;-3931;231;3931;355
-173;13;-359;523;91;-52;-5681;847;5681;-359
-175;157;-44;1278;321;?;-9418;2304;9418;-44
-167;687;2558;2940;861;?;-4740;2176;4740;2558
-126;452;697;3595;513;?;107;1594;-107;697
-121;57;-367;1669;11;?;1583;351;-1583;-367
-150;-214;1314;984;195;-416;6373;1088;-6373;1314
-169;-305;1197;905;16;-291;6530;797;?;1197
-124;29;1710;1327;747;-1434;6440;2432;?;1710
-238;22;1268;1208;459;-1639;7392;3046;?;1268
-53;250;?;-2417;671;2290;4091;3700;?;3256
161;-716;?;-3621;-212;4281;-454;1851;?;2640
-153;418;?;1517;257;-142;-1660;-1279;?;-3107
-211;4640;?;2608;5012;-3084;-4299;2094;?;?
-137;2007;?;620;2404;-634;-3628;1983;?;?
-191;-1180;?;1148;-1126;193;-776;-256;?;?
-153;286;?;1320;670;-659;-326;1046;?;629
-170;124;?;787;299;-1;170;506;?;661
-170;149;?;757;291;109;-127;373;?;103
-164;172;?;837;352;16;-269;501;?;98
-171;-13;?;806;112;126;-140;306;?;-43
-166;206;?;816;371;39;-301;459;?;-69
-168;98;?;776;239;114;-332;374;?;-103
-168;132;?;779;282;96;?;411;?;2
?;102;?;?;249;112;?;410;?;8
?;148;?;?;293;112;?;454;?;-21
?;135;?;?;273;173;?;356;?;-101
?;164;?;?;317;47;?;496;?;95
?;364;?;?;493;150;?;288;?;85
-167;150;230;?;268;220;-2165;318;?;230
-166;-98;-118;?;?;212;-5716;566;?;-118
-185;-34;-1924;?;?;305;-8936;310;8936;-1924
-90;-312;-1372;?;?;?;-8974;1854;8974;-1372
-4;140;890;?;?;?;-6616;1388;6616;890
-22;535;975;?;?;?;-1585;-546;1585;975
-26;-120;477;?;?;1137;2702;262;-2702;477
-44;-141;621;?;?;1008;3262;221;-3262;621
-60;-147;571;603;-97;983;3971;?;-3971;?
-97;-179;292;859;-17;330;5419;?;-5419;?
-122;31;609;611;271;249;5833;?;-5833;?
-153;69;1198;926;367;-356;6472;?;-6472;?
-161;-58;1673;1242;359;-933;6702;?;-6702;?
-152;-181;1537;1452;358;-1390;6862;?;-6862;?
-216;231;1340;1446;641;-1573;7284;?;-7284;?
-4;148;3752;-1717;850;1853;4494;?;-4494;3752
222;772;5876;-3807;1721;?;1055;?;-1055;5876
164;-450;5638;-4437;731;?;1125;?;-1125;5638
173;-846;4800;?;396;?;76;?;-76;4800
179;4315;1341;?;4480;?;-3001;?;3001;1341
164;4373;-1842;?;4174;?;-3027;?;3027;-1842
179;661;-503;?;688;?;-1074;?;1074;-503
170;554;778;?;401;?;-203;?;203;778
173;606;2;?;508;?;-58;336;58;2
173;403;60;?;299;?;-196;364;196;60
172;339;31;?;222;?;-271;395;271;31
173;292;-138;?;200;?;-243;433;243;-138
172;377;71;?;263;118;-405;391;405;71
171;364;55;?;268;192;-395;424;395;55
171;354;93;?;251;183;-381;?;381;93
171;345;45;?;238;182;-318;?;318;45
171;?;37;?;256;150;-302;?;302;37
172;?;61;?;232;95;-935;?;935;61
171;?;46;788;274;297;-451;?;451;?
171;?;94;697;200;76;-1469;?;1469;?
167;?;322;606;6;180;-3743;?;3743;?
161;?;-382;766;?;206;-6136;?;6136;?
147;?;-1419;1052;?;-1177;-9764;1882;9764;?
111;?;245;1838;274;-1374;-8374;2531;8374;?
52;?;1936;2085;150;-1434;-7949;2662;?;?
90;?;1141;2151;287;-859;-6157;2231;?;?
30;?;556;2125;375;999;1574;589;?;?
13;?;764;937;-22;792;3752;?;?;?
204;?;696;433;-97;590;4316;?;?;?
-53;?;395;972;71;275;5921;?;?;?
-101;?;1262;589;415;22;?;?;-5744;?
233;?;1469;1151;324;-510;?;?;-6630;?
170;?;1679;1362;410;-1037;?;?;-6705;?
158;?;1565;1597;914;-1492;?;?;-6776;?
190;379;410;1321;338;-955;?;?;-7215;?
149;-1592;4136;-4860;478;5407;?;?;-2888;?
169;-950;2299;?;41;1796;?;?;1007;?
163;2514;-3999;?;940;-5497;?;?;3180;?
176;1438;-1682;?;1433;-1318;?;?;5254;?
178;-2687;-830;?;-2560;-638;?;?;2761;?
175;-1814;-2721;?;-2058;-405;?;?;1757;-2721
179;309;-1063;?;485;918;?;244;1264;-1063
180;234;203;?;129;-293;?;439;-317;203
180;360;-17;?;390;256;?;350;317;-17
179;220;57;?;214;91;?;426;342;57
179;227;111;?;206;70;-366;438;366;111
179;341;36;?;349;205;-676;393;676;36
179;261;148;?;234;?;-575;416;?;148
178;265;90;?;257;?;-598;462;?;90
?;233;80;?;223;106;-334;480;334;80
?;241;-37;745;234;131;-258;453;258;-37
?;255;-42;727;252;137;-502;450;502;-42
?;352;123;791;337;152;-760;384;760;123
?;760;1520;928;1062;-568;7166;2866;-7166;1520
?;880;2639;-2118;1320;3126;3832;3035;-3832;2639
?;-1107;3837;-4508;174;5545;-572;?;572;3837
?;-919;-1471;1192;-1166;-136;-1251;-996;1251;-1471
?;1333;-3375;4155;623;-3148;-3032;-1828;3032;-3375
?;?;-1519;1039;?;?;-4161;1543;4161;-1519
?;?;-2290;839;?;?;-1233;922;1233;-2290
?;?;-29;774;?;?;?;783;98;-29
?;375;649;595;?;?;?;604;57;649
-160;74;-121;909;?;?;?;189;-80;-121
-178;175;362;748;?;?;?;509;192;362
-168;92;9;835;198;?;?;301;30;9
-172;164;104;?;300;90;?;382;55;104
-173;140;96;?;277;79;?;391;130;96
-171;107;-83;?;233;77;?;370;?;-83
-172;128;-127;?;267;88;?;382;?;-127
-171;164;-90;?;306;79;-246;341;?;-90
-171;154;-234;?;305;71;-654;316;?;-234
-170;193;-141;822;364;60;-1001;331;?;-141
-169;291;-71;745;469;73;-1545;394;?;-71
-170;91;-159;762;229;183;-2716;321;?;-159
-168;66;456;737;169;266;-3392;117;?;456
-170;7;-1304;979;113;149;-6912;282;?;?
-157;-411;-2498;1187;-79;?;?;1429;?;?
-109;-251;272;1626;283;?;-7705;2082;?;?
-67;215;1053;2196;471;?;-4068;875;?;?
-64;70;223;1366;66;?;1231;-82;?;?
-87;-128;512;786;-93;?;3691;32;?;512
-102;-23;853;898;117;?;3589;321;?;853
-125;-19;583;770;156;?;5044;380;?;583
-137;136;990;692;370;?;5494;503;?;990
-145;157;1812;744;506;?;5852;812;?;1812
-177;-122;1614;1389;324;?;6245;1049;?;1614
-137;105;?;1297;885;?;6435;2305;?;2453
-211;88;?;1860;824;?;7302;2692;?;1032
-124;66;2399;-512;689;?;5958;3076;?;2399
172;523;5482;-4203;1295;?;1079;3718;?;5482
183;-390;-2561;-1651;190;2815;-2546;2656;?;-2561
201;-1132;-7200;-525;-510;1586;-2763;2867;2763;-7200
31;9;-734;?;322;1638;-3234;1276;3234;-734
-220;-122;1668;?;198;-743;-2982;515;2982;1668
-156;-808;-26;?;-48;-683;-908;2086;908;-26
-165;120;235;?;?;?;?;505;71;235
-180;270;148;?;?;?;?;121;139;148
-160;30;54;?;?;?;?;618;87;54
-177;152;257;?;?;?;?;232;125;257
-167;29;-67;777;?;?;?;454;116;-67
-171;120;76;806;?;?;?;?;188;76
-171;80;-39;786;?;?;?;?;218;-39
-169;40;?;?;?;?;?;?;244;-168
-171;78;?;?;?;?;?;?;320;-67
-169;25;?;?;?;?;?;?;287;-43
-169;108;?;?;?;?;?;?;797;-103
-168;153;?;739;346;?;?;?;1459;-79
-169;24;?;754;147;?;?;?;?;197
-170;-82;?;831;90;?;-5245;?;?;-13
-166;-291;?;701;-93;?;-8070;?;?;-1346
-165;-291;?;1312;152;?;-10160;?;?;-2512
-128;37;?;1162;360;?;-8458;?;8458;-751
-67;190;?;610;23;?;-2423;?;2423;1236
-60;125;358;1375;68;?;1569;?;-1569;358
-86;-58;213;907;-46;512;2754;?;-2754;213
-94;-151;853;444;-205;1065;3541;?;-3541;853
-120;-124;307;874;-31;318;4481;?;-4481;307
-139;-29;?;645;161;203;6002;?;-6002;576
-154;38;?;683;344;-121;6619;?;-6619;966
-162;-15;?;884;380;-428;6452;?;-6452;1354
-154;-233;?;1372;383;-1016;6922;?;-6922;1591
-203;-180;?;?;?;-1826;6663;?;-6663;352
-74;341;?;?;?;591;6785;3160;-6785;4125
230;427;?;?;?;?;1979;3685;-1979;4072
174;-1136;?;?;?;?;-3295;2123;3295;-4468
-136;71;-4510;?;?;?;-668;-1520;668;?
-190;3945;-1428;?;?;?;-2479;933;2479;?
-148;896;-2601;?;?;?;-4203;2712;4203;?
-170;-1724;-1655;?;?;?;-1000;609;1000;?
-158;800;221;?;?;?;-445;554;445;?
-162;209;479;?;?;?;23;347;-23;?
-164;-155;187;?;?;54;12;291;-12;?
-160;180;141;?;521;51;-242;456;242;?
-165;-188;78;?;63;91;-8;328;8;78
-168;108;3;?;205;302;-2842;231;2842;3
-157;29;-329;?;76;339;-5767;491;5767;-329
-154;134;-2467;?;119;-307;-9526;965;9526;-2467
-163;64;-2892;?;74;-414;-9914;980;9914;?
-61;884;?;2329;594;480;-5670;1110;5670;?
-3;978;877;2734;614;844;35;1402;-35;?
-33;198;-625;1172;50;1055;2979;475;-2979;?
-36;166;746;508;54;1311;3399;-176;-3399;?
-51;79;731;796;50;814;4177;357;-4177;?
-81;52;531;660;112;521;?;465;-5255;?
-128;152;1210;649;319;225;?;658;-5936;?
-128;55;1597;991;?;-436;?;979;-6220;1597
-173;-72;1995;1137;?;-845;?;1533;-6763;1995
-150;-280;1367;1720;?;-1836;?;2173;-6669;1367
-160;-259;1485;1624;?;-1689;?;2132;-6728;1485
-220;38;3043;-1579;?;1805;5496;?;-5496;?
97;-1106;656;-3584;?;3832;-249;?;249;?
62;-1964;-3630;12;?;1323;-2474;?;2474;?
-235;3366;-2403;?;?;-1548;-1646;?;1646;?
-150;2823;-519;?;?;-1332;-3839;1878;3839;?
-161;-4203;-1874;?;?;-210;-3386;1902;3386;?
-177;-823;-969;?;?;-377;-638;878;638;?
-149;?;817;?;?;-232;237;481;-237;?
-173;?;510;?;?;?;13;287;-13;?
-159;?;163;?;?;30;-125;366;125;?
-165;?;116;?;?;96;-73;374;73;?
-165;?;11;?;?;108;-73;372;73;?
-163;?;30;?;?;44;-92;404;92;?
-165;?;111;?;161;112;-143;360;143;?
-164;?;-98;?;314;87;-154;380;154;?
-163;?;-93;?;222;91;-297;357;?;?
-164;?;-83;?;279;77;-531;359;?;?
-164;?;-127;?;308;88;-927;?;?;-127
-162;?;237;825;373;147;-1767;?;1767;237
-165;?;116;853;343;47;-2881;?;2881;116
-162;69;302;782;96;473;-4821;?;4821;?
-165;-32;-1155;864;?;-48;-8090;?;8090;?
-126;80;-1553;1010;394;-1723;-10419;?;10419;?
-37;265;1439;2054;461;-1544;-7966;?;7966;?
-16;?;577;3487;-38;-49;-1734;?;1734;?
-30;?;-740;2112;-126;1100;2218;?;-2218;?
-39;?;467;578;35;1328;2923;?;-2923;?
-61;?;?;856;32;799;3936;?;-3936;?
-96;?;390;619;72;588;?;?;-5251;?
?;?;863;645;209;291;?;474;-5706;?
?;?;1811;925;474;-356;?;1163;-6112;?
?;?;1464;1187;254;-708;?;930;-6774;?
?;?;2372;1486;663;-1436;?;2217;-6669;?
?;?;1649;1638;882;-1878;?;?;-7226;?
?;?;2161;-1271;?;1605;?;?;-5861;2161
?;?;?;-4204;?;4798;?;?;-1401;5638
?;?;?;-28;?;1223;?;?;760;-471
?;?;?;2841;?;-1882;?;?;3646;-4403
?;-1206;?;1575;?;-775;?;?;5224;?
?;-3733;?;?;?;-345;?;?;2142;?
-167;518;?;?;?;-181;?;?;355;-107
-158;582;?;?;?;85;?;?;70;444
-175;-300;?;?;?;48;-64;?;64;-76
-161;373;?;?;?;69;-272;444;272;226
-170;-35;?;?;?;61;-144;375;144;63
-167;183;?;?;?;83;-218;381;218;38
-167;134;?;779;?;102;-248;383;248;8
-167;89;?;776;?;93;-233;409;233;62
-168;162;?;777;?;100;-304;384;304;8
-166;59;?;781;?;95;-305;412;305;-62
-168;98;-84;781;250;91;-519;418;519;-84
-166;180;-31;760;323;127;-710;?;710;-31
-166;227;-37;778;376;90;-1303;?;1303;?
-170;108;92;?;201;179;-2564;?;2564;?
-161;50;114;?;65;415;-4093;?;4093;?
-180;?;-1352;?;188;274;-8018;?;8018;?
-137;?;-2028;?;42;-290;-9765;?;9765;?
-33;?;933;?;330;-1240;-8022;?;8022;?
-16;?;2779;?;800;-1281;-5263;?;5263;?
-26;?;985;?;101;473;873;?;-873;?
-30;?;281;?;-181;1368;3290;?;-3290;?
-56;137;920;?;32;1055;3114;?;-3114;920
-80;11;882;?;23;569;5032;?;-5032;882
-124;207;1240;?;336;270;5596;?;-5596;1240
-139;280;1713;706;480;47;5769;?;-5769;1713
-137;245;2261;1189;616;-733;5934;?;-5934;2261
-47;205;713;1430;-248;1206;2036;?;-2036;713
-66;221;1123;334;94;1109;3350;-144;-3350;1123
-73;308;489;1098;58;743;3528;382;-3528;489
-87;318;1187;582;234;723;4146;223;-4146;1187
-129;458;2057;720;602;?;5387;546;-5387;2057
-141;372;2426;850;667;?;5617;774;-5617;2426
-150;118;2842;1008;608;-560;5704;1057;-5704;2842
-164;-222;2693;1808;1102;-1895;6119;?;-6119;2693
-169;-797;2961;581;1443;-840;6400;?;-6400;2961
-174;-800;2327;-652;1286;843;4992;?;-4992;2327
-173;-914;2797;-535;1352;573;5731;?;-5731;2797
-173;-946;2890;?;1355;602;5871;?;-5871;2890
-173;612;-1225;?;1150;-272;?;?;1585;-1225
-173;833;?;?;697;-669;?;?;4652;-254
-172;-688;?;?;-517;-101;?;?;1403;1603
-170;-683;?;?;-685;-39;?;?;302;-170
-171;108;?;?;322;167;?;?;-83;424
-172;147;?;?;299;101;-68;?;68;229
-172;125;?;?;222;47;-179;?;?;-66
-172;166;184;?;335;118;3;?;?;184
-172;96;-16;?;199;72;-110;?;?;-16
-172;142;126;?;268;88;-74;?;?;126
-172;129;-9;?;246;102;-129;?;?;-9
-172;114;21;?;252;87;-152;?;?;21
-172;168;27;?;315;73;-162;?;?;27
-173;86;29;?;246;74;-319;?;319;29
-170;118;-7;?;259;101;-473;?;473;-7
-173;108;51;?;245;94;-790;?;790;51
-171;155;56;?;276;95;-1159;?;1159;56
?;239;24;?;311;105;-1305;?;1305;24
?;-104;279;?;19;148;-3186;?;3186;279
?;65;-599;?;93;126;-7189;?;7189;-599
-191;210;-1119;?;104;-913;-8802;1545;8802;-1119
-150;822;1370;?;267;-1605;-7775;2482;7775;1370
1;2105;2840;2712;857;?;-4673;1799;4673;2840
-4;1470;1098;1999;443;?;557;790;-557;1098
-59;428;492;800;-35;?;2433;9;-2433;492
-67;418;589;799;-36;?;2390;-24;-2390;589
-114;520;603;784;198;?;4017;363;-4017;603
-134;?;1021;694;429;?;4706;?;-4706;1021
-142;?;1505;799;519;?;5053;?;-5053;1505
-161;?;2405;787;641;?;5562;813;-5562;2405
-150;?;2102;?;345;?;?;1343;-5351;2102
-192;?;2514;?;1077;?;?;2419;-6375;2514
-148;?;1984;?;760;?;?;2680;-5974;1984
-199;?;1816;?;981;2235;?;3046;-4833;1816
-192;?;1116;?;1063;3824;3482;2736;-3482;1116
146;?;-3916;?;?;877;-2253;919;2253;-3916
-4;?;-2871;?;?;-987;-4873;1715;4873;-2871
-246;?;-251;?;?;-764;-2850;2277;2850;-251
-143;?;-1025;?;71;-544;-1202;823;1202;-1025
-183;?;308;?;484;117;58;576;-58;308
-180;?;182;?;475;130;-39;390;39;182
-166;?;-87;?;149;51;-159;335;159;-87
?;113;227;?;395;148;52;439;-52;227
?;83;-21;823;200;85;-80;338;80;-21
?;107;68;776;332;109;-116;411;116;68
?;99;24;810;264;89;-126;377;126;24
?;104;103;798;279;95;-133;387;133;103
?;87;95;787;286;87;-146;414;146;95
?;96;-6;791;283;106;-146;383;146;-6
?;78;62;788;266;69;-297;408;297;?
?;120;-51;791;?;109;-386;378;386;?
?;127;14;778;?;100;-749;369;749;?
?;189;291;824;?;79;-1619;319;1619;?
?;317;231;827;?;205;-2472;245;2472;?
?;-1;288;659;?;53;-4171;518;4171;?
-223;237;-691;836;?;244;-7074;422;7074;?
-108;235;-1845;753;?;-457;-8841;1143;8841;?
178;823;-285;1441;?;-2066;-8465;2882;8465;?
64;2536;1454;?;?;-1156;-4920;2274;4920;?
-23;1524;1070;?;?;905;797;288;-797;?
-21;560;1007;?;?;1177;2931;-195;-2931;?
-131;904;1281;?;?;688;3583;301;-3583;?
-132;625;1247;?;?;454;?;?;-5178;?
-149;619;1802;?;?;340;?;?;-5171;?
-165;480;2413;?;632;-74;?;?;-5369;?
-142;387;2883;?;661;-706;5601;?;-5601;?
-214;-743;2912;?;750;-978;6146;?;-6146;?
-73;-1154;2784;?;1381;-1644;6426;?;?;?
211;-2501;3877;?;1565;1024;5347;?;?;?
176;-3672;1072;?;371;4418;2837;?;?;?
-129;562;1641;?;15;1126;1905;?;?;?
-143;747;1084;?;370;433;2178;?;-2178;?
-146;160;2098;663;805;493;3601;?;-3601;?
-155;-78;2659;641;929;288;3982;?;-3982;?
-174;-296;2880;974;1122;-228;4038;?;-4038;?
-146;-711;3267;648;1359;-11;4152;?;-4152;?
-211;-599;2641;1282;1058;-661;4360;?;-4360;?
-97;-1373;3454;982;1431;-532;3852;?;-3852;3454
192;-2192;4751;945;1669;-430;3574;?;-3574;4751
181;-1846;3614;38;1205;637;3559;?;-3559;3614
149;-1440;1751;-3098;1263;3733;472;?;-472;1751
193;-235;-1362;1000;302;403;-2008;?;2008;-1362
151;397;-3642;3690;-343;-1732;-2586;?;2586;-3642
196;2249;-3155;1576;-2416;-1028;-4167;?;4167;-3155
161;3442;-1690;2403;-3759;-2657;-3391;?;3391;-1690
-139;233;-71;1099;-249;-308;-388;?;388;-71
-251;-749;187;441;813;592;246;?;-246;187
43;-66;81;1044;56;-230;-140;571;140;81
212;-438;228;632;471;334;59;284;-59;228
169;?;52;878;184;20;?;425;83;52
180;?;132;802;315;125;?;374;29;132
182;?;122;778;299;147;?;374;-7;122
174;?;72;822;214;86;?;409;32;72
182;?;108;786;295;140;?;366;-13;108
176;-237;28;802;246;100;?;417;-16;28
179;-260;53;806;278;117;?;371;-3;53
178;-249;32;807;266;110;?;386;-7;32
179;-240;14;805;259;105;?;397;-17;14
175;-246;93;815;274;115;?;349;67;93
184;-117;-43;823;194;?;?;451;59;-43
171;-268;176;806;308;?;?;316;0;176
184;-110;-83;820;193;?;?;457;15;-83
178;-185;51;815;248;?;?;392;14;51
166;-943;3668;744;934;?;?;275;440;3668
224;74;6223;453;368;-388;-1034;1815;1034;6223
5;1475;4017;-263;-798;168;-845;1994;845;4017
-222;1356;2482;-333;-758;695;-935;1107;935;2482
-165;986;2112;325;-421;-11;-1642;1351;1642;2112
-172;292;-173;668;-32;-65;-1840;883;1840;-173
-177;-328;-320;778;453;49;-1982;458;1982;-320
-157;-339;1545;687;333;?;-1888;313;1888;1545
-170;-553;1459;768;277;?;-1382;51;1382;1459
-161;-501;2616;1026;429;?;-1657;445;1657;2616
-166;-1217;3709;1740;-293;?;-501;-94;501;3709
-168;-1922;1601;2090;-388;?;1526;-712;-1526;1601
?;-361;643;962;658;?;577;461;-577;643
