Accelerometer LUA^ accZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
?;-91.0;337.0;391.0;-948.0;277.0;332.0;-50.0;753.0
?;-76.0;339.0;371.0;-961.0;273.0;350.0;-68.0;735.0
?;-70.0;344.0;433.0;-953.0;273.0;356.0;-58.0;763.0
?;-77.0;340.0;452.0;-945.0;276.0;376.0;-57.0;753.0
?;-80.0;330.0;454.0;-942.0;275.0;383.0;-74.0;774.0
?;-73.0;328.0;463.0;-940.0;274.0;360.0;-97.0;754.0
?;-64.0;327.0;443.0;-935.0;276.0;352.0;-99.0;747.0
?;-79.0;330.0;404.0;-942.0;273.0;355.0;-84.0;748.0
?;-83.0;334.0;421.0;-950.0;273.0;346.0;-83.0;747.0
385.0;-80.0;336.0;406.0;?;273.0;327.0;-107.0;746.0
363.0;-77.0;336.0;402.0;?;274.0;323.0;-99.0;727.0
357.0;-86.0;337.0;394.0;?;271.0;354.0;-108.0;719.0
410.0;-85.0;336.0;418.0;?;272.0;332.0;-128.0;719.0
389.0;-91.0;331.0;406.0;?;270.0;314.0;-105.0;732.0
354.0;-84.0;337.0;387.0;?;269.0;328.0;-101.0;742.0
373.0;-89.0;342.0;394.0;?;272.0;327.0;-105.0;744.0
392.0;-91.0;347.0;392.0;?;268.0;301.0;-100.0;744.0
382.0;-87.0;347.0;401.0;?;269.0;303.0;-104.0;744.0
398.0;-86.0;345.0;407.0;?;270.0;313.0;-80.0;735.0
371.0;?;346.0;416.0;?;268.0;321.0;-84.0;735.0
373.0;?;348.0;401.0;?;268.0;316.0;-89.0;732.0
387.0;?;350.0;408.0;?;267.0;331.0;-84.0;712.0
377.0;?;351.0;391.0;?;266.0;336.0;-71.0;721.0
363.0;-46.0;351.0;407.0;?;267.0;324.0;-75.0;718.0
350.0;-45.0;350.0;412.0;?;267.0;339.0;-94.0;727.0
355.0;-48.0;?;413.0;?;264.0;345.0;-99.0;743.0
288.0;-54.0;?;432.0;?;265.0;344.0;-106.0;728.0
333.0;-60.0;?;391.0;?;266.0;334.0;?;709.0
348.0;-82.0;?;407.0;-935.0;264.0;313.0;?;685.0
384.0;-80.0;342.0;382.0;-941.0;262.0;?;?;707.0
392.0;-96.0;346.0;365.0;-943.0;264.0;?;?;727.0
390.0;-86.0;345.0;377.0;-935.0;262.0;?;?;707.0
400.0;-86.0;349.0;376.0;-911.0;261.0;?;?;724.0
?;-106.0;354.0;384.0;-906.0;261.0;?;?;706.0
?;-98.0;365.0;?;?;259.0;?;?;718.0
?;-107.0;354.0;?;?;258.0;?;?;734.0
?;-114.0;354.0;?;?;260.0;?;?;723.0
404.0;-121.0;347.0;?;?;257.0;?;?;710.0
426.0;?;347.0;?;?;257.0;?;-67.0;698.0
336.0;?;340.0;?;-954.0;257.0;?;-45.0;723.0
353.0;?;340.0;?;-940.0;256.0;?;-29.0;704.0
331.0;?;335.0;?;-936.0;256.0;?;-30.0;724.0
357.0;?;334.0;?;-919.0;257.0;?;-27.0;?
265.0;?;332.0;?;-918.0;?;?;-58.0;701.0
326.0;?;335.0;?;-932.0;?;273.0;-39.0;707.0
344.0;?;330.0;?;-935.0;?;295.0;-61.0;716.0
376.0;?;311.0;?;-928.0;?;304.0;-68.0;750.0
353.0;?;312.0;?;-912.0;?;304.0;-39.0;745.0
368.0;?;301.0;?;-910.0;?;322.0;-12.0;744.0
361.0;?;292.0;422.0;?;?;328.0;-28.0;744.0
373.0;-261.0;289.0;444.0;?;?;296.0;-4.0;754.0
345.0;-254.0;293.0;377.0;?;?;296.0;-16.0;762.0
359.0;-240.0;288.0;403.0;?;?;315.0;-23.0;752.0
378.0;-233.0;282.0;426.0;?;267.0;324.0;-32.0;752.0
356.0;-232.0;274.0;436.0;?;271.0;325.0;-17.0;738.0
343.0;-232.0;267.0;437.0;?;272.0;315.0;0.0;733.0
319.0;-236.0;263.0;429.0;?;274.0;328.0;-13.0;712.0
?;-243.0;264.0;408.0;?;278.0;335.0;-31.0;717.0
?;-253.0;253.0;461.0;?;278.0;342.0;5.0;761.0
?;-256.0;256.0;380.0;?;281.0;336.0;12.0;822.0
?;-214.0;251.0;400.0;?;287.0;324.0;-39.0;828.0
?;-197.0;250.0;390.0;?;290.0;333.0;-89.0;741.0
?;-235.0;269.0;297.0;?;296.0;312.0;-84.0;683.0
?;-210.0;311.0;301.0;?;307.0;268.0;-76.0;652.0
?;-75.0;350.0;435.0;?;315.0;216.0;-143.0;650.0
?;-90.0;368.0;580.0;?;318.0;?;-167.0;639.0
?;-129.0;?;644.0;?;324.0;?;-170.0;600.0
?;-117.0;?;607.0;?;328.0;279.0;-176.0;572.0
22.0;-95.0;?;584.0;?;337.0;268.0;-164.0;581.0
529.0;247.0;?;489.0;?;441.0;398.0;-168.0;677.0
265.0;215.0;?;406.0;-950.0;443.0;398.0;-221.0;675.0
-159.0;284.0;?;185.0;-933.0;442.0;398.0;-218.0;691.0
-97.0;237.0;?;97.0;-924.0;439.0;404.0;-225.0;698.0
252.0;207.0;?;178.0;-928.0;439.0;425.0;-245.0;689.0
120.0;192.0;?;226.0;-930.0;432.0;413.0;-256.0;687.0
218.0;173.0;?;265.0;-927.0;428.0;381.0;-262.0;697.0
47.0;154.0;?;214.0;-926.0;426.0;378.0;-230.0;669.0
108.0;160.0;311.0;197.0;-922.0;421.0;400.0;-231.0;659.0
106.0;164.0;313.0;152.0;-919.0;418.0;421.0;-226.0;?
54.0;185.0;317.0;230.0;-914.0;415.0;451.0;-184.0;?
43.0;175.0;306.0;217.0;-915.0;412.0;536.0;-174.0;?
120.0;174.0;319.0;200.0;-917.0;414.0;565.0;-161.0;?
123.0;151.0;329.0;?;-911.0;416.0;553.0;-205.0;648.0
193.0;142.0;350.0;?;?;415.0;523.0;-281.0;764.0
163.0;101.0;371.0;?;?;417.0;464.0;-238.0;913.0
194.0;92.0;365.0;?;?;423.0;351.0;-305.0;846.0
96.0;109.0;357.0;?;?;427.0;355.0;-340.0;702.0
33.0;53.0;400.0;?;?;436.0;294.0;-202.0;551.0
110.0;-175.0;419.0;?;?;442.0;118.0;-59.0;736.0
96.0;-327.0;413.0;?;?;446.0;51.0;88.0;753.0
65.0;-272.0;295.0;?;?;454.0;73.0;22.0;823.0
?;-331.0;306.0;?;?;460.0;284.0;-52.0;877.0
?;-284.0;314.0;?;?;463.0;242.0;-69.0;838.0
?;-168.0;365.0;?;?;471.0;177.0;-54.0;856.0
?;-173.0;238.0;?;?;477.0;180.0;-54.0;821.0
110.0;?;254.0;516.0;?;483.0;270.0;-46.0;777.0
-21.0;?;227.0;469.0;?;489.0;314.0;61.0;789.0
15.0;?;235.0;407.0;-983.0;492.0;276.0;144.0;796.0
143.0;?;218.0;399.0;-953.0;497.0;287.0;154.0;778.0
179.0;?;207.0;343.0;-915.0;501.0;328.0;97.0;785.0
145.0;?;208.0;305.0;?;?;359.0;81.0;796.0
186.0;?;212.0;303.0;?;?;312.0;91.0;801.0
186.0;?;174.0;330.0;?;?;278.0;81.0;801.0
203.0;?;155.0;341.0;?;?;320.0;54.0;785.0
172.0;?;175.0;314.0;?;?;307.0;39.0;737.0
158.0;?;183.0;290.0;?;?;294.0;49.0;?
188.0;?;195.0;?;?;?;337.0;60.0;?
222.0;?;188.0;314.0;?;?;413.0;91.0;?
203.0;-183.0;182.0;323.0;?;?;479.0;151.0;?
?;-201.0;178.0;349.0;?;?;399.0;215.0;?
?;-236.0;176.0;385.0;?;?;197.0;60.0;?
?;-197.0;163.0;401.0;?;?;20.0;-203.0;?
?;-217.0;239.0;392.0;?;539.0;178.0;-298.0;?
?;-74.0;653.0;371.0;?;546.0;307.0;-257.0;?
?;397.0;468.0;515.0;?;554.0;315.0;-156.0;?
?;37.0;612.0;630.0;-1017.0;555.0;291.0;-5.0;?
?;-119.0;496.0;534.0;-970.0;557.0;34.0;21.0;?
?;46.0;429.0;460.0;-849.0;564.0;102.0;?;?
?;54.0;392.0;437.0;-909.0;570.0;183.0;?;?
?;28.0;275.0;386.0;-851.0;567.0;178.0;?;?
?;-5.0;227.0;302.0;-821.0;571.0;236.0;?;?
?;-10.0;215.0;265.0;-861.0;572.0;292.0;?;?
-30.0;14.0;250.0;237.0;-910.0;575.0;293.0;?;?
7.0;0.0;221.0;177.0;-987.0;572.0;265.0;?;?
46.0;24.0;202.0;169.0;-1001.0;570.0;307.0;-30.0;?
88.0;20.0;151.0;178.0;-1023.0;562.0;299.0;-32.0;?
?;-3.0;135.0;155.0;-1011.0;557.0;280.0;-91.0;875.0
98.0;9.0;102.0;141.0;-967.0;554.0;270.0;-181.0;836.0
116.0;-3.0;106.0;109.0;-943.0;546.0;285.0;-239.0;817.0
162.0;5.0;113.0;80.0;-917.0;542.0;357.0;-290.0;1026.0
183.0;-17.0;140.0;?;-940.0;535.0;223.0;-174.0;?
195.0;-47.0;213.0;?;-961.0;526.0;-89.0;-239.0;649.0
216.0;-58.0;237.0;?;-949.0;520.0;301.0;-37.0;549.0
224.0;-172.0;362.0;?;-1065.0;516.0;-23.0;?;570.0
188.0;-599.0;418.0;?;-1252.0;500.0;-89.0;?;?
199.0;-414.0;407.0;?;-1029.0;483.0;-125.0;?;?
302.0;-426.0;607.0;?;-967.0;471.0;-280.0;?;?
174.0;-538.0;465.0;?;-799.0;453.0;-141.0;?;354.0
181.0;-573.0;475.0;?;-758.0;440.0;-71.0;?;386.0
125.0;-531.0;522.0;?;-654.0;427.0;-213.0;?;348.0
-49.0;-490.0;518.0;614.0;-641.0;410.0;-136.0;-164.0;336.0
?;-572.0;517.0;608.0;-644.0;400.0;?;-27.0;301.0
?;-503.0;524.0;605.0;-646.0;395.0;?;-70.0;336.0
?;-488.0;498.0;?;-636.0;387.0;?;-114.0;341.0
?;-532.0;527.0;678.0;-615.0;383.0;?;-127.0;460.0
-21.0;-543.0;522.0;674.0;-631.0;383.0;?;-60.0;575.0
-31.0;-537.0;535.0;632.0;-628.0;380.0;?;8.0;549.0
-31.0;-503.0;509.0;597.0;-675.0;380.0;?;-30.0;524.0
?;-400.0;485.0;581.0;?;380.0;?;-56.0;490.0
?;-300.0;427.0;554.0;?;383.0;?;-77.0;465.0
?;-379.0;454.0;536.0;-857.0;?;?;?;486.0
?;-411.0;478.0;530.0;-822.0;?;71.0;?;590.0
?;-388.0;477.0;532.0;-806.0;?;81.0;?;663.0
?;-349.0;467.0;538.0;-784.0;394.0;70.0;?;686.0
?;-343.0;430.0;512.0;-774.0;402.0;150.0;?;715.0
?;-297.0;425.0;472.0;-815.0;407.0;152.0;?;774.0
?;-256.0;424.0;413.0;-917.0;411.0;205.0;?;810.0
?;?;383.0;368.0;-927.0;419.0;327.0;?;795.0
?;?;342.0;353.0;-905.0;418.0;364.0;?;771.0
?;?;358.0;330.0;-969.0;420.0;345.0;?;801.0
?;?;340.0;305.0;-990.0;420.0;306.0;?;805.0
160.0;?;283.0;282.0;-971.0;418.0;377.0;?;803.0
255.0;-200.0;261.0;289.0;-951.0;414.0;450.0;?;783.0
294.0;-141.0;269.0;291.0;-953.0;412.0;431.0;?;751.0
257.0;-99.0;259.0;290.0;-957.0;406.0;379.0;?;737.0
222.0;-76.0;263.0;277.0;-977.0;406.0;334.0;-19.0;781.0
223.0;-77.0;268.0;280.0;-961.0;408.0;340.0;-7.0;823.0
188.0;-80.0;263.0;284.0;-931.0;406.0;366.0;-75.0;859.0
159.0;-85.0;262.0;256.0;-911.0;409.0;380.0;-106.0;855.0
163.0;-95.0;264.0;243.0;-922.0;412.0;311.0;-142.0;786.0
145.0;-95.0;248.0;228.0;-972.0;413.0;302.0;-139.0;744.0
180.0;-129.0;295.0;250.0;-991.0;421.0;354.0;-88.0;755.0
187.0;-139.0;285.0;261.0;-1033.0;426.0;363.0;-76.0;790.0
189.0;-144.0;304.0;292.0;-974.0;426.0;340.0;-34.0;797.0
201.0;-124.0;285.0;307.0;-926.0;424.0;357.0;-6.0;829.0
200.0;-114.0;276.0;289.0;-911.0;424.0;389.0;-5.0;817.0
119.0;-112.0;?;242.0;-927.0;424.0;348.0;-36.0;812.0
111.0;-123.0;?;226.0;-961.0;426.0;370.0;-36.0;805.0
122.0;-98.0;?;247.0;-970.0;429.0;362.0;-20.0;818.0
?;-89.0;?;279.0;-985.0;426.0;387.0;-12.0;802.0
?;-109.0;?;336.0;-968.0;427.0;366.0;-28.0;803.0
?;-125.0;?;355.0;-960.0;426.0;350.0;-28.0;821.0
?;-108.0;264.0;341.0;-964.0;426.0;367.0;-35.0;790.0
?;-117.0;272.0;314.0;-963.0;427.0;386.0;-53.0;780.0
?;-115.0;277.0;281.0;-964.0;429.0;367.0;-63.0;773.0
?;-117.0;285.0;267.0;-964.0;427.0;364.0;-24.0;?
?;-123.0;294.0;260.0;-959.0;429.0;355.0;-19.0;?
?;-127.0;292.0;278.0;-949.0;429.0;354.0;-39.0;?
?;-128.0;292.0;293.0;-943.0;428.0;365.0;-58.0;?
?;-132.0;297.0;304.0;-942.0;428.0;373.0;-50.0;?
?;-126.0;292.0;311.0;-948.0;429.0;353.0;-57.0;?
138.0;-132.0;291.0;320.0;-952.0;427.0;352.0;-34.0;790.0
162.0;-128.0;287.0;312.0;-948.0;425.0;342.0;-28.0;790.0
114.0;-123.0;289.0;306.0;-951.0;427.0;342.0;-35.0;791.0
114.0;-133.0;289.0;303.0;-950.0;424.0;331.0;-53.0;786.0
152.0;-145.0;291.0;292.0;-948.0;425.0;339.0;-43.0;779.0
133.0;-142.0;284.0;299.0;-946.0;425.0;350.0;?;787.0
155.0;-150.0;287.0;301.0;-950.0;423.0;354.0;?;797.0
?;-156.0;284.0;290.0;-949.0;423.0;358.0;?;814.0
?;-148.0;281.0;281.0;-946.0;423.0;368.0;-15.0;828.0
186.0;-141.0;277.0;274.0;-942.0;422.0;339.0;-39.0;813.0
179.0;-133.0;272.0;273.0;-941.0;423.0;341.0;-22.0;791.0
161.0;-135.0;268.0;267.0;-953.0;425.0;337.0;-37.0;811.0
160.0;-133.0;268.0;278.0;-964.0;424.0;314.0;-39.0;817.0
191.0;-126.0;276.0;288.0;-967.0;?;333.0;-49.0;804.0
181.0;-127.0;270.0;295.0;-961.0;?;327.0;-48.0;831.0
162.0;-149.0;262.0;304.0;-952.0;?;337.0;-35.0;812.0
180.0;-144.0;265.0;284.0;-954.0;431.0;292.0;-7.0;814.0
183.0;-118.0;259.0;267.0;-967.0;431.0;323.0;-12.0;815.0
183.0;-110.0;267.0;259.0;-978.0;427.0;337.0;?;806.0
163.0;-92.0;265.0;276.0;-986.0;429.0;?;?;791.0
175.0;-84.0;259.0;302.0;-976.0;430.0;?;?;773.0
164.0;-74.0;249.0;321.0;-965.0;424.0;?;?;784.0
119.0;-75.0;244.0;323.0;-959.0;424.0;?;-56.0;834.0
120.0;-83.0;247.0;309.0;-950.0;421.0;?;-97.0;811.0
111.0;-100.0;264.0;297.0;-948.0;?;?;-100.0;775.0
109.0;-95.0;291.0;271.0;-948.0;?;?;-68.0;722.0
126.0;-139.0;289.0;266.0;-989.0;?;?;-87.0;670.0
147.0;-157.0;320.0;303.0;-1003.0;?;214.0;-79.0;658.0
164.0;-186.0;346.0;350.0;-988.0;?;202.0;-125.0;639.0
145.0;-190.0;355.0;396.0;-930.0;?;192.0;-136.0;613.0
149.0;-202.0;358.0;418.0;-904.0;?;182.0;-119.0;574.0
77.0;-230.0;367.0;411.0;-883.0;?;169.0;-137.0;564.0
66.0;-259.0;398.0;417.0;-872.0;?;150.0;-138.0;520.0
47.0;-269.0;419.0;413.0;-860.0;?;138.0;-131.0;543.0
20.0;-262.0;445.0;429.0;-841.0;?;151.0;-120.0;496.0
19.0;-270.0;452.0;?;-834.0;?;155.0;-128.0;462.0
-9.0;-269.0;476.0;?;-813.0;309.0;140.0;-137.0;446.0
9.0;-294.0;470.0;?;-819.0;294.0;105.0;-143.0;389.0
-32.0;-316.0;485.0;?;-812.0;282.0;85.0;-149.0;378.0
-65.0;-324.0;507.0;?;-801.0;266.0;104.0;-176.0;350.0
-73.0;-330.0;519.0;?;-777.0;254.0;69.0;-147.0;369.0
-68.0;-342.0;543.0;?;-752.0;242.0;88.0;-158.0;213.0
-87.0;-357.0;563.0;?;-737.0;224.0;98.0;-139.0;310.0
-127.0;-343.0;577.0;?;-721.0;212.0;97.0;-170.0;301.0
-95.0;-334.0;589.0;?;-721.0;200.0;-4.0;-224.0;367.0
-97.0;-326.0;605.0;?;-737.0;190.0;20.0;-186.0;400.0
-167.0;-541.0;630.0;?;-629.0;184.0;102.0;-100.0;437.0
-178.0;-367.0;636.0;?;-657.0;179.0;87.0;-172.0;401.0
-174.0;-313.0;601.0;566.0;-700.0;172.0;71.0;-177.0;420.0
-66.0;-272.0;604.0;588.0;-737.0;169.0;?;-202.0;419.0
-168.0;-236.0;579.0;561.0;-761.0;167.0;?;?;358.0
-244.0;-244.0;568.0;531.0;-777.0;158.0;?;?;317.0
-210.0;-265.0;581.0;519.0;-765.0;149.0;?;?;243.0
-199.0;-225.0;589.0;533.0;-765.0;135.0;?;?;183.0
-214.0;-242.0;591.0;530.0;-758.0;114.0;?;?;123.0
-138.0;-256.0;604.0;563.0;?;94.0;?;?;54.0
-135.0;-308.0;622.0;590.0;?;72.0;?;?;-15.0
-181.0;-332.0;661.0;593.0;?;42.0;?;?;-137.0
-264.0;-371.0;685.0;590.0;?;14.0;?;?;-132.0
-297.0;-414.0;704.0;601.0;?;-14.0;?;-261.0;-191.0
?;-449.0;741.0;613.0;?;-39.0;?;-293.0;-156.0
?;-516.0;779.0;636.0;?;-61.0;?;-275.0;-81.0
?;-555.0;815.0;649.0;?;-80.0;?;-285.0;-71.0
?;-579.0;831.0;644.0;-377.0;-101.0;?;-251.0;-56.0
?;-597.0;845.0;671.0;-321.0;-112.0;?;-252.0;-54.0
?;-493.0;838.0;673.0;-366.0;-117.0;?;-272.0;-47.0
?;-428.0;815.0;667.0;-391.0;-122.0;?;-272.0;-39.0
-488.0;-427.0;827.0;666.0;-416.0;-120.0;?;-312.0;-21.0
-458.0;-449.0;827.0;678.0;-422.0;-113.0;-128.0;-290.0;-12.0
-482.0;-446.0;813.0;702.0;-415.0;-114.0;-139.0;-271.0;-9.0
-486.0;-431.0;800.0;713.0;-412.0;-113.0;-135.0;-282.0;-8.0
-476.0;-403.0;802.0;686.0;-429.0;-106.0;-139.0;-283.0;-18.0
-460.0;-376.0;798.0;645.0;-436.0;-105.0;-131.0;-285.0;-3.0
-445.0;-374.0;799.0;617.0;-442.0;-97.0;-105.0;-246.0;9.0
-446.0;-377.0;801.0;607.0;-450.0;-95.0;-93.0;-283.0;0.0
-429.0;-359.0;807.0;601.0;-460.0;-94.0;-84.0;-282.0;0.0
-429.0;-332.0;807.0;619.0;-461.0;-90.0;-62.0;-264.0;-12.0
-417.0;-328.0;815.0;621.0;-469.0;-86.0;-80.0;-275.0;-17.0
-425.0;-340.0;811.0;636.0;?;-88.0;-91.0;-275.0;-9.0
-433.0;-343.0;815.0;636.0;?;-85.0;-80.0;-294.0;-6.0
-473.0;-339.0;817.0;625.0;?;-84.0;-57.0;-271.0;3.0
-461.0;-330.0;819.0;?;?;-84.0;-41.0;-268.0;19.0
-448.0;?;824.0;?;?;-81.0;-53.0;-272.0;25.0
-447.0;?;820.0;?;?;-78.0;-71.0;-267.0;17.0
-425.0;?;821.0;?;?;-77.0;-92.0;-276.0;20.0
-420.0;?;808.0;?;?;-75.0;?;-276.0;18.0
-455.0;?;804.0;?;?;-73.0;?;-268.0;13.0
-431.0;?;812.0;?;?;-73.0;?;-275.0;7.0
-395.0;?;814.0;?;?;-70.0;?;?;27.0
-411.0;?;814.0;?;?;?;?;?;9.0
-424.0;?;814.0;?;?;?;?;?;20.0
-418.0;?;814.0;589.0;-491.0;?;?;?;28.0
?;-309.0;813.0;591.0;-492.0;?;?;?;28.0
?;-301.0;810.0;593.0;-496.0;?;?;?;30.0
?;?;809.0;596.0;-499.0;-65.0;-51.0;?;38.0
?;?;810.0;601.0;-496.0;-64.0;-51.0;?;23.0
?;?;810.0;603.0;-500.0;-66.0;-51.0;?;37.0
?;?;811.0;596.0;-500.0;-66.0;-52.0;?;23.0
?;?;810.0;596.0;-502.0;-62.0;-63.0;?;11.0
?;?;812.0;598.0;-499.0;-64.0;?;?;22.0
?;?;811.0;606.0;-500.0;-64.0;?;?;17.0
?;?;798.0;598.0;-504.0;-63.0;?;?;20.0
?;-314.0;809.0;590.0;-495.0;-64.0;?;?;18.0
?;-314.0;808.0;590.0;-501.0;-64.0;?;?;27.0
?;-307.0;807.0;586.0;-496.0;-63.0;?;?;20.0
?;-313.0;810.0;587.0;-501.0;-64.0;?;?;9.0
?;-308.0;809.0;598.0;-496.0;-62.0;?;?;-10.0
?;-314.0;812.0;599.0;-500.0;-63.0;?;?;-7.0
?;-303.0;815.0;610.0;-491.0;-69.0;?;?;-3.0
?;-314.0;?;598.0;-492.0;-67.0;?;-285.0;-19.0
?;-308.0;?;594.0;-485.0;-69.0;?;-275.0;-6.0
?;-295.0;?;585.0;-477.0;-72.0;?;-265.0;-11.0
-420.0;-302.0;?;584.0;-473.0;-70.0;-80.0;-264.0;-5.0
-429.0;-293.0;?;590.0;-472.0;-71.0;-70.0;-256.0;4.0
-417.0;-303.0;?;590.0;-473.0;-74.0;-56.0;-264.0;16.0
-458.0;-303.0;?;595.0;-476.0;-72.0;-39.0;-253.0;19.0
-438.0;-304.0;?;595.0;-476.0;-71.0;-56.0;-255.0;25.0
-447.0;-307.0;?;592.0;-481.0;-73.0;-42.0;-237.0;24.0
-421.0;-311.0;?;596.0;-484.0;-71.0;-50.0;-244.0;15.0
-435.0;-309.0;?;595.0;-488.0;-71.0;-62.0;-262.0;38.0
-430.0;-306.0;?;595.0;-496.0;-71.0;-63.0;?;19.0
-434.0;-312.0;?;596.0;-498.0;-70.0;-47.0;-244.0;38.0
-430.0;-326.0;?;601.0;-496.0;-68.0;-39.0;-260.0;8.0
-440.0;-330.0;?;606.0;-498.0;-72.0;-47.0;-258.0;22.0
-436.0;-327.0;801.0;599.0;-502.0;-72.0;-62.0;-262.0;29.0
-427.0;-331.0;796.0;593.0;-501.0;-72.0;-41.0;-258.0;41.0
-406.0;-350.0;796.0;601.0;-498.0;-76.0;-70.0;-245.0;31.0
-394.0;-345.0;798.0;603.0;-494.0;-77.0;-51.0;-255.0;-3.0
-398.0;-332.0;799.0;600.0;-495.0;-77.0;-63.0;-247.0;0.0
-406.0;-329.0;793.0;597.0;-498.0;-82.0;-68.0;-274.0;-1.0
-397.0;-349.0;794.0;611.0;?;-85.0;-51.0;-254.0;-31.0
-409.0;-360.0;803.0;614.0;?;-89.0;-67.0;-268.0;-22.0
-447.0;-353.0;808.0;609.0;?;-95.0;-87.0;-262.0;-50.0
-411.0;-349.0;811.0;611.0;?;?;-108.0;-268.0;-64.0
-396.0;?;816.0;615.0;?;?;-103.0;-280.0;-75.0
-401.0;?;819.0;611.0;?;?;-91.0;-287.0;-59.0
-439.0;?;824.0;619.0;?;?;-116.0;-309.0;-65.0
-424.0;?;833.0;624.0;?;?;-115.0;-302.0;-66.0
-431.0;-372.0;838.0;620.0;?;?;-114.0;-287.0;-89.0
-450.0;-366.0;839.0;610.0;?;?;-145.0;?;?
-453.0;-342.0;838.0;622.0;?;-128.0;-155.0;?;?
-457.0;-335.0;845.0;621.0;?;-134.0;-124.0;?;?
-471.0;-328.0;845.0;622.0;?;-137.0;-130.0;?;?
-479.0;-334.0;851.0;630.0;?;-141.0;-172.0;?;?
-494.0;-329.0;842.0;635.0;?;-147.0;-170.0;?;?
-501.0;-472.0;880.0;643.0;-343.0;-152.0;-141.0;?;?
-478.0;-379.0;856.0;622.0;-331.0;-154.0;-128.0;?;?
-507.0;-289.0;849.0;601.0;?;-162.0;-105.0;?;50.0
-443.0;-293.0;845.0;596.0;?;-165.0;-47.0;?;94.0
-445.0;-252.0;842.0;590.0;?;-168.0;1.0;?;66.0
-483.0;-221.0;828.0;575.0;?;-177.0;-65.0;?;25.0
-484.0;-215.0;825.0;576.0;?;-186.0;-48.0;?;-41.0
-464.0;-205.0;842.0;560.0;?;-195.0;-116.0;?;-103.0
-463.0;-231.0;812.0;548.0;?;-211.0;-127.0;?;-156.0
-413.0;-236.0;834.0;566.0;?;-225.0;-425.0;-358.0;-287.0
-430.0;-225.0;801.0;569.0;?;-239.0;-354.0;-520.0;-361.0
-440.0;-243.0;797.0;589.0;?;-259.0;-326.0;-407.0;-386.0
-429.0;-332.0;827.0;596.0;?;-276.0;-427.0;-308.0;-442.0
-502.0;-355.0;832.0;638.0;?;-298.0;-459.0;-311.0;-529.0
-551.0;-410.0;854.0;680.0;-123.0;?;-487.0;-410.0;-528.0
-611.0;-451.0;843.0;675.0;-57.0;?;-499.0;-420.0;-517.0
-678.0;-500.0;805.0;661.0;-4.0;-365.0;-555.0;-380.0;-478.0
-682.0;?;808.0;669.0;50.0;-387.0;-529.0;-377.0;-446.0
-640.0;?;826.0;709.0;82.0;-403.0;-591.0;-390.0;-501.0
-652.0;?;845.0;731.0;60.0;-416.0;-624.0;-372.0;-482.0
-605.0;?;879.0;782.0;43.0;-424.0;-654.0;-409.0;-507.0
-568.0;?;893.0;805.0;0.0;-428.0;-647.0;-456.0;-562.0
-639.0;?;893.0;828.0;26.0;-432.0;-688.0;-458.0;-530.0
-690.0;?;909.0;874.0;32.0;-440.0;-655.0;-508.0;-480.0
-732.0;?;900.0;873.0;33.0;-446.0;-620.0;-490.0;-464.0
-734.0;?;928.0;854.0;65.0;-452.0;-575.0;-367.0;-525.0
-753.0;?;926.0;811.0;75.0;-459.0;-484.0;-439.0;-556.0
-786.0;?;888.0;761.0;53.0;-468.0;-540.0;-453.0;-526.0
-804.0;?;869.0;735.0;52.0;-475.0;?;-428.0;-513.0
-735.0;?;896.0;709.0;32.0;-485.0;?;-459.0;-527.0
-788.0;?;913.0;707.0;60.0;-490.0;?;-480.0;-538.0
-816.0;-516.0;905.0;686.0;76.0;-493.0;?;-501.0;-560.0
-804.0;-463.0;896.0;?;46.0;-499.0;?;-491.0;-550.0
-824.0;-492.0;881.0;?;54.0;?;?;-486.0;-538.0
-854.0;-496.0;885.0;?;54.0;?;?;-462.0;-550.0
-821.0;-527.0;881.0;?;69.0;?;-539.0;-481.0;-545.0
-812.0;-517.0;855.0;?;83.0;?;-540.0;-452.0;-518.0
-786.0;-524.0;861.0;?;88.0;?;-541.0;-473.0;-527.0
-735.0;-509.0;868.0;601.0;82.0;?;-526.0;-476.0;-518.0
-698.0;-505.0;872.0;590.0;84.0;?;-537.0;-475.0;?
-722.0;-508.0;886.0;589.0;75.0;?;-510.0;-486.0;?
-739.0;-483.0;884.0;601.0;58.0;?;-507.0;-495.0;?
-745.0;-492.0;889.0;643.0;58.0;?;-493.0;-463.0;?
-769.0;?;?;668.0;62.0;?;-482.0;-441.0;?
-755.0;?;?;668.0;56.0;?;-490.0;-442.0;?
-731.0;?;?;659.0;35.0;?;-449.0;-458.0;?
-741.0;?;893.0;644.0;23.0;?;-445.0;-462.0;?
-735.0;?;893.0;634.0;-2.0;?;-435.0;-422.0;-385.0
-732.0;?;898.0;632.0;-13.0;-460.0;-445.0;-424.0;-379.0
-743.0;?;893.0;634.0;-19.0;-452.0;-435.0;?;-379.0
-691.0;?;?;634.0;?;-447.0;-443.0;?;-355.0
-705.0;?;?;624.0;?;-441.0;-405.0;?;-347.0
-709.0;-390.0;?;?;?;-435.0;-420.0;-430.0;-326.0
-702.0;-406.0;?;?;?;-434.0;-435.0;-414.0;-293.0
