InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE EuY
-2707;380;143.0;18;-4786;-141.0;?;482;-380;?;-2707;?;?
-3261;713;113.0;601;1;-185.0;?;864;-713;?;-3261;?;?
-1606;626;130.0;0;3201;?;578;1202;-626;3201;-1606;?;?
-620;529;102.0;-470;509;-175.0;1514;699;-529;509;-620;?;?
-311;225;152.0;2;291;-219.0;647;765;-225;291;-311;35;?
-158;130;181.0;44;306;-199.0;586;765;-130;306;-158;30;-39
-111;100;169.0;-41;-56;-79.0;767;706;-100;-56;-111;-18;-39
-90;40;195.0;54;226;-146.0;584;753;-40;226;-90;19;-39
-93;42;238.0;10;23;?;693;706;-42;23;-93;9;-40
-44;9;?;17;30;?;632;755;-9;30;-44;26;-40
-6;34;?;10;?;?;657;742;-34;?;-6;-10;-40
?;41;?;15;?;?;666;727;?;?;-38;?;-40
?;12;?;20;?;?;647;736;?;?;-50;?;-40
?;27;?;13;?;?;663;731;?;?;-13;?;-40
?;48;?;20;?;?;654;729;?;?;-4;?;-40
?;28;?;14;?;?;660;734;?;?;-6;?;-40
?;2;164.0;12;?;?;666;732;?;?;-6;?;-40
?;-8;131.0;23;?;?;652;728;?;?;1;?;?
?;-17;76.0;18;?;?;653;733;?;?;-2;?;?
?;-22;79.0;17;?;?;659;729;?;?;-35;?;?
?;-19;91.0;19;?;?;?;729;?;?;-9;?;?
9;-21;62.0;12;-34;?;?;738;?;?;9;?;?
-26;-10;101.0;12;-7;?;?;738;?;?;-26;?;?
-2;-11;46.0;11;-14;-329.0;?;741;11;?;-2;?;?
1;-47;-12.0;23;-11;-349.0;?;736;47;?;1;?;?
21;-11;-99.0;24;-8;-186.0;648;729;11;?;21;?;?
6;27;-126.0;17;2;-226.0;650;738;-27;?;6;?;?
-46;12;-143.0;24;23;-339.0;647;731;-12;?;-46;?;?
0;13;-188.0;23;-13;-363.0;654;727;-13;?;0;?;?
9;-13;-160.0;13;-17;-333.0;648;745;13;-17;9;?;?
-8;-29;-177.0;-5;7;-225.0;671;748;29;7;-8;?;?
-62;-73;-79.0;-2;-29;-188.0;657;756;73;-29;-62;-14;?
-77;-107;-152.0;18;-28;-281.0;628;755;107;-28;-77;-5;?
9;-47;-243.0;25;-7;?;645;732;47;-7;9;7;?
?;-29;-207.0;29;-17;?;636;734;29;-17;16;0;?
8;-54;-226.0;29;5;?;635;735;54;5;8;-6;?
12;-30;-282.0;20;-15;?;649;735;?;-15;12;-6;?
-27;28;38.0;11;6;?;650;746;?;6;-27;-8;?
-33;24;228.0;13;30;?;653;740;?;30;-33;-1;?
-28;-9;31.0;20;-17;?;650;734;?;-17;-28;7;?
-54;19;131.0;19;0;?;648;737;?;0;?;11;?
-53;16;233.0;21;-6;?;646;735;?;-6;?;9;-39
-39;-18;93.0;24;-14;?;639;737;?;-14;?;9;-39
-34;13;67.0;19;?;?;645;739;?;16;?;8;-39
-23;49;57.0;16;?;?;652;737;?;10;?;6;-39
-5;33;25.0;18;?;?;646;740;?;-7;?;5;-39
21;14;-58.0;20;?;?;648;736;?;?;?;3;-39
32;12;-97.0;21;?;?;646;735;-12;?;?;2;-39
40;16;-30.0;16;?;37.0;649;739;-16;?;?;3;-39
40;26;28.0;16;?;37.0;651;738;-26;?;?;?;-39
6;5;-4.0;21;-21;-20.0;648;735;-5;?;?;?;-39
5;2;-11.0;19;4;-53.0;650;736;-2;?;5;?;-39
26;26;-10.0;15;6;-81.0;653;737;-26;?;?;?;-39
-6;-11;-1.0;12;-1;-110.0;660;735;11;-1;?;?;-39
-17;-13;-70.0;17;16;-94.0;659;730;13;16;?;?;-39
-19;-19;-115.0;24;3;-29.0;647;730;19;3;?;?;-39
4;-24;-49.0;24;-15;-5.0;645;?;24;-15;?;?;-39
34;23;-23.0;20;4;7.0;648;?;-23;4;34;?;-39
-12;-2;28.0;18;5;-35.0;649;?;2;5;-12;?;-39
10;-8;33.0;16;5;?;655;734;8;5;10;-7;-39
7;2;6.0;17;-5;?;654;734;-2;-5;7;1;-39
-52;-8;-45.0;18;-16;?;652;?;8;-16;-52;2;-39
-29;30;-38.0;18;-5;?;654;?;-30;-5;-29;1;-39
-6;35;-67.0;16;-16;?;654;?;-35;-16;-6;?;-39
-5;21;-41.0;16;-12;?;654;?;-21;-12;-5;?;-39
-18;31;-25.0;23;13;?;643;?;-31;13;-18;?;-39
-30;2;32.0;25;2;?;642;?;-2;2;-30;?;-39
-25;-1;32.0;20;-22;?;652;?;1;-22;-25;?;-39
-39;36;30.0;17;-14;?;651;?;-36;-14;-39;?;-39
-38;15;-10.0;21;-6;?;648;734;-15;-6;-38;-3;-39
-29;5;-1.0;22;5;?;651;730;-5;5;-29;-5;-39
-64;37;-6.0;?;46;?;661;736;-37;46;-64;1;-39
-47;46;14.0;?;48;?;?;730;-46;48;-47;2;-39
-30;45;-37.0;?;32;?;?;726;-45;32;-30;4;-39
-57;31;-7.0;?;34;?;?;736;-31;34;-57;6;-39
-29;13;24.0;?;34;?;?;736;-13;34;-29;-1;-39
-28;15;64.0;17;47;-77.0;?;733;-15;47;-28;0;-39
-44;1;73.0;14;18;-84.0;?;731;-1;18;-44;11;-39
-32;15;59.0;23;-19;-82.0;?;722;-15;-19;-32;12;-39
-56;34;42.0;23;-10;-67.0;?;726;-34;-10;-56;8;-39
-42;11;44.0;12;18;-50.0;660;736;-11;18;-42;12;-39
-6;21;69.0;18;43;-56.0;656;?;-21;43;?;22;-39
-46;36;54.0;20;37;-81.0;655;?;-36;37;?;26;-39
-58;?;41.0;18;39;-81.0;660;?;?;39;?;16;-39
-65;?;30.0;24;50;-107.0;658;?;?;50;?;24;-39
-59;38;20.0;18;75;-136.0;661;?;?;75;?;31;-39
-38;48;-10.0;13;94;-146.0;661;?;?;94;?;23;-39
-57;62;0.0;?;60;-151.0;660;719;?;60;-57;27;-39
-25;8;-11.0;?;49;-124.0;667;716;?;49;-25;28;-39
-69;71;23.0;?;68;-114.0;655;739;?;68;-69;37;-39
-76;99;34.0;?;72;-97.0;653;737;?;72;-76;37;-39
22;20;20.0;?;13;-102.0;667;712;?;13;22;30;-39
12;24;14.0;?;-46;-99.0;667;712;?;-46;12;38;-40
0;7;23.0;?;-13;-101.0;670;718;?;-13;0;38;-40
17;6;49.0;?;-6;-99.0;671;713;?;-6;17;39;-40
3;44;50.0;?;-26;?;672;716;?;-26;3;34;-40
13;15;42.0;?;-28;?;678;715;-15;-28;13;34;-40
36;-9;47.0;?;-37;?;672;717;9;-37;36;39;-40
?;13;51.0;?;-26;?;667;721;-13;-26;13;30;-40
?;15;50.0;21;-17;?;672;712;-15;-17;-24;27;-40
?;-3;32.0;19;-4;?;?;716;3;-4;-10;29;-40
?;-14;-10.0;13;11;?;?;724;14;11;13;31;-40
-7;-3;13.0;17;-3;-118.0;?;719;3;-3;-7;28;-40
-14;-1;38.0;23;-4;-117.0;?;?;1;-4;-14;32;-40
3;-9;35.0;25;4;-96.0;661;?;9;4;3;44;-40
-12;2;77.0;23;-6;-93.0;663;?;-2;-6;-12;30;-40
-12;-15;40.0;18;8;-86.0;?;?;15;8;-12;19;-40
21;?;11.0;18;7;-86.0;?;?;11;7;21;28;-40
-1;?;40.0;22;-26;-84.0;?;?;0;?;-1;36;-40
-13;?;24.0;21;-9;-80.0;?;?;8;?;-13;35;-40
4;?;-23.0;18;14;-121.0;?;?;-22;?;4;28;-40
-31;?;-19.0;18;?;-113.0;666;721;-28;?;-31;28;-40
-22;?;-2.0;19;?;-87.0;663;722;-8;?;-22;32;-40
2;?;8.0;18;?;-113.0;669;719;4;?;2;30;-40
6;?;3.0;18;-1;-118.0;670;717;10;?;6;31;-40
-1;?;-10.0;17;15;-133.0;670;719;10;?;-1;34;-40
-36;?;-1.0;13;5;-121.0;675;720;10;?;-36;36;-40
-8;?;10.0;15;3;-100.0;670;721;1;?;-8;38;-40
10;?;10.0;16;8;-128.0;671;719;-3;?;10;31;-40
1;?;10.0;18;22;-125.0;673;715;-2;?;1;22;-40
1;?;26.0;14;1;-83.0;?;719;?;?;1;29;-40
-30;-23;50.0;11;-37;-98.0;?;724;?;?;-30;36;-40
-39;-32;39.0;20;-19;-131.0;?;722;?;?;-39;38;-40
-13;-13;39.0;21;-12;-113.0;?;721;?;?;-13;?;-40
1;-10;51.0;23;-16;-109.0;?;719;?;?;1;?;-40
6;-3;73.0;24;3;-51.0;?;720;?;?;6;?;-40
17;17;51.0;17;1;-100.0;?;724;?;?;17;?;-40
12;11;81.0;19;6;-82.0;?;723;?;?;12;?;-40
-5;2;55.0;20;15;-101.0;?;723;?;?;-5;?;-40
-13;-4;77.0;18;-4;-65.0;?;723;?;?;-13;?;-40
-30;-19;102.0;17;9;-91.0;?;724;19;9;-30;?;-40
-36;-16;100.0;17;30;-146.0;?;722;?;?;-36;?;-40
-25;?;92.0;?;23;-111.0;?;722;?;?;-25;?;-40
-27;-9;91.0;?;24;-126.0;?;721;?;?;-27;36;?
-28;1;80.0;?;?;-183.0;?;719;?;?;-28;42;?
-20;-7;60.0;?;?;-187.0;666;727;?;-15;-20;37;?
-14;-5;74.0;?;?;-152.0;672;721;?;-9;-14;39;?
-21;3;81.0;?;?;-173.0;667;715;?;-9;-21;46;?
-27;1;82.0;?;?;-186.0;660;720;?;-17;-27;41;?
-27;-10;100.0;?;?;-135.0;662;722;?;-16;-27;40;?
-37;-22;130.0;?;?;-123.0;662;729;?;15;-37;41;?
-26;0;124.0;?;?;-140.0;659;725;?;64;-26;39;?
-6;-13;123.0;?;?;-127.0;667;723;?;?;-6;53;?
-15;-11;120.0;?;-2;-109.0;665;722;?;?;-15;64;?
-41;14;155.0;?;19;-120.0;657;722;-14;?;-41;51;?
-37;13;116.0;?;14;-139.0;657;722;-13;?;-37;55;-40
-9;34;136.0;?;-4;-149.0;651;710;-34;?;-9;77;-40
-13;12;108.0;26;-12;-127.0;658;715;-12;?;-13;60;-40
?;8;126.0;22;-14;?;664;716;-8;?;-11;41;-40
9;26;132.0;38;16;-137.0;655;703;-26;?;9;46;-40
2;24;142.0;30;-7;-154.0;661;709;-24;?;2;43;-40
13;24;148.0;17;-56;-124.0;667;721;-24;-56;13;40;-40
35;-15;146.0;22;-31;-120.0;658;722;15;-31;35;45;-40
?;6;154.0;22;-33;-127.0;665;716;-6;-33;?;49;-40
?;53;117.0;15;-21;-139.0;673;716;-53;-21;-6;45;-40
?;17;?;15;8;-115.0;676;715;-17;8;-25;42;-40
?;4;?;17;-20;-141.0;677;711;-4;-20;-34;42;-40
?;3;?;25;-27;-166.0;662;715;-3;-27;11;40;-40
?;-32;?;30;-24;-117.0;655;713;32;-24;23;43;-40
?;2;?;23;-29;-137.0;663;716;-2;-29;-19;38;-40
-17;23;134.0;16;-18;-177.0;669;721;-23;-18;-17;41;-40
9;-6;93.0;19;-2;-166.0;668;718;6;-2;9;46;-40
2;3;107.0;21;-8;-136.0;665;718;-3;-8;2;42;-40
-6;2;118.0;17;-7;-138.0;667;?;-2;-7;-6;44;-40
-7;-1;150.0;16;14;-111.0;668;721;?;14;-7;44;-40
-7;9;113.0;18;1;-126.0;669;717;?;1;-7;44;-40
-2;11;132.0;15;-4;-127.0;667;724;-11;-4;-2;43;-40
19;-3;161.0;17;-12;-120.0;666;722;3;-12;19;43;-40
-13;4;162.0;20;-24;-135.0;671;713;-4;-24;-13;46;-40
-40;23;158.0;19;2;-113.0;666;719;-23;2;-40;44;-40
32;-2;151.0;25;-8;-97.0;662;715;2;-8;32;47;-40
23;0;146.0;18;-14;?;672;714;0;-14;23;42;-40
-14;38;?;14;21;?;668;723;-38;21;-14;37;-40
11;9;?;14;19;?;664;728;-9;19;11;38;-40
25;-7;?;12;-7;?;673;723;7;-7;25;38;-40
27;31;?;21;-16;?;668;715;-31;-16;27;44;-40
-11;14;158.0;17;-16;?;666;721;-14;-16;-11;42;-40
-2;-10;144.0;18;-16;?;664;722;10;-16;?;45;-40
9;-12;151.0;23;-15;?;660;718;12;-15;?;45;-40
-20;-19;?;16;-1;?;667;722;19;-1;?;40;-40
5;14;?;14;4;-107.0;667;726;-14;4;?;42;-40
17;27;?;14;-6;-102.0;665;727;-27;-6;?;35;-40
-4;-5;?;13;3;-73.0;668;725;5;3;?;32;-40
-3;0;?;17;-2;-99.0;668;720;0;-2;?;43;-40
6;?;?;19;-2;-59.0;666;719;-18;-2;?;?;-40
3;?;?;19;3;-63.0;667;719;-25;3;?;?;-40
4;?;?;17;-6;-110.0;667;?;-12;-6;?;?;-40
-2;?;?;18;11;-127.0;667;?;11;11;?;?;-40
-36;?;?;23;17;-113.0;664;?;-12;17;?;?;-40
-44;-8;?;22;14;-111.0;662;?;8;14;?;?;-40
4;-10;?;20;11;-125.0;664;?;10;11;?;?;-40
8;24;?;23;-9;-118.0;665;?;-24;-9;?;?;-40
-17;-9;?;21;-6;-105.0;663;719;9;-6;?;?;-40
2;2;?;17;5;-123.0;666;721;-2;5;?;?;-40
-15;33;115.0;15;0;-123.0;669;722;-33;0;?;?;-40
-25;-4;108.0;18;21;-108.0;669;718;4;21;?;?;-40
3;-18;130.0;18;33;-125.0;669;718;18;33;?;?;-40
14;5;122.0;14;11;-119.0;669;724;-5;11;14;?;-40
5;23;121.0;14;4;-100.0;669;724;-23;4;5;38;-40
-31;36;142.0;15;-3;-101.0;667;724;-36;-3;-31;44;-40
-29;9;136.0;17;-4;-117.0;667;720;-9;-4;-29;41;-40
-10;-19;102.0;?;12;-109.0;666;719;19;12;-10;36;-40
-22;0;123.0;?;-7;-120.0;668;718;0;-7;-22;40;-40
-26;12;105.0;?;-25;-117.0;668;715;?;-25;-26;44;-40
-8;2;123.0;19;-7;-118.0;?;721;?;-7;-8;38;-40
5;-1;145.0;14;3;-118.0;?;723;?;3;5;35;-40
-2;15;134.0;17;8;-115.0;?;723;?;8;-2;40;-40
18;28;136.0;18;-9;-103.0;?;722;?;-9;18;43;-40
18;19;143.0;15;-28;?;?;721;?;-28;18;41;-40
5;12;129.0;22;-15;?;?;719;?;-15;?;40;-40
23;13;103.0;23;-15;?;?;717;?;-15;?;44;-40
15;4;115.0;15;-11;?;?;722;?;-11;?;44;-40
19;0;139.0;17;4;?;664;723;?;4;?;38;?
-4;2;141.0;16;-4;?;666;723;?;-4;?;45;?
-8;2;131.0;31;-34;-118.0;659;709;?;-34;?;50;?
35;13;132.0;?;-23;-108.0;654;700;-13;-23;?;44;?
17;4;139.0;?;-4;-101.0;666;721;-4;-4;?;42;?
12;-13;121.0;?;-42;-109.0;661;723;13;-42;?;37;-40
1;7;131.0;?;-23;-110.0;661;716;-7;-23;?;38;-40
?;2;116.0;?;15;-105.0;669;721;-2;15;-21;38;?
?;-24;111.0;20;-1;-103.0;666;718;24;-1;-1;36;?
?;-8;116.0;19;-6;-109.0;671;715;8;-6;-8;40;?
?;-7;141.0;17;-14;-114.0;672;717;7;-14;-18;38;?
?;-21;133.0;20;-24;-113.0;666;718;21;-24;-12;43;?
?;-14;134.0;25;-40;-117.0;664;712;?;-40;-22;41;?
?;-9;114.0;22;-97;-128.0;669;713;?;-97;47;37;?
?;-10;125.0;4;-157;-99.0;687;720;10;-157;123;52;?
?;-10;126.0;8;-146;-116.0;682;720;10;-146;114;47;?
?;-36;103.0;27;-102;-110.0;651;724;36;-102;100;24;?
?;-62;100.0;19;-82;-117.0;653;732;62;-82;46;16;?
?;-17;121.0;14;-29;-109.0;657;734;17;-29;3;7;?
?;16;111.0;18;-9;-118.0;651;736;-16;-9;-15;16;-40
?;-18;132.0;12;-38;-106.0;660;735;18;-38;-26;27;-40
-27;-31;118.0;17;5;-104.0;658;732;31;5;-27;13;-40
-40;-21;125.0;18;31;-115.0;654;733;21;31;-40;18;-40
-3;-22;129.0;11;-12;-99.0;662;735;22;-12;-3;25;-40
-19;-8;?;20;-4;-98.0;654;730;8;-4;-19;15;-40
-46;23;?;24;-21;-109.0;647;730;-23;-21;-46;22;-40
-12;20;?;17;-29;-111.0;655;733;-20;-29;-12;21;-40
-26;12;?;20;14;-100.0;658;728;-12;14;-26;11;-40
-45;32;?;18;-19;-92.0;660;726;-32;-19;-45;28;-40
-46;32;?;14;-11;-109.0;660;731;-32;-11;-46;29;-40
-12;49;135.0;17;1;-114.0;653;734;-49;1;-12;12;-40
1;68;128.0;22;-34;-114.0;650;731;-68;-34;1;9;-40
-15;39;111.0;24;-9;-113.0;?;725;-39;-9;-15;12;-40
-6;13;102.0;21;14;-100.0;?;727;-13;14;-6;21;-40
-18;1;110.0;?;-7;-109.0;?;731;-1;-7;-18;25;-40
10;18;101.0;?;-32;-91.0;?;728;-18;-32;10;17;-40
22;46;92.0;?;-7;-94.0;?;723;-46;-7;22;15;-40
1;19;116.0;?;-20;-118.0;?;726;-19;-20;1;14;-40
16;-10;129.0;?;-55;-121.0;?;727;10;-55;16;11;-40
15;1;122.0;?;-18;-122.0;662;731;-1;-18;15;?;-40
15;-31;111.0;?;-22;-113.0;664;733;31;-22;15;?;-40
?;-52;93.0;?;-62;-124.0;665;721;52;-62;41;?;-40
?;-28;120.0;?;-63;-102.0;663;726;28;-63;?;?;-40
?;-7;126.0;?;-39;-96.0;658;742;7;-39;?;?;-40
?;?;155.0;?;-41;-90.0;649;734;61;-41;?;?;-40
?;?;127.0;?;-94;-90.0;661;726;52;-94;?;?;-40
?;?;128.0;?;-64;-94.0;671;736;16;-64;?;?;-39
?;-156;136.0;?;-23;-75.0;632;749;156;-23;?;?;-40
?;0;162.0;?;-195;-75.0;671;739;0;-195;?;?;-39
119;-285;116.0;?;-359;-55.0;635;818;285;-359;?;?;-39
548;-234;139.0;?;-835;-97.0;774;899;234;-835;?;?;-39
2678;1014;110.0;?;-2345;-127.0;926;?;-1014;-2345;?;?;-40
3620;1248;49.0;?;-3345;-154.0;860;?;-1248;-3345;?;557;-40
4679;879;38.0;?;-1269;-157.0;1377;?;-879;-1269;?;608;-40
4255;484;30.0;?;2557;-167.0;1119;?;-484;2557;?;144;-42
1583;-28;29.0;?;4279;-119.0;255;?;28;4279;?;-50;-48
357;-37;36.0;240;3763;-118.0;356;?;37;3763;357;-81;-52
-56;-507;68.0;227;2936;-103.0;345;?;507;2936;-56;-103;-54
-59;-1196;48.0;317;1615;-74.0;277;848;1196;1615;-59;88;-54
-17;-1612;63.0;176;778;-60.0;435;892;1612;778;-17;279;?
-340;-1945;29.0;5;1251;-104.0;572;942;1945;1251;-340;313;?
-495;-2302;20.0;-85;1933;-102.0;651;913;2302;1933;-495;281;?
-457;-2000;6.0;-133;2119;-107.0;706;892;2000;2119;-457;107;?
-521;-1444;-54.0;-325;1793;-87.0;?;1000;1444;1793;-521;-61;?
-909;-1898;-1.0;-417;1443;-32.0;?;1033;1898;1443;-909;-175;?
?;-2031;38.0;-133;1140;-34.0;?;495;2031;1140;-530;-428;?
?;-2208;22.0;299;896;-45.0;?;217;2208;896;73;-418;?
?;-1523;0.0;876;685;-55.0;?;-649;1523;685;893;-387;?
?;1361;29.0;1786;535;-23.0;?;-1301;-1361;535;1642;-304;?
?;3081;10.0;781;86;29.0;?;616;-3081;86;1027;183;-25
?;2931;18.0;-1897;-804;25.0;?;1707;-2931;-804;858;62;-33
?;2125;-18.0;-1307;-604;0.0;?;1034;-2125;-604;671;-227;-37
?;1360;-35.0;338;33;-30.0;?;789;-1360;33;?;-117;-37
?;1641;-72.0;-93;-154;-30.0;?;809;-1641;-154;?;-177;-37
?;1563;-56.0;-10;-113;-48.0;628;808;-1563;-113;?;-161;-37
?;375;-45.0;56;61;-24.0;596;714;-375;61;?;-24;-41
?;9;-68.0;-47;-30;-50.0;807;705;-9;-30;?;36;-42
53;194;-37.0;72;-75;-57.0;530;752;-194;-75;?;24;-42
12;44;-42.0;-24;-27;-48.0;725;735;-44;-27;?;0;-42
5;55;-36.0;16;-21;-89.0;656;732;-55;-21;?;9;-42
5;48;19.0;24;-28;-21.0;649;730;-48;-28;?;15;-42
-10;38;1.0;11;44;-14.0;666;732;?;44;?;14;-42
-30;40;45.0;20;34;5.0;656;726;?;34;-30;24;-42
-7;37;159.0;21;-13;72.0;656;726;-37;-13;-7;?;-42
16;53;339.0;21;-16;123.0;657;725;-53;-16;16;?;-42
28;46;435.0;26;-52;255.0;658;719;-46;-52;28;?;-42
28;66;237.0;21;-77;61.0;658;726;-66;-77;28;?;-42
-33;80;-208.0;12;-63;-381.0;668;727;-80;-63;-33;?;-42
-6;135;-323.0;36;-75;-197.0;645;?;-135;-75;-6;?;-43
16;61;-499.0;-20;-81;127.0;708;?;-61;-81;16;?;-43
46;205;-534.0;56;-125;-142.0;634;?;-205;-125;46;?;-43
130;590;-434.0;50;-170;-419.0;642;?;-590;-170;130;?;-44
21;903;-446.0;3;-186;?;679;?;-903;-186;21;-1;-46
-30;1385;-458.0;104;-249;?;517;?;-1385;-249;-30;-170;-48
209;2032;-425.0;-89;-342;?;710;?;-2032;-342;209;-107;-51
406;3487;-413.0;304;-727;?;404;?;-3487;-727;406;177;-56
1188;4846;-352.0;?;-1852;?;1290;?;-4846;-1852;1188;189;-64
1546;4697;-246.0;?;-2135;?;3055;?;-4697;-2135;1546;-160;?
1032;3708;-166.0;?;-2021;?;2350;?;-3708;-2021;1032;-407;?
1394;2414;-122.0;?;-3003;?;1313;295;-2414;-3003;1394;-120;?
1282;1636;-25.0;?;-1965;?;812;542;-1636;-1965;1282;?;?
1020;1070;57.0;?;-45;?;258;594;-1070;-45;1020;?;-62
1146;83;334.0;?;595;?;31;506;-83;595;1146;?;-63
352;-981;229.0;?;1205;?;-245;407;981;1205;352;?;-65
-130;-1973;217.0;?;1034;?;-165;435;1973;1034;-130;?;-68
-299;-2601;1066.0;?;812;-93.0;?;461;2601;812;-299;?;-70
-732;-3320;-154.0;?;1146;-372.0;?;?;3320;1146;-732;1;-71
-902;-4120;-738.0;?;1373;-27.0;?;?;4120;1373;-902;47;-71
-1162;-4398;-194.0;211;1528;-144.0;?;?;4398;1528;-1162;45;-67
-1823;-4230;-10.0;-223;1393;?;?;?;4230;1393;-1823;-230;-59
-2556;-4102;-59.0;-617;1415;?;?;?;4102;1415;?;-286;-53
-2380;-3946;-98.0;-1257;1011;?;?;?;3946;1011;?;67;?
-1710;-3368;-51.0;-1150;-377;?;?;?;3368;?;?;-646;?
-3671;-3686;-28.0;-2027;501;?;?;?;3686;?;?;-702;?
-1943;-4034;-40.0;871;1334;?;?;-763;4034;?;?;-1062;?
841;-2211;-11.0;3773;-1444;?;?;-3380;2211;?;?;-2141;?
-3023;236;-10.0;-879;-2914;?;-1906;3067;-236;?;?;-1275;?
-1339;2285;-21.0;-1204;-1969;?;-1963;3374;-2285;-1969;?;-984;?
2317;3976;-16.0;-496;-1425;?;1809;855;-3976;-1425;?;8;?
819;3060;-37.0;-2139;-922;?;?;2079;-3060;-922;?;403;-36
426;848;-94.0;-361;-310;?;?;796;-848;-310;?;-806;-38
72;276;-134.0;21;-33;?;?;725;-276;-33;?;-62;-39
-152;229;-139.0;-98;128;-158.0;?;848;-229;128;?;198;-40
36;98;-170.0;143;87;-148.0;?;591;-98;87;?;-34;?
17;148;-52.0;-75;-36;-65.0;?;816;-148;-36;17;150;?
83;89;-422.0;?;-16;-74.0;?;670;-89;-16;83;1;?
24;63;-307.0;?;-41;-113.0;?;730;-63;?;24;59;?
63;5;-59.0;?;-47;?;?;730;-5;-47;63;29;?
?;27;-91.0;?;-52;?;?;710;-27;-52;43;22;?
?;58;-34.0;?;-57;?;?;?;-58;-57;37;51;-41
?;24;106.0;20;-51;?;?;?;-24;-51;8;29;-41
?;44;555.0;24;-19;?;?;?;-44;-19;-69;40;-41
?;79;409.0;30;40;?;?;706;-79;40;-73;42;-41
?;87;-664.0;12;65;?;?;717;-87;65;-73;42;-41
?;98;-975.0;19;64;-837.0;683;703;-98;64;-90;41;-41
?;133;-848.0;37;27;-545.0;658;703;-133;27;-43;35;-41
?;233;?;-2;0;?;692;721;-233;0;-119;49;-42
?;380;?;39;36;?;651;707;-380;36;-111;30;-42
?;574;?;20;-16;-542.0;673;707;-574;-16;-128;92;-43
?;?;?;-14;-87;-485.0;739;676;-1060;-87;-211;242;-46
?;?;?;83;-44;-488.0;660;622;-1782;-44;-123;160;-47
?;?;?;30;-309;-433.0;671;743;-2909;-309;-241;1;-55
?;?;?;127;-890;-446.0;483;881;-5028;-890;195;98;-57
?;?;?;-221;-500;-18.0;1299;524;-344;-500;517;367;-43
?;?;?;-54;-93;10.0;499;916;-205;-93;202;-549;-44
151;?;?;-19;-156;24.0;782;690;-99;?;151;57;-44
-113;?;-129.0;0;173;-80.0;626;776;-101;?;-113;-99;-44
-74;?;-139.0;18;96;-135.0;645;742;-38;?;-74;17;-44
-40;31;-172.0;27;91;-69.0;666;716;-31;?;?;73;-44
-118;2;-225.0;7;144;-7.0;630;767;-2;?;-118;?;-44
-99;-11;-132.0;8;75;-4.0;664;740;11;?;-99;?;-44
-23;44;-37.0;44;12;0.0;626;724;-44;?;-23;?;-44
40;17;-14.0;24;-62;10.0;?;736;-17;?;40;?;-44
-31;67;63.0;27;20;-18.0;?;740;-67;?;-31;?;-44
-23;163;206.0;20;11;?;?;730;-163;?;-23;?;-44
-16;95;226.0;13;22;?;?;740;-95;?;-16;?;-44
-7;254;440.0;-4;-35;?;?;720;-254;?;-7;?;-45
-37;117;404.0;40;-88;?;?;737;-117;?;-37;?;-44
46;399;-641.0;-17;-137;?;?;754;-399;-137;46;?;-45
-185;1124;?;7;-87;?;?;799;-1124;-87;-185;21;-47
-546;1523;?;105;-75;?;?;924;-1523;-75;-546;92;-47
36;2987;-607.0;-108;-506;-493.0;?;857;-2987;-506;?;126;-53
-178;3258;-525.0;338;-20;-544.0;?;805;-3258;-20;?;126;-52
474;4385;-457.0;-379;-1042;-580.0;?;834;-4385;-1042;?;100;-58
1014;6867;-447.0;?;-2887;-603.0;?;939;-6867;-2887;?;17;-75
-1144;3986;-453.0;?;-1872;-586.0;1544;1399;-3986;-1872;-1144;179;-75
-1321;-523;-512.0;?;-1178;-486.0;1140;1457;523;-1178;-1321;551;-71
-540;-1437;-528.0;?;-571;?;632;787;1437;?;-540;578;-71
-313;-1563;-523.0;?;309;?;?;563;1563;?;-313;432;-70
143;-2581;-344.0;?;474;?;?;709;2581;?;143;255;-70
-967;-3415;-124.0;?;1235;?;?;599;3415;?;-967;-33;-68
-1498;-3756;8.0;?;1535;?;?;703;3756;?;-1498;-114;-64
-1291;-4068;495.0;?;1419;?;?;889;4068;?;-1291;-114;-60
-2456;-4100;993.0;?;1545;?;?;832;4100;?;-2456;-186;-52
-1837;-4358;214.0;?;1834;?;?;1341;4358;?;?;161;-45
-2310;-4506;405.0;-1290;2601;?;?;1416;4506;?;?;114;-36
-1063;-4603;638.0;-999;3410;-135.0;?;968;4603;?;?;103;-25
930;-4263;137.0;477;3616;-660.0;?;-209;4263;?;?;-193;-17
-4631;-1868;-474.0;2669;1420;-74.0;2158;-1760;1868;?;-4631;-1334;-10
5;708;-311.0;486;-2942;-25.0;1260;466;-708;-2942;5;-34;-10
7982;3099;-289.0;-231;-2355;-368.0;-87;1246;-3099;-2355;7982;-238;-16
