InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
-618.0;-746.0;686.0;-689.0;-833.0;-278.0;207.0;580.0;550.0;641.0
-617.0;-750.0;679.0;-683.0;-830.0;-281.0;201.0;580.0;553.0;660.0
-610.0;-758.0;665.0;-679.0;-829.0;-289.0;197.0;583.0;555.0;684.0
-603.0;-769.0;652.0;-681.0;-829.0;-285.0;192.0;587.0;553.0;705.0
-595.0;-778.0;640.0;-688.0;-829.0;-284.0;195.0;594.0;552.0;719.0
-586.0;-788.0;628.0;-697.0;-826.0;-291.0;204.0;600.0;551.0;731.0
-576.0;-801.0;625.0;-703.0;-825.0;-296.0;212.0;605.0;545.0;740.0
-566.0;-814.0;627.0;-709.0;-825.0;-302.0;223.0;607.0;538.0;748.0
-556.0;-825.0;630.0;-716.0;-824.0;-309.0;234.0;609.0;529.0;756.0
-548.0;-834.0;631.0;-724.0;-823.0;-315.0;245.0;608.0;521.0;761.0
-541.0;-839.0;632.0;-732.0;-823.0;-319.0;255.0;605.0;512.0;765.0
-537.0;-841.0;631.0;-738.0;-824.0;-321.0;263.0;602.0;503.0;768.0
-534.0;-842.0;629.0;-743.0;-827.0;-324.0;273.0;600.0;496.0;772.0
-531.0;-842.0;627.0;-745.0;-830.0;-329.0;283.0;599.0;492.0;774.0
-529.0;-842.0;627.0;-746.0;-832.0;-332.0;291.0;598.0;491.0;774.0
-529.0;-839.0;630.0;-746.0;-834.0;-332.0;297.0;600.0;494.0;771.0
-534.0;-835.0;633.0;-745.0;-834.0;-332.0;303.0;602.0;500.0;768.0
-541.0;-830.0;637.0;-744.0;-833.0;-343.0;319.0;604.0;509.0;765.0
-550.0;-822.0;645.0;-742.0;-832.0;-351.0;327.0;609.0;517.0;757.0
-591.0;-798.0;657.0;-711.0;-814.0;-334.0;294.0;625.0;562.0;712.0
-582.0;-807.0;649.0;-718.0;-811.0;-345.0;303.0;629.0;556.0;724.0
-576.0;-814.0;647.0;-723.0;-808.0;?;315.0;632.0;547.0;733.0
-571.0;-818.0;649.0;-729.0;-806.0;?;326.0;635.0;537.0;741.0
-563.0;-820.0;649.0;-736.0;-803.0;?;337.0;633.0;523.0;749.0
-550.0;-823.0;643.0;-743.0;-803.0;?;344.0;628.0;505.0;756.0
-540.0;-822.0;631.0;-751.0;-802.0;?;355.0;618.0;493.0;760.0
-520.0;-822.0;632.0;-759.0;-798.0;?;367.0;607.0;488.0;735.0
-500.0;-822.0;630.0;-764.0;-793.0;-400.0;377.0;602.0;483.0;681.0
-484.0;-815.0;626.0;-769.0;-789.0;-406.0;387.0;600.0;477.0;605.0
-478.0;-800.0;620.0;-772.0;-788.0;-409.0;396.0;599.0;471.0;496.0
-479.0;-776.0;613.0;-774.0;-791.0;-411.0;406.0;599.0;466.0;387.0
-599.0;-795.0;690.0;-739.0;-797.0;-367.0;337.0;635.0;550.0;684.0
-596.0;-798.0;684.0;-742.0;-787.0;-368.0;341.0;642.0;545.0;697.0
-590.0;-804.0;675.0;-743.0;-775.0;-377.0;349.0;647.0;536.0;710.0
-581.0;?;670.0;-744.0;-764.0;-385.0;358.0;650.0;522.0;721.0
-571.0;?;666.0;-744.0;-757.0;-393.0;366.0;651.0;507.0;730.0
?;?;661.0;-747.0;-753.0;-400.0;374.0;?;494.0;?
?;?;655.0;-750.0;-750.0;-406.0;383.0;?;484.0;?
?;?;648.0;-753.0;-748.0;-411.0;392.0;?;475.0;?
?;?;641.0;-755.0;-749.0;-415.0;400.0;?;468.0;?
?;?;632.0;-759.0;-751.0;-420.0;408.0;628.0;461.0;?
?;?;625.0;-765.0;-747.0;-423.0;413.0;618.0;455.0;?
?;-828.0;620.0;-771.0;-742.0;-424.0;418.0;?;446.0;?
?;-827.0;615.0;-775.0;-742.0;-425.0;423.0;?;436.0;?
?;-824.0;608.0;-777.0;-746.0;-428.0;429.0;?;432.0;?
?;-820.0;601.0;-779.0;?;-435.0;437.0;?;433.0;?
?;-811.0;596.0;-779.0;?;-437.0;440.0;?;438.0;?
?;-803.0;592.0;-777.0;?;-434.0;?;?;447.0;?
?;-799.0;586.0;-780.0;?;-428.0;?;?;461.0;777.0
-495.0;-797.0;585.0;-779.0;-789.0;-423.0;?;?;476.0;781.0
-515.0;-796.0;591.0;-778.0;-789.0;-419.0;?;?;485.0;783.0
-537.0;-793.0;601.0;-779.0;-784.0;-417.0;?;608.0;492.0;780.0
-556.0;-790.0;612.0;-780.0;-777.0;-416.0;?;607.0;496.0;773.0
-569.0;-788.0;625.0;?;-772.0;-413.0;?;608.0;499.0;761.0
-578.0;-787.0;639.0;?;-769.0;?;?;?;503.0;?
-583.0;-785.0;654.0;-774.0;-768.0;?;?;?;509.0;?
-586.0;-782.0;667.0;-769.0;-768.0;?;?;?;514.0;?
-589.0;-777.0;675.0;-766.0;-767.0;?;415.0;?;518.0;?
-590.0;-773.0;681.0;-763.0;-766.0;?;420.0;?;521.0;?
-593.0;-768.0;685.0;-761.0;-764.0;?;426.0;?;523.0;?
-598.0;-762.0;688.0;-760.0;-761.0;?;431.0;?;524.0;?
-604.0;-757.0;?;-757.0;-758.0;?;433.0;639.0;525.0;?
-610.0;-754.0;?;-754.0;-756.0;?;433.0;643.0;526.0;?
-612.0;-756.0;?;-752.0;-755.0;?;433.0;645.0;527.0;?
-615.0;-759.0;?;-749.0;-756.0;?;433.0;648.0;532.0;?
-615.0;-765.0;?;-746.0;-753.0;?;431.0;653.0;536.0;?
-608.0;-773.0;?;-744.0;-748.0;?;430.0;657.0;533.0;?
-602.0;-779.0;?;-744.0;-739.0;?;437.0;661.0;527.0;698.0
-594.0;-786.0;?;?;-725.0;?;447.0;664.0;518.0;714.0
-583.0;-791.0;663.0;?;-711.0;-463.0;455.0;664.0;?;727.0
-568.0;-793.0;656.0;?;-700.0;-470.0;460.0;662.0;?;738.0
-553.0;-791.0;644.0;?;-690.0;-478.0;468.0;660.0;489.0;749.0
-536.0;-788.0;628.0;?;-683.0;-482.0;473.0;655.0;481.0;759.0
-518.0;-784.0;611.0;?;-678.0;-486.0;480.0;649.0;474.0;767.0
-503.0;-779.0;594.0;?;-677.0;?;485.0;644.0;468.0;774.0
-492.0;-774.0;580.0;?;-681.0;?;489.0;641.0;463.0;779.0
-483.0;-772.0;570.0;-756.0;-688.0;?;493.0;639.0;458.0;781.0
-476.0;-771.0;565.0;-755.0;?;?;495.0;639.0;456.0;780.0
-473.0;-768.0;565.0;-752.0;-707.0;?;495.0;641.0;456.0;775.0
-476.0;-763.0;569.0;-751.0;-720.0;?;498.0;642.0;458.0;769.0
-482.0;-759.0;?;-754.0;-730.0;?;504.0;641.0;465.0;761.0
-489.0;-751.0;?;-758.0;-739.0;?;?;640.0;473.0;749.0
-499.0;-745.0;?;-763.0;-746.0;?;?;638.0;484.0;735.0
-513.0;-745.0;?;-772.0;-751.0;?;501.0;628.0;490.0;727.0
-534.0;-748.0;?;-776.0;-760.0;?;490.0;622.0;495.0;727.0
-557.0;-754.0;?;-779.0;-768.0;?;473.0;616.0;498.0;730.0
-577.0;-760.0;?;-778.0;-779.0;?;462.0;612.0;501.0;732.0
-591.0;-763.0;?;-776.0;-791.0;-412.0;453.0;609.0;507.0;731.0
-596.0;-766.0;?;-774.0;?;-402.0;442.0;609.0;511.0;722.0
-597.0;-770.0;?;-774.0;?;?;432.0;609.0;511.0;706.0
-598.0;-773.0;?;-774.0;?;?;423.0;608.0;511.0;686.0
-598.0;-774.0;?;-773.0;?;?;415.0;609.0;?;666.0
-602.0;-787.0;?;-748.0;?;?;392.0;630.0;?;727.0
-606.0;-786.0;683.0;-745.0;?;?;384.0;626.0;529.0;711.0
-609.0;-784.0;696.0;-743.0;-816.0;?;375.0;624.0;531.0;688.0
?;-782.0;709.0;-741.0;-818.0;?;367.0;623.0;533.0;662.0
?;-779.0;721.0;-741.0;-818.0;?;?;622.0;537.0;635.0
?;-774.0;728.0;-740.0;-818.0;?;?;?;541.0;613.0
?;-767.0;732.0;-740.0;-816.0;?;?;?;546.0;596.0
?;-760.0;733.0;-739.0;-814.0;?;?;?;549.0;587.0
?;-753.0;732.0;-739.0;-813.0;?;?;617.0;553.0;585.0
?;-747.0;731.0;-737.0;-811.0;?;?;619.0;557.0;590.0
?;-745.0;728.0;-733.0;-810.0;?;?;620.0;560.0;601.0
-643.0;-747.0;724.0;-728.0;-810.0;?;?;618.0;563.0;617.0
-642.0;-748.0;715.0;-724.0;-809.0;-355.0;?;621.0;568.0;637.0
-634.0;-758.0;706.0;-723.0;-807.0;-359.0;?;627.0;568.0;654.0
-624.0;-769.0;698.0;-728.0;-803.0;-354.0;?;631.0;563.0;665.0
-611.0;-779.0;689.0;-734.0;-796.0;-357.0;?;637.0;557.0;675.0
-601.0;?;679.0;-739.0;-788.0;-366.0;?;640.0;548.0;687.0
-594.0;?;679.0;-744.0;-783.0;-377.0;?;639.0;537.0;696.0
-587.0;?;681.0;-749.0;-781.0;-388.0;?;637.0;525.0;705.0
-581.0;?;679.0;-754.0;-779.0;-398.0;351.0;634.0;513.0;715.0
-574.0;?;673.0;-760.0;-777.0;-406.0;358.0;629.0;501.0;726.0
-567.0;?;665.0;-764.0;-777.0;-410.0;364.0;624.0;488.0;736.0
?;?;656.0;-767.0;-779.0;-414.0;370.0;619.0;475.0;747.0
?;?;648.0;-768.0;-784.0;-417.0;376.0;615.0;465.0;756.0
?;?;642.0;-768.0;-790.0;-418.0;381.0;612.0;458.0;763.0
?;?;639.0;-765.0;-797.0;-417.0;384.0;612.0;456.0;766.0
?;?;639.0;-764.0;-803.0;-415.0;388.0;612.0;458.0;?
?;?;?;-765.0;-806.0;-419.0;398.0;611.0;468.0;?
?;?;?;-765.0;-806.0;-422.0;403.0;613.0;?;?
?;?;?;-761.0;-806.0;-419.0;398.0;620.0;?;?
-581.0;-789.0;?;-758.0;-805.0;-410.0;394.0;623.0;503.0;?
-586.0;-789.0;?;-754.0;-805.0;-400.0;?;624.0;513.0;?
-595.0;-790.0;?;-747.0;-804.0;-392.0;?;630.0;525.0;?
-606.0;-789.0;?;-740.0;-804.0;-383.0;?;632.0;532.0;?
-612.0;-787.0;?;-734.0;-808.0;?;?;630.0;536.0;?
-613.0;-786.0;?;-728.0;-814.0;-364.0;?;625.0;540.0;?
-609.0;-787.0;?;-721.0;-820.0;-353.0;?;618.0;543.0;?
-605.0;-788.0;?;-716.0;-825.0;-340.0;306.0;611.0;543.0;?
-602.0;-787.0;?;-712.0;-828.0;-326.0;290.0;605.0;542.0;?
-601.0;-783.0;?;-709.0;-831.0;-312.0;275.0;599.0;542.0;627.0
-602.0;-777.0;?;-705.0;-832.0;-299.0;262.0;594.0;544.0;618.0
-604.0;-768.0;?;-701.0;-832.0;-288.0;249.0;589.0;547.0;615.0
-608.0;-760.0;?;-696.0;-829.0;-283.0;239.0;586.0;553.0;618.0
-611.0;-753.0;673.0;-691.0;-825.0;-285.0;229.0;588.0;561.0;626.0
-605.0;-755.0;665.0;-683.0;-821.0;?;215.0;591.0;568.0;634.0
-594.0;-764.0;663.0;-671.0;-817.0;?;199.0;589.0;575.0;636.0
-587.0;-769.0;661.0;-661.0;-812.0;?;187.0;588.0;582.0;637.0
-570.0;-781.0;661.0;-654.0;-810.0;?;177.0;590.0;584.0;638.0
-564.0;-788.0;660.0;-656.0;-812.0;-276.0;173.0;595.0;583.0;644.0
-562.0;-792.0;657.0;-663.0;-813.0;-277.0;174.0;600.0;581.0;652.0
-561.0;-799.0;653.0;-671.0;-813.0;-280.0;177.0;603.0;578.0;663.0
-558.0;-807.0;649.0;-677.0;-816.0;-284.0;183.0;?;570.0;673.0
-554.0;-815.0;647.0;-683.0;-821.0;-290.0;191.0;?;558.0;683.0
-551.0;-821.0;647.0;-691.0;-825.0;-297.0;200.0;?;546.0;692.0
-549.0;-826.0;649.0;-700.0;-829.0;-303.0;208.0;603.0;532.0;700.0
-549.0;-830.0;651.0;-709.0;-832.0;-308.0;215.0;598.0;519.0;708.0
-549.0;?;652.0;-718.0;-836.0;-311.0;221.0;593.0;506.0;714.0
-549.0;?;651.0;-726.0;-840.0;-314.0;227.0;588.0;495.0;719.0
-548.0;?;651.0;-729.0;-844.0;-316.0;233.0;585.0;487.0;722.0
-548.0;?;653.0;-731.0;-847.0;-315.0;237.0;582.0;484.0;723.0
-551.0;?;?;-731.0;-849.0;-311.0;241.0;582.0;485.0;723.0
-556.0;?;?;-730.0;-850.0;-313.0;247.0;581.0;489.0;723.0
-565.0;?;?;-729.0;-848.0;-313.0;253.0;582.0;495.0;720.0
-575.0;?;?;-726.0;-846.0;-307.0;253.0;585.0;503.0;716.0
-583.0;-811.0;?;-722.0;-845.0;-298.0;247.0;586.0;509.0;711.0
-590.0;-805.0;?;-715.0;-845.0;-290.0;243.0;583.0;513.0;703.0
-597.0;-795.0;?;-710.0;-844.0;-286.0;233.0;582.0;517.0;690.0
-605.0;-780.0;?;-706.0;-845.0;-280.0;224.0;580.0;518.0;673.0
-610.0;-766.0;?;-700.0;-848.0;-274.0;215.0;572.0;517.0;654.0
-614.0;?;?;-694.0;-850.0;-268.0;204.0;563.0;516.0;632.0
-617.0;?;?;-687.0;-851.0;-261.0;193.0;555.0;514.0;605.0
-620.0;?;?;-682.0;-851.0;-252.0;182.0;547.0;514.0;570.0
-619.0;?;?;-678.0;-850.0;-243.0;172.0;541.0;514.0;531.0
-621.0;?;?;-674.0;-848.0;-235.0;163.0;537.0;518.0;493.0
-624.0;?;756.0;-669.0;-844.0;-226.0;154.0;535.0;524.0;461.0
-628.0;?;765.0;-661.0;-839.0;?;147.0;536.0;531.0;438.0
-633.0;?;767.0;-652.0;?;?;141.0;538.0;540.0;?
-637.0;?;761.0;-643.0;?;?;137.0;539.0;550.0;?
-637.0;?;747.0;-635.0;?;?;133.0;542.0;560.0;?
-630.0;?;729.0;-627.0;?;?;120.0;?;568.0;?
-625.0;?;709.0;-618.0;?;?;110.0;?;573.0;?
-617.0;?;686.0;-610.0;?;?;106.0;?;577.0;?
-555.0;?;616.0;-619.0;?;?;92.0;?;528.0;?
-556.0;-802.0;623.0;-635.0;?;-224.0;108.0;?;515.0;?
-555.0;-810.0;628.0;-651.0;?;?;122.0;?;504.0;?
-555.0;-817.0;633.0;-667.0;-857.0;?;136.0;?;491.0;?
-556.0;-821.0;638.0;-681.0;-862.0;?;148.0;527.0;481.0;?
-556.0;-824.0;640.0;-693.0;-866.0;?;162.0;526.0;473.0;?
-554.0;-827.0;642.0;-703.0;-868.0;?;176.0;526.0;468.0;?
-552.0;-830.0;646.0;-710.0;-868.0;?;188.0;528.0;467.0;?
-551.0;-831.0;650.0;-715.0;-866.0;?;197.0;532.0;470.0;?
-553.0;-830.0;652.0;-719.0;-863.0;?;208.0;538.0;476.0;?
-559.0;-827.0;654.0;-722.0;?;?;221.0;544.0;483.0;?
-567.0;-821.0;656.0;-721.0;-853.0;?;228.0;552.0;494.0;?
-575.0;-816.0;658.0;-717.0;-846.0;?;233.0;561.0;507.0;?
-581.0;-812.0;659.0;-708.0;-842.0;?;238.0;562.0;515.0;?
-589.0;-806.0;660.0;-703.0;-839.0;?;234.0;567.0;521.0;?
-596.0;-798.0;659.0;-701.0;-837.0;?;230.0;564.0;525.0;?
-602.0;-791.0;659.0;-696.0;-838.0;?;228.0;557.0;527.0;706.0
-606.0;-786.0;665.0;-690.0;-839.0;?;223.0;552.0;529.0;693.0
-608.0;-783.0;675.0;-685.0;-841.0;?;219.0;548.0;530.0;680.0
-608.0;-781.0;686.0;-683.0;-842.0;?;?;543.0;531.0;665.0
-607.0;-779.0;694.0;-683.0;-841.0;?;?;539.0;533.0;650.0
-605.0;-777.0;697.0;-683.0;-839.0;-276.0;?;536.0;538.0;639.0
-604.0;-775.0;696.0;-682.0;-836.0;-278.0;?;537.0;544.0;632.0
-604.0;-773.0;693.0;-682.0;-832.0;-283.0;?;541.0;550.0;630.0
-603.0;-772.0;689.0;-681.0;-827.0;-290.0;?;546.0;558.0;631.0
-602.0;-771.0;684.0;-680.0;-821.0;-299.0;?;552.0;567.0;636.0
-600.0;-774.0;?;-680.0;-815.0;-309.0;?;561.0;574.0;643.0
-594.0;-782.0;?;-679.0;-810.0;-315.0;247.0;571.0;579.0;649.0
-591.0;-788.0;?;-677.0;-806.0;-322.0;250.0;578.0;583.0;656.0
-590.0;-793.0;681.0;-675.0;-802.0;-332.0;253.0;586.0;587.0;667.0
-583.0;-802.0;680.0;-679.0;-802.0;-335.0;256.0;595.0;585.0;679.0
-584.0;-805.0;681.0;-690.0;-800.0;-335.0;264.0;606.0;580.0;688.0
-580.0;-809.0;679.0;-701.0;-793.0;-343.0;?;619.0;574.0;699.0
-576.0;-815.0;675.0;-712.0;-785.0;-354.0;?;629.0;564.0;711.0
-569.0;-820.0;673.0;-720.0;-778.0;-366.0;?;636.0;548.0;720.0
-561.0;-823.0;671.0;-729.0;-771.0;-378.0;?;?;532.0;729.0
-552.0;-825.0;667.0;-739.0;-765.0;-389.0;?;?;517.0;737.0
-542.0;-826.0;663.0;-748.0;-760.0;-397.0;?;?;502.0;743.0
-534.0;-825.0;658.0;?;-758.0;-405.0;?;?;489.0;748.0
-527.0;-822.0;652.0;?;-758.0;-413.0;?;?;477.0;752.0
-520.0;-819.0;646.0;?;-760.0;-420.0;?;?;466.0;756.0
-514.0;-816.0;642.0;?;?;-424.0;?;?;460.0;758.0
-509.0;-811.0;639.0;?;?;-428.0;420.0;?;458.0;758.0
-508.0;?;636.0;?;?;-432.0;432.0;?;459.0;757.0
-511.0;?;633.0;?;?;-440.0;445.0;?;465.0;757.0
-517.0;?;?;?;?;-443.0;455.0;616.0;476.0;753.0
-522.0;?;?;?;?;-443.0;459.0;?;490.0;747.0
-529.0;?;?;?;?;-438.0;460.0;?;502.0;743.0
-537.0;?;?;?;?;-435.0;459.0;?;512.0;739.0
-550.0;?;?;?;?;-434.0;451.0;?;519.0;735.0
-566.0;?;?;?;?;-433.0;447.0;?;521.0;734.0
-577.0;?;?;?;-776.0;-431.0;443.0;?;527.0;731.0
-583.0;?;675.0;-750.0;-784.0;-429.0;437.0;?;534.0;723.0
-586.0;?;681.0;-748.0;-788.0;-426.0;433.0;?;539.0;712.0
-587.0;?;686.0;-748.0;-791.0;-422.0;431.0;?;540.0;699.0
-585.0;?;691.0;-748.0;-792.0;-419.0;430.0;?;541.0;687.0
-584.0;?;694.0;-749.0;-792.0;-417.0;432.0;623.0;543.0;677.0
-586.0;?;693.0;-749.0;-792.0;-418.0;437.0;624.0;545.0;672.0
-588.0;?;692.0;-750.0;-791.0;-419.0;442.0;624.0;?;670.0
-593.0;?;691.0;-752.0;-789.0;-423.0;447.0;625.0;?;670.0
-597.0;?;690.0;-752.0;-786.0;-428.0;450.0;626.0;550.0;674.0
-600.0;?;690.0;-751.0;-782.0;-433.0;449.0;631.0;552.0;680.0
-596.0;-785.0;691.0;-748.0;-779.0;-433.0;443.0;?;552.0;686.0
-599.0;-787.0;692.0;-744.0;-777.0;-437.0;441.0;?;555.0;693.0
-596.0;-793.0;690.0;-742.0;-773.0;-438.0;433.0;?;556.0;703.0
-591.0;-799.0;687.0;-743.0;-770.0;-428.0;430.0;?;550.0;711.0
-586.0;-804.0;684.0;-744.0;-761.0;-424.0;430.0;?;543.0;717.0
-581.0;-807.0;677.0;-745.0;-749.0;-431.0;437.0;?;534.0;725.0
-573.0;-810.0;675.0;-746.0;-738.0;-440.0;443.0;?;523.0;730.0
-564.0;-812.0;673.0;-745.0;-728.0;-451.0;453.0;?;511.0;735.0
-554.0;?;667.0;-747.0;-717.0;-459.0;460.0;?;500.0;740.0
-543.0;?;661.0;-750.0;-707.0;?;468.0;?;488.0;744.0
-532.0;?;656.0;-753.0;-701.0;?;475.0;?;476.0;745.0
-524.0;?;650.0;-754.0;-698.0;?;483.0;?;465.0;746.0
?;-792.0;644.0;-755.0;-699.0;?;491.0;?;456.0;746.0
?;-788.0;640.0;-755.0;-704.0;?;498.0;?;449.0;746.0
?;-783.0;638.0;-755.0;-711.0;?;503.0;?;447.0;743.0
?;-779.0;638.0;-754.0;?;?;505.0;637.0;449.0;739.0
?;-774.0;637.0;-757.0;?;?;511.0;635.0;453.0;736.0
?;-767.0;638.0;-761.0;?;?;516.0;633.0;461.0;734.0
?;-759.0;640.0;-761.0;?;?;514.0;637.0;474.0;729.0
?;-757.0;642.0;-761.0;-742.0;?;510.0;639.0;487.0;726.0
-535.0;-762.0;645.0;-762.0;-740.0;?;506.0;641.0;493.0;727.0
-545.0;-769.0;652.0;-759.0;-743.0;?;489.0;?;495.0;729.0
-560.0;-776.0;655.0;-760.0;-750.0;?;474.0;?;497.0;733.0
-572.0;-780.0;655.0;-759.0;-763.0;?;463.0;?;505.0;736.0
-578.0;-783.0;653.0;-756.0;-778.0;-440.0;456.0;?;515.0;736.0
-579.0;-785.0;652.0;-754.0;-783.0;-439.0;449.0;?;520.0;732.0
-577.0;-787.0;653.0;-756.0;-786.0;-436.0;444.0;?;521.0;724.0
-572.0;-788.0;654.0;-758.0;-787.0;-433.0;439.0;?;?;714.0
-564.0;-789.0;654.0;-759.0;-788.0;-436.0;440.0;?;?;705.0
-579.0;-810.0;686.0;-744.0;-791.0;-405.0;357.0;?;?;713.0
-574.0;-810.0;681.0;-750.0;-791.0;-408.0;363.0;?;?;720.0
-571.0;-809.0;675.0;-755.0;-793.0;-412.0;370.0;?;?;728.0
-568.0;-809.0;667.0;-757.0;-797.0;-413.0;376.0;?;?;737.0
-563.0;-809.0;?;-758.0;-803.0;-416.0;380.0;618.0;?;743.0
-560.0;-809.0;?;-758.0;-808.0;-416.0;382.0;615.0;?;746.0
-562.0;-807.0;?;-759.0;-813.0;-414.0;382.0;612.0;?;748.0
-566.0;-803.0;?;-762.0;-816.0;-419.0;388.0;608.0;?;749.0
-573.0;-795.0;?;-761.0;-818.0;-414.0;388.0;608.0;?;749.0
-580.0;-790.0;?;-760.0;-818.0;-407.0;?;612.0;?;747.0
-584.0;-790.0;?;-756.0;-818.0;-401.0;?;615.0;?;744.0
-589.0;-791.0;668.0;-751.0;-819.0;-395.0;?;618.0;?;740.0
-597.0;-792.0;673.0;-746.0;-820.0;-387.0;?;621.0;?;735.0
-604.0;-791.0;675.0;-739.0;-823.0;-379.0;?;619.0;?;731.0
-608.0;-790.0;678.0;-732.0;-827.0;-376.0;?;616.0;?;725.0
-608.0;-790.0;682.0;-726.0;-830.0;-374.0;333.0;613.0;?;716.0
-606.0;-790.0;687.0;-723.0;-831.0;-369.0;322.0;612.0;531.0;703.0
-603.0;-790.0;693.0;-722.0;-831.0;-361.0;310.0;612.0;535.0;689.0
-601.0;-789.0;696.0;-722.0;-830.0;-355.0;302.0;612.0;541.0;677.0
-603.0;-785.0;695.0;-722.0;-827.0;-351.0;297.0;614.0;548.0;669.0
-605.0;-780.0;692.0;-722.0;-823.0;-357.0;303.0;618.0;554.0;665.0
-608.0;-774.0;688.0;-723.0;?;-357.0;301.0;621.0;561.0;664.0
-611.0;-769.0;682.0;-722.0;?;-362.0;306.0;626.0;566.0;668.0
-610.0;-768.0;678.0;-720.0;?;-366.0;308.0;632.0;571.0;674.0
?;-774.0;677.0;?;?;-372.0;310.0;638.0;574.0;679.0
?;-780.0;676.0;?;?;-370.0;300.0;642.0;576.0;685.0
?;-786.0;677.0;?;?;-370.0;291.0;648.0;579.0;692.0
?;-798.0;672.0;?;?;-370.0;287.0;655.0;574.0;703.0
?;-806.0;662.0;?;?;-362.0;285.0;659.0;566.0;710.0
?;-810.0;649.0;?;?;-361.0;287.0;664.0;558.0;716.0
?;-816.0;641.0;?;?;-369.0;297.0;666.0;547.0;722.0
?;-822.0;643.0;-730.0;?;-378.0;308.0;665.0;533.0;730.0
?;-829.0;648.0;-733.0;-756.0;-390.0;323.0;?;520.0;739.0
?;-835.0;651.0;-738.0;-756.0;-400.0;334.0;?;510.0;746.0
?;-838.0;653.0;-743.0;-754.0;?;343.0;?;499.0;750.0
?;-838.0;653.0;-749.0;-755.0;?;352.0;?;488.0;752.0
?;-837.0;653.0;-753.0;-758.0;?;363.0;?;477.0;753.0
?;-836.0;653.0;-755.0;-763.0;?;372.0;?;?;753.0
-534.0;-833.0;653.0;-757.0;-770.0;?;380.0;?;?;753.0
-536.0;-828.0;655.0;-756.0;-778.0;?;385.0;?;?;751.0
-541.0;-822.0;657.0;-754.0;-786.0;?;390.0;631.0;?;749.0
-548.0;-816.0;659.0;-755.0;-792.0;?;401.0;631.0;?;746.0
-559.0;-806.0;661.0;-754.0;-797.0;?;403.0;632.0;?;742.0
-570.0;-798.0;665.0;-751.0;-798.0;?;396.0;637.0;?;737.0
-580.0;-794.0;668.0;-749.0;-797.0;?;393.0;639.0;?;734.0
-589.0;-792.0;673.0;-745.0;-798.0;?;387.0;641.0;?;731.0
-598.0;-792.0;678.0;-741.0;-798.0;?;375.0;642.0;530.0;727.0
-606.0;-790.0;680.0;-737.0;-803.0;-385.0;364.0;639.0;533.0;723.0
-610.0;-788.0;683.0;-733.0;-811.0;-376.0;352.0;632.0;537.0;716.0
-611.0;-786.0;686.0;-728.0;-818.0;-368.0;341.0;627.0;539.0;705.0
-609.0;-784.0;691.0;-726.0;-822.0;-358.0;327.0;624.0;539.0;692.0
-607.0;-783.0;696.0;-725.0;-823.0;-345.0;310.0;622.0;539.0;677.0
-605.0;-780.0;698.0;-725.0;-825.0;-329.0;293.0;620.0;541.0;663.0
-605.0;-775.0;697.0;-725.0;-825.0;-317.0;280.0;620.0;544.0;654.0
-607.0;-768.0;695.0;-726.0;-823.0;-313.0;276.0;622.0;548.0;648.0
-608.0;-762.0;690.0;-728.0;-821.0;-302.0;262.0;623.0;552.0;647.0
-612.0;-755.0;685.0;-729.0;-817.0;-306.0;264.0;625.0;557.0;651.0
-615.0;-750.0;678.0;-729.0;-812.0;-312.0;264.0;629.0;563.0;658.0
-613.0;-752.0;?;-726.0;-809.0;-318.0;260.0;633.0;568.0;667.0
-606.0;-760.0;?;-720.0;-806.0;-313.0;245.0;635.0;?;673.0
-603.0;-764.0;?;-716.0;-803.0;-316.0;236.0;638.0;?;680.0
-590.0;-777.0;?;-713.0;-801.0;-316.0;227.0;?;575.0;687.0
-579.0;-786.0;?;-716.0;-801.0;-309.0;219.0;?;?;689.0
-570.0;-790.0;?;-720.0;-797.0;-305.0;?;?;?;691.0
-563.0;-796.0;?;-724.0;-791.0;-313.0;?;647.0;?;694.0
-562.0;-803.0;658.0;-726.0;-788.0;?;?;648.0;?;699.0
-562.0;-809.0;661.0;-729.0;-787.0;?;?;648.0;?;706.0
-563.0;-816.0;665.0;-734.0;-787.0;?;?;646.0;?;714.0
-563.0;-821.0;669.0;-739.0;-787.0;?;?;641.0;?;720.0
-564.0;-823.0;672.0;-745.0;-787.0;?;274.0;635.0;?;?
-565.0;-823.0;674.0;-749.0;-790.0;?;282.0;?;?;728.0
-565.0;-823.0;675.0;-752.0;-794.0;?;290.0;?;476.0;730.0
-565.0;-823.0;677.0;-753.0;-799.0;?;297.0;?;470.0;730.0
-566.0;-822.0;680.0;-752.0;-805.0;?;301.0;?;468.0;728.0
-568.0;-820.0;683.0;-750.0;-810.0;?;303.0;?;470.0;725.0
-573.0;-817.0;685.0;-750.0;-815.0;?;309.0;?;475.0;724.0
-580.0;-812.0;686.0;-750.0;-817.0;-356.0;317.0;?;485.0;724.0
