InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accZ;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;Accelerometer LWR accZ;InertialMeasurementUnit R-SHOE EuY
-77;791.0;-105.0;-353.0;1834.0;-380.0;48.0;270.0;146.0;-35
-75;791.0;20.0;-346.0;493.0;-388.0;48.0;78.0;58.0;-44
-70;788.0;-45.0;-341.0;1259.0;-398.0;51.0;165.0;245.0;-55
-68;794.0;437.0;-341.0;903.0;-405.0;50.0;65.0;415.0;-59
-65;795.0;360.0;-334.0;1381.0;-402.0;46.0;58.0;260.0;-57
-63;812.0;-124.0;-332.0;976.0;-397.0;40.0;-169.0;529.0;-54
-63;811.0;-206.0;-328.0;674.0;-394.0;40.0;-343.0;520.0;-50
-62;826.0;-229.0;-326.0;1048.0;-401.0;43.0;53.0;300.0;-45
-63;835.0;-165.0;-312.0;893.0;-398.0;48.0;370.0;275.0;-42
-61;849.0;-95.0;-294.0;833.0;-389.0;65.0;426.0;386.0;-41
-60;863.0;-43.0;-290.0;872.0;-390.0;91.0;469.0;454.0;-41
-57;872.0;-37.0;-302.0;1389.0;-400.0;120.0;472.0;502.0;-43
-53;881.0;-78.0;-311.0;1588.0;?;136.0;468.0;456.0;-45
-56;876.0;-20.0;-313.0;1189.0;?;149.0;481.0;619.0;-45
-32;885.0;230.0;-319.0;1277.0;?;152.0;383.0;527.0;-32
1;879.0;602.0;-312.0;942.0;?;157.0;710.0;514.0;-22
4;895.0;1045.0;-322.0;580.0;?;183.0;930.0;312.0;-23
-1;912.0;1029.0;-343.0;529.0;?;217.0;622.0;429.0;-22
-17;939.0;463.0;-367.0;997.0;?;255.0;719.0;578.0;-22
-37;974.0;159.0;-377.0;1373.0;?;279.0;486.0;332.0;-23
-40;1008.0;49.0;-362.0;168.0;?;276.0;183.0;240.0;-22
-43;1034.0;-160.0;-332.0;526.0;?;240.0;37.0;260.0;-23
-53;1034.0;-279.0;-305.0;-292.0;?;223.0;-19.0;290.0;-25
-55;1044.0;-363.0;-290.0;2286.0;?;243.0;-20.0;248.0;-26
-58;1030.0;-345.0;-288.0;662.0;?;294.0;46.0;227.0;-28
-66;1030.0;-264.0;-300.0;1692.0;?;346.0;43.0;281.0;-30
-70;1024.0;-243.0;?;1154.0;?;384.0;22.0;385.0;-30
-72;1022.0;-165.0;?;1261.0;?;407.0;105.0;475.0;-33
-67;1023.0;-11.0;?;848.0;?;420.0;10.0;457.0;-36
-57;1020.0;270.0;?;790.0;-308.0;424.0;11.0;311.0;-40
-49;1029.0;537.0;?;834.0;-305.0;424.0;171.0;397.0;-51
-44;1017.0;509.0;?;697.0;-303.0;409.0;771.0;728.0;-60
-43;1019.0;381.0;?;575.0;-304.0;378.0;540.0;782.0;-59
-43;1001.0;168.0;?;1201.0;-298.0;327.0;96.0;498.0;-58
-42;997.0;18.0;?;1751.0;-294.0;273.0;166.0;307.0;-58
-42;980.0;22.0;?;1546.0;-278.0;220.0;393.0;282.0;-56
-42;970.0;35.0;?;1155.0;-250.0;166.0;405.0;242.0;-51
-42;960.0;106.0;?;1201.0;-219.0;109.0;389.0;272.0;-46
-42;942.0;172.0;?;1017.0;-185.0;52.0;387.0;339.0;?
-41;927.0;149.0;?;1101.0;-168.0;-3.0;491.0;382.0;?
-41;891.0;114.0;?;1057.0;-157.0;-46.0;556.0;453.0;-18
-41;870.0;44.0;-119.0;?;?;-89.0;638.0;586.0;-11
-41;835.0;52.0;-105.0;?;?;-132.0;693.0;615.0;-2
-39;810.0;144.0;-100.0;?;?;-173.0;738.0;499.0;3
-41;785.0;303.0;-94.0;?;?;-210.0;723.0;393.0;1
-37;766.0;342.0;-95.0;?;?;-244.0;776.0;697.0;-5
-29;755.0;316.0;-107.0;?;?;-267.0;624.0;703.0;-15
-17;748.0;296.0;-117.0;?;?;-281.0;478.0;?;-22
18;754.0;322.0;-139.0;?;?;-286.0;280.0;?;-24
43;754.0;365.0;-147.0;?;?;-282.0;157.0;?;?
46;775.0;374.0;-160.0;?;?;-274.0;208.0;422.0;?
44;788.0;333.0;-157.0;?;?;-243.0;221.0;292.0;?
34;815.0;250.0;-155.0;?;?;-212.0;168.0;163.0;?
24;830.0;200.0;-144.0;?;?;-166.0;48.0;143.0;-25
9;845.0;144.0;-137.0;1555.0;?;-138.0;-123.0;?;-25
-9;870.0;90.0;-135.0;1037.0;?;-118.0;-210.0;?;-25
-21;878.0;67.0;-135.0;1179.0;-61.0;-100.0;-188.0;?;-25
-32;893.0;47.0;-143.0;1016.0;-72.0;-84.0;-155.0;?;-25
-39;883.0;45.0;-146.0;952.0;-87.0;-58.0;-186.0;?;-25
-42;892.0;7.0;-151.0;909.0;-98.0;-32.0;-104.0;?;-25
-46;880.0;-25.0;-147.0;862.0;-99.0;-9.0;-53.0;?;-25
-48;875.0;?;-144.0;843.0;-97.0;8.0;-16.0;?;-26
-50;867.0;?;-133.0;934.0;-88.0;19.0;120.0;?;-26
-52;?;?;-119.0;944.0;-80.0;23.0;256.0;?;-27
-50;?;?;-103.0;962.0;-68.0;23.0;500.0;?;-28
-45;?;?;-82.0;1391.0;-52.0;22.0;687.0;?;-32
-44;?;?;-62.0;1299.0;-37.0;13.0;836.0;?;-42
-45;?;?;-34.0;821.0;-14.0;-11.0;925.0;?;?
-44;?;?;-6.0;1422.0;17.0;-56.0;822.0;?;?
-44;?;?;23.0;1960.0;49.0;-108.0;474.0;?;?
-45;846.0;?;43.0;1522.0;83.0;-164.0;295.0;?;?
-45;835.0;?;62.0;1200.0;127.0;?;117.0;?;?
-45;815.0;?;72.0;1075.0;173.0;-288.0;107.0;?;?
-45;796.0;?;63.0;944.0;207.0;-343.0;205.0;?;-65
-45;760.0;?;?;855.0;220.0;-377.0;326.0;?;-65
-45;739.0;?;?;874.0;232.0;-400.0;358.0;?;-62
-45;700.0;384.0;?;864.0;245.0;-415.0;394.0;?;-58
-45;682.0;318.0;-27.0;955.0;249.0;-434.0;491.0;?;-51
-45;656.0;200.0;?;794.0;?;-443.0;497.0;?;-39
-45;647.0;-46.0;?;1014.0;?;-457.0;252.0;?;-34
-45;641.0;-140.0;?;893.0;?;-469.0;-113.0;526.0;-31
-46;644.0;-437.0;?;197.0;?;-472.0;146.0;620.0;-15
-46;659.0;-451.0;?;270.0;?;-467.0;696.0;717.0;-3
-46;671.0;-241.0;?;556.0;?;?;656.0;623.0;-4
-47;692.0;-53.0;?;580.0;?;?;334.0;641.0;-5
-49;691.0;138.0;?;1327.0;226.0;?;375.0;747.0;-10
-50;712.0;208.0;?;2070.0;226.0;?;685.0;704.0;-18
-49;719.0;273.0;?;946.0;227.0;?;579.0;508.0;-22
-17;734.0;246.0;?;888.0;224.0;?;386.0;443.0;-23
?;739.0;273.0;?;1216.0;226.0;?;277.0;491.0;-24
?;744.0;206.0;?;1065.0;233.0;-332.0;386.0;506.0;-23
?;755.0;218.0;?;1009.0;239.0;-322.0;373.0;339.0;-23
?;751.0;235.0;?;931.0;242.0;-311.0;272.0;236.0;-23
?;748.0;277.0;?;1089.0;239.0;-300.0;198.0;?;-24
20;740.0;302.0;?;937.0;230.0;-297.0;133.0;?;-24
1;758.0;323.0;-92.0;866.0;209.0;-301.0;90.0;?;-24
-23;755.0;324.0;-95.0;1046.0;182.0;-312.0;78.0;?;-24
-34;761.0;324.0;-104.0;1003.0;155.0;-326.0;56.0;?;-24
-41;756.0;310.0;-110.0;1000.0;?;-340.0;25.0;?;-25
-41;747.0;308.0;-120.0;864.0;?;-182.0;291.0;?;-45
-41;734.0;101.0;-130.0;671.0;?;-222.0;282.0;?;-35
-42;740.0;-41.0;-142.0;1222.0;194.0;-258.0;219.0;?;-26
-41;732.0;-125.0;-145.0;371.0;190.0;-283.0;298.0;?;-18
-42;742.0;-109.0;-154.0;694.0;?;-307.0;403.0;?;-12
-42;738.0;1.0;-158.0;110.0;?;-323.0;453.0;?;-9
-40;736.0;86.0;-163.0;734.0;?;-333.0;344.0;?;-6
-47;728.0;72.0;-161.0;1138.0;?;-340.0;333.0;?;-9
-41;713.0;108.0;-150.0;906.0;?;-347.0;379.0;550.0;-10
-51;712.0;-7.0;-144.0;1112.0;?;-349.0;749.0;759.0;-13
-48;696.0;50.0;-126.0;1161.0;174.0;-349.0;934.0;966.0;-23
?;698.0;-5.0;-115.0;1180.0;176.0;-354.0;869.0;559.0;-26
?;682.0;119.0;-98.0;942.0;182.0;-362.0;617.0;327.0;?
?;683.0;120.0;-88.0;1024.0;184.0;-367.0;522.0;463.0;?
?;675.0;276.0;-74.0;1011.0;182.0;-371.0;?;462.0;?
?;682.0;340.0;-65.0;1035.0;178.0;-373.0;?;429.0;?
?;691.0;359.0;-64.0;801.0;171.0;?;?;368.0;?
?;698.0;323.0;-64.0;1014.0;160.0;?;118.0;345.0;?
?;716.0;269.0;-80.0;1130.0;144.0;?;110.0;263.0;?
?;721.0;245.0;-90.0;876.0;119.0;?;115.0;206.0;?
?;738.0;251.0;-117.0;1072.0;84.0;?;135.0;120.0;?
?;745.0;290.0;?;947.0;49.0;?;135.0;98.0;?
?;772.0;261.0;?;944.0;26.0;?;125.0;73.0;?
-51;784.0;182.0;?;993.0;15.0;?;75.0;139.0;?
-51;793.0;128.0;?;979.0;12.0;-254.0;42.0;174.0;?
-52;802.0;73.0;?;933.0;11.0;-249.0;29.0;232.0;-28
-52;804.0;19.0;?;1076.0;11.0;-238.0;58.0;260.0;-29
-53;823.0;-21.0;?;1046.0;16.0;-229.0;25.0;297.0;-29
-55;825.0;-96.0;-137.0;1043.0;25.0;-213.0;60.0;344.0;-31
-54;837.0;-224.0;-129.0;1171.0;30.0;-195.0;309.0;514.0;-34
-52;837.0;-127.0;-114.0;1337.0;36.0;-165.0;645.0;675.0;-38
-50;850.0;-170.0;-109.0;989.0;40.0;-140.0;613.0;897.0;-50
-50;847.0;-338.0;-98.0;1419.0;45.0;-118.0;419.0;892.0;-62
-50;846.0;-375.0;-92.0;1704.0;50.0;-99.0;404.0;726.0;-70
-50;854.0;-172.0;-87.0;1470.0;54.0;-92.0;320.0;501.0;-80
-50;858.0;93.0;-78.0;1130.0;63.0;-102.0;286.0;377.0;-81
-50;870.0;251.0;-78.0;1071.0;77.0;-128.0;239.0;267.0;-74
-50;855.0;358.0;-76.0;1114.0;86.0;-151.0;158.0;279.0;-73
-50;853.0;430.0;-85.0;941.0;93.0;-174.0;177.0;240.0;-70
-50;832.0;432.0;-81.0;874.0;104.0;-201.0;247.0;247.0;-61
-50;816.0;?;-88.0;923.0;120.0;-239.0;287.0;241.0;-55
-50;793.0;?;-92.0;962.0;134.0;-279.0;376.0;209.0;-49
-50;780.0;?;?;934.0;141.0;-316.0;427.0;281.0;-40
-50;771.0;?;?;668.0;136.0;-349.0;385.0;354.0;-32
-50;754.0;?;?;1080.0;129.0;-372.0;349.0;322.0;-26
-50;756.0;?;?;?;117.0;-395.0;474.0;444.0;-17
-50;745.0;?;-169.0;?;108.0;-405.0;523.0;600.0;-9
-50;751.0;?;-186.0;?;101.0;-407.0;413.0;695.0;-4
-50;747.0;?;-192.0;?;99.0;-399.0;347.0;736.0;-5
-50;755.0;?;-201.0;?;96.0;-383.0;546.0;918.0;?
-50;761.0;?;-195.0;?;95.0;-357.0;469.0;893.0;?
-51;768.0;?;-191.0;?;93.0;-330.0;197.0;743.0;?
-52;782.0;?;?;?;91.0;-305.0;332.0;639.0;?
-53;786.0;?;?;713.0;87.0;-279.0;463.0;517.0;?
-49;809.0;?;?;?;81.0;?;344.0;383.0;?
?;810.0;?;?;?;77.0;?;212.0;294.0;?
?;823.0;?;?;?;70.0;-232.0;241.0;341.0;?
?;817.0;?;?;?;64.0;-233.0;290.0;368.0;?
?;821.0;?;?;?;63.0;-227.0;352.0;310.0;-25
?;814.0;?;?;?;?;-227.0;402.0;239.0;-25
?;804.0;433.0;-114.0;?;?;-236.0;404.0;181.0;-25
0;804.0;484.0;-125.0;?;?;-249.0;353.0;127.0;-25
-5;797.0;459.0;-134.0;?;?;-263.0;253.0;107.0;-25
-14;803.0;395.0;-162.0;?;?;-292.0;178.0;108.0;-25
-21;794.0;326.0;-178.0;1007.0;?;-321.0;189.0;127.0;-25
-23;798.0;279.0;-205.0;980.0;?;-358.0;224.0;128.0;-25
-25;793.0;239.0;-218.0;1022.0;?;-377.0;221.0;155.0;-25
-24;803.0;218.0;-232.0;949.0;?;-388.0;233.0;196.0;-25
-25;804.0;178.0;-240.0;1056.0;-118.0;-386.0;210.0;243.0;-25
-30;809.0;70.0;-246.0;1084.0;-123.0;-372.0;180.0;363.0;-25
-30;821.0;-97.0;-245.0;1107.0;-121.0;-347.0;242.0;401.0;-25
-28;826.0;-185.0;-234.0;1191.0;-118.0;-315.0;319.0;453.0;-25
-27;848.0;-179.0;-231.0;1267.0;-116.0;-283.0;345.0;?;-25
-26;857.0;-111.0;-213.0;1225.0;-115.0;-236.0;303.0;?;-25
-26;879.0;-292.0;-209.0;1113.0;-117.0;-185.0;139.0;?;-25
-26;891.0;-553.0;-194.0;972.0;-113.0;-125.0;178.0;?;-26
-23;907.0;-845.0;-182.0;1242.0;-104.0;-70.0;369.0;?;-27
-20;912.0;-548.0;-169.0;1314.0;-95.0;-26.0;833.0;?;-29
-20;918.0;-274.0;-154.0;1163.0;-89.0;18.0;462.0;?;-34
-20;928.0;49.0;-144.0;1114.0;-82.0;59.0;137.0;517.0;-43
-20;919.0;29.0;?;1034.0;-71.0;97.0;-63.0;367.0;-56
-20;921.0;97.0;?;1040.0;-58.0;124.0;-20.0;375.0;-64
-20;897.0;294.0;?;972.0;-37.0;131.0;129.0;369.0;-64
-20;885.0;449.0;?;888.0;-15.0;?;477.0;284.0;-69
-20;858.0;563.0;?;1053.0;3.0;?;829.0;147.0;-74
-20;836.0;541.0;?;916.0;20.0;?;869.0;169.0;-67
-20;820.0;395.0;?;996.0;36.0;?;520.0;212.0;-64
-20;810.0;228.0;?;861.0;56.0;-117.0;321.0;248.0;-63
-20;810.0;110.0;?;855.0;85.0;-208.0;198.0;272.0;-54
-20;801.0;82.0;?;966.0;108.0;-295.0;224.0;256.0;-45
-20;812.0;68.0;?;826.0;134.0;-374.0;332.0;303.0;-39
-20;794.0;44.0;?;668.0;148.0;-408.0;350.0;287.0;-36
-20;793.0;279.0;?;818.0;158.0;-422.0;507.0;319.0;-32
-20;775.0;-480.0;-182.0;807.0;160.0;-414.0;235.0;365.0;-23
?;769.0;-2055.0;-187.0;800.0;160.0;-397.0;-40.0;569.0;-17
?;763.0;-415.0;-188.0;856.0;154.0;-364.0;651.0;966.0;-13
?;762.0;-244.0;-183.0;1127.0;160.0;-332.0;-19.0;889.0;-9
?;775.0;20.0;-177.0;1806.0;161.0;-307.0;123.0;?;-8
-20;777.0;-85.0;-150.0;1030.0;163.0;-266.0;247.0;?;-7
-20;801.0;50.0;-135.0;703.0;159.0;-218.0;331.0;?;-9
-20;809.0;27.0;-100.0;934.0;157.0;-156.0;256.0;?;-12
-20;827.0;166.0;-83.0;1232.0;150.0;-116.0;275.0;?;-12
-20;826.0;194.0;-62.0;882.0;142.0;-102.0;371.0;370.0;-15
-20;830.0;207.0;-46.0;1119.0;129.0;-107.0;504.0;448.0;-21
-18;828.0;136.0;-34.0;966.0;117.0;-112.0;545.0;435.0;-26
-14;817.0;132.0;-25.0;1059.0;96.0;-123.0;456.0;393.0;-27
-12;827.0;162.0;-40.0;963.0;65.0;-128.0;346.0;341.0;-27
-3;822.0;162.0;-44.0;1025.0;26.0;-120.0;279.0;317.0;-27
9;840.0;143.0;-68.0;1018.0;-26.0;-124.0;168.0;287.0;-27
20;837.0;94.0;-82.0;1027.0;-68.0;-119.0;136.0;293.0;-27
33;852.0;115.0;-110.0;1010.0;-111.0;-119.0;140.0;297.0;-27
36;858.0;174.0;-122.0;997.0;-136.0;-108.0;205.0;259.0;-27
30;?;236.0;-132.0;1008.0;-151.0;-97.0;225.0;207.0;-27
32;?;257.0;-142.0;1004.0;-163.0;-88.0;190.0;166.0;-27
27;?;273.0;-151.0;999.0;-169.0;-79.0;142.0;160.0;-27
14;?;250.0;?;1001.0;-165.0;-75.0;100.0;165.0;-27
8;?;220.0;?;1006.0;-148.0;-75.0;84.0;147.0;-27
5;?;220.0;?;1029.0;-133.0;-82.0;75.0;160.0;-27
0;907.0;177.0;?;1004.0;-115.0;?;100.0;140.0;-27
-3;916.0;155.0;?;?;-103.0;?;135.0;167.0;-27
-7;913.0;132.0;?;?;-91.0;?;?;192.0;-27
-12;914.0;152.0;?;?;-84.0;?;?;205.0;-27
-17;917.0;165.0;?;?;-78.0;?;157.0;214.0;-27
-20;909.0;210.0;?;?;-72.0;?;189.0;308.0;-27
-23;916.0;329.0;?;?;-74.0;?;233.0;358.0;-27
-25;906.0;414.0;?;?;-71.0;?;464.0;455.0;-27
-27;914.0;251.0;?;?;-69.0;?;654.0;535.0;-27
-30;897.0;177.0;?;?;-63.0;?;727.0;484.0;-27
-27;894.0;174.0;?;?;-57.0;?;666.0;472.0;-27
-24;881.0;276.0;-121.0;1185.0;-43.0;?;640.0;421.0;-27
-24;873.0;278.0;-107.0;1392.0;-30.0;?;548.0;?;-27
-24;864.0;279.0;-102.0;1294.0;-20.0;?;433.0;?;-27
-24;840.0;193.0;-89.0;1050.0;-9.0;?;443.0;?;-27
-24;838.0;140.0;-87.0;920.0;0.0;?;386.0;?;-27
-24;810.0;269.0;?;930.0;16.0;?;243.0;?;-28
-24;803.0;717.0;?;924.0;32.0;?;137.0;?;?
-24;781.0;547.0;?;934.0;44.0;-223.0;?;?;?
-24;777.0;638.0;?;941.0;51.0;-236.0;?;?;?
-24;763.0;352.0;?;995.0;59.0;-246.0;?;?;?
-24;?;196.0;?;1169.0;67.0;-253.0;?;214.0;?
-24;?;452.0;?;1018.0;74.0;?;?;344.0;?
-24;?;371.0;-53.0;823.0;?;?;?;434.0;?
-24;?;488.0;-54.0;881.0;?;?;?;354.0;?
-24;?;384.0;-38.0;826.0;?;?;?;390.0;?
-24;?;355.0;-35.0;764.0;?;?;?;393.0;?
-24;?;609.0;-24.0;834.0;?;?;?;403.0;-30
-24;686.0;523.0;-23.0;909.0;?;?;?;451.0;-26
-24;679.0;498.0;-12.0;921.0;?;-231.0;?;363.0;-25
-24;669.0;466.0;-6.0;1010.0;59.0;-228.0;?;391.0;-23
-24;?;433.0;-9.0;1070.0;52.0;-221.0;?;112.0;-22
-24;656.0;644.0;-8.0;1342.0;45.0;-223.0;?;352.0;-23
-24;662.0;293.0;-20.0;1115.0;41.0;-222.0;?;563.0;-23
-24;649.0;357.0;-11.0;902.0;40.0;-222.0;?;577.0;-23
-24;659.0;814.0;-14.0;933.0;?;-220.0;?;-203.0;-24
-24;655.0;791.0;-9.0;1180.0;?;?;?;308.0;-24
-24;663.0;20.0;-11.0;998.0;?;?;?;474.0;-24
-24;667.0;217.0;-13.0;962.0;?;?;?;247.0;-24
-24;666.0;-64.0;-15.0;1055.0;41.0;?;?;470.0;-24
-24;676.0;265.0;-22.0;1046.0;34.0;?;?;331.0;-23
-24;672.0;678.0;-35.0;994.0;30.0;?;?;445.0;-23
-24;688.0;-251.0;?;?;18.0;?;?;706.0;-23
-24;686.0;-368.0;?;?;13.0;?;254.0;543.0;-23
-24;707.0;-293.0;?;?;6.0;?;366.0;640.0;-23
-24;710.0;-171.0;?;?;2.0;?;629.0;?;-23
-24;724.0;-168.0;-51.0;?;-7.0;-65.0;450.0;?;-23
-24;730.0;-239.0;-66.0;?;-19.0;-47.0;235.0;?;-23
-24;728.0;-160.0;-96.0;?;-7.0;-21.0;344.0;?;-23
-24;742.0;51.0;?;?;6.0;?;899.0;?;-23
-24;737.0;-18.0;?;?;18.0;?;832.0;?;-23
-24;753.0;-51.0;?;?;14.0;?;?;?;-23
?;748.0;0.0;?;1029.0;25.0;?;?;?;-23
?;765.0;243.0;?;1020.0;30.0;?;?;?;-23
?;767.0;248.0;?;1019.0;37.0;?;?;?;-23
?;780.0;109.0;?;1008.0;40.0;?;?;?;-23
?;792.0;115.0;?;1034.0;36.0;-6.0;?;?;-23
?;801.0;147.0;?;1047.0;41.0;-29.0;?;?;-23
?;816.0;142.0;?;1036.0;41.0;-53.0;?;?;-23
?;811.0;128.0;?;1018.0;49.0;-70.0;?;?;-23
?;825.0;97.0;?;1014.0;56.0;-80.0;?;?;-23
?;814.0;134.0;?;1022.0;68.0;-77.0;?;?;-23
?;824.0;154.0;?;1025.0;76.0;-73.0;?;?;?
?;816.0;126.0;?;1047.0;80.0;-67.0;513.0;?;?
?;817.0;146.0;?;?;77.0;-70.0;569.0;?;?
?;820.0;154.0;?;?;75.0;-71.0;601.0;?;?
-24;815.0;122.0;?;?;76.0;-70.0;603.0;?;?
-24;823.0;124.0;-82.0;?;75.0;-74.0;574.0;?;?
-24;813.0;151.0;-75.0;?;80.0;-75.0;557.0;?;?
-24;825.0;130.0;-80.0;?;76.0;-75.0;505.0;?;?
-24;812.0;151.0;-71.0;?;77.0;-75.0;526.0;?;?
-24;821.0;172.0;-75.0;?;78.0;-75.0;514.0;?;?
-24;814.0;136.0;-75.0;?;78.0;-76.0;550.0;?;?
-24;815.0;126.0;-74.0;?;80.0;-77.0;592.0;423.0;?
-24;820.0;130.0;-78.0;?;79.0;-80.0;610.0;434.0;?
-24;813.0;145.0;-76.0;?;82.0;-83.0;571.0;435.0;?
-24;823.0;146.0;-83.0;?;81.0;-83.0;565.0;432.0;?
-24;813.0;143.0;-81.0;1044.0;82.0;-84.0;535.0;437.0;-23
-24;822.0;133.0;-91.0;1017.0;82.0;-86.0;496.0;421.0;-23
-24;809.0;134.0;-80.0;1023.0;85.0;?;578.0;398.0;-23
-24;817.0;111.0;-86.0;1033.0;85.0;?;605.0;456.0;-23
-24;?;149.0;-85.0;1029.0;88.0;?;593.0;451.0;-23
-24;?;142.0;-84.0;1041.0;94.0;?;554.0;443.0;-23
-24;?;142.0;-88.0;1021.0;93.0;?;526.0;?;-23
-24;?;130.0;-84.0;1031.0;98.0;?;571.0;?;-23
-24;?;120.0;-91.0;1030.0;97.0;?;617.0;?;-23
-24;?;112.0;-81.0;1032.0;104.0;?;?;?;-23
?;?;126.0;-90.0;1026.0;106.0;?;?;?;-23
?;?;132.0;-84.0;1006.0;111.0;?;?;?;-23
?;?;111.0;-89.0;1037.0;112.0;?;?;?;-23
?;?;126.0;-85.0;1038.0;118.0;?;?;?;-23
?;?;117.0;-82.0;1020.0;121.0;?;?;?;-23
?;?;135.0;-84.0;1038.0;120.0;?;?;?;-23
?;794.0;154.0;-78.0;1041.0;126.0;?;?;?;-23
?;806.0;178.0;-85.0;1033.0;126.0;?;540.0;?;-23
?;793.0;207.0;-74.0;1030.0;133.0;-141.0;524.0;?;-23
-24;804.0;182.0;-83.0;1023.0;131.0;-144.0;549.0;389.0;-23
-24;792.0;211.0;-75.0;1020.0;136.0;-146.0;583.0;414.0;-23
-24;797.0;193.0;-77.0;1030.0;136.0;-151.0;603.0;402.0;-23
-25;792.0;186.0;-77.0;?;139.0;-152.0;580.0;388.0;-23
-25;790.0;235.0;-74.0;?;145.0;-154.0;532.0;369.0;-23
-28;797.0;246.0;-77.0;?;143.0;-158.0;507.0;371.0;-23
-33;788.0;268.0;-73.0;?;147.0;-159.0;493.0;368.0;-23
-35;798.0;316.0;-82.0;?;146.0;-160.0;576.0;348.0;-23
-38;784.0;353.0;-75.0;?;152.0;-158.0;670.0;299.0;-23
-43;794.0;303.0;-83.0;?;145.0;-155.0;622.0;266.0;-23
-53;783.0;298.0;-79.0;?;146.0;-153.0;505.0;298.0;-23
-66;785.0;293.0;-86.0;?;144.0;-151.0;532.0;328.0;-24
-79;781.0;196.0;-90.0;?;146.0;?;541.0;348.0;-24
-89;772.0;189.0;-89.0;1029.0;151.0;?;526.0;389.0;-24
-93;775.0;271.0;-97.0;1015.0;151.0;?;519.0;425.0;-24
-107;760.0;333.0;-94.0;1032.0;155.0;?;498.0;?;-24
-122;765.0;391.0;-103.0;1013.0;155.0;?;472.0;?;-24
-125;751.0;424.0;-88.0;1019.0;168.0;-178.0;438.0;?;-24
-123;759.0;343.0;-87.0;1021.0;?;-182.0;356.0;?;-24
?;742.0;376.0;-69.0;1031.0;?;-189.0;149.0;?;-24
?;738.0;442.0;-61.0;1020.0;?;-201.0;64.0;?;-24
?;727.0;119.0;-51.0;1011.0;?;?;155.0;?;-24
?;709.0;355.0;?;983.0;?;-241.0;257.0;220.0;-24
?;704.0;364.0;?;980.0;?;-267.0;115.0;344.0;-23
?;679.0;334.0;?;?;?;-294.0;362.0;393.0;-21
?;680.0;320.0;?;940.0;?;-319.0;296.0;?;-20
?;752.0;553.0;?;1029.0;?;-136.0;384.0;?;-33
?;779.0;536.0;?;1054.0;?;-82.0;455.0;?;-33
?;796.0;482.0;?;986.0;?;-41.0;566.0;?;-33
?;796.0;440.0;?;916.0;?;-23.0;534.0;?;-33
?;812.0;331.0;?;?;?;-1.0;426.0;289.0;-33
?;794.0;526.0;?;?;-247.0;9.0;244.0;340.0;-33
-139;806.0;436.0;?;?;-286.0;14.0;497.0;388.0;-33
-192;802.0;629.0;?;?;-317.0;7.0;432.0;190.0;-33
-156;812.0;654.0;?;?;-363.0;6.0;479.0;213.0;-33
142;810.0;611.0;-875.0;?;-392.0;12.0;287.0;280.0;-33
197;819.0;456.0;-875.0;?;-422.0;29.0;440.0;382.0;-33
133;830.0;454.0;-877.0;?;-441.0;52.0;292.0;?;-33
162;830.0;469.0;-876.0;?;-448.0;75.0;365.0;?;-33
140;851.0;417.0;-884.0;?;-460.0;106.0;507.0;?;-34
147;849.0;?;-882.0;?;-452.0;128.0;?;?;-34
150;871.0;?;-886.0;?;-456.0;154.0;?;?;-34
146;870.0;509.0;-879.0;?;-445.0;174.0;?;?;-36
152;889.0;554.0;-870.0;?;-450.0;197.0;?;?;-36
147;891.0;602.0;-848.0;?;-445.0;215.0;?;?;-37
145;898.0;905.0;-819.0;?;-439.0;224.0;?;?;-39
143;904.0;960.0;-783.0;?;-436.0;220.0;?;?;-42
142;895.0;747.0;-755.0;?;-425.0;210.0;?;?;-47
142;911.0;591.0;-758.0;?;-429.0;210.0;?;?;-53
142;899.0;211.0;-764.0;1312.0;-416.0;?;?;?;-61
142;909.0;326.0;-781.0;1098.0;-410.0;?;?;?;-72
142;?;?;-795.0;1177.0;-387.0;?;?;?;-73
142;?;?;-804.0;1040.0;-369.0;?;?;?;-69
141;907.0;?;-799.0;1072.0;-351.0;?;?;?;-70
141;908.0;?;-803.0;1091.0;-337.0;?;-139.0;?;-72
141;909.0;?;-803.0;1122.0;-334.0;?;-81.0;159.0;-78
141;891.0;?;-803.0;1164.0;-332.0;?;49.0;262.0;-84
141;894.0;?;-805.0;1206.0;-334.0;?;160.0;348.0;-84
140;876.0;?;-800.0;1156.0;-323.0;113.0;211.0;331.0;-76
140;881.0;?;-806.0;1109.0;-309.0;112.0;188.0;320.0;-62
140;868.0;?;-808.0;885.0;-286.0;118.0;228.0;368.0;-54
141;?;?;-813.0;787.0;-269.0;128.0;253.0;392.0;-44
139;?;?;-814.0;737.0;-252.0;132.0;273.0;428.0;-34
141;?;-62.0;-812.0;509.0;-243.0;132.0;308.0;477.0;-27
141;?;-18.0;-811.0;465.0;-235.0;129.0;396.0;567.0;-15
138;?;31.0;-800.0;610.0;-229.0;128.0;448.0;576.0;-9
146;?;79.0;-799.0;652.0;-233.0;127.0;393.0;555.0;-11
134;?;66.0;-791.0;781.0;-229.0;128.0;350.0;532.0;?
151;?;90.0;-792.0;2540.0;-232.0;129.0;475.0;601.0;?
