InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-566.0;425;-322.0;485.0;142.0;-25.0;-286.0;-86.0;-140.0;?;425
-329.0;530;-81.0;293.0;-257.0;123.0;-168.0;180.0;-1.0;?;530
-121.0;229;-46.0;-35.0;-577.0;196.0;-34.0;261.0;158.0;?;229
175.0;-23;-49.0;-607.0;-710.0;-238.0;?;398.0;417.0;?;-23
455.0;106;14.0;-984.0;-780.0;68.0;?;540.0;?;?;106
782.0;0;93.0;-1065.0;-1056.0;258.0;?;183.0;482.0;?;?
836.0;-203;872.0;-1050.0;-884.0;-261.0;?;156.0;147.0;?;?
637.0;-121;1890.0;-742.0;-585.0;284.0;?;247.0;154.0;-24.0;?
529.0;1;2560.0;-318.0;-451.0;607.0;?;76.0;-12.0;-254.0;?
203.0;-43;2414.0;-305.0;-346.0;735.0;?;980.0;193.0;-252.0;?
-47.0;-77;1398.0;-540.0;-495.0;707.0;?;1414.0;1302.0;-245.0;?
-165.0;-4;708.0;-573.0;-640.0;733.0;777.0;1552.0;1693.0;-322.0;?
-179.0;-31;284.0;-478.0;-663.0;810.0;700.0;1494.0;1573.0;-411.0;?
-102.0;-30;305.0;-412.0;-681.0;783.0;508.0;1304.0;1149.0;-410.0;?
-12.0;-209;461.0;-320.0;-799.0;736.0;324.0;1133.0;881.0;-335.0;?
153.0;-426;485.0;-352.0;-873.0;588.0;317.0;862.0;698.0;-345.0;?
332.0;-797;357.0;-457.0;-798.0;347.0;292.0;571.0;446.0;-302.0;?
431.0;-1719;341.0;-565.0;-679.0;160.0;217.0;507.0;279.0;-295.0;?
525.0;-1598;110.0;-544.0;-629.0;46.0;-63.0;395.0;129.0;-260.0;?
608.0;-268;-100.0;-353.0;-729.0;23.0;-84.0;114.0;-50.0;-336.0;?
541.0;1083;-478.0;-111.0;-769.0;259.0;-141.0;118.0;-143.0;-415.0;1083
433.0;1857;-638.0;-40.0;-572.0;307.0;186.0;503.0;13.0;-515.0;1857
425.0;1550;-469.0;-80.0;-570.0;-29.0;499.0;570.0;436.0;-451.0;1550
239.0;949;472.0;142.0;-259.0;90.0;392.0;-43.0;136.0;-389.0;949
-235.0;567;784.0;412.0;216.0;?;99.0;-792.0;-449.0;-155.0;567
-241.0;-35;762.0;711.0;806.0;?;291.0;-1349.0;-1283.0;284.0;-35
-242.0;-382;-59.0;719.0;1314.0;?;-696.0;-1629.0;-1544.0;355.0;-382
-444.0;-346;-1653.0;?;1545.0;?;-1583.0;-1388.0;-1269.0;440.0;?
-700.0;-408;-1938.0;?;1671.0;?;-1770.0;-1207.0;-831.0;447.0;?
-819.0;-774;-1744.0;?;1687.0;?;-1564.0;-1126.0;-579.0;428.0;?
-916.0;-1378;-1564.0;?;1687.0;?;-1386.0;-951.0;-579.0;378.0;?
-921.0;21;-1514.0;?;1555.0;?;-1232.0;-647.0;-597.0;323.0;?
-947.0;2099;-1140.0;935.0;1333.0;?;-902.0;-430.0;-516.0;283.0;?
-890.0;2245;-628.0;838.0;975.0;?;-471.0;-286.0;-342.0;310.0;?
-755.0;1000;-166.0;595.0;566.0;?;-292.0;-65.0;-86.0;319.0;?
-487.0;-967;?;397.0;206.0;164.0;-281.0;183.0;169.0;308.0;?
?;-598;?;159.0;-235.0;230.0;-45.0;82.0;150.0;?;?
84.0;626;?;-334.0;-466.0;-40.0;210.0;-27.0;124.0;?;?
371.0;92;?;-810.0;-505.0;-65.0;-21.0;168.0;220.0;?;?
675.0;?;?;-913.0;-834.0;293.0;-159.0;70.0;127.0;?;?
713.0;?;?;-849.0;-1147.0;-88.0;461.0;388.0;19.0;?;?
564.0;?;?;-846.0;-1312.0;-87.0;1267.0;?;619.0;?;?
619.0;?;?;-410.0;-1603.0;300.0;2132.0;383.0;970.0;?;?
77.0;?;?;-6.0;-354.0;315.0;35.0;359.0;321.0;?;?
159.0;?;550.0;-123.0;-345.0;173.0;46.0;473.0;254.0;?;-995
319.0;?;548.0;-93.0;-582.0;191.0;-173.0;366.0;302.0;?;-706
358.0;?;647.0;-153.0;-691.0;346.0;-154.0;206.0;241.0;?;-822
303.0;663;372.0;-211.0;-663.0;369.0;112.0;398.0;276.0;?;663
337.0;1600;186.0;-351.0;-609.0;218.0;578.0;1135.0;640.0;?;1600
?;1073;-134.0;-342.0;-902.0;234.0;315.0;842.0;880.0;?;1073
?;911;-350.0;-218.0;-781.0;-101.0;-165.0;-24.0;54.0;?;911
?;582;-663.0;-7.0;-537.0;-218.0;-337.0;-922.0;-879.0;-21.0;582
?;432;4.0;233.0;-195.0;-448.0;-189.0;-1496.0;-1925.0;308.0;432
?;421;-292.0;244.0;152.0;-787.0;-715.0;-1516.0;-2010.0;346.0;421
?;68;-1106.0;216.0;365.0;-813.0;-1179.0;-1096.0;-1163.0;379.0;68
?;-41;-1618.0;227.0;561.0;-664.0;-1288.0;-705.0;-474.0;415.0;-41
?;-969;-1833.0;306.0;759.0;-571.0;-1400.0;-632.0;-265.0;359.0;-969
?;-815;-1772.0;429.0;889.0;-358.0;-1399.0;-571.0;-373.0;274.0;-815
?;1515;-1565.0;554.0;873.0;-102.0;-1176.0;-525.0;-495.0;227.0;1515
-760.0;1138;-1191.0;703.0;?;-54.0;-833.0;-461.0;-595.0;267.0;1138
-678.0;20;-744.0;728.0;?;-33.0;-628.0;-351.0;-558.0;274.0;20
-556.0;-153;-509.0;669.0;?;-6.0;-638.0;-140.0;-306.0;304.0;-153
-421.0;-954;?;622.0;?;109.0;-485.0;99.0;-91.0;304.0;-954
-153.0;-411;?;579.0;?;126.0;-5.0;62.0;-142.0;240.0;-411
158.0;239;?;278.0;?;-110.0;623.0;-299.0;?;222.0;239
265.0;137;776.0;-210.0;?;-63.0;456.0;-465.0;?;259.0;137
244.0;-3;774.0;-354.0;?;87.0;684.0;-538.0;?;193.0;-3
166.0;-178;1104.0;-195.0;?;-231.0;1188.0;-5.0;?;131.0;-178
-93.0;-62;1527.0;-93.0;?;223.0;1734.0;412.0;848.0;37.0;-62
-76.0;39;2397.0;271.0;?;684.0;2104.0;295.0;870.0;-219.0;39
-344.0;-26;2208.0;166.0;?;552.0;1864.0;951.0;826.0;-220.0;-26
-450.0;-56;1450.0;-245.0;?;424.0;1075.0;1251.0;1210.0;-207.0;-56
-311.0;69;414.0;-333.0;?;440.0;216.0;892.0;1216.0;-329.0;69
-223.0;-20;-152.0;-251.0;?;530.0;50.0;712.0;878.0;-335.0;-20
-111.0;-1;-217.0;-195.0;?;519.0;?;738.0;555.0;-316.0;-1
51.0;-217;132.0;-249.0;-513.0;477.0;?;696.0;425.0;-248.0;-217
292.0;-881;362.0;-331.0;-806.0;457.0;?;666.0;486.0;-222.0;-881
469.0;-872;492.0;-445.0;-926.0;253.0;?;568.0;349.0;-219.0;-872
700.0;-1653;286.0;?;-937.0;119.0;?;338.0;94.0;-212.0;-1653
1097.0;-1464;98.0;?;-771.0;181.0;?;182.0;-483.0;-225.0;-1464
1118.0;-1;-147.0;?;-711.0;278.0;?;-527.0;-1536.0;-331.0;-1
930.0;-354;-338.0;?;-619.0;222.0;?;-722.0;-1711.0;-416.0;-354
674.0;382;-422.0;?;-440.0;229.0;?;-140.0;-917.0;-444.0;382
452.0;1625;-444.0;?;-454.0;-12.0;?;71.0;-189.0;-331.0;1625
92.0;1382;7.0;?;-279.0;24.0;?;-281.0;-137.0;-273.0;1382
-384.0;1063;-80.0;?;-31.0;-316.0;?;-549.0;-342.0;-51.0;1063
-436.0;800;-64.0;?;246.0;-692.0;?;-842.0;-688.0;331.0;800
-422.0;511;-767.0;?;525.0;-1133.0;?;-797.0;-604.0;?;511
-555.0;148;-1684.0;393.0;783.0;-1039.0;?;-755.0;-447.0;?;148
-684.0;297;-1828.0;449.0;?;-903.0;?;-1002.0;-494.0;?;297
-681.0;-525;-1562.0;499.0;?;-825.0;-1498.0;-1207.0;-627.0;?;-525
-645.0;-960;-1579.0;614.0;?;-655.0;-1402.0;-1044.0;?;?;-960
-624.0;67;-1545.0;689.0;?;-431.0;-1247.0;-775.0;?;?;67
-664.0;1087;-1182.0;719.0;?;-227.0;-865.0;-614.0;?;?;1087
?;1437;-659.0;649.0;724.0;-169.0;-501.0;-345.0;?;?;1437
?;-2249;-361.0;503.0;387.0;-51.0;-425.0;-42.0;?;?;-2249
?;-3327;-330.0;259.0;129.0;23.0;-379.0;303.0;?;364.0;-3327
?;23;-283.0;7.0;-54.0;-56.0;-205.0;249.0;?;280.0;23
?;233;-71.0;-530.0;-38.0;-343.0;-88.0;209.0;?;274.0;233
?;18;-131.0;-918.0;-85.0;-57.0;-287.0;259.0;?;328.0;18
?;132;-165.0;-841.0;-551.0;126.0;45.0;-30.0;?;195.0;132
?;-245;677.0;-647.0;-595.0;?;1003.0;-218.0;?;77.0;-245
?;-52;1841.0;-459.0;-280.0;?;1748.0;57.0;-69.0;9.0;-52
359.0;-121;2510.0;51.0;-229.0;?;?;61.0;-209.0;-250.0;-121
-15.0;-88;2444.0;-42.0;-149.0;?;?;915.0;71.0;-280.0;-88
-162.0;-68;1637.0;-384.0;-392.0;?;?;1195.0;1130.0;-213.0;-68
-124.0;-26;787.0;-419.0;-548.0;?;?;1283.0;?;-303.0;-26
-138.0;93;506.0;-368.0;-578.0;?;?;1104.0;?;-350.0;93
-112.0;21;415.0;-281.0;-531.0;?;?;922.0;?;-335.0;21
54.0;-170;369.0;-234.0;-645.0;?;?;818.0;532.0;-295.0;-170
184.0;-374;282.0;-282.0;-734.0;?;?;693.0;415.0;-306.0;-374
383.0;-744;245.0;-390.0;-772.0;?;?;468.0;441.0;-233.0;-744
588.0;-1410;112.0;-505.0;-665.0;?;?;351.0;264.0;-244.0;-1410
746.0;-1916;-16.0;-491.0;-348.0;?;?;296.0;-202.0;-295.0;-1916
717.0;-914;-280.0;-310.0;-252.0;-315.0;?;-180.0;-936.0;-317.0;-914
605.0;-221;-702.0;-97.0;-324.0;?;?;-479.0;-1098.0;-338.0;-221
401.0;-296;-1106.0;-17.0;-414.0;?;?;177.0;-464.0;-387.0;-296
304.0;1435;-1479.0;-28.0;-657.0;?;-538.0;373.0;339.0;-328.0;1435
49.0;2166;-1316.0;80.0;-651.0;?;-917.0;-118.0;222.0;-298.0;2166
?;1191;-1068.0;355.0;-246.0;?;-1329.0;-781.0;-388.0;-98.0;1191
?;783;-519.0;711.0;154.0;?;-723.0;-1468.0;-1249.0;395.0;783
?;457;-304.0;743.0;627.0;?;-1120.0;-1727.0;-1636.0;472.0;457
?;417;-1011.0;769.0;?;-1169.0;-1485.0;-1570.0;-1450.0;481.0;?
?;508;-1699.0;777.0;?;-1105.0;-1642.0;-1542.0;-1206.0;509.0;?
?;1465;-577.0;93.0;?;-186.0;282.0;-114.0;6.0;-239.0;?
-169.0;925;-294.0;196.0;?;-231.0;-471.0;-793.0;-417.0;?;?
-301.0;536;-366.0;503.0;?;-603.0;-633.0;-1591.0;-1184.0;?;536
-186.0;699;-281.0;638.0;?;-1064.0;-817.0;-2066.0;-1904.0;?;699
-329.0;608;-1108.0;708.0;1621.0;-1247.0;-1513.0;-2178.0;-2048.0;?;608
-517.0;?;-1956.0;762.0;1669.0;-1039.0;-1789.0;-1981.0;-1885.0;?;672
-704.0;?;-2050.0;796.0;1580.0;-1010.0;-1843.0;?;-1515.0;?;615
-786.0;?;-1596.0;866.0;1435.0;?;-1525.0;?;-1228.0;?;-449
-790.0;?;-1522.0;923.0;1263.0;?;-1401.0;?;-1019.0;?;-89
-847.0;?;-1342.0;887.0;981.0;?;-1213.0;?;-915.0;?;-351
-819.0;?;-1107.0;942.0;695.0;?;-922.0;-698.0;-748.0;359.0;81
-750.0;?;-753.0;846.0;369.0;?;-748.0;-489.0;-520.0;347.0;185
-670.0;?;-614.0;645.0;206.0;-292.0;-693.0;-259.0;-271.0;336.0;-4272
-491.0;?;-594.0;425.0;102.0;-255.0;-571.0;-92.0;-22.0;347.0;-2656
-283.0;836;-453.0;57.0;134.0;-257.0;-358.0;-77.0;141.0;343.0;836
-26.0;-294;-334.0;-570.0;256.0;-416.0;-296.0;148.0;450.0;353.0;-294
279.0;217;-550.0;-892.0;161.0;-132.0;-555.0;184.0;623.0;378.0;217
626.0;45;-521.0;-963.0;-237.0;53.0;-234.0;98.0;394.0;258.0;45
803.0;-267;206.0;-976.0;-418.0;-103.0;535.0;284.0;240.0;?;-267
714.0;71;1085.0;-926.0;-380.0;71.0;1101.0;497.0;500.0;?;71
?;-100;1686.0;-500.0;-442.0;107.0;1566.0;-179.0;93.0;?;-100
?;11;1680.0;-288.0;-420.0;-1.0;1293.0;190.0;-432.0;?;11
?;-36;815.0;-517.0;-473.0;63.0;630.0;670.0;98.0;?;-36
?;-33;149.0;-596.0;-663.0;137.0;283.0;755.0;798.0;?;-33
?;-34;-61.0;-523.0;-732.0;156.0;?;864.0;923.0;?;-34
275.0;-82;-189.0;-449.0;-863.0;216.0;?;663.0;658.0;?;-82
322.0;-38;-54.0;-361.0;-775.0;205.0;?;521.0;309.0;?;-38
401.0;?;2.0;-282.0;-777.0;171.0;?;397.0;122.0;?;-201
478.0;?;103.0;-333.0;-666.0;9.0;?;166.0;23.0;-90.0;-434
467.0;?;107.0;-477.0;-499.0;-209.0;?;69.0;?;-85.0;-451
435.0;?;-70.0;-555.0;-312.0;-352.0;?;77.0;?;-92.0;-1108
465.0;?;-150.0;-431.0;-256.0;-407.0;?;-166.0;?;-152.0;-1938
448.0;?;-150.0;-212.0;-207.0;-447.0;?;-412.0;?;-188.0;-1191
361.0;?;-260.0;78.0;-165.0;-271.0;?;-493.0;?;-243.0;-716
273.0;-328;-525.0;98.0;-116.0;-349.0;?;-55.0;?;-312.0;-328
303.0;1671;-551.0;225.0;-43.0;-606.0;?;-146.0;?;-299.0;1671
?;1894;-529.0;290.0;218.0;-506.0;-581.0;-836.0;?;-236.0;1894
?;957;-652.0;476.0;698.0;-780.0;-911.0;-1388.0;?;-24.0;957
-245.0;1000;-248.0;843.0;1093.0;?;-493.0;-1918.0;?;262.0;1000
-380.0;967;-542.0;1025.0;1356.0;?;-1073.0;-2177.0;?;323.0;967
-610.0;1064;-1473.0;1053.0;1461.0;?;-1727.0;-1877.0;-1794.0;319.0;1064
-880.0;1080;-2012.0;1096.0;1445.0;?;-1848.0;?;-1272.0;346.0;1080
-965.0;586;-2023.0;1055.0;1428.0;?;-1704.0;?;-790.0;319.0;586
-1057.0;-578;-1942.0;1100.0;1358.0;-663.0;-1564.0;?;-518.0;325.0;-578
-1056.0;-995;-1551.0;1126.0;1292.0;-594.0;-1348.0;?;-438.0;293.0;-995
-1043.0;-373;-941.0;1078.0;1109.0;-402.0;-858.0;?;-386.0;199.0;-373
-950.0;?;-472.0;978.0;?;-192.0;-435.0;?;-282.0;248.0;?
-847.0;?;-201.0;803.0;?;?;-370.0;?;-147.0;246.0;?
-654.0;?;-326.0;618.0;?;?;-453.0;?;-8.0;225.0;?
-439.0;?;-466.0;483.0;?;?;-344.0;?;84.0;306.0;?
-258.0;?;-477.0;229.0;?;?;-141.0;?;225.0;258.0;?
-91.0;?;-210.0;-182.0;?;?;45.0;?;700.0;133.0;?
134.0;?;?;-625.0;-550.0;?;393.0;?;1191.0;126.0;?
402.0;?;836.0;-935.0;-846.0;?;1120.0;?;1406.0;-43.0;?
469.0;?;?;-1211.0;-742.0;?;1644.0;1183.0;1317.0;-74.0;?
367.0;?;?;-816.0;-699.0;?;1762.0;779.0;906.0;-159.0;?
404.0;?;?;-268.0;-768.0;?;1625.0;484.0;-95.0;-265.0;?
299.0;?;?;-337.0;-868.0;?;1323.0;1322.0;36.0;-255.0;?
200.0;?;?;?;-1134.0;?;987.0;1485.0;1102.0;-231.0;?
99.0;?;?;?;?;?;786.0;1364.0;1363.0;-252.0;-97
45.0;-41;840.0;?;?;?;616.0;1103.0;984.0;-236.0;-41
49.0;-81;620.0;?;?;?;581.0;1013.0;712.0;?;-81
113.0;-130;403.0;?;?;?;477.0;982.0;537.0;?;-130
211.0;-281;254.0;?;?;656.0;317.0;843.0;359.0;?;-281
271.0;-649;221.0;?;?;448.0;305.0;551.0;145.0;?;-649
276.0;-840;124.0;?;?;289.0;157.0;475.0;59.0;?;-840
283.0;-1373;-48.0;-502.0;?;82.0;36.0;436.0;87.0;?;-1373
294.0;-1882;-156.0;-497.0;?;-146.0;13.0;179.0;-4.0;?;-1882
348.0;-1171;-315.0;-401.0;?;-314.0;-10.0;-104.0;-207.0;?;-1171
383.0;-714;-341.0;-256.0;?;-295.0;95.0;-117.0;-305.0;?;-714
463.0;-641;-373.0;-370.0;?;-695.0;606.0;-25.0;-173.0;?;-641
546.0;862;-462.0;-426.0;?;-1183.0;89.0;-431.0;-294.0;?;862
533.0;1780;-654.0;-189.0;?;-1283.0;-850.0;-1404.0;-1060.0;?;1780
363.0;1603;-1023.0;149.0;?;-1621.0;-1616.0;-2263.0;-1851.0;?;1603
385.0;1669;-1332.0;410.0;?;-2169.0;-1729.0;-2952.0;-2670.0;444.0;1669
176.0;1651;-2028.0;608.0;?;-2124.0;-2534.0;-3485.0;-3163.0;359.0;1651
-256.0;1789;-2750.0;774.0;2513.0;-1997.0;-2704.0;-3431.0;?;445.0;1789
-559.0;1450;-2660.0;849.0;2620.0;-1842.0;-2439.0;-3054.0;?;412.0;1450
-798.0;722;-2316.0;912.0;2489.0;-1766.0;-2235.0;-2588.0;?;395.0;722
-1019.0;-138;-2132.0;1088.0;2112.0;-1458.0;-2333.0;-1891.0;?;410.0;-138
-1155.0;405;-1830.0;1249.0;1603.0;-1238.0;-2152.0;-1393.0;?;393.0;405
-1172.0;1202;-1640.0;1320.0;?;-1116.0;-1766.0;-849.0;?;378.0;1202
-515.0;1140;-248.0;408.0;1153.0;-872.0;-126.0;-1126.0;-1031.0;173.0;1140
-608.0;1070;67.0;416.0;1197.0;-1033.0;?;-1064.0;-893.0;215.0;1070
-653.0;965;-1066.0;543.0;1027.0;-1133.0;?;-1253.0;-866.0;252.0;965
-757.0;1038;-2348.0;765.0;727.0;-1223.0;?;-1232.0;-828.0;297.0;1038
-827.0;1220;-2606.0;887.0;587.0;-1270.0;?;-1042.0;-648.0;326.0;1220
-773.0;1418;-2020.0;901.0;562.0;-1374.0;?;-834.0;-528.0;410.0;1418
-659.0;1571;-1484.0;?;636.0;-1392.0;?;?;-614.0;446.0;1571
-545.0;1803;-1442.0;?;688.0;-1461.0;?;?;-800.0;474.0;1803
-373.0;1804;-1666.0;?;829.0;-1433.0;?;?;-1040.0;527.0;1804
-118.0;2246;-1785.0;?;904.0;-1451.0;?;?;-1313.0;556.0;2246
43.0;3471;-1838.0;?;1019.0;-1380.0;?;?;-1631.0;?;3471
217.0;2954;-1773.0;?;965.0;-1318.0;?;?;-1726.0;?;2954
350.0;1877;-1797.0;?;892.0;-1200.0;?;?;-1801.0;?;1877
451.0;1075;-1980.0;?;905.0;-1275.0;?;?;-1793.0;?;1075
509.0;-14;?;415.0;801.0;-1253.0;-1991.0;?;-1611.0;?;-14
607.0;77;?;243.0;798.0;-1218.0;-1758.0;?;-1437.0;?;77
?;104;?;125.0;875.0;-871.0;-1723.0;?;-1356.0;?;104
?;-274;?;151.0;932.0;-1373.0;-1238.0;?;?;?;-274
?;-180;?;-189.0;1652.0;-1706.0;-794.0;?;?;?;-180
?;-114;?;-192.0;2227.0;-1489.0;-512.0;?;?;?;-114
?;-91;?;348.0;2383.0;-1421.0;-231.0;-2583.0;?;?;-91
?;-47;?;530.0;2252.0;-1736.0;?;-2183.0;?;?;-47
?;-43;?;287.0;1821.0;-1997.0;?;-1346.0;?;?;-43
?;-25;?;250.0;1321.0;-1933.0;?;-1310.0;-668.0;172.0;-25
?;-51;?;431.0;859.0;-1895.0;?;-1462.0;-520.0;139.0;-51
?;-1;?;546.0;591.0;-1994.0;?;-1640.0;-1014.0;178.0;-1
?;-25;?;511.0;441.0;-2080.0;?;-1776.0;-1543.0;197.0;-25
?;-55;?;404.0;376.0;-2252.0;?;-1849.0;-1823.0;180.0;-55
?;66;?;321.0;311.0;-2334.0;?;-1987.0;-1877.0;154.0;66
?;-185;-837.0;338.0;295.0;-2320.0;?;-2052.0;-1811.0;128.0;?
?;183;-1092.0;298.0;310.0;-2248.0;?;-2107.0;-1868.0;163.0;?
?;-239;-1511.0;274.0;464.0;-2223.0;-2004.0;-2015.0;-1844.0;226.0;?
?;-28;-1817.0;289.0;668.0;-2157.0;-2268.0;-1992.0;-1861.0;215.0;?
?;4722;?;?;948.0;-1930.0;-2447.0;-1981.0;-1803.0;161.0;?
?;8158;?;?;1107.0;-1652.0;?;-2078.0;-1781.0;86.0;?
567.0;7401;-2740.0;?;1202.0;-1376.0;?;-2032.0;-1751.0;38.0;?
311.0;5942;-3305.0;?;1276.0;-1262.0;-3255.0;-1916.0;-1547.0;61.0;?
-14.0;3708;-3358.0;?;1343.0;-894.0;-3232.0;-1561.0;-1342.0;89.0;?
-206.0;1678;-2712.0;?;1193.0;-478.0;-2250.0;-1027.0;-1078.0;-51.0;?
-250.0;1848;-1597.0;?;796.0;-516.0;-1039.0;-483.0;-591.0;-168.0;1848
-274.0;2448;-592.0;?;281.0;-636.0;-336.0;28.0;3.0;-137.0;2448
-178.0;2583;152.0;?;-152.0;-913.0;-147.0;416.0;419.0;-66.0;2583
93.0;2273;466.0;?;-500.0;-1082.0;-398.0;283.0;429.0;51.0;2273
464.0;1616;158.0;?;-705.0;-1185.0;-942.0;-304.0;-18.0;162.0;1616
829.0;1089;-727.0;?;-742.0;-1556.0;-1160.0;-1093.0;-833.0;212.0;1089
1046.0;246;-1601.0;?;-491.0;-1677.0;-1329.0;-1530.0;-1615.0;248.0;246
1008.0;-32;-1875.0;?;-169.0;-1676.0;-1826.0;-1700.0;-2128.0;224.0;-32
881.0;42;-2039.0;?;135.0;-1585.0;-1944.0;-1465.0;-2050.0;225.0;42
687.0;-40;-1929.0;?;310.0;-1558.0;-1811.0;-1104.0;-1386.0;254.0;-40
448.0;94;?;?;321.0;-1488.0;-1605.0;-882.0;?;241.0;94
318.0;124;?;-7.0;376.0;-1469.0;-1132.0;-1007.0;?;258.0;124
203.0;159;?;76.0;616.0;-1173.0;-518.0;-1133.0;?;181.0;159
47.0;182;?;149.0;969.0;-1043.0;-294.0;-1338.0;?;155.0;182
-97.0;434;?;394.0;1183.0;-955.0;?;-1494.0;?;158.0;434
-233.0;743;?;756.0;1173.0;-884.0;?;-1473.0;?;158.0;743
-394.0;1335;?;951.0;1106.0;-795.0;?;-1222.0;?;175.0;1335
-526.0;2183;?;920.0;1049.0;-661.0;?;-854.0;?;120.0;2183
-503.0;1894;?;790.0;1078.0;-585.0;?;-547.0;?;124.0;1894
-442.0;1069;?;671.0;1145.0;-445.0;?;-595.0;?;133.0;1069
-353.0;308;?;659.0;1187.0;-322.0;?;-786.0;?;119.0;308
-320.0;-285;?;682.0;1133.0;-198.0;?;-808.0;?;101.0;-285
-374.0;-441;?;672.0;983.0;6.0;?;-564.0;?;104.0;-441
-405.0;-125;?;531.0;718.0;80.0;?;-173.0;?;159.0;-125
-376.0;510;?;335.0;495.0;146.0;?;?;?;155.0;510
-273.0;367;-78.0;54.0;306.0;202.0;?;?;?;181.0;367
-120.0;967;-89.0;-208.0;195.0;208.0;?;?;633.0;?;967
101.0;1182;-159.0;-371.0;19.0;134.0;?;?;573.0;?;1182
253.0;-368;-206.0;-493.0;-242.0;106.0;-102.0;?;367.0;?;-368
337.0;-650;-261.0;-568.0;-494.0;62.0;-193.0;?;?;?;-650
405.0;-359;-294.0;-586.0;-708.0;35.0;-182.0;?;?;?;-359
467.0;-381;-216.0;-569.0;-916.0;-3.0;-74.0;82.0;?;?;-381
412.0;-144;-57.0;-577.0;-998.0;-47.0;-8.0;36.0;?;?;-144
384.0;-26;49.0;-569.0;-983.0;-148.0;83.0;39.0;?;?;-26
356.0;19;65.0;-550.0;-870.0;-228.0;95.0;11.0;?;?;19
309.0;-101;41.0;-520.0;-638.0;-282.0;76.0;-70.0;?;182.0;-101
299.0;-123;112.0;?;-202.0;-434.0;24.0;-114.0;?;198.0;-123
190.0;-73;182.0;-385.0;212.0;-616.0;62.0;-286.0;?;199.0;-73
168.0;-90;102.0;-278.0;715.0;-700.0;82.0;-576.0;?;173.0;-90
123.0;-83;-116.0;0.0;1116.0;-627.0;?;-891.0;?;154.0;-83
-1.0;-83;-410.0;361.0;1282.0;-497.0;-599.0;-1015.0;?;146.0;-83
-266.0;-60;-640.0;588.0;1395.0;-454.0;-727.0;?;?;105.0;-60
-558.0;-45;-589.0;669.0;1595.0;-438.0;-679.0;?;-923.0;122.0;-45
-762.0;-63;-542.0;673.0;1769.0;-399.0;-548.0;?;-656.0;150.0;-63
-1034.0;-35;-437.0;627.0;1879.0;-324.0;-449.0;?;-224.0;141.0;-35
-1189.0;0;?;611.0;1910.0;-288.0;-491.0;?;267.0;147.0;0
-1311.0;-1;?;624.0;1847.0;-332.0;-546.0;?;301.0;108.0;-1
-1286.0;31;-540.0;746.0;1776.0;-373.0;-456.0;?;-83.0;147.0;31
?;48;-486.0;726.0;1723.0;-494.0;-474.0;?;-485.0;115.0;48
-1378.0;24;-496.0;692.0;1622.0;-618.0;-480.0;?;-600.0;74.0;24
-1394.0;-11;-553.0;721.0;1390.0;-739.0;-489.0;?;-439.0;44.0;-11
-1414.0;2;?;?;1098.0;-853.0;-563.0;?;-297.0;-1.0;2
-1435.0;0;-776.0;?;803.0;-912.0;-773.0;?;-363.0;-13.0;0
-1444.0;6;-929.0;?;624.0;-872.0;-904.0;?;-403.0;-80.0;6
-1470.0;35;-948.0;869.0;521.0;-804.0;-939.0;?;-335.0;-89.0;35
-1591.0;-202;-791.0;877.0;392.0;-799.0;-814.0;685.0;-195.0;-157.0;-202
-1701.0;-227;-663.0;836.0;300.0;-772.0;-748.0;922.0;230.0;-210.0;-227
-1763.0;-344;-543.0;813.0;167.0;-717.0;-717.0;1056.0;728.0;-243.0;-344
-1743.0;-1395;-600.0;793.0;188.0;-617.0;-812.0;1152.0;841.0;-306.0;-1395
-1587.0;-1762;-700.0;818.0;106.0;-467.0;-825.0;1023.0;975.0;-350.0;-1762
-1351.0;-756;-717.0;576.0;-225.0;-288.0;-857.0;1189.0;1080.0;-374.0;-756
-925.0;-604;-795.0;253.0;-687.0;-139.0;-787.0;1046.0;1219.0;-378.0;-604
-486.0;-228;-648.0;-161.0;-876.0;79.0;-407.0;595.0;?;-395.0;-228
-7.0;1449;-166.0;-684.0;-512.0;189.0;193.0;58.0;?;-331.0;1449
599.0;2995;552.0;-1105.0;144.0;92.0;513.0;-429.0;?;-111.0;2995
1147.0;3506;590.0;-1256.0;781.0;13.0;233.0;-452.0;?;35.0;3506
1507.0;2137;28.0;-1225.0;642.0;-296.0;-208.0;-982.0;?;113.0;2137
606.0;2036;-532.0;-1582.0;-107.0;-214.0;-238.0;-540.0;1064.0;95.0;2036
177.0;1281;-415.0;-1414.0;24.0;177.0;178.0;545.0;672.0;13.0;1281
543.0;-806;107.0;-894.0;262.0;541.0;709.0;346.0;734.0;-29.0;-806
688.0;101;458.0;-646.0;186.0;690.0;952.0;-386.0;645.0;12.0;101
582.0;-104;?;-656.0;133.0;658.0;1064.0;-543.0;434.0;32.0;-104
611.0;-1185;?;-563.0;117.0;708.0;1180.0;-478.0;?;-56.0;-1185
