MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
?;?;0;6;26;1;?;0;0;0
260014;0;0;5;30;?;?;0;0;0
260014;0;0;6;26;1;0;?;?;0
260014;0;?;2;24;1;?;0;0;0
260014;0;?;2;24;1;0;0;0;?
260014;0;0;5;26;?;0;0;0;?
260014;0;?;2;22;1;0;0;0;0
260014;0;0;3;18;?;?;?;?;0
260014;0;?;3;18;?;0;0;0;0
260014;?;0;5;28;1;0;0;?;0
260014;0;0;3;?;?;0;0;0;0
260014;0;0;?;13;1;0;0;0;?
260014;0;?;3;13;1;0;0;0;0
260014;0;0;3;13;?;0;0;?;?
260014;0;0;7;28;1;0;0;0;0
260014;?;0;6;13;?;0;0;0;0
260014;0;0;6;19;1;0;0;0;0
260014;?;0;?;?;?;0;0;0;0
260014;0;0;6;14;1;0;0;0;?
260014;0;0;6;14;1;0;0;0;0
?;0;0;5;28;1;?;0;0;0
260014;?;0;?;30;1;0;?;0;0
260014;0;0;5;32;1;0;0;0;0
260014;0;0;5;32;1;0;0;?;0
?;0;?;5;30;1;0;0;0;?
?;0;0;4;?;?;?;?;0;0
260014;0;0;4;23;1;0;?;0;?
?;0;0;?;27;1;0;0;0;0
?;0;0;?;28;1;0;?;?;0
260014;0;?;10;37;1;0;?;?;0
260014;0;?;10;37;1;?;0;0;?
260014;0;0;6;31;1;?;?;0;0
260014;0;0;5;21;1;0;0;0;?
260014;0;0;3;?;1;?;0;0;0
260014;0;0;2;35;?;0;0;0;0
260014;0;0;2;35;1;0;0;0;0
260014;0;0;?;26;1;?;0;?;0
260014;?;0;4;17;1;0;0;0;?
260014;?;0;4;31;?;0;0;0;0
260014;0;0;4;31;?;0;0;0;0
?;0;0;4;31;?;0;0;0;0
260014;?;0;3;13;?;0;0;0;?
260014;0;0;5;13;1;0;0;0;0
260014;0;0;6;32;?;0;0;0;0
260014;0;0;4;31;1;?;?;?;?
260014;0;0;4;31;?;0;0;0;0
260014;?;?;5;30;1;0;0;0;0
260014;0;0;?;11;1;0;0;0;?
260014;0;0;7;10;1;0;?;?;0
260014;0;?;7;10;1;?;0;0;0
?;0;0;3;19;?;?;0;0;0
?;0;0;5;22;1;?;0;?;0
260014;?;?;5;22;1;0;0;0;0
260014;0;0;3;15;1;0;0;0;0
260014;0;0;4;28;1;0;0;0;0
260014;0;0;4;28;?;0;0;0;0
260014;0;0;7;19;1;0;0;0;0
260014;0;0;4;12;1;0;0;0;0
260014;0;0;2;?;1;0;0;0;0
260014;0;0;?;?;1;0;0;0;0
260014;0;0;6;21;1;0;0;0;0
?;0;0;3;23;?;0;0;?;0
260014;0;0;4;16;1;0;?;0;0
260014;0;?;6;35;1;0;0;?;?
260014;?;0;?;17;1;0;0;0;0
260014;0;0;6;17;?;0;?;0;0
260014;0;0;?;?;1;0;0;0;0
260014;0;0;2;18;1;?;?;0;?
260014;0;?;3;6;1;0;0;0;0
260014;0;0;3;13;?;0;0;0;0
260014;?;0;3;?;1;0;?;0;0
260014;0;?;3;49;1;0;0;0;0
260014;?;0;5;27;1;0;0;0;0
260014;0;0;7;21;1;0;0;0;?
260014;0;?;4;?;1;0;0;0;0
260014;0;0;2;16;?;0;0;0;0
260014;0;0;2;16;?;0;0;0;0
260014;0;0;3;23;1;0;0;0;0
260014;?;0;7;32;1;?;?;0;?
?;0;0;5;20;1;0;0;0;0
?;0;0;?;?;1;0;0;0;0
260014;0;0;5;20;1;0;0;0;0
260014;0;0;?;26;1;?;?;0;?
260014;?;?;6;31;1;0;0;0;0
260014;0;0;2;?;1;0;0;?;0
260014;?;?;3;?;1;?;?;0;?
?;?;0;3;19;1;0;0;0;0
260014;?;0;6;13;1;?;0;?;0
260014;0;0;4;31;?;0;0;0;0
260014;0;?;?;34;1;0;0;0;0
260014;0;?;3;40;?;0;0;0;?
260014;0;0;3;40;?;0;0;0;0
260014;?;0;5;27;1;?;0;?;0
260014;0;0;4;26;1;0;?;0;0
260014;?;0;?;19;1;0;0;0;0
260014;0;?;2;19;1;0;0;0;0
260014;0;0;?;19;1;0;?;0;0
260014;0;0;5;20;?;0;0;?;?
?;0;0;3;29;?;0;0;0;0
?;0;?;5;20;1;0;0;?;0
260014;0;0;?;31;?;0;?;0;0
260014;0;0;6;31;1;0;0;0;0
?;0;0;6;17;1;0;0;0;0
?;0;0;4;25;1;0;?;0;0
?;0;0;3;16;1;0;?;0;0
260014;0;0;3;19;1;0;0;0;0
260014;0;?;3;19;?;0;0;0;0
260014;0;?;?;?;1;0;0;?;0
260014;0;0;5;30;1;?;?;0;0
260014;0;0;5;?;1;0;?;0;0
260014;0;0;5;30;1;0;0;0;0
260014;0;0;?;31;1;0;0;0;0
260014;0;0;6;20;1;?;?;0;0
260014;0;?;6;30;1;?;0;0;0
260014;?;0;2;15;1;0;0;0;0
?;0;0;4;18;?;0;0;?;?
?;0;?;4;18;1;0;?;0;0
260014;0;0;?;43;?;?;0;0;0
260014;0;0;5;20;?;0;0;0;0
?;0;?;8;?;?;0;?;0;0
260014;0;0;4;?;1;0;0;0;0
260014;?;0;4;30;?;?;0;?;0
260014;0;0;6;13;1;0;0;?;0
260014;0;0;?;33;1;0;0;?;0
260014;0;0;5;33;1;0;0;0;0
260014;0;0;5;?;1;0;0;0;0
?;0;?;5;19;?;0;?;0;0
?;?;0;5;19;1;0;0;0;0
260014;0;?;?;30;1;0;0;0;0
259289;0;-51446;-226;-854;1;0;0;0;-3016
252590;0;-74936;-158;?;1;?;0;0;0
249545;0;-69513;-32;-46;?;?;0;0;0
?;?;-69513;-32;-46;1;?;?;?;0
?;0;?;?;-421;1;0;0;0;-1015
239308;0;-89320;-12;-441;1;0;0;?;2030
233073;0;-82998;-43;-537;?;0;0;0;-1015
230115;0;-72877;-140;-732;1;0;?;0;?
230115;0;-72877;-140;-732;1;0;0;0;-1015
230115;0;-72877;?;?;1;?;0;?;?
223213;0;-67048;?;20;1;0;?;0;0
217152;0;-81983;?;-520;1;0;0;0;0
?;0;-81983;67;-520;1;?;0;0;?
213875;?;-84390;-87;-171;?;?;0;0;?
206828;?;-84390;-75;?;?;0;0;0;0
203696;0;-94453;49;?;1;0;0;0;0
196968;0;-75313;-45;-435;?;0;0;0;0
192734;0;-90045;-15;?;?;0;0;0;0
192734;0;-90045;-15;-655;1;?;?;0;0
188964;0;?;-90;-739;1;0;0;0;0
182816;?;?;-181;-354;?;0;0;0;0
179365;0;?;?;-558;1;0;0;0;0
179365;?;-68063;-80;-558;1;?;0;0;0
172492;0;-68672;?;-606;1;0;0;0;0
172492;0;-68672;?;-606;?;0;0;0;0
169215;0;?;?;-465;1;0;0;0;0
162748;0;-66439;-176;-265;1;0;?;0;?
?;0;-65772;-152;-429;1;?;?;0;0
152250;0;-94279;-44;-302;1;0;0;0;1015
152250;0;-94279;-44;-302;?;0;0;?;1015
146160;0;-83317;?;?;1;0;0;0;0
?;?;-87145;-68;56;1;0;0;0;0
136329;0;-58812;-62;117;1;?;0;0;?
132965;?;-91640;-157;-222;?;0;0;0;?
132965;0;-91640;-157;-222;1;0;0;0;-1015
126556;0;?;-133;-550;?;0;0;0;0
126556;0;?;?;?;?;0;0;0;?
122960;?;-61596;-89;-630;1;0;0;0;1015
116580;?;-69136;-83;-197;1;0;0;0;0
?;0;-69136;-83;-197;1;0;?;0;0
113361;?;-82244;?;-263;?;0;0;?;0
105676;0;-68092;-52;-915;1;0;0;0;0
102254;?;-77111;-33;-290;?;0;0;0;?
95845;0;-75139;-145;-311;1;0;?;0;?
95845;?;-75139;-145;-311;1;0;0;0;0
92336;?;-72239;-141;-350;1;0;?;0;0
86014;0;-82824;-42;-755;1;0;0;0;1015
79199;0;?;36;?;1;0;0;?;0
?;0;?;-174;?;?;0;0;0;?
75835;0;-81519;?;-648;1;?;0;0;-1015
75835;?;-81519;-174;-648;1;0;0;0;?
69600;0;-73080;-175;-417;1;0;0;0;0
66149;0;-58290;-52;-256;1;?;0;0;1015
59044;0;-85869;-173;?;1;0;0;0;-1015
59044;0;-85869;-173;?;1;0;0;0;-1015
55593;0;?;-44;?;1;?;0;?;1015
49039;0;-91698;-111;-419;1;0;?;0;-1015
45356;0;-83462;-132;-364;?;0;0;0;?
39034;0;-83085;-93;-377;?;?;0;0;1015
39034;0;-83085;-93;?;?;0;0;?;1015
35583;?;?;-251;-834;1;0;?;0;1015
28246;?;?;-108;-774;1;0;0;?;0
?;0;-42630;-228;?;1;0;0;0;986
22475;0;-42630;-228;?;1;?;0;?;986
22011;?;-20445;-36;-320;1;0;0;0;0
22011;0;-20445;-36;-320;1;0;0;0;0
22011;0;0;-35;-159;1;?;0;?;?
22011;1;0;-34;?;1;0;0;0;0
22011;?;0;-33;-162;1;0;0;?;0
22011;1;0;?;-162;1;0;0;0;0
?;1;0;?;-160;?;0;0;0;0
22011;1;?;-37;-164;1;0;?;0;0
22011;1;0;-33;-171;1;0;0;0;0
22011;?;0;-33;-171;1;0;?;0;?
22011;1;0;-37;-174;1;?;?;?;0
22011;1;0;-33;-162;1;0;0;0;0
?;?;0;-37;-162;1;0;0;0;?
22011;1;0;-35;-159;1;0;0;0;0
?;1;0;?;-159;1;0;?;0;?
22011;?;0;?;-159;1;0;0;0;0
22011;1;0;-34;-162;1;0;0;?;0
22011;1;0;-37;?;?;0;0;0;0
22011;1;0;-37;-155;1;0;0;0;0
22011;1;0;-36;?;1;?;0;0;?
?;1;0;?;-167;1;0;?;0;0
?;1;0;?;-164;1;0;?;0;0
22011;1;0;-36;?;1;?;0;0;0
?;1;0;-35;?;?;0;0;0;?
22011;?;0;?;-174;?;?;0;0;0
22011;?;0;?;-164;1;0;0;?;0
22011;1;69687;?;-161;1;0;0;0;2001
27289;0;84158;14;?;1;?;0;0;0
30711;0;71804;44;414;1;0;?;0;0
30711;0;?;?;414;1;?;0;0;0
30711;?;71804;44;414;1;0;0;0;0
37207;0;85057;?;108;1;0;?;0;0
43442;?;82998;?;974;1;0;0;0;0
47125;0;?;121;1029;1;0;?;0;1015
53215;0;81983;79;248;1;0;0;0;1015
53215;?;81983;79;?;1;?;0;0;1015
56811;0;75139;48;295;1;0;0;?;0
63684;0;67860;68;?;1;0;?;0;?
?;?;90973;183;390;1;0;0;0;1015
66961;0;90973;?;390;1;?;0;0;?
73051;0;83404;?;547;1;0;?;0;0
77053;0;70760;142;318;1;0;0;0;?
82969;?;70789;110;84;1;0;?;0;0
82969;0;70789;110;84;1;?;0;0;0
?;0;72442;111;?;1;0;0;0;0
?;0;72442;111;128;1;0;0;?;0
92887;0;78445;158;509;1;0;0;?;0
99035;0;78271;?;-150;1;0;0;?;0
102486;?;94076;8;236;1;?;0;?;0
109533;0;79141;73;409;?;0;0;0;-1015
109533;0;79141;73;409;?;0;0;0;?
113448;0;68092;102;844;1;0;0;?;0
119944;?;?;26;20;?;0;0;?;0
123134;0;96425;139;481;?;0;0;0;0
130500;0;?;?;560;?;?;0;0;?
130500;0;87261;?;560;1;?;0;0;0
133603;0;?;1;?;1;0;0;0;-1015
133603;0;81867;1;228;1;0;?;0;-1015
139925;0;?;63;?;?;0;?;?;1015
143840;0;56231;34;14;?;0;0;0;0
150162;0;?;?;763;?;?;0;0;0
150162;0;59508;118;763;1;0;0;?;0
153294;0;?;49;?;?;0;?;0;0
160341;0;60204;132;575;1;0;?;0;?
163444;0;63684;1;113;1;?;?;?;1015
?;?;54404;176;260;?;0;0;0;0
?;0;54404;?;260;1;0;0;0;0
177045;?;103037;156;411;1;?;0;0;-1015
180670;0;?;?;376;1;0;?;0;0
180670;?;?;?;376;?;?;?;?;0
?;0;79402;?;-107;1;0;0;0;-1015
190182;?;94656;114;?;1;0;0;0;?
190182;0;94656;114;297;1;0;?;0;0
193865;0;96425;60;-358;1;?;?;0;1015
200274;0;68904;58;167;?;?;0;?;1015
206190;0;?;116;1027;1;0;?;?;?
?;0;67251;3;510;1;0;0;0;0
209699;0;67251;3;?;?;0;0;0;?
216514;0;82621;132;?;1;0;0;0;0
?;0;84216;-2;728;1;0;?;0;0
226577;0;92916;?;576;1;0;0;?;0
226577;?;92916;127;576;1;?;?;0;0
226577;?;92916;127;576;1;0;0;0;0
232812;?;89291;141;281;1;0;?;0;0
235944;0;80272;86;564;?;0;0;0;1015
239453;?;86333;134;614;1;?;0;0;1015
246761;0;53534;-45;348;1;?;0;0;1015
?;0;?;?;348;1;0;0;0;1015
252909;0;85028;19;507;1;0;0;0;-1015
256418;0;95816;17;177;1;0;0;0;?
263146;0;75864;175;-64;1;?;?;0;0
266104;?;77082;10;758;1;0;?;0;0
266104;0;?;10;758;1;0;0;0;0
272339;0;69426;136;1017;1;0;?;0;?
276341;0;95004;149;109;1;0;?;?;?
282431;0;65105;?;263;1;0;0;0;0
?;0;?;-26;380;1;?;?;0;0
288347;0;?;-26;380;1;?;0;?;0
288347;?;92800;?;380;1;0;0;0;0
?;0;62002;-1;303;1;0;0;?;0
298352;0;85028;81;-92;1;0;?;0;0
301542;0;93206;-20;567;1;0;0;0;?
301542;0;?;?;567;1;0;0;0;-1015
308270;0;79025;?;767;1;0;0;0;0
314273;0;76415;214;450;1;0;0;0;-1015
?;0;74849;?;425;1;0;0;?;0
324365;0;83868;-2;780;1;0;0;0;-1015
?;0;83868;-2;780;1;0;0;?;-1015
327468;0;77140;64;826;1;0;0;0;0
334051;?;76792;138;832;1;?;0;0;-1015
?;?;?;112;?;1;0;?;0;0
337328;0;75980;112;?;1;0;0;0;0
350030;0;74994;210;664;1;0;?;?;-1015
?;0;93844;-7;52;1;0;0;?;-1015
?;0;84390;47;-24;1;?;0;0;?
359977;0;84390;47;-24;1;0;0;?;-1015
363312;0;82534;248;56;1;?;0;0;0
369721;0;90770;-1;?;1;0;0;0;0
373491;0;89755;215;467;1;0;0;0;0
373491;0;89755;?;467;1;0;0;0;0
379639;0;87319;234;1007;1;0;0;0;-1015
?;0;65772;215;1000;1;0;0;0;?
389441;?;77459;49;718;?;?;0;0;-3016
389992;?;26564;?;-262;1;?;0;0;0
389992;0;26564;117;-262;1;0;0;0;0
389992;0;?;117;?;1;0;0;0;0
?;0;?;80;381;1;0;0;?;?
389992;0;0;80;381;?;0;0;1;0
389992;0;?;?;362;1;0;0;1;0
389992;?;?;80;362;1;0;0;1;0
389992;0;0;82;387;?;0;?;1;0
389992;0;0;81;366;1;0;0;1;0
?;0;?;83;374;1;0;?;1;?
389992;0;0;?;380;1;0;?;1;0
389992;0;?;?;?;1;0;0;1;0
389992;?;0;82;374;1;?;?;1;0
389992;0;0;?;373;1;0;?;1;0
389992;0;0;?;380;1;0;0;1;0
389992;0;0;83;380;1;0;0;1;0
389992;0;0;83;380;1;0;0;?;?
?;0;0;80;376;1;0;?;1;0
389992;0;0;?;372;1;0;0;1;0
389992;0;?;?;380;1;0;0;1;0
389992;0;0;77;374;1;0;0;1;0
389992;0;?;83;370;1;0;0;1;0
389992;0;0;80;?;1;?;0;1;0
389992;0;0;80;376;1;0;0;1;0
389992;0;0;84;378;1;?;0;1;0
386802;0;-75574;-156;-401;1;0;0;0;1015
386802;0;-75574;-156;-401;1;0;0;0;?
383612;?;-85115;-150;-412;1;0;?;0;1015
?;0;?;-150;-412;1;0;0;0;1015
377058;0;-72529;-183;-166;1;?;0;0;1015
373839;?;?;-141;?;1;0;0;0;1015
?;0;-86507;?;-361;1;0;0;?;0
361369;0;-85840;-97;-481;1;0;0;0;?
?;0;-85840;-97;-481;1;0;?;0;0
358150;0;?;?;-636;?;0;?;?;?
351451;0;-94105;-101;-837;1;0;0;0;0
348319;0;-65888;?;?;?;0;?;0;1015
348319;0;-65888;?;-920;?;?;0;0;1015
341997;0;-99557;-41;-603;1;0;0;0;0
338314;0;-73138;-152;?;1;?;0;0;0
338314;0;-73138;-152;-394;1;?;0;0;0
332079;0;-76038;-54;-290;1;?;0;0;?
?;?;-77285;-24;-194;1;0;0;?;0
321668;0;?;-145;?;1;?;0;0;?
?;0;?;-175;-590;1;0;0;0;0
315520;0;-82911;-175;-590;1;0;0;0;0
312388;0;?;-5;-806;1;?;0;0;0
305428;0;-93148;-167;-979;1;0;?;?;-1015
302151;0;-75458;-36;-690;1;0;0;0;0
302151;0;?;-36;-690;1;0;?;0;0
295742;?;-66990;?;-586;?;0;0;?;?
295742;0;-66990;-17;-586;1;0;0;0;?
?;?;-100253;-81;99;1;0;?;0;0
285911;0;?;-22;-300;1;?;0;?;0
279676;?;?;?;-548;?;0;0;0;0
279676;0;-80359;?;-548;1;0;0;?;0
276312;0;?;34;?;1;0;?;0;0
?;0;-83549;-24;136;1;0;0;0;0
?;?;?;22;-134;1;?;?;0;-1015
265901;0;-68527;22;-134;1;0;0;?;?
?;0;?;-77;-548;1;0;0;0;1015
256389;0;-86072;1;-414;1;0;0;?;0
249893;0;-76328;?;169;1;0;0;0;0
243600;0;-70412;-46;?;1;?;?;0;1015
243600;?;-70412;-46;-80;1;0;0;0;1015
243600;0;-70412;-46;-80;1;?;0;0;1015
239743;?;-82389;-39;46;1;0;0;0;0
233653;0;-61712;?;?;1;0;?;?;0
230144;0;?;14;-114;1;0;?;0;?
223271;?;-100485;-167;-729;1;0;0;0;0
223271;0;-100485;?;?;?;0;0;0;0
220226;0;-65337;-208;181;1;0;0;0;0
213817;0;-70035;-94;17;1;0;0;0;1015
210134;0;-75284;-19;78;?;0;0;0;1015
202942;0;-79460;-35;-314;1;0;?;?;0
202942;?;-79460;-35;-314;1;0;0;0;0
199578;0;-67251;-36;53;?;?;0;0;?
?;?;?;?;?;1;0;?;0;0
189805;0;-72790;?;-635;1;0;0;0;1015
?;0;?;?;-635;1;0;0;0;1015
189805;0;-72790;-240;?;1;?;0;0;?
183164;0;?;-150;-734;1;0;0;0;?
177248;0;?;?;-314;1;0;?;0;-1015
173333;0;-71514;-122;?;1;0;0;0;0
?;0;-68759;?;?;1;0;?;0;0
166924;0;-68759;31;-547;1;0;0;0;0
163966;?;-74559;-86;-464;1;0;0;0;0
?;0;-74356;-136;-666;1;0;?;0;0
153642;?;-90886;-32;?;1;0;0;0;0
?;0;-75052;-99;-64;1;0;0;0;1015
?;0;-75052;-99;-64;1;0;?;0;1015
?;?;-73312;-10;-410;1;0;0;0;?
140012;0;?;-21;-67;?;0;0;?;?
140012;0;0;-33;-161;1;0;0;?;?
140012;0;?;-33;-161;1;0;0;0;0
140012;0;0;-33;-161;1;0;0;?;0
?;0;0;?;-146;1;0;0;0;0
140012;0;?;-33;-153;?;0;0;?;0
140012;0;0;-30;-165;1;0;0;0;0
140012;?;0;-34;-138;1;0;0;?;?
140012;?;0;-34;-138;1;?;0;0;0
140012;0;0;-37;-145;1;0;0;?;0
140012;?;0;-29;-148;1;0;0;0;?
?;0;0;-34;-157;1;0;0;0;0
140012;0;?;-35;-174;?;0;0;?;0
140012;?;?;-35;-174;?;?;0;0;0
140012;?;0;-33;-163;?;0;0;0;0
140012;0;0;-33;?;1;?;0;0;0
?;0;0;-33;?;1;0;0;?;0
140012;0;0;-35;-157;?;0;0;0;0
140012;?;0;-35;-157;1;0;?;0;0
140012;0;0;-38;-156;1;0;0;0;0
?;0;0;-34;?;1;0;?;0;0
140012;0;0;-32;-159;1;0;?;0;0
140012;0;?;-32;-153;?;0;0;0;?
140012;0;?;-32;-153;1;0;0;0;?
140012;0;?;-34;-171;1;0;0;?;0
140012;?;0;-33;-157;?;0;0;0;0
?;?;0;-32;?;?;0;0;0;?
140012;0;0;-35;?;1;0;0;?;0
140012;0;0;-35;-158;?;0;0;?;?
140012;0;0;-31;-152;?;0;0;?;0
140012;0;0;?;-152;1;0;0;0;?
140012;0;0;-33;?;1;0;?;0;0
140012;0;0;-31;-167;1;0;?;?;0
140012;0;0;-35;?;1;0;?;?;0
140012;0;0;-35;-157;1;?;0;0;0
140012;0;0;-33;-142;1;0;0;?;0
140012;0;0;-35;-166;?;0;?;0;?
140012;0;0;-34;?;1;0;0;0;0
140012;0;0;?;-144;?;?;?;?;0
?;?;0;-33;-152;1;0;?;?;?
140012;0;0;-36;?;1;0;0;0;0
140012;?;0;-32;-158;1;0;0;0;0
140012;0;0;-33;-150;1;0;?;0;?
140012;0;0;-33;-150;1;0;0;0;0
?;0;0;-35;?;1;0;0;0;?
140012;0;0;-34;-153;1;0;0;0;0
140012;0;0;-34;-153;1;0;0;?;0
140012;0;0;-33;-163;1;0;0;0;0
?;0;0;?;-149;1;0;0;?;?
?;0;?;-32;?;1;0;0;0;?
140012;0;0;-33;-152;1;0;0;0;0
140012;0;0;-33;?;1;?;0;?;0
140012;0;0;-33;-157;1;0;0;0;0
140012;0;0;-33;?;1;?;0;?;0
140012;0;?;-33;-157;1;0;0;?;0
?;0;0;-33;-149;1;0;?;0;0
?;0;0;-32;-156;?;?;0;0;0
?;0;0;-35;-157;?;0;?;0;0
140012;0;0;-35;-157;1;0;0;0;0
?;?;?;-33;-152;1;0;0;0;0
140012;0;?;-33;-152;1;0;0;0;0
140012;0;0;-34;-140;1;0;0;0;0
140012;0;?;-34;-141;1;0;?;0;0
140012;0;0;?;-144;1;?;?;0;0
140012;0;0;?;-144;1;0;0;0;0
140012;0;?;?;?;1;0;0;0;0
140012;0;?;-35;-168;1;0;?;0;0
140012;0;?;-33;-172;1;0;0;0;0
140012;0;?;-32;-158;1;0;0;0;0
140012;0;0;-32;-158;1;0;?;0;0
?;?;0;-33;?;1;0;0;?;?
140012;0;?;-31;-165;1;0;?;0;?
140012;0;0;-31;-165;?;?;0;0;0
140012;0;0;-32;?;1;0;0;?;0
140012;0;0;-31;-146;1;0;0;0;0
140012;0;0;-31;-146;?;0;0;0;?
140012;?;0;-36;?;1;0;0;0;?
140012;0;0;-32;-159;1;0;0;?;?
140012;0;0;-33;-161;?;0;?;0;0
140012;?;0;-33;-161;?;0;0;0;?
140012;0;?;-32;-156;1;?;0;0;?
140012;?;?;-29;-160;1;0;0;0;0
140012;0;0;-35;-146;1;?;0;0;0
140012;0;0;-30;?;?;?;0;0;0
140012;0;0;-30;?;1;0;?;0;0
140012;0;0;?;-148;?;0;0;0;0
?;0;0;-33;-148;1;0;0;0;0
?;0;0;-33;-150;1;0;0;?;0
140012;0;?;-32;-150;1;0;0;0;0
140012;?;0;-33;-172;?;0;?;0;?
140012;?;0;-33;-172;1;?;0;0;0
140012;0;?;-35;-167;1;0;0;0;0
140012;0;0;-32;?;1;0;0;?;0
?;0;?;-32;-158;1;0;0;0;0
?;0;0;-32;-158;1;0;?;?;0
?;0;0;-30;-160;1;?;?;0;0
140012;?;0;-35;-166;1;0;0;0;0
140012;?;0;-34;?;1;0;0;0;0
?;0;0;-35;-156;?;?;0;0;?
140012;0;?;-35;-156;1;0;?;?;0
140012;0;0;-35;-156;1;0;0;0;0
140012;0;0;?;-174;1;0;0;?;0
?;0;0;?;-157;1;0;0;0;0
140012;0;0;-35;-167;1;0;0;0;0
?;0;0;-35;-144;1;0;0;0;0
140012;0;0;-35;-144;1;0;0;?;0
140012;0;0;?;-170;1;0;0;?;0
140012;0;0;-32;-151;?;0;0;0;0
?;0;0;-33;-167;1;0;0;?;?
140012;0;?;-34;-145;1;0;0;0;0
?;0;0;-34;-145;1;?;0;0;0
140012;0;0;-35;-152;1;0;?;0;0
?;0;0;-33;-142;1;?;0;0;0
140012;0;0;-29;-151;1;0;0;0;?
?;0;0;-29;-151;?;?;0;?;0
140012;0;0;-29;?;1;?;?;0;0
140012;0;0;-32;?;?;0;0;?;0
140012;0;0;-29;?;?;0;0;0;?
?;0;0;-31;-149;?;0;0;0;0
140012;0;0;-34;-150;1;0;0;0;0
140012;0;0;-34;-150;1;0;0;0;0
140012;0;0;-37;-161;1;0;0;?;0
?;0;0;-35;-157;1;?;0;0;0
140012;0;?;?;-155;?;?;0;0;0
?;0;?;-31;-155;?;0;?;0;?
140012;?;0;-32;-151;1;0;0;0;0
140012;0;0;-32;-163;1;0;0;?;0
140012;0;?;-35;-167;1;0;0;?;0
140012;0;0;?;-148;1;0;0;0;0
?;0;0;-37;?;1;0;?;0;0
?;?;0;?;-148;1;0;0;0;0
140012;0;0;-37;-144;1;0;0;0;0
?;0;0;-34;?;1;0;0;0;0
138040;0;-83549;-122;-103;?;0;0;0;-1972
132095;0;?;?;-11;?;0;0;0;0
132095;?;-80504;-12;-11;1;?;0;0;0
128731;?;-83172;0;?;?;0;0;0;0
?;0;?;?;?;1;0;0;0;0
118349;?;-71282;-25;-151;1;0;0;0;-1015
112172;?;-81867;-53;11;1;0;0;0;0
112172;0;-81867;-53;11;?;0;0;0;0
108489;0;-79837;-84;-13;1;0;0;0;0
102341;?;-81258;-173;-226;?;0;0;0;?
95874;0;-87638;-50;?;1;0;0;0;0
95874;0;-87638;-50;103;1;0;0;?;?
?;0;-87638;-50;?;?;0;0;0;0
91930;0;-78648;-161;?;1;0;0;0;0
86101;0;?;-83;-337;1;?;0;0;1015
83143;0;-97701;-167;-843;?;0;0;?;0
83143;0;-97701;-167;?;1;0;0;0;0
76183;0;-85115;-70;-831;1;0;0;?;?
72964;0;-95787;11;?;1;0;0;0;0
66816;0;-75777;7;?;1;?;0;0;0
59856;0;-74675;-84;-318;1;0;?;0;-1015
59856;?;-74675;?;-318;?;0;0;?;?
56724;0;-84013;-129;-83;1;0;0;0;?
50721;0;-94772;-212;-642;1;0;0;0;-1015
47125;0;-86188;-145;-165;?;0;0;0;1015
40165;?;?;-204;-110;?;0;0;0;0
40165;?;-83549;-204;-110;1;0;0;?;?
40165;0;?;-204;-110;?;?;0;0;?
37062;0;-98165;-92;-245;1;0;0;0;0
31059;0;-89987;?;-870;1;0;0;0;-1015
24244;0;-67657;-107;-275;1;0;0;0;?
22069;0;?;-71;-717;1;0;0;0;1015
22069;0;8903;-71;-717;1;0;0;0;1015
22011;0;0;-45;-202;?;?;0;0;?
22011;1;0;-46;?;1;0;0;0;0
22011;1;0;-47;-207;1;0;0;0;0
22011;?;?;-47;-207;1;0;0;0;0
?;1;0;-44;-210;1;0;0;0;0
?;1;0;-48;-201;1;?;0;?;0
22011;?;0;-45;-203;?;0;0;0;?
22011;?;0;?;-205;1;?;0;0;0
22011;1;0;-47;?;1;0;0;0;?
22011;1;0;-47;-205;1;0;?;?;0
22011;1;?;?;-221;?;0;?;0;0
?;?;?;-46;-200;1;0;0;?;0
22011;?;0;-46;-210;1;0;0;0;0
22011;1;0;?;-210;1;0;0;0;0
22011;1;0;-43;-213;?;0;0;0;0
22011;?;0;-47;?;1;0;0;0;0
22011;1;0;-44;?;1;0;?;0;?
22011;1;0;?;-205;1;0;0;?;0
22011;?;0;-47;?;1;?;0;?;0
22011;1;0;-47;-205;?;?;0;0;0
22011;1;0;?;-212;?;0;0;0;?
22011;1;0;-47;?;1;0;0;?;0
?;1;0;-47;?;1;0;?;0;0
22011;1;0;?;-198;1;0;0;0;0
22011;1;?;?;-198;1;0;0;0;?
22011;1;0;?;-205;?;0;0;0;0
25201;0;97469;196;351;1;0;0;0;1015
28565;0;?;81;?;1;0;0;0;0
28565;0;81084;?;976;1;0;0;?;?
35525;0;72007;108;?;1;0;0;0;?
?;0;67164;53;556;1;0;?;0;1015
44573;0;81751;64;?;?;0;0;0;0
51359;0;?;107;163;1;0;0;0;?
51359;?;86478;107;163;1;0;0;0;?
54723;0;?;33;790;1;0;0;0;0
54723;0;70528;33;790;1;0;0;0;0
60813;0;87986;83;686;1;0;?;0;-1015
?;?;69281;?;739;1;0;0;0;1015
70731;?;71456;113;285;1;0;0;0;0
70731;0;?;113;285;1;0;0;0;0
76647;?;68150;173;534;1;0;0;?;?
